player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,瑠璃乃,さやか,慈,缀理,吟子,梢,小铃,花帆,姬芽
1NOMUK0WK,976,118269537356366,凛さおり,7XH3K4GBT,LLP,4,10,10,10,10,10,10,10,10,10
30CWC728L,977,118061730555447,naonao,GVY1F8C9D,花咲くラブライ部,2,10,10,10,10,10,10,10,10,10
12B0F5BMB,978,117917742912879,おにぎり,KW0RM1LEP,はすっこくらぶ,2,10,10,10,10,10,10,10,10,10
AHR32783X,979,117890722374670,とろろ蕎麦,5KK3DFY18,MUGEN∞,0,10,10,10,10,10,10,10,10,10
3TMJPAKPH,980,117828686124717,saklas,ABALH0AL3,楽園計画,2,10,10,10,10,10,10,10,10,10
YA23T8JH8,981,117790125228520,つばサンド,FK5MUK0ET,くる♡すきクラブ,5,10,10,10,10,10,10,10,10,10
7NCQUAL3N,982,117712665061759,ドン太,JTX1G19BP,さやかほ癒し会,3,10,10,10,10,10,10,10,10,10
HSQ00QD7A,983,117610984608953,グラッド,DH6C5B7WF,蓮ノ空FC,3,10,10,10,10,10,10,10,10,10
MBMH5XA5A,984,117591755546329,しあふす,JDAG79TG7,百合ノ空観察部,3,8,8,10,9,9,9,9,9,10
4MRCJO6P2,985,117552258615906,スパボ,D5A2EEG7F,わたくしは大丈部,6,10,9,10,9,10,9,10,10,10
G2YW20XX8,986,117523834904514,きち村,JDAG79TG7,百合ノ空観察部,2,8,8,10,8,9,10,7,10,8
H28HW286V,987,117514149835860,みょん,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
YUSY1HVSS,988,117335781560770,月ノ瀬,11XTEEEJT,リンクラ料理部,14,10,10,10,10,10,10,10,10,10
VWAM1LZVB,989,117316313820390,トメ,YCTM6RYDP,金沢おでん同好会,1,10,10,10,10,10,10,10,10,10
AADHJTAH6,990,117314482194579,ハッピー至上主義,0UT59MJ8U,かほすこ同好会,0,8,8,10,8,8,9,8,9,9
K26X1412V,991,117111701302123,エリオ,HPTHY23VR,蓮ノ空文芸部,2,10,10,10,10,10,10,10,10,10
YHEGTG118,992,117023416458512,テンカ,K2L5DCVNR,REAL,0,10,8,10,8,10,10,8,10,10
EY3R9SBM8,993,117001918656426,くぼT,1BME38BCD,さすさやクラブ,6,10,10,10,10,10,10,10,10,10
7ZHB0KXWK,994,116978885422262,ゆゆ,PLBBEX019,視聴覚室目指し隊,5,9,8,10,8,8,10,9,9,9
UPYDB5L52,995,116805762788830,もも,M8LEKM6U4,ルリめぐ,3,10,10,10,10,10,10,10,10,10
TWDVYFCM2,996,116771071239458,いぷ,1YLFFXC1E,安土桃山時代,2,10,10,10,10,10,10,10,10,10
4ME4T0F13,997,116686052139847,クロウ,L3NN1RWMY,アポロベイ海賊団,0,10,10,10,10,10,10,10,10,10
7DCJ0UDGX,998,116651178562008,kyo,KW0RM1LEP,はすっこくらぶ,5,10,10,10,10,10,10,10,10,10
7YUE05BCF,999,116570646430036,壹道,NC2YT2V28,蓮之愛同予者何人,0,6,5,7,6,9,8,6,8,8
SID3ZQ2MB,1000,116436813942868,もこナタ,HWJ8XPW0T,箱推しなのだけど,1,10,10,10,10,10,10,10,10,10
VFXK1UUMF,1001,116275254796965,やまやまと,GMEF2K8DL,花咲く泥も好き²,4,10,8,10,8,10,10,9,10,10
6HB9UU73G,1002,116264343778679,肉@みらぱ神,8R49BTWW6,蓮女お嬢様クラブ,6,10,10,10,9,10,10,9,10,10
0STI22GS3,1003,116251806966361,マウスル,RWARTHA1M,乙宗梢大好き部,13,10,10,10,10,10,10,10,10,10
A4VCUZCDY,1004,116202601453750,しずくま,PDMPF3VVV,r/LL,6,9,8,10,9,10,9,9,10,9
UPB9XUXDU,1005,116178517868915,サム,79C17CHA2,蓮ノ空出張部,0,10,10,10,10,10,10,10,10,10
PK3CH1XXE,1006,116155926114290,なつめ,NMT63RUDV,泥村,7,10,10,10,10,10,10,10,10,10
23BVBG4P8,1007,116098483722779,薬屋わさび,NC2YT2V28,蓮之愛同予者何人,6,8,7,9,6,8,10,6,9,10
DLEAUCSDC,1008,116094696638507,ゆふ,X34LWGL6R,サークル2,5,10,8,10,8,10,10,10,9,10
II9KD46VB,1009,115934060330117,えー,CV62FGL1U,花咲かせ隊,7,10,10,10,10,10,10,10,10,10
IEQVGJ4Z2,1010,115921041761238,坊,G59NGM0XA,シュリーレン,5,10,10,10,10,10,10,10,10,10
BL1K4CDEU,1011,115913049394921,水藍みかん,YFADYJVW4,FPS好きクラブ,1,10,10,10,10,10,10,10,10,10
Z01UF5760,1012,115834578254632,はこ,X34LWGL6R,サークル2,6,9,8,10,9,10,8,8,8,10
0N6HXDW65,1013,115798910470909,masao,CX967RTGY,おんゆあさーくる,0,9,8,10,8,9,9,8,10,9
34J8GIUXF,1014,115681034884168,ロールパン,DH6C5B7WF,蓮ノ空FC,2,10,8,10,8,10,9,8,10,10
1PKXAXJNB,1015,115652915873354,しおかぜ,218R5RK2N,桜坂しずく同好会,6,10,10,10,10,10,10,3,10,10
6ZQDZ2WMR,1016,115651415832470,きらむ,FE282F3VH,天悶部,6,9,6,9,7,10,10,7,10,10
62J35KH77,1017,115617767139674,ペロリスト,N752V1LD6,思想の溜まり場,6,10,10,10,10,10,10,10,10,10
CEG3LX19H,1018,115565532138948,わかめ,38KAJGDGU,異次元シャニP,1,7,7,9,5,10,10,7,10,8
J37DIXIZI,1019,115515258754967,ぽそ,HMBW9DXY2,蓮好き皆あつまれ,4,9,9,10,9,9,9,8,9,10
BSZL9G19F,1020,115496853906844,よっしい,DHBGK1398,となりにこな,3,10,10,10,10,10,10,10,10,10
7YHYKRWN3,1021,115458720521716,メイツ,N8L41JAA7,無言 ノルマなし,8,10,10,10,10,10,10,10,10,10
W0JH3ZDZZ,1022,115436250274702,春風,0UT59MJ8U,かほすこ同好会,7,10,10,10,10,10,10,10,10,10
M96XRQZRW,1023,115258955964693,一輝,RFYKY8DCD,LA.LA.LA,3,10,10,10,10,10,10,10,10,10
2PMW238FR,1024,115172231589650,やまだ,R1RM3X0WV,後方腕組みオタク,0,10,10,10,10,10,10,10,10,10
A7AWUK1ET,1025,115099826027218,かがみん,06DCWC1RE,とりあえず参戦用,9,10,10,10,10,10,10,10,10,10
67IVLJVB0,1026,115065456980634,めぐねこ@るて,CX967RTGY,おんゆあさーくる,14,10,10,10,10,10,10,10,10,10
9HT1LVL9E,1027,115064543850707,神の怒りマン,X7C21B7H7,泥,3,9,7,10,7,10,9,8,10,10
THBUY3K26,1028,115040670445273,まるく,3AD3RR3XV,のんちゅけ同好会,0,10,10,10,10,10,10,10,10,10
V17DFTKLJ,1029,115021518794030,すーぱーけーさん,9GDHWXGVG,ルリと花咲く毎日,6,10,10,10,10,10,10,10,10,10
2VW44LGGL,1030,114994077697712,カラメルプリン,FNMV166UY,蓮ノ空喫茶部,7,10,10,10,10,10,10,10,10,10
AMWA5QPIS,1031,114974769420919,かみきれ,W26TRPM1R,めぐ党藤島派,4,10,10,10,10,10,10,10,10,10
MWBIKHWKH,1032,114954106526825,わんたん,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
5LTYV6RWU,1033,114882445214134,みあ,GXR6C85BT,花帆ちゃん親衛隊,11,9,8,10,7,9,9,8,10,10
WHYCRK6EZ,1034,114861475595033,Salokim,R7VEXFUBP,蓮ノ空応援クラブ,7,10,9,9,9,10,10,9,10,9
V8CGJMNB5,1035,114743887174822,zzz,J800VVPTN,Aqours,0,8,5,9,5,7,8,8,8,8
VYLOH1FQ3,1036,114719328168525,YUUKI☆,WN5B7VKPU,きんぴられんこん,7,10,9,10,7,10,9,9,9,10
UMT37MFVB,1037,114683005585068,アオアラシ,JDAG79TG7,百合ノ空観察部,5,10,8,10,10,10,10,8,10,10
J0CF7WY7R,1038,114580683392267,おーちゃん,B5V2LNN43,WMW,4,10,8,10,9,10,10,10,10,10
K2JMAM878,1039,114312332413185,ALSE,NC2YT2V28,蓮之愛同予者何人,12,10,10,10,10,10,10,10,10,10
8R81JOJWW,1040,114274672500951,saki,2NY9H8BR9,乙宗紅茶館,4,10,8,9,8,10,10,8,10,10
63AJ2C8JK,1041,114265893116178,ながれぼし,PBRDPWEY1,무라무라회,2,10,10,10,10,10,10,10,10,10
73OUNPHVO,1042,114135795911272,こう,KW0RM1LEP,はすっこくらぶ,1,10,10,10,10,10,10,10,10,10
P6JJP8MJW,1043,114067251886792,カニベロス,V26546K3D,乙宗気合筋肉,7,10,10,10,10,10,10,10,10,10
LLJGE3G2V,1044,113980568858904,わおん,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
VMKV4GULN,1045,113920826887513,SGWA,DH6C5B7WF,蓮ノ空FC,11,10,10,10,10,10,10,10,10,10
74MCEJUW5,1046,113915558759713,キンゼン,AWFDLJ1HC,小蓮花（重生版x,0,8,6,8,7,7,7,6,7,8
KGVM05P8E,1047,113832191447527,おまごん,C8A9CTB34,蓮ノ空山岡家部,0,10,10,10,10,10,10,10,10,10
3UUFFQO14,1048,113687399723146,ちびっ子,FVJFA973A,新蓮天愛好者協會,6,10,10,10,10,10,10,10,10,10
XY15TEL69,1049,113685065014208,_ﾏ,GW4CH70HK,TKG同好会,4,5,5,6,5,8,9,5,8,7
KFI8SP6OE,1050,113673131427787,アンジェ,RF5215M2U,スクステ同好会②,4,10,10,10,10,10,10,10,10,10
6HHFM7N28,1051,113553801021602,はなぶさ,0TKFF5EG3,サークル名募集中,2,10,8,10,8,9,9,8,10,9
R6JKEPV5V,1052,113498076944343,书中陌生人,6MWHCNJE8,蓮之空小賣部,2,8,6,8,6,7,10,7,10,7
LLH9VNB3R,1053,113378596262373,リエル,M8LEKM6U4,ルリめぐ,6,10,10,10,10,10,10,10,10,10
BVM8BKKVK,1054,113311453234452,伊吹,GVY1F8C9D,花咲くラブライ部,0,9,8,10,7,9,9,6,9,9
MGF090R00,1055,113285200283388,りんご。,11XTEEEJT,リンクラ料理部,0,10,10,10,10,10,10,10,10,10
CZBSB05JT,1056,113203413363295,変☆態☆紳☆士,FMKP92LRL,目が霞む人達,15,10,10,10,10,10,10,10,10,10
ARB6FHC6U,1057,113159528816124,なべし,79C17CHA2,蓮ノ空出張部,12,10,10,10,10,10,10,10,10,10
3XTRK8UH8,1058,113047869229465,むゆ,F8MLHU2NV,乙宗梢様､､､,9,10,10,10,10,10,10,10,10,10
6HX9NM2GR,1059,113022842718751,藍月 海月,KC3AC34GV,変なサークル,1,10,10,10,10,10,10,10,10,10
NDF10E002,1060,112902555482189,ゆかり,Y6JNPC60C,綴理メイト,12,10,10,9,8,10,10,10,10,10
CW1FRNLB8,1061,112878462829602,kazu,B5V2LNN43,WMW,2,10,10,10,10,10,10,10,10,10
R1BAYQ0AB,1062,112870315435945,masacazu,K4TAHF9YA,はすっこ準備室,6,10,9,10,8,10,10,7,10,10
AE06P6XCP,1063,112853220630129,かしわもち,KW0RM1LEP,はすっこくらぶ,4,10,10,10,10,10,10,10,10,10
VKNVBR7S7,1064,112852221455853,リリ,WLFW6UCX5,無敵級ビリーバー,8,10,10,10,10,10,10,10,10,10
80XJM10F0,1065,112559917050818,うらピ,HBM31HMUY,YUKIZURI,0,9,5,8,6,8,8,8,8,8
BL0BGN2JZ,1066,112529669097651,せて,6XX7GBM0K,ぷちぐる同好会,7,10,10,10,10,10,10,10,10,10
2WAIQS7WK,1067,112491481345542,AIMe2,TK9E1BB1P,無言で自由,5,10,10,10,10,10,10,10,10,10
BBBE3EN0X,1068,112428974013103,がだい,F8MLHU2NV,乙宗梢様､､､,2,10,10,10,10,10,10,10,10,10
S14ZTUCRG,1069,112366965466199,ZEROICHI,BT3GEWM5L,ささやか村の集い,1,10,10,10,10,10,10,10,10,10
Y9YN0J7LU,1070,112361600674513,Rafa天使,7XH3K4GBT,LLP,0,8,8,10,9,8,10,10,8,8
MEY2VRMU0,1071,112320686767264,あかよ,48BTAPMBG,蓮ノ空魔術部,3,9,7,10,7,10,8,8,9,10
W0D0FD1RO,1072,112226584989545,ファンタ,GMEF2K8DL,花咲く泥も好き²,4,9,9,9,9,10,8,10,9,10
51JKTXYGL,1073,112177744148323,みずきち,C68491XHB,みらくらぽーく！,4,10,10,10,10,10,10,10,10,10
2VXKJLFAK,1074,112148413923251,浪速の轟砲,AG9PKMMC3,ぱかぱか同好会,13,10,10,10,10,10,10,10,10,10
TD6PV67JX,1075,112143071819306,azuki,5WUDLMWEP,蓮ノ空は明日ノ空,2,10,10,10,10,10,10,10,10,10
7BDWE6NJD,1076,112129559444691,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,9,7,10,8,7,8,7,9,8
D0VHL5AE9,1077,111972685886847,シエル,JFNRLDKWA,Edelweiß,0,8,8,9,7,9,8,8,10,8
128RLH2UB,1078,111746988026923,脱兎ちゃん,0TKFF5EG3,サークル名募集中,3,10,8,10,9,10,10,9,10,10
H0OFNLP44,1079,111622151368171,ななつき,L15B25270,蓮女マネージャー,2,10,9,10,8,9,9,9,9,10
AY3WK79BW,1080,111559286936641,Aegis,YFADYJVW4,FPS好きクラブ,7,10,10,10,10,10,10,10,10,10
HC9P8IT0V,1081,111383213432803,やまねこ,D1YHB0B1A,BWO,2,10,10,10,10,10,10,10,10,10
70R8DJV1N,1082,111104749886147,アブソ,GKR9TEBYC,毎日がホリデイ♪,0,8,8,8,7,10,8,8,8,10
RZ2VFDOTK,1083,111006654005805,安心,8R49BTWW6,蓮女お嬢様クラブ,10,10,10,10,10,10,10,10,10,10
K8NUIOH6S,1084,110890491874312,アッツン,J8HXTJ8TB,流し素麺同好会,15,10,10,10,10,10,10,10,10,10
KXJK2VBJ5,1085,110793402615178,esu,F8MLHU2NV,乙宗梢様､､､,4,9,6,9,8,10,10,8,9,10
O6H2GPUB0,1086,110689775490345,いのうえ,0TKFF5EG3,サークル名募集中,6,10,10,10,10,10,10,10,10,10
PH2NH2JMT,1087,110680708066052,タヒ,V26546K3D,乙宗気合筋肉,2,10,10,10,10,10,10,10,10,10
HVDU0HADP,1088,110545084095919,めぐみー,WTJV514G9,蓮ノ空のお弁当屋,0,8,7,9,5,9,9,7,9,8
BZQC2ZBFE,1089,110541196567672,星桜,CV62FGL1U,花咲かせ隊,10,10,10,10,10,10,10,10,10,10
LG4WRR8XI,1090,110484326774852,ともてんてー,FG5VFFNRK,蓮ノ空おじさん,4,10,10,10,10,10,10,10,10,10
U4Q9QD42M,1091,110397230491316,シマリス,HBUK6F7CC,乙宗梢なりきり部,12,10,9,10,9,10,10,10,9,10
0BHUF5HP4,1092,110347074624570,とやたい,FC8NBAJBT,ラー麺二郎金沢店,0,10,7,10,7,9,9,7,10,10
F6CMMX4TW,1093,110298297967967,ふも,L15B25270,蓮女マネージャー,0,10,7,10,9,9,9,7,9,10
3HNHGOPR3,1094,110289635997830,むらち,5V9TDD4NF,みんはや蓮ノ空部,4,10,9,10,8,10,10,9,10,10
GGSXCRXWS,1095,110218430741683,Yotamamo,4FR887RVF,わたし魚,0,10,10,10,10,10,10,10,10,10
UWJC8Y1Y5,1096,110212613011692,ロマンティック水,2ULM366U6,毎日がエブリデイ,4,10,10,10,10,10,10,10,10,10
2JEPGGIMS,1097,110122198896273,さちうさま,YCTM6RYDP,金沢おでん同好会,2,10,7,10,7,9,9,8,10,10
4FXRWMBBX,1098,110080178254218,とるえん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,10,10,10,10,10,10,10,10,10
CKD6D1JNL,1099,110041884835791,RELaina,919XF8V2V,蓮之空大三腳,3,9,7,10,8,8,7,8,8,10
H04C1J119,1100,110004422650649,ねざーる,N8L41JAA7,無言 ノルマなし,8,10,9,10,9,10,10,9,10,10
P475PMG41,1101,109877048908835,よねみ,JDAG79TG7,百合ノ空観察部,0,10,10,10,10,10,10,10,10,10
UDU1FKMJZ,1102,109866428132067,川,YDYH4VRRP,レンクウ,8,10,10,10,10,10,10,10,10,10
3EA3R0TYA,1103,109786663060691,あすか,F8MLHU2NV,乙宗梢様､､､,0,10,10,10,10,10,10,10,10,10
41BAU424R,1104,109768421134999,初,J800VVPTN,Aqours,2,10,7,10,8,10,10,10,10,7
2M1TVMF7V,1105,109728852839617,にゃんぷれ,K8C99H42D,ルリと喜ド！愛楽,0,9,9,10,9,10,10,9,10,10
0EN9NURA5,1106,109728538985144,さらだバァ,MWHJ339TF,UOは合法同好会,0,10,10,10,10,10,10,10,10,10
J5XK1MALN,1107,109564442603271,異次元かるぴす,Y2HV0YEF7,蓮ノ空を応援し隊,10,10,10,10,10,10,10,10,10,10
AUEOHWX6Y,1108,109512286229045,ざき,EECF9C0N3,蓮ノ空　茨城分校,8,10,10,10,10,10,10,10,10,10
E654ER5U0,1109,109497220109673,Rinka.,79C17CHA2,蓮ノ空出張部,2,8,7,8,6,7,6,7,8,7
NNEXSX7P9,1110,109420762431718,楓,V4A5MP41E,徒町チャレンジ！,13,9,8,10,8,10,10,9,10,10
D22044U1E,1111,109342922144635,ハピめぐ〜,L3NN1RWMY,アポロベイ海賊団,2,8,7,7,6,8,9,9,10,10
9EJ3E7UY3,1112,109309816533114,ムギ,7XH3K4GBT,LLP,1,8,6,8,6,8,9,6,8,7
DFP8E0588,1113,109285786464754,そら,HWJ8XPW0T,箱推しなのだけど,4,10,7,10,7,10,10,8,10,10
TQ8WAGFP4,1114,109260053070028,まんだ,M5LHG6R4T,乙宗動物園,6,10,10,10,10,10,10,10,10,10
1CWT30PGP,1115,109152738201389,花宮家の執事,MTBP3B4GM,ふらわーすきすき,0,10,10,10,10,10,10,10,10,10
GMVM8C4V4,1116,109065450693804,晴るる,AWFDLJ1HC,小蓮花（重生版x,8,5,7,7,8,6,7,6,6,7
966KRJZVB,1117,108847282513708,きょん,MVMP6NNXD,空き時間らくがき,7,9,6,10,6,10,9,8,7,10
HB7JNHJN3,1118,108795175311702,わぶとら,976BY5JWK,ハルカカナタ,4,10,8,10,7,10,10,7,10,10
BAM3IRQNY,1119,108778827850733,Zero,RWARTHA1M,乙宗梢大好き部,2,10,10,10,10,10,10,9,10,10
TN34E21UR,1120,108705925715815,&,HBK6KCRPP,無言でおけ,2,10,10,10,10,10,10,10,10,10
E0H7KX5F4,1121,108618756524833,ひこ,HBUK6F7CC,乙宗梢なりきり部,2,10,10,10,10,10,10,10,10,10
FXP9N10VU,1122,108612535038311,doNe,GVT61ATX0,なのだけれど,8,10,10,10,10,10,10,10,10,10
JIHZKORO6,1123,108474737328186,ラギア,57HNJ07NK,みらぱ全力視聴列,3,8,8,10,8,10,7,10,7,10
SN2NJFTUD,1124,108452739927688,コヨミ,75UJ5RB97,蓮ノ空雪野球部,3,10,10,10,10,10,10,10,10,10
XBQTPQ3K0,1125,108409122173901,とみー,W3YKKRWHG,ルリと愉快な一家,3,10,8,10,8,10,9,8,9,10
H3Z6CCL18,1126,108363260665508,リスグラシュー,NMT63RUDV,泥村,3,10,10,10,10,10,10,10,10,10
ULQT70PVL,1127,108343343920396,さーきっと,KT4C59NXG,めぐ島,3,10,10,10,10,10,10,10,10,10
5UXGXY62Z,1128,108310708489759,けいの,VP0K6KF0K,蓮ノ空大好き!!,3,10,9,10,8,10,10,9,10,10
2ENXPB1UW,1129,108281015110654,かれ,V4A5MP41E,徒町チャレンジ！,3,10,10,10,10,10,10,10,10,10
5QD5HXI0Z,1130,108259013475084,ソニック,FTY0R8KPH,泥の皆様,4,9,9,10,8,9,9,8,9,10
K3GXPTAVU,1131,108204540941826,ねく,GN9EEL045,きらくに,3,8,7,8,7,10,10,7,9,10
0K698VPKP,1132,108151483106477,ショウ,L15B25270,蓮女マネージャー,2,10,10,10,10,10,10,10,10,10
33VFCO5AQ,1133,107848985021962,パイセン,KW0RM1LEP,はすっこくらぶ,6,10,10,10,10,10,10,10,10,10
P5UU1U4YW,1134,107845295616700,ヒロ,JTX1G19BP,さやかほ癒し会,5,10,10,10,10,10,10,10,10,10
EIJ9NR6QJ,1135,107844733480367,もんじゃくん,9W43TY3MB,兎小屋ｼﾏﾘｽ部,11,10,10,10,10,10,10,10,10,10
WM0BNWMWN,1136,107794664903054,浅葱,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
5ZIQL7UXB,1137,107784098191624,瑠璃柴,YD2XWWFA4,蓮好き好きクラブ,4,10,10,10,10,10,10,10,10,10
1G1EW9CHP,1138,107755784325734,ku-ka-,L15B25270,蓮女マネージャー,0,8,6,9,6,8,7,6,6,8
TBWFHHE1Q,1139,107623908283732,karapo,7U20138DB,LGP,8,10,10,10,10,10,10,9,10,10
U6BM3PMS3,1140,107512029599799,AiLeaf,V6DV6KETG,梢好き好きクラブ,7,9,6,9,6,9,8,6,9,9
TVR55LRDJ,1141,107495626350782,ナオお姉ちゃん,CV62FGL1U,花咲かせ隊,6,9,8,10,8,10,10,9,10,10
YXT22ACK2,1142,107388954885839,honokaho,M8FM7P139,蓮ノ空ひとり旅部,12,10,10,10,10,10,10,10,10,10
EYR644VU5,1143,107282399143758,ねじゅみ,D5A2EEG7F,わたくしは大丈部,3,9,8,10,7,10,9,8,9,10
QT70B8HJT,1144,107185354884856,れん,Y2R7E79U3,カワウソ同好会,6,10,10,10,10,10,10,10,10,10
Y7B41F69N,1145,107129272078037,秋,NC2YT2V28,蓮之愛同予者何人,12,8,6,9,7,9,7,7,7,9
24TRM7P92,1146,107015537779095,たぴうむ,0UT59MJ8U,かほすこ同好会,5,10,7,10,7,10,7,7,8,10
C8UTL8D4H,1147,107005333932947,エルモ,DMDVHGFUG,インドネシア仲間,2,9,6,10,6,9,10,7,10,9
1NV2G699W,1148,106984594456735,夢魅,AND13836G,乙宗梢親衛隊,0,9,6,10,10,10,10,8,7,10
48JBXD6ME,1149,106890876869124,TIK,1BME38BCD,さすさやクラブ,2,9,7,9,6,8,9,7,7,8
02M9C85BG,1150,106853132884365,たいやし,PBRDPWEY1,무라무라회,0,10,10,10,10,10,10,8,10,9
P4KGS0JI8,1151,106791807196951,けーる,CM5THHYHB,「」ノ空だけれど,8,10,10,10,10,10,10,10,10,10
NOBSSQRBX,1152,106772655533893,パタポン,1BME38BCD,さすさやクラブ,9,10,10,10,10,10,10,10,10,10
WVH54HTQH,1153,106742877526997,GSW,E76N52LMW,イベントのみ,5,10,10,10,10,10,10,9,10,9
XKG7G9PLE,1154,106596700209654,すけるもん,W3YKKRWHG,ルリと愉快な一家,3,10,8,10,8,10,10,10,10,10
RAAGABHLD,1155,106554539737250,すわっぷ,BCJRMHE75,梢すきすきクラブ,7,10,10,10,10,10,10,10,10,10
P6OYR4PGF,1156,106504044942048,フナッチ,WN5B7VKPU,きんぴられんこん,4,10,10,10,10,10,10,10,10,10
744UAYYDJ,1157,106347562989680,…,TDVTNN329,なに,11,8,8,10,8,10,8,10,10,9
NK2PP70S4,1158,106272159907889,イーグルス,PDMPF3VVV,r/LL,4,9,7,9,7,9,8,7,10,8
64G97EX0C,1159,106235630674080,金沢市民,26JDLMBLN,徒町は強く生きる,1,9,8,9,8,10,8,8,9,10
EXMPE8C3N,1160,106170264366698,しの,07JW71HWG,良いチケで観よう,7,10,8,10,8,10,9,8,10,10
3A99DPBCB,1161,106144114543328,が〜なお,AND13836G,乙宗梢親衛隊,5,10,6,10,7,10,8,7,7,10
792K5TKXF,1162,106090108429512,TMY「,NMT63RUDV,泥村,4,10,10,10,10,10,10,10,10,10
V3T5AISVN,1163,106089508496211,ttrrr,L28X4MDJN,アフター観たいぞ,3,9,7,9,7,9,8,7,8,9
5VVA4XN4T,1164,105971216378368,梢喜欢520,2NY9H8BR9,乙宗紅茶館,6,10,6,10,6,10,10,8,9,10
ZH1FJ7WI8,1165,105876275912740,ささかま,HBUK6F7CC,乙宗梢なりきり部,6,10,8,10,10,10,10,9,10,10
UVGPMPJXJ,1166,105873932486403,Fuu,Y2HV0YEF7,蓮ノ空を応援し隊,5,8,8,9,8,8,8,8,10,10
8LE4FHM3X,1167,105775097025266,neon,W6JWRJGJH,ハロめぐ同盟,2,10,4,10,2,10,10,9,10,9
MC5OZXTQF,1168,105713595600771,しぐつき,9GDHWXGVG,ルリと花咲く毎日,6,9,6,10,7,9,8,8,10,9
EWJNDLVTH,1169,105574854679936,豆苗,RNJ306W6N,日曜日よりの使者,0,9,6,10,6,7,7,7,8,8
X2ISOX2W3,1170,105568803434918,LumiA,HBUK6F7CC,乙宗梢なりきり部,3,10,7,10,6,10,10,6,10,10
67TTDUZ9V,1171,105485923649826,たかな,V26546K3D,乙宗気合筋肉,8,10,10,10,10,10,10,10,10,10
11TQO6YTT,1172,105435098375293,ごはん派,PMKB2XTJD,ごはん派！！！,6,9,6,10,7,9,8,10,8,10
35E01ENKE,1173,105370590518292,くしかつ,8R49BTWW6,蓮女お嬢様クラブ,0,8,6,9,6,8,8,5,8,8
7UMK0KGXV,1174,105272741668058,デモ,05KN1RR3U,さやかほ花卉園,2,10,10,7,5,8,10,6,10,5
1U1EVHMOB,1175,105269358596340,銀河,RWARTHA1M,乙宗梢大好き部,4,10,10,10,10,10,10,10,10,10
451XUX1KK,1176,105173837708625,！,2MLF6F0C7,ガムート,6,10,10,10,10,10,10,10,10,10
XE8CMNHJU,1177,104988174915178,かほりん,R181MKNX1,みらくらは人生！,2,10,10,10,10,10,10,10,10,10
TG7P5G630,1178,104957519026161,はいぼ,TK9E1BB1P,無言で自由,0,9,9,10,8,9,10,8,10,9
SE59OH0DG,1179,104877671205973,スプリング,X7C21B7H7,泥,7,10,10,10,10,10,10,10,10,10
MYP7JNW3B,1180,104712706449761,ほうじ茶,PBRDPWEY1,무라무라회,2,10,10,10,10,10,10,10,10,10
TDLLB8M13,1181,104692839462849,破棘滅尽旋・天,H6JWBBGCG,蓮天・乙宗一心流,3,10,10,10,10,10,10,10,10,10
DCFJDK8L7,1182,104631813048760,ぺんぺん,1BME38BCD,さすさやクラブ,0,10,10,10,9,10,10,10,10,10
1PO8KIG7E,1183,104630137955766,なしこ,YCTM6RYDP,金沢おでん同好会,3,10,9,9,9,10,10,10,10,10
ZIDHS2OWB,1184,104612715941867,花宮ニルヴァーナ,D5A2EEG7F,わたくしは大丈部,6,8,8,8,9,8,8,7,8,8
JM6NJJML7,1185,104530306552248,piyo,BXC1T2HY2,初心者の集い,0,8,5,8,7,8,8,6,9,8
KHR1E1TUB,1186,104479378739657,こう,8JMW9G2XW,僕らのリンクラ！,7,10,9,10,8,10,10,9,10,10
I962LF0QO,1187,104443681666779,TOMO,59AK7LJ7A,とりあえず,3,10,10,10,10,10,10,10,10,10
G9H0HMGHX,1188,104419009474077,ヒマラヤン,A3X92L6YU,お試し用サークル,1,10,10,10,10,10,10,10,10,10
OUEUK5ABE,1189,104366550874561,ユキ,PLBBEX019,視聴覚室目指し隊,5,10,9,10,9,10,10,9,10,10
7G220TFD5,1190,104343691068734,たっと,CVJYALRGU,ラ！の会,3,10,10,10,10,10,10,10,10,10
02PTPEWA3,1191,104264724238021,アマネ,J0N1E3Y09,月火水木金土日,1,8,6,8,6,9,8,7,8,9
KPXR99NRL,1192,104245440029514,早寝早起きマン,79C17CHA2,蓮ノ空出張部,0,8,7,9,7,8,6,5,8,8
GVXXTLANL,1193,104080720220830,たこ焼き鍋,424NLTEE8,無言な異次元部屋,4,8,7,9,9,9,9,8,10,10
E9LVB2F95,1194,103999092744320,せみすぺ,DFXN9DB2H,どんぐり共和国,6,10,8,10,10,9,10,10,9,10
YS9DZKQ9V,1195,103983709767595,アザラシ,BKUHCT7WF,蓮女お嬢様部,10,9,7,9,6,8,8,6,9,9
FY3NQU6M7,1196,103881980943797,やきプリンのプロ,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
