player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,瑠璃乃,吟子,花帆,缀理,さやか,梢,小铃,姬芽,慈
32TPUTDWM,7380,8028778237796,いそじん,0B8RTHY4D,のんびり屋さん,4,8,7,6,7,4,6,7,8,9
LCLJ2BX1X,7381,8025298094562,賜蓮,J5CKL5YPX,ログイン勢かもん,0,10,9,9,7,6,9,7,10,10
WAPPTLW1D,7382,8020397648370,ころ,P8W50773L,蓮ノ空見守り隊,2,7,5,5,4,6,5,4,9,10
PK6X4URJR,7383,8015329056198,あやみつ,2DYYAPFVN,蓮っ子村,0,7,7,7,7,5,7,7,8,8
YTDGKC8R0,7384,8009615231046,akane,PUJ0ERCMW,蓮ノ空倶楽部,2,8,6,6,6,7,7,4,5,7
AKJ5Z40M5,7385,8001879861736,おおけん,WHWT61ELR,【無言】ハスノソ,2,8,9,8,5,6,8,7,9,8
3DP8L3YHU,7386,7986123684538,じぇー,WM6VLG32E,ツナガルソラ,0,8,3,9,4,4,6,5,4,6
TMHALEY47,7387,7969026428529,綴,XE8513HNP,喫茶カワウ空✨,4,6,4,4,4,6,8,4,7,8
C0CNAWT17,7388,7961046140242,きりここ,2VJG66JTH,まったり,0,6,2,5,6,6,5,6,8,9
P7GA6F3UT,7389,7953967642816,通行人z,0DT3GEJ6C,BBF 金沢支社,3,7,10,10,1,2,7,10,10,8
02RXY12V7,7390,7952271204177,ぬ,MTBRETXHJ,(*´°`*),2,1,5,10,2,6,5,9,5,7
4F7WALBTP,7391,7949582980079,トミー,MUXWTW1GV,蓮の空見守り隊,2,10,5,7,7,7,6,10,2,6
5867GPKWV,7392,7938846812834,つたけ,EY8YN8J6X,インド蓮ノ空支部,0,1,4,2,2,3,3,2,1,1
CU2L9YX9T,7393,7935824343777,Y,PN4VA24XF,みーかるぱーく！,1,1,1,5,1,4,5,2,5,1
XUSL5TPJH,7394,7932351632878,天才かもしれない,N8L41JAA7,無言 ノルマなし,13,10,10,10,10,10,10,10,10,10
U7ALH8YMB,7395,7931636111477,アベエル,4RATY4E84,DC大好きクラブ,1,4,8,6,6,5,9,7,9,9
VRA2YU7TK,7396,7918276043561,鱼板面,J800VVPTN,Aqours,2,4,7,6,4,6,8,4,8,8
A8T03RX0U,7397,7895752321257,若,JE7V5MM31,蓮ノ沼に沈んだ泥,4,5,5,6,4,4,6,4,8,8
4MZNNKWDP,7398,7893698867018,Ginga,58FD7UF8J,としとしサークル,0,7,6,8,5,6,5,6,6,10
JYP3K5T0E,7399,7890520300064,あ！美味しい！,M08GKL70U,ららマジ難民の会,0,1,3,3,2,3,3,2,2,3
MVDB0451D,7400,7884431496814,和三盆,PH0YEPJD8,蓮ノ空北國金沢校,0,8,6,7,4,7,7,7,9,8
Q6ZD4Z5L4,7401,7876843454035,てつや,578YG6EAT,桜桃花束愛聴会,4,1,7,1,1,6,2,10,9,10
RBLR54GKN,7402,7859420898534,信,EDBAMWXWB,ふごくらぱーく！,1,5,3,6,5,4,5,6,5,6
NGH8A8B9D,7403,7857510529303,シルカ,3L3TAA862,チーム用務員,2,8,7,4,1,6,9,6,4,4
FV2KFUP8G,7404,7857047204589,jaga,TJY30XBPW,フェディエルHL,2,1,5,1,3,3,3,7,2,2
YZHT15CEP,7405,7834578066684,must,YAD615PCK,蓮を咲かせる泥達,2,8,6,6,4,5,7,6,9,10
RUT60UDHP,7406,7831601603217,カケル,W09WBG3HY,どろんちゅ,0,3,4,3,3,4,4,2,3,8
RT6Y5YEDU,7407,7808591099577,反応なし,V830CTTX3,日野下後輩,0,6,4,8,5,5,7,6,4,5
NFEGNL75F,7408,7789533687457,なお,JRAC1HYUD,SPHS-MMT,0,7,7,7,4,4,7,7,8,7
MK1VEHG22,7409,7784428842464,AUGUST,PPAHU1TNY,蓮ノ空のんびり部,0,4,4,4,1,4,5,2,4,5
P3J0B31JG,7410,7774727276752,hiro423,1GJC67JLM,無言の泥,0,7,8,7,4,5,7,4,8,8
865FKMC6U,7411,7769268007824,プレーヤ1126,BXC1T2HY2,初心者の集い,2,5,3,10,4,5,7,7,4,8
RHJ3B7PYF,7412,7751020525060,きょう,Y7KJ3PM8P,蓮すきすき同好会,0,5,5,5,4,4,6,7,6,7
EY2D1P0H3,7413,7750930462793,hyper98,BW38LDPRF,蓮浦の星空,5,10,10,10,10,9,10,8,10,10
VAORDHLLC,7414,7745570347212,Kisa,5YEE75CB4,ロビーで待ってる,0,5,7,8,5,7,7,9,9,10
8D5RDJEFH,7415,7743390920973,Zeta,18YYNRFGA,LotusSky,2,6,4,3,1,5,7,2,9,6
TWPWK3GBL,7416,7735680635142,リュカ,WHWT61ELR,【無言】ハスノソ,2,7,7,7,3,3,7,4,7,7
Y0W27ACUK,7417,7728442883414,pyon兎,TFGKYEY98,LLP JR,0,5,6,6,4,5,6,7,9,9
VCPALRCCN,7418,7727323897120,ちろ,75UJ5RB97,蓮ノ空雪野球部,3,1,4,6,7,2,3,2,1,2
2677W9N2X,7419,7724353363264,黒沢 瑠緋乃,C7L36E286,やっぱリエラ,0,5,7,6,5,5,3,8,7,7
JNL3TMBYP,7420,7721424099721,三色よもぎ,E050K9859,蓮党,0,5,8,10,4,5,7,7,5,6
PNBVWB3LE,7421,7714395337805,NYoppy,XRAHGBY4T,明星,1,6,6,8,4,4,6,8,9,8
3V9XC1L4K,7422,7703414448566,ゆきモッチ,7B0W0EWVA,ソロの為の避難所,2,9,10,10,8,8,9,9,10,10
YVEPBVEMU,7423,7702330239481,やーふる,639NXLKJ5,Lotusky,0,1,7,4,1,2,4,2,1,3
N4EPOFLYC,7424,7686500109465,ike,G8F0M2PH2,アフターウォール,3,8,6,7,4,4,7,7,8,8
LKE2RRAB1,7425,7685735139331,なん,M4YY7PV0G,ブルーロータス,0,5,6,6,6,5,7,6,7,10
GL3WKV3PN,7426,7685197976430,sake,TCTEAMP9C,虹ちゃん最高！,2,6,4,4,4,4,4,6,4,10
P0X0O9HT9,7427,7658888613179,miyafu,T2XRMGEAE,蓮根無言会,4,7,10,8,3,5,3,2,10,7
RTFCL4NP0,7428,7646573619801,MC_Kan,06VRVMY1V,綴理連邦軍,2,2,4,1,2,3,7,2,1,5
KDWT0HYBE,7429,7626821160933,ゆろみ,0MF6U6UPK,あなたなら大丈部,1,10,6,5,5,5,4,6,5,7
8V4TIB9D3,7430,7618043346701,鳴沢律佳,AFV2LPL78,玉狛第２,6,8,10,8,5,5,7,9,10,9
NTL48BD4L,7431,7612201160491,れうる,2U4GLJXLJ,泥の中の養分,0,10,7,9,7,7,8,7,9,9
CV05XJ57P,7432,7608490215493,お花丸,T045NDKW0,♬さやか愛好会♬,2,7,5,7,1,10,6,8,5,6
R474CMK8D,7433,7608222732065,肉,9E910GGD2,蓮ノ空給湯室,0,6,7,8,4,6,7,8,9,9
3ZI9W1ACH,7434,7597144239021,しるびあ,JTX1G19BP,さやかほ癒し会,11,10,10,8,7,6,9,7,10,9
LYRDLJVX3,7435,7595010542682,チワワのワワちん,KXU941RFJ,私を祝えー！,0,4,7,4,5,4,4,4,5,6
0KR9VCDFF,7436,7592901145435,まえやそ,EECF9C0N3,蓮ノ空　茨城分校,3,7,8,6,6,6,3,5,6,8
1P7HTVO16,7437,7587487914305,PNZ,GPAAHVHCL,蓮ノ空地学部,2,2,10,3,1,3,3,7,10,10
U4F3WGHX7,7438,7573617354523,たっぷう,LB0K3MHND,フラワー,3,9,8,8,5,6,7,10,9,9
YCCFKE43D,7439,7569351045707,こじま,G6EH0KHT7,なんもわからん,2,9,5,4,5,6,4,6,8,8
VN8KJ0H7M,7440,7565358563835,N²,E7R11MYE8,ゆったり蓮ノ空,2,5,6,8,5,5,8,7,9,8
TQDR5AS2E,7441,7563808023408,エム,0CBM28JP6,ほうき星,3,8,9,8,7,7,8,7,9,9
TCHEQMOU6,7442,7560965352435,Ares256,KANLFTMVJ,蓮ノ空中文同好會,1,4,5,3,6,5,5,4,7,7
WER1NGT6J,7443,7554902638878,小崎,25PMPEMG7,星見製作,2,7,7,7,7,7,7,6,7,10
KOKCWZR82,7444,7543030440811,mstk,N8L41JAA7,無言 ノルマなし,12,9,8,8,7,8,8,8,9,9
FF3EBJ25M,7445,7542933759457,かんばらい,YDYH4VRRP,レンクウ,0,7,4,4,5,5,6,6,8,8
157M6T2RP,7446,7531121330283,カイクン,V33FGRFC4,1限目に遅刻ラブ,2,4,5,7,4,5,6,4,4,5
9G2HB79M1,7447,7524493025128,μ'6Hoshi,18YYNRFGA,LotusSky,2,10,7,10,7,8,7,7,9,8
5DU5DF307,7448,7507916569767,ロレンス,N6T2MVATD,まったりサークル,0,3,4,3,1,5,3,8,4,8
DWADKXMKX,7449,7507905855167,Pisces,YM0T1129Y,魚腹捕,0,5,5,6,4,4,7,6,5,6
V2BFZ3TVB,7450,7498964892536,ハル,GK7JNB0NW,参加賞取り隊,2,7,6,7,6,4,7,6,9,8
RD5277HR8,7451,7496203332160,なぴ,A86FEX2JC,おやさいさん,0,7,6,8,4,5,8,6,8,7
RX1PYAC0A,7452,7489777624301,ハマジ,X784G0GKM,異次元から来た,2,6,8,7,4,5,7,8,9,8
ER08GD617,7453,7489372706108,ヤマＤ,UYCT3Y4JK,蓮っ子,2,6,9,6,5,5,6,10,7,4
YJIZEENLF,7454,7463802500905,よこぴ,AE3L01V24,LOVEミラクラ,0,4,5,5,5,6,7,6,5,10
MVNAYA068,7455,7450614611581,sada,G6EH0KHT7,なんもわからん,0,4,7,6,4,3,5,6,6,6
V3ZCT2538,7456,7449240343485,えくれあ,FBA3AGJVX,わいわい,2,4,4,10,4,6,6,2,6,9
TZAVTVDZW,7457,7438459617325,KEN,F8MLHU2NV,乙宗梢様､､､,1,6,9,3,4,4,6,6,7,6
7GXA4M34D,7458,7433534283370,からかさ,C9DAJ6YFV,のんびり,0,7,7,6,6,6,6,6,8,8
KH32NG8LA,7459,7427680457336,やでぃあ,03UX84WLY,こやんいくらぶ,10,5,7,7,6,6,7,7,8,7
PL5UVV4LA,7460,7426546118917,モモ,GUB0YLPWA,料亭「さち処」,8,5,9,5,6,7,7,6,6,10
CT14J6YPA,7461,7425637049734,きときと,F7Y0XP6VY,梢先輩大好き軍,2,3,4,4,1,3,2,2,2,2
64P1NWJF6,7462,7419490133399,セツナ,1DU9LCND7,蓮ノ空すこやか部,0,4,3,2,1,3,2,2,4,6
6XK7O9BCP,7463,7402464394654,ようまと,R9NGK6L48,のんびりサークル,3,9,9,3,7,2,4,6,9,6
ERRPEMRB9,7464,7402028742421,MasashiX,HMBW9DXY2,蓮好き皆あつまれ,7,6,7,9,5,6,7,8,7,8
Y45AUJW7F,7465,7394536005069,みと,R1RM3X0WV,後方腕組みオタク,4,8,9,9,5,6,9,7,8,8
T8N1FFJX5,7466,7391342171809,ふふ灰塵,XLBU65J86,花の壁飾りクラブ,9,3,6,2,5,5,4,10,10,3
FC0492KR0,7467,7385496913679,mirala,787P66W7E,m,0,7,8,9,8,8,8,6,5,10
UCEF85XCN,7468,7366461809131,たけさん,A7WWE0463,蓮ノ空初心者部,0,4,5,6,4,7,6,6,4,8
R5RPNE96B,7469,7348925700905,ヤントモ,2JK7E4115,ラ！推し,6,9,7,5,5,6,10,7,7,7
87R9PD0A5,7470,7346667637553,ハレルヤ,4NDAG5E9N,国産牛のにげあし,0,4,4,6,4,5,5,7,8,10
N7KNYPXW0,7471,7337495126201,離心,8588YN91J,虹咲学院,0,1,6,10,2,3,3,2,2,10
L3HN1X8WQ,7472,7335732430707,シャル村,PPAHU1TNY,蓮ノ空のんびり部,8,6,7,6,5,5,8,9,9,10
S8OW4YBAS,7473,7335069217703,dhrs,8FR866PRY,蓮っ子みらくラブ,11,7,9,7,4,6,8,7,8,8
F8NTZ6HFW,7474,7332391121629,なき,P551DMBA3,すずはら家非公式,2,5,4,4,1,2,6,4,5,7
U2F9K0DD8,7475,7330415354453,ひっちゃん,T045NDKW0,♬さやか愛好会♬,0,4,2,4,4,6,2,6,6,8
EE7GXYR3S,7476,7324807597870,MAZDA,573J1JVVK,かほかほ,0,7,7,7,4,6,6,6,7,7
2DETFU7EH,7477,7317827046246,しゅう,NPDK1A7BD,機械さん学部,2,5,6,1,2,4,2,2,1,2
N79NUJAB7,7478,7314409766389,えむけつ,1EPV8XAL6,ささいなサークル,0,4,6,5,4,4,6,7,9,9
KRH1722VD,7479,7303299344897,解答用紙白クレア,5JA9K5FAK,オタサーの姫芽,0,6,10,6,5,7,4,7,8,9
VFMN58434,7480,7298150644038,LLO,HKETDDCK6,ぼっちざ蓮!!,0,7,6,7,7,6,10,7,10,10
KK7E9NVK5,7481,7276485018576,可可橘mikan,05KN1RR3U,さやかほ花卉園,0,7,2,7,4,4,2,2,7,1
5XRGVA59A,7482,7272371045139,みずき,3BDTCERX6,打ち返した流れ星,2,7,7,7,6,5,7,7,8,8
H3VBW1TC8,7483,7271577310404,ななころび,C6V311T2P,LotuSky,2,1,6,4,1,2,6,2,4,1
MGV0QWWAY,7484,7270306461072,E6series,HAW490WUF,エブホリ,0,4,5,5,4,3,5,5,7,10
45J84EHYA,7485,7261781402751,眼鏡ノッポ,NPDK1A7BD,機械さん学部,0,5,6,5,6,7,7,7,8,6
UPDN706HR,7486,7254397272736,zero,H6CCL64P9,NATTO,2,6,5,5,4,5,6,6,9,8
2CR6V9J3B,7487,7249288566811,宮永咲,YADX9DY49,ﾊｽﾉｿﾗｰ,2,7,6,1,5,10,6,6,5,10
RCYTDC7L3,7488,7245465765194,わっしー,0YLUK30K6,蓮っコの集い,0,7,6,7,4,3,5,6,7,5
J9EVE566E,7489,7235852820250,TxZdc,GCFA4WL28,乙宗梢を愛で隊,2,5,10,1,1,7,6,7,1,8
UD8VF7X9X,7490,7232501112724,キュゥべえ,T9NYVCUC8,ねそべり愛でる会,4,6,7,7,4,4,7,7,9,8
CN7UHWNEU,7491,7231282149228,ぼちぼち,LUDNM40F8,ふくふく無言OK,0,5,7,5,5,5,6,5,7,7
X14DHXMGE,7492,7231118209762,ash,E76N52LMW,イベントのみ,0,4,4,4,4,5,4,4,2,7
XDLCMV6KN,7493,7230167989846,伊達真,L15B25270,蓮女マネージャー,8,5,5,5,4,5,7,7,9,8
RHJEHEK4E,7494,7224877204688,Kazuya,VN1LXEHLR,綴理、愛,0,9,7,6,7,6,7,6,9,8
GWIWDD4E0,7495,7220463263355,俺がガンダム,G0J2F9NAL,さやさやさーくる,5,8,9,7,6,7,7,6,8,9
JCI8E6PRL,7496,7213570649731,やゆう,YDYH4VRRP,レンクウ,8,7,9,4,4,5,3,7,10,8
R1G94275R,7497,7201275166919,けい,RN5BT2ECF,泥,0,9,7,5,9,4,8,4,7,9
BFGEMWVPD,7498,7199338795098,あかつき,VD7N7A4WH,氷青色,2,6,6,4,10,6,6,6,7,9
WR71BGXFX,7499,7198823278119,なみへい,8F7629VKU,アークス兼任,1,4,6,1,4,6,4,7,10,2
7D576JGKJ,7500,7171469165132,にわ,FV38N1J23,イベント用,2,6,6,4,5,6,6,8,9,6
KUPEA3THR,7501,7161735313632,ふなし,BXC1T2HY2,初心者の集い,0,8,5,5,2,3,6,6,9,9
OWZRL8RVJ,7502,7136816187949,春樹,J8HXTJ8TB,流し素麺同好会,7,1,4,1,4,4,2,4,4,1
R044LV0K9,7503,7133112827433,ななな,89K9Y7MX7,初心者歓迎,0,2,4,9,3,4,3,9,10,10
KMKR53AN2,7504,7118550786511,稲穂,VB9VUYC97,JIMOAI,2,7,8,6,4,7,7,8,6,7
XBEHLLH7T,7505,7115774314809,TOMOKI,1D7T2UXC2,無言でのんびり,1,4,5,1,2,3,3,2,1,5
KEY06B19Q,7506,7105115040832,kince,919XF8V2V,蓮之空大三腳,6,6,2,8,4,6,9,4,4,8
PV2AGVO25,7507,7104747422029,試されるむーさん,BUKPFCJCY,TTMC蓮ノ空班,0,7,10,5,4,5,8,7,9,9
11PGZ0OE7,7508,7097343153858,甘党のryo,CUAGDB62T,蓮ノ空ガノタ部,3,6,10,9,8,8,7,7,10,9
9MK0D5YBT,7509,7095535509733,蝗,NA8FEYN0M,蓮ノ空飲酒クラブ,0,7,6,7,4,7,6,7,9,9
F0CBTLYK6,7510,7092353734676,＊かなちゃん＊,946GHDWF2,まったりハスら～,1,7,5,6,5,7,5,6,8,9
5E7KHJ7EN,7511,7089725505935,さんくん,HB9AU9DJJ,聖心党,3,5,5,5,5,4,7,7,9,9
SUO4QY7UX,7512,7084797414671,わい,VD7N7A4WH,氷青色,0,2,10,4,1,3,3,10,10,1
FCBC2NL1B,7513,7060338416366,みょいんみょいん,N0EXH1CM1,ぱちぱち徒町,0,2,4,4,1,4,2,10,5,2
N0RJF8N5F,7514,7058516045270,アストル,58EPXVKXX,金沢総合車両所,2,6,7,7,4,4,6,8,10,10
AT6842AM8,7515,7054727194552,O-rui,54JWUD9X0,異次元からの者,0,8,6,8,4,5,6,7,10,8
6XZ7KVNY8,7516,7054175963738,卯月,T8X0G07YB,なければ立てる！,4,5,5,3,1,2,5,4,4,6
M1R2JXC7F,7517,7047949509653,あんたつ,2VJG66JTH,まったり,1,1,10,2,6,4,4,2,5,5
94JLM5EB9,7518,7046634248874,Shin,0YLUK30K6,蓮っコの集い,0,5,6,6,4,7,6,7,9,8
6BOXAPTQT,7519,7041876431523,木綿,JJCXTT85M,コミュ障,2,7,7,7,4,4,7,7,8,8
JBWPF5C3A,7520,7041316825611,けー,06DCWC1RE,とりあえず参戦用,0,4,8,8,1,4,8,4,4,8
DXTSZ8YSL,7521,7037473297988,ひ～,DY6Y6DLK0,徳島,4,4,7,7,6,6,6,7,8,7
1X8KCD19M,7522,7026228026395,雪乃は専業主婦勢,B2KV0EVPD,蓮ちゅきクラブ,2,7,8,8,7,6,8,6,7,9
Y507MFD8E,7523,7021720970390,トシ&ダーン,E8EGT47GT,くるくるくるー,0,6,8,9,1,3,7,6,10,8
DHRYG7PFB,7524,7009955757225,ロッソネロ,9GDHWXGVG,ルリと花咲く毎日,3,9,8,10,8,7,7,8,10,9
BXCNXT7C8,7525,7008987900201,hachi,YNR28303K,りんくらぶ,0,1,5,6,1,4,5,4,4,5
YR5WZBFHE,7526,7003610512860,9,DFXN9DB2H,どんぐり共和国,8,6,6,6,5,6,7,6,7,9
K95EA4G7B,7527,7001650212128,Momogi,DMDVHGFUG,インドネシア仲間,4,2,7,7,4,7,7,7,4,5
AP51PXL8M,7528,6976582320452,ちゃん,PBX7VH15U,因島釣り道,2,5,6,6,4,4,4,4,4,6
OKEKGUHV9,7529,6937566295981,ほすす,X784G0GKM,異次元から来た,1,1,4,1,2,6,2,2,6,10
KAN1DG8NK,7530,6937368039555,hotdog,K169NG9RE,桜色世界,0,4,6,6,1,1,7,6,9,7
BTRVBV3V0,7531,6925541493342,ニシキノカズ,EECF9C0N3,蓮ノ空　茨城分校,5,8,10,6,10,7,9,10,10,10
DVHW3B5VN,7532,6911400328150,がつお,AR9HR528A,いろいろ実況,0,7,8,5,4,4,6,4,4,7
QDHW1D7K5,7533,6902284379841,明るい無職志望,GMEF2K8DL,花咲く泥も好き²,2,8,9,7,7,6,8,6,8,9
5R74MC87R,7534,6899353016328,らぎ,2L8R7GAV6,大賀美組,0,4,4,4,2,5,4,5,4,6
2X56WRRL8,7535,6895444247004,疾風,NPDK1A7BD,機械さん学部,0,9,5,10,3,5,8,2,5,6
Y3AHHLP79,7536,6883595966121,さだはる,HB9AU9DJJ,聖心党,0,3,5,7,4,6,5,10,5,8
FM8KVF2M3,7537,6879560719321,キリ,9YG7C0VM7,綴理と無言で昼寝,1,6,5,10,4,6,6,7,7,10
13BM9TT6U,7538,6859901789975,はるちゅけ,GN9EEL045,きらくに,0,1,4,4,1,2,3,4,1,1
J3PBZZ95D,7539,6850975070202,ハロめぐるり,321FF56TK,リンクラ芸楽部,5,7,7,7,7,3,6,8,5,10
2HDNJGQB4,7540,6850690511738,caps,17AEM7PUN,SIFcord,3,10,8,9,8,8,7,7,10,9
4ORAL6L8W,7541,6841414645028,もなか,31A7JKC69,蓮好きの巣窟,7,8,7,5,5,4,8,6,8,8
9BWD924LQ,7542,6840545642817,ぴの,L1VGJTD5P,蓮ノ空お茶会部,3,7,7,6,4,5,7,7,8,7
JE02NYUXD,7543,6825213993455,AkiraG,B900X5JYR,ソロプレイ,0,4,5,6,2,5,6,2,1,8
X12ML989R,7544,6824581811738,ルカ,LLDLG20UU,UR取り隊,0,7,7,8,5,7,8,8,10,10
9YV6IIB9S,7545,6818228060152,TAMA,HU6K4GA0A,ロタテオン,5,1,3,9,5,10,10,9,1,10
HXI1UTC3K,7546,6804606633354,noa,JA2C658FW,さや綴理の村人,6,8,8,8,8,5,8,7,8,8
DYX5W4XHW,7547,6791635324992,みょ,1G89KTD5X,サークルひとり,0,1,10,8,3,3,4,7,1,3
EVKMNTFX8,7548,6788547992846,ことソロ,MVMP6NNXD,空き時間らくがき,2,9,2,4,4,2,5,4,4,7
NH5L8MJ7E,7549,6774154555246,たけし,NP62BXJA6,棄民の王,0,8,5,7,5,5,6,7,9,8
IK97P2WWV,7550,6767355051426,リア,MG1G6F487,蓮ノ空無微課金部,0,1,3,4,1,4,4,3,2,3
C2J639J5J,7551,6766273785203,釣り師,8588YN91J,虹咲学院,0,9,5,4,1,6,7,6,5,6
8FD8K7V2G,7552,6766115035721,かすたねっと,T8X0G07YB,なければ立てる！,6,10,9,8,7,8,7,8,10,10
V09EPAN55,7553,6764801458530,フッキー,31A7JKC69,蓮好きの巣窟,0,5,6,6,4,5,6,8,9,10
H4X05451C,7554,6762407649860,たいしくん,V6VCA0C4N,ドル家の『D』,0,2,3,1,2,4,2,2,3,3
0JSRAQU79,7555,6761794249069,ダイヤ,6ATNDH9J0,浦の空,1,7,9,7,6,7,6,7,8,10
2P0821WXH,7556,6759544143925,X3823,FVTGWWP0T,さわやか3組,0,6,5,10,2,3,9,4,3,5
QUKL6LTS5,7557,6755656251317,ずお,H6CCL64P9,NATTO,2,7,9,8,6,7,9,8,9,9
40TOQV5U0,7558,6737470983489,はるの,V6VCA0C4N,ドル家の『D』,0,7,7,8,4,4,8,6,7,7
JHX35G78M,7559,6725875483634,さめらぷ,R2AU5KW91,蓮ノ空無限加速部,0,9,5,5,4,5,4,7,7,8
D57TAB8C1,7560,6709305561275,KOTAMI,946GHDWF2,まったりハスら～,5,4,1,2,2,5,4,6,6,10
X0JN44E1M,7561,6701838862459,Jovi,L28X4MDJN,アフター観たいぞ,5,7,9,6,4,6,6,8,9,9
M5U1GV6LP,7562,6701620843619,ヒナリク,EWM0GK62C,誰でもどうぞ,1,4,4,2,1,5,3,3,2,2
3Y7CENE77,7563,6697587023699,ちゃづけ,YAY2UK2CT,蓮の空研究部,0,1,3,3,1,8,5,2,4,4
UJ96N5M0B,7564,6690145249768,コウ,JH5FX56N2,のんびり,2,1,5,1,2,2,2,4,4,2
URRY11NTE,7565,6671576092066,吟子と愉快な梢,M6UPWJ6DU,蓮結ぶ虹と星の音,0,2,4,3,2,4,4,3,4,3
DVINSITS6,7566,6661824806874,櫻井ヒトシ,9UKKACGDU,蓮っ子CLUB,8,1,8,3,4,7,3,10,10,6
TP9QX75UO,7567,6650383784230,みなみ,X33HHA9F8,アルストロメリア,2,4,2,5,4,6,8,6,9,8
41WR889K9,7568,6649352020851,珈琲,XEENRBXCG,蓮ノ空休日クラブ,0,5,6,5,5,5,7,6,8,9
DUC01R5B0,7569,6645329202524,まんぷく王子,J7N4W6Y1K,こずミックラブ♡,9,6,9,5,5,5,7,7,9,7
X630L7DDK,7570,6641802235569,あさみ,X87KNX4N3,蓮ノ流星群,0,7,7,6,4,6,8,7,8,9
9ED0MTUJH,7571,6610304363800,ろーと,4RY75CKM4,LLすこ部　メ募,0,7,7,7,6,7,8,6,8,10
HUCH8JBO4,7572,6610145296532,wraita,T0XP8PFYU,兼六園と私,10,9,8,9,8,8,8,8,8,10
UJ1F03REC,7573,6591828731056,SayaKana,TXNCTRR1U,瑠璃乃推し隊,0,6,5,4,4,6,5,7,9,8
JFR6299R4,7574,6589949829002,ぐっち,WJGWLM56V,ぎるてぃぱーく,0,1,6,2,1,2,3,4,1,4
HCL0M4FD2,7575,6576756761452,マールト,17AEM7PUN,SIFcord,2,3,5,4,4,5,2,9,4,9
4HKDFT9RY,7576,6573875557948,おつ,8WAXGK70P,CANARiA,0,1,6,5,4,1,3,4,7,2
7F6UYCFJR,7577,6553989553446,トモ,YNR28303K,りんくらぶ,5,7,8,5,6,7,6,6,9,8
3YLD3R5JN,7578,6548812536349,ハルト,0C3CUCRC6,おためし,0,7,5,6,4,6,9,6,8,9
7MH82TJ57,7579,6548583879701,SHiYiN,BXC1T2HY2,初心者の集い,0,2,6,4,8,2,8,8,8,1
4KF1LEYNM,7580,6518480156777,久々秋,KANLFTMVJ,蓮ノ空中文同好會,2,5,4,4,9,7,10,7,4,10
DAY78MTHU,7581,6505570701129,oga,M6UPWJ6DU,蓮結ぶ虹と星の音,0,7,5,7,4,4,5,4,5,5
ERV46C2FV,7582,6503442083572,カワラマ,XG71P3JTX,瑠璃乃すみか,0,1,6,3,1,3,3,2,2,2
NWWX3QOSS,7583,6501318984029,セブン,HBD61R6WC,梢先輩すきすき部,6,1,3,3,1,3,2,9,8,7
SKJG5KVOL,7584,6498639473342,タロイモ,T8X0G07YB,なければ立てる！,0,8,9,8,5,6,9,6,8,9
J45KKSJ6F,7585,6497643523139,かざはなつばさ,36T6UB6YA,まったり箱推し部,3,6,5,9,7,6,8,7,9,8
AGFHJUV9V,7586,6489060547696,がる,Y5J5Y90CD,まるまるサークル,1,4,9,6,5,4,3,4,10,2
HY5WME5CM,7587,6480300140751,ウサギ,06DCWC1RE,とりあえず参戦用,0,2,5,7,6,4,9,3,4,9
9UHH675CC,7588,6477814399689,ななぴょん,RM7N1JDB5,無言推奨不干渉会,5,1,1,2,2,2,2,3,1,2
31FF69DT9,7589,6474399248072,玩具国国王,AGJ215YND,蓮の空中國分校,0,6,7,7,4,5,7,6,10,9
LC25AJNBT,7590,6472139035884,りゆ,E76N52LMW,イベントのみ,2,5,6,5,4,4,8,7,8,8
01LE3Z5TO,7591,6463230348857,アカサタナッシュ,C68491XHB,みらくらぽーく！,2,6,6,5,4,6,7,7,9,10
EHMNDXNDG,7592,6448591356195,ジェム,4WWM4VVDK,蓮ノ空遊戯開発部,4,5,7,1,3,5,3,7,10,2
T8P3V12A2,7593,6439639209552,ネコとウサギ,CMH1RXEGH,仮拠点,2,4,10,5,5,6,5,6,10,10
VG3JPEM9W,7594,6436904384381,むっちゃん,GYJ3C6TKR,綴理先輩好き好き,8,7,6,7,7,7,7,7,9,9
B5YXMNVWR,7595,6414165261595,杏否P,38KAJGDGU,異次元シャニP,0,7,4,7,1,2,7,3,7,7
O4RJ1R6GD,7596,6406323754484,cha,6XX7GBM0K,ぷちぐる同好会,8,7,4,4,8,3,7,4,10,10
GBYY4YMY0,7597,6393527874409,蓮ノ土(つち),CM5THHYHB,「」ノ空だけれど,8,4,8,9,1,2,9,2,8,10
AD3H7C6WR,7598,6389510799370,ボタン,HB2CV4C4U,アイスランド蓮,5,10,6,6,7,6,7,8,7,8
3U9VMHELT,7599,6386172120669,ベち,38KAJGDGU,異次元シャニP,0,7,7,7,7,5,6,6,7,7
V376M3HF9,7600,6380443670826,たー,KHE3R0EE7,チーム本屋,2,1,6,6,4,5,5,6,5,7
DP1TLFLX9,7601,6374620557348,め゙ぐぢゃ゙ん゙,VGG1HM53K,のんのん日和,0,10,10,9,10,9,9,9,10,10
5GLFK3GXN,7602,6374153322091,アラウンド,9C2FC74H2,overseas,0,3,5,3,3,4,3,3,2,3
RYB3NTF6X,7603,6361234075982,tamu,Y7KJ3PM8P,蓮すきすき同好会,0,4,1,4,2,4,5,3,4,2
