player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,さやか,梢,小铃,缀理,姬芽,花帆,吟子,瑠璃乃,慈
YUSY1HVSS,984,73003130697376,月ノ瀬,11XTEEEJT,リンクラ料理部,14,10,10,10,10,10,10,10,10,10
2VW44LGGL,985,72970645926993,カラメルプリン,FNMV166UY,蓮ノ空喫茶部,7,10,10,10,10,10,10,10,10,10
0AF3ZJV16,986,72924996179312,あどび,GVT61ATX0,なのだけれど,3,10,10,10,10,10,10,10,10,10
K26X1412V,987,72843042064499,エリオ,HPTHY23VR,蓮ノ空文芸部,2,10,10,10,10,10,10,10,10,10
9DHBMHXY7,988,72831466104606,てぃーおー,6045Y2RW7,ポチっと！蓮ノ空,2,5,5,6,7,9,7,9,9,9
VYLOH1FQ3,989,72822453799920,YUUKI☆,WN5B7VKPU,きんぴられんこん,7,9,9,9,7,10,9,10,10,10
2M1TVMF7V,990,72753474369752,にゃんぷれ,K8C99H42D,ルリと喜ド！愛楽,0,9,10,9,9,10,10,10,9,10
4JFVTNBIH,991,72740387562560,みょ,49AMYCXCD,ルドベキア,6,10,10,10,10,10,10,10,10,10
OLZWE0YRK,992,72687104325025,アスカ,YD2XWWFA4,蓮好き好きクラブ,5,10,10,10,10,10,10,10,10,10
UMT37MFVB,993,72683227341592,アオアラシ,JDAG79TG7,百合ノ空観察部,5,8,10,8,10,10,10,10,10,10
6X2PSP3DZ,994,72668720327624,ざっきー,P4NGERDXF,こじらせ部,4,10,10,10,10,10,10,10,10,10
6S3ITIIR2,995,72668302298927,麒麟,F08AHUJJ0,綴理のお世話係,1,10,10,10,10,10,10,10,10,10
FNZSMW980,996,72624624981838,snow,RFYKY8DCD,LA.LA.LA,8,10,10,10,10,10,10,10,10,10
6DHWTY93W,997,72583904058651,さかっぺ,P4NGERDXF,こじらせ部,0,9,9,8,7,10,10,10,9,9
V8CGJMNB5,998,72526425038642,zzz,J800VVPTN,Aqours,0,5,8,8,5,8,8,7,8,9
51JKTXYGL,999,72463975885787,みずきち,C68491XHB,みらくらぽーく！,4,10,10,10,10,10,10,10,10,10
TG7EGU3PX,1000,72423187443255,パトリック・雄平,BCJRMHE75,梢すきすきクラブ,2,10,10,10,10,10,10,10,10,10
35E01ENKE,1001,72346080864200,くしかつ,8R49BTWW6,蓮女お嬢様クラブ,0,6,8,5,6,8,8,8,8,9
BL0BGN2JZ,1002,72313891476023,せて,6XX7GBM0K,ぷちぐる同好会,7,10,10,10,10,10,10,10,10,10
MGF090R00,1003,72277239308321,りんご。,11XTEEEJT,リンクラ料理部,0,10,10,10,10,10,10,10,10,10
J8LJOFWI4,1004,72170174433725,八城,9FF5JBNDF,めぐすきクラブ,6,10,10,10,10,10,10,10,10,10
BVM8BKKVK,1005,72126407823172,伊吹,GVY1F8C9D,花咲くラブライ部,0,8,9,6,7,9,9,9,9,10
2WAIQS7WK,1006,72117873929764,AIMe2,TK9E1BB1P,無言で自由,5,10,10,10,10,10,10,10,10,10
LCJHLGYFB,1007,72105959840636,叮当先森,FH7G62PKW,月火水木金土日,2,6,7,7,5,8,7,7,8,7
4MRCJO6P2,1008,72084639452559,スパボ,D5A2EEG7F,わたくしは大丈部,6,9,9,10,9,10,10,10,10,10
XH9G72MU9,1009,72052101101552,機械3号･~･,KBJ2P8T0Y,人見知りの集い,2,10,10,10,10,10,10,10,10,10
A0PQIHNP6,1010,72031509997601,カメリア,H837E0M9R,沙知先輩大好き部,6,10,10,10,10,10,10,10,10,10
DFP8E0588,1011,72003329418822,そら,HWJ8XPW0T,箱推しなのだけど,4,7,10,8,7,10,10,10,10,10
O6H2GPUB0,1012,71905564471353,いのうえ,0TKFF5EG3,サークル名募集中,6,10,10,10,10,10,10,10,10,10
WHYCRK6EZ,1013,71894491246527,Salokim,R7VEXFUBP,蓮ノ空応援クラブ,7,9,10,9,9,9,10,10,10,9
S14ZTUCRG,1014,71860732171105,ZEROICHI,BT3GEWM5L,ささやか村の集い,1,10,10,10,10,10,10,10,10,10
SE59OH0DG,1015,71793596016449,スプリング,X7C21B7H7,泥,7,10,10,10,10,10,10,10,10,10
3XTRK8UH8,1016,71699631888878,むゆ,F8MLHU2NV,乙宗梢様､､､,9,10,10,10,10,10,10,10,10,10
V17DFTKLJ,1017,71693057429060,すーぱーけーさん,9GDHWXGVG,ルリと花咲く毎日,6,10,10,10,10,10,10,10,10,10
LLJGE3G2V,1018,71678056685356,わおん,N0EXH1CM1,ぱちぱち徒町,2,10,10,10,10,10,10,10,10,10
QT70B8HJT,1019,71573566206418,れん,Y2R7E79U3,カワウソ同好会,6,10,10,10,10,10,10,10,10,10
NDF10E002,1020,71421248998560,ゆかり,Y6JNPC60C,綴理メイト,12,10,10,10,8,10,10,10,10,9
BAM3IRQNY,1021,71202631829746,Zero,RWARTHA1M,乙宗梢大好き部,2,10,10,9,10,10,10,10,10,10
A4VCUZCDY,1022,71136135281328,しずくま,PDMPF3VVV,r/LL,6,8,9,9,9,9,10,10,9,10
W0D0FD1RO,1023,71044063862420,ファンタ,GMEF2K8DL,花咲く泥も好き²,4,9,8,10,9,10,9,10,9,9
YUI8OT8S0,1024,71011578041353,つっつー,YE7CX8RNP,能京カバディ部,7,10,10,10,10,10,10,10,10,10
M96XRQZRW,1025,70966207247376,一輝,RFYKY8DCD,LA.LA.LA,3,10,10,10,10,10,10,10,10,10
UPB9XUXDU,1026,70957327204324,サム,79C17CHA2,蓮ノ空出張部,0,10,10,10,10,10,10,10,10,10
42U72RD21,1027,70934368187665,-五玖,J800VVPTN,Aqours,3,8,9,9,8,10,10,9,9,8
XY15TEL69,1028,70880560132965,_ﾏ,GW4CH70HK,TKG同好会,4,5,9,5,5,7,8,8,5,6
TDLLB8M13,1029,70842021950665,破棘滅尽旋・天,H6JWBBGCG,蓮天・乙宗一心流,3,10,10,10,10,10,10,10,10,10
GGSXCRXWS,1030,70828289905625,Yotamamo,4FR887RVF,わたし魚,0,10,10,10,10,10,10,10,10,10
U6BM3PMS3,1031,70813106934174,AiLeaf,V6DV6KETG,梢好き好きクラブ,7,6,8,6,6,9,9,9,9,9
8WYMG9D4G,1032,70787105899620,らり,R181MKNX1,みらくらは人生！,2,7,9,9,9,10,10,10,10,10
THBUY3K26,1033,70756051715221,まるく,3AD3RR3XV,のんちゅけ同好会,0,10,10,10,10,10,10,10,10,10
3DV369HW4,1034,70755398764277,はとたらう,DH6C5B7WF,蓮ノ空FC,0,10,10,10,10,10,10,10,10,10
A7AWUK1ET,1035,70632064209251,かがみん,06DCWC1RE,とりあえず参戦用,9,10,10,10,10,10,10,10,10,10
DLEAUCSDC,1036,70584141119472,ゆふ,X34LWGL6R,サークル2,5,8,10,10,8,10,9,10,10,10
YA23T8JH8,1037,70527633750722,つばサンド,FK5MUK0ET,くる♡すきクラブ,5,10,10,10,10,10,10,10,10,10
34J8GIUXF,1038,70491994406058,ロールパン,DH6C5B7WF,蓮ノ空FC,2,8,9,8,8,10,10,10,10,10
7BDWE6NJD,1039,70356307107806,ふかちん,M6UPWJ6DU,蓮結ぶ虹と星の音,0,7,8,7,8,8,8,7,9,10
P5UU1U4YW,1040,70351396701314,ヒロ,JTX1G19BP,さやかほ癒し会,5,10,10,10,10,10,10,10,10,10
MC5OZXTQF,1041,70330871959405,しぐつき,9GDHWXGVG,ルリと花咲く毎日,6,6,8,8,7,9,10,9,9,10
Y9YN0J7LU,1042,70320856007166,Rafa天使,7XH3K4GBT,LLP,0,8,10,10,9,8,8,8,8,10
YEZNKQ1J7,1043,70317469185207,トラン,YK0X6N2HN,無言OK出入自由,7,10,10,10,10,10,10,10,10,10
AUEOHWX6Y,1044,70316311959853,ざき,EECF9C0N3,蓮ノ空　茨城分校,8,10,10,10,10,10,10,10,10,10
ISRNX35D4,1045,70309928505968,KYB,RWARTHA1M,乙宗梢大好き部,7,10,10,10,10,10,10,10,10,10
67IVLJVB0,1046,70308129155054,めぐねこ@るて,CX967RTGY,おんゆあさーくる,14,10,10,10,10,10,10,10,10,10
P6JJP8MJW,1047,70278458576092,カニベロス,V26546K3D,乙宗気合筋肉,7,10,10,10,10,10,10,10,10,10
EUCTO3HUZ,1048,70261737785692,かわたろう,0UT59MJ8U,かほすこ同好会,10,10,10,10,10,10,10,10,10,10
2ENXPB1UW,1049,70236438532730,かれ,V4A5MP41E,徒町チャレンジ！,3,10,10,10,10,10,10,10,10,10
ARB6FHC6U,1050,70215273938221,なべし,79C17CHA2,蓮ノ空出張部,12,10,10,10,10,10,10,10,10,10
R6JKEPV5V,1051,70179735911795,书中陌生人,6MWHCNJE8,蓮之空小賣部,2,6,10,7,6,7,10,7,8,8
23BVBG4P8,1052,70137787774002,薬屋わさび,NC2YT2V28,蓮之愛同予者何人,6,7,10,6,6,10,9,8,8,9
7YUE05BCF,1053,70123281845249,壹道,NC2YT2V28,蓮之愛同予者何人,0,5,8,6,6,8,8,9,6,7
H04C1J119,1054,70105492567460,ねざーる,N8L41JAA7,無言 ノルマなし,8,9,10,9,9,10,10,10,10,10
NNEXSX7P9,1055,70101472042182,楓,V4A5MP41E,徒町チャレンジ！,13,8,10,9,8,10,10,10,9,10
VWAM1LZVB,1056,70057836750544,トメ,YCTM6RYDP,金沢おでん同好会,1,10,10,10,10,10,10,10,10,10
PH2NH2JMT,1057,69983986392889,タヒ,V26546K3D,乙宗気合筋肉,2,10,10,10,10,10,10,10,10,10
CVXKBWCNR,1058,69933857796253,あしる,FC8NBAJBT,ラー麺二郎金沢店,1,10,10,10,10,10,10,10,10,10
CQSYMDA64,1059,69916975181526,やっちゃん,1DU9LCND7,蓮ノ空すこやか部,7,10,10,10,10,10,10,10,10,10
2PMW238FR,1060,69915601614810,やまだ,R1RM3X0WV,後方腕組みオタク,0,10,10,10,10,10,10,10,10,10
E654ER5U0,1061,69835325943951,Rinka.,79C17CHA2,蓮ノ空出張部,2,7,6,7,6,7,8,7,8,8
2JEPGGIMS,1062,69804963991397,さちうさま,YCTM6RYDP,金沢おでん同好会,2,7,9,8,7,10,10,9,10,10
H28HW286V,1063,69793225767666,みょん,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
VJF8HF7JA,1064,69761194591711,フラワー,05KN1RR3U,さやかほ花卉園,6,10,10,10,10,10,10,10,10,10
HSQ00QD7A,1065,69748628201090,グラッド,DH6C5B7WF,蓮ノ空FC,3,10,10,10,10,10,10,10,10,10
5UXGXY62Z,1066,69745688137950,けいの,VP0K6KF0K,蓮ノ空大好き!!,3,9,10,9,8,10,10,10,10,10
HC9P8IT0V,1067,69719899391053,やまねこ,D1YHB0B1A,BWO,2,10,10,10,10,10,10,10,10,10
80XJM10F0,1068,69655644423433,うらピ,HBM31HMUY,YUKIZURI,0,5,8,8,6,8,8,8,9,8
128RLH2UB,1069,69644398557717,脱兎ちゃん,0TKFF5EG3,サークル名募集中,3,8,10,9,9,10,10,10,10,10
MEY2VRMU0,1070,69587928239928,あかよ,48BTAPMBG,蓮ノ空魔術部,3,7,8,8,7,10,9,10,9,10
CZBSB05JT,1071,69444819508599,変☆態☆紳☆士,FMKP92LRL,目が霞む人達,15,10,10,10,10,10,10,10,10,10
PFLJMTJPB,1072,69380211939141,カリウム,RXXUPMWB9,待機室跡地観測所,3,10,10,10,10,10,10,10,10,10
EIJ9NR6QJ,1073,69353610707023,もんじゃくん,9W43TY3MB,兎小屋ｼﾏﾘｽ部,11,10,10,10,10,10,10,10,10,10
DCFJDK8L7,1074,69353330149234,ぺんぺん,1BME38BCD,さすさやクラブ,0,10,10,10,9,10,10,10,10,10
0N6HXDW65,1075,69264604617660,masao,CX967RTGY,おんゆあさーくる,0,8,9,8,8,9,9,9,9,9
ILU42GY1Q,1076,69139458398048,てむ,BH244Y5H0,休暇建設協会,6,10,10,10,10,10,10,10,10,10
Z01UF5760,1077,69132836687534,はこ,X34LWGL6R,サークル2,4,6,8,6,6,10,8,9,9,10
1NV2G699W,1078,69102418857463,夢魅,AND13836G,乙宗梢親衛隊,0,6,10,8,10,10,7,10,9,10
UR13L7CL8,1079,69060001792568,いっけん,YCTM6RYDP,金沢おでん同好会,2,10,10,10,10,10,10,10,10,10
TXF18138W,1080,69043279577676,かがやき505号,HBD61R6WC,梢先輩すきすき部,7,10,10,10,10,10,10,10,10,10
H0OFNLP44,1081,69018140762327,ななつき,L15B25270,蓮女マネージャー,2,9,9,9,8,10,9,9,10,10
D0VHL5AE9,1082,68995961364632,シエル,JFNRLDKWA,Edelweiß,0,8,8,8,7,8,10,9,8,9
73OUNPHVO,1083,68915499696438,こう,KW0RM1LEP,はすっこくらぶ,1,10,10,10,10,10,10,10,10,10
1CWT30PGP,1084,68897225472309,花宮家の執事,MTBP3B4GM,ふらわーすきすき,0,10,10,10,10,10,10,10,10,10
6HX9NM2GR,1085,68884682739239,藍月 海月,KC3AC34GV,変なサークル,1,10,10,10,10,10,10,10,10,10
VK5FCXKLC,1086,68808893614199,ぐっちー,MTBP3B4GM,ふらわーすきすき,0,6,10,6,6,9,9,10,8,10
J5XK1MALN,1087,68801385491143,異次元かるぴす,Y2HV0YEF7,蓮ノ空を応援し隊,10,10,10,10,10,10,10,10,10,10
P475PMG41,1088,68680546166984,よねみ,JDAG79TG7,百合ノ空観察部,0,10,10,10,10,10,10,10,10,10
67TTDUZ9V,1089,68677159448988,たかな,V26546K3D,乙宗気合筋肉,8,10,10,10,10,10,10,10,10,10
5ZIQL7UXB,1090,68634239563925,瑠璃柴,YD2XWWFA4,蓮好き好きクラブ,4,10,10,10,10,10,10,10,10,10
5VVA4XN4T,1091,68627307938717,梢喜欢520,2NY9H8BR9,乙宗紅茶館,6,6,10,8,6,10,9,10,10,10
0STI22GS3,1092,68590749103154,マウスル,RWARTHA1M,乙宗梢大好き部,13,10,10,10,10,10,10,10,10,10
YJNYE60W0,1093,68540464490792,ヨウ,W3YKKRWHG,ルリと愉快な一家,2,8,10,7,8,8,8,8,10,10
74MCEJUW5,1094,68526689250951,キンゼン,AWFDLJ1HC,小蓮花（重生版x,0,6,7,6,7,8,7,7,8,8
XE8CMNHJU,1095,68469833250124,かほりん,R181MKNX1,みらくらは人生！,2,10,10,10,10,10,10,10,10,10
BQUUCGODZ,1096,68463137737644,YUKI.N,UVN7G4X3A,闇のルビィ団,3,9,10,10,9,10,10,10,9,9
1PO8KIG7E,1097,68383612430927,なしこ,YCTM6RYDP,金沢おでん同好会,3,9,10,10,9,10,10,10,10,9
02M9C85BG,1098,68379588122786,たいやし,PBRDPWEY1,무라무라회,0,10,10,8,9,9,10,9,10,10
HB7JNHJN3,1099,68296857798823,わぶとら,976BY5JWK,ハルカカナタ,4,8,10,7,7,10,10,10,10,10
LG4WRR8XI,1100,68279924313413,ともてんてー,FG5VFFNRK,蓮ノ空おじさん,4,10,10,10,10,10,10,10,10,10
JMOWWJBZA,1101,68215608531533,ミ四,05KN1RR3U,さやかほ花卉園,3,10,10,10,10,10,10,10,10,10
EWJNDLVTH,1102,68211516139811,豆苗,RNJ306W6N,日曜日よりの使者,0,6,7,7,6,8,8,7,9,10
KY1XNTX2L,1103,68178300426063,ローキュー,VLY5JDKCV,新規なのだけれど,4,10,10,10,10,10,10,10,10,10
H3Z6CCL18,1104,68115886516469,リスグラシュー,NMT63RUDV,泥村,3,10,10,10,10,10,10,10,10,10
0K698VPKP,1105,68097697443391,ショウ,L15B25270,蓮女マネージャー,2,10,10,10,10,10,10,10,10,10
11TQO6YTT,1106,68079299211498,ごはん派,PMKB2XTJD,ごはん派！！！,6,6,8,10,7,10,8,9,9,9
48JBXD6ME,1107,68043967456679,TIK,1BME38BCD,さすさやクラブ,2,7,9,7,6,8,7,8,9,9
5QD5HXI0Z,1108,68043124863141,ソニック,FTY0R8KPH,泥の皆様,4,9,9,8,8,10,9,9,9,10
BBBE3EN0X,1109,68020750735925,がだい,F8MLHU2NV,乙宗梢様､､､,2,10,10,10,10,10,10,10,10,10
FXP9N10VU,1110,67995556180375,doNe,GVT61ATX0,なのだけれど,8,10,10,10,10,10,10,10,10,10
TBWFHHE1Q,1111,67961190310904,karapo,7U20138DB,LGP,8,10,10,9,10,10,10,10,10,10
EYR644VU5,1112,67910448108592,ねじゅみ,D5A2EEG7F,わたくしは大丈部,3,8,9,8,7,10,9,10,9,10
II9KD46VB,1113,67889566348911,えー,CV62FGL1U,花咲かせ隊,7,10,10,10,10,10,10,10,10,10
U4Q9QD42M,1114,67865990219466,シマリス,HBUK6F7CC,乙宗梢なりきり部,12,9,10,10,9,10,9,10,10,9
ZVZS6JQ72,1115,67809645972413,だてまき,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
EXMPE8C3N,1116,67800035155524,しの,07JW71HWG,良いチケで観よう,7,8,9,8,8,10,10,10,10,10
2VXKJLFAK,1117,67743119582866,浪速の轟砲,AG9PKMMC3,ぱかぱか同好会,13,10,10,10,10,10,10,10,10,10
NOBSSQRBX,1118,67698893314341,パタポン,1BME38BCD,さすさやクラブ,9,10,10,10,10,10,10,10,10,10
X2ISOX2W3,1119,67676586540883,LumiA,HBUK6F7CC,乙宗梢なりきり部,3,7,10,6,6,10,10,10,10,10
SMBUQ7BCF,1120,67646232773963,紅蓮蓮蓮,NC2YT2V28,蓮之愛同予者何人,9,8,8,6,5,9,6,6,8,8
QOE50Z9JA,1121,67640422569832,フェス,49AMYCXCD,ルドベキア,10,10,10,10,10,10,10,10,10,10
GQT54AYSP,1122,67605715610611,Tenshi,YFADYJVW4,FPS好きクラブ,5,9,9,9,8,10,10,10,10,10
966KRJZVB,1123,67583326491774,きょん,MVMP6NNXD,空き時間らくがき,7,6,9,8,6,10,7,10,9,10
TN34E21UR,1124,67570168225767,&,HBK6KCRPP,無言でおけ,2,10,10,10,10,10,10,10,10,10
BZQC2ZBFE,1125,67517061856569,星桜,CV62FGL1U,花咲かせ隊,10,10,10,10,10,10,10,10,10,10
7UMK0KGXV,1126,67504519285858,デモ,05KN1RR3U,さやかほ花卉園,2,10,10,6,5,5,10,8,10,7
FY3NQU6M7,1127,67499993266320,やきプリンのプロ,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
OUEUK5ABE,1128,67474188057821,ユキ,PLBBEX019,視聴覚室目指し隊,5,9,10,9,9,10,10,10,10,10
9EJ3E7UY3,1129,67414850920162,ムギ,7XH3K4GBT,LLP,1,6,9,6,6,7,8,8,8,8
64G97EX0C,1130,67379801557913,金沢市民,26JDLMBLN,徒町は強く生きる,1,8,8,8,8,10,9,10,9,9
I962LF0QO,1131,67356557477310,TOMO,59AK7LJ7A,とりあえず,3,10,10,10,10,10,10,10,10,10
XJA5BDOW7,1132,67348670079148,ちや,49AMYCXCD,ルドベキア,9,10,10,10,10,10,10,10,10,10
YXT22ACK2,1133,67327236322716,honokaho,M8FM7P139,蓮ノ空ひとり旅部,12,10,10,10,10,10,10,10,10,10
BDA4ZLNWU,1134,67320650921400,ふうら,8J1GJT2BC,近畿の大金沢,3,10,10,10,10,10,10,10,10,10
8A100XK6M,1135,67240496696979,4kys180,3F0M4HXJE,蓮ノ空まったり部,1,7,10,10,10,10,10,10,10,10
FP7IIBGF0,1136,67201826716697,さらい,PLBBEX019,視聴覚室目指し隊,5,10,10,10,10,10,10,10,10,10
24TRM7P92,1137,67192322626703,たぴうむ,0UT59MJ8U,かほすこ同好会,5,7,7,7,7,10,8,10,10,10
CKD6D1JNL,1138,67156291614889,RELaina,919XF8V2V,蓮之空大三腳,3,7,7,8,8,10,8,8,9,10
P4KGS0JI8,1139,67068302480841,けーる,CM5THHYHB,「」ノ空だけれど,8,10,10,10,10,10,10,10,10,10
L55NL4MZ5,1140,66980378105353,たけのこ,BCJRMHE75,梢すきすきクラブ,7,10,10,10,10,10,10,10,10,10
D22044U1E,1141,66970254576167,ハピめぐ〜,L3NN1RWMY,アポロベイ海賊団,2,7,9,9,6,10,10,8,8,7
UVGPMPJXJ,1142,66936792745361,Fuu,Y2HV0YEF7,蓮ノ空を応援し隊,5,8,8,8,8,10,10,8,8,9
AMWA5QPIS,1143,66889898774134,かみきれ,W26TRPM1R,めぐ党藤島派,4,10,10,10,10,10,10,10,10,10
ULXJ0U2HV,1144,66848867398551,きりはろりーた,GVY1F8C9D,花咲くラブライ部,5,9,10,8,7,10,10,10,10,9
ULQT70PVL,1145,66761664889934,さーきっと,KT4C59NXG,めぐ島,2,10,10,10,10,10,10,10,10,10
0FFKIEWPN,1146,66731112062729,yn,0UT59MJ8U,かほすこ同好会,14,10,10,10,10,10,10,10,10,10
NW0T92287,1147,66719134891786,さぼりんご,0MF6U6UPK,あなたなら大丈部,2,6,7,8,6,7,8,8,7,8
G9H0HMGHX,1148,66711440348758,ヒマラヤン,A3X92L6YU,お試し用サークル,1,10,10,10,10,10,10,10,10,10
MJJY4BC6F,1149,66589587994197,わっほい,XGR5U534F,初奈の泣きぼくろ,4,6,8,8,7,10,8,9,9,10
1U1EVHMOB,1150,66542303546800,銀河,RWARTHA1M,乙宗梢大好き部,4,7,10,9,9,10,10,10,10,10
B9P5BJ9BE,1151,66502735969230,ペトラ,2NY9H8BR9,乙宗紅茶館,3,6,8,6,6,7,9,8,7,7
3HNHGOPR3,1152,66347756883210,むらち,5V9TDD4NF,みんはや蓮ノ空部,4,8,10,9,8,10,10,10,10,10
KHR1E1TUB,1153,66315453816034,こう,8JMW9G2XW,僕らのリンクラ！,7,9,10,9,8,10,10,10,10,10
VMKV4GULN,1154,66298249419874,SGWA,DH6C5B7WF,蓮ノ空FC,11,10,10,10,10,10,10,10,10,10
KPXR99NRL,1155,66261521526994,早寝早起きマン,79C17CHA2,蓮ノ空出張部,0,7,6,5,7,8,8,8,8,9
CEG3LX19H,1156,66235028359318,わかめ,38KAJGDGU,異次元シャニP,1,7,10,7,5,8,10,10,7,9
6PF7RFY9G,1157,66219470143519,powetcho,RNJ306W6N,日曜日よりの使者,0,7,8,6,6,10,7,9,8,8
M1WTT4WGN,1158,66079870168288,いぬ,W26TRPM1R,めぐ党藤島派,4,7,9,8,7,9,8,10,9,10
P6OYR4PGF,1159,65996149528103,フナッチ,WN5B7VKPU,きんぴられんこん,4,10,10,10,10,10,10,10,10,10
7DCJ0UDGX,1160,65944503773302,kyo,KW0RM1LEP,はすっこくらぶ,5,10,10,9,10,10,10,10,10,10
3EA3R0TYA,1161,65837354671040,あすか,F8MLHU2NV,乙宗梢様､､､,0,10,10,10,10,10,10,10,10,10
8062HTG1X,1162,65753089168652,デパチカ,GKR9TEBYC,毎日がホリデイ♪,5,10,10,10,10,10,10,10,10,10
MNYE73P47,1163,65751039114151,どん,95TAREFPT,ご自由にどうぞ,0,9,8,9,8,10,9,9,10,10
V3T5AISVN,1164,65749910418085,ttrrr,L28X4MDJN,アフター観たいぞ,3,7,8,7,7,9,8,9,9,9
C8UTL8D4H,1165,65730191795959,エルモ,DMDVHGFUG,インドネシア仲間,2,6,10,7,6,9,10,9,9,10
13E9H27AA,1166,65723419436618,ぐらはむ,4KRBU0KFF,ノーチャン会,0,7,10,7,7,8,10,10,9,9
YS9DZKQ9V,1167,65719806167609,アザラシ,BKUHCT7WF,蓮女お嬢様部,10,7,8,6,6,9,9,8,9,9
H6A6TH1UD,1168,65705503799695,ハイパーおすし,D7H8MN2U4,LLD,9,10,10,10,10,10,10,10,10,10
J4NN3D06A,1169,65702722187305,斯波,FVJFA973A,新蓮天愛好者協會,9,10,10,10,10,10,10,10,10,10
E9LVB2F95,1170,65578962493162,せみすぺ,DFXN9DB2H,どんぐり共和国,6,8,10,10,10,10,9,9,10,10
MWBIKHWKH,1171,65538988419703,わんたん,0UT59MJ8U,かほすこ同好会,9,10,10,10,10,10,10,10,10,10
UWJC8Y1Y5,1172,65528633819679,ロマンティック水,2ULM366U6,毎日がエブリデイ,4,10,10,10,10,10,10,10,10,10
UDKA7K659,1173,65521831674332,バチバチカチ町,AGJ215YND,蓮の空中國分校,2,4,8,6,5,7,7,7,9,7
6HHFM7N28,1174,65477431063737,はなぶさ,0TKFF5EG3,サークル名募集中,2,8,9,8,8,9,10,9,10,10
451XUX1KK,1175,65472388383878,！,2MLF6F0C7,ガムート,6,10,10,10,10,10,10,10,10,10
LVOYGDF8A,1176,65399587621642,norano,RWARTHA1M,乙宗梢大好き部,6,10,10,10,10,10,10,10,10,10
WM0BNWMWN,1177,65387217258410,浅葱,KW0RM1LEP,はすっこくらぶ,7,10,10,10,10,10,10,10,10,10
BMW4UUQ68,1178,65318082929026,トノサマ,M8FM7P139,蓮ノ空ひとり旅部,7,10,10,10,10,10,10,10,10,10
79OHCMGA6,1179,65257176738650,ユーレン,WN3LHKX0L,レンコンおいしい,12,10,10,10,10,10,10,10,10,10
YLGV922B9,1180,65247509283076,ラビ,79C17CHA2,蓮ノ空出張部,3,10,10,10,10,10,10,10,10,10
MY2KK91G9,1181,65247011559305,スタートレック,07JW71HWG,良いチケで観よう,0,6,9,7,7,6,8,6,10,8
41BAU424R,1182,65246570396437,初,J800VVPTN,Aqours,2,7,10,10,8,7,10,10,10,10
K3GXPTAVU,1183,65221976628206,ねく,GN9EEL045,きらくに,3,7,10,7,7,10,9,10,8,8
8LE4FHM3X,1184,65207485187576,neon,W6JWRJGJH,ハロめぐ同盟,2,4,10,9,2,9,10,10,10,10
1G1EW9CHP,1185,65149607279990,ku-ka-,L15B25270,蓮女マネージャー,0,6,7,6,6,8,6,8,8,9
ZIDHS2OWB,1186,65098624074334,花宮ニルヴァーナ,D5A2EEG7F,わたくしは大丈部,6,8,8,7,9,8,8,8,8,8
CJC6QJ6HK,1187,65037681449017,くあんた,9UKKACGDU,蓮っ子CLUB,7,8,9,8,8,9,10,10,9,9
BL1K4CDEU,1188,64989977104104,水藍みかん,YFADYJVW4,FPS好きクラブ,1,10,10,10,10,10,10,10,10,10
15A74DY7Z,1189,64980040144637,BAROQUE,0CBM28JP6,ほうき星,3,10,10,10,10,10,10,10,10,10
5EM9A70TY,1190,64969027348384,ダーヤマ,V4A5MP41E,徒町チャレンジ！,4,10,7,7,8,10,10,7,7,10
V2OTYH4Z9,1191,64906021054239,Dolphin,5KK3DFY18,MUGEN∞,6,10,10,10,10,10,10,10,10,10
GVXXTLANL,1192,64880543942500,愛を繋いで,424NLTEE8,無言な異次元部屋,4,7,9,8,9,10,10,9,8,9
G9DKGLIVY,1193,64857527233725,夢を駆けるネコ,JDAG79TG7,百合ノ空観察部,3,10,10,10,10,10,10,10,10,10
7GSMLN9ZZ,1194,64840143583298,りんごジュース,YCTM6RYDP,金沢おでん同好会,2,7,10,7,7,10,10,10,9,10
N5U5H5DCX,1195,64814928232952,シューマイ,1DU9LCND7,蓮ノ空すこやか部,0,6,7,6,7,8,8,9,9,9
5AN9D1M3G,1196,64664664787210,カジ,N1JM7M3YC,丘側,6,10,10,10,10,10,10,10,10,10
4UYETBB6Y,1197,64583287042651,まほにゃん,L15B25270,蓮女マネージャー,1,5,6,6,6,10,7,9,8,7
02PTPEWA3,1198,64552026343736,アマネ,J0N1E3Y09,月火水木金土日,1,6,8,7,6,9,8,9,8,8
G3M4FWD27,1199,64550435436179,ふぁる,V26546K3D,乙宗気合筋肉,0,7,10,7,6,9,8,9,9,8
83FJ498LO,1200,64528551220875,くれよん,TKVR3KU7L,ネギトロTKG,2,6,6,7,6,9,6,7,8,9
9T9WJC91B,1201,64433844636298,五十嵐竜馬,N0EXH1CM1,ぱちぱち徒町,5,10,10,10,10,10,10,10,10,10
792K5TKXF,1202,64425850166252,TMY「,NMT63RUDV,泥村,4,10,10,10,10,10,10,10,10,10
G94P2P1DG,1203,64341509427911,水曜日のさばかん,VXF8P7NDC,どんぐり。,5,9,9,9,9,10,9,10,10,10
