player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,さやか,小铃,花帆,慈,姬芽,吟子,瑠璃乃,缀理,梢
62L0F13QF,ユウカ,6BFC4G5YG,蓮ノ空足湯同好会,2,7528,163957504877793,6,4,4,7,7,6,8,10,4
DFTGCNHE3,みかづき,3HDDYR4FU,旅人,2,7529,163943692596131,7,7,4,9,5,6,7,10,7
Y48X8YD0A,ミツキ,9WJB6YPPN,温室花畑,4,7530,163779305167165,6,10,8,7,7,9,4,8,6
MDD8KV54P,ββ,L28X4MDJN,アフター観たいぞ,1,7531,163549847009770,6,4,6,9,7,6,6,9,6
V449L5VUF,あおい,573J1JVVK,かほかほ,9,7532,163440796519329,7,9,10,10,7,10,6,10,10
NCVB7VCJP,つきみ,YDYH4VRRP,レンクウ,1,7533,163418364948539,8,6,7,10,1,2,8,7,4
8XHL0LDRW,saya,ENRGE3M82,蓮ノ灯,2,7534,163047025294489,2,1,10,1,3,10,5,1,1
4SU5ZK0L0,でつ,V26546K3D,乙宗気合筋肉,0,7535,162976779996029,7,6,5,8,5,5,5,7,4
80D5DWECJ,いっきち,UMG1B9C7V,蓮ノ空女学院,11,7536,162918253611910,10,10,10,10,10,10,10,10,8
H4U20JC1L,あけみ,XHJLF3R8H,ゆったりプレイ,2,7537,162783124912277,8,8,8,10,7,8,7,10,8
LATJWX3MM,もつ,8AT7V1C7L,初心者です,1,7538,162717669784829,2,3,4,4,1,2,2,10,1
O7PYEMVBR,マッティー,5JA9K5FAK,オタサーの姫芽,9,7539,162571371516447,5,10,9,7,8,10,8,9,7
91MLXG4T4,やかん,CM5THHYHB,「」ノ空だけれど,2,7540,162538437716975,7,8,5,10,5,4,9,10,7
LXMUK1N94,Aoi,946GHDWF2,まったりハスら～,2,7541,162179974343202,2,3,4,10,3,6,2,8,9
P0R9GI425,しー,31A7JKC69,蓮好きの巣窟,3,7542,162089001829198,8,8,5,9,7,6,8,9,5
9VUAQDC8D,カイ,K25DPPGT9,圧倒的にまったり,5,7543,161965454459443,6,10,1,10,8,9,10,10,10
3LGX6XGVX,やなぎやぎ,AXGGJ4EJ1,所属だけしたい部,1,7544,161685190923663,10,10,10,10,10,10,10,10,10
B6WJVC6CQ,自堕落,FM9RNU8L0,蓮ノ空APOP部,5,7545,161489019303750,8,7,10,10,8,10,10,8,8
GC9CAL1BT,アサ,7MPNTWKTN,Dreamers,0,7546,161133735878389,2,10,8,9,4,7,7,9,8
XGW9PRRG8,せり,07JW71HWG,良いチケで観よう,13,7547,160960637484050,10,10,10,10,10,10,10,10,10
NZYUHGH5W,槐筏,NB0HX9KP8,かほてぃあん,3,7548,160696497274662,8,9,7,10,6,7,7,8,8
JZAJDVW5Z,FREYA,VY26V3P0K,AltF4され隊,2,7549,160495616565332,6,5,7,1,4,5,1,10,6
0MRHT655K,椛,Y6JNPC60C,綴理メイト,2,7550,160327934129808,7,7,1,10,5,6,1,9,6
A9F8O9BV1,みあとる,9RYR14H9L,ソロマターリ,0,7551,160203554930409,6,8,5,10,7,6,4,10,7
QYG654IT8,マイタケ,8M6UDX260,ぽけもん好き,7,7552,160060755445518,5,8,4,8,7,7,7,7,4
DA27CEU87,MoYo,0B8RTHY4D,のんびり屋さん,11,7553,160036843999432,10,10,9,10,10,10,10,10,10
T6F2K7UXV,パツマヨ,RWDWD9PP6,乙宗家の屋敷妖精,2,7554,159938837440147,10,10,10,10,10,10,10,10,10
IN5GCNNWW,かえで,VNGFF4PY9,ねずみね！,1,7555,159844935505680,10,10,7,9,4,7,4,10,7
FKW3IFEXR,はやぶさ,T56X6LP0L,光の海,1,7556,159805243899280,9,9,7,10,4,7,7,9,8
UWDYK9K4Q,yasu,B647MRPHR,壁の民女学院,4,7557,159538762164780,7,10,2,9,7,10,1,7,1
42DVYJRPP,17,BELCUYCMH,蓮hkg香港分部,6,7558,159485944822656,2,8,7,9,7,4,6,10,6
T7IBKC9ZY,るみな,JE7V5MM31,蓮ノ沼に沈んだ泥,8,7559,159363177284692,7,9,9,10,9,7,7,8,8
LHRXVJXOE,たか,YN8B5JGWA,我思う故に我あり,0,7560,159356020895459,6,5,5,9,7,6,5,10,4
MJWJXYTL5,夏乃,DALU6BL7L,東方星蓮船,0,7561,159341567054697,3,10,4,10,3,5,2,8,4
TJV0S3LAY,羅生門,ARF3KPJ41,夕凪P極進会,10,7562,159193064139114,8,9,8,10,9,10,8,10,8
TOI6SR1TX,クラムボン,HPTHY23VR,蓮ノ空文芸部,12,7563,158822549368522,10,10,10,10,10,10,10,10,10
7U8JXAW1J,饶舒铭,TK9E1BB1P,無言で自由,0,7564,158804433380411,7,6,5,9,4,6,7,9,5
ZCDR3HFX1,ケータ,NDFW9C99C,素鴨のピクセル,4,7565,158702043685507,8,9,7,10,8,6,8,10,8
Q9JF8M10P,オガ,J4KPR8GX0,関西ラ研,1,7566,158681961867937,6,7,6,8,6,6,5,9,4
TMHALEY47,綴,XE8513HNP,喫茶カワウ空✨,6,7567,158621882001090,5,7,7,10,5,7,5,10,5
AWH05T6NH,ダン,3LUL3WR8Y,零組,5,7568,158527735544146,2,7,1,5,6,7,5,10,10
C4EC77P18,as,BYA3FA0X8,無言ぼっち同好会,3,7569,158479181817446,2,6,7,10,5,7,6,10,10
AB5X3C5XB,那緒,1618JMRED,リンクラ自習室,2,7570,158467634607267,4,6,5,8,6,7,5,10,9
4L2CNBNMC,ユーキ,T045NDKW0,♬さやか愛好会♬,2,7571,158303483712772,9,2,2,10,9,9,2,9,10
C1REEM5XO,きむ,8YDE8BXJT,ずんだシェイク！,7,7572,158217784174871,7,10,7,10,7,8,7,10,8
NCVAFWM7G,咲花,06DCWC1RE,とりあえず参戦用,12,7573,158064087468878,7,8,6,9,8,7,7,10,9
C4D189EJW,きゃらどん,WCL6R1ANU,無所属の会,0,7574,157983553537936,7,10,6,4,10,8,10,9,9
F4PBK8NTY,ラックン,Y6JNPC60C,綴理メイト,4,7575,157889484389104,10,10,7,10,7,7,7,10,10
F7YHE8NEJ,ﾋﾟ!,9FF5JBNDF,めぐすきクラブ,0,7576,157660156496868,8,9,7,9,8,8,8,10,7
XJPTW9RW0,コム,V78LAX1HN,蓮ノ空ボドゲ部,0,7577,157659814922035,5,9,1,2,4,5,3,10,4
03PGMFBPW,R4mN3,3BDTCERX6,打ち返した流れ星,2,7578,157568491548398,6,6,7,10,4,7,7,9,4
FKVRKHO65,ナギサ,G0WRCNRWK,県立沢庵図書館,6,7579,157384576999551,8,9,8,10,8,8,8,8,8
AP63X775K,バイラス,LP3LP6FF9,よろよろドンドン,1,7580,157381278728490,2,10,7,10,4,7,7,10,7
X6CM69FAJ,428,KJU0BU77M,無言交流なし,1,7581,157316464696826,10,10,10,10,10,10,10,10,10
71GS87RQX,ヨツギ,EAU5JTX3H,チシマザクラ,2,7582,157306898493364,8,8,8,10,8,7,7,10,7
62QHSCDVS,しぐま,9U8KNU6U9,対抗戦用,2,7583,157293175322098,2,9,6,5,7,5,5,1,10
31FF69DT9,玩具国国王,AGJ215YND,蓮の空中國分校,0,7584,157236770350217,7,8,4,10,6,9,7,10,9
K3R5L9BB0,南端国道,XTMGPY62U,スクステ初心者,0,7585,156543624409167,7,8,6,10,8,9,8,10,7
GMSLYODZS,くっこる,72J0T27T1,蓮ノ空後方支援部,2,7586,156368676022107,7,7,8,9,4,10,4,10,8
MHUA0464C,イボンコ,TBX7N9RK5,つよつよなLH,1,7587,156314029337548,6,7,5,8,6,6,8,10,7
22XJHAPN2,くらげ,BVEEDJGKH,さやかの首のあざ,0,7588,156070090337567,5,2,1,9,4,5,7,4,1
ZJ03PVBKH,ななすが,KT4C59NXG,めぐ島,3,7589,155951186160883,8,9,5,10,7,2,7,4,9
UH5J2MGTX,シンさんぽ,BXHX534VX,ぼっちサイコー！,2,7590,155685374632523,7,10,10,10,8,10,8,10,8
EK1PCRU6E,ねぎ,PUJ0ERCMW,蓮ノ空倶楽部,0,7591,154984116586852,3,5,2,1,1,5,2,4,5
8TJ5IPA58,アカシマ・ユウ,L1VGJTD5P,蓮ノ空お茶会部,4,7592,154855909764721,8,8,7,10,8,9,8,10,8
K95EA4G7B,Momogi,DMDVHGFUG,インドネシア仲間,4,7593,154816426000225,6,6,7,10,7,7,7,10,7
QHFX25I9C,かむなゆ,V4GR2N4X8,お台場in金沢,2,7594,154773756440716,8,8,9,10,7,6,5,10,10
UQ193P8WP,ルナ,57HNJ07NK,みらぱ進路相談列,2,7595,154726017419841,6,7,6,10,5,7,5,10,6
BFKCMV2G6,七味,FCPHKWR7G,麺のびリンクラ支,2,7596,154690587910052,8,8,8,10,8,8,8,10,7
P29YN6RE6,コバチッチ,2VJG66JTH,まったり,0,7597,154656240728703,7,7,7,10,6,6,7,9,7
IQTW8SJSO,なすお党,0JY7F3EKU,さやか愛でる会,3,7598,154559530465334,7,8,8,10,8,9,8,9,8
J5UUTCKXC,ぴんそん,5BBPP71B1,ぴんそん,0,7599,154506016669267,9,10,9,10,10,10,10,10,10
5MK101XEK,いろは,K69M1X95F,アイリス,2,7600,154496776099196,7,8,8,10,7,8,7,10,10
ZAZ7MLGDM,シュウ,T8X0G07YB,なければ立てる！,5,7601,154248272214807,5,8,4,10,4,7,5,10,9
PE4EU1BE7,アーク,0NLHKATWL,生きてるだけ偉い,0,7602,153881589815910,8,7,10,10,10,8,8,10,10
LFNX0TJ53,azur,7B8K574NX,GEAR,0,7603,153852627672175,2,4,4,7,1,5,4,7,5
2HY5XUWDM,さい,VB9VUYC97,JIMOAI,4,7604,153606585726592,2,8,2,2,1,4,2,8,6
1X39BTB5J,なた,3BDTCERX6,打ち返した流れ星,2,7605,153067135165425,6,6,5,8,2,7,5,6,6
LA6LA6WCE,白亜,U98UKD6RY,異次元フェスP,0,7606,152886513518117,6,6,6,10,5,6,6,5,6
8HAGVPC9Q,ラブダイバー,NA8FEYN0M,蓮ノ空飲酒クラブ,2,7607,152725982602704,7,7,5,10,6,6,7,10,7
NXR5GWVW7,しんにゅうぶいん,ATB27G5P2,おこめ茶寮,6,7608,152595552632105,10,8,10,10,9,10,10,10,10
1MR6U97BM,グラッズ,M08GKL70U,ららマジ難民の会,2,7609,152482755690379,4,1,8,9,4,7,4,4,6
ARAUAV3CV,楓,9E910GGD2,蓮ノ空給湯室,2,7610,152370759012074,3,3,3,9,9,4,1,3,10
MK074KOFH,にゃおん,18XJRD75L,LLLL!,5,7611,152283244028490,8,7,7,9,6,7,8,10,4
5VAD917YU,cawfee,MWHJ339TF,UOは合法同好会,1,7612,152283032145819,2,8,5,10,4,4,1,8,1
CTK7MQP1A,カッキー,NX9KJK529,虹ヶ咲学園,4,7613,152105269446191,6,7,6,10,1,8,4,10,7
TYPCFLHCH,MAL,60KU468X3,はっすーず,2,7614,151929113226146,2,3,1,1,8,10,10,10,2
9TNTAO7ZP,ういっす,J8HXTJ8TB,流し素麺同好会,2,7615,151759777946046,7,7,7,10,7,7,7,10,8
SHJY62H4I,ふらんふらん,4TALX5GJ6,ライグラ体験会場,1,7616,151694395423492,8,8,8,9,8,7,8,10,9
HFZ9LEO71,はいど,ABALH0AL3,楽園計画,3,7617,150692670541019,10,10,10,10,10,10,10,10,10
1P2LVH00D,一瞬の夢,WBN7UHG0Y,かぎっ娘クラブ,6,7618,150633580427982,9,7,6,10,5,7,7,10,7
QPJ4S6BZ7,Shiella,2L8R7GAV6,大賀美組,6,7619,150481145064912,4,1,1,4,2,5,2,1,10
8PECGBXG6,めがてん,2DYYAPFVN,蓮っ子村,0,7620,150354722222155,6,5,6,10,6,6,6,10,8
1EN52HBAF,むとたこ,N1DJVPGP8,いつでも咲けるよ,0,7621,150301096396442,2,3,2,10,3,6,2,10,10
NX8UWHWAM,Reanna,AYDP5L9V4,乙宗梢好き好き部,2,7622,150293837702500,2,3,4,1,3,5,3,4,4
12DJD09M9,nobby,LLDLG20UU,UR取り隊,0,7623,149941220984688,6,7,6,10,6,7,7,10,10
52X7ZBP3C,ゆゆゆ,TKVR3KU7L,ネギトロTKG,7,7624,149794479409151,10,10,10,10,10,10,10,10,9
4LUCVCFM9,CaZ,F31A07X4V,蓮ノ空福井分校,1,7625,149592760196130,2,5,5,4,1,10,3,1,5
3XVJ9HC1U,テンペスタス,2JVBK752G,卍愛蓮説卍,2,7626,149493092895170,7,7,5,7,5,5,5,9,1
GDQW7K77E,たかにょろずん,C2GXY2MWB,LLYMLSIC,9,7627,149473116295748,7,9,7,9,7,7,8,10,5
P2WNZJ98O,你是谁7,2VJG66JTH,まったり,0,7628,149242382308846,7,5,7,10,4,8,5,8,5
6RT1M2G24,転入したYOU,K7LC46V5M,Link！ラ部,0,7629,149206011814617,8,7,5,10,7,7,7,10,8
1Q6UPBSE8,きたくみん,5V9TDD4NF,みんはや蓮ノ空部,1,7630,149118210368846,6,8,5,9,6,7,6,9,7
AL4F17ILT,さくらんぼ,7R8NKPAB1,花帆推し倶楽部,4,7631,148666534708180,2,9,6,10,5,4,1,4,1
5XVGF8WQA,nakatinn,Y2R7E79U3,カワウソ同好会,5,7632,148461695060593,5,1,7,9,7,6,7,8,9
BHW6IYEUZ,bcr,DALU6BL7L,東方星蓮船,4,7633,148314360854022,3,8,10,10,3,10,9,9,9
LR9YC02U5,bicai2,CG883T34N,蓮ノ空美化委員会,0,7634,148162568585204,5,6,4,10,7,6,8,5,4
UJ6XY1AKA,だうろー,9C0KWR782,まったリンクラ,0,7635,148152033000225,4,3,5,7,2,4,5,4,5
ZSPMKJZ9H,穂乃クロール,4AMB9E41N,穂乃クロール,1,7636,148113442055050,4,7,4,7,1,4,1,10,6
YFVPN1MU2,王,G0J2F9NAL,さやさやさーくる,1,7637,148008887565349,6,1,10,8,4,8,4,3,5
G1IFUEBDN,みょんあこ,PLBBEX019,相談室目指し隊,2,7638,147912918481623,7,7,4,10,7,5,4,6,4
ESY8CLIJM,フェイト,HKETDDCK6,ぼっちざ蓮!!,8,7639,147810656637813,9,8,8,10,8,8,9,10,9
6WEADA8RK,ガリオー,17LJ910A0,蓮ノ空緩々交流会,10,7640,147759143097883,7,7,6,10,7,7,7,10,7
1H9JO3P85,緩田(ゆるた),XR2P2LDY3,まったり綴理推し,2,7641,147715614960977,9,9,7,10,7,7,9,10,10
0UXX86CCP,KK・ヴェルデ,F2CFWVMY9,藤島め組,15,7642,147642230445868,10,10,10,10,10,10,10,10,10
9UJS1KC8H,れい,BPHHYC793,ソロ専の集い,2,7643,147630433181634,10,6,3,2,1,2,6,8,2
5M9YM8MVE,やすぴー,DHBGK1398,となりにこな,4,7644,147422652865894,10,10,10,10,10,10,10,10,10
L1TFY2ADG,かまえる,1G89KTD5X,サークルひとり,4,7645,147327326787469,7,8,9,9,5,7,5,10,9
P7GA6F3UT,通行人z,0DT3GEJ6C,BBF 金沢支社,3,7646,147326465099740,7,8,7,10,8,9,8,9,7
2FNCDALLX,ギヨモ,CT8XW752X,蓮ノ空写真部,3,7647,147318878736717,2,9,1,4,3,5,2,2,3
BHDR9K01V,nemu,AGJ215YND,蓮の空中國分校,2,7648,147131401570477,1,3,1,1,4,4,3,3,1
70G9VDGVA,スーサン,CMH1RXEGH,仮拠点,12,7649,146814484609767,9,10,8,10,10,9,7,10,8
R3X3XA9YT,ユーラシア,FH7G62PKW,月火水木金土日,3,7650,146754606022526,7,7,7,9,8,7,7,9,5
SFVUCCL73,夏川,7U20138DB,LGP,2,7651,146546611335333,7,6,7,5,5,6,6,6,6
B8G5CG4EZ,百香,HB9AU9DJJ,聖心党,12,7652,146484893389547,8,10,4,10,10,10,9,10,10
BVXFBO1RX,緋色,GBEJMUFWT,めぐちゃんズ(仮,7,7653,146398579878036,8,8,7,10,7,8,9,10,8
ZJ8GJYKPY,エニィ三角,8M2MFU9U0,リンクライブ,0,7654,146251374360788,3,3,1,7,6,6,4,9,8
6MXLTG839,ペンギンつづ,VN1LXEHLR,綴理、愛,4,7655,146241350343191,10,7,4,6,2,4,4,10,8
IC1V0D9ZZ,じーく,EPWMMAXNY,蓮ちゃん初心者,3,7656,146209291083437,7,8,5,10,7,6,7,10,8
FJHR7L869,くんくん,15UKCFG7X,ろーたすぺたる！,4,7657,146057701798918,7,7,7,9,6,7,7,9,6
2945FT3HY,さとちゃん,61UTNTRU1,初心者さん,8,7658,145879528814072,10,10,10,10,10,10,10,10,9
OADKSOJL0,しろ,WJY2HK6A5,蓮の空イベント部,0,7659,145481291828087,7,7,8,10,10,8,10,10,7
HNLT4HU53,にこちゃん,2JVBK752G,卍愛蓮説卍,2,7660,145369044740903,6,5,5,10,5,5,5,10,10
LC6RJ2HBT,sochi,YNR28303K,りんくらぶ,2,7661,145166137440262,7,8,5,10,8,7,10,10,8
LS3VJAYQR,綾華,9WNJACNNN,朝雲,11,7662,144904592658077,10,10,10,10,7,10,10,10,10
3M420CE5A,pH,W9V6VTXAN,梢先輩の歌声好き,0,7663,144859366257126,5,6,4,10,4,7,6,6,8
5C8XTFC5U,こめつぶ,V6VCA0C4N,ドル家の『D』,0,7664,144829864480751,5,5,5,10,5,6,5,10,6
Z7SWHY5XH,T–Mikan,WAT20PN3Y,こな党,8,7665,144815704942796,3,1,2,2,4,6,2,10,10
M562HLW04,こずかほ方程式,H0DV3JJGA,かほさやてぇてぇ,4,7666,144802987883683,9,9,9,10,9,8,8,10,9
Y87F6YL7A,smtdet,976BY5JWK,ハルカカナタ,4,7667,144518966318262,4,10,7,8,4,7,4,10,4
Q8Y20SMFJ,デアリンゴタルト,TBHVUNGK6,ヨーロッパ軒,7,7668,144511098219540,6,9,5,10,8,7,7,10,8
UGFRABV9M,Ｙ・濱,RLCCC50JA,【驚寒の殿堂】,0,7669,144495253542034,8,8,5,8,7,7,7,9,9
MKGUUDRLT,卍獄殺,00T3NXXA9,初心者,2,7670,144295196574917,10,8,8,10,8,8,8,10,8
6MRW4X6PU,バーニィ,TR057C1UW,蓮ノ空ぼっち部,4,7671,144068480958948,6,9,4,9,5,8,7,10,5
LXRQSDWD9,なみおみ,GLP0WPDRM,イベント用の泥,8,7672,144050920557362,6,10,6,9,10,10,8,10,6
YY2RNLA7P,シュン。,321FF56TK,リンクラ芸楽部,2,7673,143877870755985,4,7,7,10,6,6,7,10,6
KLTEGAD17,すみ,88DJ300PJ,めぐ党,0,7674,143847156798425,6,4,5,7,3,10,3,5,10
JO5VT64W2,つるぎ,9DKR4Y2CJ,蓮ノ空老人会,12,7675,143678319728762,8,8,8,10,9,8,9,10,7
KSTA6U0YK,南の山猫,DNNGG5R73,ねこぺん,5,7676,143674465169146,7,7,5,10,4,6,4,9,4
74PWFMD13,ゆどーふ,18YYNRFGA,LotusSky,0,7677,143641264103163,4,4,4,8,4,6,4,8,5
96BKE31ZI,まきまきベイベー,NPDK1A7BD,機械さん学部,0,7678,143448830227097,6,7,4,9,4,5,4,7,6
GXG0R8LMV,あれぐP,8MLVA67AK,聖ミリオン女学園,2,7679,143427595353896,4,6,7,9,2,7,5,10,10
VDJRCI39A,レーゼ,X7XHWE03H,石川県不審者情報,2,7680,143362745772959,8,7,6,10,7,6,8,10,6
48GHW10FY,SHIKA,08DDCV5JN,黒ねこのしっぽ,0,7681,143194654799025,10,10,9,10,10,10,8,10,10
LROZ7VR99,まるまる,KXB93FVTR,フラワーガーデン,4,7682,142980540006083,8,9,7,10,8,7,9,9,7
4F4RNBLT1,ジョーカー,PJ3NB5XFM,箱推し,2,7683,142949622763810,9,9,10,9,9,10,9,10,7
4K1WB4HTK,まじ雅！,T56X6LP0L,光の海,2,7684,142750096848225,10,10,5,9,8,6,7,10,4
5879K671M,ゆゆ,BKUHCT7WF,蓮女お嬢様部,2,7685,142548082808897,7,6,6,9,7,7,7,9,6
H24PFT4KC,ぐるるぐ,W21ELWLY6,オケオケオッケー,0,7686,142398659054065,7,5,7,10,10,7,4,10,10
VKAUR01XJ,ぱるこ,F2CFWVMY9,藤島め組,3,7687,142272283557406,6,10,7,10,10,9,8,10,6
7982RRHGC,ケニーヨハネ,W6JWRJGJH,ハロめぐ同盟,6,7688,142142907604064,7,10,5,10,8,10,10,10,10
R044LV0K9,ななな,95TAREFPT,ご自由にどうぞ,0,7689,142063156814786,2,10,1,10,6,4,1,4,5
N0GZ6T2T2,じぇいそん,EEP20F2M8,綴理の綴り,5,7690,141702577817145,9,10,8,10,7,8,8,9,7
QWNLIUJ31,こいのぼり,V7768X8AC,せーので！,12,7691,141664859592716,9,9,7,10,8,8,8,8,8
NDDPRFJU3,北ピー,NJBBTCY3A,かにかに！,0,7692,141366366469116,7,10,6,10,8,9,10,10,10
86DR3C36V,蛟のん,F4NM3PE3X,学級委員,0,7693,141317406575947,2,1,1,1,1,3,3,3,1
6HOZA3S18,Hayato,3LAFHDKE5,こずさや保護者会,7,7694,141283207777096,6,7,8,10,6,10,6,9,6
6YDKCWPJL,しらさぎ,E49YWK5YC,酢蓮根,0,7695,140626027499522,6,7,6,9,5,7,6,9,6
5IBZ0V5GE,くろまちん,9DKR4Y2CJ,蓮ノ空老人会,6,7696,140513374835842,10,10,9,10,8,10,7,10,9
5KVO11D33,バラきゃんと,UAD14JPWL,泥ん子(仮),8,7697,140032743492383,8,8,9,10,9,8,8,10,9
5SK98OCWL,本蓮健太郎,P4GUGLKTB,WINS蓮ノ空,1,7698,139982150397409,6,10,5,8,10,10,4,9,7
VGOS6Z5J0,元クラッパー,JRAC1HYUD,SPHS-MMT,2,7699,139890618227263,6,8,6,9,6,7,7,8,6
POMUZ1KNB,加賀,XVTV7MVCX,雪月花,1,7700,139795925701506,7,8,5,9,5,7,6,9,7
JB5IX6ZZT,ほろあま,9R4E0EDBV,いいね金沢,1,7701,139729352027394,4,8,4,9,4,7,5,8,1
0GBHD6M7U,うぃるす,XXMU9WLKB,梢の機械さん,2,7702,139533128196462,5,10,5,10,7,7,6,9,5
R3J3VX0Q3,Shin,4RY75CKM4,LLすこ部　メ募,3,7703,139372544230517,7,6,4,7,5,7,6,8,6
6NHWRK1NE,elichika,AAHB7C276,HaCordVN,11,7704,139107650960885,7,10,5,5,7,10,5,8,5
C1XE53G4J,ぶちお,W6JWRJGJH,ハロめぐ同盟,2,7705,138791981776893,2,8,4,9,7,4,9,10,10
XM05SKBN7,sawa,GPKTRBCTT,騎空団蓮ノ空支部,3,7706,138703171862767,9,9,8,10,8,9,10,10,6
N29WQ1ZBT,あみ,K25DPPGT9,圧倒的にまったり,12,7707,138073422179539,7,9,5,9,7,7,7,7,7
CYG3JGBRL,玉城デニオ,JY79RPB1D,リンクラゆる部,12,7708,138045738224162,10,10,10,10,10,10,10,10,9
VL5LNGJLU,コクトウ,BW38LDPRF,蓮浦の星空,0,7709,137918180957995,4,2,7,10,7,5,1,10,9
VA6PEKCJ3,joselid,FR5PDRB5Y,株式会社つづさや,2,7710,137846119144279,3,1,1,1,3,5,1,1,2
701KY8A5F,Lily,C68491XHB,みらくらぽーく！,2,7711,137818870230432,9,7,4,10,6,10,9,6,5
B329E2RM7,はいと,FC8NBAJBT,ラー麺二郎金沢店,2,7712,137528595240796,6,8,1,1,4,2,1,7,1
1YV3FGBA8,Be,8GAY2WBT6,(・8・),5,7713,137401553069062,6,10,4,10,3,10,4,5,7
9YL4K9KT4,ハル,7AATUNUPE,無言サークル,4,7714,137376576065568,7,8,7,10,8,9,8,7,7
MOUC5TNGH,カッチュ,BYA3FA0X8,無言ぼっち同好会,15,7715,137342750968325,10,10,10,10,10,10,10,10,10
3GMJXL237,Jjp,VE9CH1HMG,hmm,0,7716,137335158369224,7,6,4,7,7,7,7,7,7
W7P41R6HA,ぴえんちゃん,1618JMRED,リンクラ自習室,2,7717,137284662807817,8,10,8,10,8,10,9,10,9
JTH7YPJWC,らら,X0TFG829Y,ボクのおうち,0,7718,137121988143965,5,7,5,7,8,5,5,8,10
OJ9YBIQN2,Jasonqe,73N4AB3LR,かほ子のイオン,2,7719,137025542751860,2,10,1,10,9,8,4,10,5
TQYXF0AC3,石ノ森,MC5J1MV11,十四番隊,4,7720,136944829560932,7,4,4,7,4,5,2,10,10
YGGF5LXHC,ラー,E49YWK5YC,酢蓮根,4,7721,136897015383672,2,3,5,2,2,4,1,5,5
V81P2CA2Z,しちせいP,4B2FERVVT,牛頭ﾉ空馬頭学院,1,7722,136683794111128,10,1,1,10,1,4,1,9,5
4IW3DB2UR,亀山,KU99K4MGJ,ンゴ,2,7723,136556089037445,6,8,6,9,7,6,7,9,7
FLP2690L9,叫ぶチーズ,DH6C5B7WF,蓮ノ空FC,2,7724,136534563569725,8,8,1,8,8,3,8,7,7
05PVI0DXF,たんたん,YUG7566C7,はすおじっ！,1,7725,136511559483010,7,6,8,10,7,7,8,10,8
GQ7RAG46W,yakko,9U8KNU6U9,対抗戦用,9,7726,136459625570525,7,6,6,10,8,6,7,9,4
YBKTE0MUJ,おもち,26JDLMBLN,徒町は強く生きる,0,7727,136405743783189,3,4,1,1,3,4,2,4,2
9802Y9YNY,まに,1D7T2UXC2,無言でのんびり,6,7728,136284249348481,10,10,9,10,9,9,10,10,9
9FU09JLJR,PKC,HB9AU9DJJ,聖心党,4,7729,136183707236161,9,10,7,9,9,10,9,7,7
JPA431T5R,すらいむ,EECF9C0N3,蓮ノ空　茨城分校,0,7730,135998713812453,8,8,4,9,5,7,7,10,5
AMK4CCP9N,Chris,RY2GB8R99,フレーズフルール,2,7731,135964658311117,8,6,6,10,7,6,5,10,5
CYUFNGD5G,しっきー,60KU468X3,はっすーず,8,7732,135717132554372,9,9,7,10,8,9,10,10,10
MRAY8D7XH,†クラウド†,TKVR3KU7L,ネギトロTKG,0,7733,135674656616225,7,6,5,10,6,6,7,9,6
KGBDYPDR2,加速するグミ,KW0RM1LEP,はすっこくらぶ,0,7734,135581528746817,3,10,2,4,5,6,5,8,7
C7XVTH8RM,にゃんた,Y2P9LABR2,スクステ同好会③,2,7735,135437555643039,8,8,5,9,7,6,7,9,7
725YB27T3,ぷに,XEENRBXCG,蓮ノ空休日クラブ,0,7736,135428106737299,7,7,5,10,6,8,5,10,10
T3MFRJL3E,アロエ,EMAN1DMK8,いつものメンバー,2,7737,135378736927385,6,8,4,5,6,4,2,1,6
7A7T4RKAP,草色,424NLTEE8,無言な異次元部屋,2,7738,135371406948219,7,7,7,9,7,7,6,9,5
J588FB7VN,マリマリ,0B8RTHY4D,のんびり屋さん,0,7739,135248818783010,6,8,7,10,7,7,6,9,7
T8V4X4DUY,るべりあ,9C0KWR782,まったリンクラ,0,7740,135139177434059,4,5,4,5,3,3,7,10,3
U66UUARUW,Melon,5L9GNT78V,叶え！私達の◯◯,3,7741,135132270291688,8,7,9,5,5,8,4,10,9
PEM9EFPCB,ひつじ,ABALH0AL3,楽園計画,3,7742,135119448926559,6,6,1,5,5,4,8,8,7
17WD1R6GW,シャル,3U173PJVT,with Us,2,7743,134815021096011,6,7,6,9,7,7,9,9,6
MYR1J6NZX,Таня,UMG1B9C7V,蓮ノ空女学院,14,7744,134286886632511,10,10,10,10,10,10,10,10,10
MHC9N5DC7,かげとら,ATB27G5P2,おこめ茶寮,3,7745,134232978293164,2,10,4,8,6,6,1,10,4
QWBBNQ4M0,ねえさん,KEDLY8MBW,海の幸サザエ,4,7746,134072859452289,6,5,5,9,5,7,7,10,7
8B3186WDL,つた,TCTEAMP9C,虹ちゃん最高！,14,7747,134060286791939,8,9,9,10,10,10,10,10,9
7F009A2JK,雪月花,684KR3EFP,チュロスの旅,0,7748,134029606407902,8,2,4,8,7,4,7,7,4
HW6P3AKUJ,かがやき634号,0FK11Y5NU,晴れた日のベンチ,0,7749,133911565369679,7,7,7,9,1,6,7,10,8
D23JRKA03,u.c.c,C0PGP6F0P,歌唱？舞踏？,2,7750,133793197933645,7,8,8,10,4,4,4,10,3
