player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,缀理,姬芽,梢,さやか,小铃,花帆,瑠璃乃,吟子
SVNL4X38U,栞,EE4BKR0AR,まったりプレイ,2,10505,2845982532569,10,7,5,7,3,9,5,7,8
1T9TQ1X2C,だれす,3F0M4HXJE,蓮ノ空まったり部,2,10506,2838502831611,10,8,4,9,7,9,1,8,7
D0E3UL134,ひろひろ,YCY3A9106,つづ党募集中！,0,10507,2826120548959,9,6,2,7,4,4,6,7,7
ANBMCK1N9,echo,C68491XHB,みらくらぽーく！,0,10508,2824968410585,10,7,5,7,4,4,4,6,6
U7R00G6NA,ダクト,61UTNTRU1,初心者さん,0,10509,2823433155535,2,4,1,2,2,3,1,3,4
26IHVJ9WN,Einhart,EKACCPWWB,タフノ空学院,2,10510,2822506779610,1,10,1,1,2,6,1,5,6
LX2KSEPRM,あなた,1FU9E90BV,あなたちゃんズ,0,10511,2820119155412,9,1,1,4,9,2,9,1,1
V9025NC54,けい,X34LWGL6R,サークル2,2,10512,2808699379986,7,5,1,5,6,2,1,1,2
D662GDCRK,あおる,V8PE7XEWX,松任工場を偲ぶ会,0,10513,2792701840023,5,7,5,7,5,10,4,6,5
5QG33GHHD,烏龍茶,M49MMBK4F,スリーズパーク,8,10514,2786746830103,10,7,7,8,7,8,7,8,8
Q9HU8YL97,こてつ(・8・),6BFC4G5YG,蓮ノ空足湯同好会,0,10515,2778202897796,10,7,7,7,7,7,7,7,7
YOEA8RSEQ,シロツキ,946GHDWF2,まったりハスら～,2,10516,2775107934768,10,7,8,6,8,8,5,7,5
HRBE5IPTH,もぶ,58FD7UF8J,としとしサークル,2,10517,2772243732921,9,5,8,4,10,6,4,5,7
LB4K1G7OU,一心L教,T60EGV8J7,一心L教,2,10518,2768156836249,1,1,1,4,2,7,3,1,1
RK572M4KA,夢叶,998H940YN,お嬢様筋トレ部,2,10519,2764303890223,8,5,4,6,2,3,1,5,3
XWZAYWQCF,DASH3348,8AUNDYXRC,音浦虹結蓮進学会,3,10520,2761958188357,9,10,4,1,6,8,1,7,8
E5Y0X0GHC,オガ,0NLHKATWL,生きてるだけ偉い,0,10521,2759586313499,10,4,1,1,2,10,1,1,4
03WXXNWVM,Katsu,7P4CAER9X,まったり倶楽部！,3,10522,2755470987556,9,5,5,5,6,5,5,7,6
KRAJQRU2D,あげだま,9YG7C0VM7,綴理と無言で昼寝,0,10523,2755097601758,8,8,6,8,4,4,5,5,5
AYB73K1K5,kaho,6MWHCNJE8,蓮之空小賣部,0,10524,2747919561112,10,10,7,8,10,5,7,8,3
SZS1PL7WX,リベカズ,E1HVJ71JR,ご自由にどうぞ,2,10525,2739695045933,10,10,1,6,7,5,7,8,9
D8T7C62H1,らあ,LY0XPW7NL,元カノ概念強火派,2,10526,2737988957496,10,10,5,9,4,7,4,2,8
PC52DAK58,いちご,8BAYBXUXC,スリブ大好き♪,1,10527,2734450605143,10,7,7,10,9,7,8,7,8
FWYYPT42X,まよちゃ,946GHDWF2,まったりハスら～,2,10528,2732977836107,6,4,4,5,4,4,4,4,5
PMP8CGCDE,あってぃら,0B8RTHY4D,のんびり屋さん,1,10529,2729932412847,5,4,1,5,2,4,4,1,4
7VN9YEEN4,葉月ニナ,KBJ2P8T0Y,人見知りの集い,1,10530,2727999657871,10,8,5,8,2,7,3,4,7
CF5AWYLYM,guradius,V7768X8AC,せーので！,5,10531,2724536007261,9,7,5,6,6,8,5,8,8
7K3U5DDF9,ごっちん,FK8EUX6V3,ゆったり蓮ノ空部,0,10532,2724450615716,8,5,5,5,2,2,1,6,1
I1PC58B99,ムーラン,NDGW77R2V,こず花帆尊い,4,10533,2724060886341,10,7,6,8,6,8,7,7,9
CSR2NOO0A,やみ,XLBU65J86,花の壁飾りクラブ,7,10534,2715559099205,9,8,6,5,7,7,5,7,6
YKDTAYH8A,Ryo,NLTAB4BLF,蓮ノ空ゆる活動部,0,10535,2705173793767,1,1,1,1,2,1,3,3,3
J9FWV5E7C,くれよん！,PR2BGEK5K,パッショーネ,1,10536,2704335492249,10,1,1,1,2,1,1,1,2
636U5CD4M,元たまごやき,96LWYJ3Y6,無言絡みなし,0,10537,2703239134479,9,5,5,7,6,5,7,6,8
U7CH2N3L3,キョン,03UX84WLY,こやんいくらぶ,8,10538,2702500191278,10,9,9,9,9,9,9,9,9
KUTXACFCR,눈사람,CXG25026E,泥のみんなS,0,10539,2700679902986,8,4,5,6,4,6,4,5,6
8WFA3HOVR,ねぎとろ,424NLTEE8,無言な異次元部屋,0,10540,2699021325132,4,1,1,4,3,2,5,1,5
YA62FAND9,高坂穗乃果激推,DMDVHGFUG,インドネシア仲間,1,10541,2694604519286,4,1,4,4,6,3,5,6,3
7WWLJN8NK,mki,8MTLYLH9F,木星の月華富輝宮,3,10542,2691900711235,10,9,6,7,6,6,6,4,2
5ULMEDTWD,桜もち,DEPHA01DB,西木野赤マキ,2,10543,2685062179826,9,5,8,5,6,5,5,8,4
AYVH8K6HG,カッピー,CM5THHYHB,「」ノ空だけれど,1,10544,2682913513371,8,8,6,7,7,7,7,8,6
43E1G50NV,C@no,YLJ2PP4X4,全日本謝罪同好会,0,10545,2675574329499,1,1,1,2,2,1,1,1,5
9L4WK7YNL,虚無虚無プリン,V7768X8AC,せーので！,2,10546,2670068940857,10,10,4,10,10,6,2,8,5
JUAWHKEHG,たんげむらさき,BEMED3RY1,無言無課金ok,0,10547,2670051369714,6,1,1,2,1,10,1,5,4
RKYGRCDR5,はのみ丼,1EL57CDR0,なんもわからん,0,10548,2666010742474,7,4,1,4,4,10,5,5,2
HZ96YEB4U,ヤマ,M08GKL70U,ららマジ難民の会,0,10549,2664874046028,1,5,3,4,5,4,4,1,8
DOYC8TY4R,yuckey,B647MRPHR,壁の民女学院,2,10550,2664415684596,10,10,5,2,2,3,8,1,3
K5DCXOI2X,ミクロラプトル,4YJYLLDHH,めぐ党同好会,0,10551,2662578515834,9,7,1,9,2,2,1,5,2
54NDD8AW6,りん,PNKCBFP4B,おばんです,0,10552,2660709125429,1,1,1,3,2,2,2,1,3
0CCEUV4KJ,バファリス,KND3T7056,ぽかぽかモガの村,4,10553,2660100193014,5,1,4,4,2,8,1,8,6
17NH378EX,拓弥のおひたし,WJ7GF9WVV,愛と想いやり,2,10554,2659635183171,8,4,2,5,9,3,3,1,4
65VWHFP8C,チヒロ,0UTVRAKFL,平穏無言,2,10555,2658035330738,1,2,2,6,3,2,5,1,2
CKDAKOIPM,アクセス,T045NDKW0,♬さやか愛好会♬,12,10556,2656175837453,10,9,10,8,10,10,9,8,10
URFTASSR7,Rao,UHF5Y8PEF,さやちゃん倶楽部,0,10557,2653231719130,7,4,1,5,6,7,4,3,6
BOS7YDF47,たっかー,E7UBFLW56,同好会の同好会,0,10558,2644912469638,9,7,6,6,4,5,5,6,8
3PJ7AGWYX,くによし,J4KPR8GX0,関西ラ研,1,10559,2644692748650,1,1,2,1,1,3,1,1,2
N9YL0PHCC,text,U57VPUTEE,ゆったりクラブ,6,10560,2638172194300,9,10,10,2,7,7,2,4,8
EHGSHGAAJ,可可のATM2号,9UKKACGDU,蓮っ子CLUB,2,10561,2633734252028,4,7,4,6,6,6,5,4,7
KV04M6UV3,腹いーたー,M1XP746D8,利根支所,0,10562,2631132368174,10,10,6,9,2,4,4,5,4
7X2D2IUN1,ああああ,TKVR3KU7L,ネギトロTKG,12,10563,2625723257671,7,5,10,5,4,10,10,5,10
M7V0RWH2M,てん,5R48K950F,EDF蓮ノ空支部,0,10564,2625509628064,10,7,10,8,7,10,8,7,8
KUDLVC58W,K.ヨッちゃん,CL9JCBTU6,蓮ノ空出遅れ組,0,10565,2618154972944,10,9,4,9,6,5,3,2,4
KNCMXU3E8,まつ,J83JWJ028,大ㄇㄚˊ露營區,1,10566,2610134827804,4,4,6,1,2,6,2,1,4
WAK3NR9CE,らんらん,BHW3RTLYB,カワウソ小屋,0,10567,2608854422141,4,10,4,5,9,9,2,4,1
L6K01E34X,SUNNY,UC6PKTX20,音ノ空工業学園,0,10568,2601755132419,8,7,2,4,2,2,4,5,3
J4UB1N4AY,ドラキチ,LY0XPW7NL,元カノ概念強火派,4,10569,2597817834589,10,6,5,4,6,4,4,5,10
WLH7IIMER,矢澤としたい津島,J800VVPTN,Aqours,8,10570,2597077009605,8,4,10,5,4,9,4,7,8
JOGV31U92,はみゅ,YAY2UK2CT,蓮の空研究部,0,10571,2587660744153,8,1,1,2,8,3,10,6,3
JFOVPK5XR,沙優,BT22M41DV,梢花帆吟子同好会,3,10572,2586959128526,10,5,5,4,6,9,4,5,5
VH0UPQ9IE,まっつん,KB5BFK7J6,おはめぐ党本部,4,10573,2586590289261,10,7,5,8,7,8,7,5,7
CGAZXRHJA,うそ。,C003CD1RW,☆蓮ノ空クラブ☆,2,10574,2583962859726,8,8,6,10,7,7,2,7,6
V10KPKEA6,Yuya !!!,GMEF2K8DL,花咲く泥も好き²,6,10575,2580487496292,9,8,4,8,6,10,6,5,7
7MKJ4N405,K'zy かずや,73N4AB3LR,かほ子のイオン,9,10576,2577691292717,7,7,5,8,7,8,5,5,8
88KRPA24X,にんじん,KX02L31FN,ご自由に,3,10577,2563580558611,7,7,4,5,3,5,7,1,7
K0YF195KA,波ちゃん,FLFXP0T22,沼津内浦メンバー,2,10578,2556327424841,1,4,1,1,2,4,4,1,4
5J456MX96,二宮奈 萌絵,GVNKNN878,Aqours,0,10579,2555433314477,7,4,10,9,8,8,6,2,7
0HRNHGCSA,ソン,H0DV3JJGA,かほさやてぇてぇ,2,10580,2550567567183,8,6,5,5,6,6,1,6,6
WU0JD81NW,素流,HB9AU9DJJ,聖心党,0,10581,2549093007155,9,7,8,7,6,7,5,6,7
58KNKGEHN,れんこ,AVX749PPB,姫芽ちゃん親衛隊,0,10582,2547533225295,5,4,5,1,4,5,5,5,8
YX47KWAN8,あーゆ,MUXWTW1GV,蓮の空見守り隊,2,10583,2542349684613,10,8,6,6,2,4,1,8,3
1XTW1QPXY,謎の勢力,89K9Y7MX7,初心者歓迎,0,10584,2536516299714,3,3,1,4,3,5,5,2,5
YABH109WK,いろはすかんかん,CJYYHVRP7,かんちゅけ親衛隊,0,10585,2533761572976,1,3,1,1,2,3,1,2,3
EP447DF1Y,はちくま,5HHM001FE,株主総会はちくま,0,10586,2533399538874,10,10,7,10,6,10,4,6,5
S7K19X7LZ,Yamane,BDD8R1HDD,蓮の花を見る会,0,10587,2530711333960,10,8,4,7,8,7,7,5,7
FR8GC2UHY,カルマ,J62DRC7J5,蓮ノ空好き好き会,1,10588,2530532691305,4,6,4,4,4,6,3,2,4
7GEUC1E8X,にぁあああ,JWUL2T36L,チーム初心者,0,10589,2522192213740,10,4,5,8,2,4,4,7,7
F30C1LL30,めぐ党党員,GK7JNB0NW,参加賞取り隊,2,10590,2514725212396,10,9,5,8,7,7,6,8,6
P3J6VVDW7,サラガミ,HC1M3NR7C,サークル103,0,10591,2514066299649,10,10,6,10,4,7,4,7,5
3X9TXJEX6,あいるー,23PGPJ3NV,蓮ビギナーの集い,2,10592,2510935987751,1,2,1,8,1,1,4,1,2
M3NT37EWG,花月,PUJ0ERCMW,蓮ノ空倶楽部,0,10593,2507501282658,7,2,4,10,4,4,1,4,5
2K2WMKT1B,たっつ,2U4GLJXLJ,泥の中の養分,0,10594,2507123104283,9,8,2,1,7,5,1,4,2
RRGL52XBC,Meowstic,17AEM7PUN,SIFcord,6,10595,2506563592492,4,8,9,4,2,5,1,1,9
0N96S4ADI,たけ,FV38N1J23,イベント用,0,10596,2506136315506,1,1,2,1,2,4,1,9,3
NGTY78ERA,リクシア,YDYH4VRRP,レンクウ,1,10597,2501174194529,5,1,2,1,4,4,7,4,3
XHNPRC128,眠太郎,83TGL8UMJ,しゅうまつクラブ,1,10598,2500249087189,9,5,5,7,6,6,5,5,5
FJYKBR0MM,ジュン,YAVY1XCNP,さきほこれ,0,10599,2498200208694,10,5,5,4,10,6,5,4,4
77Y22RN5P,デルタ部隊,PNKCBFP4B,おばんです,1,10600,2491509790605,7,7,6,9,2,3,10,1,2
5U0M7AUDY,ナラン,AHE0E3JND,ありがと！にひっ,0,10601,2488073057634,9,6,7,7,2,5,1,7,3
UJMNNXBP2,すみ,J7N4W6Y1K,こずミックラブ♡,0,10602,2482058402470,7,6,5,10,10,6,6,4,10
14PIM9Y76,daiz,9YG7C0VM7,綴理と無言で昼寝,2,10603,2471598982646,9,1,2,1,2,7,1,9,9
MAH780W6U,ろな,BKUHCT7WF,蓮女お嬢様部,0,10604,2465669669554,10,5,6,6,4,5,4,6,6
JOS6WGVGR,ひゃー,JD1PFYJWE,瑞蓮隊(無言OK,0,10605,2465451129135,8,5,5,6,4,4,7,4,5
42T0H800N,まいる,E6WR9G75P,安養寺姫芽推し会,0,10606,2464489712258,6,2,6,4,3,6,4,5,4
9FLALX6B1,ズッキー,CVLAJYBTK,さや処,0,10607,2457443743565,9,6,7,7,10,7,6,7,6
SA9XTSJ02,(*´∇｀*),YK0X6N2HN,無言OK出入自由,1,10608,2456354260436,10,4,6,6,4,10,4,4,9
PGLJB8673,ritsu,GN9EEL045,きらくに,0,10609,2455700286386,10,6,7,10,9,6,5,6,10
WZ6IB9JWX,はるひん,DF7FA982P,蓮ノ空百合部,2,10610,2450118131549,10,1,1,1,2,5,4,1,6
HD51DFW5M,たかしぃーしろう,946GHDWF2,まったりハスら～,6,10611,2439307581431,10,7,10,10,5,5,10,10,5
T4439ME66,柚子桜,54JWUD9X0,異次元からの者,1,10612,2426456982252,8,5,4,5,6,5,5,7,4
YH7KW4OYV,よっしー,AKMHE88E0,ぼっち,7,10613,2425754237645,10,7,6,8,6,8,5,7,5
JNL3TMBYP,三色よもぎ,E050K9859,蓮党,0,10614,2419493812894,1,1,1,1,1,1,2,1,2
P1UC335FE,えちご,5WUDLMWEP,蓮ノ空は明日ノ空,3,10615,2417109501149,5,6,5,10,7,7,4,10,4
4EG2U89T6,teto,VP0K6KF0K,蓮ノ空大好き!!,2,10616,2414605093724,3,4,1,1,1,2,1,2,4
58F713JAK,novita,6WUADDR4U,からあげ,0,10617,2412725294037,9,1,1,1,3,1,2,3,3
BF8YT1XWU,はぴめぐ,UVM6NP6V7,リシアンサス,0,10618,2403771362594,7,4,6,4,6,5,4,5,6
4M8W9A4D7,つづかほ,YC3DCPM7M,福井大学ラ研,0,10619,2402469551966,5,1,2,4,3,2,4,1,2
OJDCKN78S,とぶぱな,88DJ300PJ,めぐ党,8,10620,2398721530899,7,10,6,10,2,5,4,5,6
T33KE7LVJ,らんまる,J4KPR8GX0,関西ラ研,2,10621,2395709107057,5,2,2,2,2,1,1,2,3
FC8YUXQ49,かんざき,YM72HRVCF,ワンニャン部,8,10622,2386666987395,7,7,7,5,6,5,6,5,6
CX6EPYNNM,俺っち,9X07VGM42,近江町食べ歩き隊,2,10623,2381408731878,7,4,5,4,3,6,1,5,2
66ZYYIYT6,かに,30W3RA65G,蓮ノ空自由クラブ,0,10624,2381209380034,7,1,4,7,3,1,4,4,5
YAXJ6E375,ダンクウ,BYA3FA0X8,無言ぼっち同好会,0,10625,2378564929748,9,7,5,7,6,6,5,7,5
UCCKF4JBN,星の子,BW38LDPRF,蓮浦の星空,1,10626,2376280797075,7,8,1,5,2,2,2,4,2
1AA6GW9AH,あ,EE4BKR0AR,まったりプレイ,4,10627,2375806403501,4,7,5,7,2,4,1,7,4
W1MV6FYMS,矢車,PJFUEFV94,◯◯◯待機室,0,10628,2362198030959,10,7,5,8,7,6,7,7,7
911AUD4MZ,KURI5709,DFFYFJ2B6,つづさや好き過ぎ,11,10629,2357251681047,10,7,8,7,6,7,6,7,6
E1VJTND1C,てっぺー,ETAMCYHME,蓮ノ空お昼寝部,0,10630,2356695727318,10,8,5,8,7,5,6,6,6
RZFQ6W5C2,ぽむ,L28X4MDJN,アフター観たいぞ,0,10631,2344933370727,9,7,5,4,4,4,5,5,5
WM1P1MG95,Nagisa,CT8XW752X,蓮ノ空写真部,0,10632,2343308323994,1,7,7,1,2,1,3,1,4
H9PE4A36U,エイス,HBD61R6WC,梢先輩すきすき部,0,10633,2333791475555,10,8,7,7,7,9,8,7,8
CA1FBC0AF,三玖,5RE5JHHAE,デスティニー,0,10634,2333369488046,10,7,4,7,3,6,1,6,6
RNJGSVYID,宮森,Y7KJ3PM8P,蓮すきすき同好会,8,10635,2331194092442,10,9,9,9,10,10,9,9,10
WJNOW6YZG,スノードロップ,NL1MPRG05,とりあえず,4,10636,2326937091441,1,4,4,7,5,4,4,7,7
FG5V3WWXV,HX227,4FUC2DLL6,XX,0,10637,2325235184408,2,1,2,4,3,4,3,4,2
08PBRBEPM,あそん,YRKPTXY0Y,どうでしょう,0,10638,2310791852150,9,7,6,7,7,9,6,7,6
BX5WGAPPU,めぐ党,EHGD5JJK1,限界夜行,4,10639,2308487617748,10,6,7,2,4,1,4,1,4
85K7J74DT,daiya,BXHG2KXAD,idol.st,4,10640,2308109273691,3,6,3,10,2,4,10,1,6
V90Y91T4H,daiki,E7UBFLW56,同好会の同好会,2,10641,2305338044960,1,6,2,1,2,2,9,3,4
VTE6S4Y3C,くれひろ,1D7T2UXC2,無言でのんびり,9,10642,2302225770909,9,7,8,6,7,6,5,7,6
K9KBTTNH8,どらごん,9RYR14H9L,ソロマターリ,0,10643,2298943715988,1,1,1,1,2,1,1,1,2
5X73VOAM3,幸水梨,JVX27DWXH,和梨好き倶楽部,10,10644,2291895447526,10,10,5,8,5,9,1,5,8
J9C8AHCCA,くれりあ,R9NGK6L48,のんびりサークル,2,10645,2288660691556,7,4,1,1,4,6,1,1,2
97V8MNE4D,鼠色猫,WAT20PN3Y,こな党,3,10646,2284333867557,9,10,9,10,7,8,6,8,9
PAA6U75FU,オル,UVGBLXAJE,Liella!,0,10647,2283536905296,9,8,1,6,3,6,2,3,4
W00ZYKTPO,たて,7A9FXA5HH,ひめまつき,0,10648,2280244546806,1,4,2,5,6,4,4,4,6
VCP22J8D8,ソウマ,N83DW3NYG,†極最強倶楽部†,2,10649,2279788261688,5,4,3,4,2,1,1,3,2
G1R5JTX2A,kawaya,1ET4JA893,虹蓮中国同好会,5,10650,2279173651712,10,2,1,10,10,2,1,1,5
UGTHECU1D,sho,EVH6G4GP8,Number_i,0,10651,2273922841782,8,5,4,9,3,4,4,4,7
GNXX6U6JP,信州サーモン,G1AFM0R9A,蓮ノ空釣行部,0,10652,2268495249502,10,7,5,8,7,5,6,7,5
27QWK9DSJ,マトイ,M8FM7P139,蓮ノ空ひとり旅部,0,10653,2268301275527,7,1,2,1,7,3,3,7,3
NGJ0XGFNW,おいも番長,W9V6VTXAN,梢先輩の歌声好き,0,10654,2261157793251,10,10,3,10,7,6,5,3,8
YYLFYAVFA,ライム,0R8BXPRC1,ポチっ！とクラブ,0,10655,2256115171694,8,5,6,4,10,8,3,4,6
D8W524NVK,ねこやしき,A7WWE0463,蓮ノ空初心者部,0,10656,2253494529974,9,7,7,6,7,9,8,7,6
O8PZ2OVKE,はやて,JRAC1HYUD,SPHS-MMT,0,10657,2248792977025,10,10,6,7,6,9,6,8,6
0PZEK8HMC,しまかぜ,G8F0M2PH2,アフターウォール,5,10658,2241482261662,10,3,3,2,2,10,1,10,6
L3WPE1XH2,鎌鼬,WFPA7YJE1,蓮ノ空文芸部,0,10659,2241477632763,10,5,5,5,6,5,5,5,4
2P400PNF7,Tom96378,UVM6NP6V7,リシアンサス,0,10660,2241202101102,4,1,2,1,6,2,5,7,4
0LXEB56CU,アスピリン,1D7T2UXC2,無言でのんびり,0,10661,2239462328130,10,4,7,4,5,5,4,6,6
V5ZKKSZF9,アルテ,XG71P3JTX,瑠璃乃すみか,0,10662,2239356751196,1,1,1,1,2,2,1,1,2
2DYFF25CP,Maeshi,C003CD1RW,☆蓮ノ空クラブ☆,0,10663,2239106254065,1,1,4,3,2,1,1,2,4
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,9,10664,2236906799589,10,8,7,8,9,10,8,7,8
WTLXU63DN,渚,KXB93FVTR,フラワーガーデン,0,10665,2236894373500,1,3,3,2,10,3,10,1,4
5EPC7XNCU,じんごー,EEP20F2M8,綴理の綴り,6,10666,2236117194329,5,10,9,9,10,10,9,9,3
GYX7GHAUK,夢見アリス,8GEP3C6H9,蓮好き好きクラブ,3,10667,2225632426625,9,7,6,7,6,7,5,7,6
KJH29AKF8,PeaceTw,W3F0URUJC,梢先輩応援団,0,10668,2225255000377,10,10,10,10,10,10,10,10,7
K1O8XNEGZ,コモンセンス,BYA3FA0X8,無言ぼっち同好会,2,10669,2224309773051,4,7,1,4,7,8,4,4,4
H7JKYDYX6,あきまる,D3PGC4352,めぐにゃん懺悔室,2,10670,2218644103870,7,4,5,10,2,4,10,4,10
U2FN1C5EJ,temutemu,GW8ULCETV,気分上ノ空男学院,0,10671,2208066622220,9,4,6,7,6,4,5,7,6
KP859H3DD,チベケサイ,36U4FKBM0,おうぞうす,0,10672,2206825758870,10,9,5,9,9,10,1,7,5
ZMFLXJQTK,凛曜丸,Y5J5Y90CD,まるまるサークル,1,10673,2203680091307,9,7,6,6,7,7,7,5,3
PBM47LVAP,ちぇほん,EE4BKR0AR,まったりプレイ,4,10674,2196268199064,10,8,5,1,6,6,10,4,7
4L81VRH9H,マホピカ,HHMRTM0P7,つづさや党,2,10675,2190400816512,1,1,2,1,2,1,2,1,4
33J5555X3,Jack,H6JWBBGCG,蓮天・乙宗一心流,2,10676,2190224677035,1,4,3,1,2,4,1,1,4
13UK8JHJB,K.きくち,JRFM5DW6T,咲く蓮の花,6,10677,2183928810285,10,10,10,10,10,10,10,10,10
3CE54NMTA,Tofu,VNV6UL9PR,ラビットハウス,2,10678,2183196660549,2,4,4,5,10,5,4,2,5
91ML213D0,比嘉こう,XURY539UN,筑波大ラ研,2,10679,2181403141772,9,9,8,9,2,4,1,8,4
X4Y8KGANL,ぐちお,63AKA05VR,まったりGngy,6,10680,2167705187399,7,4,10,4,4,10,4,4,10
YRT2AJP1X,だめだああ,FJMA5BPPE,蓮ノ空すきすき部,0,10681,2167654467365,1,1,2,1,1,2,2,1,4
GVBPHDQ89,TAKA,CPWFKH8JM,私の部屋,1,10682,2160931265608,9,7,5,5,6,5,5,7,5
UPHHYLN50,HIME,0R8BXPRC1,ポチっ！とクラブ,0,10683,2159594303092,6,9,7,4,6,8,4,7,5
5SR324805,しゅが,DH97ANN9G,ツキマカセ,1,10684,2156439494482,9,2,9,5,7,7,5,8,4
V29FDKYW1,ツヅサヤリベルテ,6C9R15BLY,スクスタ避難民,0,10685,2154921027648,7,4,4,6,6,7,4,7,6
9V416U7WI,takuya,3LPBPHL3V,壁の民の伝説,1,10686,2150625850426,9,7,4,4,6,9,10,8,2
866FE3MRE,問屋,PYFV3GWNV,異次元P,0,10687,2145939055857,10,8,6,8,6,7,4,7,8
SUO4QY7UX,わい,VD7N7A4WH,氷青色,0,10688,2142306575445,4,1,1,5,2,4,1,5,5
APTTKZ36F,まじお,NMT63RUDV,泥村,3,10689,2134003487333,5,4,7,4,5,4,1,7,5
0K9CHHK15,やっさん,6FWRD1K40,いちじょ海賊団,1,10690,2125472981446,5,5,8,2,2,8,1,8,2
5883K6NH2,ふぇくと,00T3NXXA9,初心者,0,10691,2119269896459,1,7,3,1,3,1,3,2,3
H412APX65,こず＠り,7D5TKBG45,リ!リ!リ！,0,10692,2118731749698,1,2,1,1,1,1,1,1,2
UD2W3P2D5,michi,DMDVHGFUG,インドネシア仲間,0,10693,2118121232998,2,4,4,6,2,4,8,2,5
XFR46B626,ヤナギ,YL2ELYC4U,さや…好きだよ…,0,10694,2114961623264,10,10,5,7,8,9,5,5,5
TXRPKC2HY,田村源三,0PU7WB54E,キング観光柳橋店,0,10695,2111988176014,1,1,1,1,3,1,1,3,4
XJ8PVBNL4,SIGEX,866DU609J,ラ！スレ@may,0,10696,2107034282342,10,7,6,5,6,7,5,5,2
GB0XE3UKC,くらいん,8M2MFU9U0,リンクライブ,0,10697,2106523113469,9,4,5,7,2,10,6,5,6
B9EBAY2HL,なる,JD1PFYJWE,瑞蓮隊(無言OK,0,10698,2101775541300,10,5,5,4,6,7,4,7,7
8N9621CVW,よねさか,LYYHXG7NT,蓮女労働組合,0,10699,2093415079226,9,7,6,6,6,6,5,7,5
E2EJB7R0L,冷奴,8M6UDX260,ぽけもん好き,2,10700,2089020374987,5,1,4,2,2,3,1,6,4
T5FCEVV1C,おぐ,6N3F238R0,イベント参加用,0,10701,2083876072299,10,8,6,9,6,8,6,8,9
E13KWLPW8,キラWes,XXMU9WLKB,梢の機械さん,0,10702,2080118758741,7,2,5,1,2,3,2,2,4
1QRPKYJAR,ゆうは,YD2XWWFA4,蓮好き好きクラブ,0,10703,2074666335274,8,2,3,4,2,1,1,4,4
0VUD6J1N5,アズレン,BPHHYC793,ソロ専の集い,0,10704,2068846870142,5,8,4,6,6,6,5,5,9
U4CB3YTEN,ブレーザンギル,3F0M4HXJE,蓮ノ空まったり部,0,10705,2068421481356,9,4,6,4,4,9,4,4,7
0TU8HEH0J,さかえ,T0XP8PFYU,兼六園と私,0,10706,2065940611687,8,7,5,5,6,6,5,2,6
NDPT2LCHN,青汁,5WUDLMWEP,蓮ノ空は明日ノ空,2,10707,2062982060290,10,6,8,7,7,6,8,8,8
BN5TCKFTY,たくちや,95TAREFPT,ご自由にどうぞ,0,10708,2056194437579,10,1,2,1,2,10,7,1,2
RT3XWDXPH,桜花,828YTYAA9,箱推し社畜の部屋,0,10709,2055670242357,9,7,7,10,6,5,4,7,7
8EE5HNWYC,エン,PUNBJGRBF,初心者向け,0,10710,2054486677070,7,2,6,2,2,5,1,2,1
MGXVRNPEJ,とんこつしょうゆ,PUT03V98E,蓮ノ庭,4,10711,2052884694422,9,1,4,9,8,1,9,4,1
PCGHLPGNS,マネモブ,EKACCPWWB,タフノ空学院,4,10712,2050384315141,8,8,7,5,7,7,1,7,9
0CLTD2DKT,く！,GG56G6WKD,FF43企鵝冰屋,4,10713,2049458167121,10,4,2,8,2,10,2,2,2
KZIGX8ANE,能登の端,EWM0GK62C,誰でもどうぞ,4,10714,2046506734048,8,7,8,6,3,9,4,6,9
RRD307D5E,はんばーぐ,17AEM7PUN,SIFcord,1,10715,2044302796312,5,5,4,5,1,6,3,6,5
0NEK9L2V8,レイ,2JVBK752G,卍愛蓮説卍,0,10716,2040612028178,2,1,5,9,2,5,2,9,2
53NV0XJT8,ゆいぴー,3YWMY4JVN,82プロ,0,10717,2035347424404,10,5,9,10,6,1,10,3,10
SCYQFSZVZ,くっちゅん,FMKP92LRL,目が霞む人達,6,10718,2032766980035,9,6,4,6,7,10,6,9,10
7LE0ZFYAS,のどか,W0L71MBKT,百合ノ花園同好会,2,10719,2029532655297,8,10,7,10,4,9,1,5,8
V8TW737U4,対戦よろよろ,E6WR9G75P,安養寺姫芽推し会,0,10720,2029175228187,10,7,7,10,5,10,3,4,6
YUE7DLUXA,むつ,BPHHYC793,ソロ専の集い,0,10721,2024520203652,2,1,1,2,2,9,1,1,2
TN8RW3SIF,ラブライブ！,M4B9VNG7R,蓮ノ空SIクラブ,0,10722,2022113055320,10,9,7,7,7,7,5,5,5
6BXHFM5B1,ざわ,W09WBG3HY,どろんちゅ,0,10723,2017631580298,7,8,6,7,7,8,5,7,6
A08XTWBD3,夏猫,4H5NDMYH9,蓮ノ空芸学高専,0,10724,2015053352940,9,8,5,7,7,7,7,4,8
1OIL7VOW8,リラベル,GT92VYGBA,ラベルレベル,2,10725,2010933604331,8,3,6,1,2,8,1,10,6
X5CLSJTW1,まーけたー,8MJR5987G,なるほどねぃ。,0,10726,2006918874316,1,3,1,1,2,4,1,1,6
