player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,瑠璃乃,さやか,慈,小铃,姬芽,梢,缀理,花帆
9L0413LKN,ついちゃん,N1JM7M3YC,丘側,5,6291,44392195284239,5,4,4,3,6,4,6,5,4
ZGRU9SHA4,Masa,A73H7ENN2,エロマンガ同好会,2,6292,44265175546711,6,7,7,8,10,8,2,8,1
QPJ4S6BZ7,Shiella,2L8R7GAV6,大賀美組,6,6293,44259160313208,4,2,3,3,1,1,7,1,1
FNJ4XR53U,ぽん,KULVP7FDR,アニマル分室,0,6294,44184588487461,7,7,7,8,6,8,8,7,7
548XSMDTA,MR,LHXNEF3D5,まるまるサークル,4,6295,44117460926257,4,8,5,5,10,5,10,7,3
PJ1RYYBTM,ヒトミ✪,BXJ6WV4TB,中国club,2,6296,44106043809072,4,4,4,10,9,1,4,3,5
672I7KRRP,Pタロー@米,58FD7UF8J,としとしサークル,5,6297,43988501107682,8,8,9,9,8,8,8,9,8
0MRHT655K,椛,Y6JNPC60C,綴理メイト,2,6298,43971503377648,6,1,7,5,7,5,6,9,1
AUUFW3WMM,いしかわ,D05L347NB,蓮ノ空校務員室,3,6299,43886295478266,7,10,7,7,9,9,7,9,8
6BXAEMNKX,かつどん,WLLWJ8ADP,乙宗筋肉サークル,1,6300,43822766086828,7,1,3,10,1,3,2,6,1
TVNVCR2FA,和歌,8FXXHE22A,蓮ノ空,10,6301,43768070122796,10,10,10,10,10,10,10,10,10
942YW5G6U,たか,36DAM7HBL,蓮隠れノ里,3,6302,43604574915202,6,6,4,5,4,6,10,10,5
J1JWXMY5B,夏めきペイン六道,XJHATLDVB,さやかほ観測所,7,6303,43593378373209,9,5,6,8,7,5,5,7,8
XA4Y606D5,ac,RHU8M5VUL,幼馴染同好会,1,6304,43575744670365,5,4,2,5,1,4,1,1,1
WUW9R9MMD,キタキツネ,23PGPJ3NV,蓮ビギナーの集い,0,6305,43538791806500,6,5,6,10,8,6,8,8,4
Z6L0MX197,いちシート,2AUM7L9BW,蓮初心者クラブ,4,6306,43418028450175,6,6,10,6,10,6,7,10,7
8MUPD0CUA,前田純米大吟醸,9YM3DBTB7,泥民館,6,6307,43396130626246,6,7,10,7,10,4,6,10,5
HRK0XBW43,りん☆,T7J89541B,日語漢語蓮愛団,4,6308,43359329844286,6,2,2,1,3,4,1,3,4
A5FK6N7RK,谷物,BXJ6WV4TB,中国club,4,6309,43324088108535,5,5,8,6,4,4,6,6,5
CRA1TB8RB,PlaSu,VLY5JDKCV,新規なのだけれど,0,6310,43301894545037,6,5,4,9,5,7,10,10,4
39UD2D1PP,桜坂しずく,MWHJ339TF,UOは合法同好会,4,6311,43301183947322,10,1,3,10,7,4,10,9,5
KMRLM83KW,ツマ咲立ち,WBW66DMUB,るりめぐ研究所,1,6312,43199882960041,7,8,6,7,8,8,6,8,6
52V70VXGU,シュシュ,9GDHWXGVG,ルリと花咲く毎日,0,6313,43126958165563,9,1,1,1,1,1,1,1,1
HVFL7NCU1,Haru,M8FM7P139,蓮ノ空ひとり旅部,4,6314,43063673244902,10,7,7,9,7,5,9,8,7
FYBUT76VD,ゆたんぽ,J4KPR8GX0,関西ラ研,0,6315,42950792414112,4,1,1,1,2,2,3,1,1
H3STIV1SN,しろやま,T4WY63DB9,ういのま,2,6316,42946952440494,8,8,7,9,9,7,9,9,5
H0BB67XVV,プラム,3LPBPHL3V,壁の民の伝説,10,6317,42872126399459,10,5,10,4,8,8,4,7,6
41R2AG7HK,テリヤキ,DKNHY5HH6,なす料理研究会,9,6318,42548756941166,8,8,9,7,8,7,9,10,7
7XH0EA57B,銀河mk2,PT1LVG3UG,華鳥風月,3,6319,42548453043203,10,9,10,7,10,10,9,8,9
9QGWDQJH0,なまなま,36T6UB6YA,まったり箱推し部,2,6320,42479288802955,9,5,2,4,10,8,1,4,5
DUCJ976GB,やこ,L28X4MDJN,アフター観たいぞ,4,6321,42478034323723,6,7,7,5,8,8,7,7,7
HN3KH2V3N,爆速の兄貴,F31A07X4V,蓮ノ空福井分校,2,6322,42463072337727,9,8,4,7,5,1,5,10,10
N4FA1VTLG,strikeb,NA8FEYN0M,蓮ノ空飲酒クラブ,2,6323,42416475705693,9,5,8,10,10,7,2,10,7
OWBMIIVHR,おとえ,NB0HX9KP8,かほてぃあん,12,6324,42395140560674,10,5,6,6,10,10,10,5,10
LJJUWWY0M,りょー。,JK18AK75H,みらくら実験室,2,6325,42341002925121,8,8,8,10,8,8,10,10,8
NCRG25X6U,なな,85D411XNB,蓮っ子の集い,0,6326,42292014219637,8,4,9,10,9,6,3,6,6
TDZ9E3OHQ,たこはち,XN2VEA6DN,無言,12,6327,42247323462769,8,8,9,8,10,8,10,9,8
KHEFDKZK6,トール,3UV13EUUA,こずこずしてきた,0,6328,42232504496245,6,8,8,8,8,7,7,8,7
L76DT7ENT,コンタ,HWJ8XPW0T,箱推しなのだけど,3,6329,42213067227916,8,8,8,4,8,9,5,7,5
3WCTKMT4V,ぷりん,V65FYWMHJ,蓮ノ空×アイカツ,4,6330,42207552080479,7,6,5,10,5,6,10,10,5
83NNE9A7P,Euphoria,BELCUYCMH,蓮hkg香港分部,0,6331,42127578183514,6,7,6,7,7,5,8,7,4
DU3SEW43K,Makuno,BXHG2KXAD,idol.st,10,6332,42092973054203,7,7,7,7,6,6,7,9,7
JX41CPFEV,美晴,N3YMU1HNU,サークル名を入力,1,6333,42085949792021,9,5,7,7,10,4,8,7,9
8EMALLP8D,ちはや,XHJLF3R8H,ゆったりプレイ,4,6334,42078422621161,6,1,7,5,5,10,10,1,4
DFZ2UBN71,TAKEYARI,Y2R7E79U3,カワウソ同好会,5,6335,41962132415240,9,9,8,8,8,9,8,10,8
YLT7HVDHW,夢,XLBU65J86,花の壁飾りクラブ,5,6336,41901014939683,7,9,4,10,7,5,8,10,4
LAM760LR1,もぐ,WPG6BCG83,基本無言,0,6337,41892418785001,7,10,8,7,7,8,7,5,6
22H2J1DEN,稗田就是DD啊,DW13FCXPT,Mulbungs,10,6338,41873065094146,6,10,7,4,5,5,10,8,10
QT5JKS5LE,レフティー,GKR9TEBYC,毎日がホリデイ♪,0,6339,41733770350619,9,7,5,7,10,10,6,7,6
GM1GRBDDC,アスク,CFK94564X,アスクの村,0,6340,41703913615105,4,4,4,9,8,4,8,10,3
3FCUYWNGY,観月しおり,Y6JNPC60C,綴理メイト,4,6341,41694753472997,10,9,9,8,9,9,9,9,9
CDHJCWX0U,メイジン・徒町,N8944X480,蓮ノ空隣人部,0,6342,41666462707593,6,7,9,9,9,6,6,8,6
B329E2RM7,はいと,FC8NBAJBT,ラー麺二郎金沢店,2,6343,41633185878286,2,1,6,1,7,4,1,7,1
1PUURJF0E,おさんぽ侍,427WENUC4,心の癒し～蓮ノ空,0,6344,41608871148813,10,8,4,6,1,1,10,8,4
4JP7T6L40,にしゆ@空蝉,YVV9CMBLW,東京公演で沼落ち,0,6345,41554220668281,7,5,6,10,7,5,7,10,7
1126N34B7,ヴぁい吉,ENRGE3M82,蓮ノ灯,0,6346,41336170101944,7,1,3,10,4,4,9,10,1
NPNLJ770W,ちびぃ,CX967RTGY,おんゆあさーくる,2,6347,41333214793718,7,4,4,9,1,2,7,2,4
LVP4D6FN6,phocidae,NLTAB4BLF,蓮ノ空ゆる活動部,0,6348,41322092032076,4,4,4,7,5,6,4,5,2
BGKXYB0E4,K26,XTMGPY62U,スクステ初心者,2,6349,41320413481897,7,8,8,9,8,7,9,8,8
V3J5KY1JC,バニー,BELCUYCMH,蓮hkg香港分部,2,6350,41235983261270,7,6,8,10,6,5,9,10,6
HSF412L2Y,ヨシヒロ,WLLWJ8ADP,乙宗筋肉サークル,3,6351,41079062210158,9,9,9,9,9,8,10,9,9
21LY4IJ5M,ゆい,8BAYBXUXC,スリブ大好き♪,3,6352,41060931049502,8,7,7,7,9,7,8,7,7
6PR07W1W3,shum,V6VCA0C4N,ドル家の『D』,0,6353,41006405793203,7,7,7,7,10,7,5,9,4
ZOKWOJ9OU,たのひと,A73H7ENN2,エロマンガ同好会,2,6354,40924683344760,9,8,8,9,10,9,8,8,8
4U2FNHMDE,すずきゅん,CMWVFLRFM,みょ〜ん,0,6355,40834343547081,6,4,4,8,9,4,10,6,4
C3GWYGKKU,もりのらくだ,73CBYJYB0,"oNM,",7,6356,40831578426455,8,8,9,10,9,7,10,10,8
M5PVAVVGZ,ちこ,M49MMBK4F,スリーズパーク,2,6357,40819204770373,2,2,2,2,3,4,4,1,3
JJDJTNAV3,♡梅田みゆ♡,FK5MUK0ET,くる♡すきクラブ,1,6358,40632395424219,5,4,4,7,8,10,10,10,10
KYGWNZWEE,ジン＠,DH97ANN9G,ツキマカセ,2,6359,40612452679254,8,8,7,8,7,8,10,8,7
TFUV0QYEQ,だゆ,1F5EPPMLD,UR貰えればいい,0,6360,40413330967710,10,1,4,8,5,3,4,9,1
01DSD5NC7,ぱなりん,A84BK7PL4,ゆるっとホリディ,7,6361,40361489480941,5,2,5,3,7,5,8,5,5
NI4WARYQR,牛タン治郎,FNHT9JFY4,リンクラ楽しむ隊,1,6362,40310899469446,10,7,10,7,10,9,10,10,10
D4HWFBVWX,こう,6R5WAYC4D,どら,2,6363,40270549641054,6,9,7,3,6,4,6,3,5
GBGN1EYNY,esca,H0DV3JJGA,かほさやてぇてぇ,1,6364,40168535466323,7,5,7,9,7,6,10,8,5
0JSRAQU79,ダイヤ,6ATNDH9J0,浦の空,9,6365,40151180695581,10,9,10,10,10,8,10,10,10
6WNNTRUP1,かす。寄生虫の姿,FF4XH0P3A,ゆるゆるサークル,2,6366,40087349566340,5,1,1,2,4,6,3,1,4
936LNGCY6,山法師,FMKP92LRL,目が霞む人達,0,6367,40072850111230,2,5,4,10,4,4,5,7,1
M7CJ4WTXJ,Izayoi,EWM0GK62C,誰でもどうぞ,0,6368,40063526504396,6,6,5,10,9,6,7,10,7
P0L0U5PXB,まーーーーしー,RAP9FVR3B,あばうといち,0,6369,40039119251889,4,1,4,6,8,1,9,1,1
8ZIV410CI,ひよこまめ,NLB84DYBF,下松系拉麺同好会,2,6370,40036523265162,6,7,8,8,8,5,8,10,7
90PZ7LCO1,桜井,W2HEPMM2A,無言。ぼっち。,0,6371,39976471397808,6,6,7,6,7,6,7,8,8
3OY2Y2R0D,ひー,D1YHB0B1A,BWO,8,6372,39770045614460,6,8,4,10,4,3,5,4,4
PKC3KXJPF,Fleur,573J1JVVK,かほかほ,0,6373,39763593548440,7,6,4,5,5,4,5,4,5
JLG13G40P,ごちやま,D571XHDER,蓮ノ空地域鉄道部,0,6374,39677567408616,8,7,8,8,7,5,8,7,6
AQVL82GPR,Trang,AAHB7C276,HaCordVN,4,6375,39615783126752,4,1,2,4,2,1,5,7,4
V2BFZ3TVB,ハル,GK7JNB0NW,参加賞取り隊,2,6376,39610443586884,7,1,2,8,5,6,10,10,7
1OTQLFCB6,かじー,VXDPPJJL1,蓮ノ空リボ課金部,2,6377,39538508142700,6,9,10,9,10,6,9,10,7
YQDYK34ZR,QhooLwo,BDD8R1HDD,蓮の花を見る会,2,6378,39508356657311,4,1,3,1,5,2,2,10,5
RDK6XKW3I,マソ美ちゃん,TB7GJ57D7,シャイニーフラワ,5,6379,39484667953996,9,5,7,6,6,6,6,5,5
295TZPGNQ,ムルムル,DUWFNJP7Y,蓮っ子北海道支部,3,6380,39475876139434,10,5,10,7,9,7,7,9,8
0RZCU4QHV,素足靴下,P01RCC6L2,まったーり,2,6381,39450879608874,5,1,2,1,5,5,3,3,4
PGF3XMKF1,蓮っ子です,W3F0URUJC,梢先輩応援団,8,6382,39449155596129,6,1,7,5,7,5,7,8,5
TR3G3WTAB,Omogu,BWD9U1EJ2,蓮之空中国同好会,11,6383,39409088646892,10,7,10,1,10,7,10,10,6
7V2PAI0W7,フォルス,6C9R15BLY,スクスタ避難民,0,6384,39349817178107,6,7,5,4,5,4,5,7,7
VR9GDXFI0,からす,NMT63RUDV,泥村,6,6385,39306656006812,9,9,8,10,10,8,10,8,8
JUF5CM1HF,ごりん,NK05UMLWW,かけ込み寺クラブ,0,6386,39297132653417,3,3,7,2,8,2,1,5,3
85YMLKW64,まゆき,Y2R7E79U3,カワウソ同好会,12,6387,39228966022046,8,7,8,10,10,7,7,10,6
IXR1MFLQJ,nac,Y2P9LABR2,スクステ同好会③,5,6388,39171639378114,7,8,9,8,10,8,7,8,6
UPX0A3CNM,チェシ,2DYYAPFVN,蓮っ子村,0,6389,39161473520261,6,7,6,8,9,5,4,7,7
U8J56IRN4,かけけけ,GK7JNB0NW,参加賞取り隊,4,6390,39153457416260,6,8,6,10,7,6,6,10,6
8AXAAWC0R,みお,E7UBFLW56,同好会の同好会,0,6391,39099509730289,5,6,8,10,5,4,10,10,5
V8BTLAM40,tkk,TDHKGHFPA,無言参加○！,0,6392,39088121834724,8,7,7,8,7,7,7,8,5
QO5419XLG,きき,NA8FEYN0M,蓮ノ空飲酒クラブ,0,6393,39027222053765,2,6,7,6,5,6,2,5,6
0F1Y9C8RG,レジェ,NFMEGRJ45,社畜無言サークル,2,6394,39007506194549,8,9,7,7,5,8,8,7,7
JL7CVMN16,たどＪ,L15B25270,蓮女マネージャー,1,6395,38949119224910,10,4,10,10,8,4,5,10,9
7FVV8UEX0,サーモン,R9T0YKDW8,もちまち応援隊,3,6396,38805797985132,9,8,9,10,8,7,9,9,7
AG9UGHCDJ,黒麦茶,EA7H8Y91R,てきとー,2,6397,38782291883705,9,5,6,5,8,9,9,5,5
AEWE6R6K9,（偽者）,494DMR1RJ,蓮ノ空推し活部,2,6398,38746391276372,6,2,1,4,1,1,9,4,8
F9YJ8E4N2,らっちょ,MWHJ339TF,UOは合法同好会,0,6399,38721820967232,10,6,6,10,7,7,10,10,10
JA0GVGLHK,kazu,56081A0NP,まったり,0,6400,38707987370397,5,1,5,1,4,1,4,2,1
MEN43JBG3,ぷらね,1618JMRED,リンクラ自習室,0,6401,38697892873320,7,7,7,5,7,7,7,8,5
XF4RTD3PD,n,3194B9E93,初心者寄り合い所,2,6402,38697746529106,9,5,10,5,5,5,7,8,6
V42GGKBEC,シュン,407VAU0TT,ログボ勢の集い,0,6403,38664625764305,10,6,7,9,7,6,7,8,6
ZWRJ7QBKH,PATARIRO,UHWA4YLWP,蓮ノ空を見守る会,0,6404,38640507393346,7,8,7,5,8,5,8,7,4
9KYNVC53L,ワッタン,M7PWTT3PY,サークル戦連合軍,2,6405,38546250712459,10,4,5,10,5,7,6,10,4
KDK5LML51,*-Doni-*,YFADYJVW4,FPS好きクラブ,8,6406,38532971256003,8,1,2,1,10,10,4,7,3
N64GB89BA,スティーブ,GN1798YEX,ド!ド!同好会,2,6407,38512615722237,5,4,2,4,5,1,8,4,1
LX1L5FE2B,げし,4WWM4VVDK,蓮ノ空遊戯開発部,3,6408,38437968485902,6,6,6,6,6,6,6,7,6
EWILPGQRY,みんかな,GN9EEL045,きらくに,0,6409,38432220540085,4,6,5,10,7,6,5,9,4
73JAG99UT,SUGA,YDYH4VRRP,レンクウ,4,6410,38411073712490,8,9,6,9,7,9,8,10,5
ENETMXTHS,ナオヤ,YAD615PCK,蓮を咲かせる泥達,2,6411,38354242737394,4,4,4,4,5,4,1,4,1
50L4P4WPH,シャルペッソ,DKNHY5HH6,なす料理研究会,0,6412,38341883600036,5,4,4,4,9,2,5,4,4
TY6XRB1C8,rino321,5JJKPNN2W,めぐ党韓国支部,2,6413,38233141938257,7,7,10,7,10,2,5,4,8
QHJPVEPC4,やきそーば,J62DRC7J5,蓮ノ空好き好き会,7,6414,38203270257768,7,5,6,9,8,6,10,9,5
0EKYJDS1H,羊,78D55E05J,HIPHOP界隈,4,6415,38177970604752,8,7,8,7,10,7,8,8,7
1KE7Y71RD,あじ,BH244Y5H0,休暇建設協会,8,6416,38092342637586,10,9,9,9,8,9,10,10,10
2SJ5X016H,マキナ,762FM3JV4,一蓮托生,4,6417,38083643196141,7,7,4,9,7,7,5,7,4
F1LYBCFFL,hiromu,TLXWUR6HB,モブモブ団,0,6418,38047204489614,7,6,7,6,9,6,6,7,5
NF4U5CF7K,氷の翼,5WUDLMWEP,蓮ノ空は明日ノ空,2,6419,38028043101479,6,5,6,4,5,6,5,6,4
2JGXJABRE,くまベアー,JA2C658FW,さや綴理の村人,7,6420,38014684947046,9,7,10,10,10,10,10,10,8
XDS9B47HK,Roki,2UKNVBMBU,梢ちゃん同好会,4,6421,38006171075121,8,7,8,10,10,8,10,10,7
C6F5MG9L6,PNI,KC1W74B9B,蓮六園,0,6422,37979083727029,6,4,1,1,2,2,4,7,1
289PLYYDY,チョメ,C8A9CTB34,蓮ノ空山岡家部,2,6423,37949207490907,7,6,7,10,7,10,9,6,7
MXCH20FJE,あみば,N8L41JAA7,無言 ノルマなし,1,6424,37832892894796,8,7,7,5,7,7,8,5,9
EAKGR37F2,Rayoco,7XH3K4GBT,LLP,0,6425,37820496323951,6,8,7,7,2,7,6,5,6
O0JXFKP5W,スウ,V7768X8AC,せーので！,13,6426,37811093676414,9,8,9,7,10,9,7,7,7
9U0XX1FMY,マコト,NA8FEYN0M,蓮ノ空飲酒クラブ,8,6427,37805222286742,8,8,8,8,9,9,8,9,8
5MJ8ERC0U,ちゃこ,Y6JNPC60C,綴理メイト,3,6428,37763378851006,6,3,4,6,4,2,7,1,1
WOU71KWLD,めざぱ,K4TAHF9YA,はすっこ準備室,1,6429,37715508751556,6,9,7,9,7,9,7,7,6
3HVA9VQGX,しおり,KANLFTMVJ,蓮ノ空中文同好會,4,6430,37695759866473,3,1,2,1,3,1,8,1,3
6A00GCUKJ,マッキー,C68491XHB,みらくらぽーく！,2,6431,37677060907223,6,10,4,5,2,6,9,4,5
GUW8EYXPL,Sigure,1EBG7YUTL,菅！CAN！叶！,1,6432,37645882816605,5,1,2,4,1,3,7,4,1
BW0NCYWGV,ゆ,HAW490WUF,エブホリ,0,6433,37619118450335,9,1,10,9,10,6,9,9,7
0GXQM5EPZ,南紀,XEENRBXCG,蓮ノ空休日クラブ,0,6434,37615817832314,5,5,6,5,6,4,6,6,5
5U8394C6M,神速,919XF8V2V,蓮之空大三腳,0,6435,37562580748666,6,4,3,9,7,6,7,9,1
R0A8ZBPBH,IN_,WLFW6UCX5,無敵級ビリーバー,0,6436,37477614926159,6,7,7,7,7,6,6,7,4
QYQPUHHS2,みみ,W09WBG3HY,どろんちゅ,2,6437,37474376998609,8,10,9,10,10,10,10,6,10
Y7AY6M5LY,emi,WFPA7YJE1,蓮ノ空文芸部,6,6438,37435548804410,5,6,6,4,7,4,6,4,5
G0C9HPKYJ,刹那,95TAREFPT,ご自由にどうぞ,1,6439,37398008729319,7,6,4,8,1,2,4,7,1
RP1ENKFID,さみ,CXG25026E,泥のみんなS,6,6440,37384726015355,6,7,7,8,7,7,9,8,6
AYU1A8NDA,Ⓨ,R9TC4WP0R,月夜見くらぶ＾～,3,6441,37379511642725,10,10,7,10,10,10,10,10,7
Q9JF8M10P,オガ,J4KPR8GX0,関西ラ研,1,6442,37317556443566,6,5,6,5,7,6,4,7,6
C38NDJF95,がつぷん,976BY5JWK,ハルカカナタ,2,6443,37253044384355,6,7,4,7,4,5,10,7,5
91MLXG4T4,やかん,CM5THHYHB,「」ノ空だけれど,2,6444,37225309754092,4,9,7,8,8,5,7,8,5
VFUY2NTJ7,つばさ,K44BC8GLR,ことりのダイヤ,1,6445,37212323170691,6,1,3,5,9,10,10,1,10
XTR2WEGXJ,ks_z52k,85MVRVAB5,ＣＡＴの会,0,6446,37037780103497,6,7,6,8,10,6,7,7,5
W4MHW45VG,puyo,P2J37FNLG,乙宗先生指導会,1,6447,37025762689033,3,6,4,5,2,4,5,9,4
SSUPMLY4I,連邦の白いヤギ,GR65FP8VN,蓮好き,10,6448,37023041582965,8,8,8,7,8,6,6,7,5
LTH7G555H,ショウ熊,VNEJ2RNW0,まったりんくら,4,6449,36976283351802,10,10,10,10,10,10,10,10,10
NF536S6K9,竜宝,4AT31VFAK,イベント用円,2,6450,36960004508486,8,7,8,8,8,8,8,9,8
P00DUDWZZ,フシレ,PLBBEX019,相談室目指し隊,7,6451,36957431441628,10,10,8,10,10,10,4,10,8
HWRHB8RBR,osfn,YUBB47UXH,ソロプレイヤー,0,6452,36880884226979,5,7,7,5,6,5,6,6,7
KWHHL1989,Yuichi,GVT61ATX0,なのだけれど,4,6453,36870529448280,8,5,6,5,1,1,5,5,8
8PEZ516H8,はなよのおにぎり,W3UUXHMDV,水彩ブーケ,0,6454,36839354432287,5,5,8,7,6,6,9,7,4
0T75620R6,りっくん,A3X92L6YU,お試し用サークル,8,6455,36831706660969,7,5,6,4,10,9,7,7,6
0629WD9A3,サクサク,4NXJR5781,オリー王,2,6456,36751413367542,4,3,4,2,4,3,3,10,4
TQDR5AS2E,エム,0CBM28JP6,ほうき星,11,6457,36748542312871,8,8,9,7,8,8,8,7,7
8J815JMHD,柏の餅,WG393HCB5,月夜見海月よすぎ,0,6458,36661864008951,8,5,4,5,7,1,9,6,3
NGH8A8B9D,シルカ,3L3TAA862,チーム用務員,5,6459,36627058841322,10,1,2,4,8,7,4,3,8
AX4D2RV1W,ぬ,N8L41JAA7,無言 ノルマなし,6,6460,36572524742030,6,1,6,5,7,4,4,7,4
6PPYW6WVM,Jkgjar,30VW9U24D,Bigカツ同好会,0,6461,36471819218657,6,7,6,8,7,5,8,9,6
UK2PG7Z0A,なすか,N2KCENRKH,猫＆旅大好き部,2,6462,36468159934243,5,6,6,7,7,7,6,9,6
2SBHPGSJR,どーぶ,KGD2P8TJ6,直通非対応,2,6463,36380166710849,10,10,10,10,10,10,10,10,10
666921WMW,零一風儀,BELCUYCMH,蓮hkg香港分部,6,6464,36360960533531,8,7,7,2,10,9,7,1,1
6U3GRQW0R,こたつまじん,85BT3MB4A,こたつ,0,6465,36268825767823,4,5,8,5,9,2,4,10,5
TL9TGZFM4,カヌレ,FHN78V2DJ,無言でどうぞ,10,6466,36151348159638,8,7,6,7,8,7,8,5,6
2F2GJ9017,プチプチ,28XJ8NK4L,蓮ノ空まったり部,3,6467,36139563903775,10,10,9,8,10,10,9,8,9
3YLD3R5JN,ハルト,0C3CUCRC6,おためし,1,6468,36133803982815,7,10,6,10,7,4,4,8,4
61QTWR6WQ,大月,FR5PDRB5Y,株式会社つづさや,6,6469,36064176901753,7,7,9,9,9,5,9,9,6
G1NY01J46,いちとせ,5L9GNT78V,叶え！私達の◯◯,5,6470,36019003596920,10,10,10,10,10,10,10,10,10
IN5GCNNWW,かえで,VNGFF4PY9,ねずみね！,1,6471,36008670420473,7,4,10,6,10,4,7,10,7
VUML2LXC5,きぐたま,L1VGJTD5P,蓮ノ空お茶会部,7,6472,35979064270179,9,8,9,9,10,10,9,9,7
VPNW72RWY,紅茶の国,NGMU0511T,無言のお茶会,0,6473,35963458668952,5,4,6,7,5,7,6,5,4
EIX06OTGS,かこ,3A63DYH54,LLすこすこ部,2,6474,35958144574459,5,6,7,5,6,5,4,5,5
P6CI3EPL3,ﾌｪｲ,41MMMCM7G,いっぬ,2,6475,35913453418414,6,4,4,10,9,4,7,8,5
65EYKN4AF,Doda,JA2C658FW,さや綴理の村人,4,6476,35703354395780,8,10,10,8,8,10,10,9,8
TWPWK3GBL,リュカ,WHWT61ELR,【無言】ハスノソ,3,6477,35687601030452,2,7,2,5,7,3,8,9,4
FUUTSVI8O,上田まさし,1GJC67JLM,無言の泥,2,6478,35654402956223,9,5,6,10,9,3,7,9,4
3YRAK0CLA,ちーたん,WBW66DMUB,るりめぐ研究所,4,6479,35611511041111,7,7,8,5,9,8,10,9,7
OR639RDIG,R.S,FBA3AGJVX,わいわい,4,6480,35560857574807,4,5,3,4,5,1,4,5,4
BKUMXWUFL,ひらや,0DT3GEJ6C,BBF 金沢支社,0,6481,35535363766553,9,7,6,9,8,6,6,8,6
3NT2FD9A4,トモヒロ,E58FYF67C,ロータスランド,2,6482,35507020206661,9,9,9,9,9,10,10,9,10
GG1H7V88M,うじはじ,XHJLF3R8H,ゆったりプレイ,4,6483,35409072469004,7,4,7,4,8,8,8,8,5
M7WK9JT32,くまさん,8FR866PRY,蓮っ子みらくラブ,2,6484,35395150097171,8,7,7,10,10,5,10,10,9
WWA2UST5S,火星帝王,YAD615PCK,蓮を咲かせる泥達,2,6485,35378772275872,9,8,8,8,8,9,8,9,8
9XLB2UW6A,ぎゃいあ3,0B8RTHY4D,のんびり屋さん,2,6486,35364514909743,8,8,8,7,6,7,7,7,8
BYN0RB3L9,よしの,B08JAPP33,対抗戦したい,3,6487,35341402823366,4,7,5,4,4,6,6,5,5
1HV16XJ4F,Jayjayli,AT3WYLPP8,SIDF,0,6488,35274245750571,6,7,6,8,5,4,10,8,7
QKH1LW457,しまう,GWGDMA3YC,初心者無言自由だ,2,6489,35245702768710,8,7,9,7,9,7,9,7,8
HX2R7XFJ0,Vacayoru,TFGKYEY98,LLP JR,0,6490,35216762864848,9,9,10,7,7,9,7,7,6
9PNLP68BM,たかもと,HXVYGL96H,初々しい対抗戦,0,6491,35209959564628,6,1,4,10,5,4,9,9,5
OBWKL34UC,ハルたろ,UVN7G4X3A,闇のルビィ団,4,6492,35191752751596,4,5,4,4,3,1,4,4,4
RAV6V9XP1,ほっちゃん,976BY5JWK,ハルカカナタ,2,6493,35149905378390,6,8,4,5,4,7,9,9,5
6YM7KAMVU,しんくさんく,JTJKAXF0U,千里浜の砂,0,6494,35136878018390,4,4,6,4,4,4,5,5,4
08W65FTL0,同心蓮恐怖如斯,X19MP0NTT,蓮之空河豚养殖場,0,6495,35136327645528,4,9,6,4,6,1,5,9,4
KWRH7RT93,やなぎん,MG2RMMN2B,欲にまみれた梢,4,6496,35131229807041,7,9,8,8,7,8,8,10,8
1S7BVV95T,タコスケ,FG4170141,♪さやか愛好会♪,5,6497,35131023246301,9,6,7,6,8,9,10,7,7
VZRH6QQL3,うぃすてりあ,4FXPC55PY,PPIHクラブ,7,6498,35085045099019,8,6,7,8,6,6,9,7,8
XGL0PN4G0,コメライハン,Y7KJ3PM8P,蓮すきすき同好会,8,6499,35080942472731,4,4,8,7,7,4,6,8,5
9NS1UF4CI,たかふぉい,F31A07X4V,蓮ノ空福井分校,1,6500,34993926411327,5,5,6,4,9,5,4,4,4
K8XXXW76U,涼本あきほ,G8EE23LB9,虹ノ空クラブ,1,6501,34961628810402,4,3,6,7,1,3,8,8,8
LKE2RRAB1,なん,M4YY7PV0G,ブルーロータス,0,6502,34956915420045,5,7,6,8,8,5,7,7,4
34NRW1GFD,おても,3YPGAUM04,ゆのくに天門,8,6503,34896843682477,4,6,6,4,9,8,8,4,8
7PY3DU0EK,Na2,F90XW14UP,のんびりプレイ,0,6504,34889700776605,7,8,4,5,6,9,5,7,6
L4D2YT9HW,しゅがぼー,0AYJF4RJ6,無言,0,6505,34887830504266,6,7,6,7,5,5,7,10,6
HENHO5CQZ,こうき@ちゅけ,KXU941RFJ,大三角ありがとう,1,6506,34852619321447,7,5,5,7,8,8,7,7,6
GWM2VEF07,リバスト,WWWUTP96L,異次元からキマシ,6,6507,34820344144724,7,8,7,7,7,5,7,9,6
LUHGUX9PH,MTC001,KA1249N3H,沼津倶楽部,2,6508,34794523168600,8,6,10,9,8,4,10,10,8
2T3HJKEG6,ゆう,68JHFM1EM,Spiw,2,6509,34745084077105,8,9,4,10,9,5,4,4,6
1HWBHPYRV,TileBZ,TXNCTRR1U,瑠璃乃推し隊,0,6510,34736539852056,2,5,6,7,7,4,5,8,4
HOHL07UQZ,まか,3HDDYR4FU,旅人,5,6511,34638584830282,7,5,6,10,6,6,5,10,6
IUIWQ5GAU,カンズ,9DKR4Y2CJ,蓮ノ空老人会,4,6512,34623887142932,6,7,7,7,8,5,7,7,5
