player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,梢,慈,姬芽,缀理,吟子,花帆,小铃,瑠璃乃,さやか,grade,character_id,character_name
FH77ZUBH1,タルヒ,0VEMMV8E2,スリブとまったり,6,7031,38806,10,10,6,10,6,6,8,6,6,0,0,
RRA6MHR98,シェケナ,A3X92L6YU,お試し用サークル,8,7032,38804,10,10,7,10,6,8,10,10,10,0,0,
G61B3KJLW,y,W8P5VL7D0,おためし,2,7032,38804,10,10,6,10,10,7,8,7,9,0,0,
XM05SKBN7,sawa,GPKTRBCTT,騎空団蓮ノ空支部,4,7034,38785,10,10,10,10,10,10,10,10,10,0,0,
83NVGTPLF,エムズ,WAT20PN3Y,こな党,6,7035,38783,10,10,8,10,7,8,8,7,8,0,0,
75PUWKRAF,余接,0YLUK30K6,蓮っコの集い,2,7036,38781,1,1,2,1,2,4,1,4,4,0,0,
YZ0L62QGW,はるにゃ,APD9U5CFA,立ノ空スクステ部,1,7037,38775,10,10,9,10,9,9,9,10,9,0,0,
EDEH80T27,虚無田,K69M1X95F,アイリス,0,7038,38774,10,10,8,9,8,8,6,7,8,0,0,
KXY01JPNH,P2,6WJW7R1TD,さやこずノ休日,0,7039,38766,9,10,8,9,6,7,8,5,8,0,0,
JK4UG7F9F,もっちゃん,KC1W74B9B,蓮六園,1,7040,38759,10,8,5,5,6,5,7,5,6,0,0,
LIIPSPLHA,Faizu,PDMPF3VVV,r/LL,2,7041,38744,9,10,10,10,9,6,9,9,7,0,0,
701KY8A5F,Lily,C68491XHB,みらくらぽーく！,2,7042,38742,8,10,7,7,10,6,8,10,10,0,0,
EN71M6133,ふなやん,F56XEUUBE,みらくら自習室,2,7043,38737,7,7,6,8,9,4,6,6,6,0,0,
9024T5RV2,ひみつのアイプリ,KND3T7056,ぽかぽかモガの村,8,7044,38728,10,10,10,10,8,6,10,8,9,0,0,
RZGW4D8WG,事務員の小鳥さん,RTRE9NG1E,蓮ノ空ＳＣ予定地,6,7045,38725,10,10,8,10,7,10,9,9,10,0,0,
UJ6XY1AKA,だうろー,9C0KWR782,まったリンクラ,0,7046,38717,7,8,5,6,6,7,6,7,7,0,0,
GV93BDRJC,うめばち,450MH1R6P,蓮ノ空紅梅部,1,7047,38715,10,10,6,10,6,7,8,6,9,0,0,
80D5DWECJ,いっきち,UMG1B9C7V,蓮ノ空女学院,11,7048,38706,10,10,10,10,10,10,10,10,10,0,0,
LA9JL3YF1,ほんたまん,RNJ306W6N,日曜日よりの使者,1,7049,38702,9,9,7,10,6,8,8,7,6,0,0,
VH78JDC7M,露露,,,0,7050,38701,9,9,6,9,8,6,5,5,8,0,0,
CHCAOWDJC,焼きみかんの湯気,3YPGAUM04,ゆのくに天門,6,7051,38699,10,10,7,10,10,9,10,7,8,0,0,
V1UEH93BP,あっちー,P4NGERDXF,こじらせ部,2,7052,38698,7,9,7,10,8,7,8,7,9,0,0,
GM1GRBDDC,アスク,CFK94564X,アスクの村,0,7052,38698,10,10,6,10,6,6,10,7,7,0,0,
R3F09RN01,るん るんな,4KRBU0KFF,ノーチャン会,1,7054,38672,10,10,10,10,10,10,10,10,10,0,0,
AGRRFZ4VU,剣護,K2L5DCVNR,REAL,1,7055,38670,9,10,8,10,9,6,10,10,5,0,0,
EYRJEL1QU,寝坊助ぼうず,8FR866PRY,蓮っ子みらくラブ,4,7056,38664,9,10,10,10,10,10,10,8,6,0,0,
5SY73MXMH,ましゅまろ,3HDDYR4FU,旅人,2,7057,38659,9,4,10,8,6,6,6,7,7,0,0,
BYN0RB3L9,よしの,B08JAPP33,対抗戦したい,3,7058,38651,6,4,6,5,4,5,4,7,5,0,0,
4V703YL2X,tk3338,,,1,7059,38647,9,10,7,10,9,7,9,7,9,0,0,
H1KP3L88X,うどん,VD7N7A4WH,氷青色,3,7060,38646,7,4,6,4,7,5,6,10,8,0,0,
YBV0P7RKM,蓮ノ空家虎根絶部,6MWHCNJE8,蓮之空小賣部,2,7061,38644,10,9,7,10,9,7,8,8,8,0,0,
8G4DCK2B6,しゃちくにーと,J5CKL5YPX,ログイン勢かもん,2,7062,38643,4,9,6,9,7,5,6,7,5,0,0,
Z6UR7KO76,くろねこ,6713P80H8,らーめん食べたい,1,7063,38641,10,10,10,10,9,8,10,9,9,0,0,
1GJGQ0XI7,リュウキ,B4ADNM80X,山本組,4,7064,38635,5,10,8,5,6,5,8,1,6,0,0,
POXN3M1P7,denden,9DKR4Y2CJ,蓮ノ空老人会,5,7065,38634,9,7,8,7,8,5,9,5,4,0,0,
LANJN56K0,あ,0YLUK30K6,蓮っコの集い,2,7066,38618,6,4,4,9,6,5,5,5,7,0,0,
55AJGAABD,「ぬる」,TBX7N9RK5,つよつよなLH,5,7067,38612,9,6,8,10,6,4,7,7,6,0,0,
USZFES9ZK,ライねる,N1JAJ83CA,蓮ノ空園芸部,0,7068,38606,9,10,7,10,9,4,8,8,6,0,0,
MM3BJWEWH,D5,3BE2RELRC,見晴台,0,7068,38606,7,6,7,6,7,6,7,5,5,0,0,
BKQYVRHWJ,TAKa,D883F4F9A,フラワー(仮),4,7070,38602,4,10,5,10,5,4,9,5,7,0,0,
HJHAYW20Y,yqian,T7J89541B,日語漢語蓮愛団,4,7071,38598,10,5,4,10,6,7,5,4,9,0,0,
AQVL82GPR,Trang,AAHB7C276,HaCordVN,4,7072,38587,10,9,5,10,6,6,6,5,5,0,0,
G4EV10Y0A,のーら,6UAFKBRPN,リンクラ初心者部,0,7073,38586,10,10,7,10,8,8,10,9,8,0,0,
8XEWYC30M,きよまる,U98UKD6RY,異次元フェスP,12,7074,38583,10,10,10,10,10,10,10,10,10,0,0,
AKJ5Z40M5,おおけん,WHWT61ELR,【無言】ハスノソ,2,7075,38580,10,10,10,10,9,8,9,10,9,0,0,
WXXF2MTN1,月夜見海月,06DCWC1RE,とりあえず参戦用,0,7076,38575,10,10,8,7,3,10,3,6,7,0,0,
27QWK9DSJ,マトイ,M8FM7P139,蓮ノ空ひとり旅部,0,7077,38573,9,9,2,7,3,3,3,7,7,0,0,
33ETR02JL,歯間ブラシ,CENJPPK6P,ジブラルタル教団,2,7078,38567,7,8,6,10,9,9,9,9,8,0,0,
72XWHFNBA,えむまる,D7UA5ER1E,UR報酬欲しい！,2,7079,38558,6,10,8,8,5,4,6,10,5,0,0,
RX1PYAC0A,ハマジ,X784G0GKM,異次元から来た,2,7080,38550,10,10,7,10,7,8,9,7,8,0,0,
K4D1LHY4L,もも,VNEY6C9BE,スリーマーメイド,1,7081,38549,6,5,8,10,8,6,10,6,10,0,0,
3OY2Y2R0D,ひー,D1YHB0B1A,BWO,8,7082,38543,7,10,5,7,7,6,6,9,6,0,0,
X6C2J05T9,スズカ,G202YTPW1,無言倶楽部,2,7083,38539,7,4,4,10,5,6,8,4,5,0,0,
N4OUJCCMP,おうどんさん,J7N4W6Y1K,こずミックラブ♡,12,7084,38531,9,10,9,10,10,9,9,9,9,0,0,
YV0DB8493,はんぞ,GW4CH70HK,TKG同好会,4,7085,38522,10,10,10,10,10,10,10,10,10,0,0,
I7PJVFI15,ヒロキチ,49TL8LVT1,蓮ノ空海賊団,10,7086,38510,10,10,8,10,9,6,10,9,7,0,0,
WJ7UYTP9T,うぐいす,Y2P9LABR2,スクステ同好会③,4,7087,38509,10,10,8,10,8,10,8,9,8,0,0,
NTTC141BV,ンゴ,17AEM7PUN,SIFcord,0,7088,38500,10,10,9,10,9,8,7,9,7,0,0,
88BUJG7BL,リリアン,Y5J5Y90CD,まるまるサークル,0,7089,38496,10,10,10,10,10,10,10,9,9,0,0,
V9G635NNM,おぬしちゃん,UFW34UBYF,そろりそろり,2,7090,38492,10,10,8,10,8,9,9,8,8,0,0,
FKXBX9AK8,びわこちゃん可愛,P6GP69T18,居酒屋けんちゃん,7,7091,38485,10,10,7,10,7,4,10,7,7,0,0,
V89RAPNC1,東郷,VD7N7A4WH,氷青色,0,7092,38475,10,10,6,10,10,10,7,4,6,0,0,
MA8FBWNDA,澪音,BYA3FA0X8,無言ぼっち同好会,6,7093,38466,6,5,6,6,7,4,6,5,5,0,0,
30JL1CEMS,レイ,1M0GGB8LU,上ノ空昼寝クラブ,12,7094,38465,9,9,8,10,8,4,10,7,6,0,0,
WH7UTUYH6,機亜,R9T0YKDW8,かちまち応援隊,0,7095,38461,9,9,7,10,7,6,9,6,8,0,0,
7VXMC97W3,ぴよしん,B2AN1PT0N,417,3,7096,38456,10,10,9,10,8,7,9,7,8,0,0,
5NR0KENPV,syo,8T3BVWN6F,目標1500位,0,7097,38448,6,10,8,9,6,6,9,6,9,0,0,
T2KJ802W5,柚衣,J79LGCKKF,蓮ノ空コーラス部,5,7098,38443,10,10,9,10,8,9,9,10,10,0,0,
V9QET10KQ,ぷち,WPG6BCG83,基本無言,2,7099,38402,10,10,7,10,8,7,9,8,7,0,0,
4F5LGLIZD,るろ,WHWT61ELR,【無言】ハスノソ,8,7100,38401,10,10,8,10,10,8,8,8,8,0,0,
87RMT6NX5,かっきい,JVUNVCT8P,梢先輩のASMR,6,7101,38399,10,10,10,10,10,10,10,10,10,0,0,
ZLF0OVQP2,かもめ,HKKCM3W4M,かほ姉の集い,1,7102,38392,8,10,7,10,6,4,4,6,7,0,0,
MJ2907ZNZ,ふよっしー,H0DV3JJGA,かほさやてぇてぇ,12,7103,38384,10,10,6,10,8,8,10,5,7,0,0,
6R97BN7AW,うなこ,BY88H1W9J,吟!!蓮女塾,2,7104,38382,10,10,10,10,10,10,10,10,10,0,0,
QXK1EBSEF,ななせ6号,WE4AB37FP,めぐ党,12,7105,38377,7,6,9,8,10,6,10,7,7,0,0,
6GV3424RA,わくわくさん,8JMW9G2XW,僕らのリンクラ！,3,7105,38377,10,10,10,10,10,10,10,10,10,0,0,
98U95DXZB,ほろ,KA3D805XV,綴理の寝顔守り隊,1,7107,38373,10,10,8,10,9,8,8,7,9,0,0,
XEL1BGLXF,ケン,3DDPBCE5J,蓮の空 応援,0,7108,38369,8,8,9,9,9,8,10,8,7,0,0,
B95E9URBE,はぎの,R7VEXFUBP,蓮ノ空応援クラブ,8,7109,38366,10,10,10,10,8,8,10,9,10,0,0,
PBG9TRS5A,サツキ,6HV2RH6TU,イベント用、無言,3,7110,38360,10,10,7,10,9,8,10,8,9,0,0,
W5C9A963M,なっすちゃん推し,1DU9LCND7,蓮ノ空すこやか部,10,7111,38358,8,10,10,10,9,8,10,9,9,0,0,
E74XQHHKN,めんちくん,EKACCPWWB,タフノ空学院,3,7112,38349,10,9,7,8,7,6,8,7,5,0,0,
42WOOXD1S,マサキ,K0ATKT27L,中川左遷先,4,7113,38348,7,10,5,8,6,5,6,8,6,0,0,
NDV4JJCPL,デンキヒツジ,GW4CH70HK,TKG同好会,5,7114,38341,10,10,10,10,10,10,10,10,10,0,0,
HWHGF10WS,ルーチェ,WCL6R1ANU,無所属の会,0,7115,38339,10,10,6,10,8,7,8,7,7,0,0,
A2J5B41JC,Vin,N83DW3NYG,†極最強倶楽部†,0,7116,38338,10,10,6,10,6,10,7,8,7,0,0,
ZTOEVXV40,雪楓Yuki,FTUJJ5KM9,無言◎私生活優先,0,7117,38319,10,8,9,8,8,7,4,5,9,0,0,
2TCK154Y1,かぐら,,,0,7118,38318,4,3,4,4,4,7,6,3,3,0,0,
WGP9J786X,リンクラベリー,6JT4698RG,ぶたばこ,2,7119,38316,5,6,6,5,7,6,6,6,6,0,0,
H7FVEPJJC,聖夜さん_283,AVX749PPB,姫芽ちゃん親衛隊,2,7120,38314,10,2,4,4,7,4,5,2,3,0,0,
Z26C7NHJD,カン,4XRHRYDW4,無言でエンジョイ,2,7121,38309,10,10,5,10,9,8,8,8,10,0,0,
21LG6JEDA,myu*,PN4VA24XF,みーかるぱーく！,2,7122,38307,1,1,1,5,5,1,5,1,4,0,0,
WZSHUJ0OX,ヨーカン！,43HRXMXWA,無言OKクラブ,12,7123,38298,10,10,9,10,9,9,10,9,10,0,0,
O5JDQOZLK,まれょ,43235R4UP,MRY,6,7124,38295,10,10,10,10,10,10,10,10,10,0,0,
6VHHP5LJK,じょる,WPG6BCG83,基本無言,0,7125,38290,10,10,10,10,10,10,10,10,10,0,0,
83T8PIB1G,Malerba,1D7T2UXC2,無言でのんびり,2,7126,38278,5,10,8,9,8,5,10,7,5,0,0,
KYJKVU3RN,こにざわ,HBD61R6WC,梢先輩すきすき部,4,7127,38266,10,9,8,10,8,8,9,9,9,0,0,
2XTM6NL82,12345678,KGF0L576E,サークル,12,7128,38262,10,10,10,10,10,10,10,10,10,0,0,
34UHLH3JB,ガブ,,,1,7129,38255,4,10,6,4,6,5,6,10,7,0,0,
13TX0MBJL,k,BTVC9G95X,FES用,0,7130,38252,6,7,8,6,7,4,7,6,7,0,0,
27XHCEVK6,ぬめ,G6EH0KHT7,なんもわからん,0,7131,38248,10,10,10,10,10,10,10,10,10,0,0,
WPM3NP1TG,ユウキうみもりん,PR2BGEK5K,パッショーネ,7,7132,38241,10,10,10,10,10,10,10,10,10,0,0,
9X8X3V66X,シバ,E12PR824F,ゆるっと蓮ノ空,0,7133,38221,10,10,10,10,10,10,10,10,10,0,0,
DA950F7PY,？？？,7B0W0EWVA,ソロの為の避難所,7,7134,38211,10,10,9,10,10,10,10,9,9,0,0,
VTLZUUSSF,SORUTONU,3BE2RELRC,見晴台,3,7135,38197,7,6,7,7,8,4,6,7,5,0,0,
ES005O930,ゆー,TX92H9GBV,アフターが見たい,0,7136,38195,8,10,9,10,7,6,7,7,7,0,0,
YMM9JPB5Y,Raichi,KGDNX3EF3,ENcircle,2,7137,38193,10,10,10,10,10,10,10,10,10,0,0,
FVT7F1R4D,みりん,10YG8L6BK,蓮ノ空ソシャゲ部,2,7138,38190,10,10,5,8,8,6,7,5,7,0,0,
0N58Y5LMM,サクラギ,NGFXVPCGX,うさぎのしっぽ,2,7139,38182,10,10,10,10,10,10,10,10,10,0,0,
WER1NGT6J,ザキ,FE282F3VH,天悶部,2,7140,38162,1,10,1,1,2,1,6,1,2,0,0,
LR02XXE8F,れもなで,N94LEWF2D,無言よわよわの会,2,7141,38160,9,10,7,10,9,7,7,7,6,0,0,
6BXAEMNKX,かつどん,WLLWJ8ADP,乙宗筋肉サークル,6,7142,38154,9,10,5,10,9,5,4,4,6,0,0,
GA0RDUWKW,gucci,EJY6B26D1,After見たい,0,7143,38143,8,10,5,10,9,10,10,10,5,0,0,
YJVWTXX73,めう,XR2P2LDY3,まったり綴理推し,4,7144,38134,8,10,10,10,6,5,6,5,6,0,0,
AOBBJ0EIP,ホルモン皇子,5R48K950F,EDF蓮ノ空支部,0,7145,38131,10,10,4,10,8,8,6,8,7,0,0,
MAYWN75R1,クリス,L6MF2MPBN,みらくらぱーく！,4,7146,38121,10,10,10,10,10,10,10,10,9,0,0,
6RFEETJ8E,なな,F8MLHU2NV,乙宗梢様､､､,7,7147,38120,10,10,10,10,10,10,10,10,10,0,0,
MLRV7JPR6,ray,1D7T2UXC2,無言でのんびり,0,7148,38113,10,10,7,10,8,8,10,8,8,0,0,
KH736D50G,アルカダム,5XMCT8EV9,サークル,2,7149,38098,9,4,4,5,8,9,4,4,8,0,0,
AG59TJUCV,hidead,7MPNTWKTN,Dreamers,0,7150,38086,3,1,2,2,5,1,3,3,6,0,0,
HE63NU2CU,とどまぐろ,N6LR8C7AE,泥の民,2,7151,38070,2,8,1,2,3,7,4,1,3,0,0,
846BTKT3U,ゆうと,9E910GGD2,蓮ノ空給湯室,6,7152,38048,10,10,6,7,6,4,6,8,7,0,0,
R5YN4DDLK,ウォーバー,ULUELCJ7T,なるようになる,0,7153,38047,10,10,9,10,9,10,10,10,10,0,0,
EV2KUUAPX,つまよう寺,C021HVB2B,第3芸能科,1,7154,38042,6,7,7,5,7,5,6,6,6,0,0,
KPJ9UNUNS,キマケル,UYCT3Y4JK,蓮っ子,4,7155,38035,10,10,10,10,10,8,10,9,10,0,0,
9GNW0Y9UT,しおから,1EL57CDR0,なんもわからん,0,7156,38028,10,10,4,10,7,7,9,8,8,0,0,
E5P9L1HRJ,ちゃ,V33FGRFC4,1限目に遅刻ラブ,0,7157,38022,10,9,6,10,10,10,7,10,8,0,0,
WKGE7FPKF,クロックムッシュ,AXG81GPMP,蓮ノ空マタギ部,2,7158,38019,10,10,7,10,8,8,7,8,9,0,0,
F8JTB49EN,サブ太郎,AC94W0LN2,無言で自由に,0,7159,38018,10,10,8,10,10,10,10,10,10,0,0,
CW3FDF4GL,minamina,,,0,7160,38017,10,10,10,10,9,9,10,10,8,0,0,
FXFX0DB6E,Nya,41N8G98LV,花帆梢百合応援部,0,7161,38006,10,10,7,10,7,4,9,9,8,0,0,
JGBT0HE32,kirin,RKT7BC4F6,人形浄瑠璃乃,0,7162,38005,10,10,7,10,10,7,8,8,8,0,0,
AMAHW38AY,北斗,N0EXH1CM1,ぱちぱち徒町,9,7163,37995,9,10,10,10,10,8,10,9,8,0,0,
LE17614P2,たいやき,0VP15L48C,ハスラー,7,7164,37976,9,10,9,9,10,8,8,9,7,0,0,
5XC3K26DL,ムラサン,GMKTGU0RT,フリーフラワーズ,7,7164,37976,9,9,10,8,10,6,10,9,6,0,0,
SFQHE200O,ミナミさん,V5WNV1A43,異次元ビリーバー,2,7166,37969,10,10,8,10,8,8,9,10,9,0,0,
GHXB3J78L,soma1338,,,0,7167,37967,5,5,5,7,6,4,7,5,6,0,0,
W4YMOPTA6,アオバ,H6JWBBGCG,蓮天・乙宗一心流,5,7168,37950,10,10,10,10,10,10,10,10,10,0,0,
MK1VEHG22,AUGUST,,,0,7169,37945,10,7,6,6,6,4,5,4,6,0,0,
XNF3TN2KA,ちひろ,7MFVNY6L4,アフターヘイブン,9,7170,37938,9,9,10,10,10,8,10,8,7,0,0,
CX8RL3EPK,男小鸟,YVV9CMBLW,東京公演で沼落ち,7,7171,37932,8,6,6,7,7,7,5,8,7,0,0,
S72ELIAZO,がさき,JTX1G19BP,さやかほ癒し会,3,7172,37928,6,4,6,4,7,4,4,5,5,0,0,
3QJG5IBCU,顔デカキンちゃん,946GHDWF2,まったりハスら～,4,7173,37920,10,10,9,5,10,10,10,10,5,0,0,
9TZFW4GNN,qasireu,E6LTKUYW4,月火水木金土日,0,7174,37918,10,10,10,10,10,10,10,10,10,0,0,
JE96GZECB,Daypark,,,1,7175,37915,5,5,4,6,5,6,6,6,5,0,0,
G1CKBBHBT,ウェルバ,7B0W0EWVA,ソロの為の避難所,0,7175,37915,9,10,7,9,10,9,9,9,8,0,0,
0GXQM5EPZ,南紀,XEENRBXCG,蓮ノ空休日クラブ,0,7177,37886,10,7,6,9,7,7,8,7,7,0,0,
GJDV610B2,いきてる,PR2BGEK5K,パッショーネ,0,7178,37875,10,10,10,10,10,10,10,10,10,0,0,
37NDLWJ73,かざり,GWGDMA3YC,初心者無言自由だ,0,7179,37871,7,10,4,9,5,5,6,7,7,0,0,
1KYUUYKE0,GLAY73,PD80VCP5N,虹ヶ咲学園,2,7180,37864,7,10,10,10,8,4,10,4,5,0,0,
2C6WR57WU,キリト,2AUM7L9BW,蓮初心者クラブ,0,7181,37860,7,10,6,10,6,6,8,5,7,0,0,
B6WJVC6CQ,自堕落,FM9RNU8L0,蓮ノ空APOP部,5,7182,37851,10,10,9,9,10,10,8,10,10,0,0,
E1VJTND1C,てっぺー,ETAMCYHME,蓮ノ空お昼寝部,0,7182,37851,10,10,7,10,8,7,7,7,9,0,0,
UKF87HL4A,ktk,L28X4MDJN,アフター観たいぞ,10,7184,37850,6,8,5,6,9,7,7,4,5,0,0,
JKYCK9V5U,みぃ,7AATUNUPE,無言サークル,2,7185,37840,10,8,8,4,6,4,7,6,7,0,0,
RXGDL7HA2,くらけい,GMEF2K8DL,花咲く泥も好き²,15,7186,37839,10,10,10,10,10,10,10,10,10,0,0,
LF45W7BU7,ゆーり,HHMRTM0P7,つづさや党,4,7187,37832,10,10,7,10,8,6,10,7,8,0,0,
E2EJB7R0L,冷奴,8M6UDX260,ぽけもん好き,2,7188,37811,5,7,6,6,6,4,6,8,5,0,0,
XSEWWV0PG,おもち,TDHKGHFPA,無言参加○！,0,7189,37810,8,10,6,10,9,7,10,9,8,0,0,
4TJB69XDB,アサヒ,RN24L196L,るりーーー,1,7190,37802,10,10,10,10,10,10,10,10,10,0,0,
5BJ93NY9J,(・θ・)さん,Y6JNPC60C,綴理メイト,0,7191,37792,10,10,8,10,6,6,9,8,8,0,0,
7GEUC1E8X,にぁあああ,JWUL2T36L,チーム初心者,0,7192,37791,9,10,7,6,8,6,6,8,5,0,0,
YUB3EPGGE,HiRo,0CCFXC2HF,Ricebird,2,7193,37790,10,10,6,10,6,5,9,7,8,0,0,
13LCBT7EU,つぅくん,57UT319NN,蓮ノ空同好会,0,7194,37783,10,10,5,8,9,5,10,7,9,0,0,
PEM9EFPCB,ひつじ,ABALH0AL3,楽園計画,3,7194,37783,9,8,7,10,6,4,7,9,8,0,0,
IL9QRQ02S,Nyas-ct,W15MVW2EJ,蓮のソラ,3,7196,37780,9,9,7,10,7,7,9,10,8,0,0,
8MUPD0CUA,前田純米大吟醸,9YM3DBTB7,泥民館,11,7197,37779,10,10,6,10,8,8,10,9,10,0,0,
FJTW9C809,うしをな,866DU609J,ラ！スレ@may,4,7198,37770,10,10,9,8,9,6,10,8,8,0,0,
BXVTWFWDW,SB,A2N4C0FHE,BRSMS,6,7199,37765,10,7,8,8,7,4,10,10,9,0,0,
JX3N8TC0X,YUKA,T2G89JA59,なんとかなる！,0,7200,37761,10,10,7,10,8,7,10,8,7,0,0,
AYB73K1K5,kaho,6MWHCNJE8,蓮之空小賣部,0,7201,37757,10,10,9,10,6,10,8,10,10,0,0,
C7J7EOM62,らららっこ,X45T3U322,アニメ最高クラブ,4,7202,37743,10,6,4,4,5,9,6,4,10,0,0,
97SKMI2HG,もろこし,96LWYJ3Y6,無言絡みなし,1,7203,37722,10,10,7,10,9,6,8,7,7,0,0,
8TYC8AB9W,ゆち,YDYH4VRRP,レンクウ,6,7204,37718,10,10,8,10,8,10,6,10,10,0,0,
IKCHP3S44,カタクリ,9FF5JBNDF,めぐすきクラブ,4,7204,37718,10,10,7,10,9,7,10,7,6,0,0,
56VBM3FB5,海影,GK7LC4UWM,自由にやります,8,7206,37717,10,10,10,10,8,7,10,8,8,0,0,
G12L25GY4,ろいど,M08GKL70U,ららマジ難民の会,2,7207,37708,10,10,9,10,9,10,8,9,8,0,0,
T3H5ANFY2,くもすずめ,0PFGRW8W0,ごはん処,0,7208,37684,10,10,8,10,8,9,9,8,9,0,0,
KYTIA6SQW,りんおう,RGR1NVGWH,無言推奨・自由村,2,7209,37679,1,2,4,2,4,3,3,5,2,0,0,
A0GU1DYFR,スエリオン・ダン,38KAJGDGU,異次元シャニP,6,7210,37674,9,10,6,10,8,9,6,8,9,0,0,
MUG8LRF9D,豆腐チャーハン,RN5BT2ECF,泥,0,7211,37672,5,9,5,10,5,3,2,5,4,0,0,
NM87R4E3G,未来,NDTPN879N,ライバーズハイ,0,7212,37670,8,9,2,4,9,4,4,1,6,0,0,
AJUYN21J6,キーマ,0TKFF5EG3,サークル名募集中,2,7213,37660,10,10,8,10,10,6,8,9,8,0,0,
RT368S6CZ,やべっち,2VJG66JTH,まったり,7,7214,37655,10,10,8,10,8,7,9,9,8,0,0,
1WW3EG479,シャム猫,JG74J904D,猫カフェ,1,7215,37652,10,10,4,10,10,7,8,10,8,0,0,
M5T1PLAHJ,タケル,ABW9LMXK0,チーム無言,0,7216,37641,9,10,8,10,3,5,10,8,7,0,0,
EL6A1RE23,とみブレイク,5VCRU63W0,まっちみん,2,7217,37639,10,7,8,6,10,8,8,8,6,0,0,
1EBPVQR5E,紺青ローズマリー,HBD61R6WC,梢先輩すきすき部,7,7218,37633,10,10,10,10,10,10,10,10,10,0,0,
NP3JN6MCT,たくみ,EU9T3G22H,そらいろ,2,7219,37631,4,5,4,5,6,5,5,5,4,0,0,
6X1WHVMZJ,むーみん,AVX749PPB,姫芽ちゃん親衛隊,1,7220,37629,10,10,9,10,9,8,10,8,6,0,0,
X74VL9BPB,アルク,EECF9C0N3,蓮ノ空　茨城分校,6,7221,37626,10,10,10,10,10,10,10,10,10,0,0,
EGBYG7VKF,ゆま3,89K2PRDC6,つづるりのなかま,2,7222,37616,10,10,10,10,10,10,10,10,10,0,0,
2U1CRN81A,琴推し,DALU6BL7L,東方星蓮船,0,7223,37614,10,10,10,10,10,10,10,10,10,0,0,
88SN27BQ9,johnny,BKUHCT7WF,蓮女お嬢様部,10,7223,37614,9,10,10,10,10,6,10,4,10,0,0,
TQ121V5CS,ユウ,AR9HR528A,いろいろ実況,0,7225,37599,10,10,10,9,10,9,10,9,9,0,0,
YBCG8HRKA,hyrr,M0T3JUMGL,めぐ推し,8,7226,37598,8,10,9,10,10,6,7,7,6,0,0,
GBHHMI4PS,武志,DFFYFJ2B6,つづさや好き過ぎ,2,7227,37590,10,10,6,10,8,8,6,8,8,0,0,
K3KNAGMA8,eva,J0DGEAYBM,壁民の集い,0,7227,37590,10,8,5,7,6,4,10,10,5,0,0,
8PV9L6U47,Olo,HKETDDCK6,ぼっちざ蓮!!,12,7229,37568,10,10,9,10,9,8,10,9,9,0,0,
RJJ44PC8T,I am jp,T48KV9EP2,無言ぱーく,0,7230,37563,5,9,4,5,5,8,1,6,2,0,0,
2ROEULTRQ,へっぽこぴ〜,W2HEPMM2A,無言。ぼっち。,6,7231,37562,10,10,7,9,8,7,8,8,8,0,0,
BLWL29MFY,枝豆,NL1MPRG05,とりあえず,5,7232,37547,9,10,7,8,8,6,7,8,5,0,0,
B3GHTWDUT,くじら,BEMED3RY1,無言無課金ok,0,7233,37544,10,10,9,9,7,7,8,8,8,0,0,
YB0LL4V1A,ROUND,LY0XPW7NL,元カノ概念強火派,0,7234,37536,9,6,6,10,8,10,6,4,8,0,0,
N4JUPWPKN,わんわん,RBH0YM8P2,蓮ノ空ラーメン部,5,7235,37532,10,10,10,10,10,8,10,9,10,0,0,
VL7NKP5F7,flower,YM72HRVCF,ワンニャン部,2,7236,37526,10,10,7,10,8,8,8,8,9,0,0,
CYBUV425R,フル,FV38N1J23,イベント用,4,7237,37523,10,10,10,8,8,10,10,10,10,0,0,
L5VMUTNNP,くま,MG1G6F487,蓮ノ空無微課金部,0,7238,37518,10,10,10,10,8,8,8,10,8,0,0,
NJDM7A084,ガンズ,UHF5Y8PEF,さやちゃん倶楽部,0,7239,37512,10,10,9,10,7,8,9,9,10,0,0,
J9JR23VVB,EVAN,UHWA4YLWP,蓮ノ空を見守る会,2,7240,37505,10,10,6,8,6,7,8,9,8,0,0,
KTTBX86A6,ナポリタン大臣,BTVC9G95X,FES用,0,7241,37504,10,10,8,10,9,9,8,9,9,0,0,
KRAJQRU2D,あげだま,9YG7C0VM7,綴理と無言で昼寝,0,7242,37496,10,10,10,10,10,10,10,10,10,0,0,
3EV7MHCQV,不思議な学院生,TM19BMU7C,ソロプレイヤーズ,2,7243,37493,10,10,6,10,5,4,6,4,5,0,0,
OWI3RJQ77,僕ベビ–,J80MEYHBC,Nymphaea,9,7243,37493,4,5,7,10,6,6,10,7,7,0,0,
70XXRFN08,Nao.,78D55E05J,HIPHOP界隈,12,7245,37488,10,10,10,10,10,10,10,10,10,0,0,
U1M7HX4P3,SKY,LEHXHMR8N,みらぱ全力待機部,12,7246,37470,10,10,10,10,10,10,10,10,8,0,0,
ORSRV6U12,南蛮バンビ,MFRXC8MVG,蓮ノ空ドキ同好会,0,7247,37454,1,4,2,7,3,1,3,4,5,0,0,
7D576JGKJ,にわ,FV38N1J23,イベント用,4,7248,37444,10,10,4,9,9,5,8,8,8,0,0,
E1YSPO6XA,ここあ,4LYVLX709,めぐ糖,7,7249,37443,10,10,10,10,10,7,10,8,9,0,0,
