player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,姬芽,花帆,梢,瑠璃乃,吟子,小铃,缀理,さやか
QZIVSKW5H,ヒョード,X87KNX4N3,蓮ノ流星群,7,9341,5658004019557,10,6,4,7,5,7,7,9,6
J8KMXPAX5,まきお*,0CEA9XFKR,蓮ノ空の泥人会,0,9342,5657296316922,5,5,4,5,4,6,7,5,6
1BRYNNVF0,たっちみー,GVY1F8C9D,花咲くラブライ部,0,9343,5648536926674,1,1,4,4,4,5,2,4,4
22B3KPGD6,藤田ヒトツ,R9T0YKDW8,もちまち応援隊,3,9344,5646568859867,9,2,5,10,5,10,5,10,3
6HRAXRKMX,サスケ,A9MA307FX,楽しいが一番,6,9345,5643782795245,10,8,5,7,8,8,9,7,7
NBPJYWRBR,スズラン,AHE0E3JND,ありがと！にひっ,1,9346,5639281311957,10,5,1,9,7,6,8,7,7
5F0FYQOXA,りょりょのすけ,KHAKJKC0A,のんびりまったり,4,9347,5636005240772,9,4,6,6,4,5,4,4,4
OX705ZOAC,メイ,1GJRB2L30,地元愛蓮沼団,3,9348,5628602539769,10,10,7,6,10,7,9,2,2
OYY5VMZ6O,巣鴨のピクセル,WX1DYC9Y1,ラナンキュラス,3,9349,5617834512189,1,2,1,1,1,3,1,1,1
E6HVP9MVX,ふわもっち,NT2KU5174,こずかほ。,10,9350,5617375098186,9,7,7,2,9,8,8,7,4
8F1YD6YTY,かん,TF526VPFB,ファイトクラブ,0,9351,5614594827687,10,5,5,7,4,7,10,9,6
E0AWYEWCN,かなりんまる,UMG1B9C7V,蓮ノ空女学院,7,9352,5613520608336,6,7,7,6,8,6,8,7,8
Y68CPTM01,ごろちゃん,U740C25T1,ごろちゃんず,1,9353,5611409470563,7,7,7,4,9,6,8,1,8
FPF9IZE6W,なんかす,X87KNX4N3,蓮ノ流星群,2,9354,5602590530040,10,5,4,6,5,7,2,8,3
O227VG8FE,こーちゃ,F56XEUUBE,みらくら自習室,2,9355,5595880212107,9,4,4,8,4,4,7,9,6
13VU8PE7D,灯(あかり),ENRGE3M82,蓮ノ灯,4,9356,5590611871071,4,2,2,2,1,9,4,2,2
C0PDCB1U4,トマトマ,HH93ADAW3,無言自由。,2,9357,5586394340316,5,7,4,4,7,10,9,4,2
YTDGKC8R0,akane,PUJ0ERCMW,蓮ノ空倶楽部,2,9358,5583982250424,8,5,1,3,4,5,4,4,6
XFUBZXC8B,kazu,RGR1NVGWH,無言推奨・自由村,1,9359,5583567822647,2,2,1,1,6,3,5,5,8
RYB3NTF6X,tamu,Y7KJ3PM8P,蓮すきすき同好会,0,9360,5579803890148,1,1,1,1,2,5,1,1,3
4J088B5IB,はんばーぐ,TK9E1BB1P,無言で自由,4,9361,5572158088262,1,1,1,1,1,2,1,1,2
42YO8ZOH5,ウサチ,GG56G6WKD,FF43企鵝冰屋,9,9362,5566957692208,10,5,4,8,8,6,7,7,7
6M2XWTC6S,ぷんぷん,RTULW2HH6,自己中騎士団,6,9363,5558758891921,1,9,7,7,10,4,1,10,7
RT7C36VS3,リリカノ,KA3D805XV,綴理の寝顔守り隊,0,9364,5549320148365,4,2,1,4,1,2,5,5,2
USZFES9ZK,ライねる,N1JAJ83CA,蓮ノ空園芸部,0,9365,5547977714731,5,6,1,7,7,8,7,9,4
8M3DODEVR,フォロ,VNEY6C9BE,スリーマーメイド,4,9366,5539705926401,6,4,10,7,6,4,8,2,3
6MT4MFAN3,ヨーソロー417,FK8EUX6V3,ゆったり蓮ノ空部,0,9367,5535804931567,10,5,7,7,8,5,7,7,7
TKEXE5CJH,とみけん,E8EGT47GT,くるくるくるー,0,9368,5533083231359,10,10,7,8,10,8,10,8,8
BD37NDX7O,Maz,W9V6VTXAN,梢先輩の歌声好き,4,9369,5533079320737,5,3,10,10,4,7,4,4,5
QUFZ82DXJ,ちゃしるとん,M08GKL70U,ららマジ難民の会,6,9370,5528742383023,10,8,1,4,7,8,10,10,6
CDNRJL4CE,ひびきち,H6CCL64P9,NATTO,0,9371,5522984782215,6,1,3,4,2,2,5,10,5
LW239N6CJ,AKIM,3LAFHDKE5,こずさや保護者会,0,9372,5521405023072,5,4,3,7,2,3,4,5,4
1BP7JNK54,ユリ,0UTVRAKFL,平穏無言,0,9373,5520549947367,6,4,4,7,7,5,8,8,7
J9JR23VVB,EVAN,UHWA4YLWP,蓮ノ空を見守る会,1,9374,5509955828928,10,4,4,7,8,3,4,7,6
F3MFF5EBL,川田将雅,W9V6VTXAN,梢先輩の歌声好き,0,9375,5508228311568,3,4,1,3,1,2,4,2,2
BU5VXMBT8,なずな,19W3J4UMV,蓮ノ空チア部,0,9376,5504139902607,7,4,4,5,4,6,4,5,4
ATAB30U2H,にったに,U98UKD6RY,異次元フェスP,2,9377,5501892602504,8,3,4,7,4,5,10,10,10
FNYRW0542,ふんにいさん,M851LEV3N,なっす父兄,2,9378,5500913076726,7,2,1,3,4,4,3,7,9
9CJMWSTFB,ぷらちないと,9VDEWVP01,瑠璃乃の集い,2,9379,5491363985506,4,7,4,4,4,8,7,5,4
3Y3Y43TDW,ソラのサブ,M49MMBK4F,スリーズパーク,0,9380,5488741039486,1,4,1,1,5,2,5,1,7
NW5BNTHQA,シドウ,E9FW5VTPK,黒猫の魔法使い,0,9381,5482864119556,10,7,7,7,7,7,7,7,8
KZNBWWDQL,ダイブマラドーナ,9BHYELNY1,シン・エスパルス,4,9382,5480760207176,9,8,10,6,7,3,4,6,9
RF377I7EW,ミラゲ,HAYRY1DW9,僕のママ,0,9383,5466336022212,8,2,2,9,7,4,5,10,4
PXDEEAY5A,ゆーり,HHMRTM0P7,つづさや党,0,9384,5466269448172,10,5,5,7,5,6,7,7,7
H88AFB9YU,丸刈り先生,F2M746D4B,頑張らないクラブ,6,9385,5465631415232,10,10,10,6,10,10,8,4,10
A1XTG2FKM,あいきよ,0NLHKATWL,生きてるだけ偉い,0,9386,5459722420480,10,10,10,10,10,10,10,10,10
M8936BF27,みりん,ENRGE3M82,蓮ノ灯,0,9387,5453802354667,9,9,8,9,8,8,10,8,7
2W4TVBCWR,あなたちゃん,NDGW77R2V,こず花帆尊い,0,9388,5453254705651,6,7,5,5,6,6,7,7,6
VM7OV0RCJ,なかた,A73H7ENN2,エロマンガ同好会,6,9389,5450825074969,5,4,1,3,1,4,1,2,2
MB7PYNVLA,カノフェル,0V75M00RK,ネオヴェネツィア,0,9390,5446656604392,4,7,7,7,5,10,7,6,6
E5D9DV0XP,グンゾー,RWDWD9PP6,乙宗家の屋敷妖精,2,9391,5425578511279,9,4,4,9,4,4,5,7,6
2P0821WXH,X2552,FVTGWWP0T,さわやか3組,2,9392,5422193106742,10,4,10,10,1,7,5,9,7
D5UFP3CB8,lychnis,P8W50773L,蓮ノ空見守り隊,0,9393,5409142992090,1,1,4,2,2,3,3,1,2
942EMUNFY,マリンカリン,F7CMT794K,アルナシエン,1,9394,5408996313797,8,4,1,5,5,7,6,4,2
ELXDDXWM1,ハマモン,ERB0FDW8V,LttF亡霊,0,9395,5390096934580,9,8,7,10,8,6,7,8,9
D72L60CAH,Nandk,N83DW3NYG,†極最強倶楽部†,4,9396,5382863469390,9,4,7,10,10,6,4,7,7
XLGWO5GKV,テトラ,88DJ300PJ,めぐ党,1,9397,5380366584744,6,4,8,4,8,4,4,4,6
8RCAU6DWV,K,K3LMN5JHH,金沢カレーの皿,0,9398,5379400884446,10,6,4,6,8,7,7,7,6
YMVYUTD1E,nico,DUK0X7DB1,中国愛蓮同好会,2,9399,5374276645739,4,4,7,1,1,4,4,1,7
MX6EY4O2U,ヒュウ,W3UUXHMDV,水彩ブーケ,11,9400,5370981425864,1,3,2,2,2,6,5,2,2
UJ96N5M0B,コウ,JH5FX56N2,のんびり,2,9401,5365205266750,9,5,6,7,6,7,8,6,5
V7NG6XFFK,ダッシャー,TFGKYEY98,LLP JR,4,9402,5359419974999,5,4,3,10,1,3,1,7,2
J6WH7LHRR,虎次郎,1618JMRED,リンクラ自習室,0,9403,5353461141157,10,5,6,10,4,6,5,8,5
05ZVVUK9E,瑞奈,PWK02KG0F,メメントの森公園,6,9404,5349698885197,7,5,7,7,7,6,7,7,7
PXV17FDVZ,まわりんこ,W3UUXHMDV,水彩ブーケ,12,9405,5331494695602,10,8,9,9,6,9,9,9,9
60FJT7KJ9,エルモルモ,11KVGWXAK,藤島幼稚園蓮組,4,9406,5327555117340,1,4,4,4,1,5,4,1,4
BL6J7SDWI,ハマゲン,DH97ANN9G,ツキマカセ,10,9407,5327180718414,1,1,1,2,9,2,8,10,2
RZWV59NGP,椿,DX1KUEUDK,帰宅部,2,9408,5322990977207,8,4,6,6,7,4,7,9,10
52RTXUFZ1,けら,TKVR3KU7L,ネギトロTKG,1,9409,5322887840543,4,5,8,6,6,7,7,1,5
WF4CJD96P,schnee,3A63DYH54,LLすこすこ部,1,9410,5322095311564,10,8,5,7,7,7,6,7,4
AM7DF2UB9,にょん,0PJ19NAE3,蓮ノ空同好会☆,0,9411,5316468434104,10,10,10,10,10,4,5,10,7
09EA3ZHW3,みず,6KW1V9H6D,ソロ,7,9412,5314851349651,10,5,4,5,8,6,5,6,4
ISM3OK7DZ,ゆき,HKETDDCK6,ぼっちざ蓮!!,4,9413,5312593989202,8,6,5,5,7,8,7,7,7
RY0H8KJSG,トーマス,LEVHY76NL,トップハムハット,0,9414,5312553166286,7,6,5,7,7,6,7,7,7
PX5Y4VWA7,しの,GWGDMA3YC,初心者無言自由だ,0,9415,5301852345219,9,8,5,8,10,7,6,4,9
1TIQITORA,SSR,0UTVRAKFL,平穏無言,0,9416,5300919051650,9,2,1,1,1,2,5,1,2
27XHCEVK6,ぬめ,G6EH0KHT7,なんもわからん,0,9417,5295419042429,7,8,7,7,9,8,10,4,8
N79NUJAB7,えむけつ,1EPV8XAL6,ささいなサークル,1,9418,5292519677974,10,7,8,7,7,4,9,7,6
K5FNMUH8M,FateKuru,AD9A9J96E,LLEspaña,2,9419,5292326164623,10,6,7,8,5,8,6,8,6
1TFPUU79B,ハニエル,W9V6VTXAN,梢先輩の歌声好き,0,9420,5289949997242,3,3,1,2,2,5,4,3,2
G1CKNEUM3,ぬ,7B0W0EWVA,ソロの為の避難所,1,9421,5289877607299,1,3,1,1,1,2,1,1,2
STS2ZF786,SAK,8FR866PRY,蓮っ子みらくラブ,4,9422,5289211398746,4,4,8,8,7,9,9,8,6
05FT610WD,とーの,NK05UMLWW,かけ込み寺クラブ,2,9423,5262640621923,10,8,7,8,7,7,7,7,7
AIAJL009V,さなきち,JTX1G19BP,さやかほ癒し会,0,9424,5262389921913,1,4,1,4,2,5,3,1,2
UH30X8JR7,あきぞら,YD5YULYRR,ゆる〜く活動,0,9425,5260118297195,9,6,1,4,6,5,7,6,6
KRKHL7T5G,海軍カレー,N83DW3NYG,†極最強倶楽部†,0,9426,5254115217321,10,9,9,8,9,9,9,9,9
UWB1A7C04,インストーン,VNEY6C9BE,スリーマーメイド,2,9427,5251441173601,10,7,7,9,7,8,7,8,7
BBD5EFKMW,コッティー,3LPBPHL3V,壁の民の伝説,0,9428,5245841737872,7,6,5,7,7,5,7,6,4
ZZ6KTO273,かつまる,1UBNNHVLG,蓮箱推し（仮）,4,9429,5236783562322,8,3,1,1,1,5,3,5,4
PA5U6K5H1,ktzk,N94LEWF2D,無言よわよわの会,0,9430,5234317567316,2,6,1,1,4,5,7,4,4
9KNMJBYV4,学院生?,828YTYAA9,箱推し社畜の部屋,1,9431,5233269345980,10,7,7,5,9,7,7,5,8
HS4JT4Z4K,ハンマ,2JK7E4115,ラ！推し,3,9432,5225790559991,10,2,2,2,1,3,6,1,9
ND0GGJKEG,りんご,DFXEH0E0B,香港の初心者♪,3,9433,5222460135259,7,4,4,10,1,3,6,10,6
GQEC1KPNO,柊月リツカ,RBH0YM8P2,蓮ノ空ラーメン部,2,9434,5218856953776,9,5,5,7,7,6,8,7,7
878M61F6Q,TomT,T8X0G07YB,なければ立てる！,5,9435,5205116272706,9,7,7,5,7,7,5,7,6
37HE2L11U,つづさや,HXVYGL96H,初々しい対抗戦,2,9436,5202102011546,8,2,1,4,3,6,3,10,2
LXRQSDWD9,なみおみ,GLP0WPDRM,イベント用の泥,8,9437,5199354039509,9,10,6,6,7,10,10,9,6
Y75QWQX7T,亀行道,6TH8LRKE5,休日∞休日,3,9438,5185728480597,5,7,1,1,4,6,10,8,2
ETTTK786B,月影,MFRXC8MVG,蓮ノ空ドキ同好会,0,9439,5184796986410,10,9,7,10,9,7,10,10,9
O8WULT785,めいあ,C791XXLDF,つづさや会,5,9440,5170519193951,10,7,4,10,5,3,8,8,6
PK7X9HV1K,リチェルカーレ,LUH7URBF3,初心者サークル,1,9441,5166778971842,6,6,4,1,2,3,4,1,3
G4EVEBHVA,シウル,YADX9DY49,ﾊｽﾉｿﾗｰ,4,9442,5152900997331,4,5,5,3,5,6,8,8,8
7E2DPFX2T,夜空,MWXP6RMA7,月火水木金土日,2,9443,5139666974368,9,6,4,7,6,5,6,7,5
AD11X32E2,ともちく,YNR28303K,りんくらぶ,4,9444,5138299890519,8,7,6,9,9,8,9,8,8
F2X9EW4FK,スルちゃん,89K9Y7MX7,初心者歓迎,0,9445,5126414058613,8,4,2,8,4,4,5,7,6
FSMWNS12O,まじゅ,DULFP3TRN,めぐ党員の部屋,2,9446,5124317091844,4,4,1,2,8,4,5,4,4
RDY0PFJ7R,south,0V99GN8YT,（仮）,2,9447,5117370154627,8,7,8,10,7,8,7,10,7
VH2PV4JEP,さといもの,4TALX5GJ6,ライグラ体験会場,1,9448,5112261340061,7,4,4,7,4,4,5,5,6
XAWQPFBYP,いぬぷん,YJ46VVXPA,金沢ノドグロ,6,9449,5106162323797,10,1,3,4,1,1,1,3,2
TB482C738,紫吹蘭,F999KJPDR,スターライト学園,1,9450,5104427902530,8,4,5,5,10,7,8,7,6
0P853D9FN,西表ヤマモト猫,F31A07X4V,蓮ノ空福井分校,0,9451,5103960646674,5,2,7,3,5,5,4,2,3
6B90JL98D,Tarurin,CY3GGDH7H,㍿キモ・オタク,0,9452,5103841500918,8,5,2,9,5,6,6,4,5
49NDU37TY,ゆいと,NB0HX9KP8,かほてぃあん,7,9453,5097491069410,10,5,7,1,5,8,9,5,2
R0P5A5EVT,にーすとろーく,9C0KWR782,まったリンクラ,1,9454,5095246785386,7,7,7,6,7,5,5,7,5
B7814RM4H,紬,5V9TDD4NF,みんはや蓮ノ空部,2,9455,5085247574514,6,1,4,7,3,6,10,7,10
QXUY100AW,SUPER-G,3LPBPHL3V,壁の民の伝説,8,9456,5080905236075,8,6,7,7,7,8,7,7,7
IB8L2M7VK,うみ,1MM5JYLMT,向日葵が丘高校,1,9457,5075190786493,10,7,8,10,7,7,8,10,7
YUL8Z4IQG,さくらふけい,D7UA5ER1E,UR報酬欲しい！,0,9458,5074919961762,1,2,1,1,1,2,1,4,3
LWUGUNGYN,Hasusuki,3YWMY4JVN,82プロ,0,9459,5062247150501,4,1,4,4,2,5,4,5,5
26RURW4MM,和歌@サブ,8FXXHE22A,蓮ノ空,0,9460,5060597246797,7,5,6,6,8,6,7,8,8
A5C0PRVC5,まっすー,JWUL2T36L,チーム初心者,1,9461,5060091502121,4,3,2,2,5,2,1,2,2
F9B1GU589,一日三円,9E910GGD2,蓮ノ空給湯室,0,9462,5059069411644,2,2,3,4,3,5,1,3,5
2B55VBFM2,結衣,NA8FEYN0M,蓮ノ空飲酒クラブ,0,9463,5038625496228,4,8,4,5,7,6,4,4,4
KL7VW4GE5,ゲッソー,Y5J5Y90CD,まるまるサークル,1,9464,5033891985690,5,4,5,5,5,4,4,5,4
8Q77TBKAS,TOSI9906,RXXUPMWB9,待機室跡地観測所,2,9465,5033844357360,9,10,1,1,2,7,10,1,2
OQFOIAKCZ,デコポン,M19W0KC8A,ラナンキュラスズ,0,9466,5032828222136,10,4,1,10,1,4,5,10,2
5T0KM84YA,mk,6MWHCNJE8,蓮之空小賣部,0,9467,5022370526929,10,1,1,4,2,2,1,5,2
YGFKYU43C,タクト,2U4GLJXLJ,泥の中の養分,2,9468,5022002938694,2,7,8,4,8,6,5,6,8
TAN5180UF,ガガギゴ,1R10PD8UT,オールマインド,4,9469,5016995670325,10,1,3,3,2,9,9,1,10
3JN7VF6JA,わっちゅあね？,AH27N260E,イキヅライ部！,0,9470,5016720338197,6,6,6,6,4,7,7,8,5
5UXGXY62Z,けいの,VP0K6KF0K,蓮ノ空大好き!!,3,9471,4986585714350,9,1,1,1,1,2,1,1,1
GF6QWYHZY,Yasshy,V8XX999F6,卍蓮村幼稚園卍,2,9472,4984199854494,4,8,5,2,5,8,9,7,6
KYCTFDH4X,ルリィ,AR9HR528A,いろいろ実況,0,9473,4980327474530,10,8,9,8,9,8,8,9,9
7CLA0XK32,ノヴァ,PUJ0ERCMW,蓮ノ空倶楽部,0,9474,4958376836948,6,5,4,8,7,8,7,9,7
EN8TNRECG,イデア,FR5PDRB5Y,株式会社つづさや,2,9475,4957843619180,8,6,6,6,4,6,7,6,4
EJEHECMV2,だいすろーる,AXGGJ4EJ1,所属だけしたい部,0,9476,4955318066058,4,4,6,1,10,2,7,5,6
RDMV014Y3,あめ,T045NDKW0,♬さやか愛好会♬,4,9477,4952720801560,2,4,2,10,10,5,10,1,2
Y4V1HPDBT,星空,KHAKJKC0A,のんびりまったり,2,9478,4944283186081,5,4,10,10,2,8,2,1,6
BEUYUHJEY,ふかぽん,MGLMY316W,強制弾かれ部位,0,9479,4938586409413,4,4,6,1,8,4,7,4,6
I7DW3DW6N,とくめいこさん,NFMEGRJ45,社畜無言サークル,10,9480,4936496487875,9,9,9,4,2,8,10,6,4
84XVFXUNF,花ミク,V3FAH8CM4,初心者の会,0,9481,4907940108223,9,2,1,10,2,7,2,2,10
2X30O0GNF,As,LUDNM40F8,ふくふく無言OK,15,9482,4905337790014,10,10,10,10,10,10,10,10,10
FAYFKXJD0,テツヤ,BKUHCT7WF,蓮女お嬢様部,2,9483,4904732447873,10,7,8,9,6,8,7,5,6
4401UAC8V,かほつづ,YC3DCPM7M,福井大学ラ研,0,9484,4900485407907,9,2,1,4,4,5,7,10,7
GJP1TP9C6,けいやま,NGMU0511T,無言のお茶会,0,9485,4893699562516,1,2,1,1,1,4,3,1,2
1G00E418P,(´･ω･｀),36DAM7HBL,蓮隠れノ里,1,9486,4883984713716,6,6,5,6,8,6,5,9,6
JEJ9AFCBB,shige,2AUM7L9BW,蓮初心者クラブ,0,9487,4874074362327,9,1,1,3,1,5,7,1,2
AHAZQC97Z,与太朗,8Y9U68DKX,箱推し体質連盟,2,9488,4870745923689,10,4,5,8,6,5,8,6,6
K9AX04KAT,よのか,5L9GNT78V,叶え！私達の◯◯,2,9489,4859317835373,5,7,7,5,4,6,9,6,7
GIOBOAD3T,柴漬け,RXXUPMWB9,待機室跡地観測所,10,9490,4857784071399,7,5,4,4,7,9,6,1,2
WR85P8YC8,SHIPPUI,J80MEYHBC,Nymphaea,5,9491,4857730569005,9,6,7,6,7,6,8,8,8
3VSG0CBK9,KIRA,2BB5YVRFL,蓮好き好きクラブ,4,9492,4838380411909,2,7,4,1,9,7,5,10,2
HTK48D836,かりん,61UTNTRU1,初心者さん,0,9493,4837012486291,8,5,6,5,7,5,6,8,7
WZSHUJ0OX,ヨーカン！,43HRXMXWA,無言OKクラブ,12,9494,4825211597824,9,8,8,9,8,7,9,10,9
BA9LTEREH,ルド,3YWMY4JVN,82プロ,1,9495,4817770254716,1,1,4,5,1,2,3,1,3
LLYRYCGF8,kyoju13,YUVK7R51W,萌え萌え倶楽部,2,9496,4812582270903,8,4,4,5,10,3,8,5,3
RMLJ0EEG4,レーゼ,V6VCA0C4N,ドル家の『D』,4,9497,4809537262309,10,1,4,10,9,6,9,6,10
LG6T67XJM,ご隠居。,W6JWRJGJH,ハロめぐ同盟,11,9498,4804423303513,10,9,5,6,9,6,6,7,4
WE1PNVWH4,Uchi 203,AW470U964,ボッチ会,1,9499,4785855168574,4,7,1,5,9,8,9,4,4
0UE56R5NV,Li-man,D1YHB0B1A,BWO,2,9500,4774696948287,10,6,7,6,7,6,7,7,7
I5U84FN1W,さい,PHLRY3XRP,とりあえずやろう,0,9501,4771930723454,10,7,5,10,6,8,8,10,7
XTP0V598K,かもねぎ,PH0YEPJD8,蓮ノ空北國金沢校,2,9502,4769956111649,2,4,2,3,1,5,2,3,2
YD3FG353V,あらた,1XX6FWJRB,オートスキップ団,0,9503,4758130234238,10,6,5,10,5,5,4,10,3
NHF6C4MTJ,Fifi芸依,ENRGE3M82,蓮ノ灯,0,9504,4747292336764,5,2,7,9,4,4,3,1,4
TG7XB22VK,ライチュウ,DY28U1W39,限界オタク,0,9505,4741842259645,5,1,5,4,7,6,5,5,6
K4178HGYW,あかはね,AC94W0LN2,無言で自由に,0,9506,4734181954939,2,5,4,10,3,4,6,6,5
XDU47T6J1,カステラ,88DJ300PJ,めぐ党,7,9507,4725315863633,7,7,5,7,7,7,7,7,7
RWRKX4TCE,ちやま,CP3KWKH07,まったり社会人部,0,9508,4717386667554,1,1,4,2,2,2,3,2,2
FC08LBH9P,千瑤☆,KC1W74B9B,蓮六園,2,9509,4717223244826,3,3,1,1,1,5,5,3,2
8KLEBHD72,Kｰri,HXVYGL96H,初々しい対抗戦,0,9510,4715205555509,2,1,1,3,2,2,5,3,2
1A7UHHNAA,よしき,JTX1G19BP,さやかほ癒し会,12,9511,4700164536761,8,9,7,8,8,9,9,8,9
RTWNW2H4A,幻狼院,HMBW9DXY2,蓮好き皆あつまれ,2,9512,4698082789966,4,1,5,5,2,6,2,10,4
DH0HAFTFX,ブレイドオメガ,8ARWEB67F,蓮ノ空れぎゃ米部,8,9513,4693425833589,9,5,5,5,5,7,10,7,6
U82VA75OT,iwa,28X3RWD95,涅槃寂静,4,9514,4689220584884,8,6,10,8,1,3,5,1,2
70X3BJO3I,ローズ,M8FM7P139,蓮ノ空ひとり旅部,3,9515,4687958366261,9,6,6,5,7,6,6,4,7
6UTG9CK9Q,la55,GVY1F8C9D,花咲くラブライ部,1,9516,4681632876616,9,7,6,7,6,7,7,7,7
8550J8ZM7,柚子,A9MA307FX,楽しいが一番,6,9517,4667175410100,10,7,7,6,7,6,7,9,6
S1V4QVXBH,I.Kamui,W189BP629,みんなのみかん畑,6,9518,4665590253427,8,8,1,4,7,9,10,1,4
FJW0766WH,ラムネムネ,NB0HX9KP8,かほてぃあん,3,9519,4663265496914,2,2,1,1,1,4,1,1,2
3IN7VHVA0,きみ,9AYD3XJ2D,ぺんぎん隊,10,9520,4658175860104,9,6,5,6,7,5,8,8,7
LX1UHYAF7,デンショウ,K69M1X95F,アイリス,0,9521,4638881064056,10,6,5,8,5,6,7,8,6
0BHUBBW7C,Miotti,DFFYFJ2B6,つづさや好き過ぎ,12,9522,4635864195096,9,5,5,8,9,6,9,10,6
XBI9JOAGU,田中鈴木,DF7FA982P,蓮ノ空百合部,2,9523,4624015618423,10,8,7,5,8,8,8,5,4
0C7352RK2,クリフ,1UXTTMAUA,寝そべりクラブ,1,9524,4622840584774,7,4,5,5,8,5,6,7,3
CVNGBKNME,とんこつ,V7768X8AC,せーので！,0,9525,4621372620998,9,1,1,1,1,2,2,1,2
EX52CJPA2,スギ,RM7N1JDB5,無言推奨不干渉会,1,9526,4618764073552,10,5,2,9,4,6,6,7,3
LCWCYXPL5,北堀江,JHTULVV5P,故に瑠璃乃推し,2,9527,4604295655206,10,6,4,6,10,6,7,7,6
DNVKGHRHL,ぴょこぴょこ,1UBNNHVLG,蓮箱推し（仮）,0,9528,4601743183974,10,9,10,10,8,9,9,7,7
JKWTAVHND,カオル,G6EH0KHT7,なんもわからん,2,9529,4597445655563,1,1,1,2,1,6,4,8,2
NCXCGZQC3,Hajime,BT3GEWM5L,ささやか村の集い,2,9530,4588988531433,9,5,7,6,5,6,8,7,7
CW2R3UJFM,みよし,H6JWBBGCG,蓮天・乙宗一心流,6,9531,4588570905117,9,4,3,9,2,8,8,4,2
NU13M8LMJ,たわし野,56081A0NP,まったり,0,9532,4575964037123,10,10,6,10,4,3,6,10,2
TPGLDH4C3,べいそん,AE3L01V24,LOVEミラクラ,0,9533,4575808913941,9,8,5,9,8,8,7,10,6
T8AL79EPM,トミーホーク,AND13836G,乙宗梢親衛隊,6,9534,4572926891820,9,4,6,6,10,6,9,9,9
PBBGA5KY9,ちゃんりお,3194B9E93,初心者寄り合い所,2,9535,4568805674206,10,6,7,10,5,6,8,10,7
JPM5C5PMH,ふっち,WLBYGHXPD,大天使村野さやか,0,9536,4567192589945,10,1,2,1,1,2,2,1,1
3GJRWKGJL,レイク,T48KV9EP2,無言ぱーく,0,9537,4555824177084,10,10,8,2,10,8,7,1,2
ZECN99X0H,カイちゃん,M49MMBK4F,スリーズパーク,2,9538,4552950439898,10,8,10,10,9,10,9,7,8
BAAJV8L94,しぐま,3LPBPHL3V,壁の民の伝説,2,9539,4549008771121,3,7,1,4,1,5,1,1,7
HY5WME5CM,ウサギ,06DCWC1RE,とりあえず参戦用,2,9540,4523861130044,8,3,8,1,5,5,8,1,6
X94DQS7D9,csyou,GCFA4WL28,乙宗梢を愛で隊,0,9541,4517341899848,1,1,10,10,9,5,5,9,2
MT193U4NG,yusa_rio,PD80VCP5N,虹ヶ咲学園,0,9542,4504324716757,10,6,5,5,7,5,6,7,4
HXDRBE402,おじさん,X33HHA9F8,アルストロメリア,9,9543,4504092276459,7,7,5,6,5,6,7,7,6
8H9MHDMA1,やるきなし,76EWRR5XX,おひとりでもまる,2,9544,4503781345719,9,8,6,8,10,8,10,7,9
K1AKCRHFV,Yama15,C0NDBKMRB,すりぃずぶぅ家,10,9545,4496787093324,10,10,10,9,10,10,10,9,10
19J3NKF1N,りよるま,R9T0YKDW8,もちまち応援隊,0,9546,4491672814213,9,8,4,5,7,6,9,7,9
M1VLRX4PE,とつ,57UT319NN,蓮ノ空同好会,0,9547,4480438123874,4,4,8,6,4,5,6,5,6
J9554U643,みさおちゃん,Y8GC9UAGM,ひそかに,5,9548,4475725126194,8,8,7,8,8,8,9,9,7
7BJE5LXY5,aplace,PHLRY3XRP,とりあえずやろう,0,9549,4470683785114,3,6,10,3,2,6,5,5,3
5T4FL7MCR,ともふみ,BV6N464PB,あむ,3,9550,4470230295264,10,7,8,8,7,8,7,10,8
U8YXU1U9X,高咲侑,JRAC1HYUD,SPHS-MMT,10,9551,4468872643359,10,5,6,7,7,8,6,10,6
4A5IRTFZ5,いづき,7P4CAER9X,まったり倶楽部！,1,9552,4457861727093,8,5,4,4,5,6,4,4,3
JVUDDWPN9,きいろ,U98UKD6RY,異次元フェスP,4,9553,4456029965849,10,7,4,10,7,6,6,10,7
XNEDP11DX,しゅうぽん,YK0X6N2HN,無言OK出入自由,6,9554,4448764028083,8,8,4,5,5,6,9,5,7
PFLAH5EKY,りぽぽ,E8EGT47GT,くるくるくるー,1,9555,4447894290103,5,10,1,1,1,3,1,1,2
W6VKM886H,ベル,F2M746D4B,頑張らないクラブ,4,9556,4443860346108,10,4,5,10,5,7,8,8,6
LIYOXDC16,natume,3EJX5WB1A,金沢綴理門,0,9557,4438135584547,8,6,4,5,8,6,8,6,5
SASJ1VX2B,チェリオ,AND13836G,乙宗梢親衛隊,1,9558,4436820790603,5,1,4,7,5,7,5,5,4
DBAN28L5A,よろし,23PGPJ3NV,蓮ビギナーの集い,1,9559,4436584307004,10,8,6,9,8,7,7,9,6
XKUPN8CFF,トシ,R1RM3X0WV,後方腕組みオタク,0,9560,4431647187282,1,6,3,1,1,6,4,1,2
U44MTXDVE,ただものmk-2,YBGGFK8G3,t,0,9561,4429612792859,8,6,4,8,7,6,7,8,7
