player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A RANK,结算前A分数,结算前B RANK,结算前B分数,结算前C RANK,结算前C分数,结算前音游 RANK,结算前音游分数,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
J2BDJFQCI,じま,FLVHVPJC5,指出と指出検地,1178,0,6272,1191775,0,0,0,0,0,0,0,0,7,6,5,9,7,8,8,9,59
SPB7V8ZPN,レヴィアタン,K4TAHF9YA,はすっこ準備室,1196,17,6273,1191690,3483,607551128758,7469,2518476876,5402,123801330436,0,0,7,6,10,8,5,7,10,10,63
A5AH7NW0R,トモ,AHE0E3JND,ありがと！にひっ,818,3,6274,1191500,5563,136561474368,4897,293049202419,5260,150413037528,0,0,10,9,4,8,5,7,6,9,58
17WD1R6GW,シャル,3U173PJVT,with Us,984,7,6275,1191250,5188,196031227128,4822,316121946011,5459,112354052322,0,0,8,7,7,8,6,7,6,9,58
THKOR1TDW,うつりぎ,2VJG66JTH,まったり,1373,7,6276,1191000,5294,178893288276,4707,344877845489,5939,52798949769,0,0,6,2,2,7,1,4,4,3,29
TP63C3K9F,本D,AH27N260E,百生信託銀行,389,0,6277,1190750,5168,199941655926,5496,153222057104,5153,168169312494,0,0,2,3,1,7,2,1,4,5,25
W4E6DNND1,うな,YATYRMYX2,ゴード！ド！ド！,562,2,6278,1190350,9306,166905778,11163,1516648,10678,3180760,0,0,7,8,7,6,4,5,6,9,52
29ORF1KX7,パスタ,2CPVMP9BN,ナイトオブパスタ,976,2,6279,1190280,4512,334747714018,4740,336784646545,6239,31389815246,0,0,4,6,8,6,1,1,8,9,43
4HPA6N8GN,ひらっち,A9MA307FX,楽しいが一番,823,2,6280,1190250,10081,17026516,9778,12713391,9426,30901545,1368,1255350585,7,6,6,10,9,7,4,7,56
CC3A193T3,たまご,07JW71HWG,良いチケで観よう,1278,2,6281,1190000,6099,71939593716,5682,113741646778,4784,244671884638,0,0,5,6,6,9,6,9,7,7,55
ETR8EC497,nagcgy,AWFDLJ1HC,小蓮花（重生版x,924,4,6282,1189750,5641,125055164908,5004,263313435330,5474,109973654786,0,0,1,2,1,3,1,1,1,1,11
FCE0ELG0D,撫公,WN3LHKX0L,レンコンおいしい,586,0,6283,1189400,7371,10689756343,8478,278326086,8034,944054045,0,0,4,3,1,3,1,6,1,1,20
X6CM69FAJ,428,KJU0BU77M,無言交流なし,1378,2,6284,1188000,4785,268258808666,5798,93991928059,5917,54979935034,0,0,10,10,10,10,10,10,10,10,80
3D29V5EEW,阿僧祇,1YHDY3DR3,蓮の咲く池,844,0,6285,1187390,4820,263414032164,5167,225616783612,4557,296163669890,0,0,2,3,3,5,2,3,6,3,27
YV25YFBW0,ゆめ,C3U9M5M0N,マグナムクラブ,1114,7,6286,1187380,3949,471631591049,5027,258799697209,5677,80490172450,0,0,8,6,5,8,8,9,6,10,60
NUDZ0IOQF,むにゃ,KXB93FVTR,ブルームガーデン,1250,13,6287,1187000,5247,187408355861,5052,252609149533,5375,129137867896,0,0,8,7,8,9,5,8,7,8,60
REP64EK0T,クリステル滝川,PUJ0ERCMW,蓮ノ空倶楽部,398,0,6288,1186750,5217,191362602237,5006,262896925932,5462,112177010786,0,0,3,3,4,10,3,4,1,4,32
VJ1PFCM20,ホットドッグ,K169NG9RE,桜色世界,561,0,6288,1186750,6196,64506342286,4956,274870078039,5530,102825164280,0,0,6,2,1,7,4,8,5,7,40
B3M6BL42P,あ,KXB93FVTR,ブルームガーデン,1121,3,6290,1186250,6091,72434098000,5205,216787313325,5157,166884146732,0,0,4,2,2,6,5,7,6,6,38
0KCH6B5TN,ぴょんた,JE7V5MM31,蓮ノ沼に沈んだ泥,1299,15,6291,1186000,4775,270740538484,6275,36645745359,4693,264118679464,0,0,6,10,9,10,6,10,9,9,69
WE99NUNL9,ぜろしゃな,85G1K4U8U,ゴーイングメリー,947,3,6292,1185250,5490,147610994841,5214,214060989622,4985,206386996967,0,0,9,8,6,10,8,9,7,10,67
ZNNX45LRX,せかい,KFC62L0FV,ねるねる同好会,1422,16,6293,1184250,0,0,0,0,0,0,1329,1440253198,7,10,5,6,4,6,10,10,58
CXCE5BT65,みぃ,9YG7C0VM7,綴理と無言で昼寝,593,0,6294,1183700,5671,120589837911,11699,661461,9237,52204876,0,0,2,2,5,4,4,2,4,3,26
WWVES6M3C,ルクス,73CBYJYB0,"oNM,",1025,8,6295,1183000,6447,46741233302,5143,229727955948,4886,226377252171,0,0,1,4,4,2,1,8,1,5,26
ORGHE40XK,五郎島金時,K4TAHF9YA,はすっこ準備室,1126,9,6296,1182750,0,0,0,0,0,0,1373,1237990756,2,2,7,3,9,2,5,8,38
R8GBC98WG,支払い名人,V6DKUH6JT,報酬だけほしい,406,2,6297,1182500,5205,193740743851,5338,185377217829,5414,121134497540,0,0,10,5,9,2,1,7,6,5,45
YQAJ1NMDW,めろん,D7UA5ER1E,UR報酬欲しい！,1134,1,6298,1182390,3653,549818710697,9511,21598835,5395,124989680227,0,0,8,7,6,10,8,10,8,9,66
NC6U1APC8,みずき,RN5BT2ECF,泥,878,0,6299,1182250,4833,261092503018,0,0,0,0,0,0,9,4,7,7,7,7,6,8,55
WW0937PXY,るん,FG4170141,♪さやか愛好会♪,483,0,6300,1181400,2136,1301313910905,4232,476610324194,2016,1346186848373,0,0,9,8,4,9,5,7,6,10,58
AMP0MVEJZ,みかんごはん,J4KPR8GX0,関西ラ研,1428,18,6300,1181400,2298,1163349128524,3579,697700267030,2106,1261779563217,0,0,8,6,7,8,6,9,10,10,64
AB49GUDRE,るっつ,PR2BGEK5K,ありがとう大三角,1047,8,6302,1181250,5795,105577762334,5557,138815290154,4670,268581885749,0,0,6,6,7,9,5,8,5,9,55
HX2R7XFJ0,Vacayoru,7XH3K4GBT,LLP,873,0,6303,1181000,4951,242512013071,5423,168364672582,5182,163716942600,0,0,10,7,7,7,7,9,7,10,64
3FTABBR4D,ライト,HBUK6F7CC,乙宗梢なりきり部,1365,14,6304,1180800,2789,877918602877,2635,1086542769925,2236,1157491731502,0,0,9,8,9,10,8,10,8,9,71
XET9BO87Y,たつなが,HBUK6F7CC,乙宗梢なりきり部,1356,7,6305,1180600,1938,1508307848713,2870,992528847694,3345,620881201643,0,0,9,8,6,9,9,9,10,10,70
F0I27VVLS,きじ,3EJX5WB1A,金沢綴理門,486,0,6306,1180250,4883,252454982386,5493,154184945573,4873,228451312798,2593,46524636,5,3,1,4,3,5,5,7,33
ZK8FYSTJC,カプチーノ,HDD9DJVTB,Lotusky,316,0,6307,1180020,4596,313035642948,4888,295558108817,5188,162640075047,0,0,8,5,2,6,2,5,5,5,38
X4UY21YVU,まゆげ,KJU0BU77M,無言交流なし,699,2,6308,1179425,6638,34523624481,7647,1719125005,7058,6176964804,0,0,1,3,6,4,1,9,1,1,26
KYGWNZWEE,ジン＠,DH97ANN9G,ツキマカセ,953,3,6309,1179000,5107,209389909341,5556,138858461897,4630,277544790083,2360,77273593,5,7,8,6,6,9,5,9,55
CNEB4DJA3,慈、働きなさい,1JB7FM8YY,アラキドン酸Na,694,3,6310,1178950,9646,60368338,10239,5611041,8655,269808279,0,0,5,4,2,2,1,6,4,3,27
373MJNHKX,つづり,WBXF9XXW7,さやつづ愛でる会,312,0,6311,1178400,4884,251989401903,4892,293786013604,5419,120003568193,0,0,2,2,2,3,1,3,6,8,27
484TF7733,うさちゃん,646YTH7KK,KA,767,0,6312,1178280,3709,533948080851,4073,525005460875,5039,192436432615,0,0,4,6,8,7,1,7,4,7,44
VKQDTH6VH,エクレア,YWY6C7K6H,蓮ノ空,963,2,6313,1178250,6391,50256951855,4962,274011180038,5003,203049755699,0,0,7,6,6,6,5,8,5,7,50
2616369MH,さくらタコヤキ,60KU468X3,はっすーず,1125,15,6314,1178000,5333,171310982935,5503,151889366249,5448,114859615204,0,0,8,8,9,9,6,10,7,8,65
IXR1MFLQJ,nac,Y2P9LABR2,スクステ同好会③,1252,7,6314,1178000,0,0,0,0,0,0,0,0,7,2,1,4,5,5,8,9,41
JKMFDY06X,たいたい,KVGGY7J8C,ドリームチーム,1124,6,6316,1177800,4876,253978428188,1852,1671276573940,2222,1171094799829,0,0,10,10,10,10,10,10,10,10,80
4A44A0FH3,loxter,73VTANA71,隨緣努力^▽^,406,0,6317,1177250,4644,304865314640,5906,74866258047,7484,2729606333,1705,378075033,10,7,5,10,5,10,7,7,61
LWRG7TEM3,嘘っち,25PMPEMG7,星見プロ,1601,6,6318,1176575,5398,160774382607,6162,45881610380,6053,43871697241,0,0,10,10,10,10,10,10,10,10,80
BQX7EYIWR,みそら,BELCUYCMH,蓮hkg香港分部,1071,7,6319,1176400,2702,921181308196,2098,1442747526775,3084,717588724004,1651,467225002,1,2,6,9,2,10,1,10,41
RATUEJ6W7,バシム,D7UA5ER1E,UR報酬欲しい！,442,2,6320,1176250,5086,214769874944,5768,98162793884,5261,149660018841,0,0,9,2,10,4,9,8,9,1,52
8R7R9NWV3,ユミル,07JW71HWG,良いチケで観よう,272,0,6321,1176100,7805,4679679672,10049,7579581,9261,48485130,1572,623112267,10,10,10,10,10,10,10,10,80
WCW8TF18Y,なまこ,XHJLF3R8H,ゆったりプレイ,1153,1,6322,1175625,0,0,0,0,0,0,0,0,6,4,7,2,6,5,8,7,45
NB3WHDF34,Blue0v0,GWGDMA3YC,初心者無言自由だ,395,2,6323,1175000,5084,215727702516,6643,15870143484,4999,203782844927,2032,147583525,8,5,4,10,7,8,4,4,50
54NDD8AW6,りんか,PNKCBFP4B,おばんです,702,2,6324,1174500,3925,477191234586,0,0,0,0,0,0,4,5,9,6,8,8,1,10,51
VRAAR2616,ALgiZ,EE4BKR0AR,まったりプレイ,926,2,6325,1174250,4636,305405774569,5262,203157604856,5998,48610264681,0,0,8,6,7,9,5,8,5,8,56
TURGT4E95,のんのん,3A63DYH54,LLすこすこ部,1068,1,6326,1173725,10053,17995437,9052,65908088,9430,30754765,0,0,7,6,5,8,1,9,5,7,48
ENC2E07TG,らい,8MLVA67AK,聖ミリオン女学園,750,0,6327,1173000,5519,143742241033,5036,257348092394,5478,109517826325,0,0,7,6,4,7,5,7,5,5,46
8062HTG1X,デパチカ,GKR9TEBYC,毎日がホリデイ♪,1321,9,6327,1173000,2251,1194646270238,2999,933030776432,2626,921769388781,0,0,8,8,7,10,7,9,9,10,68
VN60I5W14,花,3HDDYR4FU,旅人,1228,9,6327,1173000,5547,138380308517,4929,281708260109,5654,83671713778,0,0,8,8,8,8,6,9,6,9,62
TDCAVHYEH,み,Y6JNPC60C,綴理メイト,1136,10,6330,1172600,3416,626585995967,2211,1365526753407,2387,1053901002529,0,0,8,7,4,8,8,10,9,10,64
1HWWWC5U4,クッキー,4URND90YY,参加賞狙い,825,5,6331,1172500,6217,62932411306,4933,280804243574,5176,164648739520,0,0,8,10,8,8,8,8,8,10,68
BATXTYUA0,一之瀬りと,UCF93JAPM,スワンプマン,1433,4,6332,1171825,5126,205433288737,9524,21110010,8397,488251793,0,0,7,4,5,8,5,7,6,8,50
WTWXCYGKM,ガチとまと,FG4170141,♪さやか愛好会♪,648,0,6333,1171600,2722,911507894270,2451,1211944713616,2636,913800553749,0,0,10,4,6,8,3,3,7,7,48
JGDJBL79N,ろこ,998H940YN,お嬢様筋トレ部,1306,9,6334,1170750,0,0,0,0,0,0,1383,1202507561,6,5,4,10,7,7,4,9,52
PAEP5848G,ベル,HWXEVBW48,ミッション参加用,683,4,6335,1170250,0,0,0,0,0,0,1375,1232337526,9,2,7,10,1,6,4,6,45
BW04BNKWV,Nemoru,5VBB4F8N2,灰色ペンギン,327,0,6335,1170250,5296,178498714037,5402,171627231122,5173,164934953458,0,0,2,4,4,3,1,4,1,4,23
FLLY0T11C,ぺきんだっく,5W8RPRVUA,ド！ド！泥！,1305,18,6337,1169200,4711,284481653204,2850,999769550035,1714,1733899165927,0,0,6,4,10,3,5,6,4,8,46
6AGXCDU9W,YoT,4J35EAAHM,蓮ノ空麻雀部,1089,9,6338,1168750,6090,72530638370,5268,201999525947,4857,231500497206,0,0,9,8,10,9,9,9,9,9,72
TG5GHUWYQ,フェルト,59AK7LJ7A,とりあえず,1269,3,6339,1168500,7937,3630742470,8349,374642176,8472,420685815,0,0,7,8,8,8,3,9,1,8,52
FC08LBH9P,ちよう☆,KC1W74B9B,蓮六園,479,4,6339,1168500,4970,238821311352,5408,170671172806,5381,128301873536,2656,39518108,2,2,1,4,1,1,1,1,13
X6JREHNL8,シオン,9WE3M7BTP,クラウド,913,1,6341,1168380,5201,194816154551,5585,133456933205,4614,281109296851,0,0,4,4,6,6,5,7,4,10,46
GR870R02L,Shiba,HPTHY23VR,蓮ノ空文芸部,716,1,6342,1168025,6845,24837980370,8143,591777468,6917,7985661155,0,0,7,6,6,9,5,7,5,7,52
WT03JBC31,輝秋光,WKG02VMU6,先輩で遊ぶ2年生,533,0,6343,1167760,4057,440284699369,3642,670764812592,4826,236565910135,0,0,7,4,7,8,4,7,5,7,49
M5ULAVEHL,くれは,0YLUK30K6,蓮っコの集い,697,2,6344,1166600,0,0,0,0,0,0,0,0,6,7,6,5,4,6,9,9,52
CABJ2CJYW,せむべる,2JK7E4115,ラ！推し,178,0,6345,1165500,4960,240435250051,5161,227087938787,5816,65901949278,0,0,3,5,10,8,2,6,5,5,44
3JVBXU2YN,Rafwieru,U2TLLC74H,あにょうじひめ推,443,0,6346,1164250,0,0,0,0,0,0,1386,1186142273,9,7,7,5,7,10,8,8,61
5PTT854P3,アークライト,X7YM9EG8K,伝統の石川地酒,1008,3,6347,1164200,2427,1080539297097,2435,1224281045420,3200,671391310573,0,0,2,10,7,10,10,2,8,8,57
RXA9AHBR3,Phakchi,P09JJKN9R,蓮ノ平日,692,7,6348,1164000,5088,214565777057,5364,180523686150,5385,127720854882,0,0,1,3,7,4,1,7,2,5,30
WMJ9LDTMW,オタクの極み,K8C99H42D,ルリと喜ド！愛楽,994,4,6349,1163500,5102,211375798881,3798,613280019642,3958,445954118900,0,0,8,2,7,7,5,4,5,9,47
2EW55KL53,army,AND13836G,乙宗梢親衛隊,1132,13,6350,1163310,5326,172177747861,5244,206701971011,4908,221283355435,0,0,4,4,6,4,4,1,4,1,28
HL8LPLRU9,キョン,C6V311T2P,LotuSky,1357,8,6351,1163275,8234,2033336349,8224,492443380,9041,92482203,0,0,7,8,7,9,7,9,7,10,64
XD0KJWUFH,まつたつ,GN9EEL045,きらくに,631,2,6352,1162250,8507,1183273749,11817,508617,8440,447807511,1285,1704964846,2,3,4,4,1,7,1,1,23
YY2RNLA7P,シュン。,321FF56TK,リンクラ芸楽部,840,2,6352,1162250,8201,2229226969,0,0,0,0,0,0,4,4,4,5,7,4,7,8,43
J78UMS50Y,剣士,RGR1NVGWH,無言推奨・自由村,1160,1,6354,1162070,4690,291294439548,5022,259853382891,5618,90525169359,0,0,8,2,1,9,6,7,6,9,48
RLA0JVUKJ,みんと,HPTHY23VR,蓮ノ空文芸部,451,0,6355,1161750,0,0,7701,1520235322,0,0,1371,1242280569,10,7,2,8,4,2,5,7,45
CG0NV1U29,Nuriさん,DMDVHGFUG,インドネシア仲間,978,7,6356,1161375,0,0,0,0,0,0,1667,427350592,7,7,7,7,7,7,7,9,58
IHL8AP0YV,ノエ,6HV2RH6TU,イベント用、無言,1544,17,6357,1161250,4967,239848119112,5467,158670141737,5947,52479958479,0,0,10,10,10,10,10,10,10,10,80
IQTW8SJSO,なすお党,0JY7F3EKU,さやか愛でる会,1284,3,6358,1160400,3596,569279669486,2291,1314845053321,2395,1049331224092,0,0,10,9,8,8,7,10,7,9,68
3110JTCRU,TKM,LT3CCEBFE,蓮ノ空釣り堀〜,1229,12,6359,1159600,3649,551089456012,3110,882989455998,1887,1490662566569,0,0,6,7,5,9,6,8,7,9,57
DLXBXU264,ますくん,WN3LHKX0L,レンコンおいしい,1136,5,6360,1159500,5692,119108393345,4759,332183254551,5918,54948754082,0,0,7,6,6,7,7,8,9,9,59
2B55VBFM2,結衣,NA8FEYN0M,蓮ノ空飲酒クラブ,948,0,6361,1159250,5531,141657951192,5373,178408274603,5342,133785716087,0,0,1,2,1,2,1,1,4,5,17
MBPDD909N,三浦勇士,8MLVA67AK,聖ミリオン女学園,864,5,6362,1158870,5256,186093903660,4937,279210134929,5400,124234218233,0,0,1,4,4,7,7,9,6,7,45
R74DCR9F3,アオツキ,HWMV33W7Y,フラワー泥民館,1214,18,6363,1158750,5372,165013463942,6388,29324355772,5431,118110884813,0,0,7,8,9,8,6,8,10,10,66
C4DVF93XA,ゆき,8M6UDX260,ぽけもん好き,1018,6,6364,1158525,11729,592833,12019,156026,11798,506827,0,0,9,4,10,8,7,4,5,8,55
POMUZ1KNB,加賀,XVTV7MVCX,雪月花,1044,8,6365,1158500,6050,76466797211,4585,377394554932,5672,81494172790,2586,47318225,6,6,6,8,5,7,5,7,50
WKGE7FPKF,クロックムッシュ,AXG81GPMP,蓮ノ空マタギ部,985,13,6366,1158420,5867,96345430316,4863,302781314391,4931,217537726888,0,0,2,6,4,5,4,8,4,4,37
M2X6OP6EK,ヨザクラ,K25DPPGT9,圧倒的にまったり,1075,5,6367,1158250,0,0,0,0,0,0,1389,1183442245,4,6,8,4,1,4,5,5,37
VECX762B2,あつしめん,9YM3DBTB7,泥民館,1306,9,6368,1157750,5798,105117293265,4880,297241060674,5756,71292495935,0,0,8,7,7,10,5,9,7,10,63
VPPQ0ITXX,あじな,HBK6KCRPP,無言でおけ,1407,19,6369,1157000,5106,210607252503,1982,1540965967557,2254,1148263117260,0,0,10,6,10,8,7,10,10,10,71
XJPTW9RW0,コム,6KUYCDLGR,かよちんは宇宙,486,0,6370,1156630,4800,265896940673,5843,85432790670,4882,227385170565,0,0,7,4,4,2,5,1,1,4,28
FG38P0U6M,シジモルキ,919XF8V2V,蓮之空大三腳,697,3,6371,1156625,8563,1056811053,7013,6916068725,6412,22360099112,1475,894254792,10,8,8,6,7,4,1,6,50
UVWHE6R8E,LEAF,FNMV166UY,蓮ノ空喫茶部,1219,12,6372,1156060,4924,246658553261,12079,0,4105,406382148460,0,0,5,6,7,9,5,8,5,6,51
ONBYD0CIZ,かわいぺんぎん,BW38LDPRF,蓮浦の星空,1344,11,6373,1156000,5688,119321833970,5565,137623154647,5597,93825437288,0,0,9,5,5,10,5,9,6,7,56
BUFJC6YAH,vty,6C9R15BLY,スクスタ避難民,390,0,6374,1155560,6175,66461230078,4332,450050355102,5487,108425820092,0,0,7,5,6,6,2,5,6,5,42
PEM9EFPCB,ひつじ,ABALH0AL3,楽園計画,900,7,6375,1155500,5713,115759491566,5306,191062607766,5115,177280106057,0,0,1,2,6,4,1,5,5,4,28
0NXFTSPG0,由未,VB1TKAHFA,リンクラ同好会,879,13,6376,1155000,5361,166656508290,5145,229136585158,5524,103167571661,0,0,6,7,9,1,1,2,1,3,30
N7JU2ZUOA,ザベちゃん,JE7V5MM31,蓮ノ沼に沈んだ泥,1037,13,6377,1154725,0,0,0,0,0,0,0,0,2,4,2,6,5,6,10,7,42
3888DPL1X,ラウラウ,EE4BKR0AR,まったりプレイ,943,1,6378,1154500,5245,187559710058,5464,158806985940,5041,191421487137,0,0,7,7,7,8,5,9,6,8,57
0TR2H00J9,あるす,1D7T2UXC2,無言でのんびり,907,2,6378,1154500,5854,97829898446,5131,231697174075,4990,205844348310,0,0,5,7,9,10,7,8,4,10,60
BPPN7TY31,ミカン,ATB27G5P2,おこめ茶寮,761,0,6380,1154250,0,0,0,0,0,0,0,0,7,9,10,6,7,10,5,5,59
2B4Q9VOIE,きたおーじ,J7N4W6Y1K,こずミックラブ♡,1392,4,6381,1154230,4878,253467230264,5635,123695032005,4143,397700393846,0,0,6,2,10,8,7,8,6,10,57
6TABDAYB1,いなばうどん,G8F0M2PH2,アフターウォール,982,2,6382,1153980,4435,350707876516,4893,293604758797,0,0,0,0,2,2,3,8,1,9,1,4,30
2Y999264G,RRR2,GYJ3C6TKR,綴理先輩好き好き,489,0,6383,1153560,5309,176107495013,4910,286292979208,5417,120027229145,0,0,4,6,5,7,4,4,6,7,43
R4JXKNNA6,しあの,K3LMN5JHH,金沢カレーの皿,1049,9,6384,1153500,5598,131754485370,5654,119282653329,5270,148693028907,0,0,2,7,2,10,7,9,1,10,48
HENHO5CQZ,こうき@ちゅけ,KXU941RFJ,梢先輩おめでとう,1231,2,6385,1153400,2537,1013772090887,2571,1129004546672,3053,730346706651,0,0,9,9,8,10,7,10,9,9,71
KGK3LXE4F,真島吾朗,36DAM7HBL,蓮隠れノ里,1142,5,6386,1153250,4933,245353506583,5471,157897083697,5859,60930131198,0,0,7,6,5,8,7,8,6,8,55
F04ZEPJ2I,スズ,WTVG86R4P,おしご党,1097,14,6387,1152825,5350,169276407312,8557,240232709,7111,5489804064,0,0,5,8,10,10,10,9,3,10,65
1A0NKC4CB,Graphite,VPYHCBY6H,DJかちまち,1145,18,6388,1152750,7293,12067412218,7229,4363359588,7352,3476793175,1316,1499023389,5,7,9,6,6,7,9,10,59
T1YOTIACC,よつぎ,2AUM7L9BW,蓮初心者クラブ,849,6,6389,1152600,2360,1124369762147,2878,988042657421,2994,752797311653,0,0,3,6,8,6,2,5,9,6,45
DIBQZQ1EF,アヤメ,7R8NKPAB1,花帆推し倶楽部,1238,8,6390,1152580,4631,305776485557,6524,21069446592,4556,296277126935,0,0,7,4,4,9,5,7,9,10,55
SNRV55GP6,カカオ,TD87P23DJ,黄昏の旅団,778,2,6391,1152500,5663,121279909404,5109,237518826612,5493,108040710839,0,0,10,4,5,4,4,5,5,8,45
ZJ8GJYKPY,エニィ三角,8M2MFU9U0,リンクライブ,814,0,6392,1152250,5791,105861106922,5276,198688155442,5480,109361836597,0,0,4,4,4,4,4,7,8,1,36
YWYJE223X,雨宮唯,TBHVUNGK6,ヨーロッパ軒,778,2,6393,1151290,4915,247432832789,4840,311643440187,4853,232216676583,0,0,4,3,5,4,1,2,1,3,23
NMP3L5NNJ,普通NEKO,26JDLMBLN,徒町は強く生きる,896,0,6394,1151250,5351,169203826703,5486,154711246085,5392,125937281590,0,0,7,5,6,7,5,8,6,5,49
25938NWEG,ひりゅー,J0PT5EX42,スクスタモ部,460,0,6395,1150800,2745,901094749507,2339,1283863922668,3226,663202538130,0,0,10,9,10,8,7,9,9,8,70
TK48CG05W,なぞ,FVJFA973A,月猫愛好会,607,2,6396,1150500,4686,292773579449,5876,79474947538,5491,108148169394,0,0,7,4,7,9,5,7,9,9,57
94XG6TH2K,CAN:D,J5CKL5YPX,ログイン勢かもん,689,0,6397,1149975,0,0,0,0,0,0,0,0,9,4,10,6,1,5,9,9,53
7A5PUNGEN,MeRa,J80MEYHBC,Nymphaea,369,0,6398,1149750,4942,244020111250,6193,43200560264,6014,47135248504,0,0,6,5,4,5,6,4,4,6,40
XUIAZW96S,ケリゴン,DFXN9DB2H,どんぐり共和国,1151,4,6399,1149600,2395,1102186371957,3911,575600179456,2233,1161562734488,0,0,8,7,5,8,6,9,8,10,61
2X30O0GNF,As,LUDNM40F8,ふくふく無言OK,1569,19,6400,1149250,5158,201701258553,5767,98380509138,5110,178286820127,2085,130451483,10,10,10,10,10,10,10,10,80
HF2Y1LGDG,場案バン,G0J2F9NAL,さやさやさーくる,1412,17,6401,1148820,5009,231700296283,5071,247240717346,5811,66201226065,0,0,10,10,10,10,10,10,10,10,80
EFR83B0RT,ネオンチュ,8M6UDX260,ぽけもん好き,1034,3,6402,1148600,3734,525754792772,2467,1203739920949,2308,1100483566667,0,0,7,7,7,8,6,10,7,8,60
RYWMTGDGD,Orca,HBK6KCRPP,無言でおけ,1051,6,6403,1148550,0,0,0,0,0,0,0,0,2,2,5,2,1,4,5,4,25
YXME2EXS3,モーニング塩辛,8M6UDX260,ぽけもん好き,1003,2,6404,1147680,4626,306418312734,5340,184925805527,4967,209563140608,0,0,7,7,6,7,10,7,7,7,58
XRWXNXGBX,Takuto,KGDNX3EF3,ENcircle,949,7,6405,1147600,6344,54011354857,6529,20842777388,6506,18459663984,0,0,1,2,8,3,1,4,4,10,33
PLDAAMWV2,ふか〜ごろりん,ABALH0AL3,楽園計画,886,2,6406,1147430,5283,181152301483,5376,177984029297,4307,351139835582,0,0,5,4,6,7,5,4,4,8,43
LW239N6CJ,AKIM,3LAFHDKE5,こずさや保護者会,483,0,6407,1146850,5003,232940411966,5182,222345172652,5644,85997782068,0,0,5,6,5,9,4,4,4,6,43
AWH05T6NH,ダン,3LUL3WR8Y,零組,946,5,6408,1146750,5366,165995371054,5251,205461695899,5219,156660936235,0,0,7,5,8,3,4,5,4,6,42
5IBZ0V5GE,くろまちん,9DKR4Y2CJ,蓮ノ空老人会,1251,6,6409,1145650,4955,241810638537,5670,115863035134,5101,181148421590,0,0,6,4,8,8,5,9,10,9,59
UUZU7G6I2,蜜柑の皮,D7H8MN2U4,LLD,1343,4,6410,1145600,2952,798880734660,2387,1258512773349,3017,742837350485,2885,4603620,7,4,4,7,4,6,5,6,43
0RZCU4QHV,素足靴下,P01RCC6L2,まったーり,751,3,6411,1145580,5371,165085454197,4999,264233893814,5408,122352130507,0,0,1,2,1,3,1,1,1,1,11
BFJN3NNYW,あきさん,05KN1RR3U,さやかほ花卉園,1088,4,6412,1145140,5415,157957848883,4769,328244135054,5792,68325848506,0,0,7,5,9,10,6,8,4,9,58
U6XZFIJJL,にゅーとろん,V4A5MP41E,徒町チャレンジ！,1513,10,6413,1144750,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,80
N64GB89BA,スティーブ,GN1798YEX,ド!ド!同好会,586,2,6413,1144750,5083,215895284612,5553,139835335165,5272,148450459956,0,0,6,4,1,4,1,4,4,4,28
R2CR1VWVD,Mizurina,H0652CHBR,Kimimin,991,0,6415,1144250,5604,130886346204,4984,270273231266,5605,93068168213,0,0,7,6,7,9,7,10,7,9,62
UPFMTOOXE,333,YD2XWWFA4,蓮好き好きクラブ,1415,16,6416,1143250,5239,188245426776,5450,162064382822,5276,147397603407,0,0,9,9,9,10,9,9,10,10,75
2ST3DL8RY,モモ,F2M746D4B,頑張らないクラブ,1007,15,6417,1142530,5164,200968309134,5272,201262529425,4794,242258334090,0,0,4,4,10,4,5,10,5,5,47
MTACUG4HB,Nokkiii,B4ADNM80X,山本組,824,3,6418,1142375,0,0,0,0,0,0,0,0,10,4,4,10,4,4,5,10,51
RNDXOM2N1,あかりんご,BCJRMHE75,梢すきすきクラブ,990,3,6419,1141070,6094,72226251097,4866,302044493579,5098,181535590134,0,0,6,6,5,7,6,7,6,7,50
5REHFWDD1,まろにずむ,6FWRD1K40,いちじょ海賊団,1038,11,6420,1140960,6567,38960951539,3415,754123533999,6743,11906858860,0,0,4,2,4,6,6,10,5,2,39
UWR7N6DP5,タモ,GVNKNN878,Aqours,799,0,6421,1140800,5120,206847886680,4842,310830698074,6475,19776197084,0,0,9,5,4,9,5,8,6,8,54
BU49T3EVW,ruin,BK8AXMYGC,いってらっしゃい,1168,15,6422,1140500,0,0,0,0,0,0,1394,1158861410,8,7,6,10,7,10,8,9,65
L0BH47W87,歌詠少女,LLDLG20UU,UR取り隊,516,0,6423,1140260,5480,149738264811,4965,273723312836,5168,165462207875,0,0,2,2,1,4,2,3,2,5,21
BRZTZ85OY,みたこ,1UBNNHVLG,蓮箱推し（仮）,1312,10,6424,1139750,4995,234637324862,5625,126144136525,5280,146315676770,0,0,6,1,1,2,5,1,1,4,21
YJZCJLEDY,シンセロ,F56XEUUBE,みらくら自習室,1364,12,6425,1139525,0,0,0,0,0,0,0,0,9,8,7,9,8,9,5,9,64
