player_id,player_name,search_guild_key,guild_name,DR数量,rank, point , 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
CZB57Z2T0,ベン,R083H7WRN,サークル無言,2,2156," 7,005,900 "," 205,782,443,793,457 "," 2,079 "," 163,223,890,644,541 "," 2,036 "," 141,262,348,760,289 "," 2,067 ",8,9,9,8,8,8,10,10,70
TFXIQC43D,ドドドウォリアー,YC3DCPM7M,福井大学ラ研,5,2157," 7,002,200 "," 268,667,779,738,118 "," 1,677 "," 352,427,532,682,952 "," 1,002 "," 181,536,333,174,675 "," 1,721 ",10,10,10,9,10,10,10,9,78
NGAV1YXBK,くろ,C8A9CTB34,蓮ノ空山岡家部,10,2158," 6,997,200 "," 215,548,881,474,517 "," 2,000 "," 159,302,637,570,699 "," 2,065 "," 183,299,447,566,159 "," 1,712 ",10,8,9,6,8,9,8,8,66
C7P08HU1V,マイケル,48BTAPMBG,蓮ノ空魔術部,0,2159," 6,995,700 "," 126,655,549,903,290 "," 2,986 "," 197,565,432,118,051 "," 1,828 "," 127,007,498,966,688 "," 2,233 ",8,7,8,7,7,8,7,7,59
0J9VGUGRR,TAKA,GN1798YEX,ド!ド!同好会,14,2160," 6,990,000 "," 214,045,204,217,180 "," 2,013 "," 125,292,383,410,371 "," 2,400 "," 129,120,556,274,420 "," 2,204 ",10,9,10,8,9,9,10,9,74
L3D7U6KV3,にわかん,8JMW9G2XW,僕らのリンクラ！,7,2161," 6,987,000 "," 190,280,412,719,292 "," 2,229 "," 35,081,942,405,746 "," 4,403 ", - , - ,10,10,10,10,10,10,10,10,80
8IC6045DL,なか,BT3GEWM5L,ささやか村の集い,9,2162," 6,985,200 "," 139,181,322,431,397 "," 2,794 "," 174,909,902,465,207 "," 1,960 "," 130,862,941,815,979 "," 2,182 ",9,10,8,5,7,7,6,7,59
IKGXEWZ7Z,saka,JDAG79TG7,百合ノ空観察部,6,2163," 6,984,000 "," 227,985,204,864,963 "," 1,899 "," 188,732,675,358,405 "," 1,871 "," 186,835,895,115,444 "," 1,683 ",8,7,7,6,5,8,9,9,59
XYCFFZXK5,でぃー,KC1W74B9B,蓮六園,6,2164," 6,980,050 "," 208,500,384,903,370 "," 2,062 "," 132,272,736,641,278 "," 2,324 ", - , - ,8,5,9,8,10,8,10,7,65
G42764ZEJ,マモ,HBK6KCRPP,無言でおけ,5,2165," 6,974,275 "," 113,018,586,285,405 "," 3,201 "," 163,978,414,005,405 "," 2,035 "," 85,328,025,477,187 "," 2,919 ",9,7,10,6,8,9,7,7,63
NRWK8WWUK,綴のすけ,4XRHRYDW4,無言でエンジョイ,5,2166," 6,972,900 "," 161,095,924,607,942 "," 2,538 "," 136,830,465,029,114 "," 2,275 "," 107,909,202,009,921 "," 2,508 ",7,7,8,6,8,10,7,10,63
VDAWF6H8B,はなもえ,919XF8V2V,蓮之空大三腳,2,2166," 6,972,900 "," 174,779,985,166,496 "," 2,385 "," 119,087,683,462,653 "," 2,477 "," 94,881,972,256,314 "," 2,730 ",10,7,9,7,7,7,8,8,63
JJTBV1EDW,灰月,D7H8MN2U4,LLD,15,2168," 6,972,600 "," 213,044,020,366,521 "," 2,020 "," 114,875,481,319,917 "," 2,543 "," 120,175,520,157,232 "," 2,320 ",10,10,10,9,10,9,10,9,77
LI442CJCF,みやび,4XRHRYDW4,無言でエンジョイ,3,2169," 6,971,400 "," 206,447,762,897,042 "," 2,074 "," 177,890,819,309,907 "," 1,942 "," 105,812,597,403,049 "," 2,545 ",6,7,8,5,8,9,9,9,61
1PKP0LVLK,古の一般部員,CX967RTGY,おんゆあさーくる,2,2170," 6,970,200 "," 189,368,220,128,528 "," 2,236 "," 191,538,523,907,718 "," 1,857 "," 133,808,202,186,225 "," 2,152 ",7,7,8,4,7,8,7,9,57
GAABA46XU,ぴ,CV62FGL1U,花咲かせ隊,1,2171," 6,969,900 "," 174,542,467,160,459 "," 2,389 "," 107,469,472,636,600 "," 2,653 "," 117,631,559,789,400 "," 2,348 ",6,6,7,4,6,7,7,7,50
L4E4Y46WR,takep,L231MX6MB,モノクル,0,2172," 6,966,900 "," 145,102,127,716,988 "," 2,726 "," 154,125,617,722,164 "," 2,104 "," 128,070,618,063,822 "," 2,224 ",9,8,10,5,7,8,9,9,65
NT48TEY6L,ハーメルン,3A63DYH54,LLすこすこ部,4,2173," 6,966,000 "," 132,569,190,848,553 "," 2,902 "," 150,034,094,720,397 "," 2,140 "," 135,141,314,716,688 "," 2,138 ",7,5,8,5,6,8,8,10,57
L09HKBMPL,eru,2NY9H8BR9,乙宗紅茶館,7,2174," 6,965,700 "," 138,730,865,929,728 "," 2,798 "," 149,204,256,755,881 "," 2,152 "," 151,977,960,281,801 "," 1,965 ",9,9,10,8,10,8,10,10,74
HL1Y687Y8,綾鷹信者いっしー,ABU58EVJ2,Quatuor,4,2175," 6,964,800 "," 152,197,530,389,180 "," 2,645 "," 155,718,050,488,554 "," 2,091 "," 145,607,706,331,218 "," 2,021 ",10,10,10,10,8,8,10,7,73
K4WPCPFUA,みちこ,8R49BTWW6,蓮女お嬢様クラブ,12,2176," 6,963,600 "," 291,067,234,028,401 "," 1,560 "," 169,499,427,820,010 "," 2,003 "," 147,508,468,527,059 "," 2,003 ",10,10,10,10,10,10,10,10,80
1E54GG5CG,冷凍おでん,KT4C59NXG,めぐ島,3,2177," 6,962,700 "," 200,266,482,203,618 "," 2,129 "," 75,523,321,954,647 "," 3,244 "," 150,764,395,947,601 "," 1,978 ",7,7,8,7,7,8,7,8,59
IJSXKVPN7,くましら,HBK6KCRPP,無言でおけ,0,2178," 6,961,500 "," 224,570,374,976,780 "," 1,936 "," 127,818,354,032,662 "," 2,378 "," 148,506,399,490,202 "," 1,988 ",8,7,9,4,8,8,10,9,63
JWK0F6B8A,あば,5V9TDD4NF,みんはや蓮ノ空部,6,2179," 6,961,200 "," 167,917,217,739,254 "," 2,455 "," 141,688,885,085,177 "," 2,222 "," 98,675,094,436,004 "," 2,659 ",9,8,9,6,7,9,8,6,62
UKKTDBLTD,しの,B5V2LNN43,WMW,13,2180," 6,958,200 "," 165,102,562,590,143 "," 2,492 "," 116,464,877,980,986 "," 2,519 "," 116,045,498,199,817 "," 2,380 ",10,10,10,9,9,10,10,10,78
AWXVY57HL,わっよ,CTW8DKV5P,まったり,12,2181," 6,957,000 "," 236,729,889,934,380 "," 1,845 "," 113,708,571,950,389 "," 2,567 "," 108,525,208,476,520 "," 2,502 ",7,8,8,6,7,10,8,7,61
MEQLSMP8M,miyu,DMWLUP54C,ほげほげ,3,2182," 6,955,500 "," 201,902,752,165,233 "," 2,123 "," 109,448,409,154,169 "," 2,633 "," 98,822,692,514,420 "," 2,657 ",9,8,10,8,9,9,9,8,70
E3XB5MWDW,ソーマ,919XF8V2V,蓮之空大三腳,2,2183," 6,952,200 "," 155,093,683,839,824 "," 2,619 "," 204,767,781,511,539 "," 1,776 "," 94,004,944,748,193 "," 2,755 ",7,5,9,4,8,7,7,8,55
AUBE87U0P,sarahcat,AND13836G,乙宗梢親衛隊,3,2184," 6,947,100 "," 192,177,794,565,074 "," 2,213 "," 108,904,831,856,754 "," 2,639 "," 119,159,249,582,562 "," 2,327 ",9,8,7,5,10,9,9,7,64
W4YMOPTA6,アオバ,H6JWBBGCG,蓮天・乙宗一心流,11,2184," 6,947,100 "," 173,703,496,389,669 "," 2,397 "," 93,023,060,293,076 "," 2,902 "," 160,819,976,383,128 "," 1,890 ",9,9,10,6,8,7,7,8,64
NDPT2LCHN,青汁,5WUDLMWEP,蓮ノ空は明日ノ空,12,2186," 6,946,500 "," 154,563,080,143,142 "," 2,624 "," 162,897,130,275,316 "," 2,038 "," 175,942,340,341,997 "," 1,769 ",9,10,10,8,9,9,9,8,72
JYIDND783,Spinel,4LEPNP89A,ひとり,16,2187," 6,944,700 "," 172,075,415,270,971 "," 2,413 "," 116,311,151,150,165 "," 2,521 "," 120,545,336,708,620 "," 2,314 ",8,5,7,8,6,7,10,10,61
8DZERQGOA,NX(ネクス,GYJHAE1TJ,ゆるゆるアーリー,5,2188," 6,942,000 "," 179,753,006,311,034 "," 2,331 "," 134,078,656,540,219 "," 2,307 "," 135,306,383,448,824 "," 2,134 ",6,6,6,4,6,5,5,9,47
KKTOHZMAK,Kimi,L1VGJTD5P,蓮ノ空お茶会部,12,2189," 6,940,800 "," 191,693,001,039,214 "," 2,218 "," 124,721,689,509,117 "," 2,409 "," 134,107,460,767,106 "," 2,150 ",7,7,9,5,8,8,6,7,57
SD2IMP567,めあ,M8FM7P139,蓮ノ空ひとり旅部,7,2190," 6,934,500 "," 213,708,937,637,304 "," 2,017 "," 123,365,477,313,605 "," 2,423 "," 72,479,445,777,844 "," 3,184 ",8,8,8,7,6,8,8,6,59
T5CMDEG2W,ほびろん,36DAM7HBL,蓮隠れノ里,6,2191," 6,933,600 "," 241,378,960,637,809 "," 1,822 "," 93,697,978,384,312 "," 2,889 "," 93,330,110,411,642 "," 2,763 ",7,7,10,7,8,8,8,9,64
1H1KKK4WJ,ぺるりん,6XX7GBM0K,ぷちぐる同好会,15,2192," 6,933,300 "," 161,497,482,797,044 "," 2,533 "," 130,058,583,389,417 "," 2,351 "," 118,199,632,598,354 "," 2,338 ",10,10,10,9,10,10,10,10,79
JM6NJJML7,piyo,BXC1T2HY2,初心者の集い,0,2193," 6,932,400 "," 209,523,144,196,279 "," 2,052 "," 126,906,175,676,521 "," 2,384 "," 88,448,843,818,422 "," 2,854 ",6,5,10,5,7,7,7,8,55
JBG94K5GK,ショザイ,JTX1G19BP,さやかほ癒し会,12,2194," 6,928,500 "," 293,839,805,304,382 "," 1,537 "," 75,846,239,334,279 "," 3,230 "," 184,620,396,959,141 "," 1,703 ",10,8,9,8,8,9,10,10,72
5WCN9T93E,あげどり,JVUNVCT8P,梢先輩のASMR,0,2195," 6,928,200 "," 166,269,909,698,899 "," 2,471 "," 264,020,002,134,344 "," 1,455 "," 110,426,139,089,213 "," 2,471 ",7,6,7,5,6,8,4,4,47
FD300VZ84,首先我不是白河豚,X19MP0NTT,蓮之空河豚养殖場,10,2196," 6,927,300 "," 221,597,043,951,366 "," 1,957 "," 110,491,381,744,120 "," 2,607 "," 119,126,598,230,927 "," 2,328 ",8,7,10,8,9,10,10,9,71
EM89XFV5T,Nao,RWG56GK19,e+本社ヲ爆破ス,3,2197," 6,926,700 "," 137,746,151,809,212 "," 2,814 "," 172,394,337,460,781 "," 1,984 "," 174,773,305,226,666 "," 1,780 ",10,10,10,10,10,10,10,9,79
44NRA3FYG,ティタ,FG5VFFNRK,蓮ノ空おじさん,4,2198," 6,925,200 "," 297,011,179,943,000 "," 1,515 "," 173,724,531,522,993 "," 1,969 "," 142,849,035,017,433 "," 2,051 ",9,7,9,6,5,7,4,5,52
LBX336NBX,バート,RF5215M2U,スクステ同好会②,3,2199," 6,924,300 "," 275,926,596,852,192 "," 1,639 "," 129,192,057,444,071 "," 2,366 "," 94,310,772,740,647 "," 2,745 ",10,10,10,10,10,10,10,10,80
5TVDOOKTJ,ゆゆ,3HDDYR4FU,旅人,13,2200," 6,921,000 "," 196,558,123,291,121 "," 2,167 "," 107,869,361,838,478 "," 2,647 "," 127,582,715,581,712 "," 2,228 ",8,9,8,5,10,7,7,7,61
HHX3RYYSE,あむちゃん,J7N4W6Y1K,こずミックラブ♡,8,2201," 6,919,500 "," 186,498,886,523,222 "," 2,264 "," 204,825,143,924,168 "," 1,775 "," 131,664,344,916,590 "," 2,171 ",10,10,10,10,10,10,10,10,80
CJB5HYVP1,you,GR65FP8VN,蓮好き,2,2202," 6,918,300 "," 185,450,973,866,423 "," 2,273 "," 131,907,591,789,508 "," 2,329 "," 207,013,445,624,353 "," 1,551 ",6,7,9,7,5,10,9,10,63
7N7R85W85,マツイ,BT3GEWM5L,ささやか村の集い,8,2203," 6,913,500 "," 138,405,154,711,262 "," 2,804 "," 175,906,248,132,179 "," 1,956 "," 156,822,415,791,987 "," 1,919 ",7,6,8,5,5,6,10,10,57
K8H0O5MTX,ぬーとりあ,DF7FA982P,蓮ノ空百合部,9,2204," 6,912,600 "," 204,692,623,080,721 "," 2,090 "," 152,020,277,833,039 "," 2,119 "," 98,188,162,736,295 "," 2,669 ",7,6,8,5,5,7,8,8,54
HO4W2L02N,N.T.,N1JAJ83CA,蓮ノ空園芸部,11,2205," 6,911,800 "," 306,595,102,708,301 "," 1,464 "," 253,175,293,735,299 "," 1,515 "," 167,450,406,917,891 "," 1,832 ",10,10,10,10,8,10,9,8,75
JBN6N91UN,BiBiっときた,5YXVKDEKV,サークル(仮),9,2206," 6,911,400 "," 237,802,160,913,644 "," 1,840 "," 99,609,436,736,957 "," 2,785 "," 102,843,050,210,081 "," 2,577 ",10,8,10,7,10,10,10,10,75
ZD02D4XBT,かさ322,FH7G62PKW,月火水木金土日,13,2207," 6,910,800 "," 188,025,461,779,206 "," 2,248 "," 126,073,046,073,795 "," 2,393 "," 137,321,882,833,543 "," 2,108 ",8,8,10,6,8,8,6,9,63
JE52769YD,0000,75UJ5RB97,蓮ノ空雪野球部,4,2208," 6,908,700 "," 362,436,270,009,004 "," 1,193 "," 138,983,736,657,707 "," 2,247 "," 257,704,304,278,191 "," 1,274 ",8,9,9,7,8,10,10,10,71
UBT0A5NSS,Luke,8R49BTWW6,蓮女お嬢様クラブ,12,2209," 6,908,450 "," 146,194,666,040,509 "," 2,710 ", - , - , - , - ,8,7,8,6,6,10,9,10,64
LN7AJBXL6,きりん,7R8NKPAB1,花帆推し倶楽部,6,2210," 6,907,500 "," 234,474,358,035,382 "," 1,865 "," 136,830,274,129,544 "," 2,276 "," 95,286,958,917,964 "," 2,720 ",10,10,10,9,8,10,10,10,77
4YXL2E8UT,友情ヨーソロー,FK5MUK0ET,Aq♡urs,8,2211," 6,905,100 "," 154,544,143,006,632 "," 2,625 "," 115,210,856,027,223 "," 2,537 "," 142,666,686,133,004 "," 2,052 ",10,10,10,10,10,10,8,8,76
QT144ZQM2,結城,0EL43A30P,こころのいろは,9,2212," 6,904,500 "," 132,918,436,982,160 "," 2,896 "," 149,535,434,350,921 "," 2,147 "," 115,454,985,470,358 "," 2,389 ",9,7,8,7,9,8,8,9,65
WRVEVRRSP,nissy,J0N1E3Y09,月火水木金土日,3,2213," 6,903,900 "," 175,305,017,791,448 "," 2,382 "," 88,576,575,010,049 "," 2,975 "," 144,510,761,612,198 "," 2,033 ",7,8,8,5,7,9,8,9,61
UYVYBTMLE,ひよこ羊,KT4C59NXG,めぐ島,9,2214," 6,901,500 "," 224,990,693,028,591 "," 1,927 "," 133,582,580,749,967 "," 2,311 "," 69,058,757,473,758 "," 3,274 ",9,7,8,7,8,8,8,7,62
C81ZQ13D5,k,L1VGJTD5P,蓮ノ空お茶会部,10,2214," 6,901,500 "," 296,692,633,455,660 "," 1,519 "," 215,072,365,027,777 "," 1,719 "," 201,220,458,668,711 "," 1,593 ",7,7,8,6,7,7,8,6,56
7F66LJW76,るぺお,B4ADNM80X,山本組,7,2216," 6,900,600 "," 224,579,109,272,214 "," 1,935 "," 115,995,588,929,546 "," 2,525 "," 112,408,640,760,783 "," 2,436 ",8,7,9,6,7,10,6,6,59
VNF3FHCBR,グリード,8R49BTWW6,蓮女お嬢様クラブ,4,2217," 6,900,300 "," 115,881,550,730,929 "," 3,147 "," 214,814,744,341,648 "," 1,723 "," 79,412,441,396,620 "," 3,033 ",10,9,10,7,9,9,10,9,73
PMYVAGWV9,エト,G6EH0KHT7,なんもわからん,1,2218," 6,895,200 "," 173,833,498,953,765 "," 2,395 "," 139,530,174,381,266 "," 2,242 "," 117,273,134,014,885 "," 2,358 ",8,8,9,6,8,8,8,8,63
FT7V0M8BB,ベガ,GKR9TEBYC,毎日がホリデイ♪,5,2219," 6,894,000 "," 165,993,673,031,370 "," 2,476 "," 109,920,691,027,850 "," 2,625 "," 128,072,632,221,999 "," 2,223 ",8,7,9,6,7,8,7,8,60
FKNK63WUL,黒咲真雫(まな),998H940YN,お嬢様筋トレ部,1,2220," 6,893,700 "," 158,600,508,882,229 "," 2,561 "," 129,768,029,701,540 "," 2,355 "," 122,707,469,754,486 "," 2,287 ",7,7,8,5,6,7,10,9,59
CFCDNBL5J,김준수,HB9AU9DJJ,聖心党,4,2220," 6,893,700 "," 208,721,139,690,862 "," 2,059 "," 137,106,527,053,487 "," 2,265 "," 74,690,134,813,776 "," 3,128 ",10,10,10,9,10,10,10,10,79
FVPWHIUS5,いっしー,X33HHA9F8,アルストロメリア,10,2222," 6,892,500 "," 311,076,198,355,675 "," 1,446 "," 287,108,115,415,917 "," 1,342 "," 112,439,466,470,154 "," 2,434 ",10,10,10,10,10,10,10,10,80
BRM7C4A67,一月の蒼い月,GYJ3C6TKR,綴理先輩好き好き,15,2223," 6,891,600 "," 129,801,536,876,458 "," 2,938 "," 114,758,323,647,950 "," 2,549 "," 127,408,179,670,930 "," 2,231 ",10,10,10,10,10,10,10,10,80
G6GLAEG5Y,ぱみ,PLBBEX019,待機室目指し隊,16,2224," 6,883,800 "," 28,880,918,912,066 "," 5,208 "," 9,694,364,826,730 "," 5,938 "," 794,276,214,375 "," 7,602 ",7,9,9,9,6,7,10,10,67
RGB940BND,keisuke,UYCT3Y4JK,蓮っ子,14,2225," 6,883,200 "," 117,404,581,632,645 "," 3,118 "," 135,499,516,200,954 "," 2,293 "," 125,085,903,762,285 "," 2,257 ",8,8,7,6,8,8,6,7,58
7E4912M27,かっこー,W2HEPMM2A,無言。ぼっち。,1,2226," 6,876,900 "," 186,991,625,917,405 "," 2,262 "," 108,133,550,510,940 "," 2,644 "," 106,552,452,219,581 "," 2,530 ",8,7,5,5,7,8,7,8,55
87KGAPVW5,万策尽太郎,WWWUTP96L,異次元からキマシ,10,2227," 6,875,100 "," 202,982,872,534,523 "," 2,114 "," 97,043,930,727,452 "," 2,831 "," 113,008,146,721,828 "," 2,421 ",10,10,10,10,10,10,9,10,79
12B0F5BMB,来栖おにぎりん,YFADYJVW4,FPS好きクラブ,11,2228," 6,871,200 "," 178,325,137,521,048 "," 2,346 "," 94,219,994,602,747 "," 2,880 "," 133,657,194,804,907 "," 2,153 ",6,1,10,4,8,7,1,7,44
I60Q140YD,ゆきじょるの,J8HXTJ8TB,流し素麺同好会,13,2229," 6,869,400 "," 155,620,197,502,295 "," 2,616 "," 93,320,759,527,271 "," 2,897 "," 113,559,620,972,465 "," 2,413 ",9,7,10,8,8,10,10,10,72
M9E0RKUTX,Genoace2,JU476V6K9,ポチッ！,0,2230," 6,862,800 "," 161,842,140,118,538 "," 2,528 "," 135,023,224,741,620 "," 2,301 "," 127,869,352,726,297 "," 2,225 ",6,5,7,4,5,6,6,6,45
6Z77SUALU,HSC,CV62FGL1U,花咲かせ隊,5,2231," 6,861,600 "," 181,932,123,835,821 "," 2,305 "," 125,220,017,607,361 "," 2,403 "," 104,387,784,119,704 "," 2,558 ",7,6,9,6,6,7,7,7,55
EC08F0X0A,ムラマサ,8R49BTWW6,蓮女お嬢様クラブ,9,2232," 6,861,000 "," 171,771,966,821,523 "," 2,419 "," 114,661,295,725,627 "," 2,554 "," 101,344,051,432,493 "," 2,611 ",9,9,10,7,8,9,10,10,72
V8CGJMNB5,zzz,J800VVPTN,Aqours,0,2233," 6,855,300 "," 164,449,902,019,036 "," 2,498 "," 126,245,468,416,709 "," 2,391 "," 117,426,169,402,708 "," 2,354 ",9,9,10,7,9,8,8,8,68
W3VE36URL,ゆう,E7UBFLW56,同好会の同好会,16,2234," 6,854,400 "," 197,747,322,446,746 "," 2,151 "," 101,301,852,644,846 "," 2,753 "," 164,321,197,201,887 "," 1,864 ",10,10,10,10,10,10,10,10,80
AUJ8GF5MB,トイーブ,DMDVHGFUG,インドネシア仲間,4,2235," 6,852,600 "," 191,724,981,021,014 "," 2,216 "," 138,970,950,372,036 "," 2,248 "," 112,696,192,270,284 "," 2,430 ",8,6,7,5,6,7,6,8,53
L4913JTNA,ちりめん山椒,TBX7N9RK5,つよつよなLH,15,2236," 6,851,100 "," 189,267,369,288,237 "," 2,238 "," 128,279,130,164,857 "," 2,374 "," 122,171,201,454,440 "," 2,296 ",9,9,9,8,8,7,6,8,64
BJTK5XOHC,やや,CTW8DKV5P,まったり,15,2236," 6,851,100 "," 184,872,504,241,656 "," 2,277 "," 98,322,019,717,972 "," 2,803 "," 177,963,564,110,675 "," 1,754 ",10,6,9,7,7,8,8,10,65
0RDPT287I,きよぴっちゃー,J8HXTJ8TB,流し素麺同好会,4,2238," 6,850,800 "," 225,625,572,922,610 "," 1,922 "," 91,797,561,032,952 "," 2,918 "," 118,675,867,939,227 "," 2,334 ",6,6,8,6,6,9,7,10,58
XE8CMNHJU,かほりん,R181MKNX1,みらくらは人生！,9,2239," 6,850,225 "," 106,291,186,036,120 "," 3,323 "," 144,532,158,019,496 "," 2,192 "," 110,771,092,335,761 "," 2,462 ",10,8,10,8,9,10,9,10,74
4UYETBB6Y,まほにゃん,MTBP3B4GM,ふらわーすきすき,1,2240," 6,849,300 "," 168,021,568,125,625 "," 2,452 "," 143,256,204,890,222 "," 2,202 "," 98,897,870,923,872 "," 2,654 ",8,7,9,5,7,8,6,6,56
Z93FVK9SM,ひずみ,BCJRMHE75,梢すきすきクラブ,15,2241," 6,848,700 "," 162,230,807,886,449 "," 2,520 "," 119,828,753,093,927 "," 2,470 "," 127,064,476,544,592 "," 2,232 ",7,7,10,6,8,4,7,9,58
DWAL7RY6U,Ecemtucr,D7UA5ER1E,UR報酬欲しい！,11,2242," 6,848,100 "," 171,972,666,414,336 "," 2,414 "," 97,066,446,286,175 "," 2,828 "," 139,066,473,837,399 "," 2,089 ",10,10,10,9,10,9,10,10,78
15A74DY7Z,BAROQUE,0CBM28JP6,ほうき星,3,2243," 6,842,700 "," 125,108,096,655,266 "," 2,999 "," 132,236,110,390,211 "," 2,325 "," 131,359,003,821,442 "," 2,175 ",7,7,9,5,5,9,5,6,53
2V7LSU58X,シグマ,WHWT61ELR,【無言】ハスノソ,0,2244," 6,842,100 "," 162,105,989,117,451 "," 2,521 "," 166,125,634,301,830 "," 2,020 "," 85,615,819,144,994 "," 2,909 ",5,4,9,5,9,4,8,8,52
4417MC5BF,ローカルサウンド,HWJ8XPW0T,箱推しなのだけど,12,2245," 6,841,500 "," 211,770,394,711,258 "," 2,035 "," 99,723,043,979,934 "," 2,782 "," 119,623,373,626,840 "," 2,323 ",10,10,10,6,8,9,10,9,72
H0OFNLP44,ななつき,G6LTF6TUE,喫茶ハスノソラ,2,2246," 6,841,200 "," 219,801,960,608,826 "," 1,967 "," 103,006,413,167,386 "," 2,722 "," 115,332,439,857,045 "," 2,391 ",6,6,10,7,7,5,6,10,57
3FXRPUT8R,無欲,7R8NKPAB1,花帆推し倶楽部,16,2247," 6,836,700 "," 137,759,464,703,524 "," 2,813 "," 196,118,533,077,608 "," 1,839 "," 116,636,210,156,888 "," 2,370 ",10,10,10,10,10,10,10,10,80
8B1WWT6YA,まじまんじ,BH9YH1YL5,ラブライバーの森,5,2248," 6,835,200 "," 177,720,848,060,463 "," 2,353 "," 161,962,677,193,226 "," 2,045 "," 94,645,834,514,259 "," 2,737 ",10,10,10,9,9,10,9,10,77
78RRJULVG,かな,1DU9LCND7,蓮ノ空すこやか部,4,2249," 6,833,100 "," 226,945,079,686,784 "," 1,911 "," 117,433,643,263,236 "," 2,497 "," 99,806,159,986,584 "," 2,635 ",6,5,8,6,5,7,7,8,52
TXLCBFGY0,あきサカス,W3YKKRWHG,ルリと愉快な一家,6,2250," 6,832,500 "," 267,684,350,601,749 "," 1,688 "," 81,947,610,615,191 "," 3,118 "," 94,349,674,724,453 "," 2,744 ",8,9,10,6,6,10,6,10,65
EN5UNTDGP,ぬるま湯,GW4CH70HK,TKG同好会,2,2251," 6,831,850 "," 81,541,087,905,789 "," 3,804 "," 170,571,277,345,369 "," 1,994 "," 152,969,704,205,515 "," 1,954 ",7,4,4,4,7,8,5,6,45
8RDB2RWKT,ハヤサク,97BGFLKW9,◯◯◯,4,2252," 6,831,600 "," 216,389,386,454,131 "," 1,995 "," 116,485,278,151,722 "," 2,515 "," 144,139,785,343,308 "," 2,037 ",6,3,8,5,9,10,7,8,56
GWLM8MOD7,ちてい,1BME38BCD,さすさやクラブ,3,2253," 6,831,000 "," 187,538,282,495,212 "," 2,252 "," 139,579,760,458,612 "," 2,241 "," 110,178,471,925,612 "," 2,474 ",8,8,9,6,7,8,7,8,61
4XB2JUHXW,バジはくまい,CV62FGL1U,花咲かせ隊,4,2253," 6,831,000 "," 236,071,812,307,953 "," 1,849 "," 265,901,675,973,583 "," 1,446 "," 116,480,724,777,669 "," 2,374 ",10,10,10,10,10,10,10,10,80
L7F5NAGAG,Riche,9JTF508LB,スクスタ亡霊部,10,2255," 6,829,200 "," 185,436,484,985,204 "," 2,274 "," 115,563,685,510,722 "," 2,531 "," 96,973,694,196,108 "," 2,688 ",7,8,9,5,9,8,9,9,64
4RDJIJ4KM,ノラこま,G59NGM0XA,シュリーレン,13,2256," 6,824,100 "," 135,970,281,974,033 "," 2,842 "," 255,548,840,963,330 "," 1,503 "," 112,923,083,580,287 "," 2,425 ",8,8,10,4,8,4,8,7,57
0RK71VLVD,クリームソーダ,BT22M41DV,梢花帆吟子同好会,0,2257," 6,822,900 "," 140,874,924,635,186 "," 2,774 "," 115,337,860,961,249 "," 2,535 "," 123,017,375,290,795 "," 2,283 ",7,7,9,5,5,7,7,7,54
GBWYVNWF1,ゆうし,07JW71HWG,良いチケで観よう,5,2258," 6,821,700 "," 177,561,322,296,519 "," 2,359 "," 152,751,335,598,199 "," 2,115 "," 123,801,189,709,181 "," 2,271 ",10,10,10,8,8,10,10,9,75
WZP191BKC,けんたろう,G0J2F9NAL,さやさやさーくる,7,2259," 6,821,100 "," 202,093,706,635,181 "," 2,121 "," 186,536,352,763,468 "," 1,887 "," 126,442,006,763,423 "," 2,239 ",10,10,10,10,10,10,10,10,80
RHC6172WL,ぽちーず,6D49YVAT7,ユニット愛で隊,16,2260," 6,820,200 "," 169,450,675,392,379 "," 2,438 "," 106,700,004,005,447 "," 2,666 "," 139,291,442,396,030 "," 2,086 ",9,8,10,9,9,9,9,9,72
0YS5ZI4UO,txaxkaたか,NT2KU5174,こずかほ。,5,2261," 6,818,400 "," 144,442,924,901,710 "," 2,733 "," 147,530,424,645,747 "," 2,170 "," 95,876,604,450,508 "," 2,711 ",10,8,10,9,7,10,6,7,67
NJIKFN9TC,彩丸,T2XRMGEAE,蓮根無言会,3,2262," 6,816,000 "," 192,606,552,168,116 "," 2,209 "," 141,903,244,824,246 "," 2,220 "," 115,822,752,542,089 "," 2,388 ",6,7,7,1,7,6,4,7,45
AXNUE33I7,♨釜玉うどん♨,N2KCENRKH,猫＆旅大好き部,6,2263," 6,815,400 "," 121,405,122,520,648 "," 3,050 "," 154,674,785,766,480 "," 2,098 "," 144,717,893,878,866 "," 2,032 ",10,9,10,9,9,10,10,10,77
Z9B32KUV6,キャンパス,3FF3NB77X,せーはす愛好会,16,2264," 6,814,800 "," 179,824,860,610,955 "," 2,330 "," 120,991,028,258,200 "," 2,455 "," 111,778,606,425,931 "," 2,444 ",9,9,9,9,9,9,10,10,74
YBU4C8MPB,asupara,X45T3U322,アニメ最高クラブ,2,2265," 6,813,900 "," 118,683,363,489,459 "," 3,092 "," 117,219,571,441,419 "," 2,505 "," 120,056,543,246,340 "," 2,321 ",9,9,9,7,7,7,7,7,62
