player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK , 结算前音游分数 , 结算前音游 rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
969Y977WP,k1みかん,2K5AM4RV0,とろぺりです,1426,17,54,8385000," 2,562,031,900 "," 7,024 "," 89,956,890,187 "," 5,198 "," 395,449,298,782 "," 3,149 "," 12,030,265,520 ", 31 ,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1617,7,55,8370000, - , - , - , - , - , - ," 12,000,688,873 ", 32 ,10,10,10,10,10,10,10,10,80
PG3THEV4C,あお,EYN9H9N16,蓮すきすきクラブ,1499,15,56,8355000," 894,861,898,375 ", 416 ," 1,285,250,278,898 ", 101 ," 2,982,228,498,909 ", 224 ," 11,957,788,577 ", 33 ,10,10,10,10,10,10,10,10,80
TF3P7YXVG,メンダコ,V4A5MP41E,徒町チャレンジ！,1520,15,57,8345000," 1,676,431,723,341 ", 59 ," 1,533,175,340,991 ", 27 ," 4,673,377,933,998 ", 12 , - , - ,10,10,10,10,10,10,10,10,80
70NE2637U,りふいっと,3F9P3U95T,ଳ天地鱏明の空ଳ,1587,9,58,8340000," 1,605,790,623,623 ", 66 ," 1,553,824,471,111 ", 22 ," 4,707,681,017,609 ", 10 , - , - ,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1625,17,58,8340000," 1,434,058,361,032 ", 97 ," 1,333,680,401,084 ", 84 ," 3,941,662,018,530 ", 60 ," 11,852,565,834 ", 34 ,10,10,10,10,10,10,10,10,80
CS46LXDBO,ひらひら,RFYKY8DCD,LA.LA.LA,1578,14,60,8330000," 1,732,320,591,078 ", 47 ," 1,501,332,035,167 ", 36 ," 4,541,330,746,126 ", 15 , - , - ,10,10,10,10,10,10,10,10,80
8JKPKHDHC,我爱叶山风香,EYN9H9N16,蓮すきすきクラブ,1587,16,61,8325000," 602,536,809,105 ", 976 ," 549,791,172,188 "," 1,158 "," 1,334,095,213,778 "," 1,128 "," 11,659,398,378 ", 35 ,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1589,17,62,8320000," 1,944,069,664,922 ", 13 ," 1,150,844,477,542 ", 222 ," 4,319,806,982,212 ", 25 , - , - ,10,10,10,10,10,10,10,10,80
FVG9O3T6M,少結,PPAHU1TNY,蓮ノ空のんびり部,1688,17,63,8310000," 670,324,082 "," 7,465 "," 5,101,102,813 "," 7,626 "," 2,886,672,134 "," 7,449 "," 11,425,158,977 ", 36 ,10,10,10,10,10,10,10,10,80
TXTPD6OZ9,stella,3F9P3U95T,ଳ天地鱏明の空ଳ,1651,15,64,8305000," 1,553,096,822,441 ", 73 ," 1,540,868,986,709 ", 25 ," 4,776,889,925,096 ", 8 ," 3,745,703,941 ", 377 ,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,週末金沢大阪梯子,EYN9H9N16,蓮すきすきクラブ,1590,15,64,8305000," 1,761,730,914,763 ", 42 ," 1,544,824,588,634 ", 24 ," 4,146,502,276,441 ", 39 ," 10,176,778,280 ", 55 ,10,10,10,10,10,10,10,10,80
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,1592,17,66,8300000," 1,839,001,038,170 ", 28 ," 1,529,619,539,448 ", 30 ," 4,022,572,520,501 ", 49 ," 6,430,763,381 ", 145 ,10,10,10,10,10,10,10,10,80
WY7ASMM7N,ちゅん,RF5215M2U,スクステ同好会②,1210,10,67,8295000," 660,862,825 "," 7,468 "," 669,865,265 "," 8,627 "," 473,632,149 "," 8,418 "," 11,311,364,216 ", 37 ,10,10,10,10,10,10,10,10,80
B424J17UB,ギンッカ,EYN9H9N16,蓮すきすきクラブ,1368,16,68,8285000," 1,859,648,171,108 ", 22 ," 1,419,133,056,328 ", 54 ," 4,250,359,049,190 ", 32 , - , - ,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1528,15,68,8285000," 1,911,856,002,167 ", 16 , - , - ," 3,956,090,542,127 ", 57 , - , - ,10,10,10,10,10,10,10,10,80
IMAK5NFHF,Q,G6EH0KHT7,なんもわからん,1673,17,70,8280000," 1,196,751,040,623 ", 168 ," 1,281,805,175,662 ", 104 ," 3,691,230,479,430 ", 83 ," 11,284,620,487 ", 38 ,10,10,10,10,10,10,10,10,80
XEDYAEF7D,waito,3F9P3U95T,ଳ天地鱏明の空ଳ,1296,6,70,8280000," 1,912,863,416,295 ", 15 ," 1,631,435,336,428 ", 16 ," 3,704,940,857,115 ", 80 , - , - ,10,10,10,10,10,10,10,10,80
DRSNNTTME,もや,YE7CX8RNP,蓮ノ大三十角ex,1589,4,72,8265000," 384,376,094,837 "," 1,864 "," 424,886,061,157 "," 1,680 "," 923,695,617,163 "," 1,590 "," 11,174,154,174 ", 39 ,10,10,10,10,10,10,10,10,80
68X4A67UG,いたこ,25PMPEMG7,星見プロ,1380,13,73,8250000," 1,777,088,800 "," 7,154 "," 195,323,688,252 "," 3,687 "," 382,453,987,559 "," 3,206 "," 11,174,124,029 ", 40 ,10,10,10,10,10,10,10,10,80
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,1650,17,74,8235000," 273,650,609,483 "," 2,757 "," 129,239,745,854 "," 4,587 "," 5,875,036,292 "," 7,081 "," 10,301,728,909 ", 53 ,10,10,10,10,10,10,10,10,80
7XT268BWG,夏はひめぎん,EYN9H9N16,蓮すきすきクラブ,1499,16,75,8225000," 1,851,222,026,341 ", 25 ," 1,440,353,828,541 ", 49 ," 4,034,445,004,132 ", 47 ," 7,742,080,654 ", 91 ,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1360,17,76,8220000," 699,897,175,656 ", 725 ," 175,573,709,820 "," 3,948 "," 1,564,905,096,474 ", 944 ," 11,113,219,959 ", 41 ,10,10,10,10,10,10,10,10,80
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,1490,15,77,8215000," 1,750,545,628,580 ", 44 ," 1,481,595,763,952 ", 41 ," 4,193,895,619,555 ", 36 , - , - ,10,10,10,10,10,10,10,10,80
4FGPNYMSS,てんよし,HE0GK3EPE,瑞蓮プロカ倶楽部,1656,15,77,8215000," 1,708,994,803,246 ", 51 ," 1,510,951,130,865 ", 34 ," 3,966,403,768,415 ", 54 , - , - ,10,10,10,10,10,10,10,10,80
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,1676,17,79,8205000, - , - , - , - , - , - ," 11,068,404,102 ", 42 ,10,10,10,10,10,10,10,10,80
JRKLLY4D3,kazu,HBM31HMUY,YUKIZURI,1287,2,80,8190000," 647,049,459,968 ", 866 ," 632,916,238,411 ", 945 ," 1,772,836,364,148 ", 817 ," 11,018,261,972 ", 43 ,10,10,10,10,10,10,10,10,80
2288GCGEH,ふへほはひさん,EYN9H9N16,蓮すきすきクラブ,1667,14,81,8175000," 2,389,021 "," 9,023 "," 5,522,218,723 "," 7,577 "," 1,174,014,274 "," 7,941 "," 10,967,034,357 ", 44 ,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1686,17,82,8165000," 1,823,089,749,228 ", 32 ," 1,401,363,872,428 ", 61 ," 4,139,351,860,658 ", 41 ," 3,911,752,402 ", 358 ,10,10,10,10,10,10,10,10,80
WP2XGUKDR,はむはむ,B5V2LNN43,WMW,1371,15,83,8160000," 16,377,307,255 "," 6,271 "," 79,176,973,476 "," 5,399 "," 166,565,637,451 "," 4,429 "," 10,936,304,551 ", 45 ,10,10,10,10,10,10,10,10,80
QTHXHSE6U,瞳美…菜々風…,EYN9H9N16,蓮すきすきクラブ,1674,15,84,8145000," 492,267,656,375 "," 1,343 "," 1,078,891,478,408 ", 300 ," 3,584,753,774,419 ", 101 ," 10,917,101,694 ", 46 ,10,10,10,10,10,10,10,10,80
J2U81HBDL,Kaz@よしりこ,8P39YRA1L,慈と愉快な仲間達,1464,3,85,8130000," 1,221,677,088 "," 7,285 "," 5,512,320,069 "," 7,578 "," 4,569,075,113 "," 7,232 "," 10,680,566,512 ", 47 ,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1573,15,86,8115000," 1,360,364,262,563 ", 119 ," 1,248,966,009,406 ", 132 ," 3,642,307,215,077 ", 91 ," 10,620,001,272 ", 48 ,10,10,10,10,10,10,10,10,80
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,1771,17,87,8100000," 2,521,245,641 "," 7,028 "," 4,588,356,774 "," 7,681 "," 22,396,749,656 "," 6,286 "," 10,586,456,629 ", 49 ,10,10,10,10,10,10,10,10,80
CL0CDYUYY,かなちゃん,PBRDPWEY1,村村会,1401,17,88,8099000," 1,218,834,955,047 ", 157 ," 1,701,078,551,877 ", 7 ," 4,193,515,720,981 ", 37 ," 3,698,017,481 ", 381 ,10,10,10,10,10,10,10,10,80
4Q0YTUKN1,こうちき,RWARTHA1M,乙宗梢大好き部,1178,13,89,8085000," 662,291,112,289 ", 816 ," 566,017,361,693 "," 1,119 "," 1,040,611,082,354 "," 1,415 "," 10,585,935,776 ", 50 ,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1589,15,89,8085000," 1,751,441,264,631 ", 43 ," 1,694,572,147,149 ", 9 ," 3,618,615,436,018 ", 97 , - , - ,10,10,10,10,10,10,10,10,80
TD60MU94M,チロリン,RFYKY8DCD,LA.LA.LA,1321,9,91,8075000," 1,668,963,167,971 ", 61 ," 1,408,871,755,904 ", 57 ," 4,235,669,953,249 ", 33 ," 311,741,462 "," 2,023 ",10,10,10,10,10,10,10,10,80
Y2LLTQ4MF,Lautrum,M5LHG6R4T,乙宗動物園,1646,17,92,8055000," 1,544,397,444,482 ", 75 ," 1,538,000,256,023 ", 26 ," 3,819,253,786,645 ", 70 ," 10,326,531,759 ", 52 ,10,10,10,10,10,10,10,10,80
OOC27PRN6,リリィ,11FB0EDDT,スクステ同好会,1683,7,92,8055000," 1,536,435,139,144 ", 77 ," 1,427,873,163,255 ", 53 ," 4,326,246,594,460 ", 23 ," 7,987,390,720 ", 84 ,10,10,10,10,10,10,10,10,80
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角ex,1360,3,94,8042000," 1,828,000,312,076 ", 30 ," 1,409,377,294,591 ", 56 ," 3,322,214,993,402 ", 144 ," 2,584,639,076 ", 591 ,10,10,10,10,10,10,10,10,80
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,1689,16,95,8040000," 1,519,734,114,673 ", 79 ," 1,565,869,113,987 ", 21 ," 3,942,310,941,596 ", 59 ," 10,220,066,358 ", 54 ,10,10,10,10,10,10,10,10,80
C7IMXOP79,ナーガ,RWARTHA1M,乙宗梢大好き部,1594,6,96,8030000," 1,488,974,432,640 ", 87 ," 1,451,543,502,872 ", 45 ," 4,317,969,207,289 ", 26 , - , - ,10,10,10,10,10,10,10,10,80
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,1720,17,97,8010000," 505,984,939,084 "," 1,283 "," 386,644,375,622 "," 1,895 "," 1,482,958,407,164 "," 1,002 "," 10,146,356,236 ", 56 ,10,10,10,10,10,10,10,10,80
V45G4Y8ER,ニッケル,GXR6C85BT,花帆ちゃん親衛隊,1566,15,98,7995000," 827,894,779,688 ", 492 ," 939,448,171,443 ", 443 ," 2,562,178,975,885 ", 381 ," 10,053,509,956 ", 57 ,10,10,10,10,10,10,10,10,80
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,1608,17,99,7990000," 1,484,479,032,930 ", 89 ," 1,484,414,189,101 ", 39 ," 4,153,180,569,388 ", 38 , - , - ,10,10,10,10,10,10,10,10,80
MHUB8095B,どらろー,3F9P3U95T,ଳ天地鱏明の空ଳ,1408,15,100,7984000," 1,667,826,935,878 ", 62 ," 1,443,047,538,557 ", 48 ," 3,305,273,307,178 ", 147 , - , - ,10,10,10,10,10,10,10,10,80
82AHP3EY8,じいなぴー,AH27N260E,百生信託銀行,450,0,101,7980000, - , - , - , - , - , - ," 9,760,460,941 ", 58 ,10,10,10,10,10,10,10,10,80
WA5XEFDDY,ジョル,YE7CX8RNP,蓮ノ大三十角ex,585,0,102,7965000, - , - , - , - , - , - ," 9,696,801,807 ", 59 ,10,10,10,10,10,10,10,10,80
8GYTX89XA,夏はハロめぐ,PBRDPWEY1,村村会,1520,17,103,7950000," 1,387,168,888,826 ", 110 ," 875,807,887,269 ", 515 ," 3,295,194,853,971 ", 150 ," 9,666,446,770 ", 60 ,10,10,10,10,10,10,10,10,80
