player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,姬芽,小铃,瑠璃乃,吟子,塞拉斯,泉,季度等级,104季度等级
7IPXPMYLH,りょぼ,A8BJ5V3ET,はすのそら,0,7620,1323100,7,1,4,4,4,1,5,6,32,21
11X84N61S,じはんき,X34LWGL6R,サークル2,4,7621,1323000,8,2,8,4,4,3,4,8,41,29
EYVPWFRR6,クリッパ,AR9HR528A,いろいろ実況,2,7622,1322737,7,1,5,1,1,2,5,5,27,17
38T7B0N7N,たく8,A7WWE0463,蓮ノ空初心者部,3,7623,1322650,7,1,6,1,4,1,8,8,36,20
MLPH4D5LY,Nao4,BXC1T2HY2,初心者の集い,2,7624,1322450,7,4,7,1,4,2,8,8,41,25
8D8HY8URJ,饶舒铭,9YG7C0VM7,綴理と無言で昼寝,0,7625,1322000,9,5,10,5,8,6,6,7,56,43
2CJHMJR2P,ふーこ,WX1DYC9Y1,ラナンキュラス,10,7626,1321850,1,1,2,3,1,1,2,3,14,9
H1E7FK9KU,チャオプラヤ,2DYYAPFVN,蓮っ子村,0,7627,1321810,8,4,8,4,4,4,5,6,43,32
3ID6ZXOK7,Yugo|ゆうご,2NY9H8BR9,乙宗紅茶館,8,7628,1321350,1,1,1,1,1,1,4,4,14,6
LUNL3885T,零,XHJLF3R8H,ゆったりプレイ,2,7629,1321100,1,3,9,1,4,1,1,4,24,19
4V01Y2T6V,まさ,NG47YWRR1,繚乱！蓮ノ空,1,7630,1320987,7,1,5,1,4,1,5,6,30,19
VTI2FERQJ,ぴろ,E7UBFLW56,同好会の同好会,0,7631,1320812,8,1,4,2,1,1,6,4,27,17
D215JLDZG,シノ,K2L5DCVNR,REAL,2,7632,1320700,1,3,2,1,2,1,1,2,13,10
3RVXE7N0J,ちゃんとしたかも,5CG1W6CP5,初心者さん,8,7633,1320450,7,4,7,2,5,1,7,7,40,26
L4TH6HR3R,桜小路恋,YAD615PCK,蓮を咲かせる泥達,12,7634,1320000,7,1,5,1,4,1,7,10,36,19
VVHB4RJFU,ナマサタ,GVY1F8C9D,花咲くラブライ部,1,7634,1320000,9,1,9,4,7,4,4,8,46,34
8N5Y5HD1G,スドウ シン,M206VENTF,蓮紺の会,0,7636,1319700,10,3,9,1,3,4,7,9,46,30
8TVJ3W4XF,ぼたん音頭,85D411XNB,蓮っ子の集い,2,7637,1319480,5,3,6,1,1,1,1,7,25,17
DYRRW9FN1,雪輝,W2HEPMM2A,無言。ぼっち。,4,7638,1319450,10,3,7,2,4,2,7,7,42,28
KB08WTKT7,J,PLBBEX019,待機室目指し隊,0,7639,1319400,9,1,8,4,5,4,4,4,39,31
P5PGW5TFD,真城優,0DT3GEJ6C,BBF 金沢支社,2,7640,1318650,1,5,1,1,2,1,3,2,16,11
J78UMS50Y,剣士,RGR1NVGWH,無言推奨・自由村,1,7641,1318500,8,4,8,2,5,4,6,8,45,31
J5T832BTY,しょーた,JD541JRXE,こてっちゃん～,0,7642,1318200,10,5,8,2,10,2,8,7,52,37
DBCX1EE3Z,塩レモン,HK0E91U71,放課後写真部,4,7643,1318150,7,3,7,3,4,3,5,6,38,27
K4D1LHY4L,もも,VNEY6C9BE,スリーマーメイド,1,7644,1318050,1,2,6,7,1,2,4,5,28,19
04P0W791X,KAMAro,2L4HJXUUR,アマ研ガルパン班,6,7645,1317850,9,4,7,1,4,4,7,8,44,29
O70Z7W0RO,トーマ,9YG7C0VM7,綴理と無言で昼寝,2,7646,1317650,7,1,5,1,1,2,4,2,23,17
2QUMUYSCN,コキャーマ,71U58RMK3,蓮ノ空長野支部,5,7647,1317400,1,2,6,4,1,2,10,10,36,16
KACEH4J7E,リモ,60KU468X3,はっすーず,1,7648,1317350,2,4,8,4,5,2,5,6,36,25
YXJIU926B,マコリカ,WLLWJ8ADP,乙宗筋肉サークル,0,7649,1317150,8,4,6,1,4,4,6,8,41,27
ANYHB29V0,しおりんご,37N3TNTVB,推しを布教する処,3,7650,1316950,7,2,4,3,10,9,5,2,42,35
9YV6IIB9S,TAMA,HU6K4GA0A,ロタテオン,7,7651,1316550,1,1,5,1,1,1,8,6,24,10
V387B9IL5,らっきー,4XVD1CXVM,KIT,7,7652,1316349,1,1,1,1,1,7,6,3,21,12
YTUYL20C7,はーごん,T48KV9EP2,無言ぱーく,1,7653,1316000,2,1,2,1,4,2,7,8,27,12
27AUX98C6,earth,F56XEUUBE,みらくら自習室,6,7654,1315750,6,2,7,3,2,4,6,7,37,24
LAEYF4C2R,ミーシャ,KGDNX3EF3,ENcircle,2,7655,1315500,4,3,5,6,3,2,6,7,36,23
XCRBTYZBK,KOS_MOS,38KAJGDGU,異次元シャニP,3,7656,1315250,5,5,8,5,4,6,5,5,43,33
CLXC66KWW,や,AWPK4F8YL,隔離病棟,0,7656,1315250,5,4,8,4,5,1,7,8,42,27
T1BBWU0YW,みあま,5L9GNT78V,叶え！私達の◯◯,8,7658,1315200,10,4,8,5,6,4,8,8,53,37
BXVTWFWDW,SB,A2N4C0FHE,BRSMS,7,7659,1314550,6,10,6,8,10,3,7,4,54,43
OVXPMW4PT,ごんた,N1DJVPGP8,いつでも咲けるよ,12,7660,1314424,1,1,3,1,2,1,3,2,14,9
VQ60I1SSW,守凪,YK0X6N2HN,無言OK出入自由,3,7661,1314250,1,1,1,2,1,1,4,4,15,7
9G6B9PL26,み！,TK9E1BB1P,無言で自由,0,7662,1314075,1,3,7,1,1,4,1,7,25,17
QFII0TERP,肉じゃが,W3UUXHMDV,水彩ブーケ,3,7663,1314050,10,4,8,1,7,5,8,7,50,35
2BTARH6FG,じろう,X0TFG829Y,ボクのおうち,0,7664,1313890,6,4,7,9,2,2,4,7,41,30
FMKBMJNIT,アッシュ君,GWGDMA3YC,初心者無言自由だ,7,7665,1313750,4,1,4,1,1,1,7,4,23,12
MHIO3WTRI,森井啓介,UVK38MFR2,蓮の虚無サー,3,7666,1313637,4,2,1,1,2,4,6,5,25,14
42DVYJRPP,17,BELCUYCMH,蓮hkg香港分部,8,7667,1313550,10,2,5,2,4,10,10,4,47,33
K8KIAE882,青,LY0XPW7NL,元カノ概念強火派,7,7668,1313300,9,4,5,1,1,1,1,3,25,21
FAYFKXJD0,テツヤ,BKUHCT7WF,蓮女お嬢様部,2,7669,1313200,9,4,7,1,5,3,6,7,42,29
VG9JB9A6P,結城,90871BA4P,蓮ノ空候補生,0,7670,1313100,4,4,7,1,6,4,3,7,36,26
0AORTQK5I,ずっきー,2YD6LJLKD,みらくらぶ♡,0,7671,1313000,4,1,2,1,1,3,1,2,15,12
2MEGJ2BLE,おのちゃん,8JMW9G2XW,僕らのリンクラ！,0,7672,1312560,4,4,7,2,4,1,5,2,29,22
47VE69U02,ユーリョン,KXEME076E,つづさや親衛隊,0,7673,1312350,6,4,6,1,1,1,10,9,38,19
810H1732U,起煥,DW13FCXPT,Mulbungs,7,7674,1311900,8,2,5,1,4,4,6,6,36,24
BYYMVBM0W,すーーー,03UX84WLY,こやんいくらぶ,0,7675,1311850,10,4,6,2,4,2,4,4,36,28
E0AWYEWCN,かなりんまる,UMG1B9C7V,蓮ノ空女学院,7,7676,1311650,8,2,7,4,4,2,7,7,41,27
7RBKN7USP,Deen,59AK7LJ7A,とりあえず,1,7677,1310850,8,1,1,2,4,9,4,6,35,25
C4NBNUABS,試作型ミッシェル,HMBW9DXY2,蓮好き皆あつまれ,2,7678,1310800,3,1,5,1,1,1,1,2,15,12
DK643DJK0,ｳﾆﾑﾗ,D8CPWLGHJ,あまいのサークル,0,7679,1310300,1,1,1,1,1,1,1,1,8,6
ATV83C4LL,ないんのな,FLFXP0T22,沼津内浦メンバー,15,7680,1310000,10,7,10,7,10,10,10,10,74,54
BO2UGGOOU,アキ,1G89KTD5X,サークルひとり,2,7681,1309900,8,3,5,1,1,1,1,6,26,19
COX41K6NR,りんまる,75UJ5RB97,蓮ノ空雪野球部,1,7682,1309850,2,6,9,2,1,2,1,2,25,22
ENM1G0MXX,ろむせん,J5FJNX88N,無言,0,7683,1308900,2,2,4,9,3,4,2,3,29,24
XHHGLWFSG,siro,TR057C1UW,蓮ノ空ぼっち部,6,7684,1308650,1,3,7,2,1,2,9,8,33,16
BL6J7SDWI,ハマゲン,DH97ANN9G,ツキマカセ,10,7685,1308400,5,1,2,2,7,1,8,4,30,18
FNVYHXA39,るおさん,2U4GLJXLJ,泥の中の養分,3,7686,1308387,8,4,7,3,4,3,8,9,46,29
MVTHT5FHL,ミカラ,Y7KJ3PM8P,蓮すきすき同好会,11,7687,1308300,10,5,8,5,8,6,9,9,60,42
T7IBKC9ZY,るみな,JE7V5MM31,蓮ノ沼に沈んだ泥,8,7688,1307970,9,1,1,4,4,2,5,7,33,21
GQCKJ7OUD,いちはな,RNJ306W6N,日曜日よりの使者,8,7689,1307750,8,1,5,1,4,5,6,7,37,24
88JE34DUC,ディセラ,PH0YEPJD8,蓮ノ空北國金沢校,2,7689,1307750,3,2,1,1,2,2,1,2,14,11
BLGPGVJ14,板口,PR2BGEK5K,パッショーネ,2,7691,1307000,10,7,7,2,7,7,10,10,60,40
PJLS7NV8H,To-.,60KU468X3,はっすーず,2,7692,1306600,6,1,7,1,5,3,8,8,39,23
I385LMJ8K,ノノ,HXVYGL96H,初々しい対抗戦,8,7693,1306462,5,1,7,1,2,4,4,6,30,20
C25964W1K,ぶぶるー,C021HVB2B,第3芸能科,2,7694,1306200,1,1,1,1,2,3,4,4,17,9
N83106WNY,きさらぎ〜,BT22M41DV,梢花帆吟子同好会,0,7695,1305950,7,1,7,1,1,2,9,9,37,19
X8UFB1K82,kirishim,7UX6117P2,重曹圖書館,11,7696,1305850,1,1,2,1,3,2,7,10,27,10
S0YIWRVSN,くにP,NJBBTCY3A,かにかに！,4,7697,1304800,5,1,8,6,1,6,7,8,42,27
55BFWMH5B,ヒスイ,1F5EPPMLD,UR貰えればいい,0,7698,1304550,4,5,10,4,7,4,5,7,46,34
WC9W5GH20,ruiqiao,8BAYBXUXC,スリブ大好き♪,0,7699,1304512,6,4,5,3,3,3,4,4,32,24
SSTETL8LE,フンワリ,M1DLCR0R8,花帆護サークル,4,7700,1304310,10,3,7,3,5,4,9,10,51,32
QQQW5MJS2,まぐ,0JY7F3EKU,さやか愛でる会,2,7701,1303850,3,7,4,2,3,2,5,3,29,21
F77JUETL7,カザハ,82CY1DN9W,みらくるねす,0,7702,1303640,5,4,1,1,5,4,4,4,28,20
LJ0BRY5LX,じみー,4XRHRYDW4,無言でエンジョイ,2,7703,1303540,8,1,7,1,4,2,8,7,38,23
4F836WDGE,よこ,KXU941RFJ,梢先輩おめでとう,2,7704,1303400,1,1,1,1,1,1,1,2,9,6
PFFGGH7CP,はまなす,M8FM7P139,蓮ノ空ひとり旅部,1,7704,1303400,7,1,6,1,4,5,5,6,35,24
00FWW1TR2,海里,BELCUYCMH,蓮hkg香港分部,2,7704,1303400,1,3,1,1,1,3,4,3,17,10
QUNT7EOFT,ワツタ,KXB93FVTR,フラワーガーデン,3,7707,1303300,6,1,7,5,4,4,6,7,40,27
LVP4D6FN6,phocidae,NLTAB4BLF,蓮ノ空ゆる活動部,0,7708,1303150,7,3,5,1,1,3,5,5,30,20
CV60R19C9,ホムK,RNJ306W6N,日曜日よりの使者,2,7709,1303100,5,1,7,1,2,5,6,5,32,21
9J50D04CC,しもん,88DJ300PJ,めぐ党 • 永遠,4,7710,1302950,10,2,10,2,4,10,9,2,49,38
V683T3X0G,クラトス,LYPVAETHY,金沢の泥,5,7711,1302850,9,4,9,5,5,5,5,8,50,37
8J815JMHD,柏の餅,WG393HCB5,月夜見海月よすぎ,0,7712,1302800,2,2,1,1,1,1,4,6,18,8
FGH309JBB,Faiz49,KGDNX3EF3,ENcircle,2,7713,1302150,8,1,1,4,5,3,2,2,26,22
EE1JSH1T4,セリィ,M8FM7P139,蓮ノ空ひとり旅部,6,7714,1301850,7,1,1,1,4,1,8,7,30,15
M1FR8LDYD,T＆M,PWK02KG0F,メメントの森公園,0,7715,1301800,3,4,5,1,1,1,7,6,28,15
2FWIED89S,ラフライフ！,FTF09PHBU,だっぷとサークル,0,7716,1301750,8,1,7,4,4,5,6,8,43,29
9XMYQHWJN,keyton,R083H7WRN,サークル無言,9,7717,1301150,9,2,8,2,6,3,4,6,40,30
R0P5A5EVT,にーすとろーく,9C0KWR782,まったリンクラ,3,7718,1300900,9,1,7,1,6,5,7,6,42,29
BEUYUHJEY,ふかぽん,MGLMY316W,強制弾かれ部位,0,7718,1300900,6,1,1,2,5,2,8,4,29,17
FXKE596B7,大熊歩,NX9KJK529,虹ヶ咲学園,2,7720,1300100,2,2,5,1,4,3,4,3,24,17
OQFOIAKCZ,デコポン,M19W0KC8A,ラナンキュラスズ,0,7721,1299950,6,3,1,1,1,2,7,8,29,14
3PNXP1KG2,フィトン,75UJ5RB97,蓮ノ空雪野球部,2,7722,1299500,4,4,5,1,4,3,6,6,33,21
W1RG2NX4V,まつり,EE4BKR0AR,まったりプレイ,2,7722,1299500,4,2,7,3,5,4,6,7,38,25
K31XF0XJU,ユウ,LT9K2FP23,いな民リンクラ部,6,7724,1299150,6,1,7,4,2,3,9,8,40,23
G85VFUH28,ゆきだま,V2WJURNMG,秋の暮れ燃える赤,6,7725,1298740,7,4,7,4,4,4,5,4,39,30
GWMCEH21U,なっほー,YDYH4VRRP,レンクウ,4,7726,1298587,9,6,8,5,7,5,7,8,55,40
V449L5VUF,あおい,573J1JVVK,かほかほ,9,7727,1298450,8,2,4,1,4,4,5,5,33,23
5FKCL0KRR,べがすぅ,AYDP5L9V4,乙宗梢好き好き部,7,7727,1298450,10,9,6,10,10,2,7,9,63,47
3NDXRB4JG,フィズ,2DYYAPFVN,蓮っ子村,0,7729,1297950,8,2,9,1,1,1,4,2,28,22
JMVD8WZW9,アリス,Y5J5Y90CD,まるまるサークル,6,7730,1297712,8,5,8,5,6,5,7,9,53,37
FNVD61YMV,魔夜,BW38LDPRF,蓮浦の星空,2,7731,1297400,4,1,1,2,1,2,10,10,31,11
OWBMIIVHR,おとえ,NB0HX9KP8,かほてぃあん,13,7732,1297250,7,5,10,5,5,5,10,10,57,37
4W70J0GNT,ニコ・ベリック,6C9R15BLY,スクスタ避難民,1,7733,1296670,9,4,8,5,7,4,7,6,50,37
PPKG2GEEB,TTSC,5YEE75CB4,ロビーで待ってる,0,7734,1295950,7,1,6,1,2,1,10,10,38,18
0RVW2NW6W,ひめめぐ党,7MPNTWKTN,Dreamers,0,7735,1295450,6,1,6,1,2,3,8,7,34,19
CCHW46Q9P,さーもん。,1VHNJJHG0,さーもん党。,4,7736,1295200,9,2,6,1,4,1,7,7,37,23
T4EZV19EO,tek,5P8A9KP3U,＿,12,7737,1295150,10,7,10,5,7,5,10,10,64,44
OBK9LNIYJ,ユキ,GW4CH70HK,TKG同好会,2,7738,1294450,7,4,1,1,4,1,4,10,32,18
2P0821WXH,X2552,FVTGWWP0T,さわやか3組,4,7739,1294400,1,1,1,2,1,2,7,5,20,8
CJXNTVBR6,Ｋz,NT2KU5174,こずかほ。,8,7740,1294200,7,1,8,4,5,5,4,7,41,30
D72L60CAH,Nandk,N83DW3NYG,†極最強倶楽部†,4,7741,1294150,6,4,6,2,9,2,5,6,40,29
P55YVR9W3,Ｍ３１０,CV8NP1T8K,アイドル研究部,7,7742,1293700,5,5,6,5,5,6,10,10,52,32
01L36LTSN,皆城舞花,5EEXYEYH7,蓮ノ空計画,2,7743,1293075,9,1,1,1,5,1,4,7,29,18
HMS9P9F5X,はなよまる,F2CFWVMY9,藤島め組,3,7744,1293074,5,1,8,4,1,2,9,6,36,21
HMEGU1O4P,ゆー,VXF8P7NDC,どんぐり。,6,7745,1293050,10,7,8,6,7,5,10,10,63,43
1KYUUYKE0,GLAY73,PD80VCP5N,虹ヶ咲学園,2,7746,1292650,5,4,6,1,1,2,10,10,39,19
Y7TCH1YC2,k.n.,L1VGJTD5P,蓮ノ空お茶会部,1,7747,1292500,7,9,4,5,10,5,10,10,60,40
VVR98X5B5,バッチ,FHN78V2DJ,無言でどうぞ,3,7748,1292350,5,1,7,1,4,2,7,6,33,20
9MQL7VKHH,MuhKuhさん,PDMPF3VVV,r/LL,6,7749,1291850,1,2,6,1,1,2,8,6,27,13
6E4BLG78B,Lv1,74HPWML1R,VALORANT,2,7750,1291750,8,1,5,1,6,2,5,6,34,23
KO0N2QJZK,ななこ,CM5THHYHB,「」ノ空だけれど,5,7751,1291700,1,1,7,1,5,1,7,4,27,16
MP505MLEV,わらび,2JK7E4115,ラ！推し,5,7752,1291100,8,4,3,3,6,3,8,7,42,27
2K9EBJ5HV,ドレッドデース,YVV9CMBLW,東京公演で沼落ち,1,7753,1290750,2,3,5,1,2,2,8,10,33,15
3YFEPKVLU,臥龍梅,06DCWC1RE,とりあえず参戦用,0,7754,1290610,6,2,5,1,1,2,7,8,32,17
4PCC9NGX7,堕武流王✿,Y2P9LABR2,スクステ同好会③,0,7755,1290350,4,2,6,4,6,4,5,4,35,26
XLKP82APA,ぴの,H8VL3ACXN,最低保証回収部,7,7755,1290350,7,1,5,1,4,1,9,7,35,19
DJRZFAW0U,ジャン,EKACCPWWB,タフノ空学院,0,7757,1289350,5,1,5,4,1,1,7,7,31,17
MVD3JUMPA,黒の皇帝,P2J37FNLG,乙宗先生指導会,0,7757,1289350,8,5,7,4,4,6,8,8,50,34
7RI6QLW8P,リンク,HWGKA410A,蓮沼,1,7759,1289050,5,1,6,1,1,1,7,7,29,15
SHZ315U9F,ラプター,NX9KJK529,虹ヶ咲学園,0,7760,1288850,4,4,1,2,2,2,2,3,20,15
5DH5A9H10,さやかるぅと,PN4VA24XF,みーかるぱーく！,0,7761,1288570,1,3,2,1,4,1,4,2,18,12
UJ6XY1AKA,だうろー,9C0KWR782,まったリンクラ,0,7762,1288350,1,1,1,1,2,1,1,3,11,7
7M85A4YGE,とぅない,2HEFYHN82,異次元フェスから,2,7763,1288050,4,4,5,4,4,4,5,6,36,25
MBJNHUW9G,橘かぼす,HBM31HMUY,YUKIZURI,1,7764,1288000,5,3,5,1,4,2,7,6,33,20
W4MHW45VG,puyo,P2J37FNLG,乙宗先生指導会,1,7765,1287900,5,4,1,1,4,3,1,5,24,18
0GXQM5EPZ,南紀,XEENRBXCG,蓮ノ空休日クラブ,0,7766,1287360,7,1,5,1,4,1,4,4,27,19
GGKKLA4R3,ホムラ,8MLVA67AK,聖ミリオン女学園,2,7767,1287212,8,3,9,5,7,6,10,8,56,38
GYTUX48EP,桜花くん,88DJ300PJ,めぐ党 • 永遠,0,7768,1287037,4,1,5,1,4,3,7,6,31,18
H5X7KUBN7,妍錦,919XF8V2V,蓮之空大三腳,2,7769,1287000,6,3,5,3,1,1,8,7,34,19
IK04UV2OB,くらり,VF517JBVB,無言でいいよ。,0,7770,1286850,8,2,7,1,4,1,7,5,35,23
ON6727LS9,Flash,57HNJ07NK,みらぱ推活最前列,4,7771,1286150,7,1,5,1,1,1,7,5,28,16
0BWUJ82CV,とんと,7G23BHH2H,とんと,0,7772,1286000,5,1,4,4,4,1,5,5,29,19
1AA6GW9AH,あ,EE4BKR0AR,まったりプレイ,4,7773,1285500,7,1,6,1,5,2,5,6,33,22
BBD5EFKMW,コッティー,3LPBPHL3V,壁の民の伝説,0,7774,1285400,4,1,7,1,4,1,10,6,34,18
R36LH5RG0,ビオランテ,NAJUU97FE,蓮女コップ研究会,0,7775,1284900,7,4,7,1,6,4,5,7,41,29
6G4G5XLQR,くるみ,TM19BMU7C,ソロプレイヤーズ,2,7776,1284750,8,1,1,1,7,5,8,5,36,23
N5AVCCEAA,Asa,51CF1LTGY,ラ研連合,1,7777,1284700,4,1,2,2,6,2,8,7,32,17
1K49L3H2X,がんも,0JY7F3EKU,さやか愛でる会,1,7778,1284650,5,1,1,1,1,1,5,6,21,10
79W54BD8P,かび、,NA8FEYN0M,蓮ノ空飲酒クラブ,6,7779,1284200,5,1,2,1,1,1,10,6,27,11
JA1LGOYWL,あさがおー,CW8RB7869,鯖の味噌煮定食,3,7780,1284150,4,1,6,1,1,1,7,8,29,14
D23JRKA03,u.c.c,C0PGP6F0P,歌唱？舞踏？,2,7781,1283500,7,1,5,2,4,4,7,7,37,23
56NB3GXAG,げんくま,WNA5GTJPP,蓮ノ空百合クラブ,4,7782,1282900,8,6,5,1,6,3,1,6,36,29
7M5MB4R0U,ニューロン,MXN85G5KF,蓮ノ空漫画研究部,2,7783,1282700,6,1,7,1,1,2,5,10,33,18
3PP6J384M,颯,UYCT3Y4JK,蓮っ子,4,7784,1282500,1,1,1,1,1,7,1,2,15,12
CU1M0EM8A,遙旭,V6DV6KETG,梢好き好きクラブ,9,7785,1282150,9,4,7,1,4,4,7,7,43,29
4LZBOTBXW,ヴィータ,8JMW9G2XW,僕らのリンクラ！,2,7786,1281800,1,3,5,1,4,1,4,8,27,15
00MH3P2WY,SkyEagle,U740C25T1,ごろちゃんず,0,7787,1281550,9,4,8,4,5,4,7,7,48,34
DIP8Z8GIN,めいどさん,ADV0547D7,蓮ノ美食殿,4,7787,1281550,8,4,6,1,6,1,4,4,34,26
41R2AG7HK,テリヤキ,DKNHY5HH6,なす料理研究会,10,7787,1281550,8,5,7,3,7,3,7,9,49,33
FH77ZUBH1,タルヒ,0VEMMV8E2,スリブとまったり,6,7790,1281450,7,2,5,4,2,2,7,7,36,22
Y32MB9VVG,sho,J62DRC7J5,蓮ノ空好き好き会,9,7791,1281436,9,4,7,3,6,1,7,7,44,30
Q8Y20SMFJ,デアリンゴタルト,TBHVUNGK6,ヨーロッパ軒,9,7792,1280760,9,4,8,1,1,3,6,7,39,26
8KLEBHD72,Kｰri,HXVYGL96H,初々しい対抗戦,0,7793,1280600,2,3,2,1,1,4,7,6,26,13
GKH6MY1PD,みしゃ,8MTLYLH9F,木星月華黄金宮,0,7794,1280000,3,2,1,1,1,3,1,2,14,11
XJ25A01MP,ビアレス,VP0K6KF0K,蓮ノ空大好き!!,0,7795,1279900,7,1,5,1,4,4,5,7,34,22
2KN2HF9VW,nao,PMME7169X,蓮っ子動物園,4,7796,1279580,4,1,4,1,5,1,4,2,22,16
NLUJE7DRJ,瑛,W17PJGEG9,お気楽亭,2,7797,1279250,4,1,5,2,4,2,6,7,31,18
LF45W7BU7,ゆーり,HHMRTM0P7,つづさや党,6,7798,1278630,8,1,8,1,5,3,8,7,41,26
H52C1HPBU,UA,UVK38MFR2,蓮の虚無サー,3,7799,1278600,7,5,7,6,4,2,5,5,41,31
PWTJD3CC2,ヒイラギ,6WJW7R1TD,さやこずノ休日,0,7800,1278300,7,2,6,1,5,1,5,7,34,22
2EZPNDDC5,リウヴィル,YT0LCFY25,蓮ノ空風紀委員会,5,7801,1278150,8,1,7,5,5,4,4,4,38,30
U81W2EBUE,ラップ,H837E0M9R,沙知先輩大好き部,0,7802,1277850,7,1,5,1,4,1,5,6,30,19
UXC2URDTD,だちょう,NGFXVPCGX,うさぎのしっぽ,0,7803,1277800,1,1,6,1,1,2,5,5,22,12
XYLR81X8M,ruirui,N1DJVPGP8,いつでも咲けるよ,6,7803,1277800,10,1,8,5,1,8,10,7,50,33
M3BYX4MLR,はぴぴ,C021HVB2B,第3芸能科,0,7805,1277600,7,2,6,2,1,4,8,5,35,22
N7050L25L,Ben,TWJ862EPN,こにゃとも,0,7806,1277550,7,4,6,1,7,2,9,5,41,27
N4FA1VTLG,strikeb,NA8FEYN0M,蓮ノ空飲酒クラブ,2,7807,1277425,9,2,7,4,6,2,8,8,46,30
ZI41XDD4H,K,UYFUH7H95,ハスフラスコ,0,7808,1277150,9,4,7,1,5,4,4,4,38,30
OADKSOJL0,しろ,WJY2HK6A5,蓮の空イベント部,0,7809,1277100,10,4,10,4,9,2,7,4,50,39
M6DYHRNG8,ピスタチオ,XJHATLDVB,さやかほ部長会♡,2,7810,1276974,5,1,1,2,6,2,5,4,26,17
67YXLX7RB,ゲコ,0NLHKATWL,生きてるだけ偉い,0,7811,1276750,10,4,8,1,8,3,7,7,48,34
4TGPELCUJ,メルファ,XHJLF3R8H,ゆったりプレイ,0,7812,1276550,6,2,5,1,5,3,7,7,36,22
KHE3W6BHY,エレン,BPFAT416J,さやかわいい,1,7813,1276100,7,5,8,5,6,6,10,10,57,37
VFIJK9GXD,骨,3TBXTEBUE,サークル(骨),2,7814,1275850,8,1,8,1,4,3,7,7,39,25
BG5Y2NB90,青いトマト,HGVHHB78D,蓮ノ空写真部,0,7815,1275550,8,4,5,1,5,1,4,2,30,24
9AKRX9C07,まろやか苺,WN3LHKX0L,レンコンおいしい,2,7816,1275300,10,6,7,4,7,3,5,6,48,37
TMYJEAH5M,佐久良七海,J8GM3V8KB,肥満児芸楽部,2,7817,1275250,2,4,1,1,5,2,5,2,22,15
K7ILFKL1U,すぎのき,VXDPPJJL1,蓮ノ空リボ課金部,2,7818,1275200,7,2,6,4,5,4,7,5,40,28
52RTXUFZ1,けら,TKVR3KU7L,ネギトロTKG,1,7819,1275100,4,5,4,1,3,1,4,5,27,18
3HZ72U10W,アリサク,K25DPPGT9,圧倒的にまったり,12,7820,1275020,4,1,8,1,1,1,4,2,22,16
3BBMNCHPK,やむやむ,866DU609J,ラ！スレ@may,0,7821,1274850,8,5,9,6,5,5,10,10,58,38
U56OJ1JH5,ユペ,TKVR3KU7L,ネギトロTKG,12,7822,1274800,8,8,10,6,8,5,10,10,65,45
EJAPDBYP5,鈴,V8XX999F6,卍蓮村幼稚園卍,0,7823,1274350,4,4,5,4,2,4,4,3,30,23
2CK21B89C,かっぱ？,AXGGJ4EJ1,所属だけしたい部,2,7824,1274300,8,2,7,1,5,2,3,4,32,25
FTJ52CVFM,めかぶ,BEMED3RY1,無言無課金ok,0,7825,1274250,9,4,7,3,5,3,8,8,47,31
4FT24MUGR,さらまんだあ,XN2VEA6DN,無言,7,7826,1274200,5,1,7,2,7,4,8,6,40,26
AX33H378G,ゆーじんぐ,T045NDKW0,♬さやか愛好会♬,4,7827,1274050,8,1,5,1,4,2,5,8,34,21
701WFGVYP,ひろきち,R801YPW1C,さっぱり塩ダレ,2,7828,1272900,7,6,7,5,7,5,6,8,51,37
2K4FKGLAY,ロンド、君に,6C9R15BLY,スクスタ避難民,0,7829,1272770,8,4,8,4,5,5,8,7,49,34
G2I1A5CU5,ミナリンスキー,FG4170141,♪さやか愛好会♪,4,7830,1272400,7,4,6,1,1,1,10,10,40,20
CA3PEGT3B,きいす,TK9E1BB1P,無言で自由,6,7831,1272300,10,5,8,6,7,5,5,7,53,41
RJLP1MNRH,れもんてぃ,LLDLG20UU,UR取り隊,2,7832,1272070,3,4,5,1,4,1,10,9,37,18
M8SA78S6R,うどん,UK30B7DG2,ずらまる卯どん。,2,7833,1271660,5,1,5,1,1,2,1,2,18,15
M8F6UWJKD,Oupas,BEMED3RY1,無言無課金ok,4,7834,1271550,1,2,2,1,1,3,1,3,14,10
TY8V0CD05,みねおか,546E85JGG,月猫ぱーく！！！,3,7835,1271450,8,2,6,2,5,3,6,6,38,26
WHVXY778B,ろ〜らりるれ,HE0GK3EPE,瑞蓮プロカ倶楽部,0,7836,1271430,4,4,9,1,9,2,2,2,33,29
YR4FLPJJC,しなもん,BHW3RTLYB,カワウソ小屋,2,7837,1270450,4,1,1,1,1,1,4,5,18,9
MZSZE0W5Y,わたもん,K00A4AVTK,まったり蓮ノ空,4,7838,1270350,5,4,6,1,4,7,8,6,41,27
DERWPX300,さくらぎ,F08AHUJJ0,綴理のお世話係,6,7839,1270200,7,7,7,5,7,5,6,5,49,38
G1VN7WPWJ,Gilber,0HB7NEL1U,ItaClub,0,7840,1270150,6,7,4,1,1,1,10,6,36,20
DNYU68VF4,105 New,G0J2F9NAL,さやさやさーくる,0,7841,1269850,8,5,7,4,6,4,10,10,54,34
