player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
UV5EANYV0,ペガサス,9FF5JBNDF,めぐすきクラブ,1145,6,2444,8049080,,,10,6,7,8,6,7,7,5,56
UBT0A5NSS,Luke,8R49BTWW6,蓮女お嬢様クラブ,1269,13,2445,8048880,,,8,1,5,9,9,5,9,1,47
4KE2HL32M,エルモ,BELCUYCMH,蓮hkg香港分部,1209,5,2446,8047520,,,10,6,6,10,10,7,10,9,68
GRTNB9D0B,ut@t@,T045NDKW0,♬さやか愛好会♬,1171,14,2447,8047000,,,10,10,10,10,10,10,10,5,75
8CA3E775W,Skyflan,FDWY9N1P7,"ゲCo.,Ltd",1108,1,2447,8047000,,,10,9,10,10,10,9,9,5,72
LDJP8T19X,ARX-Λ,0CEA9XFKR,蓮ノ空の泥人会,1548,12,2449,8046340,,,10,8,10,10,8,8,10,7,71
XDFELVLT9,You&i,GR65FP8VN,蓮好き,711,0,2450,8043600,,,10,7,7,8,8,5,5,2,52
4SU5ZK0L0,でつ,V26546K3D,乙宗気合筋肉,1092,4,2451,8042733,18627552257.0,999.0,8,6,9,7,8,9,6,4,57
EBORUWKED,fumiya,C68491XHB,みらくらぽーく！,1191,1,2452,8041800,,,10,7,9,9,8,8,7,5,63
XW8BJ9F64,浄龍桐生,8NFDBY4L5,浄龍桐生会,1297,14,2453,8039800,,,10,10,10,10,9,8,8,7,72
IPU4UJJDG,ハリマイン,2K5AM4RV0,とろぺりです,1249,15,2454,8039400,,,9,9,10,10,9,10,8,6,71
WJ0KVMM32,TP,,,432,0,2455,8039067,19879217650.0,974.0,10,8,10,8,7,7,5,2,57
DI8P4HEN1,Chupigel,J80MEYHBC,Nymphaea,1348,19,2456,8038800,,,8,7,9,8,8,7,8,5,60
80LMREA88,Akanon,AAHB7C276,HaCordVN,838,5,2457,8036800,,,10,8,8,10,10,8,4,6,64
C6F5965CD,バトルフェイス,AVY8PECF0,初心者の集い,1403,19,2458,8036600,,,10,10,10,10,10,10,10,10,80
XPHNN9RCD,時止め,UCWKRB3WR,菅沼千紗が大好き,1278,7,2459,8036440,,,10,10,10,10,10,10,10,10,80
D0N3R7B80,ふらわい,N83DW3NYG,†極最強倶楽部†,1036,1,2460,8034400,,,9,6,5,9,8,7,7,5,56
H034DNH9U,柊楓,XTMGPY62U,スクステ初心者,1089,8,2461,8034300,,,10,10,10,10,10,10,10,10,80
JKJ9MLXH0,ともか,ABU58EVJ2,Quatuor,1151,17,2462,8034000,,,10,10,10,10,10,10,10,10,80
7ELOYMVYM,KUOTA,YD2XWWFA4,蓮好き好きクラブ,1378,7,2463,8033200,,,10,10,10,10,10,10,9,5,74
2YRJ6J21P,ヒマザイン,7XH3K4GBT,LLP,860,4,2464,8032640,,,8,6,6,8,6,4,3,3,44
AP758FY7M,yuni88,427WENUC4,心の癒し～蓮ノ空,416,0,2465,8032000,3464364280.0,1423.0,10,7,10,10,10,8,10,7,72
UBDNAYCNL,ドヤ,26JDLMBLN,徒町は強く生きる,1119,7,2465,8032000,,,9,8,3,10,10,5,9,6,60
MQ74LJ95I,蜥蜴,DALU6BL7L,東方星蓮船,1436,20,2467,8031800,,,10,10,10,10,9,10,7,1,67
B2X1CHG1K,546,H1XNGBDFT,ちーむUK,940,7,2468,8030420,,,6,7,6,8,7,1,10,3,48
7GHRVCWRA,びんくん,L3NN1RWMY,アポロベイ海賊団,1384,7,2469,8030260,,,8,6,6,8,8,8,9,1,54
FGWMCLNR8,YT,N7GLY2RUW,百生銀行,1121,15,2470,8030200,,,10,8,7,9,10,8,6,6,64
DES39P1DL,前ウィをみよう,FK5MUK0ET,くる♡すきクラブ,1654,14,2471,8029740,,,10,7,8,8,7,7,5,5,57
OLZWE0YRK,アスカ,YD2XWWFA4,蓮好き好きクラブ,1594,15,2472,8029560,,,10,10,10,9,10,8,9,10,76
