player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,结算前A分数,结算前A rank,结算前B分数,结算前B rank,结算前C分数,结算前C rank,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
NJ5M5IZWU,ランボルギーニま,3F9P3U95T,ଳ天地鱏明の空ଳ,1775,19,34,8540000,0.0,0.0,0.0,0.0,0.0,0.0,161680356954.0,23.0,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1580,19,35,8535000,14569886779887.0,28.0,12798294502021.0,48.0,11903354801314.0,30.0,0.0,0.0,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1637,15,36,8530000,15462196290704.0,11.0,12588713750484.0,58.0,12248620544746.0,19.0,0.0,0.0,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,0TKFF5EG3,サークル名募集中,1610,15,36,8530000,14084468829605.0,37.0,13055296153202.0,33.0,11668016097330.0,38.0,0.0,0.0,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1781,20,38,8525000,11549930396153.0,122.0,11317265928918.0,141.0,8855256921675.0,193.0,161757160165.0,22.0,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1713,19,39,8515000,271939230398.0,4445.0,147159912500.0,5020.0,296851472601.0,3721.0,160758855047.0,27.0,10,10,10,10,10,10,10,10,80
TKLRD66RN,チャリこず4凸,3F9P3U95T,ଳ天地鱏明の空ଳ,1761,16,39,8515000,15003800984276.0,21.0,12720239744652.0,51.0,11316120199251.0,51.0,0.0,0.0,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1611,17,41,8505000,15049603304485.0,18.0,14462043258093.0,7.0,11741187966621.0,34.0,0.0,0.0,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1685,15,41,8505000,367925104439.0,3976.0,87989526.0,8891.0,10329257304.0,6397.0,168180260311.0,11.0,10,10,10,10,10,10,10,10,80
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1423,16,43,8500000,294846261381.0,4335.0,24418257330.0,6230.0,69627921512.0,5040.0,164889543916.0,19.0,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1528,18,44,8495000,484607570704.0,3555.0,578265075042.0,3481.0,26477147184.0,5757.0,161063539599.0,26.0,10,10,10,10,10,10,10,10,80
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1701,19,45,8485000,5800849871.0,7379.0,8239649609.0,6853.0,23841660.0,9183.0,165328506602.0,18.0,10,10,10,10,10,10,10,10,80
W6WFFMRAU,ほむまん,11FB0EDDT,スクステ同好会,1668,16,45,8485000,15011057574907.0,20.0,11687071310129.0,116.0,10862460355244.0,69.0,0.0,0.0,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1755,12,47,8470000,0.0,0.0,0.0,0.0,0.0,0.0,161168919660.0,25.0,10,10,10,10,10,10,10,10,80
ZWGHFBK3S,DSsuzu,YCTM6RYDP,金沢おでん同好会,1817,20,48,8465000,691127301940.0,2988.0,301391509.0,8401.0,59402539379.0,5157.0,158882672243.0,32.0,10,10,10,10,10,10,10,10,80
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,1729,9,49,8445000,14610448445599.0,26.0,13499976591497.0,25.0,12013203627296.0,26.0,0.0,0.0,10,10,10,10,10,10,10,10,80
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,1822,20,50,8440000,3536083514.0,7648.0,93980193929.0,5355.0,124005329478.0,4603.0,161632272191.0,24.0,10,10,10,10,10,10,10,10,80
LVRF4GDVF,るびたぬ,2K5AM4RV0,とろぺりです,1557,19,50,8440000,13808080213552.0,45.0,12590860463061.0,57.0,12192657734899.0,21.0,162435911791.0,21.0,10,10,10,10,10,10,10,10,80
