player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,姬芽,花帆,慈,瑠璃乃,小铃,梢,缀理,さやか,吟子,昨天分数,是否出刀,未出刀人数
UD6F8OXH8,しろねこ,0CEA9XFKR,蓮ノ空の泥人会,3,10455,2224331067628,5,5,1,7,1,10,4,5,4,1672225783683,True,17
3VJZVZZZO,たかイブ,C6V311T2P,LotuSky,4,10456,2224047147495,6,7,7,7,5,5,8,7,5,2224047147495,False,14
RMOJP9CN2,灯里,97BGFLKW9,◯◯◯,0,10457,2215579156419,4,4,4,7,4,4,6,5,2,2215579156419,False,5
04P0W791X,KAMAro,2L4HJXUUR,アマ研ガルパン班,5,10458,2212045426334,6,8,7,8,5,7,10,7,6,2212045426334,False,4
RTT5VTGFR,やまだそらまめ,8588YN91J,虹咲学院,4,10459,2201492952600,7,7,9,8,5,7,9,7,5,2201492952600,False,4
OXBKLK4CM,葵ちゃん好き,FNMV166UY,蓮ノ空喫茶部,8,10460,2201105597217,6,6,8,7,6,8,7,7,5,1843835811251,True,12
E2Z7ST7Q7,无盒,X33HHA9F8,アルストロメリア,2,10461,2200482383020,6,8,3,3,1,4,4,5,1,2200482383020,False,20
LATJWX3MM,もつ,8AT7V1C7L,初心者です,0,10462,2200064331806,3,7,4,2,4,2,6,2,2,1833369540842,True,0
GYT84TG0E,種鶏(略)森田,ABU58EVJ2,Quatuor,0,10463,2197211592219,9,7,8,8,2,4,7,7,4,2197211592219,False,20
JLZY40G00,MIYEON,YAY2UK2CT,蓮の空研究部,2,10464,2195992277687,3,6,10,5,4,4,1,7,9,1854366824932,True,8
9NWTRGFUA,ありふれた苗字,3U0J6E39X,泥人の沼,2,10465,2194192139776,2,1,9,5,1,8,6,1,5,1533696910378,True,0
WGB3A9EY1,わかるわかるよ,R7VEXFUBP,蓮ノ空応援クラブ,2,10466,2190127440355,3,1,1,2,1,1,1,3,1,2190127440355,False,16
39HKP08KE,わーー,9AYD3XJ2D,ぺんぎん隊,2,10467,2188185808325,2,5,2,4,4,2,2,4,4,2188185808325,False,9
50CV22R59,ミリュウ,5HK79LMM2,自由庭園,0,10468,2188054769046,4,4,2,2,1,1,1,4,2,1731840514837,True,0
LX17DV9C4,Kazu,M5P5T4TX3,のんびりリンクラ,0,10469,2183394349109,4,3,2,1,1,4,10,6,1,2183394349109,False,2
LOD4S1JHT,可可のATM,9UKKACGDU,蓮っ子CLUB,1,10470,2182043808727,4,7,4,5,6,6,5,8,4,2182043808727,False,21
4T4SF66O4,田　所　浩　寺,RGR1NVGWH,無言推奨・自由村,4,10471,2161339953772,7,5,8,6,7,7,8,5,6,2161339953772,False,9
DCREEVC6K,ミュート,1AK9VTG3W,ドルケスキスキ部,0,10472,2158813182308,2,3,4,4,1,6,7,5,2,2158813182308,False,7
UCCKF4JBN,星の子,BW38LDPRF,蓮浦の星空,0,10473,2155717660133,2,1,1,2,1,3,1,1,2,2155717660133,False,17
H7NTCXYUV,HRK,Y7KJ3PM8P,蓮すきすき同好会,2,10474,2146823003582,6,6,8,7,5,8,7,7,5,1795126486651,True,14
P4PXJ3JDH,ペプシマン,DN3NLWTGU,なゆりーず,0,10475,2144085094634,2,5,4,6,1,1,2,6,1,1700180834221,True,0
HGENEH7W1,ふるきゅーと,1XX6FWJRB,オートスキップ団,1,10476,2135758709851,4,4,8,5,1,8,5,5,4,2135758709851,False,17
6VN0F89TA,のすけ,9E910GGD2,蓮ノ空給湯室,1,10477,2133549841110,6,5,7,7,5,5,7,5,6,2133549841110,False,17
240UWE87K,ドアベル,HYUMHA27V,ゆるっと蓮ノ空,2,10478,2129020959903,2,4,8,9,1,4,7,5,1,1716612518223,True,0
BRNHKL2Y7,Shiraki,ENRGE3M82,蓮ノ灯,0,10479,2127278968947,8,4,10,7,4,10,10,5,7,2127278968947,False,14
FMKBMJNIT,アッシュ君,GWGDMA3YC,初心者無言自由だ,7,10480,2124923821650,4,7,5,6,4,7,7,4,4,1697644510219,True,20
FR8GC2UHY,カルマ,J62DRC7J5,蓮ノ空好き好き会,1,10481,2121356260472,2,7,8,6,1,6,6,5,2,2121356260472,False,19
N2G0J2IVX,味！,M851LEV3N,なっす父兄,2,10482,2118797825853,4,6,1,4,6,4,4,7,4,1780313680630,True,11
5W2L3RG6M,そうじ,XXVVJY6FE,ZECT,1,10483,2113319351911,10,7,9,10,7,7,6,10,7,1116229533728,True,4
D8T7C62H1,らあ,LY0XPW7NL,元カノ概念強火派,0,10484,2106865389007,5,5,7,8,5,8,10,5,6,2106865389007,False,13
YTV1JHRGL,しもべ1号,P8W50773L,蓮ノ空見守り隊,8,10485,2104476799506,2,1,4,1,1,1,6,5,1,2104476799506,False,19
MPPMNF09G,こより,DHKUGEWBJ,めぐ党虹ヶ咲支部,0,10486,2103873883072,2,4,1,1,1,1,1,1,1,1681135077675,True,15
171BVTFGB,赤茶スコップ,A86FEX2JC,おやさいさん,0,10487,2098234264519,7,8,7,10,9,8,7,7,5,768130605902,True,10
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,9,10488,2097621570523,7,10,9,8,10,8,10,10,6,2097621570523,False,2
B9GHXOW2R,くま,KB5BFK7J6,おはめぐ党本部,0,10489,2096828720779,1,3,1,2,1,1,1,1,1,2096828720779,False,10
0JD05N7DA,さくらっしゅ,8GEP3C6H9,蓮好き好きクラブ,0,10490,2092432748814,6,2,6,3,5,2,6,2,4,2092432748814,False,3
EN10HRBDU,SEINT.K,P8W50773L,蓮ノ空見守り隊,0,10491,2092135892287,5,7,10,7,6,7,7,6,6,2092135892287,False,19
NU13M8LMJ,たわし野,56081A0NP,まったり,0,10492,2089958030946,5,6,10,7,4,10,10,6,9,2089958030946,False,2
88E8MJNA0,のこ,3RH5MYBXV,こずめぐ党,1,10493,2087311553367,5,6,4,4,4,7,4,4,4,2087311553367,False,13
AM3DYQOEX,しろみど,E1HVJ71JR,ご自由にどうぞ,0,10494,2086949791388,3,4,3,3,2,2,2,3,4,2086949791388,False,18
JR9QEE7QH,ココのり,V7768X8AC,せーので！,0,10495,2086797964619,6,5,9,5,5,1,5,4,7,2086797964619,False,20
74PWFMD13,ゆどーふ,18YYNRFGA,LotusSky,0,10496,2083811218613,6,4,7,5,5,4,7,7,4,2083811218613,False,15
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,10497,2079421182136,4,7,7,7,8,1,9,5,8,2079421182136,False,14
7FG7RW2QO,mn,89CA9J5NW,サークルK,2,10498,2077263849576,7,8,7,1,4,7,1,10,8,1585325355400,True,0
M8290VCR4,ラフィー,W3YKKRWHG,ルリと愉快な一家,2,10499,2075873847044,2,1,1,3,1,1,1,1,1,1591583990015,True,17
RM6L6BRKP,あなた,56CP8P7MF,ボクら,0,10500,2071115105543,5,4,8,3,4,7,9,6,5,2071115105543,False,2
OBCAGAJ7Z,てつじんFX,0JY7F3EKU,さやか愛でる会,1,10501,2070554361632,4,10,8,7,10,4,5,4,4,2070554361632,False,9
3CW541F6F,コウ,54JWUD9X0,異次元からの者,0,10502,2068864913125,3,5,2,6,3,3,3,4,4,2068864913125,False,8
CDB4FEVUP,ir,R9YYELU6C,Lotusky,0,10503,2059899831373,2,2,2,1,1,1,2,1,1,2059899831373,False,2
2MD1EDJYH,アザレア,762FM3JV4,一蓮托生,0,10504,2056195697046,5,2,4,6,5,5,4,6,5,1525304396179,True,8
8XLMP5CDD,天王寺,37N3TNTVB,推しを布教する処,0,10505,2054754978481,3,1,3,3,3,2,2,1,4,2054754978481,False,8
K7DW4EJKH,たまちぇん,G6EH0KHT7,なんもわからん,2,10506,2052744096000,4,5,5,3,7,4,9,4,1,-,True,14
164UCJDEL,紫月椛,YADX9DY49,ﾊｽﾉｿﾗｰ,0,10507,2052639110878,3,3,1,2,5,1,2,2,3,1686480838970,True,16
XEK5WL8B5,ゆみす,KA652DGYV,ゆるリンクラ,0,10508,2049104492638,6,7,4,6,6,7,7,5,6,2049104492638,False,17
70WFYL30W,SK,EWM0GK62C,誰でもどうぞ,3,10509,2047110111194,2,2,4,2,1,7,4,3,2,2047110111194,False,9
51AL0BXTE,ɑ:,TK9E1BB1P,無言で自由,3,10510,2046881438025,2,5,1,4,1,5,1,1,1,2046881438025,False,20
F2LEXLLQW,ちゃりとら,5V9TDD4NF,みんはや蓮ノ空部,2,10511,2046626664131,1,4,1,4,4,4,4,1,4,2046626664131,False,11
FZOBJ7M16,★星☆,5YC6VF1VM,じゆうだぁー,1,10512,2045667530969,2,7,1,4,1,2,4,4,1,1597781038318,True,0
GNXX6U6JP,信州サーモン,G1AFM0R9A,蓮ノ空釣行部,0,10513,2043313777659,6,7,8,5,5,7,7,7,5,2043313777659,False,2
B27KRAOCW,月森蓮,07JW71HWG,良いチケで観よう,0,10514,2042071401735,5,6,8,4,4,8,9,7,6,2042071401735,False,15
0OERZ1LFH,ゆず,V7768X8AC,せーので！,7,10515,2040621947333,2,5,4,5,1,6,5,5,5,2040621947333,False,20
0MTFHEH66,甘党,C021HVB2B,第3芸能科,2,10516,2039672523790,2,4,1,4,1,2,2,3,1,2039672523790,False,8
H17SMKCW7,KY,L28X4MDJN,アフター観たいぞ,0,10517,2039117611725,4,5,8,7,4,7,8,5,4,2039117611725,False,15
YGFB6NPK4,アルバレス,DLMCV2XMF,あ,0,10518,2038141262957,4,4,7,8,1,6,1,2,3,2038141262957,False,1
I6B73EGAT,なな子,9GEABLUDP,◯◯サークル,0,10519,2037653503231,2,8,1,3,1,5,7,2,1,2037653503231,False,1
9WWLGUWKK,snow,5X39Y4ED4,蓮,2,10520,2037308350282,5,10,7,4,1,4,6,4,1,1600458430480,True,0
F0CBTLYK6,＊かなちゃん＊,946GHDWF2,まったりハスら～,1,10521,2033708826212,1,7,4,4,1,5,5,7,1,2033708826212,False,16
L45KJNR8P,りんご,F08AHUJJ0,綴理のお世話係,3,10522,2025626685175,7,7,9,9,4,7,8,5,6,1169286950701,True,12
397U2F7T5,海渡,XR2P2LDY3,まったり綴理推し,0,10523,2021000870853,6,7,5,5,5,7,8,9,5,2021000870853,False,9
LW4TAC2P9,夢香,E12PR824F,ゆるっと蓮ノ空,6,10524,2020136998901,6,7,9,7,5,8,9,7,9,1627664908075,True,9
P74JXEKMT,るーむ,FDG1BJKF0,FLA見るクラブ,0,10525,2017143634734,3,3,8,8,6,2,4,4,3,2017143634734,False,1
FKW3IFEXR,はやぶさ,T56X6LP0L,光の海,1,10526,2011590972009,8,7,9,8,8,7,7,8,8,2011590972009,False,15
Y5GC6XJZM,くぅリ〜＠花帆推,H6A9WG5V2,ちゅけの輪っか,0,10527,2009327640344,3,5,4,6,4,5,6,4,2,2009327640344,False,1
JJWM4D0C3,风野雨貍,GWGDMA3YC,初心者無言自由だ,0,10528,2008894370363,2,7,6,7,1,9,5,7,3,1834081016240,True,20
RNJGSVYID,宮森,Y7KJ3PM8P,蓮すきすき同好会,4,10529,2005768967127,9,9,10,10,9,9,10,9,9,2005768967127,False,14
6LKLYVF1H,香楠,1G89KTD5X,サークルひとり,0,10530,2002859362195,2,5,1,2,1,2,1,1,1,2002859362195,False,12
RJJ44PC8T,I am jp,T48KV9EP2,無言ぱーく,0,10531,2001128040746,5,8,5,4,4,8,6,9,5,2001128040746,False,12
H9DYVC34L,くまごろう,TCTEAMP9C,虹ちゃん最高！,0,10532,2000264425132,7,10,10,10,7,10,10,9,10,1541247365245,True,13
YR916EUJU,リュリュ,89K9Y7MX7,初心者歓迎,0,10533,2000186343984,4,1,8,4,4,7,10,6,7,2000186343984,False,17
JYUKO8X6V,244,Y6KN85L5P,孤独の村人,0,10534,1991974876448,6,5,10,9,4,10,9,7,7,1376087620791,True,9
E6KN0R14V,山陽汐見橋,38WF15C16,折紙物語,2,10535,1991627929964,4,7,4,1,4,5,5,5,6,1555265207215,True,0
960PXTJW6,miri,9E910GGD2,蓮ノ空給湯室,0,10536,1990169000124,4,7,7,6,4,5,7,6,1,1526857172463,True,17
RVJKCLMH2,銀華,HN777M51H,今泉総本舗,2,10537,1988544837440,8,8,9,9,8,9,9,8,8,1988544837440,False,1
FM8KVF2M3,キリ,9YG7C0VM7,綴理と無言で昼寝,6,10538,1986348354266,6,4,10,10,6,8,10,2,6,1986348354266,False,17
CPR8VDVH7,ほのか,41N8G98LV,花帆梢百合応援部,0,10539,1984583592841,4,7,10,7,1,7,7,7,1,1508197934646,True,0
LPG4P9VMP,カズマ,9E910GGD2,蓮ノ空給湯室,0,10540,1982157226884,5,6,5,5,3,6,6,4,6,1521579906352,True,17
AM7DF2UB9,にょん,0PJ19NAE3,蓮ノ空同好会☆,0,10541,1981582050810,10,10,10,10,10,10,10,10,8,1981582050810,False,2
BN5TCKFTY,たくちや,95TAREFPT,ご自由にどうぞ,0,10542,1974908202657,4,7,10,9,8,5,6,10,4,1974908202657,False,21
H494952Y3,ホビロン,T4WY63DB9,ういのま,0,10543,1972041152961,7,7,9,6,7,7,8,7,8,1972041152961,False,20
80LTRX3NM,ベニマル,57UT319NN,蓮ノ空同好会,0,10544,1969573078347,3,6,3,6,4,5,4,6,4,1969573078347,False,7
5X4CWRK7T,サワー,AHE0E3JND,ありがと！にひっ,0,10545,1964279265436,3,3,3,7,1,9,2,7,4,1649994582966,True,12
RZWV59NGP,椿,DX1KUEUDK,帰宅部,2,10546,1958002605096,4,5,7,6,8,6,9,10,4,1958002605096,False,1
N9B83ML3L,はる@h21ru,J5CKL5YPX,ログイン勢かもん,0,10547,1956896911571,2,1,4,3,1,4,4,1,2,1956896911571,False,9
44BEHRTYG,天,8588YN91J,虹咲学院,2,10548,1955591053222,5,4,3,4,1,4,2,6,3,1452376918736,True,4
BRR04P5C3,ことしゅ,ABU58EVJ2,Quatuor,0,10549,1954732999096,1,3,5,2,1,6,2,7,4,1954732999096,False,20
QIFZ9TI1M,宗方蒼一,9E910GGD2,蓮ノ空給湯室,2,10550,1947723215502,8,7,7,5,2,4,10,6,4,1947723215502,False,17
785F7PI4T,レイジ,M73M4R63K,壁の向こう見隊,0,10551,1946572772515,2,3,4,5,1,6,4,1,2,1946572772515,False,1
R9HM1M4TY,星の梦,DUK0X7DB1,中国愛蓮同好会,1,10552,1943477713317,2,8,3,6,8,2,6,4,6,1943477713317,False,10
7CATTNXXJ,もこっち,F56XEUUBE,みらくら自習室,0,10553,1941315757564,2,1,4,1,1,4,4,1,1,1431476590834,True,11
5LWYJ1WDT,とーもろこし,BEMED3RY1,無言無課金ok,2,10554,1937097004405,4,6,10,10,5,5,5,4,1,1937097004405,False,20
23V0AB36U,ミツ,9D722M8KC,蓮ノ空同好会,2,10555,1933214211021,2,2,1,1,2,1,10,4,2,1583496668281,True,10
K0YF195KA,波ちゃん,FLFXP0T22,沼津内浦メンバー,2,10556,1923176504859,2,5,4,3,4,10,1,4,1,1923176504859,False,8
I3UR5YCCD,リウム,X87KNX4N3,蓮ノ流星群,6,10557,1919161169166,6,5,8,5,7,8,10,8,7,1431265163090,True,16
GBXU8NL03,股旅,976BY5JWK,ハルカカナタ,0,10558,1918778648867,6,5,10,8,7,7,8,7,5,1491196837822,True,12
V66G32LWJ,こほー,9FF5JBNDF,めぐすきクラブ,9,10559,1917631204077,7,8,10,8,5,8,9,7,5,1439631554131,True,15
S7AM9VH37,Reachka,MUXWTW1GV,蓮の空見守り隊,0,10560,1917488064665,5,4,10,8,4,6,5,5,5,1917488064665,False,15
JVTU28RDB,タビオカスキ,919XF8V2V,蓮之空大三腳,0,10561,1914965274890,7,9,10,10,6,8,8,9,7,1914965274890,False,18
E2EJB7R0L,冷奴,GPKTRBCTT,騎空団蓮ノ空支部,0,10562,1914693841848,2,4,2,3,1,4,4,1,1,1914693841848,False,21
085JCPW4G,マサヒコ,2J5W1LGR6,私の自由ダァー！,0,10563,1913770350515,2,4,6,6,1,3,6,2,1,1913770350515,False,2
BU644GMAD,不知火,MVMP6NNXD,空き時間らくがき,11,10564,1913292603654,3,5,3,5,2,4,4,6,2,1470101469922,True,14
3ZUZ5MSCE,寮母,3L3TAA862,チーム用務員,1,10565,1912314832773,6,8,10,8,6,7,8,8,7,1912314832773,False,4
4PAGWD733,ユウセイ,72JD1J72G,適当に,0,10566,1909747789277,6,9,8,7,4,7,7,7,5,1909747789277,False,2
MGYV1J1XK,花帆的雪见大福,Y337R7BW9,中国の蓮之空圈子,0,10567,1909245446291,5,5,4,4,4,4,6,7,6,1909245446291,False,10
ZHQLCGP89,アパシシホホ,G8EE23LB9,虹ノ空クラブ,0,10568,1907480062071,2,7,8,8,1,5,9,2,7,1567844496213,True,10
L5A483B39,たくあん,KFC62L0FV,ねるねる同好会,1,10569,1904303546779,6,5,7,7,5,7,7,5,5,1525437314450,True,15
P19HW8UGA,べし,1U4JN5CXB,LLユーカー部!,4,10570,1902179456790,6,6,10,10,7,7,9,6,4,1902179456790,False,5
KEREZ8HML,佐田彦,WPG6BCG83,基本無言,5,10571,1901809327754,10,4,1,10,8,7,7,4,10,1901809327754,False,14
ENH56J8P7,こてつ,30YM43CUC,蓮ちゃん好き,2,10572,1893785923895,5,5,1,2,1,2,5,4,3,1393712193647,True,1
W4JF8NDVV,まー,K3LMN5JHH,金沢カレーの皿,0,10573,1886427652753,4,6,5,5,2,9,10,6,8,1433142760785,True,7
K1O8XNEGZ,コモンセンス,BYA3FA0X8,無言ぼっち同好会,2,10574,1884728579345,4,4,5,4,1,5,4,4,1,1533358105673,True,14
DA27CEU87,MoYo,0B8RTHY4D,のんびり屋さん,11,10575,1884443003271,10,10,10,10,10,10,10,10,10,1884443003271,False,14
3AHPGNCW4,ふら,8MDA3A0AK,イベント用,0,10576,1881186618075,2,7,3,3,3,1,1,5,3,1236733725016,True,10
73ZAVB14W,せもぽぬめ,XHJLF3R8H,ゆったりプレイ,2,10577,1877983207281,3,6,6,5,4,7,5,5,8,1877983207281,False,12
M7QB7VF7T,匿名の人,LAKRG5NK9,ログイン勢,2,10578,1877908764083,2,5,4,5,1,2,6,9,7,1060491500464,True,10
8HIPJJ0G3,綴理すと,9YG7C0VM7,綴理と無言で昼寝,1,10579,1873897147064,3,5,1,6,8,4,4,4,3,1547136004198,True,17
PQRROKSED,Shiron,HBD61R6WC,梢先輩すきすき部,0,10580,1873333174358,9,6,10,7,1,10,5,9,1,1873333174358,False,7
XPEUWAWXB,セラ,EYEPHE14G,花上梢頭,1,10581,1872419230968,10,10,4,5,1,8,3,4,8,762266058481,True,13
96421UXJH,かん,FG9A9ARX1,忙しい人あつまれ,2,10582,1867772984678,5,7,6,6,3,3,10,4,6,869824103177,True,7
SA9AOLL8E,Wa,FPWB11WF1,ぽいぽい,2,10583,1866269553008,3,5,2,7,1,5,1,5,1,1556859455772,True,0
6VTGUU0TL,きのとい,WM6VLG32E,ツナガルソラ,2,10584,1865660951213,6,5,9,6,5,5,7,6,7,1275231467876,True,2
GB2GFVPHC,ういちゃんの夫,XPX36F6JX,無言初心者お試し,0,10585,1863607125313,2,2,2,4,1,4,4,2,1,-,True,9
3R3L9FVAD,しお,R3UE4PGCE,うさぎ小屋,0,10586,1849900776016,10,5,6,4,4,10,9,3,3,1103206700914,True,4
N4B35F3H9,サミュエル,7B3KWKBPX,かほめぐ至上主義,0,10587,1841670828564,2,4,5,2,4,4,4,3,1,1841670828564,False,2
RYJ8D68MW,しらたま,NLTAB4BLF,蓮ノ空ゆる活動部,0,10588,1840589853246,4,5,8,5,4,4,4,4,4,1840589853246,False,10
U85MJB11L,アラシ,GR65FP8VN,蓮好き,0,10589,1836411029036,10,10,10,10,7,10,10,7,10,1836411029036,False,12
2XEV2CM7L,prelude,T48KV9EP2,無言ぱーく,0,10590,1833766943223,2,10,2,6,7,4,10,2,5,1833766943223,False,12
YX47KWAN8,あーゆ,MUXWTW1GV,蓮の空見守り隊,0,10591,1832438670019,4,2,10,3,3,1,4,2,1,1832438670019,False,15
J70DY2LL3,りくまモン,1CHL70DKF,旭化成,0,10592,1829190911388,6,4,8,6,6,5,5,5,1,1829190911388,False,1
7C3ARPGAR,Aoikurai,6E27A15ER,蓮ノ空自由クラブ,6,10593,1820695850116,5,8,4,7,9,10,7,3,4,1512443604698,True,4
4G45LYBT8,フレア,R8MA3LCB3,lotus,0,10594,1810100224291,2,5,4,5,1,2,4,1,1,1664851444762,True,2
5M9Y120TC,エスクード,37N3TNTVB,推しを布教する処,0,10595,1806601918027,4,7,7,10,1,1,8,4,9,1806601918027,False,8
WVE2FGTR1,岩戸紅葉,GWGDMA3YC,初心者無言自由だ,7,10596,1805826141642,3,8,7,6,3,7,7,6,3,1805826141642,False,20
5RDWDT1NH,まっつん,C2XLWUTL1,夕霧綴理親衛隊,0,10597,1804955581586,6,6,8,6,6,7,9,4,4,1804955581586,False,12
F1IGRDS5Q,準にゃん,9YM3DBTB7,泥民館,0,10598,1790199441879,2,9,1,6,1,5,8,6,1,1790199441879,False,20
YVV62X2FH,Bear,WJ7GF9WVV,愛と想いやり,3,10599,1789242280490,7,10,9,9,4,10,6,7,10,1789242280490,False,9
BHDGYJHGK,Star7231,5GLTCW4YR,エンバイロメント,0,10600,1786527120740,5,4,7,6,5,6,7,6,4,1337174654677,True,0
S2QJD2SW0,はると,YD2XWWFA4,蓮好き好きクラブ,2,10601,1779825540309,6,5,7,7,4,7,7,6,4,1779825540309,False,17
XN44GCYJV,そら,TCTEAMP9C,虹ちゃん最高！,0,10602,1774565445657,4,7,10,7,1,5,2,7,2,1774565445657,False,13
NTPCVT5UT,リリィ,R8MA3LCB3,lotus,0,10603,1774432391519,3,5,1,2,1,4,4,4,2,1774432391519,False,2
232SRA1DQ,クウカイ,FNMV166UY,蓮ノ空喫茶部,9,10604,1774418820171,9,8,6,7,4,8,6,8,4,1774418820171,False,12
47VE69U02,ユーリョン,KXEME076E,つづさや親衛隊,0,10605,1768834292214,6,5,5,5,5,4,4,6,3,1768834292214,False,5
8PEZ516H8,はなよのおにぎり,W3UUXHMDV,水彩ブーケ,0,10606,1765985151043,6,6,8,7,5,7,8,5,5,1765985151043,False,16
Z4WRX6SL3,シオン,4YJYLLDHH,めぐ党同好会,1,10607,1764780150343,2,10,7,7,1,5,5,4,4,1576566728204,True,16
DYX5W4XHW,みょ,1G89KTD5X,サークルひとり,0,10608,1762083668722,4,7,3,3,3,3,2,3,9,1762083668722,False,12
LMRPCW71K,いなほ,LT9K2FP23,いな民リンクラ部,1,10609,1760188554164,2,6,2,2,1,4,3,3,3,1760188554164,False,19
6CYJPMUHK,ユキオლ•ω •,T2XRMGEAE,蓮根無言会,2,10610,1757880448249,7,6,9,9,4,7,8,5,4,1757880448249,False,17
BU7AACYKY,炊き込みご飯,A7WWE0463,蓮ノ空初心者部,0,10611,1757295865402,2,2,1,2,1,2,1,2,1,1757295865402,False,14
46F5EMAKG,えとねこ,XEENRBXCG,蓮ノ空休日クラブ,2,10612,1755101758408,4,5,10,7,4,6,4,4,6,1755101758408,False,15
YUJ4AAJ7G,かぃり,XHJLF3R8H,ゆったりプレイ,4,10613,1749729243998,6,8,10,6,4,5,6,4,4,1749729243998,False,12
9V416U7WI,takuya,3LPBPHL3V,壁の民の伝説,1,10614,1745735027913,7,10,8,5,7,9,9,8,8,1161713624971,True,13
A47MC2NSM,coba,PMKB2XTJD,ごはん派！！！,2,10615,1736934427017,2,1,4,3,1,1,2,4,5,1736934427017,False,14
1CAE13HEC,たーきー,GN1798YEX,ド!ド!同好会,3,10616,1736671642870,4,4,7,6,5,6,5,5,5,1202311137371,True,18
G41FP5FBK,さくぽん,RP2067VL7,セラスを護る会,0,10617,1736284952917,7,6,7,8,5,6,8,8,7,1736284952917,False,1
CA1FBC0AF,三玖,5RE5JHHAE,デスティニー,0,10618,1731742289730,3,4,5,8,8,7,8,2,3,1731742289730,False,1
VWZ428C1W,りょうちゃん,ERED0W3TV,はこおし,5,10619,1731590515375,4,6,7,6,5,7,8,7,5,1731590515375,False,1
C55GKKR0X,七夕祭り,NJBBTCY3A,かにかに！,11,10620,1731230682819,5,4,4,5,1,4,8,6,6,1420815372500,True,14
HDN7W7AUI,リム,R7VEXFUBP,蓮ノ空応援クラブ,0,10621,1730794750695,10,6,10,9,1,8,4,4,2,1312212541987,True,16
3WU46EDRT,ユウキ-S,WN3LHKX0L,レンコンおいしい,2,10622,1729258037764,6,4,4,9,1,4,7,6,3,1325704252421,True,11
81B0V8FBV,しまむら,DKNHY5HH6,なす料理研究会,0,10623,1724881552434,4,7,5,6,1,9,2,9,1,1724881552434,False,19
UB5R8TA6K,ヌマ2,UJJ4KVDMV,水彩世界は正座,0,10624,1723824081447,4,1,1,2,4,1,1,4,4,1723824081447,False,6
XP4T0XPKK,しらす,30W3RA65G,蓮ノ空自由クラブ,0,10625,1721071790274,2,3,1,4,1,3,2,4,1,1721071790274,False,14
CA3PEGT3B,きいす,TK9E1BB1P,無言で自由,4,10626,1718219291863,7,10,1,10,1,2,10,10,10,1718219291863,False,20
70G3Y1WK6,Hayate,T2XRMGEAE,蓮根無言会,0,10627,1716639837044,2,5,2,3,4,3,1,5,5,1339823035208,True,17
CF5AWYLYM,guradius,V7768X8AC,せーので！,4,10628,1703422686847,6,5,5,9,5,6,8,5,6,1084464384909,True,20
A5WYT5VB3,クレパス,EE4BKR0AR,まったりプレイ,6,10629,1702889545504,4,5,4,6,1,6,10,4,5,544239149290,True,8
BGX3X012K,現ダ,PB5NM9HRA,歌蓮ティールーム,0,10630,1702777694458,5,5,6,4,5,8,9,8,7,1694515792082,True,3
Q6DU23AXY,八ツ目,HK0E91U71,放課後写真部,4,10631,1697575225356,5,5,4,4,5,4,4,5,7,1697575225356,False,12
W2EVU7WKM,gsjie,2JK7E4115,ラ！推し,0,10632,1696360073916,2,3,1,4,1,2,1,1,3,1696360073916,False,18
A4949THNK,キイナルナ,23YJ44XUE,あつまれ好好の森,1,10633,1695784275882,2,1,7,5,10,2,2,1,2,1695784275882,False,6
EFZFB09KF,おこめ　ほるもん,UMG1B9C7V,蓮ノ空女学院,2,10634,1694813661095,3,4,3,1,1,2,4,10,3,1694813661095,False,9
Z4DH5LWNJ,Finebud,HB9AU9DJJ,聖心党,4,10635,1688698854642,6,6,8,6,5,7,7,5,7,1366895112638,True,18
7LE0ZFYAS,のどか,W0L71MBKT,百合ノ花園同好会,1,10636,1688499475715,6,5,9,7,7,8,8,5,8,1211761150227,True,1
75GJDJ4MB,タクト,R3UE4PGCE,うさぎ小屋,0,10637,1685993127946,4,6,6,6,4,5,7,7,5,1685993127946,False,4
R0C7FDE1G,まつ～ん,YCJK528P9,ぼっち,2,10638,1685885983526,4,3,4,3,1,10,6,5,5,1276497042486,True,0
GYTXZQ8MW,とうふ,WM6VLG32E,ツナガルソラ,0,10639,1684927734913,5,7,8,9,1,4,10,3,2,1168127704849,True,2
F415J8HAN,かぐや,4K4JXGNX0,蓮ノ空P活クラブ,0,10640,1684912418372,8,7,9,8,8,8,10,7,8,1067058226027,True,2
JKWTAVHND,カオル,G6EH0KHT7,なんもわからん,2,10641,1679200172088,4,5,5,4,1,3,2,4,3,1129145867643,True,14
NHF6C4MTJ,Fifi芸依,ENRGE3M82,蓮ノ灯,0,10642,1678456470122,8,6,6,5,3,10,5,5,6,1678456470122,False,14
BT5N25KB4,まっちゃ,3A63DYH54,LLすこすこ部,0,10643,1675604440297,4,7,8,8,1,4,6,4,3,1675604440297,False,17
FUWKK2F57,T橋,LLDLG20UU,UR取り隊,2,10644,1674315222335,2,1,10,7,9,5,3,5,1,1333394719289,True,16
K7KJMY58F,晋さん,PR2BGEK5K,ヒペリカムセゾン,4,10645,1672481032332,7,5,7,7,6,7,7,6,7,1317587046710,True,6
CPH029KF1,ろくろ,26CAPRWLJ,大倉庫救助隊,0,10646,1672061969071,4,4,4,4,4,5,4,5,4,1672061969071,False,7
