player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,姬芽,缀理,瑠璃乃,梢,慈,小铃,花帆,さやか,季度等级
KY6X3BV7A,とんとろ,25PMPEMG7,星見プロ,15,1,2765924357171773,10,10,10,10,10,10,10,10,10,90
7604CH5KV,わいわい,FK5MUK0ET,くる♡すきクラブ,15,2,2640449936485547,10,10,10,10,10,10,10,10,10,90
3Q65ASSTC,ほうがく,YE7CX8RNP,蓮ノ大三十角,15,3,2527459277002620,10,10,10,10,10,10,10,10,10,90
FVG9O3T6M,つづもん,11XTEEEJT,リンクラ料理部,11,4,2454009382817725,10,10,10,10,10,10,10,10,10,90
LP0BEDRF6,鷹の爪,YE7CX8RNP,蓮ノ大三十角,13,5,2414708888686090,10,10,10,10,10,10,10,10,10,90
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,15,6,2364539218339726,10,10,10,10,10,10,10,10,10,90
W6KGEJ697,まだまだお,BKLW6CR5L,Mix鮭の空!!,7,7,2358848120477916,10,10,10,10,10,10,10,10,10,90
HU55NKXPK,ワンダーたっち,EYN9H9N16,蓮すきすきクラブ,15,8,2354218260764017,10,10,10,10,10,10,10,10,10,90
4387Y57EA,あなたこなた,11XTEEEJT,リンクラ料理部,12,9,2340076431863562,10,10,10,10,10,10,10,10,10,90
0CPFA3PTM,かりんたや,25PMPEMG7,星見プロ,13,10,2336392746281057,10,10,10,10,10,10,10,10,10,90
MEGKKH1W5,75,EYN9H9N16,蓮すきすきクラブ,15,11,2325533428538029,10,10,10,10,10,10,10,10,10,90
KBI8MUTYD,まけれれ,EYN9H9N16,蓮すきすきクラブ,13,12,2324741647394949,10,10,10,10,10,10,10,10,10,90
WP2XGUKDR,38,EYN9H9N16,蓮すきすきクラブ,6,13,2316496372725784,9,10,10,10,10,10,9,9,10,87
VH1RC5NNC,コグレ,25PMPEMG7,星見プロ,13,14,2306774322646432,10,10,10,10,10,10,10,10,10,90
L6HBG7C3L,あまらく@,BKLW6CR5L,Mix鮭の空!!,10,15,2306158478801220,10,10,10,10,10,10,10,10,10,90
L8VJOGDKM,♥(˘ ε ˘),VW65MCVF8,スリスリーズ,13,16,2302387227541658,10,10,10,10,10,10,10,10,10,90
1FREY7CCF,ラブカス,11XTEEEJT,リンクラ料理部,7,17,2278148522664557,10,10,10,10,10,10,10,10,10,90
LVRF4GDVF,るびたぬ,VW65MCVF8,スリスリーズ,13,18,2273047298084607,10,10,10,10,10,10,10,10,10,90
D0RVYCT5J,MONO,BKLW6CR5L,Mix鮭の空!!,4,19,2242883681132121,10,10,10,10,10,10,10,10,10,90
ZYAP6N76H,ぬわぁんでよぉ,BKLW6CR5L,Mix鮭の空!!,15,20,2230623174248200,10,10,10,10,10,10,9,9,9,87
JRT9COU68,擦擦者達 好国家,VW65MCVF8,スリスリーズ,15,21,2222784697218099,10,10,10,10,10,10,10,10,10,90
A172AA7DD,にしん,FVJFA973A,蓮ノ空愛好会,6,22,2222417532463768,10,10,10,10,10,10,10,10,10,90
J9C1NN8VB,クレセリア,VW65MCVF8,スリスリーズ,15,23,2215260876611807,10,10,10,10,10,10,10,10,10,90
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,8,24,2214153711798501,10,10,10,10,10,10,10,10,10,90
U7NEBV4KH,こーど,BKLW6CR5L,Mix鮭の空!!,15,25,2202595848863902,10,10,10,10,10,10,10,10,10,90
XREWTWWBK,br姬芽欠損人,11XTEEEJT,リンクラ料理部,12,26,2202329680300027,10,10,10,10,10,10,10,10,10,90
WL6FFE9FY,もょもと,EYN9H9N16,蓮すきすきクラブ,15,27,2191753903329843,10,10,10,10,10,10,10,10,10,90
GVNJDLBW8,ダークライ,11XTEEEJT,リンクラ料理部,11,28,2190417025019330,10,10,10,10,10,10,10,10,10,90
6NJM4GUG6,〇もふ,VW65MCVF8,スリスリーズ,6,29,2189937272377621,10,10,10,10,10,10,10,10,10,90
VCYWGAUP5,ふぁる,BKLW6CR5L,Mix鮭の空!!,15,30,2178975499349858,10,10,10,10,10,10,10,10,10,90
B424J17UB,garry,EYN9H9N16,蓮すきすきクラブ,15,31,2173962728373521,10,10,10,10,10,10,10,10,10,90
NJTVVJ3AR,もつに(戦う顔),EYN9H9N16,蓮すきすきクラブ,15,32,2173512830564702,9,10,10,10,10,10,9,10,10,88
KMUYDNERU,ゆうし,FC8NBAJBT,ラー麺二郎金沢店,15,33,2170484395253149,10,10,10,10,10,10,10,10,10,90
U1IQYBNI5,通りすがりの人,BKLW6CR5L,Mix鮭の空!!,9,34,2162190867725495,10,10,10,10,10,10,10,10,10,90
EQOU1ZZS7,〇〇〇,VW65MCVF8,スリスリーズ,12,35,2141840836724142,10,10,10,10,10,10,10,10,10,90
X0N1L475X,ぼた餅ガール,J7N4W6Y1K,こずミックラブ♡,15,36,2141470701729599,10,10,10,10,10,10,10,10,10,90
WCN6J32TG,しみちゃん,BKLW6CR5L,Mix鮭の空!!,15,37,2133657144650872,10,10,10,10,10,10,10,10,10,90
P4ZNDWHDA,どんき,GXR6C85BT,花帆ちゃん親衛隊,12,38,2131010626644550,10,10,10,10,10,10,10,10,10,90
FYCBDQWGV,コトブキ,AXG81GPMP,蓮ノ空マタギ部,10,39,2125391262626805,10,10,10,10,10,10,10,10,10,90
NLNKEMVRB,なのはな,H6JWBBGCG,蓮天・乙宗一心流,13,40,2121552518516510,10,10,10,10,10,10,10,10,10,90
8GYTX89XA,箱崎星梨花,FVJFA973A,蓮ノ空愛好会,8,41,2119007479299908,10,10,10,10,10,10,10,10,10,90
WPLF5HB13,ふっと,11XTEEEJT,リンクラ料理部,15,42,2106326886255088,10,10,10,10,10,10,10,10,10,90
ON66GC85Z,ミツボシ,JTX1G19BP,さやかほ癒し会,15,43,2102166485017858,10,10,10,10,10,10,10,10,10,90
AL804BYBX,はなぶさ,YE7CX8RNP,蓮ノ大三十角,15,44,2097918966666588,10,10,10,10,10,10,10,10,10,90
P73RHEK4C,ゆあちゃ,EYN9H9N16,蓮すきすきクラブ,10,45,2089488921615394,10,10,10,10,10,10,10,10,10,90
TW9L2LKS7,パワッチョ,YE7CX8RNP,蓮ノ大三十角,15,46,2085698528511526,10,10,10,10,10,10,10,10,10,90
CZKJL4VOV,来栖トア,FVJFA973A,蓮ノ空愛好会,15,47,2079724815636967,10,10,10,10,10,10,10,10,10,90
NC6WJYFVX,でら,11XTEEEJT,リンクラ料理部,15,48,2079634372607235,10,10,10,10,10,10,10,10,10,90
7RODEB74T,しよー,RWARTHA1M,乙宗梢大好き部,15,49,2075049754925080,10,10,10,10,10,10,10,10,10,90
764KKEH5V,K,X7C21B7H7,泥,9,50,2070996306703820,10,10,10,10,10,10,10,10,10,90
FSHR5FP4W,Kian,0B4LPDY69,巣〜極楽〜,15,51,2069706069694276,10,10,10,10,10,10,10,10,10,90
AJMEJX0KG,こーか,FVJFA973A,蓮ノ空愛好会,13,52,2057408149746782,10,10,10,10,10,10,10,10,10,90
LQEN0GFVZ,ごろーざ,FVJFA973A,蓮ノ空愛好会,15,53,2052090872459902,10,10,10,10,10,10,10,10,10,90
PLE67URFB,ギンッカ,M5LHG6R4T,乙宗動物園,6,54,2047417648317523,10,10,10,10,10,10,10,10,10,90
VLVZCU5K1,ひなつき,B5V2LNN43,WMW,15,55,2045318477834820,10,10,10,10,10,10,10,10,10,90
TKLRD66RN,チャリこず8凸,BKLW6CR5L,Mix鮭の空!!,15,56,2039652501840992,10,10,10,10,10,10,10,10,10,90
BFBDRTETJ,からいろは,EYN9H9N16,蓮すきすきクラブ,13,57,2034785808001208,10,10,10,10,10,10,10,10,10,90
XB2VHAJYV,まさお,GMEF2K8DL,花咲く泥も好き²,3,58,2031912098878279,10,10,10,10,10,10,10,10,10,90
R3YC2XYYZ,秋,GPKTRBCTT,騎空団蓮ノ空支部,13,59,2030769797712220,10,10,10,10,10,10,10,10,10,90
L6A36K16J,田中琴葉,FK5MUK0ET,くる♡すきクラブ,10,60,2026509943063590,10,10,10,10,10,10,10,10,10,90
9L52YPRA1,ハミングバード,FVJFA973A,蓮ノ空愛好会,3,61,2024142749832763,10,10,10,10,10,10,10,10,10,90
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,12,62,2023614267418974,10,10,10,10,10,10,10,10,10,90
1AZ5EJR7Z,Inahime,X7C21B7H7,泥,12,63,2021482535549243,10,10,10,10,10,10,10,10,10,90
4FGPNYMSS,かくれんぼ,VW65MCVF8,スリスリーズ,15,64,2016384683256501,10,10,10,10,10,10,10,10,10,90
9ENVXR95K,マオ,NC2YT2V28,蓮之愛同予者何人,10,65,2010688968504561,10,10,10,10,10,10,10,10,10,90
7XT268BWG,冬はこずめぐにょ,FVJFA973A,蓮ノ空愛好会,15,66,2000461414506403,10,10,10,10,10,10,10,10,10,90
CO2UVBYHH,L4,VW65MCVF8,スリスリーズ,2,67,1998656461550001,10,10,10,10,10,10,10,10,10,90
NJ5M5IZWU,まき,M5LHG6R4T,乙宗動物園,5,68,1997453687021962,10,10,10,10,10,10,10,10,10,90
42J4J5OSG,ハラシヨ,W26TRPM1R,めぐ党藤島派,15,69,1996034219198010,10,10,10,10,10,10,10,10,10,90
JC33CNHML,かすかす,PBRDPWEY1,村村会,12,70,1986366820790281,10,10,10,10,10,10,10,10,10,90
V578L0R6J,mion,AXG81GPMP,蓮ノ空マタギ部,12,71,1961971709358777,10,10,10,10,10,10,10,10,10,90
VGWT7LCX7,ZUC,BKLW6CR5L,Mix鮭の空!!,12,72,1957081195100653,10,10,10,10,10,10,10,10,10,90
NOB5KDBV6,しる220,0UT59MJ8U,かほすこ同好会,15,73,1951458419732094,10,10,10,10,10,10,10,10,10,90
6X3LMM5NH,ズライカ,X7C21B7H7,泥,15,74,1950933025699810,10,10,10,10,10,10,10,10,10,90
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,15,75,1948208322010202,10,10,10,10,10,10,10,10,10,90
CCQ5QCTL1,琥珀,GMEF2K8DL,花咲く泥も好き²,15,76,1947230906442165,10,10,10,10,10,10,10,10,10,90
HY934N56T,地面師グループ,BKLW6CR5L,Mix鮭の空!!,10,77,1942272355911888,10,10,10,10,10,10,10,10,10,90
24M5TJDPS,わるつ,FVJFA973A,蓮ノ空愛好会,15,78,1937031279772778,10,10,10,10,10,10,10,10,10,90
838S79KWG,TGWグループ,BKLW6CR5L,Mix鮭の空!!,10,79,1932623067514089,10,10,10,10,10,10,10,10,10,90
84U35FCIX,じゃじゃ,YCTM6RYDP,金沢おでん同好会,10,80,1930363842517750,10,10,10,10,10,10,10,10,10,90
DV73OQD94,ちゆ,BKLW6CR5L,Mix鮭の空!!,15,81,1923857195910085,10,10,10,10,10,10,10,10,10,90
K8XN5UVA3,ツインドアノブ,W26TRPM1R,めぐ党藤島派,13,82,1920130090154032,10,10,10,10,10,10,10,10,10,90
F81U86M87,こま,H6JWBBGCG,蓮天・乙宗一心流,15,83,1913260733865218,10,10,10,10,10,10,10,10,10,90
HVA8EZJWM,鍋,YCTM6RYDP,金沢おでん同好会,15,84,1911824232349443,10,10,10,10,10,10,10,10,10,90
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,7,85,1892978736952761,10,10,10,10,10,10,10,10,10,90
BJ2YEFM93,テンババア,EYN9H9N16,蓮すきすきクラブ,13,86,1888572542870353,10,10,10,10,10,10,10,10,10,90
CPU567Q5P,あいざっく,8M6UDX260,ぽけもん好き,2,87,1886256460775696,10,10,10,10,10,10,10,10,10,90
8EB0GXWX1,みむ。,EYN9H9N16,蓮すきすきクラブ,4,88,1883943972891242,10,10,10,10,10,10,10,10,10,90
1Y0XFNNDJ,かなたなか,EYN9H9N16,蓮すきすきクラブ,11,89,1882922919861783,10,10,10,10,10,10,10,10,10,90
DPQ6HPBXJ,黒い秋,49AMYCXCD,ルドベキア,4,90,1881725609848119,10,10,10,10,10,10,10,10,10,90
RKVK0YI1L,おらぴさん,1BME38BCD,さすさやクラブ,15,91,1878200182570101,10,10,10,10,10,10,10,10,10,90
KWSACZISO,すずき,CTW8DKV5P,まったり,15,92,1875836263993448,10,10,10,10,10,10,10,10,10,90
G25EXFDYH,いかずちさんだー,25PMPEMG7,星見プロ,6,93,1875360741365333,7,10,10,9,10,10,10,10,9,85
TUHKRV0IW,ポン,EYN9H9N16,蓮すきすきクラブ,15,94,1868188365470367,10,10,10,10,10,10,10,10,10,90
0G5LN9DZ8,抹茶,FVJFA973A,蓮ノ空愛好会,15,95,1856695065306000,9,10,9,10,10,10,9,10,9,86
62NPMRQF6,ふく,EYN9H9N16,蓮すきすきクラブ,9,96,1854559202171664,10,10,10,10,10,10,10,10,10,90
IEBYCC1D7,わらび餅,RFYKY8DCD,LA.LA.LA,14,97,1850823915734186,10,10,10,10,10,10,10,10,10,90
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,15,98,1847490387620136,10,10,10,10,10,10,10,10,10,90
JVDRVFFBP,たなばた野郎,EYN9H9N16,蓮すきすきクラブ,15,99,1842010727419687,10,10,10,10,10,10,10,10,10,90
OZHGPXIGS,まるごとみなみ,WN5B7VKPU,きんぴられんこん,9,100,1842002258801984,10,10,10,10,10,10,10,10,10,90
VX6FL3EOS,ミミル,EYEPHE14G,花上梢頭,15,101,1835551933699190,10,10,10,10,10,10,10,10,10,90
KXMPLAX04,ろーぱす,BKLW6CR5L,Mix鮭の空!!,12,102,1834281834763917,10,10,10,10,10,10,10,10,10,90
U0L572GGD,ガリィ,F2CFWVMY9,藤島め組,10,103,1834014770961158,10,10,10,10,10,10,10,10,10,90
UA5OC8495,zth,NC2YT2V28,蓮之愛同予者何人,15,104,1833182783008522,10,10,10,10,10,10,10,10,10,90
YHD181KD3,モンハンワイルズ,FVJFA973A,蓮ノ空愛好会,9,105,1832534408398305,10,10,10,10,10,10,10,10,10,90
IEM5ZNZ0W,Xenos,GXR6C85BT,花帆ちゃん親衛隊,6,106,1827884630820883,10,10,10,10,10,10,10,10,10,90
4KFUM6ADN,ギンッカ,M5LHG6R4T,乙宗動物園,15,107,1815156322198149,10,10,10,10,10,10,10,10,10,90
4W6BIX284,リリィ♡,FK5MUK0ET,くる♡すきクラブ,15,108,1811056557760844,10,10,10,10,10,10,10,10,10,90
IMAK5NFHF,よもぎ,YE7CX8RNP,蓮ノ大三十角,13,109,1810559701307703,10,10,10,10,10,10,10,10,10,90
EEODMO0PN,kazami,VW65MCVF8,スリスリーズ,6,110,1809368801790317,10,10,10,10,10,10,10,10,10,90
MNV5KYXG7,六天,GXR6C85BT,花帆ちゃん親衛隊,9,111,1808511032233869,10,10,10,10,10,10,10,10,10,90
RGE7T0KWP,なーるる,49AMYCXCD,ルドベキア,6,112,1807424475889413,10,10,10,10,10,10,10,10,10,90
3V4MPBM53,oheechan,X7C21B7H7,泥,8,113,1806317742483170,10,10,10,10,10,10,10,10,10,90
U587LWLVX,asagi,RWARTHA1M,乙宗梢大好き部,4,114,1799538010835995,10,10,10,10,10,10,10,10,10,90
CAH984HAW,タピエンル,VW65MCVF8,スリスリーズ,14,115,1794526146597376,10,10,10,10,10,10,10,10,10,90
AMV02DEFM,望月杏奈,FK5MUK0ET,くる♡すきクラブ,9,116,1793565007594290,10,10,10,10,10,10,10,10,10,90
7L6LDY5MT,handaeun,YE7CX8RNP,蓮ノ大三十角,15,117,1789781157568820,10,10,10,10,10,10,10,10,10,90
1VM9SAJVY,ユデジロウ,FVJFA973A,蓮ノ空愛好会,11,118,1788713673947157,9,10,10,10,10,10,9,10,10,88
J4NN3D06A,斯波,FVJFA973A,蓮ノ空愛好会,15,119,1787288285710144,10,10,10,10,10,10,10,10,10,90
4F1HIHA3J,きびだんごうどん,11FB0EDDT,スクステ同好会,10,120,1785394717426291,10,10,10,10,10,10,10,10,10,90
CW1IJ4VQU,ALOMA,YE7CX8RNP,蓮ノ大三十角,3,121,1779921845344382,10,10,10,10,10,10,10,10,10,90
15LURYMC1,ベルトーニ,FVJFA973A,蓮ノ空愛好会,15,122,1776217270250218,10,10,10,10,10,10,10,10,10,90
W4E0R6NA9,そらをとぶ,BKLW6CR5L,Mix鮭の空!!,15,123,1775088436338614,10,10,10,10,10,10,10,10,10,90
ED3WCG3KU,しゅ,FVJFA973A,蓮ノ空愛好会,8,124,1774995424053599,9,10,10,9,8,10,10,9,10,85
22F9H0NK0,かじみん,JTX1G19BP,さやかほ癒し会,15,125,1774493606335993,10,10,10,10,10,10,10,10,10,90
S1JO65QZU,すと。,BKLW6CR5L,Mix鮭の空!!,9,126,1773150447992830,10,10,10,10,10,10,10,10,10,90
8XP3JM3HY,コイキング,YE7CX8RNP,蓮ノ大三十角,13,127,1768486259251677,10,10,10,10,10,10,10,10,10,90
BRJ0XWX77,しいのき,EYN9H9N16,蓮すきすきクラブ,15,128,1767823813745675,10,10,10,10,10,10,10,10,10,90
FRTXRTHK1,コルド,49AMYCXCD,ルドベキア,13,129,1765817056430968,10,10,10,10,10,10,10,10,10,90
V7YLMH2IY,♡えも♡,PBRDPWEY1,村村会,15,130,1762679514750978,10,10,10,10,10,10,10,10,10,90
C9325WMEN,20011003,PBRDPWEY1,村村会,7,131,1761559201319225,10,10,10,10,10,10,10,10,10,90
ZWGHFBK3S,DSsuzu,BKLW6CR5L,Mix鮭の空!!,15,132,1761542989269056,10,10,10,10,10,10,10,10,10,90
FDXBWBH2B,あおっち,11FB0EDDT,スクステ同好会,0,133,1761043476365852,10,10,10,10,10,10,10,10,10,90
OWS2KA4SW,ごみょ,FVJFA973A,蓮ノ空愛好会,14,134,1759849647968819,10,10,10,10,10,10,10,10,10,90
YIGSDJFDL,あっきー,YCTM6RYDP,金沢おでん同好会,6,135,1759444679687504,9,10,10,9,10,10,10,10,10,88
RFP277XPM,スガ,11FB0EDDT,スクステ同好会,15,136,1758706049078496,10,10,10,10,10,10,10,10,10,90
7VE9T0CUP,むらたみ,PBRDPWEY1,村村会,12,137,1758685657079063,9,10,10,10,10,10,9,10,10,88
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,15,138,1755896921620025,10,10,10,10,10,10,10,10,10,90
5LL48ARPU,シュウ,BKLW6CR5L,Mix鮭の空!!,15,139,1755490859099109,10,10,10,10,10,10,10,10,10,90
0Y3QCF38L,ギンッカ,M5LHG6R4T,乙宗動物園,7,140,1753772543314553,10,10,10,10,10,10,10,10,10,90
I3Z8DKKMK,naru,YCTM6RYDP,金沢おでん同好会,15,141,1749102203351302,10,10,10,10,10,10,10,10,10,90
NT480V79A,ゆざくら,PBRDPWEY1,村村会,12,142,1748293319177507,10,10,10,10,10,10,10,10,10,90
LKY79HKFR,シラス柳田リリエ,FVJFA973A,蓮ノ空愛好会,7,143,1746491228447165,10,10,10,10,10,10,10,9,10,89
BGZ7SP3WX,はろいと,VW65MCVF8,スリスリーズ,14,144,1745673457465983,10,10,10,10,10,10,10,10,10,90
G9KY68ADP,よっしー,JE7V5MM31,蓮ノ沼に沈んだ泥,0,145,1742636382677612,10,10,10,10,10,10,10,10,10,90
7TAQGMS8W,ゆる,PBRDPWEY1,村村会,15,146,1737356211276732,10,10,10,10,10,10,10,10,10,90
8OJ4K93MD,コロ,HBUK6F7CC,乙宗梢なりきり部,11,147,1737264461644573,10,10,10,10,10,10,10,10,10,90
67GP30NUW,yuba,11FB0EDDT,スクステ同好会,11,148,1734847361836485,10,10,10,10,10,10,10,10,10,90
IN27C39RY,スス,9YM3DBTB7,泥民館,14,149,1734260061506993,10,10,10,10,10,10,10,10,10,90
10NAV71GP,あばば,NC2YT2V28,蓮之愛同予者何人,4,150,1734123009563221,10,10,10,10,10,10,10,10,10,90
P8RB3BEJ1,Parare,6XX7GBM0K,ぷちぐる同好会,0,151,1733612059047208,10,10,10,10,10,10,10,10,10,90
1FO8RWDNB,璢璢璢璢璢璢璢璢,YE7CX8RNP,蓮ノ大三十角,12,152,1733412528686103,9,10,10,10,10,10,9,10,10,88
4YTEQDE04,まんまる,EYN9H9N16,蓮すきすきクラブ,12,153,1730522382428958,10,10,10,10,10,10,10,10,10,90
68S69TGO8,ｲﾉｳｴ,RFYKY8DCD,LA.LA.LA,8,154,1728834774415735,10,10,10,10,10,10,10,10,10,90
KYXUCDX5P,米豆梨（みどり）,9YM3DBTB7,泥民館,2,155,1727215200634164,10,10,10,10,10,10,10,10,10,90
XTY4GG18V,こーりん,1BME38BCD,さすさやクラブ,14,156,1726599282398821,9,10,10,10,10,10,9,10,9,87
HUREN9CYS,サキ,PBRDPWEY1,村村会,2,157,1719403022308030,10,10,10,9,9,10,9,10,9,86
C7IMXOP79,ナーガ,FVJFA973A,蓮ノ空愛好会,0,158,1717435200413341,10,10,10,10,10,10,10,10,10,90
FSJBKEC6U,かじもとん,YE7CX8RNP,蓮ノ大三十角,7,159,1716786492947988,10,10,10,10,10,10,10,10,10,90
PJYEBRURT,しょーじ,CTW8DKV5P,まったり,11,160,1714993369393350,10,10,10,10,10,10,10,10,10,90
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,15,161,1712755674714638,10,10,10,10,10,10,10,10,10,90
BJI9H7CC6,エイジ,PBRDPWEY1,村村会,12,162,1711939166324759,10,10,10,10,10,10,10,10,10,90
CRBY4XCB9,すべゆるお,VW65MCVF8,スリスリーズ,12,163,1710540083185257,10,10,10,10,10,10,10,10,10,90
KWNXKNY6X,ぷいにゅー,49AMYCXCD,ルドベキア,15,164,1708496395686971,10,10,10,10,10,10,10,10,10,90
3U8FCLD8W,すけ,HBM31HMUY,YUKIZURI,13,165,1706591347361823,10,10,10,10,10,10,10,10,10,90
L71LEGR49,かんなぎ,3BDTCERX6,打ち返した流れ星,13,166,1704179211602138,10,10,10,10,10,10,10,10,10,90
MNUBWRC8C,でした。,R1RM3X0WV,後方腕組みオタク,12,167,1703413882187721,10,10,10,10,10,10,10,10,10,90
OOC27PRN6,リリィ,DH6C5B7WF,蓮ノ空FC,1,168,1703125928650388,10,10,10,10,10,10,10,10,10,90
6PNANEUV0,なの,WN5B7VKPU,きんぴられんこん,10,169,1698082287411167,10,10,10,10,10,10,10,10,10,90
MD4V14J7X,レイジングハート,H6JWBBGCG,蓮天・乙宗一心流,0,170,1697178238184974,10,10,10,10,10,10,10,10,10,90
F8BJC61BY,全力幼_女,3HDDYR4FU,旅人,10,171,1695203162224297,10,10,10,10,10,10,10,10,10,90
INAGE6AD9,halxiel,X34LWGL6R,サークル2,12,172,1693134296455841,10,10,10,10,10,10,10,10,10,90
XEDYAEF7D,waito,PBRDPWEY1,村村会,2,173,1692928614081509,10,10,10,10,10,10,10,10,10,90
80YJPN7V1,シガナ,25PMPEMG7,星見プロ,11,174,1689273562428356,10,10,10,10,10,10,10,10,10,90
DEVDG82YE,全方位ジョーくん,N0EXH1CM1,ぱちぱち徒町,8,175,1686376172053293,10,10,10,10,10,10,10,10,10,90
76L1SWWX0,カプ・デカホ,GXR6C85BT,花帆ちゃん親衛隊,14,176,1684668061778644,10,10,10,10,10,10,10,10,10,90
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,15,177,1674097637705522,10,10,10,10,10,10,10,10,10,90
LEEU9JZFJ,きりんちゃん,49AMYCXCD,ルドベキア,13,178,1670452120414958,10,10,10,10,10,10,10,10,10,90
L5FWMMCWN,マナト,FK5MUK0ET,くる♡すきクラブ,9,179,1669566788820592,10,10,10,10,10,10,10,10,10,90
XKLJ2EBER,シェフカワサキ,Y2R7E79U3,カワウソ同好会,12,180,1667305890202910,10,10,10,10,10,10,10,10,10,90
THT84VUB7,オム,8M6UDX260,ぽけもん好き,4,181,1666049511209488,10,10,10,10,10,10,10,10,10,90
7PLTVA4SD,どんきちうどん,M5LHG6R4T,乙宗動物園,4,182,1665467039410653,10,10,10,10,10,10,9,10,10,89
FM1GCQSEE,Goona,NC2YT2V28,蓮之愛同予者何人,13,183,1660352775473580,10,10,10,10,10,10,10,10,10,90
9FCM2N4CA,臨倉奴太郎,FVJFA973A,蓮ノ空愛好会,12,184,1657613502664780,10,10,10,10,10,10,10,10,10,90
W0WYHMBR4,リョータ,3BDTCERX6,打ち返した流れ星,13,185,1656726505176156,10,10,10,10,10,10,10,10,10,90
OYT13N3KM,ハノン,G59NGM0XA,シュリーレン,12,186,1655487363636937,10,10,10,10,10,10,10,10,10,90
N6KDBV2A2,ハンバーグ,7R8NKPAB1,花帆推し倶楽部,15,187,1654723593489903,10,10,10,10,10,10,10,10,10,90
BFERXX3NE,SE,YFADYJVW4,FPS好きクラブ,7,188,1653468797621815,10,10,10,10,10,10,10,10,10,90
8YL7FPM4D,北沢志保,FK5MUK0ET,くる♡すきクラブ,15,189,1652864700758425,10,10,10,10,10,10,10,10,10,90
0USG3I0AK,ピーちゃん,VW65MCVF8,スリスリーズ,15,190,1652460755814650,10,10,10,10,10,10,10,10,10,90
ZAHTN08A4,まいにち,WTJV514G9,蓮ノ空のお弁当屋,10,191,1648414315143629,10,10,10,10,10,10,10,10,10,90
J9E2BXTUR,そーや,YE7CX8RNP,蓮ノ大三十角,10,192,1647957676772197,10,10,10,10,10,10,10,10,10,90
TXTPD6OZ9,stella,BKLW6CR5L,Mix鮭の空!!,14,193,1644469777824760,10,10,10,10,10,10,10,10,10,90
6B9EETA7A,かっぴ,11FB0EDDT,スクステ同好会,4,194,1639447137626747,9,10,10,10,9,10,10,10,10,88
ODE064I6J,ちあき,M5LHG6R4T,乙宗動物園,12,195,1638254816633199,10,10,10,10,10,10,10,10,10,90
EFW2PMAHB,くら,YCTM6RYDP,金沢おでん同好会,15,196,1636093569035744,10,10,10,10,10,10,10,10,10,90
MGGGX0GH1,石もふ,VW65MCVF8,スリスリーズ,15,197,1633901737731258,10,10,10,10,10,10,10,10,10,90
2288GCGEH,ふへほはひさん,EYN9H9N16,蓮すきすきクラブ,14,198,1632449824344643,10,10,10,10,10,10,10,10,10,90
8B1WWT6YA,まじまんじ,BH9YH1YL5,ラブライバーの森,1,199,1629794632487000,10,10,10,10,10,10,10,10,10,90
4VWR0PK2P,ジャガー,X7C21B7H7,泥,11,200,1626929339342130,10,10,10,10,10,10,10,10,10,90
DPNPWAUOQ,たにー,WN5B7VKPU,きんぴられんこん,15,201,1626892202592424,10,10,10,9,10,10,10,10,10,89
GRN5C49P3,えーるん,VW65MCVF8,スリスリーズ,15,202,1625344435843197,10,10,10,10,10,10,10,10,10,90
5T57VL8MF,柳田specⅡ,PBRDPWEY1,村村会,10,203,1621290301731119,10,10,10,10,10,10,10,10,10,90
RND3BA6Q4,あゆ,49AMYCXCD,ルドベキア,15,204,1621080439699816,10,10,9,10,10,10,10,10,10,89
67IVLJVB0,ねこるて,CX967RTGY,おんゆあさーくる,15,205,1620858319035563,10,10,10,10,10,10,10,10,10,90
49TUEFEKF,もふもふまじん終,V6VCA0C4N,ドル家の『D』,13,206,1619469817235179,10,10,10,10,10,10,10,10,10,90
H827FHG5T,つな,FC8NBAJBT,ラー麺二郎金沢店,15,207,1617332778885506,10,10,10,10,10,10,10,10,10,90
935BA0WHY,にむ,11FB0EDDT,スクステ同好会,15,208,1617065821906544,10,10,10,10,10,10,10,10,10,90
G3D40UJXN,中野もにょ,FVJFA973A,蓮ノ空愛好会,3,209,1615955216746164,8,8,10,10,10,10,8,10,10,84
5GUR9X53N,すてぽ,2B97MH4YA,同じ話し何回も…,7,210,1615450468447589,10,10,10,10,10,10,10,10,10,90
FWBTX791U,ギンッカ,M5LHG6R4T,乙宗動物園,4,211,1614511180173769,10,10,10,10,10,10,10,10,10,90
BE9A0VUV4,さんげ,FVJFA973A,蓮ノ空愛好会,0,212,1610540763354408,10,10,10,10,10,10,10,10,10,90
AT03UHE11,えむ,25PMPEMG7,星見プロ,14,213,1608432245158949,10,10,10,10,10,10,10,10,10,90
