player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,さやか,梢,缀理,吟子,慈,姬芽,花帆,瑠璃乃,小铃
9R83V7V6E,畑ちゃん,G6EH0KHT7,なんもわからん,2,10287,2450052592935,10,2,6,3,1,3,10,3,1
V5M34BBH7,ワラカラ,9AYD3XJ2D,ぺんぎん隊,12,10288,2434434418893,8,8,6,7,10,8,8,10,6
R2CR1VWVD,Mizurina,H0652CHBR,Kimimin,0,10289,2432805602371,7,8,7,6,8,6,8,6,5
H9VPKHE7L,ゆうゆ,4G729J6TX,トキメキ同好会♡,6,10290,2428250507632,9,8,10,8,10,10,7,9,7
77Y22RN5P,デルタ部隊,PNKCBFP4B,おばんです,0,10291,2423733275989,4,7,10,4,4,4,7,5,6
YJVWTXX73,めう,XR2P2LDY3,まったり綴理推し,2,10292,2420751504895,1,2,9,2,9,6,5,5,1
8EE5HNWYC,エン,PUNBJGRBF,初心者向け,0,10293,2412144951253,1,4,5,7,1,2,4,2,1
ER7ZAT640,はやて,281AVFPPX,蓮ノ空過食クラブ,7,10294,2410867390169,5,7,7,5,7,6,6,5,5
4PPE1340B,kossy,8WRERP3MJ,ゆっくりよわよわ,0,10295,2410181131030,5,4,5,4,3,2,4,5,1
PY1U2CM5W,スリービート,DULFP3TRN,めぐ党員の部屋,2,10296,2402795284279,2,10,10,3,5,3,4,7,6
LM87JN4F5,あきみつ,XPX36F6JX,無言初心者お試し,0,10297,2402210866565,7,6,8,3,10,4,8,4,4
WZSHUJ0OX,ヨーカン！,43HRXMXWA,無言OKクラブ,12,10298,2394351686376,5,8,8,7,7,7,7,6,7
YPHG4N4EG,やなたか,61UTNTRU1,初心者さん,0,10299,2381523915486,8,7,10,8,9,8,5,4,8
Z4UEVYG6Z,ビーナス,6D49YVAT7,ユニット愛で隊,8,10300,2380680712938,9,10,9,8,5,4,10,2,6
Z9TYITUH5,さく,WX1DYC9Y1,ラナンキュラス,3,10301,2376505803451,1,1,1,1,1,1,1,1,1
AHP5IH1KR,ほみ,3A63DYH54,LLすこすこ部,8,10302,2375804278539,7,7,9,5,7,4,7,7,7
PK8LM97PC,ざわ,2KJ2UEC3P,ういちゅけクラブ,2,10303,2372698976246,3,1,2,1,1,2,1,1,2
3888DPL1X,ラウラウ,EE4BKR0AR,まったりプレイ,0,10304,2363791193944,7,7,8,6,9,8,6,9,7
V03A5KKW1,ヒロロン,JY79RPB1D,リンクラゆる部,6,10305,2363011974968,5,8,8,7,10,6,6,8,5
ERHF3UHEA,Ace,MWT91W455,つづこず大好き部,0,10306,2358123704858,2,6,10,8,6,2,5,5,9
7K3U5DDF9,ごっちん,FK8EUX6V3,ゆったり蓮ノ空部,0,10307,2357501064392,1,3,1,2,1,3,4,4,2
OBKP0N3IO,ほの,2JY96DK53,ねそ,0,10308,2353883757758,4,8,5,1,5,2,8,5,4
V3GIYDA9V,みずの,J62DRC7J5,蓮ノ空好き好き会,3,10309,2353358689651,9,5,8,4,10,8,8,7,4
9AW64PIFG,セル,V9RJPPP2B,ちくわ耳,10,10310,2350678765313,6,5,8,5,8,6,7,7,6
TW6TN2WEL,しょう,G6EH0KHT7,なんもわからん,0,10311,2350326233077,4,5,4,5,6,4,5,7,4
VWWRJUE6J,蓮丿空365,79M29YPHW,スリーズブーケ,2,10312,2336070510308,5,10,3,5,8,3,10,4,1
42LF5M5TA,たると,RUH3R6P0B,ちぇすとー！,0,10313,2326359018180,3,2,4,4,5,5,4,5,3
PK7X9HV1K,リチェルカーレ,LUH7URBF3,初心者サークル,1,10314,2319038075574,4,6,3,3,2,2,7,2,1
DD58G93VJ,坂本/えふぴー,VU0UYYA8K,蓮ノ空日野下厩舎,0,10315,2314045111403,2,5,5,3,6,9,9,3,1
CKXHXAN5U,めーぷる,TY6GK7VHH,Rosa,2,10316,2312489291484,1,1,1,2,2,3,1,3,1
EL8NCJUPY,とり,NRK4MV1C1,茅バール,0,10317,2306514520194,8,6,9,7,9,6,10,8,6
H24PFT4KC,ぐるるぐ,W21ELWLY6,オケオケオッケー,0,10318,2305035394106,7,10,3,8,6,10,10,3,2
0S5MIUWHE,ルビー,HBK6KCRPP,無言でおけ,1,10319,2303586856512,6,7,8,5,10,6,7,5,6
UMXGJHLAA,じぇい,JD541JRXE,こてっちゃん～,0,10320,2302724798383,6,7,8,4,8,2,6,7,4
CWEEKKRPL,まきとま,0WW0K5XEX,くりあろーたす,1,10321,2302453253026,10,3,4,2,5,2,7,6,1
R0XN8K7UC,つかポン,VNEY6C9BE,スリーマーメイド,2,10322,2298777445045,5,1,1,9,9,4,6,4,1
WZKNV4LA8,秋葉,RGR1NVGWH,無言推奨・自由村,3,10323,2293419983948,7,7,8,6,8,7,6,8,6
5R6WT7Y6R,Kisara,T2XRMGEAE,蓮根無言会,1,10324,2292695606745,6,10,7,4,9,2,5,7,1
FC8YUXQ49,かんざき,YM72HRVCF,ワンニャン部,8,10325,2288095091976,6,10,9,5,6,4,6,5,4
UV9X83RP1,ねいびすと,6BFC4G5YG,蓮ノ空足湯同好会,0,10326,2286215684035,2,2,1,4,4,4,1,2,1
HXGVUK6EF,かいころ,CCACL2CMM,青い監獄,0,10327,2284272861977,1,3,1,2,1,2,1,2,1
KE1MN33TM,skn,K2L5DCVNR,REAL,0,10328,2283049162015,2,1,5,4,4,3,5,4,4
83PTRH3XR,エル菜,H0DV3JJGA,かほさやてぇてぇ,0,10329,2280706051985,6,6,7,7,7,6,7,5,6
HLVRLY2TY,ふぃあ〜,9E910GGD2,蓮ノ空給湯室,0,10330,2276450089126,8,6,9,6,10,7,6,9,10
1XAB95JI8,てっちーんっ！,GMYGNRHPJ,のんびりん,1,10331,2273192122293,7,6,7,5,7,6,7,4,5
H7JKYDYX6,あきまる,D3PGC4352,めぐにゃん懺悔室,2,10332,2272755395981,4,9,4,4,5,2,5,3,4
9MCAW3B4H,こっちのりーふ,0R8BXPRC1,ポチっ！とクラブ,0,10333,2268663916428,5,5,3,5,3,2,7,5,5
L0BH47W87,歌詠少女,LLDLG20UU,UR取り隊,0,10334,2267143181491,1,3,2,3,1,2,6,3,1
DXJP537AY,Megurin,TFGKYEY98,LLP JR,0,10335,2264653154245,5,6,1,4,1,4,6,4,4
EP0TU72RF,ペルバスト,FFLK4FP0D,こずかほの花園,2,10336,2263147889365,6,9,9,5,9,4,7,5,4
N22CAJ51M,1日1落単,2JVBK752G,卍愛蓮説卍,0,10337,2256489141326,10,10,10,10,10,10,10,10,10
0CLTD2DKT,く！,GG56G6WKD,FF43企鵝冰屋,4,10338,2254078414189,3,7,10,3,7,2,6,6,6
GKH6MY1PD,みしゃ,8MTLYLH9F,木星の月華富輝宮,0,10339,2253514517931,3,3,2,1,2,3,5,2,2
X4Y8KGANL,ぐちお,63AKA05VR,まったりGngy,6,10340,2252447534576,6,7,7,9,6,8,5,8,8
CVRY5983D,さー,HD281MF0A,梢吟子党,0,10341,2249812053832,6,10,4,10,5,3,6,8,4
F8W4GWPBK,1nch4r4,NB0HX9KP8,かほてぃあん,3,10342,2243886226987,1,4,1,1,1,1,4,1,1
PD9P64H9W,も,WRFLMWL4U,映り込み金魚,0,10343,2241685047441,4,8,7,8,8,4,9,7,3
7Y0UV45J4,你好謝謝小籠包再,PF9Y722AR,うぐぇ,0,10344,2238032549982,4,8,9,4,10,5,5,8,4
AV27YUCU3,たか,Y2P9LABR2,スクステ同好会③,3,10345,2236463532943,4,1,1,1,1,2,6,6,1
EETXTP5AR,ぱら,946GHDWF2,まったりハスら～,0,10346,2234027708706,6,5,7,4,4,2,4,4,1
VNR2625D5,TK,AHE0E3JND,ありがと！にひっ,1,10347,2225729630791,5,5,8,6,9,4,7,6,4
3VJZVZZZO,たかイブ,C6V311T2P,LotuSky,4,10348,2224047147495,7,5,8,5,7,6,7,7,5
K3XFTFW35,Daiya,424NLTEE8,無言な異次元部屋,0,10349,2223787523337,4,1,2,4,10,8,10,6,3
RMOJP9CN2,灯里,97BGFLKW9,◯◯◯,0,10350,2215579156419,5,4,6,2,4,4,4,6,4
04P0W791X,KAMAro,2L4HJXUUR,アマ研ガルパン班,5,10351,2212045426334,7,7,10,6,7,6,8,8,5
KCXVKX2CV,ゆっくん,PDTRRYUGM,石川県民ひろば,4,10352,2208731173790,5,3,7,4,4,2,8,6,1
D5H8MC8BN,風沢そら,TBU0KNJ64,化身部,0,10353,2203855453493,9,4,10,3,5,4,10,7,7
RTT5VTGFR,やまだそらまめ,8588YN91J,虹咲学院,4,10354,2201492952600,7,7,9,5,9,7,7,8,5
ELXDDXWM1,ハマモン,ERB0FDW8V,LttF亡霊,0,10355,2201133628128,10,7,8,6,8,6,9,6,6
E2Z7ST7Q7,无盒,X33HHA9F8,アルストロメリア,2,10356,2200482383020,5,4,4,1,3,6,8,3,1
GYT84TG0E,種鶏(略)森田,ABU58EVJ2,Quatuor,0,10357,2197211592219,7,4,7,4,8,9,7,8,2
1UTL77TAF,つしまさ,1EBG7YUTL,菅！CAN！叶！,0,10358,2195037355094,5,4,10,5,8,6,4,9,5
NUG5B0WUA,あつかわ,0NLHKATWL,生きてるだけ偉い,0,10359,2192986561199,9,10,8,8,2,5,6,5,8
2HV7SHY7L,ケンモチ,L3NN1RWMY,アポロベイ海賊団,0,10360,2190606889460,7,5,10,2,4,2,4,3,4
WGB3A9EY1,わかるわかるよ,R7VEXFUBP,蓮ノ空応援クラブ,2,10361,2190127440355,3,1,1,1,1,3,1,2,1
6X56P6FDK,ムチムチプリン,T48KV9EP2,無言ぱーく,0,10362,2189943350131,6,5,4,3,4,2,5,5,1
39HKP08KE,わーー,9AYD3XJ2D,ぺんぎん隊,2,10363,2188185808325,4,2,2,4,2,2,5,4,4
LX17DV9C4,Kazu,M5P5T4TX3,のんびりリンクラ,0,10364,2183394349109,6,4,10,1,2,4,3,1,1
LOD4S1JHT,可可のATM,9UKKACGDU,蓮っ子CLUB,1,10365,2182043808727,8,6,5,4,4,4,7,5,6
AAEEJUNDF,た,8J1GJT2BC,近畿の大金沢,0,10366,2176733538288,6,5,5,5,7,10,9,7,4
K9KBTTNH8,どらごん,9RYR14H9L,ソロマターリ,0,10367,2165422558534,1,2,2,1,4,4,2,3,3
4T4SF66O4,田　所　浩　寺,RGR1NVGWH,無言推奨・自由村,4,10368,2161339953772,5,7,8,6,7,7,5,4,7
DCREEVC6K,ミュート,1AK9VTG3W,ドルケスキスキ部,0,10369,2158813182308,5,6,7,2,4,2,3,4,1
UCCKF4JBN,星の子,BW38LDPRF,蓮浦の星空,0,10370,2155717660133,1,3,1,2,1,2,1,2,1
0OC1B7K4Y,トチギ,TKVR3KU7L,ネギトロTKG,0,10371,2148454908295,5,4,7,4,7,6,7,5,3
NF7MGK78K,パエリア,CMH1RXEGH,仮拠点,2,10372,2146941410524,10,1,5,10,3,2,6,2,6
BU7BQ65D6,masoho,PDTRRYUGM,石川県民ひろば,3,10373,2143221345181,4,1,8,4,2,6,5,6,10
HGENEH7W1,ふるきゅーと,1XX6FWJRB,オートスキップ団,1,10374,2135758709851,5,8,5,4,7,4,4,4,1
TN8RW3SIF,ラブライブ！,M4B9VNG7R,蓮ノ空SIクラブ,0,10375,2133714306101,4,7,7,4,9,6,5,6,5
6VN0F89TA,のすけ,9E910GGD2,蓮ノ空給湯室,1,10376,2133549841110,5,5,7,6,7,6,5,7,5
GJP1TP9C6,けいやま,NGMU0511T,無言のお茶会,0,10377,2131341652591,1,1,1,1,1,1,1,3,2
N4JUPWPKN,わんわん,RBH0YM8P2,蓮ノ空ラーメン部,4,10378,2128271270965,8,8,9,7,10,7,9,10,7
BRNHKL2Y7,Shiraki,ENRGE3M82,蓮ノ灯,0,10379,2127278968947,5,10,10,7,10,8,4,7,4
FR8GC2UHY,カルマ,J62DRC7J5,蓮ノ空好き好き会,1,10380,2121356260472,5,6,6,2,8,2,7,6,1
HZUH1X5Q9,光章生,71U58RMK3,蓮ノ空長野支部,6,10381,2112575696791,6,5,4,8,10,4,5,7,1
D8T7C62H1,らあ,LY0XPW7NL,元カノ概念強火派,0,10382,2106865389007,5,8,10,6,7,5,5,8,5
YTV1JHRGL,しもべ1号,P8W50773L,蓮ノ空見守り隊,8,10383,2104476799506,5,1,6,1,4,2,1,1,1
VJ92ETRHJ,蓮の空小学校,51TX2LK29,私たち、輝き隊,2,10384,2100109722144,4,1,1,8,2,2,5,2,2
K44BPYK0F,まーほむ,1H5P6KV81,さやかの水着,9,10385,2097621570523,10,8,10,6,9,7,10,8,10
B9GHXOW2R,くま,KB5BFK7J6,おはめぐ党本部,0,10386,2096828720779,1,1,1,1,1,1,3,2,1
0JD05N7DA,さくらっしゅ,8GEP3C6H9,蓮好き好きクラブ,0,10387,2092432748814,2,2,6,4,6,6,2,3,5
EN10HRBDU,SEINT.K,P8W50773L,蓮ノ空見守り隊,0,10388,2092135892287,6,7,7,6,10,5,7,7,6
XWDDW7VLX,わんこ,E1HVJ71JR,ご自由にどうぞ,0,10389,2092034255117,4,3,1,4,2,4,8,6,1
LR02XXE8F,れもなで,N94LEWF2D,無言よわよわの会,1,10390,2090876324855,4,8,5,6,5,6,7,4,5
NU13M8LMJ,たわし野,56081A0NP,まったり,0,10391,2089958030946,6,10,10,9,10,5,6,7,4
88E8MJNA0,のこ,3RH5MYBXV,こずめぐ党,1,10392,2087311553367,4,7,4,4,4,5,6,4,4
AM3DYQOEX,しろみど,E1HVJ71JR,ご自由にどうぞ,0,10393,2086949791388,3,2,2,4,3,3,4,3,2
JR9QEE7QH,ココのり,V7768X8AC,せーので！,0,10394,2086797964619,4,1,5,7,9,6,5,5,5
74PWFMD13,ゆどーふ,18YYNRFGA,LotusSky,0,10395,2083811218613,7,4,7,4,7,6,4,5,5
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,10396,2079421182136,5,1,9,8,7,4,7,7,8
RM6L6BRKP,あなた,56CP8P7MF,ボクら,0,10397,2071115105543,6,7,9,5,8,5,4,3,4
OBCAGAJ7Z,てつじんFX,0JY7F3EKU,さやか愛でる会,1,10398,2070554361632,4,4,5,4,8,4,10,7,10
3CW541F6F,コウ,54JWUD9X0,異次元からの者,0,10399,2068864913125,4,3,3,4,2,3,5,6,3
WU0JD81NW,素流,HB9AU9DJJ,聖心党,0,10400,2067005943736,4,6,7,5,6,6,5,4,6
CDB4FEVUP,ir,R9YYELU6C,Lotusky,0,10401,2059899831373,1,1,2,1,2,2,2,1,1
8XLMP5CDD,天王寺,37N3TNTVB,推しを布教する処,0,10402,2054754978481,1,2,2,4,3,3,1,3,3
XEK5WL8B5,ゆみす,KA652DGYV,ゆるリンクラ,0,10403,2049104492638,5,7,7,6,4,6,7,6,6
70WFYL30W,SK,EWM0GK62C,誰でもどうぞ,3,10404,2047110111194,3,7,4,2,4,2,2,2,1
51AL0BXTE,ɑ:,TK9E1BB1P,無言で自由,3,10405,2046881438025,1,5,1,1,1,2,5,4,1
F2LEXLLQW,ちゃりとら,5V9TDD4NF,みんはや蓮ノ空部,2,10406,2046626664131,1,4,4,4,1,1,4,4,4
YYLFYAVFA,ライム,0R8BXPRC1,ポチっ！とクラブ,0,10407,2046488564193,8,7,7,6,8,5,8,5,4
GNXX6U6JP,信州サーモン,G1AFM0R9A,蓮ノ空釣行部,0,10408,2043313777659,7,7,7,5,8,6,7,5,5
B27KRAOCW,月森蓮,07JW71HWG,良いチケで観よう,0,10409,2042071401735,7,8,9,6,8,5,6,4,4
WBG9K36BU,ぴろ,CXG25026E,泥のみんなS,0,10410,2040851574103,1,1,7,1,4,2,1,5,9
0OERZ1LFH,ゆず,V7768X8AC,せーので！,7,10411,2040621947333,5,6,5,5,4,2,5,5,1
0MTFHEH66,甘党,C021HVB2B,第3芸能科,2,10412,2039672523790,3,2,2,1,1,2,4,4,1
H17SMKCW7,KY,L28X4MDJN,アフター観たいぞ,0,10413,2039117611725,5,7,8,4,8,4,5,7,4
YGFB6NPK4,アルバレス,DLMCV2XMF,あ,0,10414,2038141262957,2,6,1,3,7,4,4,8,1
I6B73EGAT,なな子,9GEABLUDP,◯◯サークル,0,10415,2037653503231,2,5,7,1,1,2,8,3,1
SAUA59FZZ,あまい,D8CPWLGHJ,あまいのサークル,7,10416,2034181147185,4,6,4,4,1,7,6,1,7
F0CBTLYK6,＊かなちゃん＊,946GHDWF2,まったりハスら～,1,10417,2033708826212,7,5,5,1,4,1,7,4,1
I3TEFEUDG,かすみんねだお,1F5EPPMLD,UR貰えればいい,0,10418,2021503357426,2,1,5,1,5,2,4,1,1
397U2F7T5,海渡,XR2P2LDY3,まったり綴理推し,0,10419,2021000870853,9,7,8,5,5,6,7,5,5
P74JXEKMT,るーむ,FDG1BJKF0,FLA見るクラブ,0,10420,2017143634734,4,2,4,3,8,3,3,8,6
MVM9GV2R9,ポリアネス,ABALH0AL3,楽園計画,0,10421,2013870779938,4,7,8,5,5,2,7,5,4
FKW3IFEXR,はやぶさ,T56X6LP0L,光の海,1,10422,2011590972009,8,7,7,8,9,8,7,8,8
Y5GC6XJZM,くぅリ〜＠花帆推,H6A9WG5V2,ちゅけの輪っか,0,10423,2009327640344,4,5,6,2,4,3,5,6,4
FRBXBH65L,悠,TXNCTRR1U,瑠璃乃推し隊,0,10424,2008018305087,3,1,3,5,10,4,6,8,7
6TZ31LPM5,みみがー,WLFW6UCX5,無敵級ビリーバー,10,10425,2007535424002,6,7,7,6,7,6,6,4,5
RNJGSVYID,宮森,Y7KJ3PM8P,蓮すきすき同好会,4,10426,2005768967127,9,9,10,9,10,9,9,10,9
T1YOTIACC,よつぎ,2AUM7L9BW,蓮初心者クラブ,2,10427,2004511959670,6,8,5,6,8,7,6,6,6
3K3NU4T84,柳書戀,R9NGK6L48,のんびりサークル,0,10428,2002866624407,9,9,9,7,10,7,8,10,5
6LKLYVF1H,香楠,1G89KTD5X,サークルひとり,0,10429,2002859362195,1,2,1,1,1,2,5,2,1
RJJ44PC8T,I am jp,T48KV9EP2,無言ぱーく,0,10430,2001128040746,9,8,6,5,5,5,8,4,4
7BJE5LXY5,aplace,PHLRY3XRP,とりあえずやろう,0,10431,2000530614343,7,7,4,5,5,5,7,7,4
YR916EUJU,リュリュ,89K9Y7MX7,初心者歓迎,0,10432,2000186343984,6,7,10,7,8,4,1,4,4
8N9621CVW,よねさか,LYYHXG7NT,蓮女労働組合,0,10433,1998050528291,8,8,8,5,7,6,8,5,5
U102HNP0B,Blue-SKY,BWM63NDR4,蓮之空学园同好会,3,10434,1996583522294,8,7,5,6,4,6,7,6,6
7M62V6VML,穂乃吉,YJNWBA8F6,梢推し隊仙台支社,2,10435,1994420660976,6,6,6,1,2,2,10,3,1
RVJKCLMH2,銀華,HN777M51H,今泉総本舗,2,10436,1988544837440,8,9,9,8,9,8,8,9,8
MGXVRNPEJ,とんこつしょうゆ,PUT03V98E,蓮ノ庭,4,10437,1987852279415,6,10,1,5,10,2,10,8,4
M3VKYR6EU,Bell,JD0UP0GB5,サークル,0,10438,1987209309347,5,4,6,5,6,5,8,5,5
QYLMF6PG4,フトシ,A73H7ENN2,エロマンガ同好会,6,10439,1986576017320,4,6,8,5,4,4,4,8,4
FM8KVF2M3,キリ,9YG7C0VM7,綴理と無言で昼寝,6,10440,1986348354266,2,8,10,6,10,6,4,10,6
Y8BVIYLUT,七瀬,4J2XA79Y5,浮かれポンチ部,5,10441,1985859353248,8,10,9,8,10,9,9,6,6
AM7DF2UB9,にょん,0PJ19NAE3,蓮ノ空同好会☆,0,10442,1981582050810,10,10,10,8,10,10,10,10,10
A26NQAKOU,まー☆,LUUR1D2PB,ちぇす党♪,9,10443,1980610080699,7,10,10,9,9,6,9,10,7
EGBYG7VKF,ゆま3,89K2PRDC6,つづるりのなかま,2,10444,1980579937943,6,9,10,4,9,5,7,7,4
CPYHDYHJT,よこやり,NGMU0511T,無言のお茶会,0,10445,1979694279864,5,4,7,4,6,4,5,1,5
BN5TCKFTY,たくちや,95TAREFPT,ご自由にどうぞ,0,10446,1974908202657,10,5,6,4,10,4,7,9,8
H494952Y3,ホビロン,T4WY63DB9,ういのま,0,10447,1972041152961,7,7,8,8,9,7,7,6,7
80LTRX3NM,ベニマル,57UT319NN,蓮ノ空同好会,0,10448,1969573078347,6,5,4,4,3,3,6,6,4
SZH3COJFH,アリスト,M851LEV3N,なっす父兄,1,10449,1962048079591,4,8,7,1,5,2,4,6,1
C3WKYVJ2L,かなりあ,38KAJGDGU,異次元シャニP,4,10450,1959415976395,5,9,8,4,8,7,6,6,8
RZWV59NGP,椿,DX1KUEUDK,帰宅部,2,10451,1958002605096,10,6,9,4,7,4,5,6,8
N9B83ML3L,はる@h21ru,J5CKL5YPX,ログイン勢かもん,0,10452,1956896911571,1,4,4,2,4,2,1,3,1
BRR04P5C3,ことしゅ,ABU58EVJ2,Quatuor,0,10453,1954732999096,7,6,2,4,5,1,3,2,1
QIFZ9TI1M,宗方蒼一,9E910GGD2,蓮ノ空給湯室,2,10454,1947723215502,6,4,10,4,7,8,7,5,2
785F7PI4T,レイジ,M73M4R63K,壁の向こう見隊,0,10455,1946572772515,1,6,4,2,4,2,3,5,1
R9HM1M4TY,星の梦,DUK0X7DB1,中国愛蓮同好会,1,10456,1943477713317,4,2,6,6,3,2,8,2,8
60HF6MPEV,Eatfan,639NXLKJ5,Lotusky,0,10457,1942348694097,9,6,5,7,8,6,10,8,10
5LWYJ1WDT,とーもろこし,BEMED3RY1,無言無課金ok,2,10458,1937097004405,4,5,5,1,10,4,6,10,5
7NKLYFWCL,すぅ,UPNXW2A69,ライグラ報酬集め,0,10459,1927984489281,1,2,1,3,1,2,3,8,1
K0YF195KA,波ちゃん,FLFXP0T22,沼津内浦メンバー,2,10460,1923176504859,4,10,1,1,4,2,5,3,4
0PF51HYU2,てん,281AVFPPX,蓮ノ空過食クラブ,2,10461,1919232007881,4,10,8,10,7,5,10,5,2
S7AM9VH37,Reachka,MUXWTW1GV,蓮の空見守り隊,0,10462,1917488064665,5,6,5,5,10,5,4,8,4
JVTU28RDB,タビオカスキ,919XF8V2V,蓮之空大三腳,0,10463,1914965274890,9,8,8,7,10,7,9,10,6
E2EJB7R0L,冷奴,GPKTRBCTT,騎空団蓮ノ空支部,0,10464,1914693841848,1,4,4,1,2,2,4,3,1
085JCPW4G,マサヒコ,2J5W1LGR6,私の自由ダァー！,0,10465,1913770350515,2,3,6,1,6,2,4,6,1
9GBNL54OF,せつ,ETAMCYHME,蓮ノ空お昼寝部,0,10466,1912914472622,4,6,1,4,6,6,4,10,2
3ZUZ5MSCE,寮母,3L3TAA862,チーム用務員,1,10467,1912314832773,8,7,8,7,10,6,8,8,6
4PAGWD733,ユウセイ,72JD1J72G,適当に,0,10468,1909747789277,7,7,7,5,8,6,9,7,4
H95ALYFDA,な,FJMA5BPPE,蓮ノ空すきすき部,0,10469,1909620902453,5,7,7,7,7,7,9,8,6
MGYV1J1XK,花帆的雪见大福,Y337R7BW9,中国の蓮之空圈子,0,10470,1909245446291,7,4,6,6,4,5,5,4,4
6MJR65682,サザンカ,9VDEWVP01,瑠璃乃の集い,0,10471,1904880393771,6,4,4,5,8,4,6,9,5
P19HW8UGA,べし,1U4JN5CXB,LLユーカー部!,4,10472,1902179456790,6,7,9,4,10,6,6,10,7
KEREZ8HML,佐田彦,WPG6BCG83,基本無言,5,10473,1901809327754,4,7,7,10,1,10,4,8,8
3PVYX7UTC,Hanamaru,BXHG2KXAD,idol.st,4,10474,1898270593936,3,8,10,1,3,4,1,7,2
DA27CEU87,MoYo,0B8RTHY4D,のんびり屋さん,11,10475,1884443003271,10,10,10,10,10,10,10,10,10
YFGJCPKZT,スシさのり,UHF5Y8PEF,さやちゃん倶楽部,2,10476,1879799645087,10,5,9,4,7,7,5,8,6
83T8PIB1G,Malerba,1D7T2UXC2,無言でのんびり,2,10477,1879191492568,3,2,2,4,2,6,1,5,9
73ZAVB14W,せもぽぬめ,XHJLF3R8H,ゆったりプレイ,2,10478,1877983207281,5,7,5,8,6,3,6,5,4
PQRROKSED,Shiron,HBD61R6WC,梢先輩すきすき部,0,10479,1873333174358,9,10,5,1,10,9,6,7,1
510209M2N,あきさん,00T3NXXA9,初心者,2,10480,1862096928073,7,6,2,4,9,4,3,4,7
G1R5JTX2A,kawaya,1ET4JA893,虹蓮中国同好会,5,10481,1857482726524,10,10,1,4,10,2,5,5,10
JLZY40G00,MIYEON,YAY2UK2CT,蓮の空研究部,2,10482,1854366824932,7,4,1,9,10,3,6,5,4
VAO45316T,四条烏丸,4WRYNBWU1,小さな蓮ノ空,0,10483,1845133824837,1,9,2,4,7,6,7,2,4
QNWKE1MR3,えみ,E8K438RP1,リンクラ初心者部,0,10484,1844363226830,5,1,5,2,9,5,4,6,3
OXBKLK4CM,葵ちゃん好き,FNMV166UY,蓮ノ空喫茶部,8,10485,1843835811251,7,8,7,5,8,6,6,7,6
N4B35F3H9,サミュエル,7B3KWKBPX,かほめぐ至上主義,0,10486,1841670828564,3,4,4,1,5,2,4,2,4
P2S9CJYJ3,あまみょん,V33FGRFC4,1限目に遅刻ラブ,2,10487,1841134361972,5,7,7,8,8,6,5,6,7
2412X6C3J,アオイ,KXMXL2KRX,超初心者,0,10488,1840637732711,9,2,5,2,8,2,6,7,1
RYJ8D68MW,しらたま,NLTAB4BLF,蓮ノ空ゆる活動部,0,10489,1840589853246,4,4,4,4,8,4,5,5,4
2K2WMKT1B,たっつ,2U4GLJXLJ,泥の中の養分,0,10490,1839090158404,1,8,5,3,5,3,7,2,5
U85MJB11L,アラシ,GR65FP8VN,蓮好き,0,10491,1836411029036,7,10,10,10,10,10,10,10,7
JJWM4D0C3,风野雨貍,GWGDMA3YC,初心者無言自由だ,0,10492,1834081016240,7,9,5,3,6,2,7,7,1
2XEV2CM7L,prelude,T48KV9EP2,無言ぱーく,0,10493,1833766943223,2,4,10,5,2,2,10,6,7
LATJWX3MM,もつ,8AT7V1C7L,初心者です,0,10494,1833369540842,2,2,6,2,4,3,7,2,4
YX47KWAN8,あーゆ,MUXWTW1GV,蓮の空見守り隊,0,10495,1832438670019,2,1,4,1,10,4,2,3,3
J70DY2LL3,りくまモン,1CHL70DKF,旭化成,0,10496,1829190911388,5,5,5,1,8,6,4,6,6
9GNW0Y9UT,しおから,1EL57CDR0,なんもわからん,0,10497,1828008435801,7,6,7,4,7,7,7,6,7
97V8MNE4D,鼠色猫,WAT20PN3Y,こな党,3,10498,1807713571679,9,9,9,7,9,8,9,5,8
5M9Y120TC,エスクード,37N3TNTVB,推しを布教する処,0,10499,1806601918027,4,1,8,9,7,4,7,10,1
WVE2FGTR1,岩戸紅葉,GWGDMA3YC,初心者無言自由だ,7,10500,1805826141642,6,7,7,3,7,3,8,6,3
5RDWDT1NH,まっつん,C2XLWUTL1,夕霧綴理親衛隊,0,10501,1804955581586,4,7,9,4,8,6,6,6,6
397DYE14F,紺野美咲,DPYCLN4EY,冥いゆりかご,0,10502,1800190386969,8,1,5,1,1,2,1,2,7
H7NTCXYUV,HRK,Y7KJ3PM8P,蓮すきすき同好会,2,10503,1795126486651,7,8,7,5,7,6,6,5,5
QYFFQO7G5,きぶんや(２犬),VA6X5YNNF,スリーズ分家,2,10504,1794659933494,4,1,1,2,5,4,3,3,1
F1IGRDS5Q,準にゃん,9YM3DBTB7,泥民館,0,10505,1790199441879,6,5,8,1,1,2,9,6,1
YVV62X2FH,Bear,WJ7GF9WVV,愛と想いやり,3,10506,1789242280490,7,10,6,10,9,7,10,9,4
V53F278BJ,ビッパくん,H1G4CDT6C,無言自由,0,10507,1787575338089,5,2,4,7,4,6,1,4,7
N2G0J2IVX,味！,M851LEV3N,なっす父兄,2,10508,1780313680630,7,4,4,4,1,4,6,4,6
