player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,さやか,瑠璃乃,小铃,吟子,梢,花帆,缀理,姬芽
46OYOT52K,カケル,G6EH0KHT7,なんもわからん,3,9016,6481820776948,7,6,4,3,2,8,9,7,9
VD9J2MXRW,しんぱっつぁん,KB5BFK7J6,おはめぐ党本部,1,9017,6478136059192,5,4,5,5,5,1,5,7,8
AYALGH5J7,うり坊,407VAU0TT,ログボ勢の集い,2,9018,6468298874582,6,1,4,2,1,2,2,2,4
822D7LTUJ,リンノフ,11KVGWXAK,藤島幼稚園蓮組,0,9019,6458614968368,6,4,6,4,3,6,6,1,6
T5UM2CW19,Y,3RH5MYBXV,こずめぐ党,2,9020,6428007835511,9,6,4,4,5,4,4,5,6
R13OARJ8A,Alex_Rin,NPDK1A7BD,機械さん学部,0,9021,6422490876193,8,6,4,1,4,7,6,8,4
VR9GDXFI0,からす,NMT63RUDV,泥村,3,9022,6417158937514,10,8,7,6,6,7,8,7,8
G0QT9LBIN,あか,G0J2F9NAL,さやさやさーくる,0,9023,6415166753740,6,6,4,4,4,4,7,5,6
BL6J7SDWI,ハマゲン,DH97ANN9G,ツキマカセ,6,9024,6409336651497,7,6,7,6,3,4,5,1,2
LX2KSEPRM,あなた,1FU9E90BV,あなたちゃんズ,0,9025,6408427331101,7,6,9,5,8,8,5,8,4
UWKY160LG,らしまる,3AD3RR3XV,のんちゅけ同好会,6,9026,6408185453426,3,9,6,2,8,3,6,10,2
J4UB1N4AY,ドラキチ,LY0XPW7NL,元カノ概念強火派,4,9027,6406018204587,8,5,5,4,10,7,7,4,4
F3I6GMQRU,ちゃいろ,G19FFDVKH,くろけだま,1,9028,6405259637185,10,9,9,4,6,9,10,10,6
O4MFLIOF4,オレオ,DHKUGEWBJ,めぐ党虹ヶ咲支部,8,9029,6403939725510,5,5,6,7,7,7,4,7,5
K4D1LHY4L,もも,VNEY6C9BE,スリーマーメイド,1,9030,6403253057063,3,2,3,8,5,4,5,5,8
740KCYCHL,.tw,4K26FFX46,一人サークル,1,9031,6400181068283,7,5,4,4,4,6,8,7,4
XTM7Y9Y33,Yugo新人です,VLY5JDKCV,新規なのだけれど,2,9032,6387857180381,9,8,7,5,7,9,7,9,6
HR7E7M8PO,こなたん,G2WL65JFE,さやかなた,5,9033,6387300261206,3,5,5,5,6,8,10,7,7
C7MDRBDUJ,あずま,11XTEEEJT,リンクラ料理部,10,9034,6379049236223,2,1,10,7,1,7,1,10,2
UVYWWHNU8,修行僧 中島,W7YFDVP8A,手遅れの最先端,0,9035,6374024030740,2,3,3,1,1,2,5,1,3
93GGEHW54,hamowl,E49YWK5YC,酢蓮根,6,9036,6354005595786,5,7,5,9,4,3,4,8,8
UWB1A7C04,インストーン,VNEY6C9BE,スリーマーメイド,2,9037,6352217904529,8,7,7,8,3,10,9,9,7
NAVKACBX7,けんや,A3X92L6YU,お試し用サークル,3,9038,6347337274653,8,5,4,7,9,6,6,7,6
ZP8FL308E,楓,NB8HBPBVD,アクスタお供え場,2,9039,6342043438197,1,3,1,1,1,9,9,8,6
DNWNJP4WD,なかたに,PUJ0ERCMW,蓮ノ空倶楽部,0,9040,6332356886014,9,5,3,1,8,7,5,7,3
WFANTTNHZ,KOU,8GAY2WBT6,(・8・),10,9041,6332154537993,7,8,6,6,6,7,8,7,6
YTUYL20C7,はーごん,T48KV9EP2,無言ぱーく,0,9042,6325251154666,5,1,3,2,4,1,1,1,2
13VU8PE7D,灯(あかり),ENRGE3M82,蓮ノ灯,4,9043,6321557814616,4,1,4,1,4,1,4,1,5
365DLAOJ3,リラネコ,95TAREFPT,ご自由にどうぞ,4,9044,6318294215896,8,5,4,3,4,7,4,8,2
YOEA8RSEQ,シロツキ,946GHDWF2,まったりハスら～,2,9045,6276422151722,8,8,7,1,3,7,4,7,7
9802Y9YNY,まに,1D7T2UXC2,無言でのんびり,0,9046,6269343191397,9,7,5,6,6,10,7,10,7
XL236XPDD,まりも,V1G3KNET8,パンダ和花,0,9047,6255000343004,9,6,5,7,7,8,7,9,8
CEFJJ0959,白虎,NLTAB4BLF,蓮ノ空ゆる活動部,0,9048,6253608947120,7,6,8,9,5,6,10,6,7
76MISBDIP,oncemoon,866DU609J,ラ！スレ@may,1,9049,6253267797851,7,4,5,6,5,7,5,6,6
5U0M7AUDY,ナラン,AHE0E3JND,ありがと！にひっ,0,9050,6249517052487,5,8,5,6,6,8,8,9,4
N403EWS62,まっつん,PN4VA24XF,みーかるぱーく！,0,9051,6245879118462,3,4,6,6,5,3,6,7,4
VDWR6T91E,ﾘﾄﾏｽ紙,NK05UMLWW,かけ込み寺クラブ,0,9052,6243120458272,1,1,4,1,2,1,4,1,2
48RBEJPVY,ゆーご,J62DRC7J5,蓮ノ空好き好き会,0,9053,6229703742109,6,4,3,6,6,5,6,5,5
3PYG884Z1,KiKO,2U4GLJXLJ,泥の中の養分,8,9054,6221470346977,9,6,9,7,7,1,6,1,4
JEWTELT01,あきぴい,XVTV7MVCX,雪月花,0,9055,6216217584521,8,8,10,5,7,7,10,7,7
1DVGFPBZG,ふぐてぃ,A16RYNKD7,Andante,0,9056,6206825627126,5,10,2,4,1,1,10,10,6
WS2RTSZ6D,MrTenX,N1JAJ83CA,蓮ノ空園芸部,6,9057,6206550634423,9,10,6,5,6,6,6,8,5
3A57DF2TW,あるみふ,EU7JEAJL2,シャウトラバーズ,2,9058,6200029834830,9,5,6,1,10,10,6,5,2
RFM6CC6EM,おおはし,9D722M8KC,蓮ノ空同好会,0,9059,6197566239498,9,5,5,5,5,7,9,8,5
2HGVRYA8B,こうどら,6R5WAYC4D,どら,0,9060,6194854238332,4,6,5,3,4,6,5,6,2
KLGVC1YVL,HRM,1EL57CDR0,なんもわからん,0,9061,6188399139829,10,5,3,1,7,5,8,6,2
C8L5PCUQK,ナオ,5L5TJF7YV,蓮ノ空女学院寮,2,9062,6187006578931,7,5,4,6,5,5,5,7,6
O4GCA1S71,めんとす,V9RJPPP2B,ちくわ耳,6,9063,6186071908110,5,9,5,6,6,5,8,5,6
IN5GCNNWW,かえで,VNGFF4PY9,ねずみね！,1,9064,6181047299293,9,4,4,7,4,6,10,8,7
HN3KH2V3N,爆速の兄貴,F31A07X4V,蓮ノ空福井分校,1,9065,6171195726762,7,10,6,7,10,1,10,10,5
GFDG5R8YX,蓮ノ休息,JD1PFYJWE,瑞蓮隊(無言OK,0,9066,6169901958519,10,4,5,3,4,1,8,4,3
2P0821WXH,X3823,FVTGWWP0T,さわやか3組,2,9067,6167966966767,2,2,3,2,1,10,5,9,2
GM0BIKL0K,小沢悠,AW470U964,ボッチ会,0,9068,6165521813944,4,1,1,4,4,2,4,1,2
RQ7E4CXHE,おぐぅ,06DCWC1RE,とりあえず参戦用,2,9069,6164944996588,1,4,5,5,9,4,3,10,7
3C7F0W4RG,かっつー,TCTEAMP9C,虹ちゃん最高！,0,9070,6140567530647,7,7,8,7,4,7,8,6,8
RUQ7CS2R1,知的な学院生*゜,494DMR1RJ,蓮ノ空推し活部,5,9071,6138658438710,8,6,4,7,6,10,7,9,7
7BTBPKZWH,ホノカグツチ,WAT20PN3Y,こな党,4,9072,6127991979188,7,8,6,7,7,8,9,7,6
RDVXLFJIC,ゆね,B1KYU3XF8,LG lotus,1,9073,6126623274315,7,7,7,7,6,7,6,10,7
UYVPJJ842,ちろまる,XXMU9WLKB,梢の機械さん,0,9074,6121947461144,9,6,5,5,4,9,5,8,2
18JU66WE8,ボブ,9WJB6YPPN,温室花畑,0,9075,6117179215963,8,4,3,4,4,1,10,5,6
APB506FD2,アム,FJMA5BPPE,蓮ノ空すきすき部,0,9076,6116653064842,5,7,5,5,6,9,7,7,6
V8D5X67D5,(き)どりや,YM72HRVCF,ワンニャン部,0,9077,6115195281553,9,7,5,8,6,8,9,10,6
Y9F40BHTV,城跡,MFRXC8MVG,蓮ノ空ドキ同好会,0,9078,6113631767659,4,10,3,1,1,2,10,1,10
WCF3M2E17,FT.,9YM3DBTB7,泥民館,7,9079,6111237595852,8,6,7,7,6,7,7,8,6
E2XXVGU0C,みき,ABU58EVJ2,Quatuor,0,9080,6108412324850,10,10,9,7,6,9,9,9,6
GYS2FWFWP,こーすけ,GMEF2K8DL,花咲く泥も好き²,5,9081,6092628697253,8,8,4,7,6,7,6,8,6
7YM5DVAW2,出口,445XPVT3M,百万石の命の鼓動,0,9082,6082493228740,7,7,6,4,4,7,5,8,4
3DP8L3YHU,じぇー,WM6VLG32E,ツナガルソラ,2,9083,6081776956072,4,4,2,4,5,7,10,7,4
XW2AE7CRH,Saiki,UHF5Y8PEF,さやちゃん倶楽部,0,9084,6079781133338,4,1,2,1,4,1,4,1,2
ATMEEJ2GP,sabryu,ABU58EVJ2,Quatuor,2,9085,6071283228164,3,1,10,3,3,2,4,1,4
B7814RM4H,紬,5V9TDD4NF,みんはや蓮ノ空部,2,9086,6044030070806,3,1,4,3,1,6,5,10,7
C0PDCB1U4,トマトマ,HH93ADAW3,無言自由。,2,9087,6043644112502,4,6,2,1,10,4,10,5,4
1D920MRTA,白鳥,4YJYLLDHH,めぐ党同好会,2,9088,6038906400141,5,1,2,1,1,10,1,8,2
9RB75Y32U,コモンEX,NTDM30NB6,霊使いリンクラ部,0,9089,6033375958857,1,10,6,2,5,4,4,8,2
00TYKVR4J,らい,RNJ306W6N,日曜日よりの使者,1,9090,6026084458233,7,5,4,4,4,5,5,7,7
DBAN28L5A,よろし,23PGPJ3NV,蓮ビギナーの集い,1,9091,6025312961164,10,1,5,5,5,10,5,9,4
Y8FIQLCTA,T_GinA,9FF5JBNDF,めぐすきクラブ,5,9092,6022401142780,9,6,6,5,6,7,7,7,9
R0P5A5EVT,にーすとろーく,9C0KWR782,まったリンクラ,1,9093,6021732713796,7,6,5,5,5,7,7,8,5
4B2OV9OGK,美夜受,FG9A9ARX1,忙しい人あつまれ,0,9094,6015569642985,7,8,5,4,4,7,9,7,4
WTAVG8JVH,かさごくん,C68491XHB,みらくらぽーく！,2,9095,6013574106813,9,2,5,6,6,7,7,8,7
N2G5XO3BM,ひさたろう,NA8FEYN0M,蓮ノ空飲酒クラブ,2,9096,6006605699729,10,8,8,4,4,7,8,7,4
R0A8ZBPBH,IN_,WLFW6UCX5,無敵級ビリーバー,0,9097,6005907806932,7,7,4,6,5,6,7,7,6
QN0VROOIL,ヨッシー,W6JWRJGJH,ハロめぐ同盟,0,9098,5984795689835,7,5,4,4,4,7,6,8,5
2MEGJ2BLE,おのちゃん,8JMW9G2XW,僕らのリンクラ！,0,9099,5984657462594,7,6,5,5,6,7,7,7,6
FPYEYCVU6,Hani,U3VEPLPV4,PiONA,0,9100,5981916876309,5,1,8,2,1,4,9,7,9
W75RWE2PG,フォニアちゃん,CKEJX38KH,綴理かわいい,0,9101,5973622142123,3,6,5,4,5,7,8,6,2
CLXRG9MB0,yuki,Y2HV0YEF7,蓮ノ空を応援し隊,0,9102,5966368321665,8,8,5,7,7,7,7,9,5
EELGJBHDB,みっきゅん,RM7N1JDB5,無言推奨不干渉会,3,9103,5964605032144,8,4,4,5,5,7,7,5,6
CJRTWY0S9,Hei,E050K9859,蓮党,2,9104,5963760756984,6,5,2,4,5,1,8,3,5
VL5LNGJLU,コクトウ,BW38LDPRF,蓮浦の星空,0,9105,5959007132169,10,4,5,2,7,10,10,10,8
PS9PNPQK0,あううあきゃん,158GJNXLF,Liverの集い,5,9106,5939350962009,10,7,6,6,6,7,6,8,6
DJRZFAW0U,ジャン,EKACCPWWB,タフノ空学院,0,9107,5932248950816,5,6,5,5,7,6,3,7,6
XN6BYEXVD,魚月,T4WY63DB9,ういのま,1,9108,5931434618351,5,5,8,2,3,6,10,7,2
TWL6APXR8,葉っぱ。,0JY7F3EKU,さやか愛でる会,2,9109,5912218048439,1,6,5,7,3,2,7,8,3
B8FC30C46,テンパーチャ,GN9EEL045,きらくに,0,9110,5909097305975,8,7,6,5,5,8,8,9,4
CPH56URRG,kaka,F53AELUNC,ソロっと倶楽部,0,9111,5901523419005,9,5,7,5,6,7,7,8,6
JEBFJU9HW,不可思議な学院生,E76N52LMW,イベントのみ,0,9112,5894933995004,7,6,5,5,5,7,8,7,6
JHF1KHCV9,maori,C68491XHB,みらくらぽーく！,0,9113,5893177632780,8,4,7,1,4,3,4,4,5
N79NUJAB7,えむけつ,1EPV8XAL6,ささいなサークル,0,9114,5893164488254,10,5,2,5,5,7,5,7,6
JX3N8TC0X,YUKA,T2G89JA59,なんとかなる！,0,9115,5876729876904,6,6,4,5,5,6,5,5,6
18EFWV2FC,ジョウカク,N2KCENRKH,猫＆旅大好き部,3,9116,5871709335638,4,7,4,6,7,7,7,7,6
9NLTCJA1P,カワカミ,1UBNNHVLG,蓮箱推し（仮）,0,9117,5866337958513,2,5,1,1,4,2,3,1,4
3H3EPGDP7,ハルト,K3R1XY8UT,自由,0,9118,5856915032437,10,5,5,9,6,6,10,5,5
2Z7RVBCNW,とらねこ,6B79AJXNY,こんめぐこんこず,4,9119,5849877092088,7,5,6,5,5,10,5,10,5
M20400WPH,キン肉アタル,HB2CV4C4U,アイスランド蓮,0,9120,5842325084003,4,2,4,4,4,2,3,2,2
0NXFTSPG0,由未,VB1TKAHFA,リンクラ同好会,2,9121,5839749850828,5,4,5,3,1,2,1,3,2
IJZBJEALV,シンク,FTUJJ5KM9,無言◎私生活優先,0,9122,5837952212837,6,7,6,5,5,4,6,5,7
BJMBBDLP1,ああ,R083H7WRN,サークル無言,0,9123,5832972112105,10,7,4,5,5,9,8,9,6
FNYRW0542,ふんにいさん,M851LEV3N,なっす父兄,2,9124,5830825774196,6,10,5,4,2,8,10,10,10
3U8916AZU,おひる,G8F0M2PH2,アフターウォール,10,9125,5810727554548,10,2,2,1,2,4,5,1,2
0M9H963KR,かるぱすそーだ,EFYYG9TAY,ご隠居様方の集い,11,9126,5808513875505,10,9,10,8,10,10,8,10,9
AG4NAKHWA,さわ,61UTNTRU1,初心者さん,1,9127,5801432721062,1,4,2,6,1,9,1,7,6
MK01CM4XP,伊安蒂卡,X87KNX4N3,蓮ノ流星群,9,9128,5796073130878,7,9,3,6,7,7,8,8,9
ATHEJW5VC,まやニキ,PE34YVY4K,梢先輩しか勝たん,3,9129,5792408561864,7,7,6,6,7,7,10,8,10
L9PN9H3WY,すけさん,43HRXMXWA,無言OKクラブ,7,9130,5790901171008,8,8,7,7,5,7,7,8,8
WLH7IIMER,矢澤としたい津島,J800VVPTN,Aqours,8,9131,5786288264294,5,6,4,6,9,5,7,7,7
CP45O0T6V,ZR-7,7PJY920KD,むじな部,1,9132,5780712557426,7,4,4,3,4,4,5,9,4
RWXMU7RED,霞む夏,BWD9U1EJ2,蓮之空中国同好会,7,9133,5769995876738,3,4,3,1,1,8,8,1,2
6EWA1MEX7,メロンペンギン,1C2GN787H,℃！℉！度！,1,9134,5769716763699,10,7,3,10,10,10,10,8,4
XL1HY0RM7,Hare,W3UUXHMDV,水彩ブーケ,0,9135,5756636396619,1,4,4,2,2,1,6,3,2
GV5HVBGDZ,hosi,1DU9LCND7,蓮ノ空すこやか部,2,9136,5755770691608,7,5,6,4,4,6,5,8,5
JBJL24CGC,りく,GR65FP8VN,蓮好き,4,9137,5754757220485,10,8,6,7,9,8,9,9,8
GXRFED5LC,珈琲,1GJC67JLM,無言の泥,0,9138,5751556583138,7,1,6,6,7,8,6,9,7
RDMV014Y3,あめ,T045NDKW0,♬さやか愛好会♬,4,9139,5749694674530,1,4,8,10,1,7,4,9,2
CN7UHWNEU,ぼちぼち,LUDNM40F8,ふくふく無言OK,0,9140,5738698194440,5,6,5,5,7,7,6,5,6
TDJPVG1LD,シマナガシ,AHE0E3JND,ありがと！にひっ,8,9141,5735153008910,10,7,8,7,8,9,10,9,8
790R5MUEX,緑茶,HH93ADAW3,無言自由。,0,9142,5735049024547,1,1,1,4,1,2,1,1,2
X3MY97T4G,ヤマト,N7J2R9JDN,ログイン目標勢!,6,9143,5731084863749,4,5,5,7,7,6,10,10,7
9HB79ALH8,ナッツー,W9V6VTXAN,梢先輩の歌声好き,2,9144,5728721177983,2,1,1,1,1,1,1,1,2
USNAH5PIU,板倉可奈,B2KV0EVPD,蓮ちゅきクラブ,5,9145,5726376400222,2,1,4,1,1,2,2,1,1
Z2OFBS1QW,52ばん,F53AELUNC,ソロっと倶楽部,6,9146,5720516325756,4,4,3,7,1,2,1,8,3
9P940PLYR,せんごく,08DDCV5JN,黒ねこのしっぽ,0,9147,5713784562324,5,7,7,1,1,5,6,7,3
HSH6EABU3,ああああ,A3472CNJE,ハントン✿ライス,7,9148,5708395876919,9,7,6,5,5,9,8,10,6
DA4L9VRCY,アロハ,K3LMN5JHH,金沢カレーの皿,1,9149,5706878384451,7,7,4,7,6,8,9,8,7
3V3VP28NH,アクアス,LLDLG20UU,UR取り隊,0,9150,5701120527486,8,5,7,5,5,7,8,7,6
44CAX2TM0,schmidt,C003CD1RW,☆蓮ノ空クラブ☆,0,9151,5699811434964,8,6,4,4,4,5,5,6,6
BAGW42RXH,おもち,714X39PEL,金蔓,2,9152,5696231325528,1,3,1,1,5,10,3,1,2
MAYWN75R1,クリス,L6MF2MPBN,みらくらぱーく！,4,9153,5692923719057,10,6,8,6,8,10,10,9,8
HUDAPJDL0,ねゆらは,2L4HJXUUR,アマ研ガルパン班,1,9154,5691414313215,9,5,6,4,4,4,8,9,4
GWM2VEF07,リバスト,WWWUTP96L,異次元からキマシ,3,9155,5686802514500,7,8,7,4,5,8,10,9,4
R65RPMDFT,センター,T56X6LP0L,光の海,2,9156,5677748033535,10,5,5,3,2,4,8,2,2
PBD8BXSG1,のりあき,T4WY63DB9,ういのま,1,9157,5674179254293,7,6,7,9,8,9,9,8,7
SASJ1VX2B,チェリオ,AND13836G,乙宗梢親衛隊,1,9158,5666580318250,8,7,4,8,7,5,8,7,6
3Q9GYJL9D,さま,4202AY8EJ,倶楽部賭郎,2,9159,5663867088195,10,1,10,6,6,6,7,7,7
R7FVRG3AW,トモ,7MPNTWKTN,Dreamers,0,9160,5641196599528,1,4,1,4,2,1,5,2,2
XEL1BGLXF,ケン,3DDPBCE5J,蓮の空 応援,0,9161,5639170064971,6,5,4,4,6,8,2,9,7
96KX3AR0V,かめさ〜ん,N8L41JAA7,無言 ノルマなし,0,9162,5637177458103,10,10,5,1,10,10,4,1,10
DC3C39ST9,れふぃ,MVMP6NNXD,空き時間らくがき,10,9163,5636501101146,5,6,7,7,6,2,6,6,5
BQX7EYIWR,みそら,BELCUYCMH,蓮hkg香港分部,3,9164,5633681319083,1,8,4,2,1,5,1,8,8
34OL2N369,レオン,J5CKL5YPX,ログイン勢かもん,0,9165,5632024516147,4,1,3,1,2,2,2,1,5
HTK48D836,かりん,61UTNTRU1,初心者さん,0,9166,5630355086645,7,6,4,5,5,7,8,9,6
9KNMJBYV4,学院生?,828YTYAA9,箱推し社畜の部屋,1,9167,5624545252153,6,7,2,6,5,7,9,8,6
0MQZ69EVO,かふぇ,KDXBTCTXB,かりかりくん,4,9168,5623315593123,10,10,5,8,9,2,5,10,5
W3U49X1PS,おたま,75UJ5RB97,蓮ノ空雪野球部,7,9169,5618936303694,4,5,6,4,4,7,5,8,6
JVHH9VB92,ゆっぴぴ,WFPA7YJE1,蓮ノ空文芸部,2,9170,5617744162927,5,5,4,5,4,7,8,4,4
1H1Q1K9Z2,sin,DF7FA982P,蓮ノ空百合部,5,9171,5615689047096,9,6,4,1,1,2,7,10,8
NCXCGZQC3,Hajime,BT3GEWM5L,ささやか村の集い,2,9172,5614966900829,4,7,4,7,7,7,7,7,6
5MRWRAWAY,六,NK17PY5LW,のんびり,0,9173,5608007899820,6,9,4,7,7,7,5,7,7
C3HYYWQ53,ハンチ,PMPP8MFY6,さやかの村,1,9174,5606190123744,7,6,6,4,4,7,6,8,5
8CQYZZWWJ,スミソ,VY26V3P0K,AltF4され隊,2,9175,5602218944438,8,7,7,7,6,8,5,8,8
25MC2464G,もりもり,4NFMU2WME,好きだかんな？,0,9176,5599541090011,2,1,5,3,3,4,3,2,4
3Z8Z1D15N,えすかじ,H6JWBBGCG,蓮天・乙宗一心流,2,9177,5599429297687,10,5,2,2,10,10,3,4,3
E2394V72L,デッドリフト加藤,RAP9FVR3B,あばうといち,0,9178,5599374373303,10,5,4,5,5,6,6,7,5
7C079T540,yui,639NXLKJ5,Lotusky,2,9179,5587225155160,4,4,5,1,2,3,4,1,3
JCUBBM2DC,比企子守にいと,N9B8HXXR0,25時、残陽で。,2,9180,5574128186705,7,6,4,5,5,7,7,8,8
YLD4G4RRF,Nanaki,26CAPRWLJ,大倉庫救助隊,0,9181,5568452059278,4,5,1,4,4,4,4,4,4
HXDRBE402,おじさん,X33HHA9F8,アルストロメリア,9,9182,5556279773126,10,7,6,5,5,6,8,7,7
8A0I1NK5Z,hina,4YJYLLDHH,めぐ党同好会,2,9183,5549082270777,9,1,4,1,9,10,10,2,2
VJJV1DXDE,レイ,AG9PKMMC3,ぱかぱか同好会,12,9184,5545704616045,10,9,6,4,5,8,8,10,5
UH1N8E8CR,スイッチ,3JDDUYURT,無言,3,9185,5542509303713,1,2,2,1,1,1,1,1,1
TB482C738,紫吹蘭,F999KJPDR,スターライト学園,0,9186,5538388913618,7,7,10,7,8,6,7,9,7
ER78W6H1G,たころう,5TWR9PV56,アラフィフ,1,9187,5537015541679,8,4,2,5,6,7,8,8,7
MB7PYNVLA,かのふぇる,0V75M00RK,ネオヴェネツィア,0,9188,5536525204935,8,5,4,1,9,4,8,7,2
DDL92FX5E,ま人ぴ人,YHFDHPXK9,野村由美子,0,9189,5534316264314,1,1,2,1,3,1,1,2,2
RB0HW9P1J,もりりん,NK05UMLWW,かけ込み寺クラブ,0,9190,5530828085116,10,10,5,6,5,10,10,10,6
1L4XNEVSK,病田むうま,58FD7UF8J,としとしサークル,0,9191,5524375873942,3,7,5,4,2,4,6,4,4
GKE1DXWUD,ともぞー,6H800PBV7,新鮮館,2,9192,5519083374001,6,6,6,4,5,9,9,7,4
G19K1TPJ0,そーだ,RKT7BC4F6,人形浄瑠璃乃,0,9193,5518840478674,4,7,4,7,6,5,7,5,6
5C8XTFC5U,こめつぶ,V6VCA0C4N,ドル家の『D』,0,9194,5514784292410,10,5,5,4,6,4,10,4,5
BMUK2E32Y,風音,2L8R7GAV6,大賀美組,4,9195,5512042012246,10,7,5,9,6,10,10,10,7
Q9HU8YL97,こてつ(・8・),6BFC4G5YG,蓮ノ空足湯同好会,0,9196,5506923100662,8,7,4,4,4,7,8,8,7
P8L3HC8H2,すいこう,J5CKL5YPX,ログイン勢かもん,2,9197,5506338476378,8,10,7,10,8,9,10,10,7
0CZSPY1UX,こたつ魔神,85BT3MB4A,こたつ,2,9198,5506110613938,5,4,4,4,4,7,5,6,6
3766CXECK,ショちゃそ,GMEF2K8DL,花咲く泥も好き²,1,9199,5494855900780,7,6,5,4,5,8,4,7,4
KJVAXGEBV,風見悠人,M2DG95X9J,箱推し,2,9200,5485902278889,8,5,5,4,5,5,7,7,6
WPXK8X95O,ざわ,L15B25270,蓮女マネージャー,1,9201,5485049844104,7,4,6,6,4,7,7,5,6
NLVAJ6RMR,星海月,7MPNTWKTN,Dreamers,0,9202,5471320783989,4,2,7,1,1,3,2,1,2
BN0Y39MFZ,ネンブツ,AR9HR528A,いろいろ実況,2,9203,5463221110754,10,7,6,4,4,5,4,9,4
G2TCRYV9G,楓柳,EYEPHE14G,花上梢頭,5,9204,5460290301029,8,5,3,5,5,8,7,7,7
JLTLVWNXF,おそば,G8F0M2PH2,アフターウォール,0,9205,5454368209075,8,6,4,5,5,6,6,8,6
PJLS7NV8H,To-.,60KU468X3,はっすーず,2,9206,5451788679660,4,6,7,5,5,4,8,6,6
T52H9J0K5,K｀・ω-)و,3FF3NB77X,せーはす愛好会,0,9207,5441364146157,1,4,5,1,1,1,6,1,5
8Q77TBKAS,TOSI9906,RXXUPMWB9,待機室跡地観測所,2,9208,5439898244851,8,6,6,2,10,5,4,1,2
YT6WT8JP5,めぐ党の村人,KA652DGYV,ゆるリンクラ,0,9209,5438915823075,10,10,3,5,10,4,4,5,5
J9BJE6TJ7,ピョン吉,B647MRPHR,壁の民女学院,10,9210,5437863495253,8,8,9,7,6,9,8,10,6
XDV09M43B,どくだみ,3BDTCERX6,打ち返した流れ星,2,9211,5429869511988,2,6,5,10,1,2,7,6,2
6E4BLG78B,Lv1,74HPWML1R,VALORANT,2,9212,5427858759345,9,7,7,5,7,9,6,8,6
27XHCEVK6,ぬめ,G6EH0KHT7,なんもわからん,0,9213,5424310043231,9,8,8,8,8,9,9,10,6
WE1PNVWH4,Uchi 203,AW470U964,ボッチ会,1,9214,5422672004562,5,4,6,8,5,7,4,7,3
6491RLDU3,シデン,1D7T2UXC2,無言でのんびり,0,9215,5411181359502,2,1,3,3,3,4,3,1,2
D1SB9N1KM,KuKu,YD2XWWFA4,蓮好き好きクラブ,0,9216,5408741808822,8,1,6,1,1,1,3,5,6
83NNE9A7P,Euphoria,BELCUYCMH,蓮hkg香港分部,0,9217,5407805229174,4,6,4,6,6,9,6,9,6
HB3V6DF36,zura,PDMPF3VVV,r/LL,0,9218,5406356391184,8,6,4,6,5,5,4,7,6
B86Z9ZX7I,亮,TM19BMU7C,ソロプレイヤーズ,7,9219,5405421798596,10,8,5,8,7,10,10,10,8
MSY645YUB,いい,F2M746D4B,頑張らないクラブ,9,9220,5386930876640,5,4,4,5,5,5,6,7,6
4J713FR05,kaito,KA652DGYV,ゆるリンクラ,0,9221,5385335623039,10,6,10,1,4,4,10,5,10
TBGNN4KIZ,エルハート,J09VEX2ER,くるくるポーズ,1,9222,5374985910330,1,2,4,1,2,3,4,1,2
3AZI4UT81,ドルチェストー,XJHATLDVB,さやかほ観測所,11,9223,5373459597667,7,8,6,7,7,6,8,6,6
G0VWY4VCK,りりー,Y2P9LABR2,スクステ同好会③,1,9224,5360078755730,9,5,6,4,10,7,6,5,4
PTXCBKWO2,Rr,HK0E91U71,放課後写真部,0,9225,5357482891439,8,5,6,4,5,9,4,9,4
3RUBLYCUY,タクヤ,4YJYLLDHH,めぐ党同好会,6,9226,5352906105815,8,7,7,6,5,8,8,9,9
TG91L14H2,伊達かのん,V1C2TB6KA,伊達ヶ丘,1,9227,5347694202896,5,2,1,1,4,1,6,5,2
T7F2PPCPA,まさはる,GK7LC4UWM,自由にやります,0,9228,5346309873723,8,7,4,6,7,8,7,7,6
WP1ILN5IS,かなでちゃん,EDFHK562A,大好きをさけ部,2,9229,5346302180225,8,5,8,4,3,4,9,9,8
TLU053C8V,しんみ,9EYH317R8,イカトンブライ部,2,9230,5340039590198,6,10,5,5,6,10,6,6,5
RF66L0BPS,てぃむ。,RB1MJJ3RA,蓮ノ奏(仮),3,9231,5335294417036,1,2,1,6,2,1,1,1,2
9R5JGBAT0,テンペスタス,E58EXVMJU,ボクがんばる。,0,9232,5333228158747,4,5,4,4,4,4,7,5,4
372T47OCK,たまき,73N4AB3LR,かほ子のイオン,0,9233,5316406890339,1,4,2,2,3,1,5,2,3
BOMSGUUM0,ツカサ,18YYNRFGA,LotusSky,2,9234,5313233831822,8,8,5,9,5,7,7,8,6
OT8WW8ZH1,アフロ,XR2P2LDY3,まったり綴理推し,9,9235,5310779335638,6,5,3,7,6,7,6,7,6
HGU610ZVH,とぱぞふぃ,3LPBPHL3V,壁の民の伝説,1,9236,5298390670578,7,6,4,4,4,6,4,7,4
5F3UQPXAA,あかつき,E1HVJ71JR,ご自由にどうぞ,8,9237,5298167229035,8,2,4,5,5,5,7,7,4
HMWG10VM3,カロン,26CAPRWLJ,大倉庫救助隊,0,9238,5291922622078,5,6,4,4,4,4,4,4,4
