player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,缀理,吟子,さやか,瑠璃乃,慈,姬芽,花帆,梢,小铃,季度等级
48GHW10FY,SHIKA,08DDCV5JN,黒ねこのしっぽ,0,5603,13914388640629,7,7,8,7,7,6,9,8,6,65
XC8W4WDDG,ヨチオ,FN6HMA6KH,さやか激推し,1,5604,13902855800013,9,7,8,5,8,5,8,8,6,64
L4TH6HR3R,桜小路恋,YAD615PCK,蓮を咲かせる泥達,11,5605,13900399257927,9,4,8,7,10,6,7,9,5,65
67808E5KR,花枝,08DDCV5JN,黒ねこのしっぽ,0,5606,13884259553734,7,6,6,5,6,5,4,6,4,49
5NOHM5OAW,くもや,0DVRLAA76,かがやききらめき,3,5607,13875805489278,5,4,9,4,4,4,6,8,4,48
0GBHD6M7U,うぃるす,XXMU9WLKB,梢の機械さん,2,5608,13861480914810,9,6,6,10,8,9,9,9,8,74
4OYDSG94A,まさお,3HDDYR4FU,旅人,8,5609,13846665581949,8,4,8,7,7,5,7,7,5,58
C8KNE18J6,アイ,KGY709ULG,蓮の花束,11,5610,13835444403144,8,4,7,4,10,5,6,6,4,54
FFJD84UKG,ひしお,N2KCENRKH,猫＆旅大好き部,2,5611,13825373961526,4,1,4,6,6,3,6,5,1,36
YKC0BTK7F,じぇい,58FD7UF8J,としとしサークル,2,5612,13818211695550,10,2,4,7,3,7,1,10,1,45
PLVTEYG16,ことチュリオン,LHU88R0LV,リンクラまったり,3,5613,13793792645237,8,6,5,5,9,7,6,9,7,62
ED3EM7U91,ランタン,PRY4573W6,報酬用,1,5614,13787022118643,9,6,8,6,8,5,8,6,4,60
VUNCUZNVE,よしお,9DKR4Y2CJ,蓮ノ空老人会,12,5615,13775589865211,10,8,10,10,10,10,10,10,9,87
JHQJ9E3YD,ちゃふ,VP0K6KF0K,蓮ノ空大好き!!,2,5616,13771409195288,7,6,7,6,2,4,6,3,4,45
MXCH20FJE,あみば,N8L41JAA7,無言 ノルマなし,1,5617,13724424044230,7,4,7,4,8,5,7,7,4,53
EBH243JX0,よしまる,M4YY7PV0G,ブルーロータス,6,5618,13711951236760,8,3,5,4,4,2,4,4,1,35
KE0COKRLH,いっちゃん,M6UPWJ6DU,蓮結ぶ虹と星の音,6,5619,13709410753375,9,5,9,6,7,5,9,7,8,65
5KVO11D33,バラきゃんと,UAD14JPWL,泥ん子(仮),8,5620,13701872626205,9,6,7,6,9,4,9,8,6,64
8RY3GN5MV,のえ,828YTYAA9,箱推し社畜の部屋,2,5621,13695083110132,7,4,7,4,7,4,8,7,4,52
EGJ7V5MKO,Rcsjk,BWD9U1EJ2,蓮之空中国同好会,10,5622,13692243869883,8,5,7,6,8,5,9,7,9,64
KVVW2YL67,トマトマト,JDAUTGR5N,花帆ウサギ,4,5623,13670415384237,10,10,7,4,10,5,10,8,5,69
D23JRKA03,u.c.c,C0PGP6F0P,歌唱？舞踏？,0,5624,13649732165398,10,8,5,4,2,3,4,10,1,47
MLON04M97,ブランデー,4FUWL63MV,ﾁｭｹ推ちぇす党,7,5625,13635110579941,9,5,10,7,10,4,9,8,5,67
9SLU39QWH,satori,0B8RTHY4D,のんびり屋さん,12,5626,13626514993762,7,6,6,9,6,6,7,6,6,59
P5YU8ONYI,テノベーザ,AND13836G,乙宗梢親衛隊,11,5627,13618203095248,8,7,10,6,6,8,8,10,10,73
B4V1RD5J8,JIN,VP0K6KF0K,蓮ノ空大好き!!,0,5628,13590123755643,4,3,6,4,5,7,3,6,1,39
2AP3PXPJG,でんぷん,N0EXH1CM1,ぱちぱち徒町,2,5629,13586405283357,2,5,3,6,4,4,3,7,1,35
WXT3WWK6E,はくあ,KULVP7FDR,アニマル分室,2,5630,13570778214512,9,5,9,6,9,5,7,9,6,65
WEL69NWEA,はしげん,D7UA5ER1E,UR報酬欲しい！,4,5631,13561629390342,10,6,7,8,7,5,8,7,5,63
BDDV0UGFY,kana,DALU6BL7L,東方星蓮船,1,5632,13553718336967,1,4,4,7,9,5,5,4,1,40
CIMDNZGEK,さくら,WFPA7YJE1,蓮ノ空文芸部,2,5633,13548571852649,9,5,4,4,4,2,5,8,1,42
F43X37134,いさっち,YXKR0GGM4,蓮ノ空好き好き,1,5634,13543123267880,9,4,9,6,8,4,8,7,5,60
0T1WS2RR2,つばめ,26GG42M4L,カプレーゼ,8,5635,13542552622361,10,6,7,8,9,6,8,9,7,70
1M7J2TH5X,夢見草,EFYYG9TAY,ご隠居様方の集い,7,5636,13536477228501,2,2,10,4,5,2,4,8,9,46
ESBNCNW5F,おだんご,8R49BTWW6,蓮女お嬢様クラブ,9,5637,13524487481592,10,8,8,8,9,10,8,10,8,79
P0R9GI425,しー,31A7JKC69,蓮好きの巣窟,3,5638,13504533097028,7,5,7,4,7,4,6,7,6,53
8VBRMKC76,べかんこ,5W8RPRVUA,ド！ド！泥！,2,5639,13496638494639,7,6,5,7,8,6,6,5,4,54
52HDT0U61,ズッポシセブン,43HRXMXWA,無言OKクラブ,2,5640,13478637469314,7,4,7,4,7,6,4,5,4,48
THE8S8TE1,フォレスタ,JTX1G19BP,さやかほ癒し会,6,5641,13465023390883,8,4,7,4,7,6,10,7,5,58
UJYGRJWTK,ゅ,T48KV9EP2,無言ぱーく,0,5642,13456544113161,7,5,6,6,6,7,8,5,6,56
7V2H3C88V,おさかなギャング,E49YWK5YC,酢蓮根,1,5643,13455336148579,6,9,1,5,6,7,6,10,4,54
MOUC5TNGH,カッチュ,BYA3FA0X8,無言ぼっち同好会,14,5644,13451246747429,10,4,7,8,10,5,10,7,7,68
2PVPIAR6I,Ｄ．松本,LTDG4PP96,ハッスルノ空学院,5,5645,13451174188607,8,6,4,8,6,3,8,4,3,50
CF830J8RE,tori555,5KK3DFY18,MUGEN∞,0,5646,13445646273810,8,2,8,4,5,2,5,8,4,46
95EGRB5T5,天ぷら,V26546K3D,乙宗気合筋肉,0,5647,13445457511648,4,4,6,5,5,3,5,5,4,41
VN60I5W14,花,3HDDYR4FU,旅人,3,5648,13439900593726,10,7,9,8,10,7,10,10,7,78
RGT5PH9MW,みんみん,9FF5JBNDF,めぐすきクラブ,9,5649,13409846054976,10,5,2,8,10,7,10,10,6,68
7WM7EVEJJ,朔望(さくぼう),JD1PFYJWE,瑞蓮隊(無言OK,0,5650,13392843124468,8,5,7,8,8,7,5,6,4,58
UH6PA1UDN,がいあ,J8HXTJ8TB,流し素麺同好会,5,5651,13389425090780,8,7,4,5,4,2,5,2,4,41
XGBPK5HN2,かつや,V6VCA0C4N,ドル家の『D』,1,5652,13387749033212,5,5,4,10,10,5,8,7,2,56
L8P9F7V3F,谷崎早耶,K8C99H42D,ルリと喜ド！愛楽,2,5653,13387263901027,2,2,2,6,4,3,2,2,2,25
XE1JB2UK1,タイトル未定,KULVP7FDR,アニマル分室,2,5654,13386261787737,5,5,5,6,5,5,9,9,5,54
3EIKPTRAG,シナモンルイボス,865UE9UC6,蓮ノ空うどん部,0,5655,13385633454488,7,3,4,2,4,5,3,3,4,35
6BXHFM5B1,ざわ,W09WBG3HY,どろんちゅ,0,5656,13385182731265,9,5,7,5,7,4,5,7,5,54
8J8WCM7VT,姫,FV38N1J23,イベント用,0,5657,13372736188829,3,3,2,6,5,6,6,4,1,36
JGON0RPJ1,くるりん,HH93ADAW3,無言自由。,5,5658,13345831834251,10,6,8,6,9,4,9,9,4,65
UET18LDX0,まなる,414CEUPEH,アフター見よう！,2,5659,13332802313688,7,5,7,6,8,6,7,7,4,57
AXRHR1D47,よっちゃん,JTX1G19BP,さやかほ癒し会,1,5660,13327184765828,9,5,6,1,8,5,6,7,4,51
85H6QO50D,たこ焼き,PHMJLJY5E,ラブライブ愛好家,0,5661,13322429605039,2,6,5,5,4,2,4,1,4,33
BKUMXWUFL,ひらや,0DT3GEJ6C,BBF 金沢支社,0,5662,13321633830735,6,7,7,7,6,4,7,5,5,54
QR5ILKLIM,フノレ,K95YH6P1C,蓮ノ空泥の会,0,5663,13321451138634,7,4,7,2,4,4,7,5,4,44
478RLF8DF,霜沢,AGJ215YND,蓮の空中國分校,2,5664,13315944326230,5,5,7,4,8,5,6,7,4,51
BQ0QL596B,アキ,G8EE23LB9,虹ノ空クラブ,11,5665,13291608912834,9,4,6,4,7,6,7,9,7,59
BBVEHJW2M,ぎぶそん,C68491XHB,みらくらぽーく！,8,5666,13288690776069,10,5,8,10,9,6,9,9,5,71
EA3M0YHYN,アリス,L28X4MDJN,アフター観たいぞ,0,5667,13255307463273,5,1,1,4,7,3,10,10,1,42
0FDYE6D3L,なんだ！？,E7UBFLW56,同好会の同好会,0,5668,13253081053159,10,10,7,7,10,4,10,10,5,73
H8DWJRJE1,ゆうた,1XX6FWJRB,オートスキップ団,2,5669,13249000899056,4,1,8,4,4,6,6,2,1,36
SSUPMLY4I,連邦の白いヤギ,GR65FP8VN,蓮好き,10,5670,13238002291235,9,7,6,7,7,5,7,7,6,61
WICQFV1TZ,むらけん,786KJP4B9,テキドニテキ党,2,5671,13236490351952,5,3,4,4,5,4,5,7,4,41
YFMP0JMBE,aspas,GVY1F8C9D,花咲くラブライ部,2,5672,13229836912445,9,5,7,4,4,4,10,9,5,57
E5F8JFF78,さくぱん,ABALH0AL3,楽園計画,0,5673,13229379766922,6,6,7,8,10,8,8,7,5,65
MW71K4RUU,かんべえたん,F31A07X4V,蓮ノ空福井分校,0,5674,13221399879724,8,7,8,7,9,5,8,7,4,63
J3PNN0ECY,ちくわ,GVT61ATX0,なのだけれど,2,5675,13218960324887,5,4,1,2,6,5,6,7,4,40
WOL8Q84BX,サネハラ,RKT7BC4F6,人形浄瑠璃乃,1,5676,13216374866007,7,1,7,9,7,2,7,8,9,57
3R3NRSQ9A,yamato,K44BC8GLR,ことりのダイヤ,3,5677,13197150044405,7,5,8,7,4,7,7,6,5,56
SU4PED2QC,てんぐかもつ,KPVJD4A1H,WINS金沢,8,5678,13162201930573,9,5,8,7,7,6,8,8,5,63
SIOLOKXI1,もちこ,HWJ8XPW0T,箱推しなのだけど,2,5679,13158725459182,8,2,6,4,7,4,6,6,3,46
IC1V0D9ZZ,じーく,EPWMMAXNY,蓮ちゃん初心者,3,5680,13152132563311,9,5,6,5,8,4,8,7,4,56
EB824RMJ6,まるきゅー,828YTYAA9,箱推し社畜の部屋,8,5681,13149916297111,10,5,10,9,8,8,9,9,6,74
10FXC6JJN,falai,M44P06CH5,つづさや見守り隊,0,5682,13145978004790,2,10,5,2,2,2,5,1,3,32
ABE32HFX7,ざっそ,1XX6FWJRB,オートスキップ団,6,5683,13139344633516,10,8,10,8,9,8,9,10,8,80
COX41K6NR,りんまる,75UJ5RB97,蓮ノ空雪野球部,1,5684,13139172379578,9,5,4,2,7,6,3,4,8,48
EJUMCJT83,Casteax,J80MEYHBC,Nymphaea,2,5685,13135939184322,9,1,6,4,9,2,7,8,1,47
NMTY0TY3U,ひじり,WLBYGHXPD,大天使村野さやか,2,5686,13130266254243,10,5,6,6,10,7,9,7,6,66
U6AJ7YPJ9,こおりやま,LUDNM40F8,ふくふく無言OK,2,5687,13121462294544,8,9,9,7,9,6,8,8,4,68
87U56P7UW,おるおる,T4WY63DB9,ういのま,3,5688,13118361965856,7,5,6,6,8,6,7,8,4,57
NDWDG60DS,りゅ,Y35U9K1BV,ゆるラブライブ！,0,5689,13115279447131,7,4,5,4,7,6,7,5,4,49
2MQJ0HQ77,ふろしき,6KUYCDLGR,かよちんは宇宙,2,5690,13091685174225,8,6,7,4,5,4,5,7,5,51
51XIBRBE5,東南東方不敗,YD2XWWFA4,蓮好き好きクラブ,2,5691,13051055199197,9,6,8,7,8,6,8,8,7,67
8EPD5SIG7,シャロ,A3472CNJE,ハントン✿ライス,8,5692,13048745175274,9,5,1,3,6,4,7,1,1,37
EDV2MVK0V,☆贄殿遮那☆,05KN1RR3U,さやかほ花卉園,4,5693,13047099119667,10,6,10,8,8,6,10,7,6,71
H5NL9RHWC,よっしー,U1X8XUL9G,イベント用？,6,5694,13038352194498,10,6,8,5,6,5,8,9,7,64
ETR8EC497,nagcgy,AWFDLJ1HC,小蓮花（重生版x,4,5695,13016619890256,7,5,1,2,1,4,1,1,4,26
OQTLVC6VM,この豚野郎！,9DKR4Y2CJ,蓮ノ空老人会,12,5696,13016259469698,7,6,8,7,8,6,8,8,4,62
4TVHABGNC,Haru,PRY4573W6,報酬用,0,5697,13010085705831,6,4,5,4,1,4,7,7,4,42
XJRADRN7J,ウサンドラ,FTY0R8KPH,泥の皆様,7,5698,13006959372588,10,9,7,8,10,6,10,10,5,75
1TANE4VWA,紙箱,3F0M4HXJE,蓮ノ空まったり部,0,5699,13005070469269,1,2,2,3,4,4,1,3,1,21
ED1DKYJPY,銀銀銀河,K2L5DCVNR,REAL,0,5700,12998030222993,8,4,5,1,8,6,7,7,4,50
FC0492KR0,mirala,787P66W7E,m,0,5701,12988948533187,7,5,6,6,6,5,6,8,4,53
YFWRXPEGM,たけちゃん,K4TAHF9YA,はすっこ準備室,4,5702,12979361736501,8,7,8,7,8,7,9,8,7,69
N418MS6HN,yoooo,AR9HR528A,いろいろ実況,2,5703,12972658950229,8,4,5,4,7,4,6,7,4,49
J1BULTYGL,けいすけ,37N3TNTVB,推しを布教する処,0,5704,12951191337603,5,1,4,4,8,4,6,4,7,43
XKVEI827M,つらたん,W7B8L502J,梢サマー,4,5705,12929017530426,7,5,4,6,6,2,8,9,1,48
MB43T0FMH,てら,W6JWRJGJH,ハロめぐ同盟,2,5706,12896382230624,7,2,5,6,6,2,10,5,3,46
0I4R533B1,NORIp,HMBW9DXY2,蓮好き皆あつまれ,5,5707,12885383726104,9,5,7,6,9,6,9,7,4,62
GBRSPBBBA,直樹,FH7G62PKW,月火水木金土日,5,5708,12877017716837,9,4,8,7,8,6,8,7,4,61
VH67XLPPG,Weegedor,JDHWPLJ32,くぁwせdrf,0,5709,12875851503081,7,1,7,7,9,10,10,6,4,61
U4VCTXSTY,みづき,4YJYLLDHH,めぐ党同好会,3,5710,12829696458034,7,7,6,4,7,4,6,7,6,54
WCW3GG0TJ,パスタ,KFC62L0FV,ねるねる同好会,5,5711,12826938592485,10,7,8,5,10,5,10,10,5,70
EPC4MBL27,紫,U05XB59WH,まったり猫,0,5712,12807291265176,9,6,6,5,7,5,7,8,4,57
40RFJH2T9,コッペパン,HWMV33W7Y,フラワー泥民館,0,5713,12804558189436,9,5,9,7,4,6,7,6,4,57
A7PY52EUA,けんちゅけ,BVPHKBNC2,れむキンTV,2,5714,12801328629994,7,7,8,3,4,8,8,7,5,57
U95MA1P2F,うりゅう,UX96YX4T1,『位置について』,2,5715,12800871647836,7,4,4,7,4,2,7,5,1,41
JT1ETU3HK,とりま,5WUDLMWEP,蓮ノ空は明日ノ空,0,5716,12777169790601,7,4,5,4,5,4,8,4,4,45
UCRRYP9CM,おかか,YXKR0GGM4,蓮ノ空好き好き,0,5717,12771431130770,7,5,6,7,5,4,7,6,4,51
4JP7T6L40,にしゆ@空蝉,YVV9CMBLW,東京公演で沼落ち,0,5718,12763866794722,9,6,7,2,8,7,5,8,4,56
VYX7V3ULJ,天海,1J1PMAJ90,加賀藩,5,5719,12759816189869,9,4,9,5,1,4,5,6,5,48
5PWF38X87,背番号33,PPAHU1TNY,蓮ノ空のんびり部,2,5720,12748769098039,7,5,6,5,5,4,8,7,4,51
KFDJ9U6YT,machina,0JY7F3EKU,さやか愛でる会,10,5721,12746482210452,10,5,8,6,4,5,7,10,5,60
GH5MWFD2T,かんのぎ,05KN1RR3U,さやかほ花卉園,4,5722,12742651076553,9,5,10,7,8,7,8,6,5,65
34NRW1GFD,おても,3YPGAUM04,ゆのくに天門,7,5723,12741336702868,9,6,10,7,8,8,7,10,7,72
GPTP4PHME,モノノフ,MTBP3B4GM,ふらわーすきすき,0,5724,12740620192143,7,6,5,6,5,2,6,6,4,47
FBR3CMIMZ,アスク,0CT8JTRT0,センチメンタル,0,5725,12732230547059,7,4,5,4,7,2,9,8,1,47
916PN41ME,朔日,414CEUPEH,アフター見よう！,1,5726,12726130554585,10,7,8,7,10,8,8,8,7,73
RL68TL1CQ,ひさきんぐ,N8L41JAA7,無言 ノルマなし,2,5727,12724165788367,9,4,7,5,8,4,8,7,4,56
Z6L0MX197,いちシート,2AUM7L9BW,蓮初心者クラブ,2,5728,12720788414852,10,1,7,6,6,6,7,6,1,50
ODB9TPVPK,Su☆Ga☆Ma,E7R11MYE8,ゆったり蓮ノ空,0,5729,12713099272587,10,9,7,8,10,7,10,10,8,79
EK0FG6TXC,てぃー,7J5JK1W1W,高根町,0,5730,12695222634608,9,8,9,7,9,5,9,9,4,69
12DJD09M9,nobby,LLDLG20UU,UR取り隊,0,5731,12684946213694,6,5,5,5,5,5,5,5,5,46
KWUIT8VGS,祀才,7AATUNUPE,無言サークル,12,5732,12684452188858,8,4,7,4,7,5,8,7,4,54
6YOU657UG,宝生永夢,5KK3DFY18,MUGEN∞,3,5733,12671515270690,9,6,9,6,10,6,9,8,6,69
TKN4K5KDJ,cosmos,M49MMBK4F,スリーズパーク,0,5734,12661016812500,4,6,6,6,10,6,8,4,6,56
4L2CNBNMC,ユーキ,T045NDKW0,♬さやか愛好会♬,2,5735,12656093558145,3,6,5,2,1,2,1,9,3,32
B44J488GF,N@2(ナツ),H3T7BH4N7,リンクラまったり,12,5736,12655791623511,9,5,5,5,10,7,5,10,7,63
78H0M73J2,っ,HA6MUTC30,自由なのだけれど,0,5737,12649617003636,2,5,3,1,1,3,6,5,1,27
7Q5TSSF44,アンノウン,WKG02VMU6,先輩で遊ぶ一年生,3,5738,12641566236255,6,7,4,5,4,4,6,4,4,44
1VPHTU6YA,あすたろう,YVV9CMBLW,東京公演で沼落ち,8,5739,12640797520281,10,6,8,6,10,6,7,9,5,67
PEBRA0286,スナダルフ,1F5EPPMLD,UR貰えればいい,4,5740,12640748959894,10,8,10,10,10,8,9,10,8,83
HOQZVO3QI,ゆき,NMFBD39FM,蓮ノ空分室,12,5741,12612154686955,8,8,6,4,7,6,7,7,4,57
J93C8Y37H,かなりあ,3FF3NB77X,せーはす愛好会,9,5742,12609009888106,8,4,10,2,5,4,8,8,7,56
YHLKEHNBB,海晴,51CF1LTGY,ラ研連合,9,5743,12607869157696,10,6,10,6,9,6,10,10,5,72
X7Y2RKHC7,Ent.,E515TRU1G,起きろ夕霧綴理,3,5744,12602890324691,8,5,8,5,9,4,8,7,4,58
R8XWPG9A8,さ,9U8KNU6U9,対抗戦用,0,5745,12590372991409,1,6,4,4,4,4,4,3,4,34
PGEVXGYE1,鳴神,GBTRU6RV0,まったり,0,5746,12579761150489,9,5,8,5,8,6,7,9,4,61
ICT8EVY3B,ユミ,ELDXGWNA6,○サークル,9,5747,12575529281787,8,4,5,4,4,5,6,7,4,47
YZ14B4ENJ,しろ,JWKMYEELY,伝統工芸愛好会,3,5748,12570601550229,7,6,7,7,6,7,7,8,6,61
7F009A2JK,雪月花,684KR3EFP,チュロスの旅,0,5749,12565123425312,7,4,7,6,5,4,7,6,1,47
EGT62LK2P,れいせい,JA2C658FW,さや綴理の村人,7,5750,12557824802764,10,6,6,9,9,6,7,7,8,68
409J15OS4,出る,GPKTRBCTT,騎空団蓮ノ空支部,11,5751,12547836560748,10,7,7,8,10,6,8,10,3,69
VODSJNHAL,まほほの,HWMV33W7Y,フラワー泥民館,2,5752,12545131768451,1,6,4,4,4,2,5,8,3,37
JCI8E6PRL,やゆう,YDYH4VRRP,レンクウ,8,5753,12526124949312,7,5,7,4,7,4,4,5,6,49
98H7WGF1E,銀太郎,ABALH0AL3,楽園計画,0,5754,12522288454874,9,7,7,4,9,6,8,8,4,62
PV2AGVO25,試されるむーさん,BUKPFCJCY,TTMC蓮ノ空班,6,5755,12514878761853,10,4,8,5,9,4,6,10,4,60
EUUTX4KXV,nameless,BT22M41DV,梢花帆吟子同好会,0,5756,12500633426161,8,3,4,6,7,5,6,6,5,50
4F4RNBLT1,ジョーカー,PJ3NB5XFM,箱推し,2,5757,12474951680552,10,6,9,8,7,6,7,10,8,71
0JMCGI8NC,ポコまる,0R8BXPRC1,ポチっ！とクラブ,6,5758,12463540687234,9,6,7,6,8,7,8,8,7,66
FDCLIO50S,うみ@なっす♥,DALU6BL7L,東方星蓮船,4,5759,12439473716735,6,3,7,2,1,2,4,3,3,31
7PB5037R0,エス,2LG8K5VAJ,Eサークル,1,5760,12437966352977,5,1,6,3,1,2,3,2,1,24
4U2FNHMDE,すずきゅん,CMWVFLRFM,みょ〜ん,0,5761,12420724421567,8,4,5,5,7,4,4,4,4,45
OQ0CB3XWK,うざむん,V7768X8AC,せーので！,2,5762,12408766977597,10,9,9,8,10,8,8,10,9,81
9BA8078CJ,メガネ,GN1798YEX,ド!ド!同好会,0,5763,12395328577760,7,4,5,4,6,3,7,7,4,47
AOBBJ0EIP,ホルモン皇子,5R48K950F,EDF蓮ノ空支部,0,5764,12373387532254,6,6,1,2,6,2,6,9,1,39
7H6Q3HRIZ,KUMA,MVMP6NNXD,空き時間らくがき,4,5765,12369936440431,5,4,8,6,1,8,8,6,6,52
K3CTMC0KX,ゼスト,C6V311T2P,LotuSky,6,5766,12351196737703,10,4,6,7,10,4,9,4,4,58
WRRWWM4UP,朗,TBX7N9RK5,つよつよなLH,6,5767,12346218008872,8,1,7,10,1,2,8,2,8,47
5LK34EYHL,カク,7B0W0EWVA,ソロの為の避難所,0,5768,12345095985358,6,4,5,5,7,6,7,5,5,50
3ID6ZXOK7,Yugo|ゆうご,2NY9H8BR9,乙宗紅茶館,8,5769,12338660728881,9,4,8,4,9,4,8,8,4,58
YWJKLWVND,Duck2Lia,2DYYAPFVN,蓮っ子村,0,5770,12323776834427,5,4,6,4,4,4,6,6,4,43
MYP1BFM9U,むっく,NK17PY5LW,のんびり,3,5771,12322759162744,7,6,10,9,7,8,10,10,8,75
6YGRB1TYP,샛별,HB9AU9DJJ,聖心党,10,5772,12321813616440,10,8,8,6,7,9,10,5,8,71
LJJUWWY0M,りょー。,JK18AK75H,みらくら実験室,2,5773,12310683843083,8,7,6,4,8,7,6,10,4,60
8DPBC7AEL,みつ某,3EJX5WB1A,金沢綴理門,0,5774,12307504306365,8,5,7,6,7,4,7,7,4,55
FE48GFF93,のーちゃん,GW4CH70HK,TKG同好会,1,5775,12300768787624,8,4,9,5,5,2,5,5,4,47
LHK9KA0OF,ゆき,TKVR3KU7L,ネギトロTKG,13,5776,12297546832238,9,10,5,7,9,8,8,8,9,73
4JZZFJZG3,ツキ,YM72HRVCF,ワンニャン部,4,5777,12295296967560,8,4,5,5,7,4,8,8,7,56
JVHAWHL1K,ヨウ,V7768X8AC,せーので！,12,5778,12293494505094,8,4,9,7,9,6,8,8,6,65
IEAW5EL4U,Sudo,YL2ELYC4U,さや…好きだよ…,2,5779,12290376581101,9,6,6,5,4,4,7,8,4,53
6P91XG3HG,まちや,KGY709ULG,蓮の花束,0,5780,12284840681108,3,1,2,3,3,4,6,2,1,25
4L7GPJLGX,ちくわ(・8・),07JW71HWG,良いチケで観よう,1,5781,12262297418135,10,7,9,9,9,8,9,9,6,76
PXTW86FO8,へいこうせん,LD34NCH5R,NERV,4,5782,12259803355861,8,5,7,7,9,7,5,8,4,60
BY0N1E9AC,おが,X87KNX4N3,蓮ノ流星群,0,5783,12235239604563,4,4,5,1,5,2,5,4,4,34
E3ZYG9BYY,soko,5NPVVUGH7,蓮すきすきクラブ,5,5784,12231175915598,9,6,8,6,10,4,8,8,4,63
RRD307D5E,はんばーぐ,17AEM7PUN,SIFcord,1,5785,12228794001613,9,5,7,4,7,4,9,7,5,57
UWBYJ6H7T,べなべなこ、,GWGDMA3YC,初心者無言自由だ,2,5786,12216402748740,4,1,1,2,4,2,5,7,1,27
SGO96W1TZ,なこぽん,07JW71HWG,良いチケで観よう,9,5787,12193917731320,9,4,8,5,9,6,7,7,5,60
LPJXDEE2C,存在X,U9RE3GBWK,優駿蓮ノ空,0,5788,12193083209516,7,4,6,5,8,5,7,7,5,54
VAFXEPELX,レッサー,VP0K6KF0K,蓮ノ空大好き!!,10,5789,12185525523651,10,6,8,7,8,7,9,9,7,71
Y0GGKDAI3,ひつじ,9FF5JBNDF,めぐすきクラブ,1,5790,12171594836408,4,1,2,3,7,2,2,4,1,26
YWR5OAVJB,にこみらいす,A3472CNJE,ハントン✿ライス,5,5791,12153649630901,9,4,8,3,10,3,6,6,1,50
GZ6OCC2V2,モンスターボノ,1DU9LCND7,蓮ノ空すこやか部,7,5792,12152025305456,2,9,8,7,6,2,6,7,4,51
XHLKMND7E,リーファ,CHYNT48H6,蓮ノ空新聞部,3,5793,12119697220309,6,9,6,5,5,3,10,5,2,51
XHTF8HCNB,みりん,E515TRU1G,起きろ夕霧綴理,4,5794,12115591453241,7,4,9,6,5,5,5,8,6,55
VRA2YU7TK,鱼板面,J800VVPTN,Aqours,2,5795,12092303174073,8,5,6,4,9,4,7,9,5,57
F5EC0TEXD,ムラツキ,XXMU9WLKB,梢の機械さん,0,5796,12086911132389,4,8,6,10,9,5,7,10,4,63
VTEOV54R9,tatsu,YL2ELYC4U,さや…好きだよ…,10,5797,12070385832620,2,3,4,5,7,4,6,2,4,37
2HYEWYXU3,ぶびず,4TE2DCLVN,マッタリ～ズ,4,5798,12045261959910,9,6,9,7,9,6,9,9,7,71
4O2EM1JK9,ケニー,48GTYR1VB,ハラショー！,2,5799,12039198319615,10,7,5,5,8,7,10,10,5,67
53KI0OR42,あんちゃん,229LK38CW,ライブグランプリ,14,5800,12037351250935,9,4,7,5,8,5,6,8,6,58
F9YJ8E4N2,らっちょ,MWHJ339TF,UOは合法同好会,0,5801,12036715923193,10,6,9,10,10,7,10,10,7,79
1C3XL8M6Q,ソラネ,N1JAJ83CA,蓮ノ空園芸部,2,5802,12031745167449,10,6,8,7,4,6,8,8,7,64
4NLDA0FYE,aomi,8MLVA67AK,聖ミリオン女学園,2,5803,12031707817211,10,7,9,8,10,8,9,9,8,78
IN3IOLM1C,辰@未定,MTBP3B4GM,ふらわーすきすき,12,5804,12016823026140,9,4,9,7,9,5,9,9,5,66
DFZ2UBN71,TAKEYARI,Y2R7E79U3,カワウソ同好会,5,5805,12011574421939,7,4,5,4,5,2,6,5,4,42
HPUDDL4PN,ゾロちょー,23PGPJ3NV,蓮ビギナーの集い,2,5806,11988357584887,8,5,5,7,7,4,7,6,4,53
83GVD5P3L,あの日忘れた傘,BW38LDPRF,蓮浦の星空,0,5807,11969272224555,10,6,3,4,5,3,10,9,1,51
LX89GL5HN,太郎,G3EKBADTC,リンクライ部,1,5808,11968026115162,10,6,9,8,9,8,9,10,8,77
M8F6UWJKD,Oupas,BEMED3RY1,無言無課金ok,4,5809,11961890008398,3,5,1,3,5,3,3,7,1,31
6PR07W1W3,shum,V6VCA0C4N,ドル家の『D』,0,5810,11961059440271,8,7,7,5,3,5,8,5,7,55
R3H6DRR25,ふづき,9E910GGD2,蓮ノ空給湯室,2,5811,11945703575683,8,5,5,6,7,4,9,7,4,55
RL0JBFD1M,こちら,5XMCT8EV9,サークル,2,5812,11940703990310,7,2,7,3,5,4,7,5,4,44
RBLR54GKN,信,EDBAMWXWB,ふごくらぱーく！,1,5813,11938852963066,6,7,7,7,10,4,9,3,1,54
BNLR2PWN4,かいいぬ,GN1798YEX,ド!ド!同好会,4,5814,11926793834178,9,5,8,8,10,8,8,8,6,70
BCVTRNDL6,こけむ〜,F56XEUUBE,みらくら自習室,0,5815,11910899594104,7,4,5,2,4,3,5,5,4,39
E6FAN0MC0,もちこ,CWPWP1266,さすさや,0,5816,11906779553534,10,4,5,5,8,5,7,8,4,56
M6ERFL81R,じゃがえもん,828YTYAA9,箱推し社畜の部屋,0,5817,11906582085322,8,6,7,6,9,4,8,8,5,61
