player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,小铃,姬芽,花帆,梢,吟子,瑠璃乃,慈,さやか,缀理,数量
1XOFAFOYK,10405,146963116105,KWR,RF707XKMX,蓮ノ空ダーツ部,0,1,9,1,1,9,5,8,7,1,1
6W39T9G67,10406,146697834906,紙やすり,2JF4CMH55,壁際族,4,7,8,5,1,3,1,1,6,3,1
PFAA9UV3B,10407,146567503799,部長,DKPMRA0TA,蓮ノ空奉仕部,1,2,3,1,2,1,1,1,2,2,1
V26JCLJH6,10408,146321061192,ものこと,PHMJLJY5E,ラブライブ愛好家,2,1,1,1,2,1,1,8,2,2,1
5K05VV1DH,10409,146291293301,こま,8JMW9G2XW,僕らのリンクラ！,2,1,1,1,2,1,1,9,2,2,1
EUP6B6DTU,10410,146143863721,Liymass,GN1798YEX,ド!ド!同好会,0,4,4,6,3,7,6,5,3,1,1
P90NT4DM3,10411,145999366339,かんだた,1EL57CDR0,なんもわからん,0,4,10,1,8,1,7,7,7,2,1
XFUBZXC8B,10412,145974714339,kazu,RGR1NVGWH,無言推奨・自由村,1,1,9,1,8,1,1,5,4,1,1
6O2YNN943,10413,145894170590,影市,WLLWJ8ADP,乙宗筋肉サークル,1,7,7,4,1,4,4,4,5,4,1
D6DJ6MM7H,10414,145509315065,くろおろち,Y6JNPC60C,綴理メイト,4,5,9,4,3,1,1,1,5,1,1
H1X8LBM4B,10415,144887510238,Reikisa,6DFE57BY0,Lovenico,3,6,6,8,8,5,5,7,7,4,1
PTCGMG2VB,10416,144547230739,かるた,YADX9DY49,ﾊｽﾉｿﾗｰ,0,5,7,5,6,7,7,7,5,5,1
H9X0053TM,10417,144362498999,うすしお,,,0,7,4,6,6,5,5,7,5,5,1
7VXMC97W3,10418,144116615711,ぴよしん,B2AN1PT0N,417,1,5,4,4,4,4,1,9,4,1,1
D14R4323J,10419,144111347727,33NEPPY,A84BK7PL4,ゆるっとホリディ,0,2,1,2,2,1,4,1,5,1,1
NPYLC36WA,10420,143629854214,ひかる,BBNEWB1UA,蓮ノ空紅茶部,0,1,8,4,2,2,1,4,2,1,1
UAYK822NK,10421,143310428957,れん,8J35LPWWE,もこもこ,0,7,8,7,9,8,5,8,6,5,1
74C00PR0G,10422,142952740146,火掻き棒,G8K4NUR4T,ステージ創造科,0,2,1,4,2,1,1,1,1,1,1
E5VRX2WWG,10423,142673154309,Rina,D1YHB0B1A,BWO,1,4,4,6,5,5,4,7,6,4,1
Y675VB6DV,10424,142334463958,蓮ノ空ちぇすとー,6CC83J3EJ,蓮之空台灣分部,0,7,7,8,9,8,9,7,6,7,1
6CT2OAOK1,10425,142295650267,naochi,06KXF4UFK,naoハル,5,9,10,8,8,10,7,8,7,7,1
88SN27BQ9,10426,142062001478,johnny,BKUHCT7WF,蓮女お嬢様部,4,5,10,7,4,5,4,10,6,2,1
P574WP5KV,10427,142036388629,あれれんれん,CT8XW752X,蓮ノ空写真部,11,9,8,10,3,10,3,10,5,3,1
SCYQFSZVZ,10428,141905878502,くっちゅん,FMKP92LRL,目が霞む人達,4,8,6,9,7,7,7,10,7,7,1
V71AX9CN6,10429,141890509456,syouma,,,0,5,3,4,9,7,3,7,5,5,1
Q2CH26NBP,10430,141412328032,むせる,T8X0G07YB,なければ立てる！,8,5,9,6,6,7,6,8,4,5,1
SE9MMVQRY,10431,141251071433,シロー・ヤマダ,,,4,1,1,5,2,1,1,1,2,1,1
G0HVS11TU,10432,141221069857,カツラギ,3FUP0PJ11,自由ノ空,1,4,5,5,5,6,5,5,4,5,1
GQEC1KPNO,10433,141192743370,柊月リツカ,RBH0YM8P2,蓮ノ空ラーメン部,2,7,7,6,6,5,4,7,5,4,1
17AC8U9H7,10434,141038295255,めぐる,VLY5JDKCV,新規なのだけれど,0,5,8,5,7,6,4,6,6,5,1
4FT24MUGR,10435,140938561825,さらまんだあ,XN2VEA6DN,無言,2,4,4,7,7,8,4,7,5,4,1
YF08Y6F54,10436,140826190556,サンダー,G8KW2ELWR,蓮蓮蓮,0,2,5,9,6,4,2,5,2,4,1
CMD2CYYS7,10437,140737345547,8738217,C0NDBKMRB,すりぃずぶぅ家,4,7,9,4,5,6,4,7,3,4,1
NMAXCUPFZ,10438,140631126899,しま(○▽○),8FR866PRY,蓮っ子みらくラブ,2,7,9,5,5,5,5,7,6,4,1
E2LXD1410,10439,140627876016,我兎,N6LR8C7AE,泥の民,0,1,1,1,2,1,1,3,4,2,1
9RP4YKRCF,10440,140558544673,うらうら,AVX749PPB,姫芽ちゃん親衛隊,1,1,2,1,2,1,1,1,2,1,1
9OL5GFZYN,10441,140531980390,たくみ,JY79RPB1D,リンクラゆる部,0,7,8,1,6,6,4,7,4,4,1
BMUK2E32Y,10442,140339137712,風音,2L8R7GAV6,大賀美組,2,7,9,8,4,7,4,9,5,5,1
8Y3L32LFW,10443,139866890514,サマー様,LHXNEF3D5,まるまるサークル,0,1,1,3,1,3,1,1,3,1,1
F5EL98FZU,10444,139693003161,皐月瑠璃,8GAY2WBT6,(・8・),10,10,10,7,7,10,7,7,7,7,1
T33KE7LVJ,10445,139677962655,らんまる,J4KPR8GX0,関西ラ研,2,4,6,4,4,7,5,6,4,5,1
8PEZ516H8,10446,139596958656,はなよのおにぎり,W3UUXHMDV,水彩ブーケ,0,6,8,5,7,7,5,6,5,5,1
WTVNNYRPB,10447,139506046231,もちこ,5W8RPRVUA,ド！ド！泥！,4,4,5,6,6,4,3,4,3,1,1
05ZVVUK9E,10448,139473315319,瑞奈,PWK02KG0F,メメントの森公園,4,7,8,6,7,6,4,7,6,4,1
QIFZ9TI1M,10449,139437813775,雷電,9E910GGD2,蓮ノ空給湯室,2,7,1,2,5,1,4,4,5,7,1
0VNZR6SUT,10450,139248585799,boba12,HB9AU9DJJ,聖心党,4,7,7,6,7,5,7,7,6,4,1
1EBPVQR5E,10451,139050753489,紺青ローズマリー,HBD61R6WC,梢先輩すきすき部,4,7,10,4,6,8,4,8,5,4,1
3PX5NX9SV,10452,138965255807,ユウスケ,,,7,7,8,9,8,9,7,8,7,6,1
2HV97MS05,10453,138861489702,テツヲ,DMGXNKE8L,異次元フェスから,1,1,7,5,6,1,4,5,5,4,1
Q0SACTINY,10454,138858515980,ろろ,,,0,5,7,5,5,7,5,7,5,4,1
AT85M61W1,10455,138722251842,JUNjun,AXGGJ4EJ1,所属だけしたい部,0,5,4,7,1,4,1,5,7,2,1
NCON36QRJ,10456,138455512534,トガネル,TK9E1BB1P,無言で自由,0,5,5,5,6,4,4,7,2,4,1
MBJNHUW9G,10457,138119756706,橘かぼす,PWK02KG0F,メメントの森公園,1,7,8,3,5,5,6,5,4,4,1
EWYE0K7NV,10458,137935947298,はちみー,TXNCTRR1U,瑠璃乃推し隊,0,1,1,1,3,4,10,1,3,1,1
WVVAVWVV1,10459,137893088155,ぱるも,WAT20PN3Y,こな党,2,6,8,4,4,4,4,5,4,4,1
G5C3DNW1H,10460,137665795893,ホヤ,AW470U964,ボッチ会,1,5,5,6,8,8,4,5,5,4,1
75GJDJ4MB,10461,137559401986,タクト,R3UE4PGCE,うさぎ小屋,0,5,5,4,4,3,1,1,2,3,1
P19HW8UGA,10462,137556624686,べし,1U4JN5CXB,LLユーカー部!,0,6,9,5,7,7,5,7,4,4,1
34OL2N369,10463,137138479284,レオン,J5CKL5YPX,ログイン勢かもん,0,1,1,3,1,1,1,1,3,1,1
16FH628KS,10464,136832483820,MA☆SA,HN1MGGXRJ,蓮ノ空 応援団,4,5,1,3,6,10,7,5,2,1,1
DTCFVTWML,10465,136813480940,セルシー,8J35LPWWE,もこもこ,0,4,5,4,3,5,4,4,5,4,1
C2H8D3M3L,10466,136749525357,ゆき,BBNEWB1UA,蓮ノ空紅茶部,0,1,2,5,8,7,3,8,2,5,1
N5AVCCEAA,10467,136660016353,Asa,51CF1LTGY,ラ研連合,0,7,7,5,6,4,4,7,4,4,1
7BTBPKZWH,10468,136578594473,ホノカグツチ,WAT20PN3Y,こな党,4,5,7,5,7,7,5,7,4,4,1
0OC1B7K4Y,10469,136337497156,トチギ,TKVR3KU7L,ネギトロTKG,0,4,6,5,5,4,7,7,5,4,1
6Y76XUG15,10470,136187714028,ケロキュア,8MTLYLH9F,木星の月華富輝宮,8,7,8,6,7,7,6,7,6,6,1
G0URX5UTJ,10471,136115719486,狐草子,KC1W74B9B,蓮六園,0,6,4,4,7,5,5,4,2,1,1
LXKOUUTS5,10472,135848129756,めろそ,,,4,4,4,6,6,5,5,5,4,4,1
MT193U4NG,10473,135824914981,yusa_rio,PD80VCP5N,虹ヶ咲学園,0,5,6,4,6,4,5,4,5,4,1
C2W0U7J3Y,10474,135732623207,パエリアの囁き,6C9R15BLY,スクスタ避難民,0,4,4,4,6,4,1,5,5,4,1
SZ6AC1Z1Z,10475,135719885320,サチカ,2VJG66JTH,まったり,3,8,8,7,7,6,4,8,5,5,1
CPPMACTDJ,10476,135709022193,エスル,YUVK7R51W,萌え萌え倶楽部,0,5,6,7,7,7,7,7,6,6,1
6BXHFM5B1,10477,135379656468,ざわ,W09WBG3HY,どろんちゅ,0,8,9,6,7,8,8,9,6,6,1
2DYFF25CP,10478,135349065332,Maeshi,C003CD1RW,☆蓮ノ空クラブ☆,0,1,1,2,2,10,1,10,5,8,1
X02CAVAJH,10479,135339317416,ムカイ・リー,6C9R15BLY,スクスタ避難民,0,4,4,7,5,4,2,5,5,5,1
BGBUC5VD3,10480,134858054511,蓮ノ花,NL1MPRG05,とりあえず,0,1,4,6,5,5,4,4,2,1,1
47VE69U02,10481,134675520275,ユーリョン,KXEME076E,つづさや親衛隊,0,6,4,7,6,6,4,7,6,4,1
YFSVH5C45,10482,134521367569,みこと！,7U20138DB,LGP,4,6,8,6,6,7,5,8,2,2,1
3Y42UR93F,10483,134516836529,ななみ,HMBW9DXY2,蓮好き皆あつまれ,2,4,7,8,7,1,4,10,2,3,1
6HG2GFLBK,10484,134473932245,ちぃ,G8F0M2PH2,アフターウォール,0,1,2,1,2,3,1,1,4,1,1
Y71Y5EUC9,10485,134434776385,pollos,,,0,1,1,2,4,4,3,2,1,1,1
VFIJK9GXD,10486,134428940750,骨,3TBXTEBUE,サークル(骨),1,7,7,7,7,7,1,7,4,4,1
PCGHLPGNS,10487,134275287130,マネモブ,EKACCPWWB,タフノ空学院,3,7,8,8,6,6,5,7,6,4,1
XNEDP11DX,10488,134240804614,しゅうぽん,YK0X6N2HN,無言OK出入自由,6,7,10,4,2,7,4,7,4,4,1
G9X5JFXPK,10489,134196482912,たむたむ,JRAC1HYUD,SPHS-MMT,0,5,10,6,4,4,1,2,2,2,1
TB0J1VG9N,10490,133890926127,たつ,U98UKD6RY,異次元フェスP,5,7,7,5,7,6,4,10,4,4,1
29J1HFW81,10491,133868255870,アレグ,5L9GNT78V,叶え！私達の◯◯,4,7,7,6,4,5,4,7,6,4,1
X8WLM16L2,10492,133624931038,ㅤ,WFPA7YJE1,蓮ノ空文芸部,1,4,6,7,7,7,7,7,5,6,1
PVEX9303Z,10493,133283860368,さすなお,GUB0YLPWA,料亭「さち処」,6,5,7,7,7,7,1,7,6,5,1
66HXCU5UH,10494,132565605863,フカ,LEGF109T2,フェリシタス,0,5,7,6,6,5,4,7,5,4,1
F692HO930,10495,132432198693,グラ,N94LEWF2D,無言よわよわの会,3,5,5,10,10,8,10,7,5,2,1
K46ENA0X9,10496,132292717359,jpzca,AD9A9J96E,LLEspaña,3,7,7,1,5,4,4,5,4,4,1
EL7RBN00U,10497,132227030975,アオゾラ,E49YWK5YC,酢蓮根,1,1,5,5,4,3,1,7,6,4,1
B2GHW0MHE,10498,131969020288,みみん,3L3TAA862,チーム用務員,7,2,1,2,2,2,1,9,1,2,1
N6DG1BVCJ,10499,131752028541,のいあ,LLDLG20UU,UR取り隊,5,5,9,1,4,2,4,7,2,5,1
LH7GA6THK,10500,131573495293,Akise,3194B9E93,初心者寄り合い所,0,6,8,4,9,5,1,1,7,3,1
AR0DYY5KW,10501,131359492627,なご,DYTW8H2KA,めろんおいしい,0,1,1,1,5,4,1,1,4,1,1
MM4J3L0W0,10502,131048996857,めろんさわー,1UBNNHVLG,蓮箱推し（仮）,6,9,9,1,4,7,7,4,2,2,1
0VFKZG71V,10503,130757974408,トリンスラン,9XNH0HDBN,蓮ノ空∞園芸部,0,4,10,4,7,6,4,8,4,4,1
ZWPGSOI2L,10504,130644165322,FN,WAPV1GMH2,檜泉洞派,2,5,5,5,6,4,1,5,4,4,1
GX7A38BNT,10505,130411744659,琦桉,,,2,1,1,1,1,1,1,1,2,1,1
HL9DWUMJM,10506,130378948906,白ネコ,YAD615PCK,蓮を咲かせる泥達,2,9,8,8,10,9,4,8,9,1,1
MB43T0FMH,10507,130356055347,てら,,,2,5,6,10,6,6,5,5,5,5,1
AUPRG4U37,10508,129964152887,メンダコ,EYEPHE14G,花上梢頭,0,4,4,4,2,4,1,5,2,1,1
NQDGZNXJG,10509,129864252935,mrdrdj,PDMPF3VVV,r/LL,1,7,8,6,6,6,1,1,5,6,1
MAG2CLKUU,10510,129560888069,ダイ,B2KV0EVPD,蓮ちゅきクラブ,0,4,5,4,7,4,1,1,2,2,1
G65RVHVGB,10511,129151164617,純正ちぬーれん,UXCYGR272,ちぬーれん,0,1,5,6,5,5,4,7,4,5,1
ZI6F7KHA6,10512,128940405404,オンジィ,XVTV7MVCX,雪月花,0,1,1,4,3,4,1,1,4,1,1
5WKF4T5FF,10513,128934763359,おつぴ,V7768X8AC,せーので！,0,7,7,4,3,4,4,5,4,4,1
5PT899AJ3,10514,128934357859,月炎tsuki莲,6MWHCNJE8,蓮之空小賣部,0,4,4,1,7,4,4,5,3,2,1
X8AR7MVX7,10515,128464760627,溟水,U8GLCJVJP,コミュ障用誰でも,0,4,4,4,4,4,4,8,5,4,1
U8J56IRN4,10516,128447679940,かけけけ,GK7JNB0NW,参加賞取り隊,0,5,7,6,6,4,5,7,4,6,1
OTFA77IU5,10517,128444043546,カスタード,8JMW9G2XW,僕らのリンクラ！,5,1,3,4,1,1,1,1,2,1,1
NG6WR0JHB,10518,128324984349,おもち,,,0,2,1,3,4,3,1,2,2,1,1
U6IQ0977D,10519,128245923955,ちょく,VWL2JD4RU,特に無し,0,4,4,4,4,1,3,4,4,2,1
KDWAQ3RZ9,10520,128225238909,のるるん,2KJ2UEC3P,蓮ノ空端末欠損部,3,2,1,1,2,2,1,1,2,1,1
GHBXYHUJP,10521,127968378110,Frankie,GWGDMA3YC,初心者無言自由だ,0,1,1,1,3,1,3,9,2,2,1
RL4XV252N,10522,127848799674,だいち,PUJ0ERCMW,蓮ノ空倶楽部,2,4,5,5,7,5,1,5,4,1,1
8YN7K520D,10523,127270011222,やぎ,,,0,6,2,2,8,4,1,6,6,4,1
64P1NWJF6,10524,126955030577,セツナ,1DU9LCND7,蓮ノ空すこやか部,0,1,4,2,2,2,4,5,3,1,1
X5EN88WNW,10525,126755924382,ざんねんなすみれ,NLB84DYBF,下松系拉麺同好会,1,4,9,4,5,4,4,5,6,4,1
9NLTCJA1P,10526,126358679118,カワカミ,1UBNNHVLG,蓮箱推し（仮）,0,1,3,3,1,1,1,1,5,4,1
4JIC2Z1TJ,10527,126310757220,こえび,NA8FEYN0M,蓮ノ空飲酒クラブ,0,9,10,9,1,7,5,10,2,2,1
PTXCBKWO2,10528,126264663056,Rr,HK0E91U71,放課後写真部,0,7,8,6,6,6,4,8,5,4,1
7W4J0O8ZQ,10529,126057768191,ひたひた,FMKP92LRL,目が霞む人達,0,1,4,6,2,4,1,5,5,4,1
POMUZ1KNB,10530,126042460517,加賀,XVTV7MVCX,雪月花,0,5,7,5,5,5,6,7,5,4,1
GLLL890E2,10531,125787545274,こず党員,C003CD1RW,☆蓮ノ空クラブ☆,0,4,7,5,5,5,5,5,5,4,1
JN3L0YU9G,10532,125742867891,じゅん/夕霜,BELCUYCMH,蓮hkg香港分部,0,6,5,4,3,4,4,8,5,4,1
6KYDY01PU,10533,125732521322,nる,WLBYGHXPD,大天使村野さやか,0,1,1,3,4,1,1,2,3,1,1
76EW5C23K,10534,125584619590,べっつぁん,HB2CV4C4U,アイスランド蓮,2,5,7,6,5,6,4,4,4,4,1
TM1DW98LX,10535,125313471676,ボラちゃん,GBEJMUFWT,めぐちゃんズ(仮,0,1,2,5,2,8,6,5,4,1,1
4FY9WFTLD,10536,124968709431,ラキうん,VA6X5YNNF,スリーズ分家,1,4,6,7,7,4,5,4,4,1,1
5H7WX9C49,10537,124881015517,セリア,PYFV3GWNV,異次元P,0,4,7,4,4,4,4,7,4,5,1
SXYB0WYY1,10538,124707469679,べり,PWK02KG0F,メメントの森公園,2,1,5,5,1,1,1,1,5,4,1
Y07LIFXRD,10539,124486959756,ねみん,FG5VFFNRK,蓮ノ空おじさん,2,4,4,6,6,5,6,5,4,4,1
0T4J4A5YP,10540,124457910736,GUM,Y2R7E79U3,カワウソ同好会,0,5,7,7,5,7,5,4,2,1,1
PFXAN2ADY,10541,124410374727,三倉三虎,JCRNT9GKB,ハントンTKG,0,1,1,1,2,4,1,1,5,1,1
B8WHJTA59,10542,124400258315,ドラハム,NLTAB4BLF,蓮ノ空ゆる活動部,0,5,4,1,3,7,2,3,4,2,1
H9VPKHE7L,10543,124299143563,ゆうゆ,4G729J6TX,トキメキ同好会♡,2,6,5,4,8,6,5,8,5,7,1
O5DDROB4W,10544,124285139461,Hamster),RM7N1JDB5,無言推奨不干渉会,4,7,8,4,4,7,4,7,5,4,1
73ZAVB14W,10545,123602050025,せもぽぬめ,XHJLF3R8H,ゆったりプレイ,2,5,4,1,6,4,1,4,4,1,1
R6I25XUO3,10546,123444924351,ドラネコ,YBEYAFNFP,ちょこけーき,1,5,8,1,5,4,4,5,4,2,1
5LWYJ1WDT,10547,123404597120,とーもろこし,BEMED3RY1,無言無課金ok,0,6,5,1,5,4,1,6,4,1,1
6LTFULP1E,10548,123355278935,Myu13,Y2P9LABR2,スクステ同好会③,4,4,6,5,6,5,5,7,6,4,1
7EJ44U2TI,10549,123137172933,キャタピー,HH93ADAW3,無言自由。,2,7,8,7,6,7,4,7,4,4,1
JWA41E4CJ,10550,122992951634,みたらしきずな,WAT20PN3Y,こな党,0,6,7,2,7,5,1,1,2,1,1
RUMA6JDZX,10551,122882538522,ゆうが,85D411XNB,蓮っ子の集い,6,1,3,4,2,5,2,2,4,3,1
WC68B6JD9,10552,122833428127,슴쿡,279NUYU7C,れんこん,4,1,1,7,6,10,4,5,2,10,1
21KA2CQJL,10553,122831307193,心雨,FR5PDRB5Y,株式会社つづさや,2,1,4,3,1,1,1,1,3,4,1
VAB6Y4J8H,10554,122825072268,たけいど,TM038ME5M,R200CLUB,0,7,5,4,6,4,7,5,4,4,1
BG39OTYMA,10555,122821495348,アリス,57HNJ07NK,みらぱ全力視聴列,8,7,8,7,8,5,4,7,7,8,1
6248X1ZGP,10556,122657990511,黒澤たかびぃ〜♪,WLLWJ8ADP,乙宗筋肉サークル,4,5,10,1,1,6,1,5,2,3,1
3T0OSQ2FT,10557,122580736805,シャロ,BPHHYC793,ソロ専の集い,0,1,8,3,2,5,3,1,4,1,1
XZOJJ3RFA,10558,122499519830,無幻,0UTVRAKFL,平穏無言,1,1,1,5,6,5,1,1,2,1,1
8JNL6P9DC,10559,122334489206,優木茼蒿菜,DALU6BL7L,東方星蓮船,2,2,2,2,2,3,1,1,2,5,1
1AY06KV3L,10560,122061784621,和泉守,WLBYGHXPD,大天使村野さやか,1,5,7,4,7,8,4,6,5,2,1
9NE1DVA2U,10561,122024925874,海之最,FD24TD6C5,泥人,2,1,2,4,4,1,1,1,5,1,1
GT51Y8XTH,10562,121918867977,きさらたん,8GAY2WBT6,(・8・),0,5,7,5,7,5,7,7,4,5,1
88AVMUM8K,10563,121776224084,うみのこえ,C86X603JN,ひゃくまん穀,2,5,7,5,6,9,7,7,4,4,1
BXVTWFWDW,10564,121703726580,SB,A2N4C0FHE,BGS,2,1,8,1,5,6,9,5,6,1,1
BKITHAPV9,10565,121408176273,ネクサス,G0J2F9NAL,さやさやさーくる,2,9,10,5,4,5,4,4,6,5,1
D0E3UL134,10566,121344962894,ひろひろ,YCY3A9106,つづ党募集中！,0,5,6,4,7,7,5,5,4,5,1
NTY2YF2QK,10567,121215143759,みかぽん,4WWM4VVDK,蓮ノ空遊戯開発部,0,8,8,8,8,8,8,8,7,6,1
18U22QHJQ,10568,121087124391,イチゴわん,LHXNEF3D5,まるまるサークル,4,8,7,6,7,6,4,8,2,1,1
T0KUAMJ4J,10569,120796794091,アマカラ,BT3GEWM5L,ささやか村の集い,3,7,8,7,6,6,4,7,5,5,1
8GKUT6UJP,10570,120240633739,烏龍茶,8MLVA67AK,聖ミリオン女学園,2,1,3,3,1,1,2,1,5,4,1
K7ILFKL1U,10571,119918331742,すぎのき,VXDPPJJL1,蓮ノ空リボ課金部,0,5,5,6,6,7,5,5,6,4,1
E5PJABHFY,10572,119829845647,カモミール,NL1MPRG05,とりあえず,8,9,9,4,1,9,8,5,3,1,1
HTK48D836,10573,119806651383,かりん,61UTNTRU1,初心者さん,0,4,5,4,7,6,6,7,4,5,1
MMEALXC1E,10574,119741401385,こう,4URND90YY,参加賞狙い,0,7,9,8,7,6,5,7,5,5,1
01U8LDAEW,10575,119700721825,HYMN,1EBG7YUTL,菅！CAN！叶！,0,4,4,1,2,4,4,5,3,1,1
Q14VCPQ0R,10576,119632094347,サイカ,72JD1J72G,適当に,4,7,8,5,6,6,4,7,4,4,1
AHAZQC97Z,10577,119155027817,与太朗,8Y9U68DKX,箱推し体質連盟,2,5,6,7,7,4,1,7,5,4,1
70G3Y1WK6,10578,119068815270,Hayate,G0WRCNRWK,県立沢庵図書館,0,2,2,6,3,5,1,1,4,2,1
6OCY0UBIR,10579,118843261970,見習い探偵,JA2C658FW,さや綴理の村人,3,7,8,8,9,8,8,9,6,7,1
49GHY9C0C,10580,118546702341,みちたか,,,0,7,9,6,6,5,6,8,4,4,1
ZS4B8CJXF,10581,118429777826,シュン,DFXN9DB2H,どんぐり共和国,3,4,7,4,4,7,4,7,6,4,1
DJDC0LEH8,10582,118392825864,はぐまる,YD2XWWFA4,蓮好き好きクラブ,0,1,1,2,9,1,1,1,4,1,1
D5PSSDZJB,10583,118263632179,Apr.15,DKNHY5HH6,なす料理研究会,5,1,5,5,6,5,1,7,4,1,1
GLBHR90E4,10584,118242371435,サイトウ,AX2GWRBVC,やる気なく無気力,0,4,5,6,8,1,2,7,4,4,1
N90C5Y02D,10585,118061264946,慶太,M8LEKM6U4,ルリめぐ,0,1,9,8,2,3,1,7,3,2,1
LFXYTLPB1,10586,118028669102,ねここ,C003CD1RW,☆蓮ノ空クラブ☆,1,1,5,1,2,1,1,4,4,1,1
11Y3NR646,10587,118025475366,快速アクティー,WPG6BCG83,基本無言,0,7,8,5,5,5,4,10,4,4,1
TVH6NVA7T,10588,118019252721,うさっちゃ,V830CTTX3,日野下後輩,3,3,10,7,10,10,4,10,4,9,1
DWNMD7NRB,10589,118012642176,404,EU9T3G22H,そらいろ,0,1,7,3,3,1,4,4,3,5,1
VN90G3ABW,10590,117260744518,Neosan,RAP9FVR3B,あばうといち,0,5,6,7,7,6,1,6,5,3,1
2V7MFFHL7,10591,117217093017,おかゆ,3A63DYH54,LLすこすこ部,2,1,7,2,3,1,2,8,3,1,1
GX88FY31D,10592,117190323493,ひじき,K2JF9P72X,理外の外,1,5,1,5,2,4,1,5,2,1,1
PE9NN392W,10593,117155456310,ヒロ,6N3F238R0,イベント参加用,0,5,6,5,6,6,4,6,5,4,1
M0YK54CLM,10594,117091515305,player,,,0,1,1,1,2,3,2,1,2,2,1
PXLYUXB3F,10595,116975733159,ロッピ,J62DRC7J5,蓮ノ空好き好き会,2,5,4,4,1,4,1,5,4,4,1
HDF3JTWK6,10596,116861988896,浦の星角打倶楽部,C003CD1RW,☆蓮ノ空クラブ☆,0,10,5,7,3,4,7,6,5,3,1
5FVA6MA4U,10597,116732455495,東南,AHE0E3JND,ありがと！にひっ,0,1,1,2,4,2,7,2,5,6,1
XAQH78XOV,10598,116507289293,NAO,03UX84WLY,こやんいくらぶ,4,4,9,2,2,8,2,1,4,6,1
9BN8RC8H9,10599,116348952641,わなげチョコ,PPAHU1TNY,蓮ノ空のんびり部,2,10,6,3,3,1,4,9,5,2,1
QWCAR4EQ7,10600,116076595455,しらゆき,HXVYGL96H,対抗戦,0,7,5,7,3,2,3,4,3,2,1
JIXRRKE06,10601,116018499276,神矢真,2L4HJXUUR,アマ研ガルパン班,0,8,9,2,1,7,1,9,4,2,1
5883K6NH2,10602,116006743205,ふぇくと,00T3NXXA9,初心者,0,1,8,1,2,3,6,6,3,2,1
70ARU1LE0,10603,115935460708,よいこ,PWK02KG0F,メメントの森公園,2,4,5,6,6,5,1,1,2,1,1
TW6TN2WEL,10604,115807035589,しょう,G6EH0KHT7,なんもわからん,0,5,7,6,7,5,5,2,7,5,1
0434563L5,10605,115720861736,Aries,4YJYLLDHH,めぐ党同好会,0,10,1,8,4,5,2,1,4,4,1
4B66TCBPT,10606,115653882952,あつごろー,5JA9K5FAK,オタサーの姫芽,0,4,1,1,2,7,1,1,2,1,1
M3WAU3ERA,10607,115613406928,かわわ,XXMU9WLKB,梢の機械さん,1,5,3,1,2,1,2,4,3,1,1
QDQYL3F7I,10608,115485544923,氷星フィッツ,YM72HRVCF,ワンニャン部,4,9,9,1,5,1,2,4,3,1,1
G62XXU2KT,10609,115464629194,向日葵兄さん,U5LWLDEJH,カキフライーズ,1,4,4,4,2,1,3,7,2,2,1
0LQWR4XP2,10610,115371479910,素敵な学院生,FTC8Y3MB0,ウミウシさん,1,1,9,1,3,10,1,3,1,1,1
IY9X6SM13,10611,115347391725,nossaw,XYJTVGG52,蓮ノ空いかだ部,0,7,7,1,4,4,4,7,5,5,1
PUE6RHVKD,10612,115311393637,ぐろっち,BW38LDPRF,蓮浦の星空,1,5,7,6,6,7,7,7,4,5,1
KH1MM7EH5,10613,115040015873,シジモルキ,M08GKL70U,ららマジ難民の会,2,1,1,2,2,1,1,1,2,1,1
AN64W83L6,10614,114967448073,葵,JWUL2T36L,チーム初心者,0,1,1,3,3,1,1,2,4,2,1
CJHCLWNDA,10615,114717649853,えに,K3LMN5JHH,金沢カレーの皿,4,8,8,5,7,5,4,7,7,3,1
DLW137J7R,10616,114542644452,why,HPFT3HMNJ,灰流うらら,0,7,7,9,9,8,1,1,1,2,1
TG7XB22VK,10617,114301916872,ライチュウ,DY28U1W39,限界オタク,0,4,7,4,5,5,2,5,4,4,1
566Q7DYNT,10618,114176014790,ココきゃん,AR9HR528A,いろいろ実況,0,7,10,1,2,8,4,5,4,4,1
6PLRHBHTJ,10619,113902255691,オリナス,535U5PPBM,かほめぐなのかも,3,5,9,4,6,7,5,6,2,6,1
4HAD4T8CD,10620,113833689676,ゆるゆる,L6MF2MPBN,みらくらぱーく！,3,1,1,2,2,1,1,9,2,2,1
HVQMRY352,10621,113577694658,のそのそ,GN3TAUUMT,推しの笑顔が栄養,0,5,8,4,8,8,1,2,4,5,1
5B96B0J6B,10622,113456163046,フェーデ,C6V311T2P,LotuSky,0,7,7,8,7,7,7,7,4,4,1
213HP4IVX,10623,113447680790,ナル,UVK38MFR2,蓮の虚無サー,0,4,7,4,6,5,5,4,2,1,1
18ULRJKU9,10624,113315526333,はまぽん,VJ84BDCHH,がんばルビィ！,1,7,8,5,6,6,4,10,4,4,1
0NXFTSPG0,10625,113236605353,由未,VB1TKAHFA,リンクラ同好会,2,2,1,2,3,2,2,3,4,2,1
ACKNN1LA0,10626,113105490880,西住流,G8EE23LB9,虹ノ空クラブ,1,7,9,7,4,6,5,5,4,4,1
