行标签,求和项:point
10238,182405737628.0
10239,182224537882.0
10240,182169045047.0
10241,181640118167.0
10242,181369042771.0
10243,181275052027.0
10244,181102348650.0
10245,181068354694.0
10246,180838231965.0
10247,180753890797.0
10248,180063433756.0
10249,179802794243.0
10250,179702993893.0
10251,179465039188.0
10252,179176127900.0
10253,179147152316.0
10254,178946703595.0
10255,178801937769.0
10256,178538475748.0
10257,178079913296.0
10258,177876967071.0
10259,177003219431.0
10260,176637167824.0
10261,176593033327.0
10262,176408829687.0
10263,176214881142.0
10264,176078463312.0
10265,176074057934.0
10266,175922329510.0
10267,175691951779.0
10268,175525279033.0
10269,175480051202.0
10270,175358104924.0
10271,175207340062.0
10272,175157577486.0
10273,175139342733.0
10274,174969840718.0
10275,174931092782.0
10276,174636941618.0
10277,174404954465.0
10278,174058877462.0
10279,173771315829.0
10280,172751897891.0
10281,172342761081.0
10282,171925920615.0
10283,171911797864.0
10284,171734210757.0
10285,171393276436.0
10286,171194112191.0
10287,170605543705.0
10288,170209719357.0
10289,170159482926.0
10290,170121508604.0
10291,169661940096.0
10292,169194768764.0
10293,169000168377.0
10294,168897157742.0
10295,168742548503.0
10296,168649615121.0
10297,168288184624.0
10298,168284589134.0
10299,168058111164.0
10300,167912760323.0
10301,167789149761.0
10302,167490501582.0
10303,167399250352.0
10304,167074275141.0
10305,167003761240.0
10306,166551607738.0
10307,166546522601.0
10308,166474506364.0
10309,166448241970.0
10310,166375530512.0
10311,166016322546.0
10312,165959762633.0
10313,165756458404.0
10314,165110512647.0
10315,164910795843.0
10316,164900915263.0
10317,164541116077.0
10318,164458285711.0
10319,164457398616.0
10320,164373792211.0
10321,164009036802.0
10322,163170396562.0
10323,162777856697.0
10324,162629379556.0
10325,162601724099.0
10326,162237837737.0
10327,162224896961.0
10328,162216467400.0
10329,162215527724.0
10330,161491520226.0
10331,161462007532.0
10332,161422474156.0
10333,161235532540.0
10334,160716742058.0
10335,160366795816.0
10336,159979164490.0
10337,159713024698.0
10338,159656987046.0
10339,158604852007.0
10340,158342838452.0
10341,158259848748.0
10342,158085330370.0
10343,157898424317.0
10344,157849518699.0
10345,157729339086.0
10346,157343462743.0
10347,156785742665.0
10348,156744745560.0
10349,156346355849.0
10350,156240655445.0
10351,156027433748.0
10352,155988796592.0
10353,155966951081.0
10354,155898021422.0
10355,155633510399.0
10356,155082593003.0
10357,154962984437.0
10358,154857573963.0
10359,154855088857.0
10360,154502329999.0
10361,154350440465.0
10362,154258261590.0
10363,154209888941.0
10364,153922207521.0
10365,153791376287.0
10366,153730112813.0
10367,153587788166.0
10368,153332050620.0
10369,153313383377.0
10370,153307370549.0
10371,153067089533.0
10372,153059403124.0
10373,152908727424.0
10374,152676431658.0
10375,152605061082.0
10376,152366014683.0
10377,152113969597.0
10378,152108248788.0
10379,151966464820.0
10380,151959080456.0
10381,151861230874.0
10382,151788704281.0
10383,151684516583.0
10384,151278685796.0
10385,150349321675.0
10386,150292553977.0
10387,150114120123.0
10388,149974098803.0
10389,149973528530.0
10390,149820009097.0
10391,149638869572.0
10392,149519598092.0
10393,149410402887.0
10394,149394007334.0
10395,149052379546.0
10396,149014194068.0
10397,148813652654.0
10398,148619219071.0
10399,148102310983.0
10400,148040377253.0
10401,147888138178.0
10402,147835081929.0
10403,147388250286.0
10404,147254627541.0
10405,146963116105.0
10406,146697834906.0
10407,146567503799.0
10408,146321061192.0
10409,146291293301.0
10410,146143863721.0
10411,145999366339.0
10412,145974714339.0
10413,145894170590.0
10414,145509315065.0
10415,144887510238.0
10416,144547230739.0
10417,144362498999.0
10418,144116615711.0
10419,144111347727.0
10420,143629854214.0
10421,143310428957.0
10422,142952740146.0
10423,142673154309.0
10424,142334463958.0
10425,142295650267.0
10426,142062001478.0
10427,142036388629.0
10428,141905878502.0
10429,141890509456.0
10430,141412328032.0
10431,141251071433.0
10432,141221069857.0
10433,141192743370.0
10434,141038295255.0
10435,140938561825.0
10436,140826190556.0
10437,140737345547.0
10438,140631126899.0
10439,140627876016.0
10440,140558544673.0
10441,140531980390.0
10442,140339137712.0
10443,139866890514.0
10444,139693003161.0
10445,139677962655.0
10446,139596958656.0
10447,139506046231.0
10448,139473315319.0
10449,139437813775.0
10450,139248585799.0
10451,139050753489.0
10452,138965255807.0
10453,138861489702.0
10454,138858515980.0
10455,138722251842.0
10456,138455512534.0
10457,138119756706.0
10458,137935947298.0
10459,137893088155.0
10460,137665795893.0
10461,137559401986.0
10462,137556624686.0
10463,137138479284.0
10464,136832483820.0
10465,136813480940.0
10466,136749525357.0
10467,136660016353.0
10468,136578594473.0
10469,136337497156.0
10470,136187714028.0
10471,136115719486.0
10472,135848129756.0
10473,135824914981.0
10474,135732623207.0
10475,135719885320.0
10476,135709022193.0
10477,135379656468.0
10478,135349065332.0
10479,135339317416.0
10480,134858054511.0
10481,134675520275.0
10482,134521367569.0
10483,134516836529.0
10484,134473932245.0
10485,134434776385.0
10486,134428940750.0
10487,134275287130.0
10488,134240804614.0
10489,134196482912.0
10490,133890926127.0
10491,133868255870.0
10492,133624931038.0
10493,133283860368.0
10494,132565605863.0
10495,132432198693.0
10496,132292717359.0
10497,132227030975.0
10498,131969020288.0
10499,131752028541.0
10500,131573495293.0
10501,131359492627.0
10502,131048996857.0
10503,130757974408.0
10504,130644165322.0
10505,130411744659.0
10506,130378948906.0
10507,130356055347.0
10508,129964152887.0
10509,129864252935.0
10510,129560888069.0
10511,129151164617.0
10512,128940405404.0
10513,128934763359.0
10514,128934357859.0
10515,128464760627.0
10516,128447679940.0
10517,128444043546.0
10518,128324984349.0
10519,128245923955.0
10520,128225238909.0
10521,127968378110.0
10522,127848799674.0
10523,127270011222.0
10524,126955030577.0
10525,126755924382.0
10526,126358679118.0
10527,126310757220.0
10528,126264663056.0
10529,126057768191.0
10530,126042460517.0
10531,125787545274.0
10532,125742867891.0
10533,125732521322.0
10534,125584619590.0
10535,125313471676.0
10536,124968709431.0
10537,124881015517.0
10538,124707469679.0
10539,124486959756.0
10540,124457910736.0
10541,124410374727.0
10542,124400258315.0
10543,124299143563.0
10544,124285139461.0
10545,123602050025.0
10546,123444924351.0
10547,123404597120.0
10548,123355278935.0
10549,123137172933.0
10550,122992951634.0
10551,122882538522.0
10552,122833428127.0
10553,122831307193.0
10554,122825072268.0
10555,122821495348.0
10556,122657990511.0
10557,122580736805.0
10558,122499519830.0
10559,122334489206.0
10560,122061784621.0
10561,122024925874.0
10562,121918867977.0
10563,121776224084.0
10564,121703726580.0
10565,121408176273.0
10566,121344962894.0
10567,121215143759.0
10568,121087124391.0
10569,120796794091.0
10570,120240633739.0
10571,119918331742.0
10572,119829845647.0
10573,119806651383.0
10574,119741401385.0
10575,119700721825.0
10576,119632094347.0
10577,119155027817.0
10578,119068815270.0
10579,118843261970.0
10580,118546702341.0
10581,118429777826.0
10582,118392825864.0
10583,118263632179.0
10584,118242371435.0
10585,118061264946.0
10586,118028669102.0
10587,118025475366.0
10588,118019252721.0
10589,118012642176.0
10590,117260744518.0
10591,117217093017.0
10592,117190323493.0
10593,117155456310.0
10594,117091515305.0
10595,116975733159.0
10596,116861988896.0
10597,116732455495.0
10598,116507289293.0
10599,116348952641.0
10600,116076595455.0
10601,116018499276.0
10602,116006743205.0
10603,115935460708.0
10604,115807035589.0
10605,115720861736.0
10606,115653882952.0
10607,115613406928.0
10608,115485544923.0
10609,115464629194.0
10610,115371479910.0
10611,115347391725.0
10612,115311393637.0
10613,115040015873.0
10614,114967448073.0
10615,114717649853.0
10616,114542644452.0
10617,114301916872.0
10618,114176014790.0
10619,113902255691.0
10620,113833689676.0
10621,113577694658.0
10622,113456163046.0
10623,113447680790.0
10624,113315526333.0
10625,113236605353.0
10626,113105490880.0
10627,113088546464.0
10628,112872515943.0
10629,112762466621.0
10630,112683886130.0
10631,112547700541.0
10632,112526104186.0
10633,112201638211.0
10634,111809912781.0
10635,111807164663.0
10636,111688912138.0
10637,111638926999.0
10638,111588313593.0
10639,111557267367.0
10640,111327023423.0
10641,111247412923.0
10642,111208288462.0
10643,111200257777.0
10644,111035044030.0
10645,110795275383.0
10646,110451865256.0
10647,110300849869.0
10648,110214246781.0
10649,110146206334.0
10650,109610378794.0
10651,109474598807.0
10652,109306172988.0
10653,108457673011.0
10654,108282020184.0
10655,108235229880.0
10656,108041990501.0
10657,107796284677.0
10658,107709312766.0
10659,106851853470.0
10660,106588109119.0
10661,106516561468.0
10662,106353324226.0
10663,106329198942.0
10664,106200681471.0
10665,106194643155.0
10666,106158159995.0
10667,106104683841.0
10668,105990978467.0
10669,105799720568.0
10670,105791450601.0
10671,105696121290.0
10672,105577201440.0
10673,105568695965.0
10674,105519029044.0
10675,105504692816.0
10676,105494119394.0
10677,105380955866.0
10678,105316998120.0
10679,105305580763.0
10680,105139386238.0
10681,105088741042.0
10682,105031597898.0
10683,104838759796.0
10684,104584389524.0
10685,104471064182.0
10686,104378563740.0
10687,104341409883.0
10688,104244850366.0
10689,104203045289.0
10690,103959305991.0
10691,103909641620.0
10692,103833382893.0
10693,103764197840.0
10694,103669089130.0
10695,103661739048.0
10696,103598317581.0
10697,103591363927.0
10698,103451793905.0
10699,103432029128.0
10700,103361152022.0
10701,103291760842.0
10702,103204985906.0
10703,103168899014.0
10704,103136980599.0
10705,103126501397.0
10706,103002854164.0
10707,102686802368.0
10708,102597278869.0
10709,102405814096.0
10710,102295438414.0
10711,102179839947.0
10712,102100163881.0
10713,101896644404.0
10714,101895921045.0
10715,101847245166.0
10716,101682869288.0
10717,101679498512.0
10718,101057122244.0
10719,100952206878.0
10720,100878345792.0
10721,100718231373.0
10722,100684675276.0
10723,100625993517.0
10724,100616261281.0
10725,100280637303.0
10726,100190380137.0
10727,100117867943.0
10728,99924427215.0
10729,99876576557.0
10730,99733030774.0
10731,99590332478.0
10732,99566527335.0
10733,99423394167.0
10734,99313953360.0
10735,99215272477.0
10736,99037141804.0
10737,98789725152.0
10738,98755655035.0
10739,98594354010.0
10740,98451865182.0
10741,98152399256.0
10742,98146856032.0
10743,97808137863.0
10744,97750868727.0
10745,97686242805.0
10746,97596866264.0
10747,97471893391.0
10748,97441402109.0
10749,97391575176.0
10750,97336100750.0
10751,97243103140.0
10752,97207410060.0
10753,97000714849.0
10754,96987862545.0
10755,96927287473.0
10756,96742740850.0
10757,96730225289.0
10758,96298869724.0
10759,96196871079.0
10760,95909142985.0
10761,95904256689.0
10762,95903937187.0
10763,95720202250.0
10764,95638301039.0
10765,95563875775.0
10766,95177308103.0
10767,95037816284.0
10768,94933790404.0
10769,94905410080.0
10770,94843071890.0
10771,94623358035.0
10772,94547417573.0
10773,94437513227.0
10774,94283223297.0
10775,94282298677.0
10776,94262839140.0
10777,94198094127.0
10778,94168888474.0
10779,94106739958.0
10780,94103833037.0
10781,94057967326.0
10782,94043898591.0
10783,93965432551.0
10784,93787614830.0
10785,93721250252.0
10786,93717524657.0
10787,93648865606.0
10788,93638327344.0
10789,93608597695.0
10790,93434798930.0
10791,93338962527.0
10792,93242036963.0
10793,93168037557.0
10794,93007188773.0
10795,92965291073.0
10796,92606361859.0
10797,92523178106.0
10798,92491279186.0
10799,92486787626.0
10800,92470868456.0
10801,92377836132.0
10802,92331631709.0
10803,92233334277.0
10804,92097362565.0
10805,92053317526.0
10806,91442214762.0
10807,91113099818.0
10808,91010903196.0
10809,91005788122.0
10810,90874194853.0
10811,90374637467.0
10812,90180820251.0
10813,90170541235.0
10814,90052628210.0
10815,89926914659.0
10816,89823306418.0
10817,89787897310.0
10818,89714744602.0
10819,89573348076.0
10820,89457565815.0
10821,89447989920.0
10822,89423234214.0
10823,89257310955.0
10824,89212062724.0
10825,89160989257.0
10826,89084439992.0
10827,89027696165.0
10828,89023136522.0
10829,88836354753.0
10830,88676229052.0
10831,88501677920.0
10832,88328996200.0
10833,88150909862.0
10834,87967272007.0
10835,87637184336.0
10836,87528092222.0
10837,87487282165.0
10838,87295430083.0
10839,87206185969.0
10840,87201761066.0
10841,87032238699.0
10842,87023906696.0
10843,86984165700.0
10844,86914598889.0
10845,86894804945.0
10846,86877435140.0
10847,86825354756.0
10848,86744496620.0
10849,86690541145.0
10850,86571359806.0
10851,86529168683.0
10852,86350700447.0
10853,86319954037.0
10854,86247065768.0
10855,86215587689.0
10856,86208074537.0
10857,85678099033.0
10858,85665331138.0
10859,85599624629.0
10860,85438306292.0
10861,84924299654.0
10862,84894768675.0
10863,84789932372.0
10864,84733738057.0
10865,84615511737.0
10866,84580100375.0
10867,84575103117.0
10868,84345456335.0
10869,84288736708.0
10870,84282712443.0
10871,84121494146.0
10872,84044324501.0
10873,83887266353.0
10874,83762428272.0
10875,83746893096.0
10876,83683178948.0
10877,83581892188.0
10878,83502667341.0
10879,83207569222.0
10880,83119921812.0
10881,82746244588.0
10882,82554608018.0
10883,82520016867.0
10884,82510118046.0
10885,82480278772.0
10886,82363188132.0
10887,82341954042.0
10888,82320265032.0
10889,82264283497.0
10890,82184756292.0
10891,82160654773.0
10892,82123772943.0
10893,82103686594.0
10894,81884731766.0
10895,81859682317.0
10896,81789674793.0
10897,81620794261.0
10898,81604772797.0
10899,81479630859.0
10900,81454954623.0
10901,81422348981.0
10902,81266182569.0
10903,81081058095.0
10904,80980630711.0
10905,80860907324.0
10906,80827166018.0
10907,80763872969.0
10908,80551974631.0
10909,80493264876.0
10910,80294956645.0
10911,80255155538.0
10912,80142689170.0
10913,80008152770.0
10914,80005146741.0
10915,80000629155.0
10916,79661913021.0
10917,79656686349.0
10918,79645111183.0
10919,79644609679.0
10920,79644262360.0
10921,79616613354.0
10922,79566862718.0
10923,79532256093.0
10924,79446643924.0
10925,79342052786.0
10926,79335651383.0
10927,79287236109.0
10928,79120885600.0
10929,79033672231.0
10930,78899698909.0
10931,78715986903.0
10932,78691140228.0
10933,78632279072.0
10934,78437070312.0
10935,78259484599.0
10936,77949255953.0
10937,77920838715.0
10938,77908032410.0
10939,77837296707.0
10940,77826657833.0
10941,77746030307.0
10942,77744809090.0
10943,77723628065.0
10944,77717531794.0
10945,77695569026.0
10946,77670050702.0
10947,77636554454.0
10948,77498779997.0
10949,77421890646.0
10950,77159824103.0
10951,77150062228.0
10952,77121834651.0
10953,77015608933.0
10954,77010849238.0
10955,76999668124.0
10956,76837828644.0
10957,76824007538.0
10958,76741924134.0
10959,76707170643.0
10960,76699043460.0
10961,76634922123.0
10962,76430975774.0
10963,76365363806.0
10964,76123389663.0
10965,76087710321.0
10966,75810092784.0
10967,75659810058.0
10968,75612565520.0
10969,75584609438.0
10970,75551134029.0
10971,75498467637.0
10972,75289499178.0
10973,75025359820.0
10974,74960031092.0
10975,74885814707.0
10976,74872135294.0
10977,74733751482.0
10978,74719331189.0
10979,74678107361.0
10980,74515646978.0
10981,74501597389.0
10982,74430572825.0
10983,74422752711.0
10984,74354304025.0
10985,74346951191.0
10986,74129786695.0
10987,73519192179.0
10988,73474580518.0
10989,73456385269.0
10990,73388897684.0
10991,73306017444.0
10992,73147990133.0
10993,73074467329.0
10994,73040473796.0
10995,73033220908.0
10996,73021111103.0
10997,72965124608.0
10998,72928835666.0
10999,72900227620.0
11000,72737178992.0
11001,72682562214.0
11002,72556231770.0
11003,72424142084.0
11004,72422557001.0
11005,72348265463.0
11006,72200224118.0
11007,72113334127.0
11008,71936973754.0
11009,71928837482.0
11010,71915126144.0
11011,71803662114.0
11012,71574211961.0
11013,71368480504.0
11014,71289618008.0
11015,71263970211.0
11016,71228294936.0
11017,71049447770.0
11018,71001236506.0
11019,71000093206.0
11020,70892387932.0
11021,70821275928.0
11022,70690356422.0
11023,70629280814.0
11024,70625736031.0
11025,70624872531.0
11026,70617146734.0
11027,70607411386.0
11028,70441590390.0
11029,70432266861.0
11030,70228708639.0
11031,70211004399.0
11032,70184841368.0
11033,70121027921.0
11034,70030233155.0
11035,70009157929.0
11036,69977328446.0
11037,69787653283.0
11038,69786383891.0
11039,69694311986.0
11040,69674171373.0
11041,69562333606.0
11042,69555681995.0
11043,69552146543.0
11044,69503078013.0
11045,69483120013.0
11046,69395236457.0
11047,69375218500.0
11048,69374852298.0
11049,69370472271.0
11050,69191184719.0
11051,69172653062.0
11052,69104490014.0
11053,68954417260.0
11054,68812095748.0
11055,68758116305.0
11056,68491861110.0
11057,68490467732.0
11058,68328582396.0
11059,68287054817.0
11060,68258291970.0
11061,68254943075.0
11062,68247688892.0
11063,68239590540.0
11064,68209121783.0
11065,68194980803.0
11066,68154048526.0
11067,68059157996.0
11068,68035299612.0
11069,67990524586.0
11070,67922147495.0
11071,67892312726.0
11072,67877763133.0
11073,67865370323.0
11074,67812039031.0
11075,67777265726.0
11076,67659790397.0
11077,67619860418.0
11078,67555890034.0
11079,67527354037.0
11080,67482526990.0
11081,67453267253.0
11082,67435438959.0
11083,67427226443.0
11084,67383389932.0
11085,67281077631.0
11086,67235380347.0
11087,67042033182.0
11088,66927122634.0
11089,66883006005.0
11090,66869204832.0
11091,66539307346.0
11092,66527702696.0
11093,66492170935.0
11094,66441816726.0
11095,66437792668.0
11096,66204095886.0
11097,66146344588.0
11098,66076464944.0
11099,66014739434.0
11100,65938475220.0
11101,65906887500.0
11102,65904017642.0
11103,65855291522.0
11104,65851487839.0
11105,65766399630.0
11106,65744065258.0
11107,65632156735.0
11108,65591766444.0
11109,65520080167.0
11110,65367077696.0
11111,65249541707.0
11112,65171254061.0
11113,65168889150.0
11114,65153541145.0
11115,65147276457.0
11116,65101612468.0
11117,65005309318.0
11118,64992849685.0
11119,64723715115.0
11120,64693182062.0
11121,64644216565.0
11122,64545522425.0
11123,64511962421.0
11124,64503695573.0
11125,64344008495.0
11126,64339562758.0
11127,64333526412.0
11128,64331622835.0
11129,64331232057.0
11130,64080819356.0
11131,63836816686.0
11132,63743622033.0
11133,63600712539.0
11134,63587725934.0
11135,63564776905.0
11136,63475160101.0
11137,63458174554.0
11138,63454116671.0
11139,63397606055.0
11140,63303336125.0
11141,63094493228.0
11142,63016145703.0
11143,62944495854.0
11144,62715441937.0
11145,62631796706.0
11146,62575959347.0
11147,62506614431.0
11148,62423664582.0
11149,62321687364.0
11150,62285488307.0
11151,62284733131.0
11152,62179306010.0
11153,62173218857.0
11154,62145117444.0
11155,62050225312.0
11156,62020798298.0
11157,61968882506.0
11158,61646515602.0
11159,61617292373.0
11160,61615792116.0
11161,61588468011.0
11162,61490992932.0
11163,61475150471.0
11164,61301712797.0
11165,61188178131.0
11166,61091079183.0
11167,61080615884.0
11168,61073494184.0
11169,61049894205.0
11170,61038850278.0
11171,60976793278.0
11172,60944896934.0
11173,60936482364.0
11174,60912665052.0
11175,60784641421.0
11176,60747267238.0
11177,60647336747.0
11178,60560620885.0
11179,60554773156.0
11180,60505623453.0
11181,60415829517.0
11182,60312301568.0
11183,60285968027.0
11184,60202197799.0
11185,60104527402.0
11186,60104107893.0
11187,59975020791.0
11188,59961366711.0
11189,59930323148.0
11190,59902842129.0
11191,59896443301.0
11192,59874650885.0
11193,59775013078.0
11194,59682043330.0
11195,59493903045.0
11196,59472565396.0
11197,59317272165.0
11198,59291239295.0
11199,59285867729.0
11200,59121659746.0
11201,59077024260.0
11202,59043808367.0
11203,58978835657.0
11204,58948819111.0
11205,58943770292.0
11206,58870330253.0
11207,58731979137.0
11208,58722459861.0
11209,58711295777.0
11210,58573352999.0
11211,58537844671.0
11212,58510017615.0
11213,58456037442.0
11214,58453257971.0
11215,58446099882.0
11216,58347771008.0
11217,58237963146.0
11218,58204143642.0
11219,58175963033.0
11220,58173362143.0
11221,58131310924.0
11222,58093540782.0
11223,58036283661.0
11224,57959427833.0
11225,57929817251.0
11226,57728626906.0
11227,57728298652.0
11228,57612519631.0
11229,57607427679.0
11230,57577327930.0
11231,57545595079.0
11232,57529947664.0
11233,57528538035.0
11234,57479196058.0
11235,57301295973.0
11236,57184575606.0
11237,57183940091.0
11238,57136451755.0
11239,57043612491.0
11240,56991273309.0
11241,56982886499.0
11242,56807332686.0
11243,56764303630.0
11244,56730069998.0
11245,56723104019.0
11246,56587067696.0
11247,56586582399.0
11248,56453410092.0
11249,56355677178.0
11250,56279414125.0
11251,56127953125.0
11252,56120536982.0
11253,56089042089.0
11254,56025473095.0
11255,55937628872.0
11256,55903870123.0
11257,55891935636.0
11258,55875255293.0
11259,55822348823.0
11260,55807492523.0
11261,55764826198.0
11262,55742033163.0
11263,55731372311.0
11264,55727125010.0
11265,55696828788.0
11266,55690777054.0
11267,55690770017.0
11268,55638025383.0
11269,55594689136.0
11270,55587079706.0
11271,55512317970.0
11272,55400362096.0
11273,55378832190.0
11274,55361935074.0
11275,55334823925.0
11276,55259995137.0
11277,55255411631.0
11278,55231853135.0
11279,55186622131.0
11280,55185641588.0
11281,55171015691.0
11282,55103851748.0
11283,55079112503.0
11284,55049558861.0
11285,55046823629.0
11286,55003248188.0
11287,54803771911.0
11288,54780063575.0
11289,54777626793.0
11290,54694608486.0
11291,54577245235.0
11292,54574883079.0
11293,54376893837.0
11294,54358000839.0
11295,54273971438.0
11296,54210230146.0
11297,54140997814.0
11298,54061658114.0
11299,54056243841.0
11300,54019981654.0
11301,53986496425.0
11302,53965791831.0
11303,53816837441.0
11304,53767458359.0
11305,53756772382.0
11306,53720928945.0
11307,53716785390.0
11308,53629047704.0
11309,53609631448.0
11310,53577459042.0
11311,53547177361.0
11312,53544745914.0
11313,53499951597.0
11314,53443110351.0
11315,53420444746.0
11316,53365852227.0
11317,53303852567.0
11318,53294522849.0
11319,53263410329.0
11320,53055653263.0
11321,53053905368.0
11322,53043967057.0
11323,53032265879.0
11324,52932950868.0
11325,52868455717.0
11326,52731272525.0
11327,52727366140.0
11328,52589348472.0
11329,52477873023.0
11330,52469915022.0
11331,52466324841.0
11332,52422147182.0
11333,52238470277.0
11334,52099060915.0
11335,52096877833.0
11336,52093379550.0
11337,52042096062.0
11338,52035102458.0
11339,52026165774.0
11340,51800764986.0
11341,51771304465.0
11342,51660100711.0
11343,51634622038.0
11344,51601678664.0
11345,51552512182.0
11346,51480092997.0
11347,51375123256.0
11348,51358618495.0
11349,51340777600.0
11350,51268370619.0
11351,51211189724.0
11352,51180796889.0
11353,51072216982.0
11354,51039284380.0
11355,50986994780.0
11356,50953684211.0
11357,50922851736.0
11358,50921942117.0
11359,50914734086.0
11360,50840673433.0
11361,50830686227.0
11362,50823196629.0
11363,50799351000.0
11364,50726400113.0
11365,50680673508.0
11366,50673765728.0
11367,50673105102.0
11368,50569244481.0
11369,50455789831.0
11370,50448087225.0
11371,50380116061.0
11372,50366883067.0
11373,50352021826.0
11374,50210822523.0
11375,50124217748.0
11376,50107199673.0
11377,50079693391.0
11378,50063137835.0
11379,50049241745.0
11380,50010549679.0
11381,49998674920.0
11382,49988349042.0
11383,49866676244.0
11384,49863596579.0
11385,49845019586.0
11386,49843432327.0
11387,49795065149.0
11388,49753709760.0
11389,49720835237.0
11390,49678123504.0
11391,49671709851.0
11392,49652702865.0
11393,49629608897.0
11394,49621510914.0
11395,49583343949.0
11396,49550707306.0
11397,49471026762.0
11398,49426976337.0
11399,49405446125.0
11400,49339307325.0
11401,49251769430.0
11402,49143869308.0
11403,49142585635.0
11404,49038154844.0
11405,49024265189.0
11406,48969023214.0
11407,48945310291.0
11408,48941825570.0
11409,48919612177.0
11410,48906053060.0
11411,48864446405.0
11412,48860215880.0
11413,48751825181.0
11414,48650445380.0
11415,48608117800.0
11416,48565192564.0
11417,48544593122.0
11418,48519226302.0
11419,48508650140.0
11420,48340393144.0
11421,48288218935.0
11422,48267404463.0
11423,48175781378.0
11424,48172163935.0
11425,48171257238.0
11426,48155582371.0
11427,48126082522.0
11428,47971016017.0
11429,47956012450.0
11430,47900581828.0
11431,47869522874.0
11432,47862736480.0
11433,47781389369.0
11434,47640491586.0
11435,47592133285.0
11436,47505104065.0
11437,47484815887.0
11438,47454135569.0
11439,47445409277.0
11440,47439005074.0
11441,47414814198.0
11442,47353403461.0
11443,47320176544.0
11444,47309145873.0
11445,47287012513.0
11446,47257290737.0
11447,47209852716.0
11448,47158270105.0
11449,47148582605.0
11450,47125030214.0
11451,47106608252.0
11452,47071101765.0
11453,47064245605.0
11454,47017903120.0
11455,46933354525.0
11456,46900752572.0
11457,46868651341.0
11458,46864303274.0
11459,46855981465.0
11460,46813627751.0
11461,46806229113.0
11462,46794811240.0
11463,46790557871.0
11464,46730335457.0
11465,46724159406.0
11466,46484840553.0
11467,46443886624.0
11468,46373007655.0
11469,46319274690.0
11470,46249293356.0
11471,46207947360.0
11472,46173465684.0
11473,46076695584.0
11474,46052167797.0
11475,46018582256.0
11476,45892972091.0
11477,45838489416.0
11478,45827979223.0
11479,45797153365.0
11480,45704789140.0
11481,45642937221.0
11482,45568937924.0
11483,45537709904.0
11484,45496650904.0
11485,45469973523.0
11486,45373297518.0
11487,45343227033.0
11488,45322208526.0
11489,45321177687.0
11490,45320553053.0
11491,45285432002.0
11492,45204580918.0
11493,45113008249.0
11494,45038919185.0
11495,45017842495.0
11496,44984332752.0
11497,44964763698.0
11498,44962724045.0
11499,44918826413.0
11500,44908753849.0
11501,44899614656.0
11502,44827083113.0
11503,44825851500.0
11504,44797629438.0
11505,44742183701.0
11506,44648730005.0
11507,44622407576.0
11508,44486253112.0
11509,44441231845.0
11510,44430375280.0
11511,44373439761.0
11512,44371643441.0
11513,44254494883.0
11514,44210489837.0
11515,44175730806.0
11516,44034573835.0
11517,44019402034.0
11518,43997243288.0
11519,43995939651.0
11520,43963528982.0
11521,43923042684.0
11522,43881612812.0
11523,43847655230.0
11524,43833393958.0
11525,43820581912.0
11526,43819679318.0
11527,43732023322.0
11528,43696444672.0
11529,43687442840.0
11530,43677422517.0
11531,43642510198.0
11532,43633867683.0
11533,43602292696.0
11534,43579945335.0
11535,43527257914.0
11536,43513741685.0
11537,43443921981.0
11538,43377265830.0
11539,43371747348.0
11540,43282207604.0
11541,43264733235.0
11542,43264547314.0
11543,43247934482.0
11544,43207431341.0
11545,43166814571.0
11546,43144806714.0
11547,43008082749.0
11548,42925804023.0
11549,42847470573.0
11550,42768673326.0
11551,42759859619.0
11552,42759131781.0
11553,42735071656.0
11554,42663587888.0
11555,42654194229.0
11556,42653416183.0
11557,42634315818.0
11558,42545281795.0
11559,42470817401.0
11560,42440920081.0
11561,42287515274.0
11562,42248907577.0
11563,42198604115.0
11564,42103832364.0
11565,42067779214.0
11566,42050457854.0
11567,42048220290.0
11568,41816077043.0
11569,41812448263.0
11570,41802289947.0
11571,41716046669.0
11572,41676163291.0
11573,41561631169.0
11574,41552825522.0
11575,41460386214.0
11576,41429668701.0
11577,41192772574.0
11578,41180428407.0
11579,41027176955.0
11580,41014877392.0
11581,40889431997.0
11582,40874226957.0
11583,40868546985.0
11584,40757980053.0
11585,40683203462.0
11586,40617060491.0
11587,40597587314.0
11588,40567667193.0
11589,40563810344.0
11590,40563009344.0
11591,40515008439.0
11592,40487820370.0
11593,40461675179.0
11594,40421047023.0
11595,40352073356.0
11596,40304354210.0
11597,40192574636.0
11598,40172942583.0
11599,40158201945.0
11600,40125998801.0
11601,40070898729.0
11602,40021298747.0
11603,39888880047.0
11604,39809839609.0
11605,39743296771.0
11606,39649768199.0
11607,39578799598.0
11608,39565627612.0
11609,39534988790.0
11610,39502801468.0
11611,39420749966.0
11612,39386097463.0
11613,39336261650.0
11614,39334354101.0
11615,39294866846.0
11616,39278511469.0
11617,39254580797.0
11618,39252514613.0
11619,39248532298.0
11620,39223360290.0
11621,39131277649.0
11622,39124842713.0
11623,39080848416.0
11624,39028024294.0
11625,39009679774.0
11626,38984586113.0
11627,38977711663.0
11628,38967310145.0
11629,38962230587.0
11630,38929388301.0
11631,38924751019.0
11632,38872264573.0
11633,38872122800.0
11634,38831983781.0
11635,38795746869.0
11636,38743373717.0
