player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A RANK , 结算前B分数 , 结算前B RANK , 结算前C分数 , 结算前C RANK ,结算前音游分数,结算前音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
PZXTC6U4F,ボンすけ,TD87P23DJ,黄昏の旅団,10,9353,1356630, - ," 14,454 "," 2,543,513,588 "," 8,464 "," 1,409,242,763 "," 7,631 "," 41,284,577 "," 4,457 ",3,5,2,2,5,1,4,4,26
X9WV1RO9C,音月,1XX6FWJRB,オートスキップ団,6,9354,1356090," 13,229,753,729 "," 7,341 "," 11,577,508,492 "," 7,658 "," 170,019,488 "," 8,790 ", - , - ,4,4,4,1,5,1,4,7,30
F3R18YRKB,Maki,,,0,9354,1356090, - , - , - , - , - , - ," 41,212,414 "," 4,459 ",7,5,1,1,7,1,1,5,28
953EXBXW0,ｵﾆｷﾞﾘ,N8L41JAA7,無言 ノルマなし,10,9356,1356000," 2,902,305,758 "," 8,173 "," 13,069,119,775 "," 7,586 "," 600,285,983 "," 8,065 ", - , - ,5,7,5,1,7,1,4,8,38
G0SAFEP6C,リンク,1KDUBW4HB,めぐ党0番,2,9357,1355370," 7,802,531,833 "," 7,628 "," 4,751,153,470 "," 8,153 "," 636,607,061 "," 8,040 ", - , - ,2,1,1,1,5,1,1,2,14
V9QET10KQ,ぷち,WPG6BCG83,基本無言,3,9358,1355280," 1,109,047 "," 11,658 "," 1,133,336 "," 11,525 "," 488,164 "," 11,966 "," 41,182,391 "," 4,461 ",4,1,5,1,7,1,4,5,28
0MXHHVJ7B,suui,7K4AK36Y4,~梢先輩ファン~,0,9359,1355100," 4,633,276,363 "," 7,913 "," 6,492,062,482 "," 7,994 "," 817,691,448 "," 7,924 ", - , - ,4,4,1,1,1,1,1,1,14
BERUM845P,瞑想,GN9EEL045,きらくに,0,9360,1355010," 2,510,622,881 "," 8,240 "," 10,286,739,430 "," 7,735 "," 932,310,252 "," 7,867 "," 29,787,115 "," 5,361 ",7,6,1,1,6,2,3,6,32
1WCKBT84C,Halation,RNJ306W6N,日曜日よりの使者,0,9361,1354920," 1,786,782,640 "," 8,425 "," 7,207,457,470 "," 7,932 "," 1,847,520,353 "," 7,489 ", - , - ,2,3,1,1,1,2,3,3,16
OX705ZOAC,ハル,1GJRB2L30,地元愛蓮沼団,5,9362,1354650," 5,446,105,186 "," 7,816 "," 11,768,704,928 "," 7,650 "," 349,429,239 "," 8,361 ", - , - ,5,1,10,5,10,10,5,1,47
9SJHR7GOC,はるちか,YL9PDN1EC,ふくふくわんこ,1,9363,1354470," 5,539,233,952 "," 7,808 "," 3,461,436,276 "," 8,313 "," 1,164,412,857 "," 7,722 ", - , - ,5,1,1,1,4,1,4,2,19
7E2DPFX2T,夜空,MWXP6RMA7,月火水木金土日,2,9364,1354200," 133,552,216 "," 9,713 "," 687,264 "," 11,855 "," 92,077,831 "," 9,167 "," 41,126,694 "," 4,464 ",4,4,5,1,5,3,4,4,30
DJPXXFDLL,クルーゼ隊長,7LGA1X6LA,クルーゼ隊,2,9365,1353660, - , - , - , - ," 47,838,680 "," 9,494 "," 41,124,441 "," 4,465 ",8,4,2,3,10,3,1,7,38
K7ILFKL1U,すぎのき,VXDPPJJL1,蓮ノ空リボ課金部,2,9366,1353300," 4,507,371,426 "," 7,936 "," 9,065,642,108 "," 7,810 "," 533,037,649 "," 8,115 ", - , - ,2,4,5,1,4,1,1,5,23
DL2XCYFP7,しあん,424NLTEE8,無言な異次元部屋,3,9367,1353120," 543,207,640 "," 8,990 "," 540,233,779 "," 9,203 "," 72,101,588 "," 9,297 "," 41,011,741 "," 4,467 ",5,4,7,1,4,2,4,4,31
27BXEDTTF,にゅにゃにょん,ULUELCJ7T,なるようになる？,6,9368,1352850," 4,710,938,268 "," 7,905 "," 4,480,143,008 "," 8,172 "," 1,044,517,009 "," 7,795 ", - , - ,7,5,7,2,8,1,4,7,41
OGOGGLUSX,剣乃,NB0HX9KP8,かほてぃあん,0,9369,1352760," 6,823,614,711 "," 7,693 "," 9,007,986,276 "," 7,817 "," 357,581,131 "," 8,343 ", - , - ,6,5,5,4,7,3,4,6,40
0BWUJ82CV,とんと,7G23BHH2H,とんと,0,9370,1352580," 3,266,035,238 "," 8,107 "," 3,009,018,492 "," 8,381 "," 2,170,762,152 "," 7,394 ", - , - ,2,4,4,1,7,1,5,4,28
LYDQ4DN72,舞姫,XN2VEA6DN,無言,3,9371,1352220," 4,293,589,230 "," 7,971 "," 4,780,710,467 "," 8,150 "," 1,097,478,774 "," 7,761 ", - , - ,5,4,4,2,7,1,4,7,34
YZH3M4XPC,もぶまろ,5NPVVUGH7,蓮すきすきクラブ,1,9372,1352040," 3,831,475,971 "," 8,021 "," 7,285,204,851 "," 7,927 "," 807,709,941 "," 7,931 ", - , - ,4,4,4,1,1,1,1,1,17
TAVGNW30G,ゴー,2AUM7L9BW,蓮初心者クラブ,0,9372,1352040," 549,497,820 "," 8,987 "," 63,800,907 "," 10,105 "," 8,963,506 "," 10,085 "," 40,987,938 "," 4,470 ",5,3,1,1,1,1,8,7,27
ICGNQ43SB,くんくん,L3NN1RWMY,アポロベイ海賊団,2,9374,1351680," 6,008,459,934 "," 7,764 "," 6,043,508,699 "," 8,038 "," 582,247,415 "," 8,079 ", - , - ,3,1,1,1,3,1,1,8,19
X1MR7YWFM,さき,RXXUPMWB9,待機室跡地観測所,2,9375,1351500," 32,355,456 "," 10,237 "," 314,866,618 "," 9,471 "," 99,324,551 "," 9,120 "," 40,973,160 "," 4,472 ",8,4,4,1,7,2,1,4,31
6F6BAO5WY,ぱにーに,LNGXT5UP6,蓮ノ空寝そ同好会,8,9376,1351230," 632,752,924 "," 8,919 "," 667,354,800 "," 9,103 "," 184,781,934 "," 8,747 "," 40,971,763 "," 4,473 ",4,5,4,1,4,1,4,8,31
P8XF9YL94,まどり,GWGDMA3YC,初心者無言自由だ,2,9377,1351140," 7,350,200,456 "," 7,659 "," 3,300,417,773 "," 8,329 "," 865,549,587 "," 7,903 ", - , - ,7,6,7,4,7,3,4,7,45
X74VL9BPB,アルク,EECF9C0N3,蓮ノ空　茨城分校,7,9378,1350960," 3,075,146,426 "," 8,137 "," 4,318,810,017 "," 8,195 "," 1,552,352,747 "," 7,575 ", - , - ,7,8,8,5,10,5,7,10,60
V4TQU4UCK,イグニティヤ,PDMPF3VVV,r/LL,2,9379,1350690," 30,814,157 "," 10,248 "," 36,436,193 "," 10,282 "," 1,016,170 "," 11,229 "," 40,934,823 "," 4,474 ",3,1,1,2,7,1,1,1,17
W5ELNPT2X,山田,2BB5YVRFL,蓮好き好きクラブ,1,9380,1350420," 12,211,315 "," 10,534 "," 31,807,998 "," 10,321 "," 2,326,709 "," 10,584 "," 40,927,626 "," 4,475 ",3,3,10,1,1,1,5,10,34
53NV0XJT8,ゆいぴー,3YWMY4JVN,82プロ,3,9380,1350420," 4,413,399,047 "," 7,954 "," 4,561,686,001 "," 8,170 "," 1,054,756,052 "," 7,788 ", - , - ,6,5,5,6,1,3,2,1,29
I45HQK45Z,練心,HA6MUTC30,自由なのだけれど,3,9380,1350420," 2,374,583,188 "," 8,275 "," 3,973,503,121 "," 8,241 "," 2,138,306,295 "," 7,403 ", - , - ,6,4,7,1,7,1,5,5,36
VNW09B610,lindlie,LJNCAEVAP,蓮ノ空さやか研,0,9383,1350240," 1,564,922,135 "," 8,487 "," 6,758,103,932 "," 7,970 "," 1,959,408,822 "," 7,464 ", - , - ,5,1,1,1,1,4,3,3,19
SOK8JIYII,menchi,9YG7C0VM7,綴理と無言で昼寝,5,9384,1350150," 21,476,288 "," 10,354 "," 25,586,153 "," 10,363 "," 383,066 "," 12,224 "," 40,902,844 "," 4,476 ",4,4,4,1,9,1,4,9,36
7KIKWW6EA,おさ,C021HVB2B,第3芸能科,2,9385,1350130," 25,063,687,734 "," 6,882 "," 12,694,507,036 "," 7,606 "," 7,198,761 "," 10,159 ", - , - ,2,1,1,1,4,1,1,7,18
B8G52UT5Q,火鱗,TTDBXERCU,蓮ノ空 全力応援,2,9386,1349880," 2,530,966,135 "," 8,236 "," 20,857,429,883 "," 7,271 "," 319,562,746 "," 8,413 ", - , - ,5,6,4,1,1,1,2,1,21
59C1PJ2NW,シヴェ・リア,427WENUC4,心の癒し～蓮ノ空,0,9387,1349700," 1,526,042,695 "," 8,502 "," 6,815,888,087 "," 7,968 "," 1,981,807,419 "," 7,458 ", - , - ,4,4,3,2,6,1,9,1,30
UYVPJJ842,ちろまる,XXMU9WLKB,梢の機械さん,2,9388,1349430," 3,510,361,608 "," 8,069 "," 7,184,958,764 "," 7,935 "," 828,274,829 "," 7,921 "," 18,543,231 "," 6,347 ",4,4,4,1,1,1,1,1,17
FEZ9AWWO9,ぴーたん,4HCL7BG63,乙宗喫茶店,13,9389,1349340," 3,963,649,629 "," 8,004 "," 19,948,586,281 "," 7,299 "," 162,681,055 "," 8,813 "," 40,882,455 "," 4,478 ",5,4,5,1,5,1,5,5,31
DQB7HUSPW,キムショット,N1JM7M3YC,丘側,0,9389,1349340," 2,193,785,345 "," 8,314 "," 9,816,224,040 "," 7,770 "," 965,571,625 "," 7,851 ", - , - ,7,4,5,1,7,2,6,7,39
0KUN77T1V,ノホペ,JH5FX56N2,のんびり,0,9389,1349340," 3,431,222,500 "," 8,083 "," 3,293,673,719 "," 8,332 "," 1,750,547,373 "," 7,520 ", - , - ,7,4,5,1,7,1,4,7,36
L0OXWV4RO,イトヨウ寺,J7N4W6Y1K,こずミックラブ♡,4,9392,1349250," 5,872,880,781 "," 7,780 "," 17,241,420,767 "," 7,388 "," 185,352,085 "," 8,742 ", - , - ,2,1,1,1,7,1,1,1,15
URUGWCVJ6,ひごし,L1V12WNE5,蓮ノ空温活部,1,9393,1349070," 753,003,966 "," 8,828 "," 7,430,740,439 "," 7,917 "," 3,071,847,964 "," 7,204 ", - , - ,3,1,3,1,7,1,2,4,22
P9WCJ3CNL,penguin,9C2FC74H2,overseas,3,9394,1348800," 20,381,902 "," 10,370 "," 24,845,850 "," 10,372 "," 14,928,574 "," 9,926 "," 40,871,313 "," 4,480 ",7,6,5,2,7,1,1,7,36
545L7NPN6,あるば,ADL6KGFYA,うにくん,2,9395,1348510," 622,732,360 "," 8,924 "," 4,168,976,040 "," 8,215 "," 4,772,123,682 "," 6,974 "," 5,449,505 "," 7,639 ",1,1,1,1,1,1,2,3,11
AEWE6R6K9,（偽者）,,,2,9396,1348440," 2,793,942,743 "," 8,187 "," 17,063,859,327 "," 7,397 "," 354,201,171 "," 8,351 ", - , - ,3,3,3,3,3,3,4,3,25
BG1H6FW14,ゆうくん,,,0,9397,1348260, - , - , - , - , - , - ," 40,835,552 "," 4,482 ",7,4,7,1,7,2,5,6,39
4NMCTYGRL,ノア,NJBBTCY3A,かにかに！,0,9398,1348170," 4,337,912,343 "," 7,967 "," 5,874,726,616 "," 8,054 "," 828,214,492 "," 7,922 ", - , - ,7,1,6,2,5,1,1,5,28
70X3BJO3I,ローズ,M8FM7P139,蓮ノ空ひとり旅部,5,9399,1348110," 31,407,536,488 "," 6,674 "," 71,742,933,333 "," 6,114 ", - ," 14,124 ", - , - ,5,4,4,4,6,4,5,6,38
1S7BVV95T,タコスケ,FG4170141,♪さやか愛好会♪,7,9400,1348080," 1,162,391,072 "," 8,623 "," 8,986,772,537 "," 7,820 "," 1,776,553,629 "," 7,515 ", - , - ,4,5,4,1,4,1,7,5,31
2UD3C60DY,すもり,CM9YRC9AY,シャニ同,0,9401,1347360," 10,931,599,842 "," 7,451 "," 1,582,290,909 "," 8,704 "," 1,050,959,967 "," 7,791 "," 9,395,339 "," 7,278 ",3,3,7,1,5,1,1,4,25
N2G5XO3BM,ひさたろう,NA8FEYN0M,蓮ノ空飲酒クラブ,4,9402,1347270," 3,925,152,026 "," 8,005 "," 3,651,864,750 "," 8,278 "," 1,251,001,152 "," 7,681 ", - , - ,5,3,5,1,7,1,4,6,32
W7594TDX4,エーコ,KHAKJKC0A,のんびりまったり,3,9403,1347090," 3,046,658,357 "," 8,143 "," 5,813,532,875 "," 8,058 "," 1,092,044,031 "," 7,766 ", - , - ,5,6,5,3,7,1,2,1,30
Z5B466FSH,ISO,H1G4CDT6C,無言自由,12,9404,1346910," 47,556,737 "," 10,112 "," 855,660,254 "," 8,982 "," 32,303,535 "," 9,676 "," 40,770,604 "," 4,486 ",4,5,5,1,7,1,4,5,32
5DRETR5CR,いさどり,YMKU30246,参加賞がほしい,0,9405,1346870," 793,746,711 "," 8,795 "," 3,533,989,725 "," 8,300 "," 4,562,211,247 "," 6,999 ", - , - ,4,4,7,1,7,3,1,1,28
3X4D83UJP,おしるこ太朗,LL1WXGV5L,鉄花団,2,9406,1346730," 4,213,581,642 "," 7,976 "," 3,903,286,634 "," 8,248 "," 1,127,244,529 "," 7,746 ", - , - ,7,5,7,1,8,1,7,7,43
A36FY11VA,ジュン,LETV4C1KG,無言の行,2,9407,1346640," 4,983,750,747 "," 7,864 "," 4,812,222,766 "," 8,147 "," 772,299,768 "," 7,952 ", - , - ,6,7,7,1,10,1,3,1,36
0V9UNTT7X,ユリーカ,C0NDBKMRB,すりぃずぶぅ家,5,9408,1346460," 6,943,521,574 "," 7,686 "," 4,417,602,397 "," 8,187 "," 564,329,211 "," 8,091 ", - , - ,4,4,6,1,7,1,4,7,34
V4XPV38LV,すず,GVATEX7GC,のんびり,6,9409,1345920," 3,732,629,282 "," 8,034 "," 3,592,595,758 "," 8,289 "," 1,288,687,366 "," 7,663 ", - , - ,4,10,8,1,8,1,1,10,43
D57JOSBEM,にゃぁにゃぁにゃ,HG65KRMGW,花咲か花帆さん＊,1,9409,1345920," 1,993,472,952 "," 8,369 "," 7,616,846,643 "," 7,896 "," 1,163,169,835 "," 7,723 "," 19,045,888 "," 6,300 ",4,4,5,1,5,1,4,5,29
JB5IX6ZZT,ほろあま,9R4E0EDBV,いいね金沢,1,9411,1345740," 12,024,119,083 "," 7,387 "," 22,377,539,513 "," 7,229 "," 65,389,167 "," 9,342 ", - , - ,2,4,4,1,5,1,5,7,29
AB49GUDRE,るっつ,PR2BGEK5K,ありがとう大三角,8,9412,1345650," 11,640,268,657 "," 7,411 "," 15,391,250,606 "," 7,459 "," 106,312,677 "," 9,084 "," 16,565,649 "," 6,531 ",6,4,7,2,8,1,6,5,39
HJX6A0RHL,silky,H1LTYMK0B,花帆が可愛いの会,0,9413,1345560," 100,623,332 "," 9,844 "," 129,413,077 "," 9,867 "," 34,139,645 "," 9,657 "," 40,726,529 "," 4,490 ",2,2,2,1,1,1,1,1,11
XXKP04PL3,ミラン,NA8FEYN0M,蓮ノ空飲酒クラブ,2,9414,1345290," 50,646,055 "," 10,097 "," 146,842,340 "," 9,828 "," 4,317,534 "," 10,319 "," 23,578,665 "," 5,869 ",7,5,4,1,5,1,1,5,29
78VMKR3BX,Sicasica,279NUYU7C,れんこん,6,9415,1344750," 2,578,454,653 "," 8,230 "," 3,451,039,082 "," 8,315 "," 1,961,571,336 "," 7,463 ", - , - ,6,4,8,1,8,1,5,9,42
R8V3E8P7R,るりお,J5CKL5YPX,ログイン勢かもん,0,9415,1344750," 9,936,980 "," 10,606 "," 32,863,228 "," 10,311 "," 1,310,695 "," 11,017 "," 40,692,616 "," 4,491 ",7,5,6,2,7,1,4,5,37
H70XEGBVR,ウソのゴサンパチ,GN9EEL045,きらくに,0,9417,1344660," 2,087,554,007 "," 8,342 "," 3,004,140,243 "," 8,383 "," 2,699,160,784 "," 7,288 ", - , - ,2,1,1,1,1,1,1,1,9
GQ5JG9SZ2,紺野由真,4HN9A6RD9,瑠璃色ストラップ,1,9418,1344120," 1,910,871,438 "," 8,390 "," 14,243,975,661 "," 7,525 "," 548,298,020 "," 8,102 "," 40,317,892 "," 4,519 ",5,4,5,1,7,1,6,8,37
V5M34BBH7,ワラカラ,9AYD3XJ2D,ぺんぎん隊,16,9419,1344030," 2,717,969,767 "," 8,198 "," 4,022,600,504 "," 8,234 "," 1,516,614,712 "," 7,586 ", - , - ,4,4,7,2,1,2,6,4,30
JP4XC840G,瑞甫,V33FGRFC4,1限目に遅刻ラブ,6,9420,1344010," 39,297,140,732 "," 6,449 "," 33,930 "," 13,928 "," 12,866,947,676 "," 6,387 ", - , - ,5,4,6,1,7,2,4,5,34
VHD5RM94T,sch,F53AELUNC,ソロっと倶楽部,0,9421,1343940," 1,611,786 "," 11,406 "," 598,184 "," 11,950 "," 798,467 "," 11,482 "," 40,600,976 "," 4,494 ",3,5,4,3,7,4,5,5,36
V0NHANXB2,シロ,YDYH4VRRP,レンクウ,1,9422,1343590," 23,109,623,684 "," 6,938 "," 5,530,242,727 "," 8,079 ", - , - , - , - ,5,1,1,1,4,1,1,4,18
7J0JB7LLM,South,,,0,9423,1343400, - , - , - , - , - , - ," 40,596,376 "," 4,495 ",1,3,2,1,2,1,1,1,12
RX13PKH8M,花宮の嫉,TDHKGHFPA,無言参加○！,0,9424,1343130," 960,784 "," 11,774 "," 706,037 "," 11,836 "," 547,183 "," 11,858 "," 40,563,052 "," 4,496 ",5,1,3,1,1,1,4,8,24
88AVMUM8K,うみのこえ,C86X603JN,ひゃくまん穀,6,9425,1342950," 5,724,025,305 "," 7,795 "," 4,166,673,885 "," 8,217 "," 677,204,137 "," 8,008 ", - , - ,5,4,4,1,7,1,1,7,30
XP18HGB9K,こち,A86FEX2JC,おやさいさん,0,9426,1342860," 5,914,868 "," 10,803 "," 12,003,143 "," 10,578 "," 1,862,560 "," 10,730 "," 40,557,831 "," 4,497 ",7,7,7,1,7,1,5,5,40
QH9E4TN2G,Y,G8EE23LB9,虹ノ空クラブ,0,9427,1342770," 3,211,504,572 "," 8,124 "," 5,361,093,839 "," 8,097 "," 1,017,897,610 "," 7,812 ", - , - ,2,3,2,1,1,1,4,4,18
7MUJ1ELRR,Non,VD7N7A4WH,氷青色,0,9428,1342590, - , - , - , - , - , - ," 40,546,785 "," 4,498 ",7,10,8,5,6,4,2,2,44
M2LWKGT6R,ホリー,D4T08RK91,リンクラ同好会✿,0,9429,1341780," 5,332,400,695 "," 7,821 ", - , - , - , - ," 40,493,616 "," 4,500 ",5,4,4,1,7,1,4,5,31
HVLY4MXC4,はすにゃん,XPX36F6JX,無言初心者お試し,0,9430,1341690," 1,931,550,542 "," 8,383 "," 7,115,821,019 "," 7,943 "," 1,155,101,067 "," 7,729 ", - , - ,2,4,4,1,1,1,4,4,21
9V4BYXJ10,アイテル,LT9K2FP23,いな民リンクラ部,1,9430,1341690," 3,224,915,935 "," 8,115 "," 16,769,653,703 "," 7,410 "," 267,935,442 "," 8,515 ", - , - ,2,1,1,1,5,1,4,6,21
YJ7GXXAF2,陣内,9X07VGM42,近江町食べ歩き隊,5,9432,1341510," 791,827 "," 11,960 "," 1,025,828 "," 11,594 "," 280,996 "," 12,517 "," 40,492,843 "," 4,501 ",4,4,4,1,1,1,5,5,25
493NKXKPE,炎邪,578YG6EAT,桜桃花束愛聴会,2,9433,1341330," 1,603,373,679 "," 8,475 "," 3,803,309,158 "," 8,257 "," 2,460,673,849 "," 7,334 ", - , - ,2,4,7,1,2,1,6,5,28
DTLDBFJHF,Kaho:),,,0,9433,1341330," 13,017,539,464 "," 7,347 "," 957,009,886 "," 8,937 "," 1,107,844,329 "," 7,756 "," 14,288,626 "," 6,772 ",2,1,5,1,1,1,2,1,14
RYEWALNJU,そーら,XXVVJY6FE,はぴぱれ,2,9433,1341330," 4,545,438,850 "," 7,928 "," 3,158,942,291 "," 8,358 "," 1,082,737,989 "," 7,771 ", - , - ,5,2,6,2,6,2,6,4,33
1F0EXUY35,けいた,PRY4573W6,報酬用,2,9436,1341060," 1,358,097,643 "," 8,559 "," 3,679,795,090 "," 8,276 "," 2,940,427,762 "," 7,238 ", - , - ,2,1,7,1,1,1,1,1,15
3VDMM128A,いの,LUDNM40F8,ふくふく無言OK,2,9437,1340880," 4,411,495,959 "," 7,955 "," 4,814,706,641 "," 8,145 "," 757,522,871 "," 7,956 ", - , - ,6,4,6,1,7,1,4,7,36
B8WHJTA59,ドラハム,NLTAB4BLF,蓮ノ空ゆる活動部,0,9438,1340430," 758,634,140 "," 8,823 "," 833,002,344 "," 8,995 "," 41,906,154 "," 9,552 "," 40,446,763 "," 4,504 ",3,4,4,1,4,3,4,6,29
8071A0HW1,にょっく,G0J2F9NAL,さやさやさーくる,12,9439,1340340," 652,526 "," 12,114 "," 1,214,000 "," 11,480 "," 56,477,900,116 "," 4,748 "," 31,560,330 "," 5,193 ",5,4,4,2,8,1,4,8,36
LHTO8TRND,IcⅡ^.-^Ⅱ,ETJJW4JHV,覇王樹LL同好会,5,9440,1340250," 2,652,193,836 "," 8,209 "," 2,655,604,513 "," 8,444 "," 2,054,890,425 "," 7,425 ", - , - ,5,4,4,2,2,2,6,5,30
UE0172FTR,いろは,R083H7WRN,サークル無言,0,9441,1340160," 7,253,794 "," 10,724 "," 444,547 "," 12,151 "," 166,962 "," 12,937 "," 40,426,645 "," 4,505 ",4,5,4,2,5,2,4,4,30
LGR6EBTF3,ブルーミュウ,C791XXLDF,つづさや会,0,9442,1340070," 1,803,700,944 "," 8,420 "," 5,225,006,821 "," 8,106 "," 1,599,670,774 "," 7,559 ", - , - ,2,1,1,1,1,1,1,1,9
X5LCETKEL,せつりる,W189BP629,みんなのみかん畑,3,9443,1339890," 334,045,965 "," 9,241 "," 311,153,801 "," 9,480 "," 482,541 "," 11,975 "," 40,395,232 "," 4,506 ",5,7,6,1,3,4,1,8,35
Q45T194E6,きなこ,36T6UB6YA,まったり箱推し部,6,9444,1339620," 1,103,025,589 "," 8,641 "," 105,303,899 "," 9,953 "," 373,074,205 "," 8,322 "," 40,389,193 "," 4,507 ",5,4,4,1,8,1,5,7,35
44YJV86EP,ユキ,YJNWBA8F6,梢推し隊仙台支社,3,9445,1339350," 118,765,086 "," 9,758 "," 16,744,672 "," 10,489 "," 58,200,678 "," 9,395 "," 40,382,596 "," 4,508 ",2,1,9,1,8,2,5,5,33
PKK3MSEE7,BellNui,281AVFPPX,蓮ノ空過食クラブ,0,9446,1339180," 767,245,029 "," 8,816 "," 604,151,331 "," 9,150 "," 5,835,798,556 "," 6,872 "," 2,209,192 "," 7,899 ",2,5,5,1,7,1,4,5,30
5GE9EG85T,サトチン,VFGE08PGC,みらくら推し,0,9447,1338900," 3,302,283,744 "," 8,103 "," 5,233,464,370 "," 8,105 "," 894,093,720 "," 7,884 ", - , - ,1,1,5,1,1,2,3,1,15
DIP8Z8GIN,めいどさん,ADV0547D7,蓮ノ美食殿,4,9448,1338720," 3,038,205,543 "," 8,145 "," 23,423,114,804 "," 7,200 "," 184,564,215 "," 8,748 "," 37,993,388 "," 4,685 ",5,4,7,1,7,3,4,5,36
Q2CH26NBP,むせる,T8X0G07YB,なければ立てる！,8,9449,1338540," 3,335,541,412 "," 8,097 "," 1,909,295,338 "," 8,616 "," 2,178,722,369 "," 7,392 ", - , - ,7,6,7,2,7,2,6,8,45
YTDGKC8R0,akane,PUJ0ERCMW,蓮ノ空倶楽部,2,9450,1338360," 2,404,140,134 "," 8,265 "," 3,578,232,620 "," 8,293 "," 1,618,295,784 "," 7,551 ", - , - ,4,1,1,1,1,1,1,2,12
RX8ENMN4V,こずこず,EJY6B26D1,After見たい,0,9451,1338270," 2,841,019,152 "," 8,180 "," 4,902,291,872 "," 8,138 "," 19,565,056 "," 9,845 "," 40,367,332 "," 4,511 ",8,3,3,2,8,2,3,7,36
F0WWAE1G8,五代元素君,XYRA2MND0,蓮ノ空ゆっくり,0,9452,1338090," 3,601,540,830 "," 8,053 "," 6,904,798,554 "," 7,959 "," 563,148,656 "," 8,092 ", - , - ,8,9,10,2,9,1,1,9,49
YLQI7A0XD,えーきち,XTH22LGKN,たぶん続けます,1,9453,1338000," 8,609,160 "," 10,652 "," 6,897,857 "," 10,746 "," 1,046,051 "," 11,196 "," 40,364,074 "," 4,512 ",5,4,7,1,8,1,6,7,39
772T154U3,もも音,KT4C59NXG,めぐ島,6,9454,1337280," 8,415,129,872 "," 7,597 "," 5,691,392,056 "," 8,062 "," 306,209,930 "," 8,439 ", - , - ,2,1,1,1,1,1,1,5,13
AEC8DG12Y,風蓮,KT4P0CHHC,ゆったり同好会,0,9455,1337190," 3,560,688,940 "," 8,067 "," 2,287,016,557 "," 8,520 "," 1,673,786,770 "," 7,537 ", - , - ,5,5,1,1,3,1,1,1,18
1CGRCP479,fgf,2UKNVBMBU,梢ちゃん同好会,0,9456,1337100," 9,798,949,146 "," 7,516 "," 2,001,571,768 "," 8,593 "," 694,719,129 "," 7,995 "," 4,735,140 "," 7,712 ",1,1,2,1,1,1,1,2,10
5XKJTYH7X,ベイトソン,W3UUXHMDV,水彩ブーケ,2,9457,1336650," 97,245,142 "," 9,864 "," 84,653,472 "," 10,028 "," 112,774,817 "," 9,034 "," 40,346,775 "," 4,515 ",7,4,7,1,8,1,5,2,35
FWRRP2BLH,hikari,MUXWTW1GV,蓮の空見守り隊,0,9457,1336650," 2,394,469,821 "," 8,269 "," 9,190,460,181 "," 7,805 "," 614,972,140 "," 8,056 "," 25,618,443 "," 5,700 ",4,1,4,2,2,1,5,4,23
P9BR11GA7,天地無用,0NLHKATWL,生きてるだけ偉い,0,9459,1336560," 2,144,738,633 "," 8,329 "," 4,220,136,484 "," 8,208 "," 1,481,462,164 "," 7,604 ", - , - ,5,5,5,4,5,1,4,4,33
0PPJ9EAKQ,くま,R9NGK6L48,のんびりサークル,2,9460,1336470," 2,103,122,440 "," 8,334 "," 3,723,624,571 "," 8,271 "," 1,687,146,362 "," 7,535 ", - , - ,7,4,5,1,5,1,4,7,34
WR279Y1FJ,あや,UVK38MFR2,蓮の虚無サー,5,9461,1336380," 319,384 "," 12,844 "," 84,896 "," 13,530 "," 34,118 "," 13,717 "," 40,341,819 "," 4,516 ",5,7,1,2,1,1,1,4,22
RG9HE1U32,アンニ,1UBNNHVLG,蓮箱推し（仮）,0,9462,1336290," 2,383,009,710 "," 8,272 "," 4,136,509,050 "," 8,220 "," 1,349,701,230 "," 7,648 ", - , - ,7,1,1,1,5,1,1,5,22
B17K6M73H,NGO,UB7145PDD,手がすき,2,9463,1335840," 1,345,748,145 "," 8,563 "," 6,296,634,757 "," 8,014 "," 1,562,374,366 "," 7,572 "," 15,915,833 "," 6,601 ",3,1,3,1,2,1,1,1,13
UAN55ZHCX,水林清也,7MPNTWKTN,Dreamers,9,9464,1335570," 1,012,475,939 "," 8,678 "," 16,929,312,310 "," 7,402 "," 200,043,681 "," 8,695 "," 40,337,927 "," 4,517 ",6,4,6,1,7,1,1,7,33
LA9C7G313,くもらと,A3X92L6YU,お試し用サークル,2,9465,1335480," 1,704,897,889 "," 8,448 "," 11,610,467,170 "," 7,656 "," 622,755,543 "," 8,048 ", - , - ,7,1,1,1,1,1,1,7,20
MQW9ZCUJI,yui,28X3RWD95,涅槃寂静,2,9466,1335300," 1,360,316,015 "," 8,558 "," 3,368,922,131 "," 8,323 "," 40,727,054 "," 9,566 "," 40,337,646 "," 4,518 ",2,4,4,1,7,1,5,7,31
7317XERM1,犬,R3UE4PGCE,うさぎ小屋,0,9467,1335210," 3,101,259,585 "," 8,136 "," 5,092,474,218 "," 8,119 "," 872,564,037 "," 7,898 ", - , - ,5,1,5,1,7,1,4,6,30
AIM20UY71,星彩,95TAREFPT,ご自由にどうぞ,4,9467,1335210," 867,340,869 "," 8,748 "," 15,964,985,934 "," 7,432 "," 706,849,689 "," 7,985 "," 15,470,342 "," 6,646 ",5,5,8,3,7,1,6,7,42
