player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank, point , 音游分数 ,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
FWJJOIE0V,KENMA,W189BP629,みんなのみかん畑,594,0,11202," 5,406,266 "," 41,055,305 ",3970,7,3,3,1,3,1,3,5,26
9YY625C69,Magician,HWWRP6K2J,家に猫がいます,597,0,11203," 5,406,171 "," 36,948,681 ",4104,2,4,8,5,6,3,5,6,39
T43ALHACA,たか大,ULUELCJ7T,なるようになる？,506,0,11204," 5,405,970 ",,,7,8,7,7,6,2,5,6,48
2P0821WXH,X2552,FVTGWWP0T,さわやか3組,715,4,11205," 5,405,910 ",,,6,4,4,1,3,2,1,6,27
RMPFXNK45,ねむ,,,299,0,11206," 5,405,671 ",,,2,2,3,1,1,2,2,1,14
5LUB6KTY8,リク,MWT91W455,つづこず大好き部,281,0,11207," 5,405,160 ",,,2,1,3,1,1,2,1,2,13
NA8B7TY3R,ユウ,976BY5JWK,ハルカカナタ,797,2,11208," 5,404,385 ",,,4,4,10,7,5,1,5,10,46
55M2AB58H,ティー,BPV7XL8F0,Tee,851,1,11209," 5,401,662 ",,,4,4,1,1,1,1,4,6,22
6JNM377RJ,ぶれいず,KYUR37GEG,蓮ノ空のセカイ,399,0,11210," 5,401,650 "," 23,034,948 ",4539,4,2,2,1,4,1,1,1,16
5SR3GDMQ6,レイネ,EFYYG9TAY,ご隠居さーくる,1037,4,11211," 5,399,665 ",,,5,5,4,5,5,4,8,8,44
3Y3Y43TDW,ソラのサブ,M49MMBK4F,スリーズパーク,721,0,11212," 5,398,845 ",,,3,4,1,5,7,1,4,4,29
I7KM23MK2,パイン,Y5J5Y90CD,まるまるサークル,927,1,11213," 5,397,577 ",,,4,4,4,1,1,1,1,1,17
8550J8ZM7,柚子,A9MA307FX,楽しいが一番,1089,6,11214," 5,396,666 ",,,6,5,6,5,5,1,5,5,38
A5YF4XRBJ,いろは,F08AHUJJ0,綴理のお世話係,923,8,11215," 5,396,078 ",,,4,4,4,6,5,2,5,5,35
07BNAGU67,のん,,,679,0,11216," 5,392,998 ",,,1,6,5,1,7,1,7,5,33
XT6XRNUBY,zzz,,,887,2,11217," 5,390,788 ",,,6,6,7,7,1,4,4,5,40
WU0JD81NW,素流,HB9AU9DJJ,聖心党,883,2,11218," 5,390,312 "," 80,438,152 ",3175,6,6,8,7,7,1,5,7,47
M1BR04171,Chicken,A6XF7K90J,EN▶こ.こ.こ,444,0,11219," 5,389,107 "," 33,363,728 ",4223,4,10,3,1,1,2,9,1,31
