player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,慈,瑠璃乃,姬芽,吟子,小铃,缀理,花帆,さやか,梢
HW6P3AKUJ,かがやき634号,0FK11Y5NU,晴れた日のベンチ,0,7799,1409910509887,7,7,1,4,6,7,5,5,7
740KCYCHL,.tw,4K26FFX46,一人サークル,2,7800,1409066273263,5,4,4,4,6,1,1,4,5
36PIBUZ40,シュン,E12PR824F,ゆるっと蓮ノ空,1,7801,1408813271050,4,1,4,5,7,4,1,1,4
A3Y90TW4Z,BlG BOSS,8EP8BFEV7,蓮ノ空女子野球部,0,7802,1407811396710,8,5,4,4,5,8,2,6,6
TG91L14H2,伊達かのん,V1C2TB6KA,伊達ヶ丘,1,7803,1407577863429,1,1,2,3,2,3,1,2,1
DLAWBQYQZ,WAD,AE3L01V24,LOVEミラクラ,4,7804,1405292554711,9,5,4,5,5,5,4,6,7
F4PBK8NTY,ラックン,Y6JNPC60C,綴理メイト,4,7805,1405154929835,7,2,4,3,8,10,4,6,7
B113VP53H,くろつぐみ,A86FEX2JC,おやさいさん,0,7806,1404720593420,7,4,4,6,6,7,4,4,6
2CPTKEBEF,ドン,,,1,7807,1401818444516,1,1,1,2,1,1,4,1,4
AEPKSMNFF,ZuokeWei,H6JWBBGCG,蓮天・乙宗一心流,2,7808,1401526565118,10,10,9,9,9,10,10,10,10
TJEW3RWUW,蓮浦,XR2599P98,小林,0,7809,1400455036321,4,1,1,4,5,10,5,4,7
R0A8ZBPBH,IN_,WLFW6UCX5,無敵級ビリーバー,0,7810,1397207389336,7,4,4,4,6,7,1,4,4
M2JUA00HD,畏喪黔燬,5YXVKDEKV,サークル(仮),2,7811,1396412016557,7,4,4,4,9,8,1,4,5
0ERCGBV1M,神宮寺レン,JE7V5MM31,蓮ノ沼に沈んだ泥,0,7812,1395857620775,4,4,1,5,4,4,4,4,5
XAQH78XOV,NAO,03UX84WLY,こやんいくらぶ,8,7813,1395840013340,7,9,4,7,9,5,6,6,4
IIQEFT5KR,とらきち,2JK7E4115,ラ！推し,2,7814,1394752436556,5,5,4,5,4,5,4,5,4
TUP687X6M,けたぽんず,762FM3JV4,一蓮托生,0,7815,1394360220611,7,6,6,6,7,7,6,6,7
NGFCPGMWM,青野パスタ,K69M1X95F,アイリス,0,7816,1387876822653,5,5,4,5,5,5,5,5,4
GAC7CCFH2,ゆうま,,,1,7817,1385272590227,1,1,1,3,1,1,1,1,1
ID8YOIXB9,オラL,FE282F3VH,天悶部,1,7818,1383260501977,7,8,7,6,7,7,7,7,6
DNAOA014D,ミナト,07JW71HWG,良いチケで観よう,4,7819,1381969375163,7,7,1,4,4,5,8,5,7
DYRRW9FN1,雪輝,W2HEPMM2A,無言。ぼっち。,2,7820,1378894647072,9,3,4,6,6,8,3,4,7
RTLV7JYLK,ゆーじゃ,WNA5GTJPP,蓮ノ空百合クラブ,3,7821,1378523726989,5,7,4,5,5,4,4,7,4
RJ1H77TCE,スパイラル田吾作,67F1KB00K,さやか推し♪,0,7822,1377863841977,5,5,4,5,4,4,5,4,5
F68MODZ6L,おやすみゆめ,DKNHY5HH6,なす料理研究会,7,7823,1377454269359,5,5,1,9,5,1,4,7,3
KECA9RU9D,わっきー,K69M1X95F,アイリス,3,7824,1377284410165,5,4,4,4,5,4,4,4,4
BEUYUHJEY,ふかぽん,MGLMY316W,強制弾かれ部位,0,7825,1375407783811,1,1,1,2,5,4,2,4,1
GB0XE3UKC,くらいん,8M2MFU9U0,リンクライブ,0,7826,1375236792958,5,4,4,4,8,4,4,1,6
2ATXDPN0A,クティ,GN1798YEX,ド!ド!同好会,0,7827,1375114701682,1,1,1,4,1,1,4,2,3
FCHQLCV8M,ソラ,CJ398GJAT,バッグクロージャ,0,7828,1372131854983,4,5,5,4,5,4,1,4,1
33R4NH1KW,cocra,WLFW6UCX5,無敵級ビリーバー,0,7829,1371524286344,3,6,5,5,4,10,5,4,5
200W6G8RE,浜路,0CBM28JP6,ほうき星,0,7830,1371182058904,4,5,4,4,6,4,4,4,1
GT9WVA7K8,味噌かつ,R083H7WRN,サークル無言,10,7831,1369902284979,8,7,4,6,6,8,4,4,8
7WWJ6J1AR,ダイナン,PB5NM9HRA,歌蓮ティールーム,0,7832,1369097539644,4,5,4,5,4,4,4,5,4
P73RHEK4C,ゆあちゃ,EYN9H9N16,蓮すきすきクラブ,11,7833,1368509439492,8,10,10,10,9,9,9,9,10
1KE7Y71RD,あじ,BH244Y5H0,休暇建設協会,8,7834,1367768985737,7,7,7,7,7,7,9,7,10
31VGPMLVW,ぷ,G6EH0KHT7,なんもわからん,1,7835,1366689586882,9,5,4,4,4,5,1,4,4
94WO1N00N,りょう,F2M746D4B,頑張らないクラブ,2,7836,1364130075784,6,8,4,5,5,7,5,4,8
RPKNWKRV1,しゃぽてん,N0EXH1CM1,ぱちぱち徒町,2,7837,1361714854571,4,6,4,6,5,5,4,1,9
TRXR6KYW8,はまかぜ,E4187MTU1,裳抜けの殻,0,7838,1361594363546,4,4,4,4,5,4,4,4,5
53CWAYOZU,DOIchan!,M08GKL70U,ららマジ難民の会,2,7839,1360168232325,4,4,1,2,1,4,5,4,4
GDMPNA15V,ほっけっけ,NFMLE6Y2B,蓮ノ空TCG部,0,7840,1359384594422,5,4,1,1,4,5,2,4,4
U5UNH9U0H,ミスターX,9WJB6YPPN,温室花畑,7,7841,1354964431145,5,6,4,4,8,4,8,4,6
2W29JU006,やましょう,XR2P2LDY3,まったり綴理推し,4,7842,1353804317167,4,5,4,5,8,6,5,7,5
BE9ACWNZT,ゆたんぽ,K25DPPGT9,圧倒的にまったり,4,7843,1352773507105,8,1,5,2,2,1,1,1,2
R1XNCMK4B,OTAKO,K3R1XY8UT,自由,0,7844,1352521441452,6,4,4,5,5,5,2,4,4
0V9UNTT7X,ユリーカ,C0NDBKMRB,すりぃずぶぅ家,5,7845,1349475933471,4,9,4,4,7,1,1,1,4
HCWVELP07,ちゃば,TX92H9GBV,アフターが見たい,1,7846,1346405939602,1,2,1,3,1,1,3,1,3
HX75CXJGQ,どらい,7CP6HECWA,そろ,6,7847,1345774873885,1,1,1,4,1,1,1,1,1
6PC9BRYIR,みぃこパパ,HWMV33W7Y,フラワー泥民館,0,7848,1345595788990,4,4,4,7,5,7,7,6,7
M0T2PXPFV,yuno,VD7N7A4WH,氷青色,2,7849,1344396542712,7,5,4,4,6,5,4,5,5
PFAA9UV3B,部長,DKPMRA0TA,蓮ノ空奉仕部,3,7850,1343294020336,5,10,6,6,8,10,4,5,8
U8E2JF3J6,レンド,C2XLWUTL1,夕霧綴理親衛隊,0,7851,1341314466652,5,2,1,4,5,7,4,1,6
HCQ12VAAM,ボクの赤,KA3D805XV,綴理の寝顔守り隊,8,7852,1340949045802,1,8,1,5,6,1,1,5,7
XGWOTA75H,ヒイロ,GAVKLWBNE,蓮の空自由人,2,7853,1340361372736,5,5,4,4,6,5,1,4,7
LCCH3ALF4,ぴっぴー,YB5J3MT90,虹ノ空女学院,0,7854,1340349756972,5,4,1,1,6,1,1,1,4
53R2Z3OK7,TJ,EE4BKR0AR,まったりプレイ,0,7855,1333888626816,6,7,7,5,7,6,1,4,1
LBCPD48F5,Siyuu,UHWA4YLWP,蓮ノ空を見守る会,0,7856,1333599109454,10,1,4,1,5,9,1,1,6
R7FVRG3AW,トモ,7MPNTWKTN,Dreamers,0,7857,1332507911320,1,1,1,2,1,1,1,2,4
7V2PAI0W7,フォルス,6C9R15BLY,スクスタ避難民,0,7858,1331954172069,4,4,4,5,5,4,5,4,4
9MHAEH4IA,^._.^,V6VCA0C4N,ドル家の『D』,0,7859,1331161449227,1,2,2,3,4,4,5,6,3
9R5JGBAT0,テンペスタス,E58EXVMJU,ボクがんばる。,0,7860,1329733633198,4,4,4,5,6,4,1,4,1
U7WMEMAX5,ちゅけ,26CAPRWLJ,大倉庫救助隊,0,7861,1328954305874,5,5,4,5,4,5,4,4,4
UFE432D8F,ドルトソソ,DD4F82MDG,ランジュのおごり,6,7862,1328754568238,5,4,1,4,2,5,4,5,5
0MQZ69EVO,かふぇ,KDXBTCTXB,かりかりくん,4,7863,1324935584484,2,6,1,4,4,10,1,1,9
OGOGGLUSX,剣乃,NB0HX9KP8,かほてぃあん,0,7864,1324343638696,6,6,4,4,5,7,5,5,6
RT7C36VS3,リリカノ,KA3D805XV,綴理の寝顔守り隊,0,7865,1324142308309,4,1,1,2,1,5,1,1,4
JLYBZX10E,ショウ,,,0,7866,1319026773167,5,5,1,4,5,6,5,4,4
U4EB7W48F,ゆいか,HXVYGL96H,初々しい対抗戦,0,7867,1318679399787,1,1,1,2,1,1,3,1,1
749PPHG4F,Fuuko,AAHB7C276,HaCordVN,0,7868,1317174497178,1,1,1,2,1,2,4,4,2
PK50F4041,ダイヤ,36DAM7HBL,蓮隠れノ里,2,7869,1314570215905,4,10,1,3,4,7,4,5,5
NLVAJ6RMR,星海月,7MPNTWKTN,Dreamers,1,7870,1313946302735,7,2,1,2,9,9,2,1,2
83AOEEGAZ,いど,23PGPJ3NV,蓮ビギナーの集い,0,7871,1311616474696,5,4,4,5,7,5,4,4,7
AB49GUDRE,るっつ,PR2BGEK5K,パッショーネ,2,7872,1305361009875,4,4,4,5,5,6,5,5,6
6XLXYEW06,タンクトップ井上,R1RM3X0WV,後方腕組みオタク,0,7873,1304684432060,6,4,4,5,4,2,2,5,5
WJE7T3JWM,ちゃんやま,,,1,7874,1301023943326,2,6,2,1,5,1,3,1,5
HR9LXDXPF,&U,GPKTRBCTT,騎空団蓮ノ空支部,0,7875,1299752314270,7,7,4,5,5,5,1,4,5
7M85A4YGE,とぅない,2HEFYHN82,異次元フェスから,2,7876,1298168919856,5,4,4,4,8,7,1,6,4
9DKTMF2EY,まんまる,,,0,7877,1297319392241,8,4,4,4,5,7,1,4,5
KM183V16C,パープル,3DP2YYXX6,天才なのかも…,4,7878,1295428629088,5,8,4,5,6,7,4,5,5
ER08GD617,ヤマＤ,UYCT3Y4JK,蓮っ子,2,7879,1295012509400,1,5,1,8,1,1,4,4,7
RMLJ0EEG4,レーゼ,V6VCA0C4N,ドル家の『D』,2,7880,1292286876544,5,7,1,6,8,6,2,7,10
5M1BH4HG9,おりー,WT275TUAT,ゆっきー組,0,7881,1291771824810,8,6,4,5,9,8,5,6,7
Q9HU8YL97,こてつ(・8・),6BFC4G5YG,蓮ノ空足湯同好会,0,7882,1291699123344,7,5,4,4,6,7,5,4,6
NEJ32IKVZ,竹日向旭,Y5J5Y90CD,まるまるサークル,6,7883,1287805992410,4,4,4,4,8,4,2,1,4
87SOZSTDS,ハレクモ,HWMV33W7Y,フラワー泥民館,10,7884,1284502685409,9,7,6,6,8,8,1,1,3
FC8YUXQ49,かんざき,YM72HRVCF,ワンニャン部,8,7885,1283876024284,4,4,4,4,5,6,4,4,4
AKJM49Y2L,ゆっきー,WT275TUAT,ゆっきー組,0,7886,1279249743420,3,1,1,3,1,1,2,3,3
U82VA75OT,iwa,28X3RWD95,涅槃寂静,2,7887,1279179198724,5,1,1,3,1,1,8,1,7
3Y77L8BYG,はくもちもち！,9JTF508LB,スクスタ亡霊部,13,7888,1276025642439,5,1,3,4,3,7,3,1,3
UQRHDCUCA,ソラ,M49MMBK4F,スリーズパーク,2,7889,1274641425226,1,7,4,3,5,4,1,5,4
04U6U8E1D,ちかほのかのん,3A63DYH54,LLすこすこ部,2,7890,1273610290253,5,1,1,3,4,1,4,5,2
FH6NAKK5K,Kばやし,MFRXC8MVG,蓮ノ空ドキ同好会,0,7891,1273235866799,10,7,8,7,8,8,7,6,8
EHGSHGAAJ,可可のATM2号,9UKKACGDU,蓮っ子CLUB,2,7892,1272789054704,4,4,4,4,5,7,3,5,4
CPYHDYHJT,よこやり,NGMU0511T,無言のお茶会,0,7893,1272668038230,6,5,1,5,5,5,6,3,4
G2OP32DWS,白姫,MWT91W455,つづこず大好き部,7,7894,1271580992362,9,6,7,4,9,9,2,4,7
PA5U6K5H1,ktzk,N94LEWF2D,無言よわよわの会,0,7895,1269468607750,2,1,3,3,4,1,1,1,1
CP45O0T6V,ZR-7,7PJY920KD,むじな部,1,7896,1268399576046,8,1,4,4,7,1,2,1,2
7MYPV03UE,urume,KJU0BU77M,無言交流なし,2,7897,1263454699005,8,8,7,4,8,7,1,4,6
XCX89UJH7,そう,F2M746D4B,頑張らないクラブ,0,7898,1262465731374,4,4,4,3,4,4,3,1,4
93GGEHW54,hamowl,E49YWK5YC,酢蓮根,6,7899,1261111753231,1,5,1,3,1,9,1,1,3
5W27EXMWP,完熟モモコ,3RH5MYBXV,こずめぐ党,0,7900,1260823787522,1,1,1,2,1,1,3,1,2
27QWK9DSJ,マトイ,M8FM7P139,蓮ノ空ひとり旅部,0,7901,1260630631763,7,7,1,2,2,1,3,7,1
6Z5JSSUIJ,RisingS,DF7FA982P,蓮ノ空百合部,0,7902,1258783585140,4,6,4,4,4,4,1,4,1
26RURW4MM,和歌@サブ,8FXXHE22A,蓮ノ空,0,7903,1258580785778,7,7,5,6,7,8,5,8,5
M20400WPH,キン肉アタル,HB2CV4C4U,アイスランド蓮,0,7904,1258282483990,1,4,1,2,1,1,1,1,5
R8LA175N5,陽灯,,,0,7905,1254218304190,7,4,1,1,4,2,2,7,2
P8L3HC8H2,すいこう,J5CKL5YPX,ログイン勢かもん,2,7906,1250140041705,8,5,4,4,10,8,4,1,5
N403EWS62,まっつん,PN4VA24XF,みーかるぱーく！,0,7907,1247424070103,1,4,1,2,5,1,1,4,4
A8I41QJHM,mochi,UVN7G4X3A,闇のルビィ団,1,7908,1246125368409,5,7,4,4,8,4,4,4,4
CLV41QVCX,だみあ,MP6R3PCAE,自分用,1,7909,1245250098876,9,1,4,4,5,5,1,4,8
7CLA0XK32,ノヴァ,PUJ0ERCMW,蓮ノ空倶楽部,0,7910,1243865092673,4,5,5,5,7,9,4,4,8
EAMN3EVXH,甘井 綿,VNEJ2RNW0,まったりんくら,6,7911,1243307164565,5,5,5,5,5,5,5,5,10
6XNF3G5D3,かえる,Y1X4EG18A,うにょーん,0,7912,1242812987007,5,1,1,1,1,6,4,8,8
74FH99Y65,ヌーノ,AVX749PPB,姫芽ちゃん親衛隊,0,7913,1242236069393,2,1,1,4,2,1,1,1,4
04BN8B6K5,AqA,U57VPUTEE,ゆったりクラブ,0,7914,1241880095903,10,6,7,4,10,10,4,8,9
0PV2L5WG7,カニコロッケ,7MPNTWKTN,Dreamers,2,7915,1240423123157,10,4,4,7,9,7,4,4,7
BG5Y2NB90,青いトマト,HGVHHB78D,蓮ノ空写真部,0,7916,1239773106346,5,4,4,5,4,5,6,5,5
397U2F7T5,海渡,XR2P2LDY3,まったり綴理推し,0,7917,1237515734523,7,5,4,4,6,7,4,4,5
8TTC65L8Y,さやひか,T045NDKW0,♬さやか愛好会♬,10,7918,1236877331101,9,7,8,4,7,1,5,2,2
44BFRRB3M,walnut,HK0E91U71,放課後写真部,8,7919,1234169051787,6,5,4,5,5,5,5,5,6
493NKXKPE,炎邪,578YG6EAT,桜桃花束愛聴会,2,7920,1230427211716,5,5,2,2,1,6,1,1,1
6CT2OAOK1,naochi,06KXF4UFK,naoハル,7,7921,1225742865201,9,7,7,7,8,8,8,7,8
09EA3ZHW3,みず,6KW1V9H6D,ソロ,7,7922,1225509803583,7,5,4,4,4,4,4,4,4
WM4YTCGX1,drolp,PFHY0W80A,HA,0,7923,1225132589267,5,4,4,4,4,4,4,4,4
CEFJJ0959,白虎,NLTAB4BLF,蓮ノ空ゆる活動部,0,7924,1223925738918,4,4,1,3,5,6,7,5,5
2V7MFFHL7,おかゆ,3A63DYH54,LLすこすこ部,4,7925,1223505154012,1,10,4,5,4,2,1,4,4
K6BL5JHP0,セナ,T56X6LP0L,光の海,1,7926,1221793576806,2,1,1,5,1,1,9,1,3
X5EN88WNW,ざんねんなすみれ,NLB84DYBF,下松系拉麺同好会,2,7927,1221761808282,7,5,1,2,4,1,1,4,1
3C7F0W4RG,かっつー,TCTEAMP9C,虹ちゃん最高！,0,7928,1221729821981,7,5,5,6,7,6,7,5,7
T6E030Y43,unfini,LTAG28AVM,蓮ノ空同好会,0,7929,1219639446985,5,5,4,4,4,5,5,5,4
6TL64G238,さんしん,3194B9E93,初心者寄り合い所,0,7930,1218785568597,6,7,7,7,7,6,7,7,6
BXRDGYHB6,きょすう,3TC9WAF9D,Solairis,3,7931,1217203479797,10,2,1,1,9,1,10,2,5
M3569701U,バンしゃけ！,15UKCFG7X,ろーたすぺたる！,0,7932,1214621444449,4,5,4,4,5,4,4,5,4
FYRAJCYTH,まんじゅう,6LUGL17X5,HCSK寮,0,7933,1212096036147,5,1,1,5,3,1,2,8,1
A76S977ZM,翠雨,RM7N1JDB5,無言推奨不干渉会,0,7934,1211485577968,5,4,4,4,4,7,4,4,5
K8279WGV1,はずり,E515TRU1G,起きろ夕霧綴理,1,7935,1210846675821,1,1,1,2,2,1,1,1,3
RTT5VTGFR,やまだそらまめ,8588YN91J,虹咲学院,4,7936,1210557979682,7,8,5,5,9,7,4,4,8
M6DYHRNG8,ピスタチオ,XJHATLDVB,さやかほ観測所,0,7937,1208767917763,7,4,1,3,1,4,4,4,8
G2I1A5CU5,ミナリンスキー,FG4170141,♪さやか愛好会♪,1,7938,1204643678655,5,7,1,5,9,4,4,4,8
M1FR8LDYD,T＆M,PWK02KG0F,メメントの森公園,0,7939,1201565041697,1,1,1,2,7,1,1,1,1
M3VKYR6EU,Bell,JD0UP0GB5,サークル,0,7940,1200974902706,1,6,1,4,5,1,1,1,4
5LT3LJ3EG,gamoti,FK5MUK0ET,くる♡すきクラブ,1,7941,1200344059819,4,6,3,9,3,8,5,4,7
NJBC5D0RT,たかっち,7R8NKPAB1,花帆推し倶楽部,12,7942,1198702006983,7,6,5,6,5,7,5,5,7
EUP6B6DTU,Liymass,GN1798YEX,ド!ド!同好会,1,7943,1198293826482,1,4,1,4,5,4,4,1,5
HJ9IBL3SP,きなちょ,HKETDDCK6,ぼっちざ蓮!!,0,7944,1198017892041,2,1,1,4,1,3,4,2,6
4XP1CUVYE,Rio,36DAM7HBL,蓮隠れノ里,0,7945,1197315490362,5,4,4,6,8,10,4,1,4
WT687TQGA,ゆだん,G8F0M2PH2,アフターウォール,4,7946,1196830966138,5,4,1,4,5,5,2,4,6
9M0LKVKRG,蓮根,7MPNTWKTN,Dreamers,4,7947,1196479365334,10,2,3,5,5,4,5,1,1
A5R8R1CJ6,いゆ,GGK2P93JK,きゃらめる,0,7948,1192402961717,9,10,9,1,4,9,3,1,3
FCV8B4U8P,西木野真姬,AGJ215YND,蓮の空中國分校,2,7949,1192052692320,1,5,1,4,1,10,1,1,4
BD69V2ZLJ,ただもの,YBGGFK8G3,t,0,7950,1188515444754,7,5,4,4,8,7,4,4,5
POMUZ1KNB,加賀,XVTV7MVCX,雪月花,1,7951,1185479838349,5,5,4,5,6,5,4,5,5
NBPJYWRBR,スズラン,AHE0E3JND,ありがと！にひっ,1,7952,1183353604249,9,4,4,4,6,5,1,5,7
R3J3VX0Q3,Shin,4RY75CKM4,LLすこ部　メ募,3,7953,1183194091342,4,4,4,2,4,5,4,5,4
9YJ82F5WH,yuta,XVTV7MVCX,雪月花,0,7954,1177804859799,6,4,1,2,2,7,6,6,7
70G3Y1WK6,Hayate,T2XRMGEAE,蓮根無言会,0,7955,1177741772068,2,2,1,5,3,1,5,1,5
MSY645YUB,いい,F2M746D4B,頑張らないクラブ,9,7956,1175423777514,5,6,4,4,6,5,6,4,4
YFVPN1MU2,王,G0J2F9NAL,さやさやさーくる,0,7957,1175030735341,4,4,1,7,1,3,10,5,5
TG7XB22VK,ライチュウ,DY28U1W39,限界オタク,0,7958,1174566899949,5,7,1,1,1,4,4,4,4
2P400PNF7,Tom96378,UVM6NP6V7,リシアンサス,0,7959,1173754547039,4,4,1,2,1,1,1,4,1
UKNMUM4VU,ひろ,V7768X8AC,せーので！,0,7960,1171506484624,1,1,1,3,4,1,1,1,1
7PRDYM338,プリティ洗濯機,8JMW9G2XW,僕らのリンクラ！,2,7961,1169925695397,6,7,5,5,5,7,6,6,7
71D8UUOUT,かみゅ,K4EGD5V86,京大LL研究会,6,7962,1168709983440,1,5,1,3,4,1,1,4,1
7FG7RW2QO,mn,89CA9J5NW,サークルK,2,7963,1167961492610,1,7,1,8,7,1,4,7,7
X1HJV4Z35,brer,1N4JY7A96,あまやどり,0,7964,1167519708836,5,7,4,6,4,5,4,5,5
HWYKY1XYY,「塩山犬太郎」,TBX7N9RK5,つよつよなLH,0,7965,1167314375693,5,4,5,4,4,5,1,4,4
4LZBOTBXW,ヴィータ,8JMW9G2XW,僕らのリンクラ！,2,7966,1165800591993,1,1,1,3,8,6,1,4,1
8VBRMKC76,べかんこ,5W8RPRVUA,ド！ド！泥！,2,7967,1165224628685,7,4,5,6,5,5,3,4,4
FEEQQHHBA,たいぱな,ACH6PMHX4,まったり塔,1,7968,1163228426798,5,5,4,6,4,8,6,6,1
UEHM7HPXE,もやっと,PD80VCP5N,虹ヶ咲学園,0,7969,1162822895244,3,9,2,9,3,3,4,4,10
X0V32G0L7,おでんくん,A3472CNJE,ハントン✿ライス,0,7970,1158681480196,7,4,2,2,4,5,5,5,4
H99T8NFBL,フロストスター,,,0,7971,1156840027197,5,5,4,4,4,4,4,1,6
AHP5IH1KR,ほみ,3A63DYH54,LLすこすこ部,9,7972,1156455239722,4,6,4,4,8,7,4,4,4
3APTKYWGQ,リコ,CV62FGL1U,花咲かせ隊,3,7973,1156080573676,4,4,4,2,5,4,4,4,5
4PWUQDH7E,椛,,,0,7974,1154180950556,8,7,1,1,1,4,4,4,7
F6AJ2DWE5,やーやー,3FF3NB77X,せーはす愛好会,2,7975,1151273306905,4,7,4,6,5,5,4,5,1
2K9EBJ5HV,ドレッドデース,YVV9CMBLW,東京公演で沼落ち,1,7976,1150089246704,10,1,5,4,1,5,5,1,1
33W7012KL,やたまる,NDGW77R2V,こず花帆尊い,0,7977,1149842571354,1,5,1,6,1,1,1,5,10
V8TFQUZOR,かんわ,AE3L01V24,LOVEミラクラ,2,7978,1148400754987,1,1,2,4,1,1,1,1,1
KD2G96K9L,比企谷小町,BYA3FA0X8,無言ぼっち同好会,0,7979,1140794733471,1,1,1,3,2,1,1,1,1
MNHM1DYYW,にゅるたこ,PR2BGEK5K,パッショーネ,0,7980,1137282176536,3,1,5,3,1,9,5,1,1
0NOKTLS3N,キラリヴィーナス,3N7FL0U6U,destiny,0,7981,1137145610406,5,5,4,3,5,4,4,1,4
2XPK2CF09,DUKA,G0J2F9NAL,さやさやさーくる,0,7982,1136869021078,1,1,1,2,2,1,1,1,1
6EA5VF2GH,「スミロ」,9JTF508LB,スクスタ亡霊部,11,7983,1133154128044,7,5,4,4,9,7,4,5,6
B9TMW2TRD,あるしな,28XJ8NK4L,蓮ノ空まったり部,2,7984,1131832895508,4,5,4,4,4,4,4,4,1
TW6V1UTMW,カプ厨ーノ,XE8513HNP,喫茶カワウ空✨,0,7985,1130295558718,2,2,1,2,1,1,2,1,2
DAY78MTHU,oga,M6UPWJ6DU,蓮結ぶ虹と星の音,0,7986,1125989352753,4,4,4,2,4,5,5,4,4
FGA039FT4,なんぽ,K7LC46V5M,Link！ラ部,0,7987,1125060351094,1,1,1,2,1,1,1,1,1
7AM8REEGC,Dendro,JD1PFYJWE,瑞蓮隊(無言OK,0,7988,1124985583747,10,3,5,7,8,6,6,4,7
7DU6ELB6C,はばねろ,1D7T2UXC2,無言でのんびり,3,7989,1124846191379,8,7,4,4,6,7,7,7,7
H9EY9H07Y,おん,DULFP3TRN,めぐ党員の部屋,0,7990,1123441504770,10,10,10,10,6,1,4,1,5
FD3744HWG,JUNE,XVTV7MVCX,雪月花,0,7991,1123284484663,1,1,1,4,1,2,1,2,1
0R2H1NVHY,Juck1968,0B8RTHY4D,のんびり屋さん,1,7992,1122082479795,1,5,4,2,1,5,8,4,5
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,7993,1121242731267,6,7,4,5,8,4,4,4,5
EJEHECMV2,だいすろーる,AXGGJ4EJ1,所属だけしたい部,0,7994,1121011522093,1,10,4,2,4,5,1,5,1
YP291K184,雪鴉,PPAHU1TNY,蓮ノ空のんびり部,11,7995,1120379769702,5,5,5,4,4,5,4,4,8
VXHVFA9G5,なゆゆゆゆゆ,C003CD1RW,☆蓮ノ空クラブ☆,2,7996,1115602136626,1,7,1,3,1,9,4,1,4
Q14VCPQ0R,サイカ,72JD1J72G,適当に,4,7997,1114406070756,6,7,4,4,5,5,5,5,7
GM1GRBDDC,アスク,CFK94564X,アスクの村,0,7998,1113012898181,7,4,4,4,8,7,3,1,5
86GT7W189,シャック,ABU58EVJ2,Quatuor,0,7999,1111482355100,7,7,8,6,6,8,5,7,7
RATUEJ6W7,バシム,D7UA5ER1E,UR報酬欲しい！,0,8000,1111006832391,1,2,1,3,3,2,1,10,10
LP38ZNMCA,ルビコン,L91N4WPUD,ルビコン解放戦線,5,8001,1107128718959,5,5,4,4,8,5,4,5,5
9O190IF58,あき,WNA5GTJPP,蓮ノ空百合クラブ,2,8002,1106933177153,4,7,4,4,4,4,6,6,5
H7887E1A0,ちゃむす,,,2,8003,1104285646499,5,5,5,4,6,5,4,5,6
2M7Y5V8IX,ゆーま,X33HHA9F8,アルストロメリア,3,8004,1102391019337,7,7,4,6,8,1,1,1,1
JPV1RJP7S,ぼへみん,EECF9C0N3,蓮ノ空　茨城分校,8,8005,1100602798608,5,5,4,6,7,7,4,5,5
YUB3EPGGE,HiRo,0CCFXC2HF,Ricebird,0,8006,1099406048377,10,5,1,1,5,5,2,4,2
ZFB7JJRTD,タカみかん隊長,97Y59KBF0,乙宗梢倶楽部,9,8007,1099096335642,8,4,1,1,4,10,4,4,4
H5T2597E1,chill,R8C4YP82A,蓮ノ蓮,0,8008,1098841640413,1,5,1,4,4,7,1,5,4
KRKHL7T5G,海軍カレー,N83DW3NYG,†極最強倶楽部†,0,8009,1096355819028,7,5,7,5,4,6,7,7,5
F3I6GMQRU,ちゃいろ,G19FFDVKH,くろけだま,1,8010,1094822753311,7,5,4,4,5,7,4,5,8
P5PGW5TFD,真城優,0DT3GEJ6C,BBF 金沢支社,2,8011,1093705906012,7,1,1,3,7,1,1,1,1
6EWA1MEX7,メロンペンギン,1C2GN787H,℃！℉！度！,1,8012,1092251631255,9,4,4,5,10,4,6,4,5
SR8KKLUZT,こめぞー,A208R9K5F,蓮ノ空の空気,9,8013,1090735747877,7,7,8,4,6,6,1,5,7
3TDLBGLK9,あー最低,06DCWC1RE,とりあえず参戦用,0,8014,1088006842054,2,2,1,4,1,2,3,1,6
DLVE9BZ1H,波,KFC62L0FV,ねるねる同好会,12,8015,1086872500276,1,1,1,2,1,1,2,1,2
IDINRH02H,ゆうは,FV38N1J23,イベント用,2,8016,1085508429992,4,4,1,2,4,4,1,4,4
XWC27ERTD,あんげ,K3LMN5JHH,金沢カレーの皿,2,8017,1085166198691,1,1,1,2,4,4,1,4,1
JKGDLV8YH,じーびー,BPFAT416J,さやかわいい,1,8018,1081897465915,8,1,1,8,2,1,3,7,10
8M3DODEVR,フォロ,VNEY6C9BE,スリーマーメイド,4,8019,1081780569178,1,6,1,4,8,2,8,1,6
5X73VOAM3,幸水梨,JVX27DWXH,和梨好き倶楽部,7,8020,1081570666394,7,4,4,5,7,7,1,1,5
L7WLFN576,けんさん,06DCWC1RE,とりあえず参戦用,0,8021,1080583569406,4,4,1,4,1,4,3,4,6
9L4WK7YNL,虚無虚無プリン,V7768X8AC,せーので！,2,8022,1080347965669,8,5,4,5,4,10,2,7,7
AMLER3438,うみねこ3,X87KNX4N3,蓮ノ流星群,0,8023,1078852595960,4,7,5,2,4,4,4,4,1
