player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,瑠璃乃,慈,梢,花帆,缀理,さやか,姬芽,小铃
KCT0FD3B4,こえ,PH0YEPJD8,蓮ノ空北國金沢校,8,3655,159081515111051,6,8,5,6,5,10,4,4,5
C7EXYN3VN,瑞河喜歓部員,WCL6R1ANU,無所属の会,0,3656,158955917206176,6,7,7,7,6,6,5,5,6
0GP46HVXG,はちれい,5V9TDD4NF,みんはや蓮ノ空部,2,3657,158766844570085,2,1,1,1,1,6,7,1,4
LEU68HE0L,UUU,PUJ0ERCMW,蓮ノ空倶楽部,0,3658,158501618517126,5,7,8,8,6,9,9,5,5
NB0U0UY70,Shinya,K69M1X95F,アイリス,0,3659,158501601548904,5,5,8,4,5,8,9,5,6
7ULWY3GMP,もちこ,GVY1F8C9D,花咲くラブライ部,3,3660,158483217189205,3,7,7,1,2,9,3,7,1
LXZB6F6RI,てーとく,0WW0K5XEX,くりあろーたす,0,3661,158455328882839,5,8,8,7,6,7,6,4,5
LTTUX9L0J,Saryu,8588YN91J,虹咲学院,2,3662,158315658675078,6,1,5,5,3,1,5,4,5
80BU4H1DL,あわき,V6DV6KETG,梢好き好きクラブ,2,3663,158207442113580,7,9,9,7,7,7,8,7,8
3UDP4V35N,花目,43HRXMXWA,無言OKクラブ,0,3664,158133713527489,7,2,8,4,7,2,3,1,10
Q5Y1MFWJG,HKいかめし,3LUL3WR8Y,零組,4,3665,157685302657871,6,7,7,5,4,7,7,5,5
PU3AMW43V,ぬにゅぽろん。,UCWKRB3WR,菅沼千紗が大好き,0,3666,157576037942826,5,6,5,6,6,8,7,1,6
KW0V2VLU7,Cyan,9JTF508LB,スクスタ亡霊部,5,3667,157539254096192,9,8,8,9,9,9,8,8,9
D76DF0604,夕立@みらぱ推し,W6JWRJGJH,ハロめぐ同盟,0,3668,157512485162573,7,4,10,5,1,7,4,4,5
F1HLNJN9L,ざき,DBHVM0X7P,ガンフィンガー村,6,3669,157485853048249,6,7,7,5,2,7,4,5,8
GOR4CMF6T,冬人,N1JAJ83CA,蓮ノ空園芸部,5,3670,157398224778440,5,6,9,5,4,9,4,5,5
5FVD8TFC5,あべかわもち,1EL57CDR0,なんもわからん,0,3671,157391264932395,5,7,10,8,4,10,5,5,7
5P07845LT,しんのすけ,AE3L01V24,LOVEミラクラ,4,3672,157336118610001,4,5,5,5,5,7,5,5,5
LJ0BRY5LX,じみー,4XRHRYDW4,無言でエンジョイ,2,3673,157288116999086,6,7,10,7,5,8,3,4,8
GVEJFEYU2,リスぽん,YD2XWWFA4,蓮好き好きクラブ,4,3674,157285537724129,4,5,7,4,4,10,10,3,10
RW1CU41CB,だーしゅ,G0J2F9NAL,さやさやさーくる,2,3675,157198664820913,6,4,4,3,5,6,5,5,6
U5500U9EW,ミルティー,MTBP3B4GM,ふらわーすきすき,0,3676,157108796792744,6,7,5,7,5,7,7,4,5
T3NCHMRHP,TG,R083H7WRN,サークル無言,4,3677,156733611054473,3,5,5,3,3,8,5,2,1
524F8V699,すけさん,FC8NBAJBT,ラー麺二郎金沢店,3,3678,156563247618728,6,7,7,7,6,7,7,5,5
09BGMNTAR,狼,MVMP6NNXD,空き時間らくがき,0,3679,156395009108391,6,7,7,9,5,7,5,4,8
A7PY52EUA,けんちゅけ,BVPHKBNC2,れむキンTV,2,3680,156380169969667,4,1,1,4,4,3,1,1,4
1185PKQ3V,りりん,BELCUYCMH,蓮hkg香港分部,2,3681,156168989299219,7,4,6,5,5,7,4,4,4
2DW7GKH52,ペンゼン,AVX749PPB,姫芽ちゃん親衛隊,1,3682,155888572031926,2,1,1,1,2,1,1,8,2
P80R78494,進藤•野中うたい,YFADYJVW4,FPS好きクラブ,0,3683,155640272379531,8,4,4,7,2,7,10,1,7
BLDOER78B,スオク,2JK7E4115,ラ！推し,0,3684,155608233079242,4,4,1,4,4,4,4,5,4
F2A1RX60N,みどり,JA2C658FW,さや綴理の村人,2,3685,155588240273757,9,4,10,10,5,10,3,1,1
EYVPWFRR6,クリッパ,AR9HR528A,いろいろ実況,1,3686,155000476598055,3,4,7,4,4,6,5,1,6
R6RXBL0LH,:p,279NUYU7C,れんこん,7,3687,154756045033893,7,5,6,2,4,7,3,5,8
77S4HCW1S,おっとっと,RHU8M5VUL,幼馴染同好会,3,3688,154741513648989,4,5,5,4,1,7,7,1,7
07KJ140KO,星空晴雪,V7768X8AC,せーので！,1,3689,154542426121263,5,5,5,4,4,5,5,4,6
1X0SI50X8,ショウ,UW7XNGLNW,フラワー!!!!,8,3690,154379607526232,4,5,5,6,5,5,5,5,6
GYDNPMHEN,ねる,V6VCA0C4N,ドル家の『D』,4,3691,154328762031573,4,10,10,1,4,4,1,9,4
4LKF50K1R,まぎこ,1VPK1PKFW,すりすりの森,2,3692,154322694416494,5,4,9,6,3,8,5,4,9
LJJD2P45P,yaopen,A3X92L6YU,お試し用サークル,2,3693,154318311269790,5,1,1,1,1,5,7,5,7
88VT23PV2,しずシップ,CEP973KKU,スリブ好き好き会,0,3694,154176716066696,5,7,7,6,4,7,7,4,5
TRINQB51J,㍿2㌢㍍,X45T3U322,アニメ最高クラブ,2,3695,154067912607676,5,5,8,5,7,8,8,4,6
4NT0CHOHL,みそしる,M8LEKM6U4,ルリめぐ,8,3696,153908953209089,7,8,8,7,7,8,8,8,8
WT9FEXW80,せみち,HBD61R6WC,梢先輩すきすき部,0,3697,153405350923178,7,7,7,8,4,7,5,4,5
VYJWE7127,ほっさん,ERVDJMHPF,敦賀第二機関区,2,3698,153368981604998,8,8,6,6,5,7,5,7,9
7N3C26NRR,2262z2,TFGKYEY98,LLP JR,0,3699,153158111417946,6,6,4,6,6,5,5,4,5
3H4T36UWG,コウ茶,95031TR10,ひめぎん文化会館,5,3700,153149537280927,4,7,4,4,7,5,5,8,9
F0X4VXMU5,近江遥,1EBG7YUTL,菅！CAN！叶！,0,3701,153122911480827,2,8,10,10,5,10,9,4,7
T0YJOF9KT,おやき,NMT63RUDV,泥村,2,3702,153045486290033,5,9,4,4,1,10,1,1,10
2MADBE8RK,ミツキ,YVV9CMBLW,東京公演で沼落ち,11,3703,152768715697239,6,6,10,10,9,10,7,10,7
NWWUBUW9T,Dell(でる),H0DV3JJGA,かほさやてぇてぇ,6,3704,152759210044406,6,6,6,9,6,10,5,5,7
VAC80HKVR,曜丸祭司(仮),NC2YT2V28,蓮之愛同予者何人,1,3705,152706450814027,6,6,4,7,3,5,3,6,4
LI442CJCF,みやび,4XRHRYDW4,無言でエンジョイ,3,3706,152621700235914,4,7,7,5,7,7,8,1,4
TKF8H11YL,けーか,CV62FGL1U,花咲かせ隊,10,3707,152465774830880,4,4,7,7,4,7,7,1,4
JBQWH7OSQ,チーズドッグ,XXMU9WLKB,梢の機械さん,8,3708,152354172004148,7,7,8,8,7,8,5,4,6
QMTRT7QBS,みかん星人,JA2C658FW,さや綴理の村人,4,3709,152071791699601,6,7,7,7,5,7,5,5,7
9GVJ8E293,ねこぱ,998H940YN,お嬢様筋トレ部,14,3710,152031765506867,8,8,10,9,7,8,7,8,8
A2EBNM355,ウサギバリスタ,K2L5DCVNR,REAL,2,3711,152008804936904,5,2,1,4,4,1,1,4,4
N40J7J2H2,ブレッキー,646YTH7KK,KA,0,3712,151907061420565,5,5,5,9,4,6,4,4,5
VL4J4YY53,cattie,V6DV6KETG,梢好き好きクラブ,7,3713,151791528775798,5,7,10,5,4,7,5,5,5
T581TN0I8,わんだーらんど,W3YKKRWHG,ルリと愉快な一家,2,3714,151543479176053,2,4,4,4,2,4,7,4,5
37O189Y0P,イウメ,BEMED3RY1,無言無課金ok,0,3715,151537519527615,7,5,7,5,4,7,5,5,5
A4OD0AEQ6,ROUVIS,8YNHW7530,虹ヶ咲、蓮ノ空,4,3716,151463473819870,5,5,7,5,5,8,7,4,5
VO56B8CX1,ゆきした,XE8513HNP,喫茶カワウ空✨,12,3717,151346777005228,10,5,8,10,9,6,5,4,5
W57NVLWY6,ノイマ,F8MLHU2NV,乙宗梢様､､､,2,3718,151328911005608,5,6,9,5,5,7,5,5,5
22H2J1DEN,稗田就是DD啊,DW13FCXPT,Mulbungs,10,3719,151319284673691,6,9,4,5,1,4,7,4,5
DRGR53P7W,陽,4RY75CKM4,LLすこ部　メ募,0,3720,150985192889154,5,1,9,10,10,3,9,3,4
M6ERFL81R,じゃがえもん,828YTYAA9,箱推し社畜の部屋,0,3721,150863581621107,7,7,7,8,8,7,4,4,5
R3PC0R627,びーと,4FXPC55PY,PPIHクラブ,1,3722,150813202041176,5,6,7,5,5,6,6,4,6
0NF7JBV7A,ソミミ,NT2KU5174,こずかほ。,6,3723,150796364847364,7,6,6,7,3,6,3,6,10
0T1WS2RR2,つばめ,26GG42M4L,カプレーゼ,8,3724,150567474024031,7,6,10,7,4,8,7,5,8
3D29V5EEW,阿僧祇,1YHDY3DR3,蓮の咲く池,0,3725,150530232636790,4,5,7,5,4,9,7,5,7
5FE62D8VF,ピピひなた,95031TR10,ひめぎん文化会館,2,3726,150435414802703,4,1,2,9,3,3,5,4,7
IJE2PAYVU,びばんだむ,8ARWEB67F,蓮ノ空れぎゃ米部,15,3727,150362905642000,7,7,7,7,6,7,5,7,7
4RL397PL4,BLUE DIA,TDHKGHFPA,無言参加○！,2,3728,150144792048323,6,7,7,7,6,5,5,4,5
2WCWD92Y0,プラはに,RF5215M2U,スクステ同好会②,6,3729,150057783395946,6,7,7,7,6,7,7,6,7
8OWGCGEQC,きつかわ橘川,4WWM4VVDK,蓮ノ空遊戯開発部,0,3730,149972779034213,10,1,4,9,6,1,8,1,1
JGDJBL79N,ろこ,998H940YN,お嬢様筋トレ部,4,3731,149959407145207,7,5,7,7,5,7,5,4,4
P2MJB28G7,Can,APD9U5CFA,立ノ空スクステ部,8,3732,149901990113252,2,5,9,7,1,8,6,1,6
U35HXYGGK,でー,F2CFWVMY9,藤島め組,4,3733,149655383368249,6,5,7,7,5,7,5,5,5
YR5WZBFHE,9,N752V1LD6,思想の溜まり場,12,3734,149349053904939,6,6,9,9,6,10,6,5,7
DHN36R7GK,あるふ,HUYTHRVUX,らっこ,0,3735,149327265395321,3,7,7,7,7,6,5,1,1
Y7B41F69N,秋,NC2YT2V28,蓮之愛同予者何人,12,3736,149274398660788,5,7,7,5,4,6,4,7,7
52KQKW48S,nikki,787M83PDC,FU€TORY,11,3737,149159798764656,5,5,7,6,7,8,8,5,8
RXJVL7G33,ひかり,2DYYAPFVN,蓮っ子村,2,3738,149044660498417,7,7,5,7,6,5,7,4,5
N1554VTPE,けいてぃ,PR2BGEK5K,パッショーネ,3,3739,148984054750763,6,8,8,8,6,7,7,6,7
EA3CQLHAU,しましま,XPRA8TRVE,蓮ノ空ロボット部,2,3740,148979038117303,6,6,6,6,6,5,7,5,7
F4M9KTM9V,うさぴょん,646YTH7KK,KA,0,3741,148907489436349,6,4,7,7,4,7,4,4,5
2A43L9B5K,かんかんみかん,27N2UHJYL,ラブライブ格ゲー,0,3742,148341092626148,5,2,10,10,2,4,5,6,8
T23HY3WRB,えーぷる,BT22M41DV,梢花帆吟子同好会,5,3743,148273266061649,6,5,5,5,5,5,4,4,4
AXPN0CGYD,まっぷり,T045NDKW0,♬さやか愛好会♬,1,3744,148253398197472,6,4,4,1,4,5,5,4,4
6G88GKY77,ひろくん,X34LWGL6R,サークル2,14,3745,147905681382517,5,9,1,10,1,10,10,9,3
78RYGYT9Y,Corus,PPAHU1TNY,蓮ノ空のんびり部,1,3746,147860772212164,6,8,5,8,6,7,7,6,7
VJWFL71HX,Ponchau,N2KCENRKH,猫＆旅大好き部,12,3747,147766955141169,6,5,6,5,5,5,5,4,5
QYCYJQ8OZ,スラ,3FF3NB77X,せーはす愛好会,4,3748,147498946250735,5,7,8,6,4,7,4,1,4
QT5JKS5LE,レフティー,GKR9TEBYC,毎日がホリデイ♪,0,3749,147251205461636,5,7,7,5,5,6,4,7,7
F4T6WPBA3,さち,1GJC67JLM,無言の泥,0,3750,147196173561630,4,6,6,5,5,5,4,1,10
9JJVUNQQY,なつめやし,M7HJCP8WY,留年回避補習室,0,3751,147174936833029,4,7,5,5,6,7,7,5,6
3BWEVDR9D,ハジメ,Y2R7E79U3,カワウソ同好会,6,3752,147153083147517,6,7,5,6,5,5,5,4,7
5RZHTH6OU,ともも,T045NDKW0,♬さやか愛好会♬,8,3753,147046501331338,6,7,7,7,6,6,8,5,8
KQRH4IGJW,ハッピィー,8JMW9G2XW,僕らのリンクラ！,12,3754,146928804589056,7,7,7,6,6,7,7,4,7
XJVFJWURD,まだ馬匹しない,18YYNRFGA,LotusSky,0,3755,146877331543375,6,7,8,8,6,9,6,8,9
LCDDXVRH3,BS,7R8NKPAB1,花帆推し倶楽部,1,3756,146732429965934,5,5,5,5,5,6,4,4,6
KAL9BRYYN,きょんぴー,G2BWENR1C,せーはす応援団,15,3757,146726838880393,6,10,10,6,5,10,4,7,10
J9LEM6N17,h,GW4CH70HK,TKG同好会,6,3758,146684905837169,5,6,9,9,6,9,5,5,6
RZMJH77DU,りゅーきち,NT2KU5174,こずかほ。,0,3759,146681310265252,4,8,7,4,5,4,4,7,4
H72A59R4Z,????????,N34LHVJKN,のんびり堂,0,3760,146614186415009,4,4,5,4,1,6,5,4,6
12VXEYT0F,しや,KBJ2P8T0Y,人見知りの集い,9,3761,146610114930052,7,8,8,10,7,8,8,8,8
R5JDVB84H,人参丸,GVT61ATX0,なのだけれど,0,3762,146436343688966,6,5,1,2,5,5,7,5,7
HRR34B2P4,RAON,V33FGRFC4,1限目に遅刻ラブ,2,3763,146400889036200,6,8,8,8,6,9,7,7,6
YUUGQ6S6D,わかめとうふ,W3YKKRWHG,ルリと愉快な一家,4,3764,146391852506087,5,7,7,6,5,7,5,4,7
GYH12P5KV,lain,0MVC7W2PD,WIRED,10,3765,146221277119971,8,8,9,10,8,9,9,8,8
OKCYEGBCK,貴之,CX967RTGY,おんゆあさーくる,1,3766,146149900012159,6,8,7,7,5,8,7,5,8
UPYDB5L52,ＭＯ,M8LEKM6U4,ルリめぐ,11,3767,146033785530863,8,7,7,6,6,6,7,5,10
5C23KT41S,ケロケロ,DHKUGEWBJ,めぐ党虹ヶ咲支部,9,3768,145982401862065,6,4,5,5,4,5,4,4,5
1D85LXNSN,きんぴらは塩麹,KA652DGYV,ゆるリンクラ,6,3769,145919336133010,8,8,5,7,7,5,7,4,6
GJWNTSJQX,おーくぼ,W3F0URUJC,梢先輩応援団,6,3770,145851376601413,6,7,7,8,6,8,7,6,6
7TFGLDYA6,だいだい,FG5VFFNRK,蓮ノ空おじさん,3,3771,145831048717900,6,6,6,5,5,4,5,7,7
KAX983NVY,羊,GW4CH70HK,TKG同好会,0,3772,145824703089442,4,4,4,4,4,7,4,4,5
X78ZIRY1X,とく,KC1W74B9B,蓮六園,0,3773,145787648734594,7,8,9,9,7,9,8,6,7
NT7EO6Z8B,高峰　椿,N8L41JAA7,無言 ノルマなし,4,3774,145761103433953,4,5,5,7,4,7,5,4,7
D8J6GM5YW,たま(ざらし),YD2XWWFA4,蓮好き好きクラブ,0,3775,145612874641494,4,4,7,7,4,7,5,5,5
KEY06B19Q,kince,919XF8V2V,蓮之空大三腳,8,3776,145567196809499,4,4,5,10,6,5,7,1,1
W413KCJ21,花宮ももこ,W3F0URUJC,梢先輩応援団,4,3777,145550322439027,6,4,4,8,6,3,4,4,7
W1RBXW89C,ウバギ,M8LEKM6U4,ルリめぐ,0,3778,145525689288554,4,7,5,5,4,5,4,4,6
P35KF718F,うしどっと。,NA7CCGNDH,8番らーめん好き,3,3779,145437342306924,7,4,6,6,6,7,5,7,6
TX6PQW596,おハッセ,DMDF4VUL1,ゆるはす,3,3780,145280062453777,4,4,5,4,4,6,6,4,8
FDN2DNMKL,おがわん,T4WY63DB9,ういのま,2,3781,145267376838154,5,8,5,10,1,4,4,7,5
B7F8XL777,ひかる,K7LC46V5M,Link！ラ部,2,3782,144991048691722,5,5,5,6,5,4,1,4,9
TLUVWNHM8,Jiebro,J800VVPTN,Aqours,2,3783,144969336432862,7,7,7,1,7,1,6,4,5
R8XWPG9A8,さ,9U8KNU6U9,対抗戦用,0,3784,144787487769234,6,4,5,7,5,6,4,4,5
R4KMJE91V,Ktk,XLBU65J86,花の壁飾りクラブ,2,3785,144706574489325,5,4,8,5,1,7,2,1,6
0RRU916UV,唯ちゃん,0MF6U6UPK,あなたなら大丈部,0,3786,144630487479395,2,10,4,4,1,1,4,1,4
NBG0TN1VK,ケムシャル,HKETDDCK6,ぼっちざ蓮!!,1,3787,144557678184138,4,4,9,10,5,6,2,2,1
WJ7UYTP9T,うぐいす,Y2P9LABR2,スクステ同好会③,4,3788,144431185481134,5,7,7,8,7,4,5,1,1
BB0D427EH,Ryuji,L10A3854K,ラベンジャー部,1,3789,144366391644460,6,5,8,5,6,4,7,4,5
VY5H5Y1L7,いちろく,CTW8DKV5P,まったり,4,3790,144362537591269,6,7,7,7,7,7,7,7,7
2KAA68K5G,乃木 • エンデ,N8L41JAA7,無言 ノルマなし,5,3791,144359978835333,8,7,1,4,4,10,1,1,1
2DGEPNUX7,Nonpee,LFB48H6MU,超初心者の会,0,3792,144264240598076,4,6,6,4,4,6,4,4,4
U5FJC0B5B,たまに,W71PEB8XY,戦慄のたまに衆,7,3793,144215343706933,4,7,1,10,4,5,6,1,4
QYHPVIYV9,ロクレン,T2XRMGEAE,蓮根無言会,0,3794,144132014758273,7,6,7,8,4,7,4,5,5
USL4MDH3Z,閣下,J8HXTJ8TB,流し素麺同好会,12,3795,144027724310182,7,7,7,7,6,7,7,7,9
CAX9XGU98,三枝このは,JVUNVCT8P,梢先輩のASMR,6,3796,143987356393450,7,7,9,7,7,9,8,7,8
M8W7X6A8U,つるぎ,FG4170141,♪さやか愛好会♪,0,3797,143933840675011,7,8,9,8,7,9,5,7,7
LRYEKPCD8,toki,57HNJ07NK,みらぱ進路相談列,2,3798,143815736168941,4,7,9,7,4,7,4,3,1
2ZLK602NK,same,N8L41JAA7,無言 ノルマなし,0,3799,143699573779978,2,1,1,1,1,10,10,1,8
79U9F0N2C,頼叶,AG9PKMMC3,ぱかぱか同好会,6,3800,143696594216367,6,7,4,8,5,6,3,6,6
WANZVE5C1,ao,T48KV9EP2,無言ぱーく,2,3801,143659551512038,6,5,7,7,5,7,5,5,6
RJFX8NFUU,えるえる(ドクQ,4FXPC55PY,PPIHクラブ,1,3802,143546360970444,6,5,7,7,5,7,4,5,7
MC3RVCA0L,Kazuz,AAHB7C276,HaCordVN,0,3803,143436273522011,9,6,8,7,2,6,2,2,4
48RBUG2U8,クリオネ,RHU8M5VUL,幼馴染同好会,2,3804,143369980705110,6,7,7,7,7,7,7,6,5
EPDD5K9E3,sein,BYA3FA0X8,無言ぼっち同好会,0,3805,143368490639513,5,7,7,7,5,7,4,4,8
FACXNTRM7,Anemone,7XH3K4GBT,LLP,4,3806,142968804851284,6,5,6,5,5,5,6,4,5
KHRKE5CNP,yuc,919XF8V2V,蓮之空大三腳,6,3807,142802521279285,6,8,4,10,4,5,4,4,8
G5DXHDJY1,ノダラ,F53AELUNC,ソロっと倶楽部,2,3808,142666902835731,5,7,1,7,5,1,7,1,1
FCEAL6AX9,alrx,7XH3K4GBT,LLP,2,3809,142656568961053,5,5,8,9,6,8,5,1,5
KEA9AE70L,Fesia,0XUV5025C,めぐめぐバブり隊,5,3810,142497415711558,4,7,7,6,5,5,6,3,5
PKT6MUJP0,お野菜さん,95TAREFPT,ご自由にどうぞ,2,3811,142482080359287,7,8,7,7,7,7,7,8,8
09NH2GY9J,めぐ党.しゅん,9JTF508LB,スクスタ亡霊部,2,3812,142387041069953,8,10,9,10,10,10,10,7,8
RD5277HR8,なぴ,K25DPPGT9,圧倒的にまったり,0,3813,142381717587880,4,5,7,4,4,4,4,4,4
BPUQ4U31F,ウグイス,Y2R7E79U3,カワウソ同好会,7,3814,142160729516251,6,4,10,7,4,7,4,7,7
Q99L20OEH,らったん,KXU941RFJ,梢先輩おめでとう,2,3815,142114840986603,6,6,8,8,4,8,4,5,6
4UVXDTM30,ゴン,KGY709ULG,蓮の花束,0,3816,141971383494293,5,5,5,10,5,7,7,5,10
AF9WUHL21,ふぃりあ,T56X6LP0L,光の海,0,3817,141927702892851,4,1,1,4,3,1,4,1,2
1XCGA0FBK,常温の水ぅ,M8LEKM6U4,ルリめぐ,4,3818,141748561721346,6,8,8,5,7,5,5,7,7
LX3R5U93G,るりのさかな,FNMV166UY,蓮ノ空喫茶部,2,3819,141703489795515,2,9,1,7,1,2,5,4,7
RWJTSAQK0,すたぁ西木野,2JK7E4115,ラ！推し,1,3820,141616676518334,5,7,7,7,5,9,8,5,7
7FGWUEGLZ,クリアー,J8HXTJ8TB,流し素麺同好会,8,3821,141338049632682,7,10,8,8,8,9,9,6,10
2LBFVOXSX,えすえいち村民,6XX7GBM0K,ぷちぐる同好会,15,3822,141293994864944,9,8,10,10,8,10,8,9,9
TH52BVJ5P,ふかこ,6BFC4G5YG,蓮ノ空足湯同好会,0,3823,141238826019897,4,6,6,5,4,5,4,6,4
C5DREU10F,乙丁,KULVP7FDR,アニマル分室,0,3824,140855228727374,6,7,5,5,5,5,5,7,5
F7OATNWQO,ハイヤード｢｣,CM5THHYHB,「」ノ空だけれど,3,3825,140678847573230,6,7,7,7,4,7,5,5,5
MPAR46VH7,asuda,EAY5EM96N,眩耀夜行好き好き,0,3826,140670310940899,5,8,7,8,7,8,7,5,7
M5A4O5IX8,みんと,N2KCENRKH,猫＆旅大好き部,0,3827,140642131931447,7,7,5,7,7,5,7,5,7
QWXQJVSUJ,くあ,FVJABCVP3,瑞蓮ラボ,12,3828,140569719368062,6,6,6,6,5,6,6,5,6
8E9593TDB,Chika,M8FM7P139,蓮ノ空ひとり旅部,0,3829,140515942588890,4,4,7,5,4,7,4,4,4
NKKJ5FAGE,うみがめのそり,E76N52LMW,イベントのみ,0,3830,140416556530017,8,1,1,5,3,1,1,4,4
ZH9JPITP9,ふじわら,3LUL3WR8Y,零組,0,3831,140206147481408,5,4,7,4,1,7,7,4,4
5UAPM0PJ4,ブロニー,CCACL2CMM,青い監獄,0,3832,140031168564183,5,3,10,6,5,6,9,4,4
9PF2CD2KM,tama8101,XTMGPY62U,スクステ初心者,0,3833,139849381173239,8,8,8,9,7,9,8,8,7
9VVAR16ZD,たあこ,5L9GNT78V,叶え！私達の◯◯,7,3834,139672320610669,7,9,7,7,5,10,9,6,10
DCA3TX2NE,リィ,2JK7E4115,ラ！推し,0,3835,139557525809817,6,5,4,5,4,6,4,5,4
R64J14HVT,白川彩羽,J800VVPTN,Aqours,0,3836,139452607942816,6,7,7,8,7,6,7,7,5
29WAYT8FM,reo,51CF1LTGY,ラ研連合,5,3837,139288872762667,2,7,1,8,9,2,1,1,10
0RRNRVGHK,MS09,PRY4573W6,報酬用,7,3838,139044617277388,5,1,8,5,3,7,9,4,4
ZUMETXLUS,タト,V26546K3D,乙宗気合筋肉,4,3839,139034514836096,6,4,7,7,5,7,5,4,6
RY2VRH8RA,サコク,NDGW77R2V,こず花帆尊い,0,3840,139014145342995,4,4,3,10,5,3,4,8,4
EHIFJK7AF,ぽんかん,J0N1E3Y09,月火水木金土日,5,3841,138844091255387,6,6,5,5,5,5,7,4,6
XJPKE2MPE,リベラル海野,GVY1F8C9D,花咲くラブライ部,5,3842,138560570645900,5,5,1,10,10,7,4,1,5
MJM7XBNN5,しほ,V8XX999F6,卍蓮村幼稚園卍,4,3843,138520189137999,5,7,7,8,6,7,4,7,5
GWRG89GTL,みむ,NL1MPRG05,とりあえず,2,3844,138320173058378,5,7,5,6,7,5,5,5,5
CWVLXKL4L,りんりん,L3NN1RWMY,アポロベイ海賊団,2,3845,138230357138034,7,5,1,10,9,1,5,1,1
5JVWDDW92,にけ,CWLK3KKHG,LGドルケストラ,0,3846,137948020188871,2,2,7,9,1,9,5,5,5
TP2EFMLU4,綿棒,VNEY6C9BE,スリーマーメイド,1,3847,137937367212887,5,7,7,7,5,7,5,5,6
T8L7QQ4RA,いしぽて,07JW71HWG,良いチケで観よう,5,3848,137870269530516,4,6,7,7,1,5,7,5,6
DUKU6LRDW,デュン,535L2H3JU,Lotus329,0,3849,137859193599945,4,5,7,5,2,7,4,4,6
J28PPT4LF,EthanLee,0XUV5025C,めぐめぐバブり隊,0,3850,137695104910229,5,4,4,2,4,4,2,1,4
25W9YGSKT,ぶん,W3F0URUJC,梢先輩応援団,12,3851,137621574889185,6,7,7,8,5,7,5,5,7
762ZY9B09,たろう,JTX1G19BP,さやかほ癒し会,3,3852,137342093423750,5,5,5,5,5,7,5,4,7
EGJ7V5MKO,Rcsjk,BWD9U1EJ2,蓮之空中国同好会,10,3853,137314342567657,7,4,5,4,4,7,6,7,9
63JL9XU5J,tropical,0UT59MJ8U,かほすこ同好会,11,3854,137309590553325,7,8,6,6,7,9,8,4,9
4AYTAA1YT,むー｡❀,TB7GJ57D7,シャイニーフラワ,8,3855,137181234172442,7,7,10,10,6,9,5,5,10
AYVDF19YG,アマノ,FG4170141,♪さやか愛好会♪,4,3856,137131181082865,4,4,9,6,5,6,6,5,7
N6B21UPFM,go57,BT22M41DV,梢花帆吟子同好会,11,3857,137085594126109,5,5,4,6,8,7,4,5,4
5LK34EYHL,カク,7B0W0EWVA,ソロの為の避難所,0,3858,136814548754581,4,4,6,4,5,5,3,4,5
NIDAR0ZYH,MST,C0NDBKMRB,すりぃずぶぅ家,5,3859,136802807494090,5,5,5,6,5,6,4,4,4
5XU0JBZT2,遼音,K8C99H42D,ルリと喜ド！愛楽,2,3860,136741534307994,5,5,10,6,5,10,6,5,6
WWMNP9RZY,SASUKE,427WENUC4,心の癒し～蓮ノ空,4,3861,136693130734012,6,3,10,3,3,3,6,3,2
74C00PR0G,火掻き棒,G8K4NUR4T,ステージ創造科,0,3862,136646480928116,5,5,5,7,4,7,4,4,6
EXF868CHC,きしめん,W3F0URUJC,梢先輩応援団,0,3863,136499911360217,4,4,4,4,4,7,7,4,7
7GDDHSKDH,憧れのやくも,2L4HJXUUR,アマ研ガルパン班,11,3864,136499158960114,6,8,9,7,6,8,6,6,7
V5EX8U207,『Patata』,EEP20F2M8,綴理の綴り,6,3865,136445613756000,4,2,10,4,5,5,6,2,2
0SMA2YI5A,Forteen,3PPKGW6KV,リンクス同好会,4,3866,136039156820426,5,7,8,8,6,8,5,4,5
9EBN8N33L,Rina,AAHB7C276,HaCordVN,7,3867,136004099444764,7,7,1,8,1,4,9,4,5
6HR0BRG06,ビューティー,1AK9VTG3W,ドルケスキスキ部,0,3868,135840582957852,5,6,5,4,4,7,5,4,7
NII55R9QS,お米ん,G59NGM0XA,シュリーレン,12,3869,135833156947428,5,7,8,8,6,9,7,5,7
H5V0MEMRU,イモ子,0CEA9XFKR,蓮ノ空の泥人会,4,3870,135829099441391,6,5,5,10,5,5,5,5,6
N0CIHKTRY,むらさき,6U5YRWNNY,あすて☆りずむ♪,2,3871,135739383176782,8,9,10,8,8,10,8,8,10
73LBJV151,降雨,L1VGJTD5P,蓮ノ空お茶会部,0,3872,135709244325715,6,4,8,6,2,5,6,4,8
L0K2NCHYN,カンガルー2号,ATB27G5P2,おこめ茶寮,2,3873,135366730165171,4,5,5,6,4,5,5,4,5
2U8BL3TC7,オーコー,1618JMRED,リンクラ自習室,0,3874,135341047084154,7,6,7,7,8,6,7,6,6
Y0W27ACUK,pyon兎,TFGKYEY98,LLP JR,0,3875,135140625854236,6,4,7,6,4,7,4,4,5
DDMU97W2M,最近の暇人,CXG25026E,泥のみんなS,1,3876,134892175786023,5,4,3,7,7,4,2,1,5
7F091505K,ボンディーヤ,0MF6U6UPK,あなたなら大丈部,2,3877,134846281966417,6,7,5,6,4,4,5,4,4
