player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,缀理,姬芽,瑠璃乃,小铃,吟子,慈,梢,さやか,花帆
S2HJH365X,わわわ,L10A3854K,ラベンジャー部,5,4702,127721532015501,5,5,7,8,8,5,8,7,7
EY6VF5WB6,タケノコ,UX96YX4T1,『位置について』,0,4703,127477282110321,4,1,5,4,4,4,3,5,5
BBKWBREO7,カルガモ,NG47YWRR1,繚乱！蓮ノ空,12,4704,127155149446830,5,6,7,6,6,7,9,6,6
9RD1M0J9X,ことね,546E85JGG,月猫ぱーく！！！,0,4705,127048793991417,5,4,9,4,5,6,5,4,5
MFX0F4155,ゆりたす,GPKTRBCTT,騎空団蓮ノ空支部,0,4706,126998227364357,4,4,4,7,7,5,7,7,2
TEJ8KU2DF,シャドー,JU476V6K9,ポチッ！,0,4707,126858460443678,7,4,4,6,7,4,7,6,7
PAA5X2V3X,うり,W6JWRJGJH,ハロめぐ同盟,3,4708,126820366079186,7,7,7,6,9,7,9,7,8
AC2UYKE16,琴子樣,DALU6BL7L,東方星蓮船,2,4709,126768494095347,9,5,4,7,5,8,7,10,1
XRWCY0X2K,μ'6 ニャズラ,18YYNRFGA,LotusSky,0,4710,126700007611447,8,8,9,10,9,8,8,8,8
FCX92EF77,NQa,05KN1RR3U,さやかほ花卉園,0,4711,126661214645556,7,4,5,5,7,7,7,5,5
RT368S6CZ,やべっち,2VJG66JTH,まったり,7,4712,126642258594556,5,4,7,6,5,5,6,4,4
BRBH87EDU,ばいぱー,VNEY6C9BE,スリーマーメイド,4,4713,126580909404950,5,1,7,1,8,1,10,1,10
APT7BY87H,優木,GN9EEL045,きらくに,0,4714,126505253810703,9,4,1,5,4,9,10,1,5
RXZQHNB3T,七穂,L15B25270,蓮女マネージャー,5,4715,126502432782228,8,6,7,7,9,8,10,7,8
C33KFBU1N,しゅう(^o^),M49MMBK4F,スリーズパーク,2,4716,126393135089206,1,2,2,7,3,9,3,1,4
K8TC80J3C,ゆう,FG5VFFNRK,蓮ノ空おじさん,5,4717,126276990314594,10,7,7,4,7,4,9,4,7
20GG4UL98,歩夢の黒タイツ,ABU58EVJ2,Quatuor,2,4718,126238922344503,7,5,7,8,5,7,7,7,6
P88CTSIZU,タカツミ,ULUELCJ7T,なるようになる,10,4719,126036960242406,10,7,9,9,7,9,7,8,6
18YXUKEW4,Mikoto,BELCUYCMH,蓮hkg香港分部,2,4720,125949341719231,7,1,4,4,7,7,7,6,7
RAK1H3AC4,RedBlue,DALU6BL7L,東方星蓮船,0,4721,125939336362634,9,1,4,8,6,4,4,9,4
2RX2LQHZR,フシ,FTUJJ5KM9,無言◎私生活優先,4,4722,125821011905194,4,6,6,7,2,4,10,4,4
8LJ6RFHBD,はる、,MTBP3B4GM,ふらわーすきすき,9,4723,125817615178629,7,7,7,8,7,8,9,7,8
POCOZSQEA,ういのん,0CBM28JP6,ほうき星,6,4724,125773646703113,8,7,5,6,6,8,10,5,5
V5MMAHM8B,木ノ下,EYEPHE14G,花上梢頭,4,4725,125724519564447,7,4,4,5,7,4,7,5,5
V3ZCT2538,えくれあ,FBA3AGJVX,わいわい,3,4726,125721354790035,1,5,2,1,3,10,8,7,3
L04WF4JV8,トニー,22PYAXMA7,ななみゅー,2,4727,125650897920603,4,4,4,4,5,6,4,4,4
W324V1AD2,あやせ,Y7KJ3PM8P,蓮すきすき同好会,4,4728,125593865873195,7,7,7,7,8,7,9,7,9
W6HDN3PHW,綿,A7WWE0463,蓮ノ空初心者部,0,4729,125592916948195,10,4,7,8,8,7,8,5,5
77GM1FVZE,エクスプレス,3EP5KGPDW,ドミノシティ,3,4730,125301958166539,4,1,4,7,7,5,8,1,4
R580R03U8,むい,8M6UDX260,ぽけもん好き,2,4731,125264142930007,4,4,5,4,4,4,6,5,5
4LJTGX6SV,N,N8L41JAA7,無言 ノルマなし,2,4732,125175151193267,5,5,4,6,7,4,5,4,5
8H9W2VDA4,プカマル,PD80VCP5N,虹ヶ咲学園,2,4733,124906586198033,5,4,7,5,4,4,4,4,4
BO5YPBKBH,ショーゴ,CTW8DKV5P,まったり,13,4734,124759262220807,8,7,8,10,8,7,8,6,8
E2VA2UUV6,やつで,GVY1F8C9D,花咲くラブライ部,7,4735,124729124693677,5,6,6,6,8,7,8,7,7
U1PHH007N,どっちゃん♪,E6WR9G75P,安養寺姫芽推し会,1,4736,124694252135069,6,6,6,7,7,9,10,4,7
3BMHN299X,まぁたん,UVK38MFR2,蓮の虚無サー,2,4737,124615860067636,10,5,4,6,7,10,10,4,6
0DMGFVT3R,しゃう,WBXF9XXW7,さやつづ愛でる会,2,4738,124395041574213,5,5,1,7,5,9,10,8,5
MT2Y3FYWK,希介のヘアピン,J800VVPTN,Aqours,4,4739,124353359137519,7,4,5,6,8,9,8,5,3
4ORAL6L8W,もなか,31A7JKC69,蓮好きの巣窟,12,4740,124315942027486,7,5,5,5,7,7,8,5,7
HMS9P9F5X,はなよまる,M8LEKM6U4,ルリめぐ,3,4741,124268555760671,5,7,7,7,9,7,8,7,9
GER8KPMLK,まほ,RN24L196L,るりーーー,2,4742,124167070164387,6,1,4,2,2,1,5,4,4
NQLLPZPZ9,てる,KW0RM1LEP,はすっこくらぶ,2,4743,124020868251684,5,1,4,8,2,9,5,5,4
3P8RP6BF3,ゆう,43HRXMXWA,無言OKクラブ,1,4744,123866028828302,5,3,4,5,6,5,4,4,9
6VCG605UG,有楽町,976BY5JWK,ハルカカナタ,3,4745,123555162345969,5,4,7,5,2,5,4,4,1
UGKXD8FKW,かいてい,PVEBYCGYV,◎ディヴィナシオ,0,4746,123443978168061,7,4,7,5,6,7,6,6,6
65WP833YT,まーぐ,06DCWC1RE,とりあえず参戦用,1,4747,123431880095788,10,4,7,7,4,10,10,8,4
KTTBX86A6,ナポリタン大臣,BTVC9G95X,FES用,0,4748,123395468071462,9,4,7,6,4,5,5,5,4
CTDADL7ME,あーたん。,GVY1F8C9D,花咲くラブライ部,12,4749,123267965736198,7,6,6,6,8,6,10,7,8
FT7V0M8BB,ベガ,GKR9TEBYC,毎日がホリデイ♪,4,4750,123231358776729,8,4,5,7,7,8,10,5,7
BLGK33VGV,たかはし,9JTF508LB,スクスタ亡霊部,2,4751,123186583163901,6,5,7,6,6,5,7,5,6
9ZOTN8MNC,カジキマグロ,K95YH6P1C,蓮ノ空泥の会,2,4752,122946423224379,2,5,4,4,2,7,7,4,4
OQDP1C7UZ,りん,D7UA5ER1E,UR報酬欲しい！,0,4753,122779319444647,10,4,2,7,6,8,10,4,4
KWUIT8VGS,祀才,7AATUNUPE,無言サークル,12,4754,122652115947555,5,5,7,5,7,5,6,5,7
20A7G6VWJ,ゆー,NLTAB4BLF,蓮ノ空ゆる活動部,0,4755,122320393363282,6,1,1,3,6,6,3,4,3
R74DCR9F3,アオツキ,HWMV33W7Y,フラワー泥民館,12,4756,122292716090778,9,7,8,7,10,7,8,7,8
KY6XLM23X,ゴズ,H6JWBBGCG,蓮天・乙宗一心流,1,4757,122206794221397,5,5,4,4,5,7,10,4,5
B44J488GF,N@2(ナツ),H3T7BH4N7,リンクラまったり,12,4758,122172653906323,9,4,4,4,9,8,8,3,3
47YSEW3PP,蒼炎,V6VCA0C4N,ドル家の『D』,0,4759,122154628517757,7,7,7,8,9,7,8,6,9
J89QLWCS0,ツキミ@PTT,HWJ8XPW0T,箱推しなのだけど,0,4760,122028021337058,5,6,7,7,8,7,7,7,7
NX28EZ0CO,えもいまっちゃや,XG71P3JTX,瑠璃乃すみか,0,4761,122027900867533,8,1,5,9,2,7,5,7,1
CNW4CEET9,グゥ,MY7PHGEAX,かがやき号蓮女行,3,4762,121976749711325,10,7,8,10,6,7,6,10,7
4GMJ32Y0R,Melonpan,J80MEYHBC,Nymphaea,0,4763,121948610321107,1,4,4,4,5,4,4,1,4
VPQYZI3C9,じゅんじゅん,V7768X8AC,せーので！,1,4764,121942092371636,5,4,7,5,7,5,5,5,7
BDAGXRUPG,ほのぼー,UVM6NP6V7,リシアンサス,0,4765,121914404738295,3,1,9,3,4,4,5,4,3
40VTB5KG0,わたげ,5NPVVUGH7,蓮すきすきクラブ,3,4766,121859893182826,4,4,5,4,4,7,4,4,4
52YGRHYTT,たまかぜ,HK0E91U71,放課後写真部,4,4767,121835923589828,10,4,5,4,10,10,6,6,6
MBJNHUW9G,橘かぼす,HBM31HMUY,YUKIZURI,1,4768,121684115940947,5,2,6,7,4,7,2,6,5
R2T4JPHCL,くるすりん！,4FUWL63MV,くるす推ちぇす党,0,4769,121615100870151,6,5,6,6,7,6,7,7,8
MHUA0464C,イボンコ,TBX7N9RK5,つよつよなLH,1,4770,121592326309211,9,4,7,5,6,4,7,5,5
6UD8SM4WC,むそう,C6V311T2P,LotuSky,12,4771,121477787981376,7,5,7,7,9,7,9,5,7
K2VBJ94CP,Finesea,0B8RTHY4D,のんびり屋さん,0,4772,121294007842406,2,1,7,1,4,2,7,3,5
H7A1RZ3S4,chahey,2U4GLJXLJ,泥の中の養分,2,4773,121278190097836,6,1,4,9,2,5,6,5,5
U53Y52EZ1,さきちん,5922XL3TK,猫ねころぶ,1,4774,121188139746347,4,2,9,3,4,1,4,1,10
TTJ2P3G23,壁,1EBG7YUTL,菅！CAN！叶！,0,4775,121089766635788,5,4,4,4,5,6,6,2,1
55NOFQECS,双葉,L1VGJTD5P,蓮ノ空お茶会部,3,4776,120933001392592,10,10,10,10,10,10,10,10,10
VFI4QY3RE,とらまる,E76N52LMW,イベントのみ,0,4777,120846609717769,10,1,8,4,7,1,3,1,2
KKPEVYOXQ,Chiyuu,V6DV6KETG,梢好き好きクラブ,10,4778,120636140364871,4,1,8,10,2,8,10,4,1
BYNJKP4PW,8歳時光,BT22M41DV,梢花帆吟子同好会,0,4779,120564628786321,4,7,6,6,6,7,9,3,5
RYDUD8RA7,さくらざか,85D411XNB,蓮っ子の集い,4,4780,120471193954790,10,7,6,7,7,10,10,6,7
YJZCJLEDY,シンセロ,F56XEUUBE,みらくら自習室,8,4781,120284133942609,8,5,5,7,8,7,8,8,4
LTNMS1B5M,あるふ燈翠,PPAHU1TNY,蓮ノ空のんびり部,4,4782,120254782441688,5,5,7,4,6,5,7,7,5
HJHAYW20Y,yqian,T7J89541B,日語漢語蓮愛団,4,4783,120212804279244,9,2,1,5,3,2,4,1,3
OHRURSNPU,のの,35BYVN5AW,めぐ党員の憂鬱,12,4784,120144361151064,9,5,8,8,5,8,8,5,5
5PJMVDK3N,せかい,CRXN961YF,ビギナーズラック,0,4785,120118291328852,7,4,6,5,6,5,7,5,5
UIBETYYLN,だざいおさむらい,CT8XW752X,蓮ノ空写真部,0,4786,119947348395731,8,5,6,8,8,8,8,4,7
Z2OFBS1QW,52ばん,F53AELUNC,ソロっと倶楽部,6,4787,119936008082421,8,2,7,6,7,4,4,2,5
UYB36NK20,冷麺,ULGVU4B0G,約束のBAR7,6,4788,119913860444445,10,10,10,10,10,10,10,10,10
RM2GHAV28,haru,DHKUGEWBJ,めぐ党虹ヶ咲支部,6,4789,119742863459682,10,1,1,1,9,5,4,1,2
ABDJG7XLX,そろまぜ,RF5215M2U,スクステ同好会②,1,4790,119665170106786,6,6,6,7,8,7,8,6,8
GBYY4YMY0,蓮ノ土(つち),CM5THHYHB,「」ノ空だけれど,11,4791,119605470801433,5,1,8,4,9,6,8,6,8
LFPRT4DAP,Wolfram,4XRHRYDW4,無言でエンジョイ,0,4792,119567902814973,7,1,4,4,2,5,5,4,1
TCGUIOCOR,シフト,VP0K6KF0K,蓮ノ空大好き!!,0,4793,119338526349959,5,4,4,5,4,5,4,5,4
3E4TD2M4B,ヌャ-nuXya,KXU941RFJ,梢先輩おめでとう,2,4794,119292910608646,5,4,4,5,6,5,5,4,5
MN0VGMVU8,かいこ,5W8RPRVUA,ド！ド！泥！,2,4795,119246402738168,7,4,7,5,5,1,5,4,4
XHTF8HCNB,みりん,E515TRU1G,起きろ夕霧綴理,4,4796,119134131387865,9,4,4,10,6,10,10,4,4
Y08K0DWL7,迷子の領分,GNECRHV59,夏の空色,3,4797,119132390775631,7,5,7,7,8,7,8,7,10
6HPLQEB8L,まさみ,7LMARTXVN,ご飯特盛肉蟹付き,13,4798,119079383736574,7,4,7,10,7,9,7,5,8
CHCAOWDJC,焼きみかんの湯気,3YPGAUM04,ゆのくに天門,6,4799,119049448032480,5,4,5,5,7,7,8,5,8
36KLKR2TG,ZERO,UXWL7V4CE,蓮ノ空女学院,5,4800,119040130625596,7,7,6,7,10,7,9,5,6
AAB10KRUT,えるど,FK5MUK0ET,くる♡すきクラブ,2,4801,119032293090663,4,4,7,4,4,4,5,4,4
BOGOYH7QR,Spendy,0XUV5025C,めぐめぐバブり隊,2,4802,118902125299107,2,1,9,7,7,1,7,1,1
DW1VFF145,蔵原走,2NY9H8BR9,乙宗紅茶館,2,4803,118817282754553,7,4,4,6,6,4,5,6,7
D36WAW7K1,llnn,38KAJGDGU,異次元シャニP,0,4804,118799218910580,4,4,5,4,6,7,5,5,6
BVYZ8XLS0,大納言,WPG6BCG83,基本無言,0,4805,118652543973688,9,4,5,6,7,8,9,6,5
NG1V1KO2X,マジンライバー,W3YKKRWHG,ルリと愉快な一家,3,4806,118643196781980,7,4,4,4,4,5,4,8,1
M6I6U1W7V,えにりも,56CP8P7MF,ボクら,1,4807,118615548403345,10,4,4,4,5,8,10,4,4
P242GVW86,chi,C9DAJ6YFV,のんびり,2,4808,118581784631247,9,4,4,7,4,9,9,4,5
TV8G3VXK4,琉紫苑,J800VVPTN,Aqours,2,4809,118524588367214,6,4,7,4,4,4,5,4,1
A8MNP4J0K,こめかみ,L15B25270,蓮女マネージャー,0,4810,118471600900912,5,5,5,4,6,4,5,4,6
VK2E9YV9X,すばるん,5GTTGM3WN,蓮根倶楽部,2,4811,118465180189057,8,4,5,7,6,7,9,8,7
OBWKL34UC,ハルたろ,UVN7G4X3A,闇のルビィ団,4,4812,118351921904356,4,1,5,1,4,4,4,4,4
X0RDBY7TQ,まーりん,HBM31HMUY,YUKIZURI,6,4813,118272042774749,7,7,7,6,8,7,8,5,8
8P3JRA7OT,よいよい,3F0M4HXJE,蓮ノ空まったり部,2,4814,118182123939083,7,4,7,7,7,7,9,8,8
45WP86NLU,風月,FNMV166UY,蓮ノ空喫茶部,9,4815,118112053569743,5,5,5,7,4,7,9,7,7
RWXMU7RED,霞む夏,BWD9U1EJ2,蓮之空中国同好会,7,4816,118092893013623,4,4,1,7,6,1,9,4,8
CV60R19C9,ホムK,RNJ306W6N,日曜日よりの使者,2,4817,118063583265906,7,5,9,7,7,9,8,6,5
8XBKTVC1O,尊し,95031TR10,ひめぎん文化会館,1,4818,117654752282002,10,4,1,4,5,7,7,4,1
4FLL5NPJU,StSwMC,GN9EEL045,きらくに,0,4819,117651649764723,8,5,6,5,6,10,10,5,5
VB3F3GXDG,◆からすみ◆,9C0KWR782,まったリンクラ,5,4820,117598897185460,7,7,8,10,9,7,8,7,8
ETR8EC497,nagcgy,AWFDLJ1HC,小蓮花（重生版x,4,4821,117556418183641,8,1,4,1,5,4,3,9,1
K58HNU79B,アンディ,YD2XWWFA4,蓮好き好きクラブ,12,4822,117540714405627,8,7,8,8,8,5,5,5,7
FH723D9UV,ハル(アンドウ),RHU8M5VUL,幼馴染同好会,0,4823,117489801566973,7,7,1,1,4,10,1,8,3
2412X6C3J,アオイ,2AUM7L9BW,蓮初心者クラブ,0,4824,117414554302526,5,3,4,5,5,5,10,7,10
7ETY1CUXV,はぐれ,NA8FEYN0M,蓮ノ空飲酒クラブ,0,4825,117398195962016,1,1,2,1,5,5,5,7,4
4JXE58LN0,カザモリ,B08JAPP33,対抗戦したい,0,4826,117388962395055,6,2,6,5,4,5,6,5,3
TAXFLK68C,マルコメ君,AVX749PPB,姫芽ちゃん親衛隊,0,4827,117188728818852,7,4,1,7,8,1,1,1,1
8MUPD0CUA,前田純米大吟醸,9YM3DBTB7,泥民館,6,4828,117160297744025,8,1,7,9,4,4,4,9,1
DA4HY9LER,snown,,,1,4829,117157102235687,3,1,1,6,1,1,9,4,5
EPKW3LP7Y,おにまほ,05KN1RR3U,さやかほ花卉園,0,4830,117103859201015,7,1,1,7,2,1,1,1,1
AP63X775K,バイラス,LP3LP6FF9,よろよろドンドン,1,4831,116622262663000,10,1,7,10,7,1,1,1,7
JTFZQRYUJ,マル,T8PB5A8JM,123,6,4832,116550793761872,8,6,8,6,8,8,9,7,9
86FM6E7BE,あぽめしTV,3BE2RELRC,見晴台,4,4833,116379534881772,5,6,4,9,7,7,7,7,6
KX55PUPWA,なお,JRAC1HYUD,SPHS-MMT,12,4834,116251830807211,7,9,7,9,9,7,9,7,9
F7LDMC7M5,しの,2K5AM4RV0,とろぺりです,13,4835,116239206689075,8,8,8,9,10,8,10,9,10
06H8TXWK2,アストレイア,HWMV33W7Y,フラワー泥民館,0,4836,116218050776371,8,1,4,4,7,8,9,8,5
ECZZVWEPW,AKY,W3F0URUJC,梢先輩応援団,2,4837,115954623890259,5,5,5,6,6,6,5,4,5
5GF0JFU0K,ねね,YAD615PCK,蓮を咲かせる泥達,8,4838,115667614559987,6,5,4,9,8,8,9,5,6
BQLUGS1JZ,マサル,E515TRU1G,起きろ夕霧綴理,10,4839,115533877561098,4,5,7,9,7,9,6,4,8
1TT702X3J,アリス,GN1798YEX,ド!ド!同好会,0,4840,115480194727575,7,4,5,5,6,8,4,4,4
XZL6BN34G,ポン,,,12,4841,115384440208904,7,6,10,10,6,6,8,9,10
H8KXB24NL,り,TD87P23DJ,黄昏の旅団,1,4842,115296134695466,7,1,8,7,6,6,8,4,6
7UW4WUV8W,ゆうき,A8BJ5V3ET,はすのそら,0,4843,115211965848646,2,1,9,10,4,1,10,9,5
5REHFWDD1,まろにずむ,6FWRD1K40,いちじょ海賊団,5,4844,115087968977921,10,4,3,7,7,1,10,6,6
VBDVPK1VH,新手工作人員,Y337R7BW9,中国の蓮之空圈子,2,4845,114870610202840,4,4,5,4,4,4,7,4,5
VN60I5W14,花,3HDDYR4FU,旅人,3,4846,114733980463197,8,8,8,9,8,9,10,8,10
TR5H71HE5,RIA,ENRGE3M82,蓮ノ灯,0,4847,114493899111933,5,7,7,8,7,5,5,5,6
43XQN9RTD,サブロー,BW38LDPRF,蓮浦の星空,4,4848,114459144065711,7,6,5,7,8,7,9,7,8
37SA46D0Q,西山剣骨頭,Y337R7BW9,中国の蓮之空圈子,5,4849,114415333394942,7,4,7,7,6,8,9,5,5
8LM0J5QVT,らじたろ,NPDK1A7BD,機械さん学部,0,4850,114319811112045,7,4,7,5,7,7,7,5,7
4YXL2E8UT,にぼし,FK5MUK0ET,くる♡すきクラブ,7,4851,114276709279794,6,9,5,4,5,4,8,4,6
R5EXT9WC6,したむ,9YM3DBTB7,泥民館,0,4852,114251137061975,7,1,5,4,8,5,8,7,7
TG5GHUWYQ,フェルト,59AK7LJ7A,とりあえず,3,4853,114097517134227,7,7,8,7,9,5,8,7,8
ED98CXADB,ゆきむら,11KVGWXAK,藤島幼稚園蓮組,0,4854,113980410427993,7,4,4,7,10,8,8,4,8
D89LF1V69,スターフィッシュ,A7WWE0463,蓮ノ空初心者部,0,4855,113833324296214,7,3,7,7,9,6,6,5,7
B2ACV9G2B,chiso,KULVP7FDR,アニマル分室,0,4856,113818119689547,7,7,7,10,6,9,10,7,2
URL42KCGK,みんくん,PR2BGEK5K,パッショーネ,3,4857,113804355943880,8,4,4,6,6,5,10,5,4
797LHH22Y,あこ73,VNV6UL9PR,ラビットハウス,2,4858,113788071914693,9,1,4,8,9,10,10,7,5
OCXJLS1J6,抹茶,AGJ215YND,蓮の空中國分校,0,4859,113721766092451,1,5,1,5,7,1,1,1,1
TT9HTHLU2,時崎しおこ,X33HHA9F8,アルストロメリア,4,4860,113362726103156,6,8,5,5,5,10,5,5,5
OQTLVC6VM,この豚野郎！,9DKR4Y2CJ,蓮ノ空老人会,12,4861,113331072198180,8,5,4,6,9,7,5,8,4
8D21HH11H,よつぎ,85G1K4U8U,ゴーイングメリー,2,4862,113321017449390,8,7,7,7,10,10,10,7,9
47D7XX6DW,ままんぴ,FC8NBAJBT,ラー麺二郎金沢店,2,4863,113319365847946,7,1,4,4,2,5,7,5,5
WOL8Q84BX,サネハラ,RKT7BC4F6,人形浄瑠璃乃,1,4864,113204152795318,4,4,9,10,8,4,10,4,7
R1R07VYAY,さわ,A3X92L6YU,お試し用サークル,0,4865,113150956170770,1,2,6,3,10,7,6,1,8
UPX0A3CNM,チェシ,2DYYAPFVN,蓮っ子村,0,4866,113074518786110,4,4,5,7,5,7,4,4,7
53BVYDQYC,ライト,9JTF508LB,スクスタ亡霊部,2,4867,112992191556348,7,7,7,6,6,8,7,7,6
3YNHB7RXA,ニジカン,GK7JNB0NW,参加賞取り隊,0,4868,112945336359439,6,4,6,4,6,7,9,2,6
FJTW9C809,うしをな,866DU609J,ラ！スレ@may,4,4869,112937885463172,2,1,6,5,8,8,7,6,4
75F15U535,ZheNreN,HXVYGL96H,初々しい対抗戦,0,4870,112935739901208,7,5,7,5,8,7,9,7,9
8YU2TY3ZK,リジス,865UE9UC6,蓮ノ空うどん部,2,4871,112704672435036,7,5,7,7,8,7,8,7,7
GQLE2MVF2,ソラ,YHFDP2WRA,気分屋,0,4872,112565447427611,6,4,5,7,6,5,7,6,7
CG6FNHUKW,シャーロット,2KJ2UEC3P,ういちゅけクラブ,7,4873,112459816762766,8,5,7,7,8,7,9,9,8
GUN1LA4RR,きき,6KUYCDLGR,かよちんは宇宙,2,4874,112319812915962,8,7,7,8,10,8,10,5,10
A0PDR4YW8,サコッシュ,MUXWTW1GV,蓮の空見守り隊,0,4875,112258105199942,5,4,5,6,7,5,5,5,4
FAN4DK8HU,XiEYH,PMKB2XTJD,ごはん派！！！,4,4876,112148188198245,9,5,1,1,4,10,2,1,4
DG1CJYP8B,はくてゐ,G1HBGEKAL,みらぱは飛び道具,1,4877,112020946098753,8,6,7,9,6,7,7,5,4
APNNN1TTL,non,TTDBXERCU,蓮ノ空 全力応援,1,4878,111953511305336,2,4,2,1,4,7,3,4,9
BA44950WU,丹波橋くん,1YLFFXC1E,安土桃山時代,2,4879,111870302488045,5,4,7,6,4,7,5,7,5
R1G94275R,けい,RN5BT2ECF,泥,0,4880,111863659046554,8,5,5,6,9,8,10,5,6
OD2J57BRJ,ケルン,GR65FP8VN,蓮好き,0,4881,111826530885620,10,8,10,8,10,9,9,10,9
VE8W5MFCZ,すぬ〜か,7D5W8V5UD,v..v,0,4882,111805314581914,8,8,1,1,2,8,10,1,2
2BSSQI1LZ,シャル,9AYD3XJ2D,ぺんぎん隊,2,4883,111747153698954,9,5,7,7,9,7,9,7,8
WZP191BKC,けんたろう,G0J2F9NAL,さやさやさーくる,7,4884,111643544821184,6,7,7,6,6,7,7,5,2
R6FP8HFKK,ふるかね,R1RM3X0WV,後方腕組みオタク,3,4885,111555481066604,9,4,7,5,8,7,8,7,7
1D6GG1K9Y,よね,TTDBXERCU,蓮ノ空 全力応援,0,4886,111539856619174,3,1,2,3,6,1,10,1,4
VYQ79N3HF,桜,G8F0M2PH2,アフターウォール,6,4887,111465493447515,6,9,1,5,10,2,5,3,3
XDNTLH795,あっちゃん,,,2,4888,111326960988626,7,4,4,7,6,7,7,4,4
1TPHM6E8N,あゆ,YNR28303K,りんくらぶ,6,4889,111263063519902,10,4,9,10,3,9,3,10,4
TU21CLZUK,すずか☆かほめぐ,HBK6KCRPP,無言でおけ,6,4890,111251056290495,6,8,9,10,9,9,8,6,7
C9LP9840K,じゃっきー,B86837CF4,ガチ初心,0,4891,111154270876148,8,1,4,10,5,8,7,8,5
HHPBEJEQ0,伝説の目撃者,88DJ300PJ,めぐ党,1,4892,111121182197536,9,7,7,7,8,7,8,8,8
8IC6045DL,なか,BT3GEWM5L,ささやか村の集い,4,4893,111048136892882,9,1,4,8,4,6,1,8,2
0SDQ3N5Y3,トモッチー,C6V311T2P,LotuSky,3,4894,110454919289213,5,4,5,7,4,5,5,5,5
078P6C5Y2,クラム,G6EH0KHT7,なんもわからん,2,4895,110279200211091,1,1,2,1,10,1,10,7,4
LWYNTUFFF,meruru,M4D0VP1XT,蓮ノ空痛車部,1,4896,110273179844413,5,2,7,6,10,7,10,6,8
2CJ3XACLG,ちょみる,N752V1LD6,思想の溜まり場,0,4897,110210281427156,4,2,10,3,10,1,10,5,10
3ZI9W1ACH,しるびあ,JTX1G19BP,さやかほ癒し会,12,4898,110208828950225,9,4,8,9,9,7,7,9,7
RGRMHSPX8,みなと,2U4GLJXLJ,泥の中の養分,6,4899,110091070446600,6,5,7,6,7,8,8,7,7
ZRP4T9MRY,地獄田中闇田中,WN3LHKX0L,レンコンおいしい,0,4900,109944834647793,7,6,4,7,5,5,7,4,6
MFBFYLMA9,ディザスター北島,YXKR0GGM4,蓮ノ空好き好き,2,4901,109875572433237,4,1,1,9,7,10,3,5,1
HYMGGAI6D,Lunia,GVT61ATX0,なのだけれど,2,4902,109721093315863,4,4,4,5,6,4,6,5,7
C28UQ3PK4,paya,4RY75CKM4,LLすこ部　メ募,13,4903,109690548125011,10,1,10,10,5,6,5,10,4
RN7L87TCD,勘のいいメスガキ,NT2KU5174,こずかほ。,4,4904,109626006546290,2,1,9,1,4,1,3,1,3
W8E1MXVCE,ぴぴたん,KULVP7FDR,アニマル分室,2,4905,109547953136103,5,2,3,4,6,1,9,4,1
BFGJLROGZ,タイマイべっ甲,D7H8MN2U4,LLD,9,4906,109399387418639,7,4,6,7,7,5,5,7,6
5BY8YVKEY,†夜羽†,LFB48H6MU,超初心者の会,10,4907,109327455791382,6,6,6,8,6,6,7,5,6
B6QUQQES1,リーン,9FF5JBNDF,めぐすきクラブ,12,4908,109249634520152,9,4,4,6,7,8,9,4,6
B9JWNFN1K,あむすと,YADX9DY49,ﾊｽﾉｿﾗｰ,2,4909,109232003717160,9,1,4,1,5,4,6,4,5
XVCXAWQ2B,スガポンド,3JDDUYURT,無言,9,4910,108780207982156,5,4,6,5,5,6,5,6,6
8ZIV410CI,ひよこまめ,NLB84DYBF,下松系拉麺同好会,2,4911,108753293163947,10,4,6,6,6,8,8,4,7
9V4BYXJ10,アイテル,MUXWTW1GV,蓮の空見守り隊,0,4912,108612499404169,6,1,7,4,6,7,7,4,5
GO9Z67VC5,森谷マイ,XLBU65J86,花の壁飾りクラブ,4,4913,108552845017590,6,4,5,5,9,5,4,5,4
6RACWU2L3,ラブライナー,3YPGAUM04,ゆのくに天門,8,4914,108545546008263,5,5,8,5,8,7,6,6,6
3AGHFYKP6,やちゆう,18YYNRFGA,LotusSky,2,4915,108450172377826,5,4,6,6,8,6,7,5,7
B2GHW0MHE,み,3L3TAA862,チーム用務員,7,4916,108390673531850,7,5,5,8,7,9,5,4,4
642WWEE5U,輝世夢和歌,N94LEWF2D,無言よわよわの会,0,4917,108362101989282,6,4,7,5,6,5,5,5,5
2LNFWVW61,どんちき田中,407VAU0TT,ログボ勢の集い,1,4918,108319195583528,9,5,3,6,8,1,8,5,6
FWL31RM30,みたらし,AVX749PPB,姫芽ちゃん親衛隊,0,4919,108250156334460,5,5,7,5,6,5,5,4,8
D5RU8K927,そふ,LMGYN5VAV,北部公園散歩部,0,4920,108206433083609,5,4,5,4,5,5,5,6,4
ISOZCDLJQ,小泉栞子,RBH0YM8P2,蓮ノ空ラーメン部,6,4921,107967861953852,7,7,8,8,9,7,10,8,10
M6T52JPTM,とがみ,LYPVAETHY,金沢の泥,0,4922,107952223423306,7,4,4,5,2,9,8,4,1
8VPC6AJF3,Pyon2,1UBNNHVLG,蓮箱推し（仮）,0,4923,107947884791638,7,4,4,5,7,7,8,4,5
XIR8A6UYH,しゅういち,EEP20F2M8,綴理の綴り,7,4924,107901887058765,7,4,7,7,9,5,9,7,9
