player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,瑠璃乃,花帆,慈,梢,缀理,さやか,小铃,姬芽,吟子
N0CIHKTRY,むらさき,6U5YRWNNY,あすて☆りずむ♪,2,3708,508681320392655,9,10,10,8,10,8,10,8,10
GYDNPMHEN,ねる,V6VCA0C4N,ドル家の『D』,4,3709,508504843684999,10,7,10,7,4,1,4,9,4
FACXNTRM7,Anemone,7XH3K4GBT,LLP,4,3710,508459888577608,5,5,6,5,5,6,5,4,6
UFLPMI3S1,Kokoro,17AEM7PUN,SIFcord,1,3711,508374185526218,7,2,1,7,2,8,4,4,7
9EN208AJR,ギャオギャ,9JTF508LB,スクスタ亡霊部,5,3712,508352176495961,8,6,8,10,8,7,6,7,7
WWVES6M3C,ルクス,73CBYJYB0,"oNM,",2,3713,507734035346656,7,3,5,4,5,2,5,1,5
88VT23PV2,しずシップ,CEP973KKU,スリブ好き好き会,0,3714,507215944282105,7,5,7,7,7,7,5,4,6
B3KOC012S,てるねく,7U20138DB,LGP,8,3715,506950003684652,8,6,7,6,7,7,5,5,8
02CWX6KIJ,ユー,FD24TD6C5,泥人,0,3716,506863491432490,4,4,4,5,5,5,4,4,5
H49UXG0TR,Houseki1,18YYNRFGA,LotusSky,6,3717,506718561590041,10,10,10,10,10,10,10,10,10
8CHE0ALFJ,Suzu2203,9YM3DBTB7,泥民館,4,3718,506354313663462,6,8,10,10,8,8,9,6,8
PLL896F5Y,Zeon,RWDWD9PP6,乙宗家の屋敷妖精,2,3719,506348661857570,5,5,7,10,7,5,8,4,8
1HBMC2CTW,うゆ,8M6UDX260,ぽけもん好き,8,3720,505436903616014,8,6,2,9,8,2,9,2,7
KELAXQ9TF,みのゆ,CTW8DKV5P,まったり,11,3721,504522783836596,6,8,7,8,9,6,6,6,8
GT89ALUUY,ちぇる,D7H8MN2U4,LLD,9,3722,504293684904193,7,8,10,8,7,6,7,7,9
7JI5O7H1I,よしけそ,GVT61ATX0,なのだけれど,5,3723,503511229116529,9,9,8,10,8,9,9,9,9
MPAR46VH7,asuda,EAY5EM96N,眩耀夜行好き好き,0,3724,503217990197574,8,8,7,10,8,7,7,5,6
R256TF89S,南ひとり,FG5VFFNRK,蓮ノ空おじさん,12,3725,503180035859742,7,8,7,7,8,8,8,4,8
DP9G14J25,みぞれ,VXDPPJJL1,蓮ノ空リボ課金部,2,3726,503137833212861,4,4,7,7,5,1,7,4,6
6GV3424RA,わくわくさん,8JMW9G2XW,僕らのリンクラ！,3,3727,503132835370550,8,6,7,9,9,6,7,5,7
BN71H4P9T,よーこん,GPAAHVHCL,蓮ノ空地学部,0,3728,502418065937163,4,8,7,9,8,5,7,5,5
6PN684N6E,椿姫,TY6GK7VHH,Rosa,10,3729,501826606983731,9,8,8,10,7,7,7,10,10
LJ0BRY5LX,じみー,4XRHRYDW4,無言でエンジョイ,2,3730,501705731038723,7,5,10,10,8,4,8,4,8
PAYK18SF7,どんでん,RAP9FVR3B,あばうといち,12,3731,501592071226925,7,7,7,7,7,6,7,4,6
0GP46HVXG,はちれい,5V9TDD4NF,みんはや蓮ノ空部,2,3732,501581219610845,1,1,1,1,6,7,4,1,2
M6ERFL81R,じゃがえもん,828YTYAA9,箱推し社畜の部屋,1,3733,501108473949629,7,10,8,10,7,4,5,4,10
PBAGVWXV9,シュガー,ABALH0AL3,楽園計画,0,3734,501055817224415,5,5,7,6,10,5,6,5,5
7EXOPG4TJ,さくらうちすと,0B8RTHY4D,のんびり屋さん,0,3735,500904369664939,7,6,5,6,5,5,8,7,8
2KPH9HC44,kei.,5W8RPRVUA,ド！ド！泥！,8,3736,500874444693245,10,10,10,10,10,10,10,10,10
T23HY3WRB,えーぷる,BT22M41DV,梢花帆吟子同好会,5,3737,500679330305559,5,5,5,7,5,4,4,4,7
3UDP4V35N,花目,43HRXMXWA,無言OKクラブ,0,3738,500222515263179,2,7,8,4,2,3,10,1,10
UF89MCNVB,だめたろう,R1RM3X0WV,後方腕組みオタク,4,3739,499930252790804,5,2,4,2,8,9,9,4,3
P3LP9OU6G,ケイ,11KVGWXAK,藤島幼稚園蓮組,9,3740,499197617862385,7,7,7,8,6,6,8,6,10
1X0SI50X8,ショウ,UW7XNGLNW,フラワー!!!!,8,3741,499154862646117,5,7,5,6,5,5,6,5,7
4DPEMAB05,ココカメ2,AKF49TD3T,なんか,1,3742,498806867867512,4,6,7,8,7,7,7,5,7
WRKTXC0PV,EMOKC,MTBP3B4GM,ふらわーすきすき,0,3743,498756991241635,5,7,7,9,10,6,6,5,6
BTDRBWM8J,あーぷ,BEMED3RY1,無言無課金ok,0,3744,498731091881903,5,5,4,5,4,4,4,4,5
NH72E01FH,ぱなそに2,JC30FUPH3,LLあおだか2,0,3745,498566035735056,7,7,7,7,7,7,8,7,7
5BPXB95TA,緋彩,6WJW7R1TD,さやこずノ休日,2,3746,498295095043382,4,2,7,10,10,10,7,4,4
GXT60BF8F,まつたけ,TBX7N9RK5,つよつよなLH,3,3747,498183399954658,6,7,7,7,6,6,6,6,7
A4KENWKXG,ヘイヤ,8FR866PRY,蓮っ子みらくラブ,9,3748,497873189413879,5,7,2,5,5,4,10,7,9
M2MEG8J22,りっぷる,WCUAMVY9X,ゔんゔん會,0,3749,497343332789671,10,5,4,6,8,6,6,4,9
IJE2PAYVU,びばんだむ,8ARWEB67F,蓮ノ空れぎゃ米部,15,3750,497213307367928,7,7,7,8,7,5,7,7,10
DJBH2Y105,00,N1DJVPGP8,いつでも咲けるよ,0,3751,497116335953149,9,9,8,9,6,8,8,7,8
JX8EH6LWB,はるはる,YD2XWWFA4,蓮好き好きクラブ,0,3752,497056134512076,6,4,5,6,10,10,5,8,8
S9K67HE46,るな,PDMPF3VVV,r/LL,7,3753,496991560591720,5,6,7,7,6,5,4,5,6
HTN6PPZN5,ひな,W3YKKRWHG,ルリと愉快な一家,2,3754,496535936880101,5,4,5,5,10,10,10,1,5
85C2VXG3X,チャールズ,M8LEKM6U4,ルリめぐ,6,3755,496488931742080,7,7,10,10,10,7,9,4,6
09BGMNTAR,狼,MVMP6NNXD,空き時間らくがき,0,3756,496053191478373,7,7,7,9,8,5,9,4,6
Q99L20OEH,らったん,KXU941RFJ,梢先輩おめでとう,2,3757,495910859259691,6,7,8,8,8,4,7,5,8
2C2B7NNM1,Mk-II,36DAM7HBL,蓮隠れノ里,0,3758,494849192773586,9,10,9,10,9,8,9,9,10
YS54DOFNV,ぬこぬこ,B5V2LNN43,WMW,15,3759,494669340561345,8,8,8,8,9,8,8,7,10
V0NHANXB2,シロ,YDYH4VRRP,レンクウ,1,3760,494573769330893,5,7,6,8,6,6,4,4,7
GL3WKV3PN,sake,865UE9UC6,蓮ノ空うどん部,2,3761,494554177883527,5,4,4,4,4,4,5,4,6
BB0D427EH,Ryuji,L10A3854K,ラベンジャー部,1,3762,494493308769503,5,6,8,9,4,7,5,4,6
9GVJ8E293,ねこぱ,998H940YN,お嬢様筋トレ部,14,3763,494084372245969,8,10,10,9,8,7,8,8,10
73LBJV151,降雨,L1VGJTD5P,蓮ノ空お茶会部,0,3764,493999253462498,4,8,8,6,6,6,8,4,7
2A43L9B5K,かんかんみかん,27N2UHJYL,ラブライブ格ゲー,0,3765,493671734694898,2,8,10,10,4,5,8,6,5
3U5DVETKL,るや,WT275TUAT,ゆっきー組,2,3766,493416477106963,7,5,9,8,7,5,4,6,5
QHJPVEPC4,やきそーば,J62DRC7J5,蓮ノ空好き好き会,7,3767,493413274588974,4,5,8,10,8,4,6,4,7
QWXQJVSUJ,くあ,FVJABCVP3,瑞蓮ラボ,12,3768,493076204147478,6,7,7,7,6,6,6,5,8
U66UUARUW,Melon,5L9GNT78V,叶え！私達の◯◯,3,3769,493073518850146,4,9,5,9,10,8,7,5,8
U1WMRJCJP,きつねうどん,G59NGM0XA,シュリーレン,0,3770,493032564725004,4,5,5,5,7,4,6,5,6
0RDPT287I,きよぴっちゃー,J8HXTJ8TB,流し素麺同好会,4,3771,492130989877805,7,7,7,7,7,5,9,5,7
P24FYZ5SZ,まち,4RY75CKM4,LLすこ部　メ募,12,3772,491937484463068,5,8,7,8,7,6,7,5,8
762ZY9B09,たろう,JTX1G19BP,さやかほ癒し会,3,3773,491611072181740,5,7,5,7,7,5,7,4,6
7WGHWWIKO,はなさかびより,BT22M41DV,梢花帆吟子同好会,10,3774,491255455933457,6,5,6,6,6,5,6,4,8
37O189Y0P,イウメ,BEMED3RY1,無言無課金ok,0,3775,491249306495983,5,6,7,7,7,5,5,5,9
QIH5REL1B,Nakami,N2KCENRKH,猫＆旅大好き部,4,3776,491204390808847,7,7,7,7,7,6,6,5,7
HZDPQN12V,ぼたん,G59NGM0XA,シュリーレン,3,3777,490570359908657,7,8,9,10,8,8,7,7,9
NBG0TN1VK,ケムシャル,HKETDDCK6,ぼっちざ蓮!!,1,3778,490507150329148,4,5,9,10,6,2,1,2,6
JTBY5LE0U,とば,43HRXMXWA,無言OKクラブ,2,3779,489130455631455,4,7,5,7,5,4,6,5,6
DRGR53P7W,陽,4RY75CKM4,LLすこ部　メ募,0,3780,488910322647244,2,10,9,10,3,9,4,3,10
2WCWD92Y0,プラはに,RF5215M2U,スクステ同好会②,6,3781,488571100977374,7,8,8,8,8,7,7,6,8
K9LLHN0WV,kyon,TD87P23DJ,黄昏の旅団,0,3782,487903500814363,7,8,7,10,8,7,8,7,7
K7CDJSW5E,青空,3N7FL0U6U,destiny,2,3783,487345874582081,8,10,8,9,8,7,9,8,9
72VXLNLPV,znk,RN24L196L,るりーーー,2,3784,486954156002867,6,10,7,9,7,5,5,4,7
N6B21UPFM,go57,BT22M41DV,梢花帆吟子同好会,11,3785,486256087933860,5,10,5,6,7,4,4,5,5
EN8MH3YLA,エルタ,XVTV7MVCX,雪月花,0,3786,486062513727415,9,7,4,9,8,7,6,4,5
EPDD5K9E3,sein,BYA3FA0X8,無言ぼっち同好会,0,3787,484825100328350,7,7,7,9,7,4,8,4,7
IY82P74JP,相鉄,9JTF508LB,スクスタ亡霊部,12,3788,484367110799415,8,10,7,7,7,7,9,8,10
UJYGRJWTK,ゅ,T48KV9EP2,無言ぱーく,2,3789,484348844370931,7,6,7,10,9,6,8,4,8
V2LHVVUHN,ペリドット,4FXPC55PY,PPIHクラブ,0,3790,484154577329586,7,5,7,8,6,5,6,4,7
Z9B32KUV6,キャンパス,3FF3NB77X,せーはす愛好会,15,3791,484138617845379,7,7,10,10,10,10,10,7,7
ER7QBUUBF,みんも,FNHT9JFY4,リンクラ楽しむ隊,4,3792,483759005313428,7,5,1,10,8,8,8,4,6
TDTYCNO9S,アルコバレーノ,EECF9C0N3,蓮ノ空　茨城分校,0,3793,483442350735987,7,5,7,6,5,4,5,4,8
PV0YQG9VY,Nori,BT22M41DV,梢花帆吟子同好会,6,3794,483317299846356,7,8,7,8,7,5,7,5,9
833GA2NAL,ぺんのすけ,PUJ0ERCMW,蓮ノ空倶楽部,0,3795,483008788579418,4,8,4,6,3,4,2,2,6
JE6681K3T,ステリン,H0DV3JJGA,かほさやてぇてぇ,3,3796,482917270664180,5,7,9,9,10,5,9,5,7
HRR34B2P4,RAON,V33FGRFC4,1限目に遅刻ラブ,2,3797,482132355547987,8,8,8,9,9,7,6,7,8
NRR5DY6DT,がじろー,KBJ2P8T0Y,人見知りの集い,0,3798,482101426568512,4,8,7,8,7,5,6,5,7
97GLFJXLM,そうけん,CXG25026E,泥のみんなS,4,3799,481196467842026,4,4,4,8,7,8,5,6,6
F2A1RX60N,みどり,JA2C658FW,さや綴理の村人,4,3800,481093965096599,6,10,10,10,10,10,1,1,10
06NBF5GC2,Denzi,7XH3K4GBT,LLP,8,3801,480035730015732,7,6,5,9,7,5,7,5,7
DVNDD09IZ,木戸修,V26546K3D,乙宗気合筋肉,4,3802,479618311733080,5,8,7,7,6,5,10,8,7
FL3135ICF,ままま,A9MA307FX,楽しいが一番,10,3803,479565697417821,7,7,7,8,7,4,9,8,10
6XGAF9J9B,ヒト,GVY1F8C9D,花咲くラブライ部,12,3804,479273940404729,5,7,7,9,7,5,8,8,10
R6RXBL0LH,:p,279NUYU7C,れんこん,7,3805,479083491236330,5,4,6,2,7,3,8,5,9
3FH0AF5BB,綾園,J0N1E3Y09,月火水木金土日,1,3806,478392098031043,5,7,7,7,5,7,4,4,7
8CAL4FIWC,toshiki,VXF8P7NDC,どんぐり。,5,3807,478340671707461,7,5,6,9,9,10,8,7,10
3XF3U1RBL,suke398,3A63DYH54,LLすこすこ部,1,3808,478329018623755,7,7,7,7,7,4,7,5,7
G4IX3PBEO,ぽむぷりっ♡,Y2HV0YEF7,蓮ノ空を応援し隊,12,3809,478106430460919,9,9,10,9,9,7,10,8,9
R3BD05JH3,リクマール,YDYH4VRRP,レンクウ,2,3810,477922050095657,4,8,4,8,6,5,4,1,6
7F091505K,ボンディーヤ,0MF6U6UPK,あなたなら大丈部,2,3811,477152962099421,7,7,5,6,4,5,4,4,7
YXZEJMR8S,タイムタイラント,VP0K6KF0K,蓮ノ空大好き!!,12,3812,476977355402243,7,8,7,9,7,7,7,6,8
YH73TWDB1,しげ,V9069U4Y3,ざぁこざぁこ,0,3813,476653295706868,6,4,5,7,6,5,5,4,6
6W6MYPCVG,紫宸殿のさくら,T4WY63DB9,ういのま,4,3814,476651938542060,7,6,9,10,7,6,6,7,7
F4T6WPBA3,さち,1GJC67JLM,無言の泥,0,3815,476443213821185,6,6,6,7,5,4,10,1,6
C28UQ3PK4,paya,4RY75CKM4,LLすこ部　メ募,13,3816,475698364137437,10,4,6,5,10,10,10,1,5
LMB2KPT23,PIRIN,7R8NKPAB1,花帆推し倶楽部,9,3817,475508695556069,7,7,5,8,8,5,6,5,8
X64FJD6HD,へろ太,MTBP3B4GM,ふらわーすきすき,0,3818,475505587053126,5,7,5,8,5,4,8,7,8
ILO32VFUO,わかやま,MVMP6NNXD,空き時間らくがき,5,3819,475392845372611,10,10,10,10,8,8,8,10,10
1MRLVAFWX,ぺたん,F08AHUJJ0,綴理のお世話係,0,3820,475070427033455,7,7,6,7,5,4,4,4,8
PLE11SC0E,無軒,919XF8V2V,蓮之空大三腳,0,3821,475033299558658,2,3,1,3,1,5,1,3,5
9BB1HWEGT,はれのち,D7UA5ER1E,UR報酬欲しい！,4,3822,474976397724191,10,10,10,10,10,10,10,10,10
52KQKW48S,nikki,787M83PDC,FU€TORY,11,3823,473038144487367,6,8,8,8,8,8,8,5,8
RY2VRH8RA,サコク,NDGW77R2V,こず花帆尊い,0,3824,473033032474182,4,7,3,10,4,5,4,8,10
3H4T36UWG,コウ茶,95031TR10,ひめぎん文化会館,5,3825,472856550197420,7,7,4,4,5,5,9,8,8
07KJ140KO,星空晴雪,V7768X8AC,せーので！,1,3826,472584371161841,5,5,5,5,5,5,6,4,7
TUULPTBUN,フリス,JTX1G19BP,さやかほ癒し会,12,3827,472285379404969,9,10,9,10,10,8,10,9,10
YUUGQ6S6D,わかめとうふ,W3YKKRWHG,ルリと愉快な一家,4,3828,471658636958935,7,6,7,7,7,5,7,4,6
RLM5TXG16,充電Chite,0J44KFKD9,アサルトガーデン,2,3829,471572633386465,7,4,8,7,5,4,6,4,6
GKGNE9TGP,歌bro,L1VGJTD5P,蓮ノ空お茶会部,1,3830,471544577810649,7,8,7,5,7,6,7,5,8
J9LEM6N17,h,GW4CH70HK,TKG同好会,6,3831,471405790317203,7,7,10,10,9,6,6,6,7
0V7D12WV8,らんち,06A0GBYLL,ロータスNHK,5,3832,471333616247700,8,8,7,9,8,8,8,7,9
832JH9K11,りる,FD24TD6C5,泥人,13,3833,471308409966662,7,8,7,7,9,8,10,5,7
87RMT6NX5,かっきい,JVUNVCT8P,梢先輩のASMR,6,3834,471250747754469,6,8,9,10,10,6,7,7,8
5C23KT41S,ケロケロ,DHKUGEWBJ,めぐ党虹ヶ咲支部,9,3835,471151712578502,4,5,5,7,5,4,5,4,7
2GBDHP07W,さるさく,M44P06CH5,つづさや見守り隊,1,3836,470859657462027,5,7,5,7,7,5,5,4,6
VO56B8CX1,ゆきした,XE8513HNP,喫茶カワウ空✨,12,3837,470591517486040,5,10,8,10,6,5,10,4,10
LYWSVY32L,しらの,6WJW7R1TD,さやこずノ休日,12,3838,469717237624278,5,6,6,10,10,10,7,9,6
2LBFVOXSX,えすえいち村民,6XX7GBM0K,ぷちぐる同好会,15,3839,468713875823686,9,10,10,10,10,9,10,10,10
0JFZAWH4T,あつもり,L15B25270,蓮女マネージャー,11,3840,468549561524625,1,1,8,3,10,9,10,2,4
MJM7XBNN5,しほ,V8XX999F6,卍蓮村幼稚園卍,4,3841,468367085745637,7,7,7,8,7,4,5,7,7
GWRG89GTL,みむ,NL1MPRG05,とりあえず,2,3842,468251885050411,7,8,5,7,5,5,5,5,6
2XK1D5GE8,ナギト,T4P115XHD,サークル,0,3843,468080311938831,6,7,5,6,4,4,5,4,5
G19FTEPB0,ろぶそん,WBW66DMUB,るりめぐ研究所,0,3844,467305556695230,4,7,8,8,4,4,7,5,7
GB2ISVBH9,めろん,W3F0URUJC,梢先輩応援団,8,3845,467001307355965,7,8,4,10,6,4,4,5,7
XKOKX10FE,かいてんはくしゅ,MTBP3B4GM,ふらわーすきすき,5,3846,466151051591633,6,6,10,7,6,6,9,6,8
UJA2M36FH,まほうはこえにの,RWG56GK19,e+本社ヲ爆破ス,0,3847,466055417399128,1,4,9,5,10,10,10,1,4
4ZRPIW1AP,たると,9YG7C0VM7,綴理と無言で昼寝,10,3848,466036998605912,9,7,7,9,9,7,8,8,8
3NHBAYHEB,shima,GKR9TEBYC,毎日がホリデイ♪,9,3849,465959848817628,7,7,7,7,8,6,7,4,7
1PAP1H6LD,ろさ,1VPK1PKFW,すりすりの森,2,3850,465896162798406,7,4,7,7,7,4,1,1,2
638EZ84CK,ふれじゅ,6045Y2RW7,ポチっと！蓮ノ空,12,3851,465675834610977,5,5,8,5,10,5,8,6,4
VRA2YU7TK,鱼板面,J800VVPTN,Aqours,4,3852,465374694949316,7,8,7,9,7,4,4,5,7
TMH0K6PGP,マりモ,0MF6U6UPK,あなたなら大丈部,4,3853,465262668740655,7,8,8,8,7,5,7,5,8
0T1WS2RR2,つばめ,26GG42M4L,カプレーゼ,8,3854,464954550065780,6,6,10,9,8,7,8,5,8
88GHLYV8F,うどん,60D1TTYTV,無言自由会,4,3855,464845993810104,5,8,7,7,7,7,4,1,8
F0X4VXMU5,近江遥,1EBG7YUTL,菅！CAN！叶！,0,3856,464818228874967,8,5,10,10,10,9,7,4,2
DVE4GXMEJ,神崎,JDAG79TG7,百合ノ空観察部,12,3857,464725386756449,7,7,5,7,7,5,7,6,10
TH52BVJ5P,ふかこ,6BFC4G5YG,蓮ノ空足湯同好会,0,3858,464461060181304,6,7,6,7,5,4,4,6,6
UEHC31TPH,Ryota7,7XH3K4GBT,LLP,2,3859,463748532265463,4,6,5,9,7,5,5,4,7
P88CTSIZU,タカツミ,ULUELCJ7T,なるようになる,10,3860,463710315506582,9,7,9,9,10,8,10,7,9
7TFGLDYA6,だいだい,FG5VFFNRK,蓮ノ空おじさん,3,3861,463621792181950,6,5,6,5,4,5,7,7,10
EJHLCHP8O,めぐみアキ,PDMPF3VVV,r/LL,4,3862,463327250664175,5,8,6,7,5,5,7,6,7
5E9TJEEDJ,サラダ,GPKTRBCTT,騎空団蓮ノ空支部,0,3863,462564305586833,2,1,8,7,8,1,6,2,4
CY0DM9N7B,しいな,N1DJVPGP8,いつでも咲けるよ,2,3864,462488075767028,4,7,4,7,3,4,6,7,6
LTTUX9L0J,Saryu,8588YN91J,虹咲学院,2,3865,461704098013908,1,3,5,8,1,5,5,4,6
XJVFJWURD,まだ馬匹しない,18YYNRFGA,LotusSky,0,3866,461590878357239,7,9,8,9,9,7,9,8,8
PC19HCLCH,こじろう,BT3GEWM5L,ささやか村の集い,7,3867,461384290561271,7,6,7,8,10,10,10,7,10
MPJO08LKA,Word,DKNHY5HH6,なす料理研究会,12,3868,461265290495896,7,8,8,10,8,6,8,6,8
2W8G6B85F,HB懸賞,BT22M41DV,梢花帆吟子同好会,6,3869,460170162715983,5,7,7,7,7,5,7,5,8
HXF8FVBR2,ささみ,YDYH4VRRP,レンクウ,2,3870,460081250107910,7,5,4,10,7,7,4,7,5
AXWFJ4DYP,きしめん,LT9K2FP23,いな民リンクラ部,0,3871,460069868758317,6,4,5,7,6,6,6,6,4
7586DR3H1,ズミュー,Y2R7E79U3,カワウソ同好会,10,3872,459993485110637,2,1,2,4,10,10,10,1,2
07P1LXJBV,ざくろ,C6V311T2P,LotuSky,7,3873,458889912518233,7,8,7,7,7,7,7,7,8
XELT0K2YU,りゅう茶,AG9PKMMC3,ぱかぱか同好会,7,3874,458526650690539,7,7,8,7,7,5,7,5,7
R24F5F4JJ,パンコンハモン,TFGKYEY98,LLP JR,0,3875,458373287824467,3,5,1,6,5,3,4,1,6
LCDDXVRH3,BS,7R8NKPAB1,花帆推し倶楽部,1,3876,457783609904679,5,7,5,6,6,4,6,4,7
MLOI79WFB,やすな,06DCWC1RE,とりあえず参戦用,0,3877,457138352076036,6,7,6,9,8,10,6,1,10
DPX74MYW3,KPP先輩,6WJW7R1TD,さやこずノ休日,0,3878,456684815536190,4,5,8,8,7,1,5,4,7
5RA7B2M0C,かずや,7LMARTXVN,ご飯特盛肉蟹付き,3,3879,456404238393984,7,8,7,8,7,5,7,4,8
2U8BL3TC7,オーコー,1618JMRED,リンクラ自習室,0,3880,456279674315287,6,9,7,9,6,7,6,6,8
LI442CJCF,みやび,4XRHRYDW4,無言でエンジョイ,3,3881,455986182928168,7,7,7,10,7,8,4,1,6
MMQ9SKZMR,"赤福oNM,",73CBYJYB0,"oNM,",15,3882,455710620876072,8,6,7,9,8,9,7,6,7
KHRKE5CNP,yuc,919XF8V2V,蓮之空大三腳,6,3883,455621543200147,8,5,4,10,5,4,8,4,8
530X3N5VB,らみん,494DMR1RJ,蓮ノ空推し活部,15,3884,455319327673606,7,8,8,8,7,7,6,7,9
3BWEVDR9D,ハジメ,Y2R7E79U3,カワウソ同好会,6,3885,454949055151463,7,7,5,7,5,5,7,4,8
FB2UK012N,3rdeye,CTW8DKV5P,まったり,7,3886,454685652801203,7,9,7,9,7,7,7,7,9
R0GQJCQZ3,ねむい,KULVP7FDR,アニマル分室,2,3887,454063366456057,5,7,4,7,5,5,2,1,6
0TNGLPKNB,穂澄,ABU58EVJ2,Quatuor,2,3888,454035902789162,6,6,5,7,8,6,8,5,6
YR5WZBFHE,9,N752V1LD6,思想の溜まり場,12,3889,453921569498457,6,8,10,10,10,6,7,5,8
MEE7LVPHD,リンクラ１８月目,H0CCTJREV,ソロ活動～休止中,9,3890,453755204895190,6,6,6,6,6,6,7,6,10
PUZNCFF6H,のり,AG9PKMMC3,ぱかぱか同好会,7,3891,453562802356637,5,6,5,7,7,5,5,6,9
A4OD0AEQ6,ROUVIS,8YNHW7530,虹ヶ咲、蓮ノ空,4,3892,453542854914924,5,6,7,6,8,7,5,4,6
GXJWXWDT6,ちひろ,K8C99H42D,ルリと喜ド！愛楽,0,3893,452461706981791,6,7,5,6,10,5,4,4,6
NT7EO6Z8B,高峰　椿,N8L41JAA7,無言 ノルマなし,4,3894,452177188509894,5,5,5,8,7,5,7,4,6
0R73C944J,nsinfo,FG5VFFNRK,蓮ノ空おじさん,0,3895,452166902605281,7,8,7,8,7,7,7,6,8
NTY2YF2QK,みかぽん,4WWM4VVDK,蓮ノ空遊戯開発部,0,3896,452067938298999,7,7,7,9,7,6,7,5,7
IG5SWSXJO,無のギンジ,J8HXTJ8TB,流し素麺同好会,3,3897,452023120015421,10,9,10,8,5,8,7,8,7
F46R6RJEE,Quantum,AAHB7C276,HaCordVN,0,3898,451594158291811,4,5,9,10,9,1,7,5,6
YYLIYMB4K,あーるっぴ,MVMP6NNXD,空き時間らくがき,10,3899,451503298388303,9,9,7,9,6,6,4,6,6
VG3QY59G3,こまつな,W26TRPM1R,めぐ党藤島派,12,3900,451215558619180,8,5,5,8,7,6,5,6,8
UCK9BBY03,ゆたから,MY7PHGEAX,かがやき号蓮女行,2,3901,450949332211222,5,7,6,6,5,6,4,6,8
12FNY5ECD,やなぎもと,C6V311T2P,LotuSky,1,3902,450873954316018,5,5,5,5,6,6,7,4,7
UYL09U1AJ,やまぴー,48BTAPMBG,蓮ノ空魔術部,3,3903,450720337898547,7,7,5,8,5,4,4,5,8
7N3C26NRR,2262z2,TFGKYEY98,LLP JR,0,3904,450084858644712,6,7,4,7,5,5,5,4,7
2DGEPNUX7,Nonpee,LFB48H6MU,超初心者の会,0,3905,450021527047656,6,5,6,4,6,4,4,4,6
BATXTYUA0,一之瀬りと,UCF93JAPM,スワンプマン,4,3906,449028717127547,8,8,7,9,8,7,9,5,9
B2PYP3FP8,えっちょこ,AXG81GPMP,蓮ノ空マタギ部,0,3907,448547948336068,7,10,9,4,7,8,5,5,9
WT9FEXW80,せみち,HBD61R6WC,梢先輩すきすき部,0,3908,448515253085564,7,7,7,8,7,5,5,4,9
28NDA9AMH,Raymond,LUDNM40F8,ふくふく無言OK,4,3909,447886359819620,6,6,7,7,7,4,4,4,7
VWBFBYYTP,榊木,9U8KNU6U9,対抗戦用,3,3910,447585973624230,8,8,8,9,8,8,7,7,9
H5V0MEMRU,イモ子,0CEA9XFKR,蓮ノ空の泥人会,4,3911,447205022873454,5,5,5,10,5,5,6,5,6
QYCYJQ8OZ,スラ,3FF3NB77X,せーはす愛好会,4,3912,447114260989235,7,6,8,7,7,4,4,1,6
7R0XSVGY3,のどぐろ,C0NDBKMRB,すりぃずぶぅ家,0,3913,446749353198552,2,1,5,6,5,1,4,1,4
HRXIP7ZP1,TAKA,7U20138DB,LGP,6,3914,446011088503216,5,6,7,7,5,4,6,5,7
LX3R5U93G,るりのさかな,FNMV166UY,蓮ノ空喫茶部,2,3915,445492817075274,9,5,1,7,2,5,7,4,2
2F12C709Y,なずな,8JMW9G2XW,僕らのリンクラ！,9,3916,444299310898075,5,6,7,7,4,4,7,1,9
5J13HUBRA,まっくす,535L2H3JU,Lotus329,0,3917,443972373222658,4,4,8,7,7,6,7,4,7
1C6F60L95,山田,56081A0NP,まったり,2,3918,443609538374810,7,4,1,1,4,4,6,7,4
3KFL16EG1,ryo,5L9GNT78V,叶え！私達の◯◯,0,3919,443556168779100,4,8,5,8,6,4,5,4,6
UALHDDBU1,高海果南,37N3TNTVB,推しを布教する処,2,3920,443209523087925,10,4,5,5,10,10,10,4,9
EPGYJ4Y86,さくらんぼ,KGDNX3EF3,ENcircle,0,3921,443133023020663,4,7,1,5,4,6,6,4,6
LA0Y8C5TM,まっちゃ！,6H800PBV7,新鮮館,2,3922,442529483603236,1,4,10,7,5,3,5,4,7
NXRK2PX0U,ネヒ,573J1JVVK,かほかほ,0,3923,442489613505193,4,4,10,10,10,10,10,4,6
DGYYEEB8G,どんべ,1618JMRED,リンクラ自習室,0,3924,441841384970978,5,6,7,7,7,5,4,1,6
R5JDVB84H,人参丸,GVT61ATX0,なのだけれど,0,3925,441673356944869,5,5,1,2,5,7,7,5,6
9TALE5D6Y,うぇんずでい,RXXUPMWB9,待機室跡地観測所,0,3926,441005460326925,9,10,8,10,7,8,8,7,10
LBSJ6H271,ゆきだるま,1U4JN5CXB,LLユーカー部!,4,3927,440901479779514,6,4,6,6,8,5,8,4,9
LCJHLGYFB,叮当先森,FH7G62PKW,月火水木金土日,2,3928,440786563065869,4,4,10,4,8,4,4,4,4
VH2WZ27L8,もりそば,0DT3GEJ6C,BBF 金沢支社,3,3929,440770517364539,2,6,1,8,1,1,4,4,9
WY56SEDMT,あなた,J83JWJ028,大ㄇㄚˊ露營區,9,3930,440700793273084,4,9,4,8,1,2,10,2,9
