player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,姬芽,さやか,小铃,吟子,慈,梢,缀理,瑠璃乃,花帆
GC52YYRVN,マルボロ,,,0,9976,3811063063618,1,8,5,1,6,7,4,4,1
H02GA1I6S,すみ,95TAREFPT,ご自由にどうぞ,1,9977,3810319379943,7,2,7,4,7,5,2,2,8
E6KN0R14V,山陽汐見橋,38WF15C16,折紙物語,2,9978,3810115660936,4,2,4,5,5,7,4,4,4
M2V869N1Y,よしひこ,83TGL8UMJ,しゅうまつクラブ,0,9979,3807039430775,4,3,10,5,1,5,1,8,1
7Y0UV45J4,你好謝謝小籠包再,PF9Y722AR,うぐぇ,0,9980,3805548224538,5,5,4,6,4,5,5,7,7
TBGNN4KIZ,エルハート,J09VEX2ER,くるくるポーズ,1,9981,3805292433239,1,2,1,1,1,1,1,1,1
L3WPE1XH2,鎌鼬,WFPA7YJE1,蓮ノ空文芸部,0,9982,3804825266262,4,4,4,4,8,5,5,4,5
VMSZPLX9Y,ホンゴウ,BLWGH8M84,アルカディア号,0,9983,3802225803386,4,4,5,5,6,5,6,4,4
A8T03RX0U,若,JE7V5MM31,蓮ノ沼に沈んだ泥,4,9984,3787990963484,1,4,5,6,4,4,4,1,6
CVNGBKNME,とんこつ,V7768X8AC,せーので！,0,9985,3785224030807,1,1,1,2,1,1,1,1,1
206G2XR63,湊,,,2,9986,3783193199236,1,4,4,1,1,1,4,10,4
L840VBKCT,QYQ,J800VVPTN,Aqours,0,9987,3781338237453,1,2,5,5,9,6,7,2,10
25Q4PZ0PZ,スイレン,LX25CP0TG,深夜の芋煮処,1,9988,3774620911940,5,4,5,7,4,4,4,7,5
1XAB95JI8,てっちーんっ！,GMYGNRHPJ,のんびりん,1,9989,3774539417532,4,6,5,7,5,7,6,6,7
CN7UHWNEU,ぼちぼち,LUDNM40F8,ふくふく無言OK,0,9990,3770993300069,5,4,5,6,4,5,4,6,5
EC03TBAXN,広太,HDD9DJVTB,Lotusky,0,9991,3769857097567,4,1,3,1,7,1,1,1,1
8RP1J54FD,菊花亭,FHN78V2DJ,無言でどうぞ,4,9992,3767866923944,1,4,1,3,1,3,10,2,2
F4WLN9H33,犬引村の強犬,T2XRMGEAE,蓮根無言会,0,9993,3763718160814,2,1,1,2,1,1,1,1,1
77Y22RN5P,デルタ部隊,PNKCBFP4B,おばんです,1,9994,3763059123920,5,1,2,1,7,9,7,1,10
BN7VHLWUX,BeeMovie,,,0,9995,3762139327570,3,5,4,5,3,6,4,3,7
87C8IGBA5,はるき,F08AHUJJ0,綴理のお世話係,2,9996,3751259209666,1,7,4,6,7,8,7,5,5
JD7REC13L,ヴィク,0B8RTHY4D,のんびり屋さん,0,9997,3749543472187,2,5,6,5,2,7,7,6,7
4J088B5IB,はんばーぐ,TK9E1BB1P,無言で自由,4,9998,3743746465329,1,1,1,2,1,1,1,1,1
E581PTYUY,かぼ,VD7N7A4WH,氷青色,2,9999,3743511930202,1,9,1,6,10,1,1,1,1
W4D18M9BG,はとび,K5RXNH1TK,藤黄学園芸学部,0,10000,3742065162233,1,4,4,2,1,1,4,2,1
B9I6Z410E,きょーすけ,3FF3NB77X,せーはす愛好会,2,10001,3741114227470,4,6,6,5,7,7,8,2,4
KVAUFVG39,屋久島,P8W50773L,蓮ノ空見守り隊,2,10002,3737843787376,1,2,7,4,8,10,10,1,4
V1TPPBGC3,Top_Tail,A86FEX2JC,おやさいさん,2,10003,3728253745779,3,1,2,2,1,1,1,1,1
W0HK18NT8,うさぼん,AVX749PPB,姫芽ちゃん親衛隊,0,10004,3726301537741,1,1,1,4,1,1,1,1,1
7VXMC97W3,ぴよしん,B2AN1PT0N,417,3,10005,3726192447089,5,5,7,4,4,9,4,5,5
VP4M80O86,おさとし,8BAYBXUXC,スリブ大好き♪,0,10006,3725802750444,1,1,10,4,8,10,7,7,4
0K9CHHK15,やっさん,6FWRD1K40,いちじょ海賊団,1,10007,3725308221876,5,1,5,2,1,2,5,8,1
EN10HRBDU,SEINT.K,P8W50773L,蓮ノ空見守り隊,3,10008,3724217586946,5,6,6,7,6,10,7,6,6
KR59L23MD,なな,E0JM59N1E,花咲梢,0,10009,3718264223768,4,6,8,5,6,6,7,4,10
8KTPETTRE,もllow,VF517JBVB,無言でいいよ。,0,10010,3714546384842,1,2,1,3,2,1,1,1,1
7GNTRL8NY,リンカー,0YLUK30K6,蓮っコの集い,0,10011,3710648149586,3,9,3,2,9,4,1,4,5
9FLALX6B1,ズッキー,CVLAJYBTK,さや処,0,10012,3705710281981,4,7,6,5,5,6,6,5,6
HP7BEW2LC,ジロ,JTX1G19BP,さやかほ癒し会,5,10013,3703762345100,4,7,5,8,5,7,7,7,10
GW52Z7SAD,ナナ,0B8RTHY4D,のんびり屋さん,0,10014,3693053190123,1,1,1,3,1,1,4,2,1
XXQ8JF4YX,せお,DF7FA982P,蓮ノ空百合部,4,10015,3688645275983,1,6,1,4,4,1,5,1,4
D1SB9N1KM,KuKu,YD2XWWFA4,蓮好き好きクラブ,0,10016,3679607869711,1,2,2,6,9,1,2,1,1
6HRAXRKMX,サスケ,A9MA307FX,楽しいが一番,6,10017,3676027739027,5,6,7,7,7,7,5,5,5
0ERCGBV1M,神宮寺レン,JE7V5MM31,蓮ノ沼に沈んだ泥,0,10018,3672955269760,1,4,4,5,4,5,4,4,4
ZQNJ7B5B8,でみ,FD24TD6C5,泥人,2,10019,3672791072304,1,1,3,2,1,4,4,2,1
EA1BYPXXU,やいり,3YWMY4JVN,82プロ,3,10020,3662245781697,6,7,10,9,1,10,9,9,3
69IYY55U9,Fat_Yau,DMDVHGFUG,インドネシア仲間,4,10021,3658695342629,1,1,1,2,1,1,1,1,1
EETXTP5AR,ぱら,946GHDWF2,まったりハスら～,0,10022,3658506174091,1,1,2,5,2,4,1,3,4
AKJM49Y2L,ゆっきー,WT275TUAT,ゆっきー組,0,10023,3657268570653,1,3,1,3,3,3,1,1,2
QEPKHF6ZU,あずき,8WRERP3MJ,ゆっくりよわよわ,0,10024,3656188152319,1,1,1,1,1,1,1,1,1
G3HCNGV18,ジュニャ,8588YN91J,虹咲学院,2,10025,3655858501186,4,4,8,5,10,9,9,3,4
BFULL2QMH,かけっち,CGLNW9PDU,さや処札幌店,4,10026,3648966542000,4,5,6,5,5,7,5,6,7
XUGR0NVAU,クマオ,,,0,10027,3645477667652,1,2,5,3,1,3,1,1,2
D3DDNAHBX,さが,38KAJGDGU,異次元シャニP,0,10028,3643539384676,1,4,4,4,5,7,5,5,7
DDDJGF4YN,ビブ,E050K9859,蓮党,3,10029,3641122414723,1,1,5,4,1,1,1,1,1
NC361VFYN,клоун,0DT3GEJ6C,BBF 金沢支社,9,10030,3631917225527,1,4,10,9,9,7,3,5,4
RL0JBFD1M,こちら,5XMCT8EV9,サークル,2,10031,3619657757963,6,7,5,5,7,7,5,7,6
FZ3HI1NYS,てぃもうさ,J0N1E3Y09,月火水木金土日,0,10032,3615316567201,1,5,9,2,9,5,1,1,1
4M8W9A4D7,つづかほ,YC3DCPM7M,福井大学ラ研,0,10033,3612661195589,1,1,1,2,1,4,1,1,4
Y7TCH1YC2,k.n.,L1VGJTD5P,蓮ノ空お茶会部,0,10034,3601184166889,1,3,3,7,10,1,1,10,3
DHKAXA5MW,こうすけ,X33HHA9F8,アルストロメリア,2,10035,3592484492137,7,7,3,8,9,6,1,7,5
RVT89GBBV,さけこころ,WLLWJ8ADP,乙宗筋肉サークル,4,10036,3588656469182,5,4,5,6,5,7,5,9,4
603J1VFAK,Mr,2U4GLJXLJ,泥の中の養分,2,10037,3580806662369,4,1,4,6,4,5,4,1,4
JGMKB8HDA,晓山瑞希,YM72HRVCF,ワンニャン部,0,10038,3571399698076,1,2,1,3,1,4,1,1,3
3K3NU4T84,柳書戀,R9NGK6L48,のんびりサークル,0,10039,3568746989011,4,10,6,6,10,8,7,9,7
5QG33GHHD,烏龍茶,M49MMBK4F,スリーズパーク,8,10040,3565521052341,1,7,7,7,6,8,7,7,7
PK7X9HV1K,リチェルカーレ,LUH7URBF3,初心者サークル,1,10041,3562974059870,1,1,1,3,5,1,1,1,4
6KDHE83X5,れい,R2AU5KW91,蓮ノ空無限加速部,0,10042,3561338250654,5,4,5,4,4,5,4,4,4
17FFN2OLK,あまぎ,TTEDCBRPG,あずき,0,10043,3560053659636,1,1,4,1,1,1,3,1,1
BK3YJ70CX,しょれべー,5L9GNT78V,叶え！私達の◯◯,0,10044,3555268123616,1,2,4,10,4,4,4,4,10
6VTGUU0TL,きのとい,WM6VLG32E,ツナガルソラ,4,10045,3551092148856,4,7,8,6,7,9,7,5,5
1J1UGXXC6,Mraky,W09WBG3HY,どろんちゅ,1,10046,3548332900016,1,2,1,3,2,4,4,3,10
L871ZIGOX,花宮初奈❤️,4WRYNBWU1,小さな蓮ノ空,1,10047,3544992960984,1,2,6,3,1,1,1,9,3
2D2TO6VFH,まるっぺ,RU340PRAY,わちゃわちゃC,2,10048,3542461462554,1,2,3,1,1,2,3,1,4
FBYAS83ZO,そーすい,YLJ2PP4X4,全日本謝罪同好会,1,10049,3530857498525,4,1,5,6,1,1,1,2,3
43A1IMJG3,コペ,A3X92L6YU,お試し用サークル,7,10050,3530139326660,4,4,5,6,7,7,5,5,5
4P1H06C5W,ユビキタス,WWWUTP96L,異次元からキマシ,0,10051,3529748115314,4,4,5,4,1,1,4,1,1
EPWKX8V7P,小鈴の祖父です,4URND90YY,参加賞狙い,7,10052,3529162545462,2,2,3,2,1,2,2,1,1
QXK1EBSEF,ななせ6号,WE4AB37FP,めぐ党,12,10053,3527671068990,4,4,7,8,1,4,6,5,2
TFH66N9AT,零,X87KNX4N3,蓮ノ流星群,2,10054,3521448105197,4,2,4,6,2,1,1,2,1
F0DKXLJY2,Tsubasa,TFGKYEY98,LLP JR,0,10055,3521269662765,4,6,6,5,6,9,5,5,5
FH1UWWKM2,ましや,0YLUK30K6,蓮っコの集い,1,10056,3503815580676,1,2,2,2,1,1,1,1,1
5DLX496LM,たこやき、,976BY5JWK,ハルカカナタ,2,10057,3501497016631,1,2,1,2,1,1,2,2,1
KB5PKC03D,プレイメーカー,7U20138DB,LGP,15,10058,3498542562354,10,5,5,5,4,4,7,9,3
HGU610ZVH,とぱぞふぃ,3LPBPHL3V,壁の民の伝説,1,10059,3489947646266,4,4,4,4,4,5,4,5,5
0F75EBG1W,千秋,NB0HX9KP8,かほてぃあん,0,10060,3474685770086,4,3,8,4,4,4,4,4,1
BEL1M3MFV,ちょこふれ,8KW7GP5CX,アケフェスいくぜ,0,10061,3468587361755,2,3,2,4,2,3,3,3,5
K0YF195KA,波ちゃん,FLFXP0T22,沼津内浦メンバー,2,10062,3467989064850,1,1,1,4,1,1,4,1,4
9XWLXXP8L,E.V.,TK9E1BB1P,無言で自由,0,10063,3466940141103,5,1,1,2,10,4,5,6,4
RK572M4KA,夢叶,998H940YN,お嬢様筋トレ部,2,10064,3463196672120,1,1,1,2,4,6,4,1,1
6C87XMLRY,しろっぷ,PVWWDPBVG,スリーズショコラ,0,10065,3459731308168,4,4,5,8,4,7,5,7,4
0TR2H00J9,あるす,1D7T2UXC2,無言でのんびり,1,10066,3455875781706,4,4,4,5,4,4,6,7,4
3L6U67FT7,バクシンDK,TTDBXERCU,蓮ノ空 全力応援,0,10067,3452704367816,1,1,2,2,4,1,1,4,1
FZOBJ7M16,★星☆,5YC6VF1VM,じゆうだぁー,1,10068,3445752093686,1,2,5,2,2,4,4,2,3
OOXKJJCNF,ラピス,6MRL8N07V,蓮ノ空クレープ部,7,10069,3444450301915,4,4,5,5,5,7,5,4,5
QZM0LBU7X,ミナヅキ,UJJ4KVDMV,水彩世界は正座,0,10070,3440884271123,1,1,1,1,1,1,1,1,1
KF36EG0VO,ふうらい,,,0,10071,3439229840107,4,2,4,5,4,5,8,4,5
Y5RTHZ7EV,幸せの青い手拭い,5YXVKDEKV,サークル(仮),0,10072,3437708542696,4,4,5,4,1,1,4,1,1
S2KT9UOG6,モミジ,HH93ADAW3,無言自由。,1,10073,3412875926287,4,4,4,4,1,7,7,4,4
RYJ8D68MW,しらたま,NLTAB4BLF,蓮ノ空ゆる活動部,0,10074,3411715492048,1,4,5,4,4,4,6,4,6
7IPXPMYLH,りょぼ,A8BJ5V3ET,はすのそら,0,10075,3410874596140,1,1,7,7,8,4,4,7,4
F9HRY1J82,iw@,3HDDYR4FU,旅人,2,10076,3410370783326,4,4,4,4,1,7,8,8,5
YGNUV1PJ2,sea,EU9T3G22H,そらいろ,0,10077,3402616448049,4,5,4,6,5,4,5,4,5
7CATTNXXJ,もこっち,F56XEUUBE,みらくら自習室,0,10078,3400393882598,1,1,1,4,1,4,1,1,4
MAH780W6U,ろな,BKUHCT7WF,蓮女お嬢様部,0,10079,3398223098351,4,4,4,6,7,6,5,4,4
7JO3V25U1,あんずりんご飴,ETWL5GU2M,メ！メ！メ！グ♡,4,10080,3392929960884,4,1,1,2,1,10,10,1,1
6PLRHBHTJ,オリナス,535U5PPBM,かほめぐなのかも,3,10081,3387287418592,4,1,7,4,5,9,9,4,3
16J4RMFUM,めぐります,MUXWTW1GV,蓮の空見守り隊,0,10082,3385297551398,1,2,1,4,1,5,3,1,4
X7WNNCVJB,レミング,J5CKL5YPX,ログイン勢かもん,0,10083,3366516012051,1,1,4,4,3,4,1,1,3
LFP5LM3LA,りむ,,,0,10084,3364606709907,4,1,5,4,5,8,7,4,2
5J456MX96,二宮奈 萌絵,GVNKNN878,Aqours,0,10085,3360745954688,9,4,5,3,5,6,1,1,4
XHNPRC128,眠太郎,83TGL8UMJ,しゅうまつクラブ,1,10086,3359351944324,4,6,4,5,5,7,4,5,5
0OC1B7K4Y,トチギ,TKVR3KU7L,ネギトロTKG,0,10087,3359245156135,4,4,5,6,7,9,9,1,4
JPA431T5R,すらいむ,EECF9C0N3,蓮ノ空　茨城分校,0,10088,3358273339952,4,7,7,6,4,5,7,6,4
S08MJ23BF,ねお,8MDA3A0AK,イベント用,0,10089,3356398548660,1,3,3,3,3,8,1,2,6
945FJLRJ3,タンボール,PDTRRYUGM,石川県民ひろば,2,10090,3350688485162,5,7,7,6,5,7,7,5,7
DPMAVCHB0,にゃんこあんこ,HAW490WUF,エブホリ,0,10091,3350282243807,4,4,4,6,5,4,4,4,5
E58TCOAQF,乙宗さやか,HBUK6F7CC,乙宗梢なりきり部,15,10092,3347977695255,7,10,10,7,7,10,7,9,7
5MZTJFTQP,瑞風,H691U738B,n-notes,0,10093,3330849339159,4,2,1,4,7,10,8,1,3
KEREZ8HML,佐田彦,WPG6BCG83,基本無言,5,10094,3322815207846,8,3,10,5,4,9,1,4,4
XHHGLWFSG,siro,TR057C1UW,蓮ノ空ぼっち部,6,10095,3319432674749,4,2,9,9,7,4,9,4,1
HJ751EHDP,かしわもち,,,0,10096,3319208586030,1,3,3,2,1,6,5,2,5
VENKRYW72,别出吱吱理要梢啊,XLBU65J86,花の壁飾りクラブ,0,10097,3318192772282,1,1,3,4,5,10,3,2,4
9UHH675CC,ななぴょん,RM7N1JDB5,無言推奨不干渉会,5,10098,3306886505446,7,7,8,4,8,8,8,8,7
IPU4UJJDG,ハリマイン,GVY1F8C9D,花咲くラブライ部,6,10099,3306409886895,5,6,7,6,5,7,6,5,7
YXUC46JNB,さくまる,W3F0URUJC,梢先輩応援団,0,10100,3306368824162,1,1,9,2,1,1,1,1,1
0E20HA7YV,エコミ,RA1676TKK,蓮の空好き好き部,0,10101,3305721845207,4,6,5,8,5,8,7,5,8
K8W058JLY,ジョージ,,,0,10102,3293258309766,4,4,3,1,1,1,1,1,1
CUPAY65V3,水甲,DYTW8H2KA,めろんおいしい,0,10103,3287385094894,4,5,7,6,8,6,6,6,5
785F7PI4T,レイジ,M73M4R63K,壁の向こう見隊,0,10104,3283265710600,4,6,5,7,5,8,7,7,8
ADQB6OEDW,ふな,74HPWML1R,VALORANT,2,10105,3280223519798,4,4,2,2,1,2,1,1,4
DCREEVC6K,ミュート,1AK9VTG3W,ドルケスキスキ部,0,10106,3275833403225,1,4,4,3,1,1,1,4,1
KOTI7HEX9,you,M30V90CUA,零協,2,10107,3274293100166,4,5,7,5,4,6,7,2,5
4PPE1340B,kossy,8WRERP3MJ,ゆっくりよわよわ,0,10108,3271652397034,1,1,1,1,1,3,1,1,1
AYOG65IQJ,ぱみ,BPFAT416J,さやかわいい,0,10109,3271140767180,4,4,4,4,5,4,5,4,5
DJD8KF1MX,はりねずみさん,CA8EXDT4K,とりあえずの組,0,10110,3270706641844,4,6,6,5,5,3,6,5,4
6TABDAYB1,いなばうどん,G8F0M2PH2,アフターウォール,2,10111,3269894312687,4,2,5,4,4,4,1,5,1
WLL0V9N6Z,ところてん,2KJ2UEC3P,ういちゅけクラブ,3,10112,3269237434952,3,1,1,6,5,5,1,2,4
MU8B67LJ3,たつま,X33HHA9F8,アルストロメリア,6,10113,3267033214835,1,4,7,2,4,7,4,8,4
8FNJXMV4L,ごめす,6FWRD1K40,いちじょ海賊団,1,10114,3263194997056,5,6,7,6,7,7,7,7,7
3M420CE5A,pH,W9V6VTXAN,梢先輩の歌声好き,0,10115,3261387065359,2,5,4,6,4,8,3,5,4
6E9GJG777,DaKenKen,2VJG66JTH,まったり,4,10116,3260022932739,1,1,2,4,9,3,1,1,6
8RCAU6DWV,K,K3LMN5JHH,金沢カレーの皿,0,10117,3249630385826,4,4,5,6,5,5,6,6,4
3AHPGNCW4,ふら,8MDA3A0AK,イベント用,0,10118,3248161723073,1,2,1,2,1,4,1,1,1
M7QB7VF7T,匿名の人,LAKRG5NK9,ログイン勢,2,10119,3243734463662,1,7,1,6,1,1,4,1,4
29BR3N2C0,ひかる,D7UA5ER1E,UR報酬欲しい！,0,10120,3242420002874,4,7,7,6,8,7,7,5,5
XHTEM8U07,ぐっち,DKPMRA0TA,蓮ノ空奉仕部,0,10121,3240430502762,3,5,4,4,6,7,7,6,7
UV9VXAR2J,蟹,JH5FX56N2,のんびり,0,10122,3233443011902,5,6,7,5,10,8,7,4,6
HGENEH7W1,ふるきゅーと,1XX6FWJRB,オートスキップ団,2,10123,3232754950245,4,4,1,7,5,4,4,5,1
Y78W6PN5S,アグネスデジタル,1T9GDPUMV,雰囲気プレイ部,0,10124,3216239764683,4,4,7,5,9,7,7,5,4
FKSH83QL8,「シビ辛」,LX25CP0TG,深夜の芋煮処,4,10125,3215677038231,4,4,5,7,4,8,7,5,6
NQ1O1HK1P,すぐるん,KT4P0CHHC,ゆったり同好会,2,10126,3209140081270,1,2,1,4,6,2,1,10,1
C0PDCB1U4,トマトマ,HH93ADAW3,無言自由。,2,10127,3205173132509,1,2,7,10,1,4,4,6,4
2MKYLKGDX,アク,11KVGWXAK,藤島幼稚園蓮組,0,10128,3204510287343,1,6,8,6,8,8,9,4,5
WBVA3CFMU,ともちん,M4YY7PV0G,ブルーロータス,2,10129,3200019955216,1,2,1,3,2,1,1,1,1
R331EY7GK,暁月　瓔舞,2VJG66JTH,まったり,0,10130,3192418610969,1,2,1,4,2,4,1,1,5
3WH9A4CXJ,アーク,P3T2T39HF,新川地区ノ空,5,10131,3190603356745,6,6,6,7,7,8,6,7,8
FTXM252D4,霧矢あおい,F999KJPDR,スターライト学園,0,10132,3188565857848,1,5,1,1,1,1,1,1,1
K5YQJYGYH,あるぱか,G89BFNPFC,牧場,2,10133,3181603936848,5,5,5,5,10,10,10,5,6
6H1PM082P,あゆちん,DHKUGEWBJ,めぐ党虹ヶ咲支部,4,10134,3175694003062,1,3,1,4,1,1,1,1,1
42LF5M5TA,たると,RUH3R6P0B,ちぇすとー！,0,10135,3170325266983,1,1,3,1,1,6,3,1,3
V55LLHMA7,しげる,E515TRU1G,起きろ夕霧綴理,0,10136,3169178538000,10,4,4,4,4,9,1,5,1
R87MED10M,櫻井陽菜,HAW490WUF,エブホリ,1,10137,3165330039110,5,4,7,7,5,8,1,1,1
N103QZG64,さっぴ,JRAC1HYUD,SPHS-MMT,3,10138,3156120576047,7,4,8,7,7,7,4,5,7
YMM9JPB5Y,Raichi,KGDNX3EF3,ENcircle,2,10139,3155689814656,4,10,10,4,5,7,10,4,4
RWJLT2NF6,サワデー,N94LEWF2D,無言よわよわの会,0,10140,3151838480071,1,1,1,2,1,1,1,1,1
H9UUCUVHB,しゅう,4RY75CKM4,LLすこ部　メ募,0,10141,3150648361413,7,9,10,8,8,9,10,8,9
CWHHX99F4,ととろ,E1HVJ71JR,ご自由にどうぞ,0,10142,3149898621649,1,7,1,9,9,10,10,1,9
MK01CM4XP,伊安蒂卡,X87KNX4N3,蓮ノ流星群,10,10143,3148858990267,1,9,1,8,5,1,4,1,1
MV8MFR6U2,likely,,,0,10144,3143715420142,1,5,1,1,1,2,1,1,1
2Z7RVBCNW,とらねこ,6B79AJXNY,こんめぐこんこず,4,10145,3140485876180,1,2,4,5,1,5,10,7,4
52RTXUFZ1,けら,TKVR3KU7L,ネギトロTKG,1,10146,3134100985564,1,2,4,6,1,6,1,4,8
WLH7IIMER,矢澤としたい津島,J800VVPTN,Aqours,8,10147,3129098136002,5,4,9,8,5,4,4,7,4
YAAFYFG1X,カモミール,BT3GEWM5L,ささやか村の集い,4,10148,3127854863058,5,1,5,6,5,7,1,7,7
PBM47LVAP,ちぇほん,EE4BKR0AR,まったりプレイ,4,10149,3122605138164,4,4,5,7,9,1,7,4,10
HIBPGO2U8,わんしぃ,FMKP92LRL,目が霞む人達,3,10150,3115031888795,4,5,7,6,4,7,6,4,7
U7CH390EV,さば,C68491XHB,みらくらぽーく！,2,10151,3111529725693,1,5,5,3,1,2,2,8,2
KV4QMBLDL,らい,T045NDKW0,♬さやか愛好会♬,0,10152,3110263151858,1,1,4,2,1,1,1,1,1
3VSG0CBK9,KIRA,2BB5YVRFL,蓮好き好きクラブ,4,10153,3108129210819,5,2,1,7,2,1,9,8,4
5NR0KENPV,syo,8T3BVWN6F,目標1500位,0,10154,3104733706197,6,3,6,2,2,3,4,3,3
OBKP0N3IO,ほの,2JY96DK53,ねそ,0,10155,3098237567980,4,1,1,1,7,8,5,1,5
M53UUTHPJ,ミツキ,ATB27G5P2,おこめ茶寮,0,10156,3097758417193,1,4,4,4,5,4,4,7,5
XWZAYWQCF,DASH3348,8AUNDYXRC,音浦虹結蓮進学会,3,10157,3096988777135,4,5,8,8,5,1,9,1,1
TLZFX36U8,ひいらぎ,R7VEXFUBP,蓮ノ空応援クラブ,2,10158,3081857346995,4,5,5,5,9,7,4,4,4
R8V3E8P7R,るりお,J5CKL5YPX,ログイン勢かもん,0,10159,3080577700799,6,6,7,6,7,7,6,7,5
BU7AACYKY,炊き込みご飯,A7WWE0463,蓮ノ空初心者部,0,10160,3077315268049,1,1,2,2,1,1,1,1,1
2QF9QMMUH,yuzeru,40BG47FLT,天才＝オレ,0,10161,3076258784038,1,5,3,6,1,5,10,7,5
AP1R1QMI3,ますヲ,J7N4W6Y1K,こずミックラブ♡,2,10162,3069363334808,6,5,6,7,7,6,7,8,6
ZDK1BGHVX,瑠璃,31A7JKC69,蓮好きの巣窟,0,10163,3066647222525,5,4,9,5,5,3,4,5,4
PGDA2J9UA,よねち,EHGD5JJK1,限界夜行,2,10164,3062760174471,1,4,5,2,1,1,4,2,1
A17C0DI7B,パクリオ,H4U8CMEKU,ドルケランド,0,10165,3061235054699,2,4,3,4,8,7,10,1,3
D6GF6AWNF,かずは,639NXLKJ5,Lotusky,2,10166,3060755663639,1,1,1,2,8,1,1,1,8
A5AH7NW0R,トモ,AHE0E3JND,ありがと！にひっ,0,10167,3057141668002,4,5,4,4,4,8,4,5,4
12T1PWV0R,Forget,48N7HVJH8,KER,2,10168,3044064117047,1,2,9,2,1,6,2,1,10
2HYMJF604,優曇(うどん),A8BJ5V3ET,はすのそら,1,10169,3043930400845,1,4,4,2,4,2,4,4,2
FN5XJ3440,こな丸,JTX1G19BP,さやかほ癒し会,0,10170,3034239633271,4,1,6,6,5,6,5,5,4
Y5QJU4C6K,Tymizz,EWM0GK62C,誰でもどうぞ,3,10171,3032537271760,1,9,5,10,1,4,3,1,1
MAH8YL50V,テルミ,EMAN1DMK8,いつものメンバー,5,10172,3029510401815,2,3,4,6,1,1,3,7,2
C7ZMBVLBY,ひな,H0DV3JJGA,かほさやてぇてぇ,2,10173,3028087584256,4,2,4,2,7,1,9,2,1
EKKDNUBFM,あばば,JY5D932W7,粉骨砕身藤島慈,2,10174,3013640048467,4,5,5,7,8,6,5,4,1
8KHNNG9IS,umi,TX92H9GBV,アフターが見たい,2,10175,3012509513071,4,4,5,7,7,8,8,7,5
YT701WA3P,デトリタス,A3X92L6YU,お試し用サークル,0,10176,3011930748715,5,6,5,7,8,10,8,6,7
13UK8JHJB,K.きくち,JRFM5DW6T,咲く蓮の花,6,10177,3011094564253,8,9,10,8,9,9,9,8,9
9R217JEWM,ちは,ETAMCYHME,蓮ノ空お昼寝部,0,10178,3008165289389,1,2,1,3,1,1,1,1,1
JLZY40G00,MIYEON,YAY2UK2CT,蓮の空研究部,2,10179,3002280261012,1,6,1,4,4,10,4,1,1
9KLJYMLM5,あたま,XJHATLDVB,さやかほ観測所,0,10180,3000587876409,1,1,1,2,1,1,1,1,1
4W15VX30X,なか,2B97MH4YA,同じ話し何回も…,0,10181,2989815507238,2,2,4,2,2,1,3,2,10
HCCN656H4,おもち,FG4170141,♪さやか愛好会♪,0,10182,2989427054663,5,9,5,4,6,7,5,3,5
8BPAHM09Y,Ko21,AVX749PPB,姫芽ちゃん親衛隊,0,10183,2989172718070,1,2,1,2,1,1,1,1,4
AM7DF2UB9,にょん,0PJ19NAE3,蓮ノ空同好会☆,0,10184,2985930685559,7,2,1,2,10,10,10,7,10
PELDF54NC,Kokokoko,L5VKFGUGJ,こここ,0,10185,2985357794016,1,2,3,1,3,1,1,1,1
KEAHCZS6K,んぱ,1F5EPPMLD,UR貰えればいい,2,10186,2979474128681,1,1,10,7,6,10,1,4,1
JE96GZECB,Daypark,,,1,10187,2974667983728,1,1,1,1,1,2,2,2,1
AT6842AM8,O-rui,54JWUD9X0,異次元からの者,0,10188,2960184526624,2,5,4,5,7,7,7,4,6
KPB1HPVY5,nada,83TGL8UMJ,しゅうまつクラブ,1,10189,2959769207639,1,5,4,7,4,10,4,5,5
Y8ZY39SOW,やま,LY0XPW7NL,元カノ概念強火派,2,10190,2958425360475,1,4,5,6,5,4,4,4,4
5RDWDT1NH,まっつん,C2XLWUTL1,夕霧綴理親衛隊,1,10191,2951746281818,4,10,6,4,8,10,10,4,4
Y8BVIYLUT,七瀬,4J2XA79Y5,浮かれポンチ部,5,10192,2936876688188,5,7,7,7,5,9,5,5,8
6FP0A2EH3,あ,W9V6VTXAN,梢先輩の歌声好き,0,10193,2928652501005,1,2,1,3,1,4,1,1,1
NHF6C4MTJ,Fifi芸依,ENRGE3M82,蓮ノ灯,0,10194,2927820948176,1,3,3,4,5,9,1,4,7
WLTH37DD1,なーたろす,GN1798YEX,ド!ド!同好会,0,10195,2926810108158,2,6,7,4,5,4,6,1,4
EX9LPG57P,月詠ルナ,E1HVJ71JR,ご自由にどうぞ,0,10196,2924210370492,2,2,3,2,1,1,1,1,1
D8W524NVK,ねこやしき,A7WWE0463,蓮ノ空初心者部,0,10197,2923313329269,4,5,8,4,7,4,6,4,2
XN44GCYJV,そら,TCTEAMP9C,虹ちゃん最高！,0,10198,2922246597596,1,1,1,3,8,4,1,1,4
AWL81AHGP,Gauss,,,0,10199,2921270554665,5,2,5,4,2,1,1,1,2
6DGFKCRXK,ルネサス,FG4170141,♪さやか愛好会♪,0,10200,2918350040951,1,2,3,2,1,2,4,1,2
1UKE9JMJR,ななな,A6XF7K90J,EN▶こ.こ.こ,0,10201,2916129220028,5,4,8,2,4,6,6,10,9
