player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,吟子,花帆,小铃,さやか,姬芽,瑠璃乃,塞拉斯,泉,季度等级,104季度等级
SA8BYVY47,ブラン,BXGNMY466,ライグラ用,6,7910,14526440,4,7,5,4,4,4,6,4,38,28
U9MM27R4D,柏木　耕一,G8F0M2PH2,アフターウォール,0,7911,14526115,4,4,1,1,2,1,7,4,24,13
6BXAEMNKX,かつどん,WLLWJ8ADP,乙宗筋肉サークル,6,7912,14526111,2,1,4,1,4,1,1,3,17,13
XPXKA54XW,にゃやこぬこ,MJWRPWU4W,花咲け隊めぐ,0,7913,14526095,3,10,4,3,2,5,7,4,38,27
8P77PA5U0,Zalt,PMDDGR6AH,うぇるかむ,0,7914,14525715,1,2,1,2,1,1,7,4,19,8
TMYJEAH5M,佐久良七海,J8GM3V8KB,肥満児芸楽部,2,7915,14525445,1,1,1,2,1,1,5,1,13,7
G571HQMHV,チノ,N2KCENRKH,猫＆旅大好き部,7,7916,14524674,4,6,4,4,4,4,6,5,37,26
1FJDDPKG3,あくまち,NLTAB4BLF,蓮ノ空ゆる活動部,0,7917,14522750,2,4,1,3,3,1,9,4,27,14
6TLR7HK9N,yuya,9D722M8KC,蓮ノ空同好会,2,7918,14522015,2,1,3,2,2,3,8,1,22,13
LRJTGVTXK,Sig,AF1RTGH2W,ぼっち丸,3,7919,14521625,1,2,1,2,2,1,7,4,20,9
YV25YFBW0,ゆめ,C3U9M5M0N,マグナムクラブ,4,7920,14520950,6,8,4,2,1,1,7,1,30,22
O5DDROB4W,Hamster),RM7N1JDB5,無言推奨不干渉会,5,7921,14520745,1,1,1,2,1,4,8,4,22,10
J8APM1374,りー,9RK7YXG8G,蓮ノ空社畜クラブ,0,7922,14519985,1,8,1,4,2,1,1,1,19,17
C8KTLMNWB,ゆう,7MPNTWKTN,Dreamers,0,7923,14518490,1,7,1,7,4,4,5,3,32,24
OXBKLK4CM,葵ちゃん好き,FNMV166UY,蓮ノ空喫茶部,10,7924,14517800,4,4,4,3,4,1,7,4,31,20
PLGN7RHKY,Pizzachi,LMH98656T,PizzaChi,3,7925,14517750,1,6,2,2,1,1,4,4,21,13
E3ZYG9BYY,soko,5NPVVUGH7,蓮すきすきクラブ,5,7926,14517650,4,4,4,5,4,1,5,1,28,22
ZRP4T9MRY,地獄田中闇田中,WN3LHKX0L,レンコンおいしい,4,7927,14516987,1,5,1,1,1,4,7,4,24,13
XK9LF6MG5,バンチョウ,TX92H9GBV,アフターが見たい,0,7928,14516650,4,5,1,4,1,4,5,1,25,19
D9M8BG0HY,たか,P3BN515BP,あ,0,7929,14516435,1,4,1,5,1,1,4,1,18,13
WBHM2GEEL,ハ,YHWN0NJ03,ドカ食い気絶部,0,7930,14516210,1,7,1,1,1,1,10,1,23,12
EKYZ1EICK,ユーヤ,3F0M4HXJE,蓮ノ空まったり部,2,7931,14516100,1,4,1,1,1,4,8,6,26,12
7L7AH4NVM,keinez,P8W50773L,蓮ノ空見守り隊,2,7932,14515715,2,1,1,1,2,1,7,4,19,8
TBP0L30GD,うりゅう,38KAJGDGU,異次元シャニP,6,7933,14515195,4,1,2,1,1,1,10,5,25,10
AG59TJUCV,hidead,7MPNTWKTN,Dreamers,1,7934,14515140,2,4,2,4,3,3,4,1,23,18
1V5W0LJ7D,☆かなんまる☆,9JTF508LB,スクスタ亡霊部,0,7935,14513080,1,3,1,5,2,1,3,1,17,13
E13KWLPW8,キラWes,XXMU9WLKB,梢の機械さん,0,7936,14513050,1,4,1,2,2,2,5,1,18,12
3HMHJHD6L,櫻花草,KANLFTMVJ,蓮ノ空中文同好會,0,7937,14512920,1,4,1,1,1,1,5,1,15,9
GG1QC59YZ,デビン・ブッカー,A73H7ENN2,エロマンガ同好会,3,7938,14512890,1,1,2,1,2,1,7,1,16,8
6F07LU3TK,パサパサママ,NRK4MV1C1,茅バール,0,7939,14512124,1,6,1,2,1,3,9,5,28,14
SAI5W46T4,YUKI,,,0,7940,14512050,4,7,1,1,1,1,4,1,20,15
E8ANHAYC5,Reiko☆,PH0YEPJD8,蓮ノ空北國金沢校,10,7941,14511805,4,2,2,1,5,5,8,5,32,19
GW52Z7SAD,ナナ,0B8RTHY4D,のんびり屋さん,0,7942,14510930,1,1,1,1,1,1,1,1,8,6
F3HPN98KC,わたあめぇ,AVX749PPB,姫芽ちゃん親衛隊,0,7943,14510505,1,5,1,4,1,1,7,4,24,13
HCRKU58D8,ゆーや,XEENRBXCG,蓮ノ空休日クラブ,1,7944,14509800,8,8,1,2,1,1,10,8,39,21
W69BWDA6X,刀,DF6RY3BXN,andante,1,7945,14508950,1,1,1,1,1,1,1,1,8,6
XTJROT8IU,としあり,60KU468X3,はっすーず,4,7945,14508950,6,10,7,8,6,9,7,7,60,46
LNLH3S1AI,アララギ,75UJ5RB97,蓮ノ空雪野球部,3,7947,14508800,1,4,1,1,1,1,7,5,21,9
K7KJMY58F,晋さん,PR2BGEK5K,パッショーネ,4,7948,14508710,1,1,1,1,1,1,1,3,10,6
UDEXJ164F,たイッチー,,,0,7949,14508450,1,4,2,1,1,1,5,4,19,10
RBWJPD79F,ふにふら,BT3GEWM5L,ささやか村の集い,1,7950,14508080,4,4,2,1,1,1,4,4,21,13
86DR3C36V,蛟のん,F4NM3PE3X,学級委員,0,7951,14508050,2,2,4,1,1,2,1,1,14,12
3VUR455U5,きんつば,TB7GJ57D7,シャイニーフラワ,6,7952,14507910,4,5,5,5,5,4,7,4,39,28
ISM3OK7DZ,ゆき,HKETDDCK6,ぼっちざ蓮!!,8,7953,14507850,5,4,6,3,5,3,9,7,42,26
9XL5PGX3A,るーと,,,2,7954,14507687,4,5,4,4,4,4,7,4,36,25
H02GA1I6S,すみ,95TAREFPT,ご自由にどうぞ,1,7955,14506890,1,1,1,1,1,1,9,1,16,6
8CEU9NFR5,ライブメーカー,,,0,7956,14506650,1,1,1,1,1,1,3,1,10,6
CW3FDF4GL,minamina,,,0,7957,14506195,4,5,4,2,4,1,7,4,31,20
VQQPJO39R,ふらんす,RT4MGNU8G,自由への翼,0,7958,14505500,2,1,1,1,7,5,1,3,21,17
2VR0TTL8C,ゆーり。,V78LAX1HN,蓮ノ空ボドゲ部,0,7958,14505500,4,4,2,4,4,1,5,1,25,19
7M62V6VML,穂乃吉,YJNWBA8F6,梢推し隊仙台支社,2,7960,14505385,1,1,1,1,1,1,5,1,12,6
M3YE0N53F,一遍　智真,PPAHU1TNY,蓮ノ空のんびり部,7,7961,14504600,6,1,1,1,1,1,10,5,26,11
1E1YW9MCM,cmpmzk,0RVUANVB3,さやさやびー,0,7962,14504470,5,6,5,6,5,5,9,5,46,32
JD7GM09EA,傘,UYYAUXK80,茅葺き屋根の家,0,7963,14503815,1,1,7,1,1,1,1,2,15,12
DA8HRY0TJ,花帆めぐ推,LAKRG5NK9,ログイン勢,0,7964,14503065,1,5,1,4,1,4,7,4,27,16
9GBNL54OF,せつ,ETAMCYHME,蓮ノ空お昼寝部,2,7965,14501865,1,2,1,1,1,1,4,4,15,7
P3J6VVDW7,サラガミ,HC1M3NR7C,サークル103,0,7966,14501250,1,1,1,1,1,2,9,1,17,7
JFW83PC7X,ちょりすけ,Y6JNPC60C,綴理メイト,9,7967,14501025,1,5,1,2,1,1,7,2,20,11
9V4BYXJ10,アイテル,LT9K2FP23,いな民リンクラ部,0,7968,14500825,4,4,2,1,3,1,7,5,27,15
FJ2JC4VL8,きりの,UX96YX4T1,『位置について』,2,7969,14500630,3,8,3,6,3,4,7,4,38,27
TE87UHM56,NKN4K12,PH0YEPJD8,蓮ノ空北國金沢校,0,7970,14500480,4,5,1,2,4,4,5,1,26,20
JUAZ4ZFIR,くらね,PH0YEPJD8,蓮ノ空北國金沢校,2,7971,14500195,1,4,1,1,2,1,8,5,23,10
GB0XE3UKC,くらいん,8M2MFU9U0,リンクライブ,0,7972,14500155,1,5,4,1,5,1,4,1,22,17
4PK6NCWIZ,マッサン,0CEA9XFKR,蓮ノ空の泥人会,1,7973,14499890,4,1,5,2,4,1,4,4,25,17
FTXM252D4,霧矢あおい,F999KJPDR,スターライト学園,0,7974,14499395,1,5,1,4,1,1,4,2,19,13
5MYUXXT21,しゃ,E12PR824F,ゆるっと蓮ノ空,1,7975,14499325,1,1,1,2,7,2,1,1,16,14
RP1ENKFID,さみ,CXG25026E,泥のみんなS,6,7976,14499312,4,5,4,4,4,4,7,4,36,25
8AABROX54,ザン,0GALMLWK6,ボクなんなの。,2,7977,14499171,5,6,5,2,5,5,8,5,41,28
NCON36QRJ,トガネル,TK9E1BB1P,無言で自由,1,7978,14498775,1,5,1,1,1,2,5,4,20,11
NRNDVWSU5,とんび,KFC62L0FV,ねるねる同好会,1,7979,14498635,1,5,1,1,1,1,5,4,19,10
BJSVZ9WDU,シア,EEP20F2M8,綴理の綴り,0,7980,14498410,1,1,1,1,1,1,7,4,17,6
EHGSHGAAJ,可可のATM2号,9UKKACGDU,蓮っ子CLUB,2,7981,14497665,1,4,1,1,2,1,4,4,18,10
XNF3TN2KA,ちひろ,7MFVNY6L4,アフターヘイブン,9,7982,14497535,1,1,1,1,1,2,7,4,18,7
QYLMF6PG4,フトシ,A73H7ENN2,エロマンガ同好会,6,7983,14496925,5,5,2,4,2,4,6,5,33,22
KIJ1DLIEW,わのあ,0CALLC364,flower,2,7984,14496845,8,10,4,4,1,2,9,1,39,29
U9AG6W640,ぽんず,9C0KWR782,まったリンクラ,0,7985,14495840,5,10,5,3,4,3,1,1,32,30
FBFMC1LLC,岩田悠希,,,0,7986,14495805,2,1,3,4,4,3,10,1,28,17
4G3P7YEPL,マユ,PMDDGR6AH,うぇるかむ,0,7987,14495340,1,1,2,2,1,1,1,1,10,8
CS5ZSU2XS,李志貴,88DJ300PJ,めぐ党 • 永遠,1,7988,14495145,1,1,1,1,1,1,8,4,18,6
6JYD5PU7P,こむ,ABALH0AL3,楽園計画,2,7989,14494412,5,1,1,1,1,1,4,4,18,10
T0KUAMJ4J,アマカラ,BT3GEWM5L,ささやか村の集い,3,7990,14494310,1,4,1,4,1,4,4,4,23,15
TUC6D4UKK,azurite,N6LR8C7AE,泥の民,2,7991,14493910,1,5,2,1,2,5,1,1,18,16
1PBK68C1T,マジヤバ蓮,E58EXVMJU,ボクがんばる。,0,7992,14492885,4,4,4,4,4,4,5,1,30,24
0LQWR4XP2,素敵な学院生,FTC8Y3MB0,ウミウシさん,1,7993,14492255,5,1,1,1,5,1,2,1,17,14
N418MS6HN,yoooo,AR9HR528A,いろいろ実況,2,7994,14491405,2,4,1,1,1,1,4,1,15,10
JX22PENHD,Jerry,7X71T9R7J,憩いの場所,0,7995,14490770,1,2,1,2,1,1,1,3,12,8
OBKP0N3IO,ほの,2JY96DK53,ねそ,0,7996,14490685,1,1,1,1,1,1,4,1,11,6
6VN0F89TA,のすけ,9E910GGD2,蓮ノ空給湯室,6,7997,14490625,4,4,1,1,1,1,7,4,23,12
CWII70H91,ティガー,V33FGRFC4,1限目に遅刻ラブ,3,7998,14490138,3,6,3,2,5,2,5,4,30,21
157V86KA7,ライチ,CVFYWNA8C,大阪の帰宅部,0,7999,14489915,2,4,2,2,3,2,5,4,24,15
K695LL78P,AKRS,L28X4MDJN,アフター観たいぞ,0,8000,14489520,2,4,1,2,1,1,4,3,18,11
XK4U15TKM,123MB,,,0,8001,14489100,1,5,1,3,3,3,5,4,25,16
T1YOTIACC,よつぎ,2AUM7L9BW,蓮初心者クラブ,2,8002,14488685,1,1,4,1,1,1,4,5,18,9
H45IBEWA7,MUGI,281AVFPPX,蓮ノ空過食クラブ,9,8003,14487815,1,1,1,2,4,2,9,4,24,11
D5H8MC8BN,そら,TBU0KNJ64,化身部,0,8004,14487705,1,1,1,2,1,4,8,1,19,10
2PRUO6TLL,阿部,R9TC4WP0R,月夜見くらぶ＾～,12,8005,14487630,7,5,6,5,7,1,6,7,44,31
TTCG4JMM6,橘P,LG3XF86RM,ハロめぐ党無言可,11,8006,14487425,4,4,1,4,4,1,8,4,30,18
1HC9P8TKX,J.M,EWM0GK62C,誰でもどうぞ,6,8007,14486812,4,4,4,1,1,1,7,6,28,15
14NDRCRE9,ライラプス,C021HVB2B,第3芸能科,1,8008,14486635,2,1,1,2,1,1,1,1,10,8
X1BKFAX15,ユリカ,07JW71HWG,良いチケで観よう,0,8009,14485860,1,1,1,2,1,2,4,4,16,8
PJJ3XM9WU,サンムーン,VP0K6KF0K,蓮ノ空大好き!!,0,8010,14485090,1,1,2,1,1,1,7,2,16,7
WMVEUYB9N,だいそん,48GTYR1VB,ハラショー！,5,8011,14483937,2,1,1,1,1,10,1,1,18,16
CL7E5WHPD,クロガネ,WBW66DMUB,るりめぐ研究所,2,8012,14482315,4,9,4,5,5,5,8,5,45,32
J3JX7ZFYM,轟天,XHJLF3R8H,ゆったりプレイ,0,8013,14482255,1,1,1,2,1,1,1,1,9,7
9074AJ0YL,コミ,KW0RM1LEP,はすっこくらぶ,3,8014,14481790,4,4,1,2,1,1,6,1,20,13
DNVKGHRHL,ぴょこぴょこ,1UBNNHVLG,蓮箱推し（仮）,1,8015,14481674,5,5,5,4,5,4,6,5,39,28
VB5P1BEET,ずんだ餅,KXEME076E,つづさや親衛隊,4,8016,14480995,4,4,1,4,1,4,7,4,29,18
0J92BMJHV,りゅうざき,4NDAG5E9N,国産牛のにげあし,0,8017,14479200,9,2,1,3,3,1,10,9,38,19
2Y3OF95EV,ぷりん,0JY7F3EKU,さやか愛でる会,2,8018,14479195,1,1,3,4,1,1,1,1,13,11
TK2CL0MB7,わふう,PH0YEPJD8,蓮ノ空北國金沢校,12,8019,14479040,5,5,5,3,6,3,8,6,41,27
HBM5B1P78,REE,G6EH0KHT7,なんもわからん,2,8020,14478620,2,1,1,1,1,4,4,1,15,10
8F8D4KLXH,もももち,E1HVJ71JR,ご自由にどうぞ,0,8021,14478595,5,5,1,1,1,1,5,1,20,14
55G8WOU43,なつふゆ,5NPVVUGH7,蓮すきすきクラブ,8,8022,14478250,4,5,4,4,4,4,8,5,38,25
LCCH3ALF4,ぴっぴー,YB5J3MT90,虹ノ空女学院,0,8023,14477824,1,5,1,4,2,1,4,1,19,14
L5VMUTNNP,くま,MG1G6F487,蓮ノ空無微課金部,0,8024,14477750,3,6,3,3,3,4,7,6,35,22
IVSBBPK1R,ぱりすのこ,RE152RBRK,蓮ノ空創作部,0,8025,14477237,1,1,1,1,4,1,4,4,17,9
LW4TAC2P9,夢香,E12PR824F,ゆるっと蓮ノ空,9,8026,14476860,1,4,4,1,4,4,7,4,29,18
0SHGH6YD4,高宮 なすのＰ,JU476V6K9,ポチッ！,0,8027,14476500,1,1,1,2,2,1,4,7,19,8
TT9GGVXG4,Koi,,,0,8028,14476100,6,1,1,1,1,1,3,3,17,11
FM68D3W4W,爆神,U1X8XUL9G,イベント用？,0,8029,14476025,1,4,1,4,2,4,5,5,26,16
E2Z7ST7Q7,无盒,X33HHA9F8,アルストロメリア,2,8030,14475887,1,7,2,2,1,2,2,2,19,15
H3VE5738K,アイロニー,PH0YEPJD8,蓮ノ空北國金沢校,0,8031,14474670,2,4,2,1,6,1,7,5,28,16
465B7V60E,破壊世界奇々怪々,7MPNTWKTN,Dreamers,1,8032,14474575,5,5,1,1,4,1,6,1,24,17
WJW5G283D,間坂真琴,,,0,8033,14473910,1,4,1,1,1,1,5,4,18,9
KZIGX8ANE,能登の端,EWM0GK62C,誰でもどうぞ,4,8034,14473195,3,4,2,3,2,3,6,4,27,17
8VXY4CWEG,村野のどか,J5FJNX88N,無言,1,8035,14472135,1,1,1,1,3,1,1,3,12,8
6L0JHA0WH,がちっぽ,E7UBFLW56,同好会の同好会,4,8036,14471987,1,1,1,1,1,2,4,4,15,7
5GLMYHBKG,高坂千歌,JJ8EPVHMF,Aqours推し,0,8037,14471775,1,5,1,1,1,1,6,2,18,10
U7GCJPE0W,野生のとり,LAKRG5NK9,ログイン勢,0,8038,14471130,1,5,1,1,1,1,1,1,12,10
T9BIGMK58,かほがガオー!,73N4AB3LR,かほ子のイオン,1,8039,14471040,1,1,1,1,1,1,5,1,12,6
JEPTV07PP,やち,TDHKGHFPA,無言参加○！,6,8040,14470850,4,2,4,1,1,1,4,4,21,13
CM1JJLBXF,アビー,0VEMMV8E2,スリブとまったり,4,8041,14469800,1,7,1,5,1,1,4,1,21,16
L45KJNR8P,りんご,F08AHUJJ0,綴理のお世話係,4,8042,14468650,1,2,1,2,1,3,7,4,21,10
CNJ5441DB,ちづる,B6KWXGHWH,蓮ノ空SIFC,2,8043,14468255,1,1,1,1,1,2,1,9,17,7
PERH4WFTK,ジミアリ,,,0,8044,14466315,1,8,1,5,3,4,7,5,34,22
NAU9A067H,塾長,023D2U314,ねむみ,9,8045,14464874,1,5,1,1,1,3,9,6,27,12
OKWF0EDSV,まりんらいなー,A8BJ5V3ET,はすのそら,0,8046,14464195,3,5,2,2,2,4,7,6,31,18
E8Q70BDPA,赤りんご,LUDNM40F8,ふくふく無言OK,12,8047,14463717,1,2,5,4,1,3,4,4,24,16
4FY9R2UF1,みもりん♪,TX85TKW7A,蓮ノ空女子部,1,8048,14463550,4,1,4,2,1,2,3,1,18,14
EPRBJA95R,まほ,PN4VA24XF,みーかるぱーく！,2,8049,14462000,1,1,2,1,1,1,1,1,9,7
LFNX0TJ53,azur,7B8K574NX,GEAR,0,8050,14461649,1,4,2,1,2,3,8,1,22,13
B7LFOQ2RO,K,GMEF2K8DL,花咲く泥も好き²,0,8051,14461040,4,5,4,3,5,3,7,6,37,24
EXDC1JJ56,イノゴマ,GLP0WPDRM,イベント用の泥,0,8052,14461030,2,1,1,4,3,3,7,3,24,14
IBYI0E2M3,忍蛙,3YPGAUM04,ゆのくに天門,2,8053,14460800,3,4,1,4,3,2,6,4,27,17
5PMGL0CFA,コゥ,HPTHY23VR,蓮ノ空文芸部,0,8054,14460545,1,4,1,1,1,1,7,4,20,9
D1LLG96IS,ストーリーテラー,YA8XX70V6,さやかほ家系。,4,8055,14459845,1,1,1,1,1,1,8,4,18,6
E9WM8T1IA,りらリラゆ,Y7WU9XUY5,自分用(８字少な,3,8056,14459775,4,4,4,1,1,4,5,4,27,18
HB4N93NL3,イージー,LEHXHMR8N,みらぱ全力待機部,0,8057,14459585,1,1,1,1,1,1,9,1,16,6
6T33AM66K,名護啓介,RPM0RVWMP,素晴しき青空の会,1,8058,14459362,1,5,1,1,4,1,6,4,23,13
P4PXJ3JDH,ペプシマン,DN3NLWTGU,なゆりーず,0,8059,14459170,1,1,3,2,1,1,1,1,11,9
24V8PFG80,朱稀,424NLTEE8,無言な異次元部屋,0,8060,14458850,4,5,1,1,4,1,7,4,27,16
JF5T0T44G,もじ,P3NK4KUFJ,字,0,8061,14458810,1,6,1,4,1,1,3,2,19,14
QPUANWXUU,矢守留木菜,E8K438RP1,リンクラ初心者部,2,8062,14458220,2,7,4,3,1,2,8,5,32,19
83C1P1A20,かものはし,HPTHY23VR,蓮ノ空文芸部,5,8063,14457949,4,6,1,5,1,1,4,2,24,18
UV9X83RP1,ねいびすと,6BFC4G5YG,蓮ノ空足湯同好会,0,8064,14457910,1,1,1,4,1,2,2,2,14,10
865FKMC6U,プレーヤ1126,BXC1T2HY2,初心者の集い,2,8065,14457887,1,4,1,4,1,1,1,1,14,12
702KAENDD,トシマ,G6EH0KHT7,なんもわからん,0,8066,14457865,3,5,3,4,4,3,7,4,33,22
R6XWWM95K,たーま,YF6EGUY7C,そろ,0,8067,14457710,1,4,4,1,2,1,5,4,22,13
8HMHEPVW2,くにーが,89K9Y7MX7,初心者歓迎,0,8068,14457550,1,4,1,1,1,1,7,1,17,9
F5EL98FZU,皐月瑠璃,8GAY2WBT6,(・8・),11,8069,14457465,5,2,4,1,4,1,7,3,27,17
K2UEN40WJ,せつ葉,N6T2MVATD,まったりサークル,0,8070,14457045,2,3,1,3,1,1,10,1,22,11
M0YK54CLM,player,,,1,8071,14456565,1,1,1,1,2,1,4,1,12,7
39T89PNLN,りんくら＠卒業,LPP9NN4MG,めぐと一緒に卒業,0,8072,14456330,1,4,1,1,1,1,5,4,18,9
50CV22R59,ミリュウ,5HK79LMM2,自由庭園,0,8073,14456020,1,1,1,1,1,1,3,1,10,6
BFWLCW0HP,ふる三郎,36DAM7HBL,蓮隠れノ里,4,8074,14455935,3,3,3,1,2,1,10,4,27,13
VVB4G56TR,NPカレー,8FR866PRY,蓮っ子みらくラブ,1,8075,14455425,1,4,1,1,4,7,4,1,23,18
NTMX92PUN,カツ,BEMED3RY1,無言無課金ok,0,8076,14455205,1,3,2,3,1,1,9,1,21,11
IW5KQPNJ2,疾風キラー,WAT20PN3Y,こな党,8,8077,14455200,5,1,5,5,5,1,1,1,24,22
TIMP00NBB,デプレ,T2XRMGEAE,蓮根無言会,0,8078,14455155,1,5,3,1,1,1,7,4,23,12
66OOO05GB,sko,31A7JKC69,蓮好きの巣窟,5,8079,14454595,4,4,1,1,1,1,5,5,22,12
4F4RNBLT1,ジョーカー,PJ3NB5XFM,箱推し,2,8080,14454562,4,9,5,1,4,1,8,5,37,24
DH03DTRDD,gffggh,,,0,8081,14453765,1,2,1,1,1,1,2,2,11,7
N75SRAW5N,翠聖（すいせい）,RKAHT9KB1,ドリームワールド,4,8082,14453655,1,4,4,1,1,2,9,4,26,13
W51JMI08P,イッチ,0CEA9XFKR,蓮ノ空の泥人会,4,8083,14453387,1,4,1,2,1,1,8,4,22,10
23XYT7YHW,レティ,KGBDPVHXM,1ミリ手前,8,8084,14453349,1,1,1,1,1,1,8,4,18,6
99LMAXZD5,Kosmo,MFRXC8MVG,蓮ノ空ドキ同好会,0,8085,14451280,1,1,1,1,1,1,1,1,8,6
60C6DYT08,あけめねす,U4TNE7AC7,AirLotus,0,8086,14450750,2,4,4,1,4,1,4,1,21,16
H9VCMCRRK,cho6sk,9FF5JBNDF,めぐすきクラブ,1,8087,14450550,1,7,1,2,1,1,5,1,19,13
20D7MZORW,まとば,T045NDKW0,♬さやか愛好会♬,0,8088,14449740,1,4,1,4,2,1,5,4,22,13
WR6EAO9WV,banken7,8L4UUJTAN,ばんちゃん組,3,8089,14449225,2,7,1,4,2,5,6,4,31,21
36PIBUZ40,シュン,E12PR824F,ゆるっと蓮ノ空,1,8090,14448965,2,4,2,1,2,2,7,6,26,13
MP3V2WDWN,蝶屋,2ULM366U6,毎日がエブリデイ,1,8091,14448535,1,4,1,4,1,1,10,6,28,12
C9LL83UWW,ヒロっくす,JA2C658FW,さや綴理の村人,12,8092,14447735,1,4,1,2,1,2,7,4,22,11
YPHG4N4EG,やなたか,61UTNTRU1,初心者さん,0,8093,14447150,4,8,1,4,1,4,7,1,30,22
6VNMV3L6L,Criss,JHTULVV5P,故に瑠璃乃推し,0,8094,14447124,4,1,1,1,2,1,4,4,18,10
WDPYTRPR2,あほげちゃん,NJBBTCY3A,かにかに！,0,8095,14447065,2,2,2,3,3,2,7,4,25,14
HR51NWE3G,SSGゴッグ,WWWUTP96L,異次元からキマシ,1,8096,14446670,1,7,1,4,1,1,7,4,26,15
AH3MHCDHN,ミノン,CEKK43ML5,さやかほはいいぞ,1,8097,14446262,5,4,1,4,1,4,6,4,29,19
BC3S9MXLE,かつ,TK9E1BB1P,無言で自由,2,8098,14443900,1,3,1,1,1,3,6,4,20,10
KV04M6UV3,腹いーたー,M1XP746D8,利根支所,0,8099,14443340,1,1,1,1,1,1,1,1,8,6
AEXXNH8YV,まつ散歩2,427WENUC4,心の癒し～蓮ノ空,0,8100,14443050,4,4,1,1,1,1,7,4,23,12
7E2DPFX2T,夜空,MWXP6RMA7,月火水木金土日,2,8101,14442735,1,4,2,1,2,1,5,4,20,11
T4439ME66,柚子桜,54JWUD9X0,異次元からの者,1,8102,14442020,1,4,1,1,1,1,7,4,20,9
BTJLKT1X6,crystal,3FF3NB77X,せーはす愛好会,2,8103,14441795,1,3,1,1,1,1,1,1,10,8
TTP49DL7G,The 虎,,,0,8104,14441675,6,9,2,3,5,1,9,7,42,26
BETYWV1NF,a-kou09,UKHF303L1,蓮の東東京第90,6,8105,14441437,4,5,2,3,2,3,6,2,27,19
RNWCJJL66,なおす,B5PCT2J9B,とりあえず,0,8106,14441240,4,5,1,4,1,1,7,4,27,16
8GDNW7H6D,アクア,D3215EVKW,綴俺誇,2,8107,14440755,3,6,4,4,3,3,9,5,37,23
JZ4109Y2T,龍仙馨,PHMJLJY5E,ラブライブ愛好家,0,8108,14440615,1,4,1,1,1,1,5,4,18,9
LXMUK1N94,Aoi,,,4,8109,14439350,3,2,3,4,3,2,4,6,27,17
RLM5TXG16,充電Chite,0J44KFKD9,アサルトガーデン,2,8110,14439109,1,1,1,1,1,1,1,1,8,6
RMYNALEB5,楠木しほ,DFXEH0E0B,香港の初心者♪,2,8111,14438895,2,2,1,1,5,2,2,1,16,13
LAU60ETW9,あんしんパパ,Y7KJ3PM8P,蓮すきすき同好会,2,8112,14437600,1,7,1,1,2,1,4,4,21,13
P4D0A17X0,くま,K664R1LYM,すくすてむずかし,0,8113,14437290,4,1,1,1,1,1,4,1,14,9
YJYRLJCK6,さくらきゃんどる,FTY0R8KPH,泥の皆様,0,8114,14437275,1,4,1,1,1,4,4,3,19,12
UB56T112T,ちろ,N57VWGXGK,はなじょ,2,8115,14436755,2,2,1,1,5,1,6,10,28,12
LBUY5X814,こーき,26JDLMBLN,徒町は強く生きる,4,8116,14436575,4,5,4,1,2,2,7,4,29,18
AQKGC5FZC,シツムカン,,,2,8117,14436570,1,5,1,4,1,4,7,4,27,16
V5LVB7T4E,TS@スリブ推し,AE3L01V24,LOVEミラクラ,1,8118,14436475,1,1,1,1,2,1,1,1,9,7
SCV1R2T85,わふ,CTW8DKV5P,まったり,14,8119,14435630,6,8,7,8,7,8,10,10,64,44
BGMAMPMNM,sh-,3HDDYR4FU,旅人,1,8120,14435165,9,5,1,5,4,4,5,3,36,28
F37GSVPNZ,かっふ,7279KLFCG,泥人形,2,8121,14435065,1,1,1,1,1,1,7,4,17,6
PLCTXUDWA,七瀬　万理,UVK38MFR2,蓮の虚無サー,1,8122,14434550,1,5,1,1,1,1,10,5,25,10
N5LFU5AN7,スタイリー,,,0,8123,14433620,1,4,1,1,4,1,7,4,23,12
E4UEKRT7D,syu,W09WBG3HY,どろんちゅ,6,8124,14432730,4,4,4,2,4,1,7,4,30,19
4UA64NN89,トーコウ,RM7N1JDB5,無言推奨不干渉会,10,8125,14432415,3,7,4,3,3,3,6,5,34,23
H9PE4A36U,エイス,HBD61R6WC,梢先輩すきすき部,0,8126,14431700,1,5,1,1,1,1,7,4,21,10
GTJNN1AOR,祭璃枫,Y337R7BW9,中国の蓮之空圈子,7,8127,14431200,2,6,5,5,4,4,7,4,37,26
PR7WFM34V,あちばな,8588YN91J,虹咲学院,0,8128,14431195,2,1,1,1,1,1,1,1,9,7
XB3E6RK72,ぶっとー,XTMGPY62U,スクステ初心者,0,8129,14430640,2,6,2,5,1,4,7,1,28,20
NI4WARYQR,牛タン治郎,FNHT9JFY4,リンクラ楽しむ隊,1,8130,14430106,5,1,1,1,1,1,7,4,21,10
BF8YT1XWU,はぴめぐ@卒業,LPP9NN4MG,めぐと一緒に卒業,0,8131,14429845,4,4,1,2,1,1,5,1,19,13
2KPH9HC44,kei.,5W8RPRVUA,ド！ド！泥！,8,8132,14429749,1,1,1,1,1,1,8,7,21,6
4PWUQDH7E,椛,,,0,8133,14429345,1,1,1,1,1,1,3,1,10,6
TG7XB22VK,ライチュウ,DY28U1W39,限界オタク,0,8134,14429155,1,1,4,2,1,1,4,4,18,10
UJH39AVGP,きんぐかずき,AHE0E3JND,ありがと！にひっ,2,8135,14429140,1,4,1,3,1,1,7,4,22,11
