player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,瑠璃乃,さやか,姬芽,吟子,小铃,花帆,塞拉斯,泉,季度等级,104季度等级
465B7V60E,破壊世界奇々怪々,7MPNTWKTN,Dreamers,1,7697,19432175,1,1,4,5,1,5,6,1,24,17
K8W058JLY,ジョージ,,,0,7698,19432100,1,1,1,1,1,1,1,1,8,6
E01ZW4GUK,のものも,424NLTEE8,無言な異次元部屋,3,7699,19431310,6,7,6,6,6,8,8,5,52,39
AG59TJUCV,hidead,7MPNTWKTN,Dreamers,1,7700,19430640,3,4,3,2,2,4,4,1,23,18
4U2FNHMDE,すずきゅん,CMWVFLRFM,みょ〜ん,0,7701,19429195,1,1,1,1,1,4,9,7,25,9
1890L558Z,IADL,3LPBPHL3V,壁の民の伝説,6,7702,19428915,7,1,3,2,1,1,8,1,24,15
LEMY1R04L,異次元ひかりP,BT3GEWM5L,ささやか村の集い,1,7703,19427735,1,4,4,1,1,5,7,4,27,16
5SR324805,しゅが,DH97ANN9G,ツキマカセ,1,7704,19427165,1,1,1,1,2,1,9,1,17,7
A6XEBD11Y,くらおじ,96LWYJ3Y6,無言絡みなし,1,7705,19426835,1,1,1,1,1,1,1,1,8,6
RJLP1MNRH,れもんてぃ,LLDLG20UU,UR取り隊,2,7706,19426270,4,3,1,1,1,3,10,2,25,13
TBP0L30GD,うりゅう,38KAJGDGU,異次元シャニP,6,7707,19425945,5,5,1,5,3,5,10,7,41,24
15A74DY7Z,BAROQUE,0CBM28JP6,ほうき星,3,7708,19425100,4,4,4,5,5,8,6,5,41,30
IAYIQ5MJS,タマゴサンド,ABALH0AL3,楽園計画,0,7709,19424560,1,4,1,1,2,4,6,4,23,13
RBWJPD79F,ふにふら,BT3GEWM5L,ささやか村の集い,1,7710,19423880,1,1,1,4,2,4,4,4,21,13
YOEA8RSEQ,シロツキ,,,2,7711,19423360,1,2,1,1,1,6,7,5,24,12
HN3KH2V3N,爆速の兄貴,WLLWJ8ADP,乙宗筋肉サークル,3,7712,19422665,1,1,2,2,1,10,8,2,27,17
GVBPHDQ89,TAKA,CPWFKH8JM,私の部屋,1,7713,19420445,1,1,1,1,1,4,5,4,18,9
0FLL8B1LP,きらら,4WWM4VVDK,蓮ノ空遊戯開発部,0,7714,19420045,4,4,4,4,4,4,4,1,29,24
L0FYG6SK1,せーや,RR87XJMWD,気ままに,0,7715,19419600,3,3,5,3,3,3,6,6,32,20
X777VD1EQ,まいん,49AMYCXCD,ルドベキア,9,7716,19419415,1,1,2,1,1,1,5,5,17,7
2C6WR57WU,キリト,2AUM7L9BW,蓮初心者クラブ,0,7717,19418400,1,2,2,4,2,2,5,4,22,13
NTAMCP9T9,mg1,VA6X5YNNF,スリーズ分家,0,7718,19417995,1,4,1,4,4,1,5,5,25,15
2BTARH6FG,じろう,X0TFG829Y,ボクのおうち,0,7719,19417820,1,4,2,1,9,2,4,4,27,19
5WBKNQOBH,澁咲穂歌夢,866DU609J,ラ！スレ@may,4,7720,19417400,1,1,1,5,4,5,5,4,26,17
BGB0VEFP1,笹鎌愁久,LY0XPW7NL,元カノ概念強火派,5,7721,19417340,2,1,1,1,1,1,10,1,18,7
QQQW5MJS2,まぐ,0JY7F3EKU,さやか愛でる会,2,7722,19417287,1,5,1,1,1,1,5,1,16,10
VN8KJ0H7M,N²,E7R11MYE8,ゆったり蓮ノ空,4,7723,19416908,4,4,5,4,4,5,4,4,34,26
L51E3JHJP,サスガ,3RH5MYBXV,こずめぐ党,2,7724,19416725,2,4,2,5,1,5,4,5,28,19
AHVOXE9E1,テラオラ,LLDLG20UU,UR取り隊,4,7725,19415650,1,1,2,4,4,1,10,10,33,13
8JUFX3O4Y,てんぱ,UHF5Y8PEF,さやちゃん倶楽部,6,7726,19415050,3,2,4,4,2,4,7,4,30,19
R1XNCMK4B,OTAKO,K3R1XY8UT,自由,0,7727,19414815,1,1,1,1,1,1,1,1,8,6
UY7U8JK7K,めい,YXKR0GGM4,蓮ノ空好き好き,0,7728,19414105,10,1,1,3,1,1,1,1,19,17
SA9XTSJ02,(*´∇｀*),,,3,7729,19414100,2,2,1,1,1,4,10,10,31,11
0PZEK8HMC,しまかぜ,G8F0M2PH2,アフターウォール,5,7730,19413750,1,1,1,1,1,1,7,4,17,6
U9MM27R4D,柏木　耕一,G8F0M2PH2,アフターウォール,0,7731,19413255,1,1,2,4,1,4,7,4,24,13
B1R6KMVI1,しろ,M44P06CH5,つづさや見守り隊,1,7732,19413100,3,3,1,4,1,1,7,4,24,13
UPKBL44W1,はるか,1XX6FWJRB,オートスキップ団,0,7733,19412950,1,2,1,2,1,4,1,1,13,11
XPXKA54XW,にゃやこぬこ,MJWRPWU4W,花咲け隊めぐ,0,7734,19412945,5,3,2,3,4,10,7,4,38,27
ESI0EDOE0,てぃけ,HBM31HMUY,YUKIZURI,7,7735,19411999,1,1,4,4,4,4,8,4,30,18
FZ3HI1NYS,てぃもうさ,J0N1E3Y09,月火水木金土日,0,7736,19411670,1,1,2,2,1,1,10,1,19,8
YBCG8HRKA,hyrr,M0T3JUMGL,めぐ推し,8,7737,19411435,1,1,1,1,2,1,9,6,22,7
VAO5KDQIF,null_A_,FE282F3VH,天悶部,2,7738,19409837,1,1,1,2,1,1,2,2,11,7
4HPA6N8GN,ひらっち,A9MA307FX,楽しいが一番,0,7739,19409690,1,6,1,1,6,1,4,1,21,16
HZ96YEB4U,ヤマ,M08GKL70U,ららマジ難民の会,0,7740,19408900,1,3,1,1,1,1,1,3,12,8
BXZVB9GKY,青姫,MBAX5KWM2,青いサファイヤ,5,7741,19408765,1,4,1,1,1,5,7,6,26,13
FJ2JC4VL8,きりの,UX96YX4T1,『位置について』,2,7742,19408430,4,6,3,3,3,8,7,4,38,27
W69BWDA6X,刀,DF6RY3BXN,andante,1,7743,19407850,4,1,1,1,1,4,4,4,20,12
Z6UR7KO76,くろねこ,6713P80H8,らーめん食べたい,1,7744,19406950,1,1,1,5,4,7,6,5,30,19
85C2VXG3X,チャールズ,,,6,7745,19406600,1,3,2,2,1,2,10,4,25,11
6JS3SGQ5U,とりのてんぷら,KJU0BU77M,無言交流なし,0,7746,19406400,1,1,1,1,1,1,1,1,8,6
YB7XEK8YJ,さわ,9RYR14H9L,ソロマターリ,0,7747,19406000,1,2,3,3,2,5,6,4,26,16
JHQJ9E3YD,ちゃふ,VP0K6KF0K,蓮ノ空大好き!!,4,7748,19405735,6,6,7,6,6,7,7,4,49,38
HN4Q706Q9,くまごろう,PUJ0ERCMW,蓮ノ空倶楽部,0,7749,19405450,4,4,4,4,4,4,8,4,36,24
K7KJMY58F,晋さん,PR2BGEK5K,パッショーネ,4,7750,19400760,1,1,1,1,1,1,1,3,10,6
TJFZYLD2C,K,5NPVVUGH7,蓮すきすきクラブ,9,7751,19400115,4,5,3,4,1,3,8,5,33,20
POE8J0UGY,DOたま,06DCWC1RE,とりあえず参戦用,2,7752,19398378,1,2,4,4,4,4,6,4,29,19
UNEP0FBMF,GaRy,DFXEH0E0B,香港の初心者♪,1,7753,19397499,1,1,1,8,1,5,8,7,32,17
0RVW2NW6W,ひめめぐ党,7MPNTWKTN,Dreamers,0,7754,19396812,1,1,3,1,1,1,7,4,19,8
YV25YFBW0,ゆめ,C3U9M5M0N,マグナムクラブ,4,7755,19396700,1,2,1,6,4,8,7,1,30,22
ENM1G0MXX,ろむせん,J5FJNX88N,無言,0,7756,19395287,1,2,1,1,9,2,2,1,19,16
PUEDT14GX,とんぷ,6045Y2RW7,ポチっと！蓮ノ空,12,7757,19393990,2,1,1,9,2,9,9,9,42,24
TGKLXSJ93,そーとー,KULVP7FDR,アニマル分室,5,7758,19393974,2,1,3,4,6,9,8,1,34,25
WBHM2GEEL,ハ,YHWN0NJ03,ドカ食い気絶部,0,7759,19393360,1,1,1,1,1,7,10,1,23,12
BR1TEFBLT,はったんちゃん,RA1676TKK,蓮の空好き好き部,0,7760,19392850,4,4,1,1,1,5,4,4,24,16
WT03JBC31,輝秋光,WKG02VMU6,先輩で遊ぶ2年生,0,7761,19392715,1,1,1,1,1,1,7,4,17,6
SA8BYVY47,ブラン,BXGNMY466,ライグラ用,6,7762,19392290,4,4,4,4,5,7,6,4,38,28
8CELEYVN9,ガチャ恋サムライ,AHE0E3JND,ありがと！にひっ,1,7763,19391650,1,4,1,2,2,1,1,4,16,11
F9HDWATWH,スリーズブーケ,8YNHW7530,虹ヶ咲、蓮ノ空,0,7764,19391470,4,1,1,1,1,1,1,1,11,9
N0TH892DE,ケント,,,3,7765,19390975,2,4,2,1,1,4,8,4,26,14
I7Y8DXQB9,ピロピロ,JA2C658FW,さや綴理の村人,0,7766,19390905,1,1,4,1,1,1,4,4,17,9
C7MDRBDUJ,つづ推し,,,13,7767,19390660,1,1,1,2,1,1,8,5,20,7
COJS6R5RK,ムギ,9UKKACGDU,蓮っ子CLUB,11,7768,19390512,2,1,4,5,4,4,6,1,27,20
T0KUAMJ4J,アマカラ,BT3GEWM5L,ささやか村の集い,3,7769,19389985,4,4,1,1,1,4,4,4,23,15
8YP0FMXRT,まついちゃん,HWJ8XPW0T,箱推しなのだけど,0,7770,19389680,1,1,1,1,1,2,2,1,10,7
IXPTJR36U,na1195,NMGYE73JP,0,1,7771,19389620,5,4,4,4,1,4,2,2,26,22
C8KTLMNWB,ゆう,7MPNTWKTN,Dreamers,0,7772,19389240,4,7,4,1,1,7,5,3,32,24
C3X42UB3C,ほの,GYG7B5R36,蓮ノ箱推し同好会,0,7773,19389118,4,1,2,1,4,5,7,4,28,17
W51JMI08P,イッチ,0CEA9XFKR,蓮ノ空の泥人会,4,7774,19388787,1,2,1,1,1,4,8,4,22,10
VCFFIEBX6,しま,X0TFG829Y,ボクのおうち,0,7775,19387785,9,1,1,1,1,2,2,1,18,15
QDHW1D7K5,明るい無職志望,GMEF2K8DL,花咲く泥も好き²,2,7776,19387430,2,4,2,4,1,5,6,3,27,18
2VR0TTL8C,ゆーり。,V78LAX1HN,蓮ノ空ボドゲ部,0,7777,19386575,1,4,4,4,2,4,5,1,25,19
QPUANWXUU,矢守留木菜,E8K438RP1,リンクラ初心者部,2,7778,19386070,2,3,1,2,4,7,8,5,32,19
HDPL1RHVY,D.木吉,H5UXKCM5F,鼓風　金沢支部,0,7779,19385000,2,3,4,1,1,7,6,6,30,18
QXK1EBSEF,ななせ6号,WE4AB37FP,めぐ党,12,7780,19384095,1,1,1,1,1,4,6,4,19,9
JCMPGK2T1,ゆう,06VRVMY1V,綴理連邦軍,1,7781,19383961,1,1,1,1,1,1,2,1,9,6
Y68VFOTP3,おにぎりは,VA6X5YNNF,スリーズ分家,0,7782,19382900,1,1,1,2,4,1,7,5,22,10
NH9VYH7AT,ヤムハイゼン,JWJ1UK0RC,猿ノ空男学院,7,7783,19382687,1,1,1,1,1,1,4,4,14,6
CL7E5WHPD,クロガネ,WBW66DMUB,るりめぐ研究所,2,7784,19382430,5,5,5,4,4,9,8,5,45,32
8VXY4CWEG,村野のどか,J5FJNX88N,無言,1,7785,19381585,1,1,4,1,1,1,1,3,13,9
510209M2N,あきさん,00T3NXXA9,初心者,4,7786,19379850,1,1,1,1,4,1,2,7,18,9
XAP5U4LTT,アーリャ,A73H7ENN2,エロマンガ同好会,8,7787,19379535,1,3,1,7,2,1,10,1,26,15
PLA28Y51K,うい様(°▽°),M2DG95X9J,箱推し,7,7788,19378550,4,5,1,1,1,2,4,4,22,14
ERHF3UHEA,Ace,MWT91W455,つづこず大好き部,0,7789,19377975,1,2,3,1,1,1,1,2,12,9
TGO3O47XQ,はねちゃん,,,2,7790,19377050,1,3,8,3,8,6,7,1,37,29
TY1WGHPWL,キノン,2AUM7L9BW,蓮初心者クラブ,0,7791,19376950,1,2,4,4,1,4,4,1,21,16
KXRLK0DM4,蓮島ボール,,,0,7792,19376850,2,5,1,1,2,7,5,2,25,18
2V7MFFHL7,おかゆ,3A63DYH54,LLすこすこ部,4,7793,19376012,1,2,1,1,1,1,4,2,13,7
F9UG9UFDM,limon,JKAYY0KXL,自由！開心！,1,7794,19374860,1,3,1,1,3,10,1,1,21,19
DFX7PHKYP,MM,9YG7C0VM7,綴理と無言で昼寝,14,7795,19374700,5,7,5,6,7,8,10,9,57,38
YAA3G34MR,紫雲ななせ,A3X92L6YU,お試し用サークル,0,7796,19373915,1,1,1,2,1,1,7,4,18,7
6TLR7HK9N,yuya,9D722M8KC,蓮ノ空同好会,2,7797,19372165,3,2,2,2,3,2,8,1,23,14
MGXVRNPEJ,とんこつしょうゆ,PUT03V98E,蓮ノ庭,4,7798,19369635,1,1,1,1,1,6,5,1,17,11
J8APM1374,りー,9RK7YXG8G,蓮ノ空社畜クラブ,0,7799,19369215,1,4,2,1,1,8,1,1,19,17
EYRJEL1QU,寝坊助ぼうず,8FR866PRY,蓮っ子みらくラブ,4,7800,19368290,1,1,5,4,6,5,8,7,37,22
MHIO3WTRI,森井啓介,UVK38MFR2,蓮の虚無サー,3,7801,19368280,2,2,1,4,1,4,6,5,25,14
942YW5G6U,たか,36DAM7HBL,蓮隠れノ里,5,7802,19368115,1,4,1,1,2,5,4,1,19,14
FJYKBR0MM,ジュン,YAVY1XCNP,さきほこれ,0,7803,19367040,1,1,1,1,1,4,9,2,20,9
ZX0HDBTUD,まきちゃんらぶち,75UJ5RB97,蓮ノ空雪野球部,2,7804,19366355,1,3,3,1,2,1,5,5,21,11
12YG4C6G2,印ｇ,H837E0M9R,沙知先輩大好き部,0,7805,19366150,1,2,1,1,1,1,1,1,9,7
RAPP30UAT,月が綺麗ですね,2BB5YVRFL,蓮好き好きクラブ,0,7806,19366100,1,1,3,1,1,1,1,2,11,8
PVJDGTO3N,たい,6BFC4G5YG,蓮ノ空足湯同好会,2,7807,19364900,1,2,2,1,1,6,8,5,26,13
NCON36QRJ,トガネル,TK9E1BB1P,無言で自由,1,7808,19364075,2,1,1,1,1,6,5,4,21,12
25Q4PZ0PZ,スイレン,LX25CP0TG,深夜の芋煮処,1,7809,19363500,2,2,2,6,5,6,9,7,39,23
2G6HT0GNP,たか,F31A07X4V,蓮ノ空福井分校,0,7810,19362595,1,1,1,1,1,7,5,4,21,12
APTTKZ36F,まじお,NMT63RUDV,泥村,3,7811,19360550,1,2,1,1,1,1,1,2,10,7
5GLMYHBKG,高坂千歌,JJ8EPVHMF,Aqours推し,0,7812,19359050,1,1,1,1,1,5,6,2,18,10
YPHG4N4EG,やなたか,61UTNTRU1,初心者さん,0,7813,19358750,4,4,1,4,1,8,7,1,30,22
R8L65I5P6,クリム,NMFBD39FM,蓮ノ空分室,0,7814,19358565,2,3,1,1,1,4,7,6,25,12
6CJJKAG08,マンマル,,,1,7815,19358345,1,1,1,4,3,1,10,4,25,11
80LTRX3NM,ベニマル,57UT319NN,蓮ノ空同好会,0,7816,19358205,2,3,1,1,1,2,2,2,14,10
EP0TU72RF,ペルバスト,FFLK4FP0D,こずかほの花園,2,7817,19358155,2,2,1,1,4,4,6,1,21,14
FBFMC1LLC,岩田悠希,,,0,7818,19357855,3,4,4,3,3,1,10,1,29,18
B7LFOQ2RO,K,GMEF2K8DL,花咲く泥も好き²,0,7819,19357445,3,3,5,4,4,6,7,6,38,25
QYLMF6PG4,フトシ,A73H7ENN2,エロマンガ同好会,6,7820,19357410,4,4,2,5,2,5,6,5,33,22
XA850X1N2,まやかす,T56X6LP0L,光の海,0,7821,19356100,3,1,2,2,2,4,5,6,25,14
7317XERM1,犬,R3UE4PGCE,うさぎ小屋,0,7822,19354787,1,1,1,1,1,4,4,1,14,9
HAB8VC5Y5,こころちゃん♪,F6T4HCV89,蓮ノ空♪山百合会,4,7823,19354700,4,5,4,5,5,5,9,5,42,28
1O38MGEM7,けんし,9DKR4Y2CJ,蓮ノ空老人会,8,7824,19354545,1,1,1,4,4,4,5,4,24,15
2DETFU7EH,しゅう,,,2,7825,19352386,4,1,1,1,1,1,3,1,13,9
77Y6R841Y,シャリア・ブル,AG9PKMMC3,ぱかぱか同好会,5,7826,19351537,1,1,1,1,1,1,5,4,15,6
W2AXB0PLA,りん,1G89KTD5X,サークルひとり,0,7827,19350900,1,1,1,4,1,1,1,1,11,9
BC3S9MXLE,かつ,TK9E1BB1P,無言で自由,2,7828,19350800,3,1,1,1,1,3,6,4,20,10
EAPGDKNV9,ちょもろー,HBM31HMUY,YUKIZURI,5,7829,19350235,5,5,5,5,5,5,9,5,44,30
B5B4TKEMJ,ちよ,,,0,7830,19349535,1,1,1,1,1,1,10,1,17,6
SAUA59FZZ,あまい,D8CPWLGHJ,あまいのサークル,10,7831,19349362,2,1,1,1,1,1,3,1,11,7
AP51PXL8M,ちゃん,PBX7VH15U,因島釣り道,2,7832,19349347,4,4,1,1,1,4,1,1,17,15
A5WYT5VB3,クレパス,EE4BKR0AR,まったりプレイ,7,7833,19348350,1,1,1,2,1,1,4,4,15,7
251KK61L0,フィリップ,5L9GNT78V,叶え！私達の◯◯,0,7834,19347985,1,1,4,1,4,2,4,4,21,13
HABC12MD0,赤騎士,8NFDBY4L5,浄龍桐生会,0,7835,19346930,5,1,1,1,4,4,7,4,27,16
7MYG0N2A7,ラムダ,N0EXH1CM1,ぱちぱち徒町,0,7836,19346547,3,4,1,3,5,5,5,5,31,21
865FKMC6U,プレーヤ1126,BXC1T2HY2,初心者の集い,2,7837,19345737,1,4,1,1,1,4,1,1,14,12
3V0KBGJ4J,KISA,T2G89JA59,なんとかなる！,0,7838,19345630,1,2,1,1,1,5,5,1,17,11
FEZ9AWWO9,ぴーたん,4HCL7BG63,乙宗喫茶店,4,7839,19345590,2,2,2,2,4,6,6,5,29,18
1XAB95JI8,てっちーんっ！,GMYGNRHPJ,のんびりん,1,7840,19344285,1,1,1,1,1,4,5,5,19,9
Q5Y1MFWJG,HKいかめし,3LUL3WR8Y,零組,4,7841,19343357,4,4,4,4,4,5,7,4,36,25
3HMHJHD6L,櫻花草,KANLFTMVJ,蓮ノ空中文同好會,0,7842,19343170,1,1,1,1,1,4,5,1,15,9
18EK1KJMN,萌田時絵,,,0,7843,19342800,1,2,1,1,1,2,7,3,18,8
23V0AB36U,ミツ,9D722M8KC,蓮ノ空同好会,2,7844,19341425,1,8,1,5,1,5,3,1,25,21
J3JX7ZFYM,轟天,XHJLF3R8H,ゆったりプレイ,0,7845,19341215,1,2,1,1,1,1,1,1,9,7
E97DJGRB2,ゆうひ,RDNRKG5N8,こずかほぉ,5,7846,19341086,1,3,2,2,2,9,9,2,30,19
EHGSHGAAJ,可可のATM2号,9UKKACGDU,蓮っ子CLUB,2,7847,19340850,1,1,2,1,1,4,4,4,18,10
1GMBBLDLA,肉うどん,W2HEPMM2A,無言。ぼっち。,1,7848,19339750,2,1,1,1,2,1,10,5,23,8
G0MEALVG9,紅かえつ,W3UUXHMDV,水彩ブーケ,1,7849,19339600,4,1,1,1,1,1,4,4,17,9
1UKE9JMJR,ななな,A6XF7K90J,EN▶こ.こ.こ,0,7850,19337030,8,1,1,1,1,4,4,2,22,16
G2YJETJ98,・・・・・・,1G89KTD5X,サークルひとり,3,7851,19336875,1,2,1,4,1,4,7,4,24,13
9XFINWXYX,Simon,Y337R7BW9,中国の蓮之空圈子,0,7852,19336680,2,4,3,2,3,5,7,6,32,19
E9WM8T1IA,りらリラゆ,Y7WU9XUY5,自分用(８字少な,3,7853,19336290,4,1,1,4,4,4,5,4,27,18
9Q0KE9EQR,そら,DMDVHGFUG,インドネシア仲間,7,7854,19336199,1,1,1,5,1,1,10,1,21,10
23XYT7YHW,レティ,KGBDPVHXM,1ミリ手前,8,7855,19335899,1,1,1,1,1,1,8,4,18,6
JUAZ4ZFIR,くらね,PH0YEPJD8,蓮ノ空北國金沢校,2,7856,19335610,1,1,2,1,1,4,8,5,23,10
5F8U0T79J,Go North,TK9E1BB1P,無言で自由,6,7857,19334620,1,1,1,4,1,4,8,8,28,12
710SNPLE3,宮永ハル,AG9PKMMC3,ぱかぱか同好会,2,7858,19334449,1,1,1,4,1,4,4,4,20,12
L3QD7MXCK,Paya,GUB0YLPWA,料亭「さち処」,2,7859,19333600,5,1,1,1,1,4,5,1,19,13
85K7J74DT,daiya,BXHG2KXAD,idol.st,4,7860,19333255,1,1,1,1,3,7,7,2,23,14
P3J6VVDW7,サラガミ,HC1M3NR7C,サークル103,0,7861,19333050,2,1,1,1,1,1,9,4,20,7
5YKECRX93,カノカマ,8MDA3A0AK,イベント用,0,7862,19332735,2,4,1,1,1,6,9,7,31,15
G9681HMY9,温泉川,F53AELUNC,ソロっと倶楽部,0,7863,19332360,3,4,2,1,2,5,1,1,19,17
NAWK0C4KW,たい焼き,G8F0M2PH2,アフターウォール,2,7864,19331875,1,1,5,2,1,1,1,1,13,11
KTISB6U9F,おすし,W9G7A5E34,泥沼,1,7865,19331559,1,1,1,1,4,4,7,4,23,12
1FJDDPKG3,あくまち,NLTAB4BLF,蓮ノ空ゆる活動部,0,7866,19330230,1,4,3,3,2,5,10,5,33,18
WWZUMD0Z3,ねんじり,4XRHRYDW4,無言でエンジョイ,12,7867,19330187,5,8,6,5,9,10,8,6,57,43
7M62V6VML,穂乃吉,YJNWBA8F6,梢推し隊仙台支社,2,7868,19329985,1,1,1,1,1,1,5,4,15,6
FTXM252D4,霧矢あおい,F999KJPDR,スターライト学園,0,7869,19329695,1,4,1,1,1,5,4,2,19,13
0LQWR4XP2,素敵な学院生,FTC8Y3MB0,ウミウシさん,1,7870,19329650,1,1,5,5,1,1,2,1,17,14
VDBVV5GD7,はる,E6WR9G75P,安養寺姫芽推し会,0,7871,19328900,3,3,9,1,3,4,3,3,29,23
H02GA1I6S,すみ,95TAREFPT,ご自由にどうぞ,1,7872,19328860,1,1,1,1,1,1,9,1,16,6
D9M8BG0HY,たか,P3BN515BP,あ,0,7873,19326175,1,5,1,1,1,4,4,1,18,13
SAI5W46T4,YUKI,,,0,7874,19326110,1,1,1,4,2,7,4,1,21,16
GB0XE3UKC,くらいん,8M2MFU9U0,リンクライブ,0,7875,19325690,1,1,5,1,4,5,4,1,22,17
E2394V72L,デッドリフト加藤,RAP9FVR3B,あばうといち,2,7876,19325474,6,5,6,7,5,7,8,5,49,36
B7JTAE05W,くれー,07JW71HWG,良いチケで観よう,14,7877,19325249,5,5,5,4,5,7,8,5,44,31
XK4U15TKM,123MB,,,0,7878,19325100,4,3,3,1,1,6,5,4,27,18
EP5BYWKYZ,やんやん,V1C2TB6KA,伊達ヶ丘,4,7879,19324472,1,1,1,1,1,1,4,4,14,6
O5DDROB4W,Hamster),RM7N1JDB5,無言推奨不干渉会,5,7880,19323645,5,2,1,1,1,2,8,4,24,12
5PMGL0CFA,コゥ,HPTHY23VR,蓮ノ空文芸部,0,7881,19323145,1,1,1,1,1,4,7,5,21,9
GG1QC59YZ,デビン・ブッカー,A73H7ENN2,エロマンガ同好会,3,7882,19323135,1,1,2,1,2,1,7,1,16,8
42HWVANGB,フッチー,KULVP7FDR,アニマル分室,1,7883,19323099,4,4,4,4,10,4,4,4,38,30
LRJTGVTXK,Sig,AF1RTGH2W,ぼっち丸,3,7884,19322940,1,2,3,1,1,2,7,4,21,10
ISM3OK7DZ,ゆき,HKETDDCK6,ぼっちざ蓮!!,8,7885,19321850,3,3,5,5,6,4,9,7,42,26
1E1YW9MCM,cmpmzk,0RVUANVB3,さやさやびー,0,7886,19321620,5,6,5,5,5,6,9,5,46,32
1V5W0LJ7D,☆かなんまる☆,9JTF508LB,スクスタ亡霊部,0,7887,19321230,1,5,2,1,1,3,3,1,17,13
LW4TAC2P9,夢香,E12PR824F,ゆるっと蓮ノ空,9,7888,19321110,4,1,4,1,4,4,7,5,30,18
GW52Z7SAD,ナナ,0B8RTHY4D,のんびり屋さん,0,7889,19320845,1,1,1,1,1,1,1,1,8,6
9GBNL54OF,せつ,ETAMCYHME,蓮ノ空お昼寝部,2,7890,19319835,1,1,1,1,1,2,4,4,15,7
E8ANHAYC5,Reiko☆,PH0YEPJD8,蓮ノ空北國金沢校,10,7891,19319805,5,1,5,4,2,2,8,5,32,19
4PK6NCWIZ,マッサン,0CEA9XFKR,蓮ノ空の泥人会,1,7892,19318360,1,2,4,4,5,1,4,4,25,17
UMXGJHLAA,じぇい,JD541JRXE,こてっちゃん～,4,7893,19317200,1,2,2,1,1,5,5,4,21,12
8P77PA5U0,Zalt,PMDDGR6AH,うぇるかむ,0,7894,19316895,1,2,1,1,1,2,7,4,19,8
OXBKLK4CM,葵ちゃん好き,FNMV166UY,蓮ノ空喫茶部,10,7895,19316885,1,3,4,4,4,5,7,4,32,21
K1R4FP7K2,ショウ.,L6MF2MPBN,みらくらぱーく党,1,7896,19316550,7,6,5,2,1,7,4,4,36,28
TE87UHM56,NKN4K12,PH0YEPJD8,蓮ノ空北國金沢校,0,7897,19316250,4,2,4,4,1,6,5,1,27,21
2PRUO6TLL,阿部,R9TC4WP0R,月夜見くらぶ＾～,12,7898,19315380,1,5,7,7,6,5,6,7,44,31
IG47P43WD,ベン,Y337R7BW9,中国の蓮之空圈子,3,7899,19315265,1,4,2,1,1,7,4,1,21,16
IZI7TWBV3,はうずき,U4TNE7AC7,AirLotus,0,7900,19314600,1,1,4,1,4,4,5,3,23,15
EUC6EYVNP,ピピピーター,BELCUYCMH,蓮hkg香港分部,4,7901,19313050,5,6,5,5,5,6,8,6,46,32
XKVEI827M,つらたん,W7B8L502J,梢サマー,4,7902,19310899,4,4,4,4,4,5,4,4,33,25
U2N6HTXJR,うー,C021HVB2B,第3芸能科,0,7903,19310700,4,4,4,4,4,6,6,4,36,26
7L7AH4NVM,keinez,P8W50773L,蓮ノ空見守り隊,2,7904,19310670,1,1,2,2,1,1,7,4,19,8
DBAN28L5A,よろし,23PGPJ3NV,蓮ビギナーの集い,1,7905,19310485,3,1,1,1,1,4,5,4,20,11
8F8D4KLXH,もももち,E1HVJ71JR,ご自由にどうぞ,0,7906,19310375,1,1,1,5,1,5,5,1,20,14
4G3P7YEPL,マユ,PMDDGR6AH,うぇるかむ,0,7907,19309785,1,2,1,1,2,1,1,1,10,8
N2G5XO3BM,ひさたろう,NA8FEYN0M,蓮ノ空飲酒クラブ,4,7908,19309604,2,2,1,1,1,1,7,5,20,8
PHP2TF1HR,Yuino,BXHG2KXAD,idol.st,6,7909,19309580,5,5,5,6,5,6,8,4,44,32
1PBK68C1T,マジヤバ蓮,E58EXVMJU,ボクがんばる。,0,7910,19309250,4,4,4,4,4,4,5,1,30,24
3EED4IW5Z,タリーヌ,6TP7J2E6G,Orenge,6,7911,19308855,4,4,5,4,4,5,8,7,41,26
0DUUBHB26,おやつ修士,5N6CYD0RB,あぐぽんクラブ,2,7912,19308745,4,1,4,2,1,7,9,6,34,19
CW3FDF4GL,minamina,,,0,7913,19308375,1,3,4,4,4,5,7,4,32,21
3VUR455U5,きんつば,TB7GJ57D7,シャイニーフラワ,6,7914,19307610,5,6,5,4,5,6,7,7,45,31
XL5B99BPP,月下 秋奈,3HDDYR4FU,旅人,0,7915,19307335,4,1,1,1,1,1,4,4,17,9
NTMX92PUN,カツ,BEMED3RY1,無言無課金ok,0,7916,19304055,1,3,1,1,2,3,9,1,21,11
E3ZYG9BYY,soko,5NPVVUGH7,蓮すきすきクラブ,5,7917,19303400,1,5,4,4,4,4,5,1,28,22
XTJROT8IU,としあり,60KU468X3,はっすーず,4,7918,19301450,9,8,7,6,7,10,7,7,61,47
XWRVJ7WF7,rinsessa,FG4170141,♪さやか愛好会♪,0,7919,19298550,1,4,3,1,4,1,3,1,18,14
VQQPJO39R,ふらんす,RT4MGNU8G,自由への翼,0,7920,19298450,5,1,7,2,3,1,1,3,23,19
NRNDVWSU5,とんび,KFC62L0FV,ねるねる同好会,1,7921,19297970,1,1,1,1,1,5,5,4,19,10
