player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,grade pt,塞拉斯,泉,花帆,姬芽,小铃,瑠璃乃,さやか,吟子,季度等级,104季度等级
ZGDRKNEJ3,「柿畑ケロシン」,CM5THHYHB,「」ノ空だけれど,0,8627,28217165,3145,6,5,2,1,2,1,1,2,20,9
6JNM377RJ,ぶれいず,,,0,8628,28216997,3145,9,7,4,1,2,2,4,2,31,15
NF0T0MM7A,ストロベリー,R7VEXFUBP,蓮ノ空応援クラブ,0,8629,28216541,3145,9,6,2,1,1,1,1,1,22,7
U0VOZEPHM,ナリトモ,G0J2F9NAL,さやさやさーくる,0,8630,28216520,3145,8,6,3,2,1,2,2,7,31,17
60IX3CUI6,Todo,X4G2LXJB4,運命の人5万人,0,8631,28216060,3145,7,5,4,1,1,1,1,1,21,9
V8VK5F79G,チキナベ,U44F8RUU7,ボッチ,0,8632,28215600,3145,5,4,4,1,1,2,4,4,25,16
MC3RVCA0L,Kazuz,AAHB7C276,HaCordVN,1,8633,28215050,3145,6,5,6,6,4,5,5,9,46,35
7JER0174W,ゆう,VNEJ2RNW0,まったりんくら,0,8634,28214700,3145,1,1,1,1,1,1,3,2,11,9
CBWPKB2G3,紗由,,,0,8635,28214640,3145,9,6,5,1,7,3,4,2,37,22
JZO7XOCLT,ぐれい,73N4AB3LR,かほ子のイオン,11,8636,28214030,3145,6,4,6,1,2,1,4,1,25,15
92WV9MGGX,ぴ,,,1,8637,28213900, ,1,3,1,1,1,1,2,1,11,7
95R8VNYR5,ひさかたの光,0PJ19NAE3,蓮ノ空同好会☆,0,8638,28212645,3145,5,1,4,1,1,1,5,2,20,14
T3T8NYT5B,一老師,AGJ215YND,蓮の空中國分校,2,8639,28212450,3145,4,1,10,4,1,9,4,1,34,29
SMY5S2CUB,ユーキ,VP0K6KF0K,蓮ノ空大好き!!,1,8640,28212112,3145,6,4,4,4,4,1,1,4,28,18
T46TWRVYY,サンラブ,8LFC49TWF,蓮ライブ！,4,8641,28212100,3145,8,6,4,2,2,3,1,4,30,16
6O0VDC9AU,三毛猫,NT82L1V35,好き好きクラブ,6,8642,28208779,3145,2,2,1,1,1,1,2,1,11,7
CSR2NOO0A,やみ,XLBU65J86,花の壁飾りクラブ,7,8643,28206949,3145,5,1,4,1,1,1,4,4,21,15
GEI4UHQH6,はなもも,8MKDCVN9B,お花畑,4,8644,28205011,3145,8,5,9,5,5,6,6,9,53,40
8FV4A6HPK,紅い子,BEMED3RY1,無言無課金ok,0,8645,28203080,3145,5,4,5,1,1,2,1,2,21,12
YX47KWAN8,あーゆ,MUXWTW1GV,蓮の空見守り隊,2,8646,28201799,3145,5,5,1,5,1,4,3,1,25,15
DQ63TGY5V,たまい,51CF1LTGY,ラ研連合,9,8647,28201050,3145,4,4,5,1,1,1,1,1,18,10
TC52JPV9X,ぷらづま,,,2,8648,28200030,3145,7,5,4,1,1,1,1,1,21,9
KHATPC136,おにぎりみかん,43HRXMXWA,無言OKクラブ,2,8649,28199355,3145,1,1,1,1,2,1,1,2,10,8
WLZFOJMSB,しゃなん,LUH7URBF3,初心者サークル,1,8650,28198395,3145,4,4,1,4,4,1,1,4,23,15
97SKMI2HG,もろこし,96LWYJ3Y6,無言絡みなし,1,8651,28198377,3145,7,5,6,1,1,1,3,1,25,13
19L1WL62X,ヴァーリ,FH54A1HEX,陰のラブライバー,0,8652,28196990,3145,10,3,5,2,2,4,4,3,33,20
0YB9LDMHR,りゅーと,,,0,8653,28196980,3145,5,4,7,4,1,3,4,4,32,23
5GJALCY6B,おとう,6B79AJXNY,こんめぐこんこず,0,8654,28195950,3145,6,4,4,2,4,1,1,1,23,13
LF10CYOUA,エンオウ,JJ8EPVHMF,Aqours推し,0,8655,28195162,3145,7,6,9,1,2,1,2,1,29,16
ULXJ0U2HV,きりはろりーた,GVY1F8C9D,花咲くラブライ部,13,8656,28194790,3145,7,3,4,4,1,4,1,1,25,15
3B0G5IPDR,リコリス,6LJMPLM0V,蓮が大好きクラブ,4,8657,28194290,3145,9,6,1,1,1,1,1,1,21,6
TEJL7F2PR,コーヒー,6UGJFTAEN,なんとなく,0,8658,28193660,3145,4,4,4,1,1,3,4,4,25,17
4XGGW7GDT,たい焼き,V7768X8AC,せーので！,4,8659,28192150,3145,10,4,5,5,4,2,2,6,38,24
JA1LGOYWL,あさがおー,CW8RB7869,鯖の味噌煮定食,3,8660,28190486,3145,7,4,4,2,1,1,1,1,21,10
GYY6TWHYM,焔夏（ほのか）,PVRH71TL3,Flow'Lov,2,8661,28190280,3145,6,4,5,1,1,1,1,4,23,13
KCVHIKQH3,MiNG,HWWRP6K2J,家に猫がいます,0,8662,28189600,3145,5,4,4,4,1,2,1,1,22,13
YHKHDVBUG,みずな,,,0,8663,28189405,3145,1,3,3,1,1,9,3,1,22,18
N5BVNYPXD,桜井 緋彩,VNGFF4PY9,ねずみね！,3,8664,28188561,3145,1,2,1,1,1,1,1,2,10,7
2WYP7UA7D,りんご,,,0,8665,28187860,3145,1,1,1,1,1,1,1,1,8,6
PU0WRU4LT,10日の菊,,,1,8666,28187270,3145,5,1,1,1,1,3,3,1,16,10
UJX9P3PL5,羽中,C021HVB2B,第3芸能科,0,8667,28187185,3145,1,1,1,1,1,1,1,1,8,6
5RPHAUYAB,Elmair,,,0,8668,28186665,3144,3,3,9,2,3,9,6,3,38,32
YGRX4UKYV,ヤマムギヤマサン,78NTNAJUY,劇団旗あげ(仮),0,8669,28185920,3144,5,4,4,5,3,4,4,3,32,23
RP1ENKFID,さみ,CXG25026E,泥のみんなS,6,8670,28185736,3144,7,4,6,4,4,4,4,4,37,26
G9V4XR1CG,ゆーた,,,0,8671,28184555,3144,4,2,6,2,2,2,6,3,27,21
MP6P87XWO,太田彪子,8WAXGK70P,CANARiA,0,8672,28184175,3144,7,6,6,6,6,5,6,5,47,34
65U9R7FDP,Ayart_QZ,RBH0YM8P2,蓮ノ空ラーメン部,2,8673,28184015,3144,7,1,2,2,2,1,1,1,17,9
81996LN5H,西之遠江市民,,,0,8674,28183795,3144,9,4,7,3,2,4,6,2,37,24
EWDPM5DD6,音無,,,0,8675,28182880,3144,1,2,4,1,4,1,1,4,18,15
6VT3EGHK8,じおん,DMDVHGFUG,インドネシア仲間,0,8676,28182160,3144,1,1,6,1,1,2,4,2,18,16
1JF2CG37J,hitonari,DUDHFR1W3,そろそろソロ,0,8677,28182055,3144,7,5,5,2,1,2,2,1,25,13
A8E7FMMD2,P1 GASLY,HB9AU9DJJ,聖心党,5,8678,28181945,3144,1,5,4,2,1,1,6,1,21,15
96VIZWZ23,ワセリン,XWNXDWJ5R,ふ〜ねちゃん,0,8679,28181570, ,8,5,5,1,4,2,4,4,33,20
QKDV7NJVW,まとい,C2XLWUTL1,夕霧綴理親衛隊,4,8680,28181420,3144,4,1,1,1,1,1,2,1,12,7
Y2EBFGFX5,せつ,XVTV7MVCX,雪月花,0,8681,28180590,3144,8,5,6,4,3,3,4,4,37,24
23K2L3BY3,ck327jp,6CC83J3EJ,蓮之空台灣分部,0,8682,28179365,3144,7,7,6,5,4,1,5,2,37,23
3350943AA,タケ,36644VKJ3,にゃー!!!,0,8683,28178485,3144,5,5,4,1,1,1,1,3,21,11
BUUFTT7D5,ちーすけ,3N7FL0U6U,destiny,0,8684,28177880,3144,1,3,2,1,1,1,2,2,13,9
T2PLYHTC2,まいたけそば,JHTULVV5P,故に瑠璃乃推し,2,8685,28177630,3144,4,1,6,1,4,5,4,1,26,21
CXFG4YD92,うの・あいんす,TXNCTRR1U,瑠璃乃推し隊,0,8686,28177230,3144,5,4,4,1,1,1,1,1,18,9
DY1K0GXV0,おてらま,F5C8MT9J6,テスト,1,8687,28176913,3144,5,1,1,2,1,2,1,9,22,16
TL16PPWCB,フラり,GT5DKN3LV,私だけのサークル,2,8688,28176745, ,1,3,5,1,1,1,1,7,20,16
CMJGBA0VP,フェルナンド翔平,8YNHW7530,虹ヶ咲、蓮ノ空,0,8689,28176445,3144,5,4,3,4,2,1,4,2,25,16
77P35LE0K,きりしま○,CY3GGDH7H,㍿キモ・オタク,4,8690,28176280,3144,7,4,4,1,1,5,4,1,27,16
449TT8YAB,あおい,KA652DGYV,ゆるリンクラ,2,8691,28175545,3144,1,2,4,1,1,2,4,5,20,17
TLMN2RYVE,おぅりす,LJMD3TWBB,道の駅蓮ノ空,8,8692,28175365,3144,7,4,4,1,4,1,1,1,23,12
0KANTF1WW,Trigger,CJWR9P8LM,花帆さん愛でる会,1,8693,28174932,3144,8,1,2,1,1,2,1,2,18,9
9ANG18HNL,うめきち,XXVVJY6FE,ZECT,1,8694,28174585,3144,4,4,8,3,3,4,4,3,33,25
YK5MM5W36,HANA,CPW7TWG99,Lotus,0,8695,28174085,3144,3,3,2,2,1,1,3,1,16,10
F8LPBUPU0,炭,43HRXMXWA,無言OKクラブ,0,8696,28173738, ,7,4,4,4,4,1,1,4,29,18
73S6XT36X,曜丸祭司,FH7G62PKW,月火水木金土日,3,8697,28173725,3144,7,7,5,5,7,5,5,5,46,32
KKENBLUK2,吟子,MXRMXDY28,とし,0,8698,28173690,3144,4,2,2,3,1,2,4,5,23,17
0YKQ2GCM4,沙知愛してる♡,TX92H9GBV,アフターが見たい,3,8699,28173505,3144,10,1,2,1,1,1,1,1,18,7
EYAR13UCV,こてつ,4URND90YY,参加賞狙い,0,8700,28173170,3144,4,4,1,1,1,4,1,3,19,11
UWNPEPYUN,han2,,,0,8701,28172160,3144,3,1,2,3,1,1,4,1,16,12
60MJ8U4W5,テヲドア,80NVTNUN1,bco,0,8702,28171555,3144,4,1,4,1,1,2,3,1,17,12
A8OXZ8SW8,鈴木彰久,TXNCTRR1U,瑠璃乃推し隊,6,8703,28171325,3144,6,4,5,4,4,1,1,4,29,19
DM4R9V74E,チャンジャ,GLP0WPDRM,イベント用の泥,1,8704,28170725,3144,9,8,5,1,2,2,2,4,33,16
I6CQ8171F,パピコアイス,RM7N1JDB5,無言推奨不干渉会,2,8705,28170295,3144,4,1,1,1,1,4,1,4,17,12
1KF25J19H,まっきー,0NLHKATWL,生きてるだけ偉い,0,8706,28170180,3144,7,6,7,6,5,5,6,5,47,34
0NBMJYRXG,モグ之すけ,X784G0GKM,異次元から来た,3,8707,28168190,3144,7,5,5,2,1,4,4,1,29,17
535BU0VDY,りゅうせい,7P4CAER9X,まったり倶楽部！,8,8708,28166950,3144,7,6,6,1,4,1,1,4,30,17
U97KNDDJ7,マッキー,MUXWTW1GV,蓮の空見守り隊,0,8709,28166780,3144,6,4,4,1,3,1,1,1,21,11
7QO18FJ78,にゃんこ,2DYYAPFVN,蓮っ子村,4,8710,28166750,3144,9,5,1,1,1,1,2,1,21,7
FK65KTLNF,ちまい,H1LTYMK0B,花帆が可愛いの会,2,8711,28166685, ,6,1,7,1,1,1,2,1,20,13
26IHVJ9WN,Einhart,EKACCPWWB,タフノ空学院,2,8712,28166600, ,1,1,6,1,1,5,1,1,17,15
TBP0L30GD,うりゅう,38KAJGDGU,異次元シャニP,6,8713,28165857,3143,10,7,5,1,3,5,5,5,41,24
M4TVF2F7G,アポタ,,,0,8714,28165780,3143,7,5,6,5,5,5,6,6,45,33
ZVFUKA8NY,Berto,TKVR3KU7L,ネギトロTKG,2,8715,28165340,3143,5,4,5,1,2,1,1,1,20,11
CVMT2BG2B,レン,NFMEGRJ45,社畜無言サークル,0,8715,28165340,3143,5,4,5,2,1,1,1,4,23,14
M2JUA00HD,畏喪黔燬,5YXVKDEKV,サークル(仮),2,8717,28164437,3143,4,4,1,1,1,1,4,4,20,12
76KH96RCE,みき太3,7UBUGF7G1,ワイのサークル,1,8718,28164275,3143,8,6,2,1,1,1,1,1,21,7
EKTYWB466,デウス,PXDL7Y3VM,ビギナーズ改,0,8719,28163410,3143,7,4,8,5,2,5,5,4,40,29
2F12C709Y,なずな,8JMW9G2XW,僕らのリンクラ！,9,8720,28163268,3143,9,3,1,1,1,1,1,1,18,6
54Y3ETOI0,瑞乃江,9VDEWVP01,瑠璃乃の集い,0,8721,28159890,3143,7,5,5,1,1,5,3,1,28,16
4UQZJ7123,life,,,2,8722,28158840,3143,4,2,9,1,2,1,1,1,21,15
B7FVUGKDN,もちこ,KJU0BU77M,無言交流なし,2,8723,28158810,3143,1,1,7,1,1,9,2,1,23,21
65B3ZLSOI,しいたけは俺の嫁,60D1TTYTV,無言自由会,4,8724,28158300,3143,5,4,4,1,1,1,1,1,18,9
6KTVKY6YW,ぷ,2DYYAPFVN,蓮っ子村,0,8725,28158220,3143,5,4,4,1,1,1,2,1,19,10
XKT6N1G87,うら,C8WCYKBU4,蓮,1,8726,28157230,3143,5,5,9,4,4,5,5,5,42,32
TD4XDO422,Lilia☆,8WAXGK70P,CANARiA,5,8727,28156210,3143,7,4,8,1,3,6,6,3,38,27
61PXCJ104,ユキミ,JA2C658FW,さや綴理の村人,3,8728,28155925,3143,9,1,9,1,1,1,1,1,24,14
G37LWNE8W,甲斐性 梨太郎,,,0,8729,28155905,3143,4,4,2,1,1,1,1,1,15,7
986ABHGPR,RED,,,0,8730,28155535,3143,1,1,1,5,1,2,2,2,15,13
BEAE8YUKE,アスカリ,9YG7C0VM7,綴理と無言で昼寝,2,8731,28155525,3143,8,6,7,1,1,1,1,4,29,15
73ZGDEDLF,藤丸侑,EEP20F2M8,綴理の綴り,5,8732,28155515,3143,8,7,4,1,4,1,2,1,28,13
N0B1JRJR7,かいわれ,NK05UMLWW,かけ込み寺クラブ,0,8733,28155175,3143,5,5,7,2,3,3,9,2,36,26
MLS7D2AQO,水空 楓,6RF9XY3GD,さやか部,2,8734,28154440,3143,8,5,6,1,4,5,4,1,34,21
YVH4PMERF,Tezo,KC1W74B9B,蓮六園,0,8735,28154420,3143,7,6,4,1,2,4,1,1,26,13
Y75QWQX7T,亀行道,6TH8LRKE5,休日∞休日,3,8736,28153865,3143,8,4,1,1,1,1,1,1,18,6
GGZJXSX9P,マル♡,3HDDYR4FU,旅人,0,8737,28153830,3143,1,1,3,1,2,1,6,2,17,15
FW9ZVMEEM,あげっち,AK795AE43,ハスハスしてきた,2,8738,28153640,3143,9,5,2,4,1,1,3,1,26,12
L196BRJ2T,ノリノリ,KB5BFK7J6,おはめぐ党本部,6,8739,28152810,3143,8,4,1,1,1,1,1,5,22,10
5HHWGF2AB,Rio,1C2GN787H,℃！℉！度！,0,8740,28152780,3143,1,1,1,1,1,1,1,1,8,6
F28EA27A0,…？。,,,0,8741,28151820,3143,1,1,1,1,1,2,3,1,11,9
9BPE52XGP,ぱるとも,4NDAG5E9N,国産牛のにげあし,0,8742,28151410, ,1,1,1,2,1,1,1,1,9,7
B7G70HIEL,chappie,M61FLLUT4,泥中ノ蓮,0,8743,28151335,3143,5,4,4,1,1,5,5,2,27,18
FPURAKR19,Yo,2TJ0MD5T6,Yohane,1,8744,28151300,3143,10,2,1,1,1,4,1,4,24,12
HKECIPR27,うたまお,LTAG28AVM,蓮ノ空同好会,0,8745,28151240,3143,1,1,4,3,1,3,3,1,17,15
1ATG4LHNR,霞ヶ丘かすみ,CT8XW752X,蓮ノ空写真部,0,8746,28151200,3143,1,2,4,2,1,1,1,4,16,13
I6B73EGAT,なな子,9GEABLUDP,◯◯サークル,0,8747,28150875,3143,1,1,1,3,1,1,9,1,18,16
0AJAECRTY,イレイナ,B4ADNM80X,山本組,0,8748,28150585,3143,1,1,1,1,1,1,1,1,8,6
61EDVAH1R,nishi,UCF93JAPM,スワンプマン,6,8749,28149530, ,1,1,5,1,1,5,1,1,16,14
SNPTV2SXG,よーしー,FTUJJ5KM9,無言◎私生活優先,5,8750,28148080,3143,5,4,4,2,2,4,2,1,24,15
JE1U8DHII,カイン,UMG1B9C7V,蓮ノ空女学院,2,8751,28147700,3143,7,5,5,4,5,1,1,4,32,20
2U1VME6TU,うにたん,3LCTFNL70,さやカーディガン,4,8752,28147160,3143,9,4,4,5,10,5,6,4,47,34
D4IBTM8TU,さんじかん,RY00836BW,ムキムキカボチャ,4,8753,28147075,3143,7,5,4,4,4,1,3,5,33,21
3D8Z9IRRW,ヨシ,1618JMRED,リンクラ自習室,0,8754,28146645,3143,1,1,1,2,3,9,2,1,20,18
EFB0PHVQ8,武御雷,UVN7G4X3A,闇のルビィ団,4,8755,28146445,3143,7,4,1,4,4,1,1,4,26,15
NH76ZMAQB,あいりん,5R6WFVMJ5,あいりん会,8,8756,28146210,3143,6,4,4,2,1,3,2,1,23,13
5F3UQPXAA,あかつき,E1HVJ71JR,ご自由にどうぞ,10,8757,28145050,3143,10,6,10,4,4,5,5,4,48,32
OJAWA0I2S,アライブ,JTX1G19BP,さやかほ癒し会,2,8758,28144755,3143,6,2,6,3,1,3,1,2,24,16
D22KM3W52,ちま,LJNCAEVAP,蓮ノ空さやか研,0,8759,28144340,3142,1,3,2,2,2,3,4,2,19,15
BHC1Q5Z6U,ゆる,9147HWMAR,誰でも大好き,4,8760,28144285,3142,7,3,3,5,1,4,4,1,28,18
GGKKLA4R3,ホムラ,8MLVA67AK,聖ミリオン女学園,2,8761,28144281,3142,10,6,2,1,1,1,3,4,28,12
M9DLDWBZX,なのは,7P4CAER9X,まったり倶楽部！,2,8762,28143630,3142,7,4,5,1,1,1,1,1,21,10
E2YP7U0EY,阿宴,6CC83J3EJ,蓮之空台灣分部,0,8763,28143600,3142,1,3,7,1,1,1,1,2,17,13
4OQIZK11Y,走れ！ぼっこみ,1AK9VTG3W,ドルケスキスキ部,1,8764,28143310,3142,6,4,5,4,10,5,4,4,42,32
TWAW65VMC,咲,,,0,8765,28142600,3142,1,1,3,9,1,3,2,1,21,19
9S6AG7JB1,もり,CXPCM150X,サークル,2,8766,28141575,3142,6,4,4,2,1,2,2,1,22,12
G4WW8PRGV,パン屋/KUGE,T3XUTYGC3,隔離病棟,4,8767,28140965,3142,5,4,4,1,1,1,1,1,18,9
P9BR11GA7,天地無用,0NLHKATWL,生きてるだけ偉い,0,8768,28140525,3142,4,3,7,4,4,4,5,1,32,25
BT6QEZRZ8,tachin,K06JT355N,明日ノ空,2,8769,28140275,3142,5,1,1,1,1,3,2,1,15,9
4AR1P2MB4,htmy,9N4F9P8DU,リンクラ部（仮）,0,8770,28139145,3142,6,4,4,4,1,2,2,2,25,15
7XXI1GT00,エルメル・マータ,8BAYBXUXC,スリブ大好き♪,0,8771,28136715,3142,4,4,1,2,1,1,2,1,16,8
DVFNV2XWH,ダンビン,48GTYR1VB,ハラショー！,0,8772,28136340,3142,5,4,4,5,1,1,4,1,25,16
33H0H9UB9,ゆうめ,0B8RTHY4D,のんびり屋さん,6,8773,28134200,3142,7,4,8,6,4,2,2,6,39,28
80HAG7MEK,ユート,UX96YX4T1,『位置について』,2,8774,28133970,3142,1,4,2,1,1,1,2,1,13,8
H1SM0F99N,かすかす,9BHYELNY1,シン・エスパルス,0,8775,28133395,3142,8,4,4,1,2,1,1,4,25,13
ZIJMET3T0,ぴこぴこ,DHKUGEWBJ,めぐ党虹ヶ咲支部,2,8776,28133390,3142,7,4,2,2,3,2,3,1,24,13
U31PF35LD,ゆづき,VKW1GNAPL,伝統を守ろう,1,8777,28133015,3142,7,5,4,3,1,1,1,6,28,16
LBA60HLXL,深青,AC94W0LN2,無言で自由に,0,8778,28132662,3142,5,4,4,2,2,1,2,2,22,13
MC1EAC3WF,初心者2,9N4F9P8DU,リンクラ部（仮）,0,8779,28132160,3142,4,4,1,1,1,4,1,1,17,9
WVPC97YAQ,いちご,08NLGTWVL,みかんじゅーす,0,8780,28131920,3142,8,4,6,4,4,3,3,4,36,24
RG9HE1U32,アンニ,1UBNNHVLG,蓮箱推し（仮）,0,8781,28131400,3142,8,1,1,2,1,1,1,1,16,7
DM1W3ARE5,サニサニ,JRFM5DW6T,咲く蓮の花,0,8782,28131140,3142,7,7,2,4,4,1,2,1,28,14
TXTL4DBV6,まる,EFYYG9TAY,ご隠居様方の集い,0,8783,28130980,3142,9,4,4,1,4,4,3,1,30,17
IYL6TQZOU,ノラ,,,0,8784,28130767,3142,5,1,5,1,4,4,4,2,26,20
1JJVU45F8,らろ,TBL5BPL2T,蓮ノ空と明日の空,0,8785,28129410,3142,6,4,4,2,2,4,4,2,28,18
WVAFFD0YH,ま,R7VEXFUBP,蓮ノ空応援クラブ,0,8786,28128615,3142,6,5,4,1,1,1,1,1,20,9
8PAAD4VBF,あおい,T51NH4VDX,のんびり,0,8787,28127975,3142,3,2,1,1,1,2,1,3,14,9
MPEG54T0R,RYO,3WVU6L4B8,明日ノ空,1,8788,28127890,3142,4,7,7,7,6,10,10,8,59,48
9Y0896VXU,ひろ,3194B9E93,初心者寄り合い所,2,8789,28127462,3142,9,5,1,1,1,1,1,1,20,6
OJ9YBIQN2,Jasonqe,73N4AB3LR,かほ子のイオン,2,8790,28127231, ,1,1,1,1,1,1,1,1,8,6
BUFJC6YAH,vty,6C9R15BLY,スクスタ避難民,0,8791,28127165,3142,1,1,6,2,1,4,4,1,20,18
4E6C1NLK3,ゆる,9147HWMAR,誰でも大好き,5,8792,28126865,3142,6,6,5,4,4,2,4,2,33,21
TN8LK08TG,ソラニン,3LUL3WR8Y,零組,4,8793,28126225,3142,5,1,4,1,1,4,1,1,18,12
PCR8YLL7M,"# ゆらら  ,",3F0M4HXJE,蓮ノ空まったり部,2,8794,28125505,3142,10,3,4,3,3,3,7,2,35,22
DD5V351E6,Maru,N9B8HXXR0,25時、残陽で。,0,8795,28125437,3142,4,3,5,1,1,1,5,1,21,14
CBEB2N21K,熊熊,Y337R7BW9,中国の蓮之空圈子,1,8796,28125062,3142,1,2,4,2,4,1,2,1,17,14
W6WHSPZXK,澪つくし,F48D0K617,蓮スキー犬,0,8797,28124725,3142,8,4,5,1,1,2,4,2,27,15
DTCFVTWML,セルシー,8J35LPWWE,もこもこ,0,8798,28124720,3142,7,4,6,2,4,3,3,3,32,21
HGFPNIKWQ,ともとも,6E27A15ER,蓮ノ空自由クラブ,4,8799,28123630,3142,7,4,6,4,4,4,2,4,35,24
G2PHMBV2T,house,MKABETXAV,月月火水木金金,0,8800,28123405,3142,7,6,4,1,1,1,1,1,22,9
6YFXDJREW,toshi,XL1M7KUPL,始めたばかりです,0,8801,28122535,3142,7,5,1,3,1,1,4,1,23,11
3WAXG9KNG,高海,UX96YX4T1,『位置について』,2,8802,28121785,3142,5,1,4,2,1,1,1,1,16,10
B7XCQME6R,晃,6386KU76W,goko,8,8803,28121565,3142,9,1,1,1,1,1,4,9,27,17
D4PVPWUGT,デルポイ,,,0,8804,28121255,3141,6,4,6,1,1,1,3,1,23,13
HG514D9NY,はるすけ,J5CKL5YPX,ログイン勢かもん,4,8805,28121065,3141,7,4,4,1,1,2,3,4,26,15
X3MMC116D,依然曉宸,X19MP0NTT,蓮之空河豚养殖場,6,8806,28120255,3141,9,1,3,1,2,3,1,2,22,12
JS51UO64F,yasu,4WECUYXVN,得意になる途中,0,8807,28120250,3141,6,6,4,1,1,1,1,2,22,10
GLLL890E2,こず党員,C003CD1RW,☆蓮ノ空クラブ☆,2,8808,28120170,3141,5,4,6,1,1,1,1,1,20,11
3FCZCV4XU,ハヤチャン,AR9HR528A,いろいろ実況,3,8809,28119973,3141,5,5,3,1,2,1,1,1,19,9
ACKGUME04,ぷる,7A9FXA5HH,ひめまつき,8,8810,28119757,3141,8,5,4,4,7,4,6,4,42,29
0E5VLKD8E,みきた2,7UBUGF7G1,ワイのサークル,0,8811,28119430,3141,8,7,1,2,1,1,1,1,22,7
ZAZ7MLGDM,シュウ,T8X0G07YB,なければ立てる！,5,8812,28118880,3141,1,1,5,2,1,1,7,2,20,18
53ZXP4N7F,hts,M851LEV3N,なっす父兄,4,8813,28117625,3141,5,1,1,1,1,10,9,1,29,23
F0HV51MDC,銀つば(L65),M1DLCR0R8,花帆護サークル,0,8814,28117560,3141,10,1,3,4,1,5,4,3,31,20
W9MUZG7U3,ゆず,TD87P23DJ,黄昏の旅団,0,8815,28117480, ,10,9,4,3,5,1,5,4,41,22
AWWYJREFV,ふりかけ,TB7GJ57D7,シャイニーフラワ,0,8816,28117460,3141,9,4,3,4,2,5,4,4,35,22
MJW5EAACB,鈴木 こみち,XLBU65J86,花の壁飾りクラブ,4,8817,28117385,3141,7,4,1,1,2,1,1,1,18,7
GJPNHREFE,ヴァトラス,3YPGAUM04,ゆのくに天門,0,8818,28116600,3141,8,2,4,1,1,1,2,1,20,10
A36GWU6BK,Sio,2JK7E4115,ラ！推し,0,8819,28115641,3141,5,1,5,1,2,1,1,3,19,13
6GXVNM3HY,よしお,WLLWJ8ADP,乙宗筋肉サークル,0,8820,28115255,3141,2,1,5,1,3,1,2,1,16,13
H5CUXJD1Y,くつひも,U1X8XUL9G,イベント用？,3,8821,28114710,3141,7,4,6,2,2,3,1,2,27,16
65P32K7E9,めたぺん,F90XW14UP,のんびりプレイ,0,8822,28114300,3141,5,4,6,4,4,3,3,4,33,24
38BWAH2P7,庵,A7WWE0463,蓮ノ空初心者部,0,8823,28114255,3141,2,1,5,4,1,4,4,4,25,22
ECPXVW7SS,天然,,,0,8824,28113645,3141,5,4,4,1,1,1,1,1,18,9
YNEF5U1RU,ヨハネの使徒,DHKUGEWBJ,めぐ党虹ヶ咲支部,0,8825,28113580,3141,10,1,1,1,10,4,2,2,31,20
UDEXJ164F,たイッチー,,,0,8826,28113275,3141,5,4,4,1,2,1,1,1,19,10
JBFSGPL1E,鈴華,YXKR0GGM4,蓮ノ空好き好き,0,8827,28113232,3141,1,1,1,1,1,9,2,2,18,16
55M2AB58H,ティー,BPV7XL8F0,Tee,1,8828,28112789,3141,9,4,1,1,1,1,3,1,21,8
YST6TY459,にゃんたまらん,3EJX5WB1A,金沢綴理門,5,8829,28110699,3141,7,4,4,4,4,2,2,6,33,22
WULLLT8DX,マ・BO,9RYR14H9L,ソロマターリ,8,8830,28110435,3141,5,4,5,1,1,1,1,4,22,13
D1JVL3TJP,fj82,WWWUTP96L,異次元からキマシ,6,8831,28109570,3141,7,4,9,1,1,3,4,1,30,19
EW3QHS7XQ,SOくん,BT3GEWM5L,ささやか村の集い,2,8832,28109045,3141,7,5,2,1,2,1,2,1,21,9
375OO0EON,大懶猫,HK0E91U71,放課後写真部,0,8833,28106770,3141,8,6,4,1,4,1,1,4,29,15
MW3FYL3OF,ニーケ,D0DP90JK1,のんびり,0,8834,28105695,3141,5,4,4,1,1,1,4,4,24,15
710SNPLE3,宮永ハル,AG9PKMMC3,ぱかぱか同好会,2,8835,28104273,3141,4,5,4,1,1,1,1,4,21,12
5HHB92JM2,ひろと,PMDUBHJ9U,楽しいが1番大事,0,8836,28103600,3141,1,1,2,2,2,1,2,2,13,11
Y0YHX0E46,凛として時雨,PN4VA24XF,みーかるぱーく！,0,8837,28102795,3141,4,1,6,1,2,2,5,2,23,18
EBJVNR9XA,伊地知,,,0,8838,28102640,3141,1,1,3,2,2,1,2,1,13,11
38H26JLNP,せつな,3HDDYR4FU,旅人,1,8839,28100980,3141,1,4,4,1,1,5,5,3,24,19
4B7CEI01C,ななないす,N94LEWF2D,無言よわよわの会,11,8840,28100585,3141,10,8,4,1,2,1,3,2,31,13
0B8Q8KNO6,難升米,YUJWPU7Y8,引田町民詰所,3,8841,28099840,3141,8,6,2,2,1,1,1,1,22,8
23XYT7YHW,レティ,KGBDPVHXM,1ミリ手前,8,8842,28099810,3141,8,4,1,1,1,1,1,1,18,6
LVPU5H38K,かのん♪,X2X4MPKMF,ゆるふわ系,2,8843,28099710,3141,4,1,4,1,1,5,5,1,22,17
D1PJ2AL6U,yosky,9YG7C0VM7,綴理と無言で昼寝,2,8844,28099100,3141,7,4,2,3,1,1,1,1,20,9
XC044XJBW,キャスバル,EECF9C0N3,蓮ノ空　茨城分校,10,8845,28097780,3141,5,5,1,1,1,2,2,2,19,9
