player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,塞拉斯,花帆,姬芽,瑠璃乃,吟子,小铃,泉,さやか,季度等级
953EXBXW0,ｵﾆｷﾞﾘ,N8L41JAA7,無言 ノルマなし,5,5466,5330950,5,4,4,4,4,4,5,4,34
YNBBYI8SO,きききりん,JY79RPB1D,リンクラゆる部,12,5467,5330850,6,4,4,4,6,5,6,5,40
MF1EMOWIC,桃羽ひめる,9UKKACGDU,蓮っ子CLUB,1,5468,5330750,5,1,4,1,1,1,5,1,19
P64RB50PH,TkhrA4,NJBBTCY3A,かにかに！,4,5469,5330300,4,1,1,1,1,1,1,6,16
FS4198Z1L,ぱこぱこまる,TM19BMU7C,ソロプレイヤーズ,4,5470,5330250,4,1,4,2,2,1,4,1,19
9DLNXJ9JG,ライデン,5L9GNT78V,叶え！私達の◯◯,2,5470,5330250,4,1,1,1,1,2,5,3,18
T8V4X4DUY,るべりあ,9C0KWR782,まったリンクラ,0,5472,5330200,2,1,2,1,1,1,6,2,16
9G8SYUY5J,North,BPHHYC793,ソロ専の集い,11,5473,5329950,5,1,1,1,4,1,5,1,19
8TL4RB208,trista,NC2YT2V28,蓮之愛同予者何人,7,5474,5329900,7,1,1,1,1,1,6,1,19
ZIYBF5JZW,ナーシャ,EECF9C0N3,蓮ノ空　茨城分校,4,5475,5329850,4,9,5,1,6,5,4,4,38
JB65GWR1D,のてびき,FL60DG573,海未×蓮妄想部,4,5476,5329650,4,4,1,1,4,1,4,1,20
C0EFLUCXP,あを,P8W50773L,蓮ノ空見守り隊,12,5477,5329435,5,1,4,1,1,4,4,1,21
W4E6DNND1,うなちゅけ,N83DW3NYG,†極最強倶楽部†,0,5478,5329300,1,1,1,1,1,1,1,1,8
LDAK66P9A,ミケ,K8C99H42D,ルリと喜ド！愛楽,1,5479,5329100,1,1,1,1,1,1,3,1,10
39UD2D1PP,桜坂しずく,MWHJ339TF,UOは合法同好会,6,5479,5329100,3,1,1,1,1,1,5,1,14
JVUDDWPN9,きいろ,U98UKD6RY,異次元フェスP,4,5481,5328700,4,4,1,4,4,1,1,4,23
9X6GWYYCC,まぐ,3BDTCERX6,打ち返した流れ星,7,5482,5328250,9,1,1,1,1,1,1,1,16
AKPVVEEBF,ゆゆきち,W3YKKRWHG,ルリと愉快な一家,6,5483,5328200,1,1,1,1,1,1,4,1,11
HCVXQJN9Q,ジェイ,9FF5JBNDF,めぐすきクラブ,2,5484,5328050,4,2,2,1,1,1,4,1,16
HL5X52HY8,ダークリユニオン,TDHKGHFPA,無言参加○！,2,5485,5327900,1,1,1,1,5,4,1,4,18
37HUYFNLE,ゼノ,7U20138DB,LGP,8,5486,5327800,7,1,1,1,1,1,4,1,17
WRY2Y8U5W,クロノア,GN9EEL045,きらくに,2,5487,5327750,4,1,7,1,1,1,4,1,20
VYX7V3ULJ,天海,1J1PMAJ90,加賀藩,7,5488,5327700,6,3,2,2,3,2,6,5,29
6P304XFRB,IWF75,C791XXLDF,つづさや会,0,5489,5327650,4,1,1,4,1,1,4,1,17
ESY8CLIJM,フェイト,HKETDDCK6,ぼっちざ蓮!!,9,5490,5327550,9,4,4,4,1,5,9,4,40
J480W1DM7,ノースディングル,AGJ215YND,蓮の空中國分校,2,5491,5327400,4,1,4,1,1,1,4,1,17
C5F1YYGYA,林琦天灵,427WENUC4,心の癒し～蓮ノ空,0,5492,5327350,1,1,1,1,1,1,1,6,13
19838U7YT,のぞやま,G6EH0KHT7,なんもわからん,7,5493,5327300,1,1,1,2,1,1,1,1,9
4AJTV8XPH,あげ,FC8NBAJBT,ラー麺二郎金沢店,12,5494,5327050,6,4,4,5,8,4,7,5,43
VUML2LXC5,きぐたま,L1VGJTD5P,蓮ノ空お茶会部,7,5495,5326950,4,4,7,4,4,4,4,4,35
T44XUTGKC,Miyu.,FG4170141,♪さやか愛好会♪,0,5496,5326750,4,1,4,1,4,4,4,1,23
V81P2CA2Z,しちせいP,4B2FERVVT,牛頭ﾉ空馬頭学院,1,5497,5326700,3,1,1,1,1,3,1,5,16
MFX0F4155,ゆりたす,GPKTRBCTT,騎空団蓮ノ空支部,0,5498,5326550,1,4,4,1,4,4,1,4,23
TX2OOW3EG,ネギバター,LY0XPW7NL,元カノ概念強火派,2,5499,5326450,1,1,1,1,1,2,1,1,9
MNIGJHOVT,ふじ,LHXNEF3D5,まるまるサークル,6,5499,5326450,1,5,1,1,1,1,1,4,15
XYCFFZXK5,でぃー,KC1W74B9B,蓮六園,5,5501,5326400,8,4,4,4,4,4,7,4,39
HC2Q3Y4OD,めぐ党員ふみりる,5JA9K5FAK,オタサーの姫芽,0,5502,5326300,4,1,1,1,1,4,4,1,17
VXEERKO13,ライ,59AK7LJ7A,とりあえず,3,5503,5326150,7,1,1,1,1,1,6,1,19
MVM9GV2R9,ポリアネス,ABALH0AL3,楽園計画,0,5504,5326050,1,4,1,1,1,1,1,4,14
PNLM1RI37,でみたす,B1KYU3XF8,LG lotus,4,5505,5326000,6,1,4,1,1,4,4,1,22
ZQD8G1179,タケ,02EWRECB1,蓮みん,2,5506,5325850,3,1,1,1,1,1,1,1,10
BNYTD5GLJ,じょん,89K9Y7MX7,初心者歓迎,2,5507,5325700,1,1,3,1,9,1,1,1,18
W4JF8NDVV,まー,,,0,5508,5325550,1,1,2,1,7,1,1,1,15
DPKFZ0HSE,まる2,J83JWJ028,大ㄇㄚˊ露營區,6,5509,5325500,5,1,1,1,4,1,5,1,19
E7V3X4DSA,あいせつか,PPAHU1TNY,蓮ノ空のんびり部,2,5510,5325350,1,1,1,1,1,1,1,1,8
F85URN6NL,唐揚げ粉,,,0,5511,5325000,1,1,1,9,4,1,1,1,19
BDO20JTB2,なきなき,T045NDKW0,♬さやか愛好会♬,3,5512,5324900,4,4,1,1,2,1,4,4,21
09EA3ZHW3,みず,6KW1V9H6D,ソロ,7,5513,5324450,5,1,1,1,1,1,5,1,16
7KK2LU102,GzStar17,8JMW9G2XW,僕らのリンクラ！,8,5514,5323850,4,1,1,1,1,1,1,2,12
3HGKF1TFM,ぼーアイス,3YWMY4JVN,82プロ,0,5515,5323600,3,4,1,4,1,1,1,4,19
EDLGCL8A5,あるかん,7P4CAER9X,まったり倶楽部！,6,5516,5323350,7,1,5,1,3,3,7,1,28
9HFVNLJMR,はたはた,7B0W0EWVA,ソロの為の避難所,9,5517,5323200,5,1,1,1,1,4,4,1,18
MV2EDFIHP,たくみかん,ACH6PMHX4,まったり塔,5,5518,5323150,4,1,1,1,1,1,4,4,17
9RB75Y32U,コモンEX,NTDM30NB6,霊使いリンクラ部,0,5519,5323050,1,1,1,1,1,1,1,1,8
IVSBBPK1R,ぱりすのこ,RE152RBRK,蓮ノ空創作部,0,5520,5322900,4,1,4,1,1,1,4,1,17
0S1UMHCNQ,干物,GMEF2K8DL,花咲く泥も好き²,6,5521,5322750,4,1,1,1,4,2,4,1,18
WNE9H4629,ぼんた,23PGPJ3NV,蓮ビギナーの集い,1,5522,5322550,1,1,1,1,1,1,1,1,8
1MP5JX3F6,ニロク,N1JAJ83CA,蓮ノ空園芸部,8,5523,5322250,4,1,1,1,1,4,4,1,17
ORYOJADD6,じん,8M6UDX260,ぽけもん好き,2,5524,5322100,2,1,4,1,1,4,1,1,15
0OY7LWZQZ,kennto.,H6JWBBGCG,蓮天・乙宗一心流,6,5525,5321800,6,1,1,1,4,1,6,1,21
OD4JCJSRW,Kei,BT22M41DV,梢花帆吟子同好会,12,5526,5321750,6,1,1,1,1,1,6,1,18
JTH7YPJWC,らら,X0TFG829Y,ボクのおうち,0,5527,5321550,9,3,1,1,2,1,4,2,23
5NBJSQ039,すぱいらる,J79LGCKKF,蓮ノ空コーラス部,3,5528,5321400,4,4,4,4,10,4,4,4,38
2T7FSCBP6,はると,ELTW62751,安全バーは君の腕,2,5529,5321300,4,1,1,1,1,1,4,1,14
PW8GXEN35,220,7UX6117P2,重曹圖書館,7,5530,5321250,1,1,5,2,1,1,1,1,13
KEPGV594M,める,,,1,5531,5321150,3,3,1,1,1,5,4,3,21
LID5UB5WL,ぱむ,RXXUPMWB9,待機室跡地観測所,0,5532,5321100,8,6,5,5,5,5,8,5,47
UH6PA1UDN,がいあ,J8HXTJ8TB,流し素麺同好会,5,5533,5321000,4,1,1,1,1,1,4,1,14
LUHGUX9PH,MTC001,KA1249N3H,沼津倶楽部,4,5534,5320900,5,5,5,5,5,5,5,5,40
TOI6SR1TX,クラムボン,HPTHY23VR,蓮ノ空文芸部,12,5535,5320800,6,1,4,1,4,4,6,1,27
C1UF4E4XA,Zｳﾃﾊ木肖,HTMTW9HLW,4U LOTUS,2,5536,5320750,4,4,1,1,1,1,4,1,17
4A6KG7NLN,りゆ,JU476V6K9,ポチッ！,0,5537,5320600,1,1,1,1,1,1,1,1,8
6TL64G238,さんしん,3194B9E93,初心者寄り合い所,0,5537,5320600,5,4,5,5,3,4,3,4,33
9T81DN43A,特空機1号,M206VENTF,蓮紺の会,0,5539,5320500,4,1,1,1,2,1,4,1,15
0JSRAQU79,ダイヤ,6ATNDH9J0,浦の空,9,5540,5320400,7,4,4,3,3,4,5,3,33
4JXUNTBN2,CodyHo,KANLFTMVJ,蓮ノ空中文同好會,2,5541,5320300,1,8,1,1,1,1,1,1,15
EGT62LK2P,れいせい,JA2C658FW,さや綴理の村人,10,5542,5320150,10,3,1,4,7,2,10,5,42
XPJX9YM1G,くぬぎ,NRK4MV1C1,茅バール,0,5543,5320000,5,1,1,4,1,1,5,1,19
FB9Y4ED1M,うに,YL2ELYC4U,さや…好きだよ…,9,5544,5319850,6,1,2,1,1,1,4,1,17
WR71BGXFX,なみへい,8F7629VKU,アークス兼任,1,5545,5319700,5,1,1,1,1,1,5,1,16
B8G52UT5Q,火鱗,TTDBXERCU,蓮ノ空 全力応援,2,5546,5319400,8,1,1,3,4,1,7,1,26
9CO0WFT0Z,羽,9W2CLLUAE,星楽派樺,5,5547,5319350,3,1,1,1,1,1,4,1,13
FT42JAJPY,いさほ,D7B3UYDX2,ダージリン倶楽部,9,5548,5319250,4,1,1,1,1,1,5,1,15
H889JGR1C,Asna,R9TC4WP0R,月夜見くらぶ＾～,1,5548,5319250,3,8,1,1,1,1,1,1,17
BFKCMV2G6,七味,FCPHKWR7G,麺のびリンクラ支,2,5550,5319200,4,1,1,1,1,1,4,1,14
2OCF8J22U,潤さんの葱豆腐,X8YD59KBX,16代目いぶき組,9,5550,5319200,7,1,1,1,1,2,6,4,23
UPGXXWLLP,すず,T48KV9EP2,無言ぱーく,0,5552,5319050,1,1,1,1,1,1,1,1,8
L7WLFN576,けんさん,06DCWC1RE,とりあえず参戦用,0,5553,5318800,4,1,1,4,4,4,5,3,26
9BWD924LQ,ぴの,L1VGJTD5P,蓮ノ空お茶会部,7,5554,5318600,4,2,4,1,1,1,4,1,18
4PP6L2TC1,ソラ,0CBM28JP6,ほうき星,3,5555,5318225,5,1,1,1,1,1,5,1,16
OHVFPTTWI,優利,FHN78V2DJ,無言でどうぞ,7,5556,5318050,4,1,1,4,1,1,1,4,17
BQLUGS1JZ,マサル,E515TRU1G,起きろ夕霧綴理,10,5556,5318050,4,1,1,4,1,1,4,1,17
8062HTG1X,デパチカ,GKR9TEBYC,毎日がホリデイ♪,9,5558,5317925,4,3,5,4,3,5,4,4,32
1FO8RWDNB,たもり,,,12,5559,5317850,1,1,1,5,1,1,2,1,13
94FDMGUBN,てて,F56XEUUBE,みらくら自習室,2,5560,5317300,1,1,5,1,1,5,1,1,16
32PSH8NV3,とん太郎,EWM0GK62C,誰でもどうぞ,9,5560,5317300,4,1,1,1,1,4,4,1,17
S2QJD2SW0,はると,YD2XWWFA4,蓮好き好きクラブ,2,5562,5317050,1,4,1,4,1,1,1,4,17
C8KWAA17X,たこ,E76N52LMW,イベントのみ,4,5563,5316900,1,1,1,5,1,1,1,1,12
43X1LM9RM,kumatani,W3UUXHMDV,水彩ブーケ,5,5564,5316600,4,1,1,1,1,2,5,1,16
9M0LKVKRG,蓮根,7MPNTWKTN,Dreamers,6,5565,5316400,5,1,1,1,2,2,4,1,17
01DSD5NC7,ぱなりん,A84BK7PL4,ゆるっとホリディ,7,5566,5316200,5,1,1,1,1,1,2,1,13
YFSVH5C45,みこと！,7U20138DB,LGP,4,5567,5315750,6,2,2,2,2,2,4,2,22
K3KNAGMA8,eva,J0DGEAYBM,壁民の集い,0,5567,5315750,1,1,1,1,5,1,1,1,12
K4JNNTPVR,アサヒ,9YG7C0VM7,綴理と無言で昼寝,4,5569,5315550,1,1,1,1,2,1,1,1,9
JB5IX6ZZT,ほろあま,9R4E0EDBV,いいね金沢,1,5570,5315100,6,3,2,1,2,1,7,1,23
0M9H963KR,かるぱすそーだ,EFYYG9TAY,ご隠居様方の集い,12,5571,5315050,6,1,1,10,1,1,5,1,26
1H1UIP4RS,ちゃんぽけ,Y6JNPC60C,綴理メイト,12,5571,5315050,4,1,1,1,1,1,4,1,14
Z3OQL4DJD,takkii,,,9,5573,5315000,6,5,5,5,7,5,7,5,45
M7RC9X089,らら,H1G4CDT6C,無言自由,8,5574,5314900,4,5,2,3,4,4,2,5,29
Z93FVK9SM,ひずみ,BCJRMHE75,梢すきすきクラブ,15,5575,5314750,8,5,5,5,5,5,7,5,45
M22X6LCXW,あき,CE30LX9L0,nobaman,0,5576,5314700,1,1,1,1,1,1,1,1,8
4J8BCCVDJ,ブラマト,573J1JVVK,かほかほ,7,5577,5314000,5,1,1,1,1,1,5,1,16
BPITGZP3Q,あまてんか,2KJ2UEC3P,ういちゅけクラブ,7,5577,5314000,5,6,5,5,5,5,5,5,41
H3STIV1SN,しろやま,T4WY63DB9,ういのま,9,5579,5313700,4,1,4,4,1,1,4,4,23
L04WF4JV8,トニー,22PYAXMA7,ななみゅー,2,5580,5313650,4,1,1,1,4,1,4,1,17
3XVJ9HC1U,テンペスタス,2JVBK752G,卍愛蓮説卍,2,5581,5313600,4,4,1,1,1,1,1,1,14
EWP4UN41C,ぴーなつ@めぐ党,N94LEWF2D,無言よわよわの会,8,5582,5313400,7,7,6,4,1,1,5,1,32
865FKMC6U,プレーヤ1126,BXC1T2HY2,初心者の集い,2,5583,5313350,1,4,1,1,1,1,1,4,14
DVUF4ELWE,一純,W189BP629,みんなのみかん畑,5,5584,5313200,4,1,3,1,1,1,4,4,19
VFR7CH5PC,リトー,LAKRG5NK9,ログイン勢,0,5585,5312900,4,1,4,1,4,1,3,2,20
21LG6JEDA,myu*,PN4VA24XF,みーかるぱーく！,2,5585,5312900,2,1,1,1,1,1,1,2,10
UQ193P8WP,ルナ,57HNJ07NK,みらぱ推活最前列,2,5587,5312800,4,1,1,1,1,1,4,1,14
3YRAK0CLA,ちーたん,WBW66DMUB,るりめぐ研究所,4,5587,5312800,4,4,3,3,2,4,4,3,27
67808E5KR,花枝,08DDCV5JN,黒ねこのしっぽ,0,5589,5312700,3,2,1,1,4,4,1,4,20
3GMJXL237,Jjp,VE9CH1HMG,hmm,0,5590,5312650,2,1,4,1,4,1,1,4,18
S2HJH365X,わわわ,L10A3854K,ラベンジャー部,5,5591,5312600,8,1,4,1,4,4,8,1,31
GYMEFYB7F,lbs,BTVC9G95X,FES用,2,5592,5312400,4,1,1,1,1,1,4,1,14
NWGKGF5NB,おとうふ,KC1W74B9B,蓮六園,0,5593,5312150,3,1,1,1,1,1,1,2,11
BDL5FFKL2,うき,07JW71HWG,良いチケで観よう,0,5593,5312150,5,1,1,1,1,9,3,1,22
AP25372CY,道び完,FLFXP0T22,沼津内浦メンバー,4,5595,5311900,1,1,1,2,1,5,1,1,13
85YMLKW64,まゆき,Y2R7E79U3,カワウソ同好会,12,5596,5311850,4,4,4,4,4,5,5,4,34
BY0N1E9AC,おが,X87KNX4N3,蓮ノ流星群,0,5597,5311800,4,1,1,1,1,1,4,1,14
2MQJ0HQ77,ふろしき,6KUYCDLGR,かよちんは宇宙,7,5598,5311750,5,1,4,1,4,4,5,1,25
NF536S6K9,竜宝,4AT31VFAK,イベント用円,2,5599,5311600,4,1,1,4,1,1,4,1,17
VJJV1DXDE,レイ,AG9PKMMC3,ぱかぱか同好会,12,5600,5311500,10,1,5,1,1,7,7,1,33
6X1WHVMZJ,むーみん,AVX749PPB,姫芽ちゃん親衛隊,1,5601,5311450,5,4,4,1,1,1,4,2,22
D16N584TW,カツノリ,0B8RTHY4D,のんびり屋さん,6,5601,5311450,4,1,4,1,4,4,4,1,23
DPPGA3D2V,Kei,828YTYAA9,箱推し社畜の部屋,0,5601,5311450,4,2,4,4,4,4,4,2,28
OKEKGUHV9,ほすす,0YLUK30K6,蓮っコの集い,2,5604,5311400,3,1,1,1,1,1,9,1,18
0VNZR6SUT,boba12,HB9AU9DJJ,聖心党,9,5604,5311400,5,2,4,2,2,2,4,2,23
6EP5MFLTG,under,9BLGT7REN,LLSP,5,5606,5310900,4,1,1,1,1,1,4,1,14
13VU8PE7D,灯(あかり),,,4,5607,5310850,4,6,6,1,6,7,4,1,35
GVLG9KJVE,たかちゃん,E050K9859,蓮党,2,5608,5310800,4,1,1,4,1,1,4,1,17
WMVEUYB9N,だいそん,48GTYR1VB,ハラショー！,5,5609,5310700,1,1,1,10,1,1,1,1,17
I1AM355N2,逢田からし,59AK7LJ7A,とりあえず,4,5609,5310700,2,1,1,1,1,1,2,1,10
YNLYR8JC4,やんぴー,JY79RPB1D,リンクラゆる部,3,5611,5310300,7,2,1,2,1,2,7,1,23
55AJGAABD,「ぬる」,TBX7N9RK5,つよつよなLH,5,5612,5310250,4,1,1,1,1,1,2,1,12
P5P2N8KLZ,まあさ,6BFC4G5YG,蓮ノ空足湯同好会,2,5612,5310250,10,1,1,1,4,1,9,1,28
M88RFAO10,えぷそん,,,9,5614,5310200,4,2,4,2,2,4,3,2,23
IY3SSNV7D,えでん,0JY7F3EKU,さやか愛でる会,6,5615,5309900,4,1,1,1,4,2,1,1,15
GZREM2O8E,久遠,W3F0URUJC,梢先輩応援団,3,5616,5309850,5,1,1,1,1,1,5,1,16
FOF1YITIM,ゆり♡,RW90G4W5W,めぐめぐめぐ党,15,5616,5309850,5,1,4,1,4,4,4,1,24
ONYDHDIZ6,滉（ﾋﾛ）,2ULM366U6,毎日がエブリデイ,13,5618,5309700,4,3,4,3,4,4,4,3,29
LR9YC02U5,bicai2,CG883T34N,蓮ノ空美化委員会,0,5619,5309250,1,1,1,2,2,1,1,2,11
0LKXCACV4,とんべり,WRFLMWL4U,映り込み金魚,3,5620,5308950,7,1,1,1,1,1,1,1,14
PTCGMG2VB,かるた,YADX9DY49,ﾊｽﾉｿﾗｰ,1,5621,5308800,4,1,1,1,1,1,4,1,14
9NS1UF4CI,たかふぉい,F31A07X4V,蓮ノ空福井分校,1,5622,5308750,1,1,1,1,1,1,1,1,8
WL1IB1KUP,ポール,X4G2LXJB4,運命の人5万人,4,5622,5308750,4,5,5,3,3,3,4,4,31
Q4L6CTO0N,おるか,BXC1T2HY2,初心者の集い,1,5624,5308600,1,1,1,1,1,1,1,2,9
9L8P6TUG6,レイン,66BTJEEV6,ほりでぃぱーく!,3,5625,5308400,4,4,1,1,1,2,4,1,18
MALTWLCPF,しおん,20UX8Y9B7,105期も推し事,0,5626,5308190,1,1,1,1,10,6,1,10,31
32H9R2UH9,りき,F8MLHU2NV,乙宗梢様､､､,8,5627,5308090,1,1,1,1,1,1,8,1,15
R6RXBL0LH,:p,279NUYU7C,れんこん,7,5628,5308050,1,1,5,1,4,5,1,1,19
6953JG2BW,さなたろ,1XX6FWJRB,オートスキップ団,0,5629,5307850,1,1,4,4,1,1,1,1,14
T3N8GUWX4,クロワッサン,43HRXMXWA,無言OKクラブ,0,5630,5307450,4,1,1,4,1,1,4,1,17
GL3V1KSH1,真面目な学院生,KBJ2P8T0Y,人見知りの集い,4,5631,5307000,5,4,4,1,4,4,5,1,28
TQYXF0AC3,石ノ森,MC5J1MV11,十四番隊,4,5632,5306600,1,1,1,1,1,1,7,1,14
EPHX81K8T,初級陪恋,919XF8V2V,蓮之空大三腳,0,5633,5306550,1,7,1,1,2,1,3,1,17
2LT5U0EHC,みかんチャーハン,FVTGWWP0T,さわやか3組,2,5634,5306545,3,5,4,5,7,3,5,5,37
2ATXDPN0A,クティ,GN1798YEX,ド!ド!同好会,0,5635,5306050,1,1,1,1,9,1,1,1,16
E2Z7ST7Q7,无盒,X33HHA9F8,アルストロメリア,2,5636,5305800,1,6,1,2,1,2,1,2,16
CAK117DLL,無月,9B2LV6GAW,サークル,6,5637,5305750,5,1,1,1,1,4,5,1,19
4XL20FV64,たつき,2UJ85J2FR,マンモクスン！,2,5638,5305650,7,1,1,1,1,1,5,1,18
3R91ACXLT,おかぴ,9DFV9UTW4,白ひげ海賊団,4,5639,5305600,4,1,1,1,1,1,4,1,14
NA1PH79M6,れそなんす,H6JWBBGCG,蓮天・乙宗一心流,5,5640,5305550,1,1,1,1,1,1,1,2,9
C52LV667B,イオリ,73N4AB3LR,かほ子のイオン,4,5641,5305450,1,1,1,1,1,1,1,1,8
HUREN9CYS,サキ,KND3T7056,ぽかぽかモガの村,2,5641,5305450,4,4,4,4,4,4,4,4,32
241BK0EDH,T-1000,FE282F3VH,天悶部,1,5643,5305300,1,1,4,1,1,4,3,4,19
MY99PV2YH,ダンダ,AVX749PPB,姫芽ちゃん親衛隊,0,5644,5305250,1,1,1,1,1,1,1,1,8
5WYDVVVA1,くつげん,5WUDLMWEP,蓮ノ空は明日ノ空,2,5644,5305250,5,1,3,1,1,2,5,1,19
HC7HANURE,KCC,YFADYJVW4,FPS好きクラブ,0,5646,5305100,1,1,1,1,1,1,1,1,8
9UAX6L9C8,あや,VD7N7A4WH,氷青色,2,5647,5305000,1,4,1,1,4,1,1,4,17
KM183V16C,パープル,3DP2YYXX6,天才なのかも…,4,5647,5305000,6,1,1,1,1,1,5,4,20
5MYUXXT21,しゃ,E12PR824F,ゆるっと蓮ノ空,1,5649,5304650,1,1,7,1,1,1,1,1,14
CXGK2BN4L,ステイシー,FG5VFFNRK,蓮ノ空おじさん,9,5650,5304600,5,6,5,5,10,5,5,5,46
JFW83PC7X,ちょりすけ,Y6JNPC60C,綴理メイト,9,5651,5304100,1,1,1,1,1,1,1,1,8
SRZB8AREX,バーン,H55HXV0N4,蓮蓮蓮蓮蓮蓮蓮蓮,5,5652,5303800,10,1,1,1,1,1,10,1,26
P7KNMJMAS,西園悠,C2XLWUTL1,夕霧綴理親衛隊,4,5653,5303350,5,1,4,1,1,1,5,1,19
E6FAN0MC0,もちこ,CWPWP1266,さすさや,3,5654,5303250,4,2,1,3,4,1,4,1,20
VIO6Y4MKX,みな,8FR866PRY,蓮っ子みらくラブ,8,5655,5303150,6,2,1,4,4,1,6,1,25
VDJRCI39A,レーゼ,X7XHWE03H,石川県不審者情報,2,5656,5302800,6,3,4,3,4,4,6,3,33
PBTLDR3XM,ディクスン,T86X24942,はらまき,0,5657,5302650,5,1,1,1,1,1,4,1,15
XGL0PN4G0,コメライハン,Y7KJ3PM8P,蓮すきすき同好会,8,5658,5302600,4,1,1,1,1,1,4,1,14
CXLC5ML49,白根なにも,MVMP6NNXD,空き時間らくがき,5,5658,5302600,8,1,1,1,1,1,8,1,22
23A9ABC8X,学院生,7B8K574NX,GEAR,0,5660,5302350,1,1,1,1,2,1,1,1,9
0TNGLPKNB,穂澄,ABU58EVJ2,Quatuor,2,5661,5301835,7,3,1,4,1,1,7,2,26
MU8H960IW,全裸の変質者,AND13836G,乙宗梢親衛隊,1,5662,5301825,4,2,2,2,2,4,4,2,22
XTR2WEGXJ,ks_z52k,85MVRVAB5,ＣＡＴの会,0,5663,5301600,3,2,4,5,4,1,1,1,21
7EZNYNSKX,風莉,RM7N1JDB5,無言推奨不干渉会,6,5664,5301400,4,4,1,4,1,1,4,1,20
KTISB6U9F,おすし,W9G7A5E34,泥沼,1,5664,5301400,4,1,1,1,1,4,4,1,17
G0SAFEP6C,リンク,1KDUBW4HB,めぐ党0番,2,5666,5301300,1,1,4,1,1,4,4,1,17
DFKVB33V4,トビー,HBM31HMUY,YUKIZURI,15,5667,5301240,5,1,1,1,1,1,5,1,16
3O3Y6YK8N,コズエ,,,11,5668,5301200,1,1,2,1,1,1,4,1,12
L49HJCR25,霞ヶ関ファルゴ,7U20138DB,LGP,5,5668,5301200,4,1,4,4,1,4,4,1,23
A4KENWKXG,ヘイヤ,MUXWTW1GV,蓮の空見守り隊,9,5670,5301190,1,1,5,1,1,7,1,1,18
M6I6U1W7V,えにりも,56CP8P7MF,ボクら,1,5671,5300800,4,1,1,1,1,1,4,1,14
0FDYE6D3L,なんだ！？,E7UBFLW56,同好会の同好会,2,5671,5300800,4,4,1,4,1,1,4,4,23
MYPGLFP9H,ザッハトルテ,LX25CP0TG,深夜の芋煮処,0,5671,5300800,4,4,1,4,1,1,4,4,23
JVLUTTU8P,愛知のカトウ,30YM43CUC,蓮ちゃん好き,0,5674,5300500,1,1,1,1,1,1,1,1,8
GYPJK86TE,Sai.K,DW13FCXPT,Mulbungs,0,5675,5300300,4,4,4,1,4,1,4,1,23
UTNMT95K2,ゆり,B2KV0EVPD,蓮ちゅきクラブ,0,5676,5300250,4,8,5,4,5,4,4,5,39
PKAHCF304,penguin,6MWHCNJE8,蓮之空小賣部,0,5676,5300250,1,1,1,1,1,1,1,1,8
7UJZFLDP4,なし星,AE3L01V24,LOVEミラクラ,0,5678,5300200,1,7,1,1,2,2,1,1,16
UH2K3KF2L,なかでぃーま。,YNR28303K,りんくらぶ,10,5679,5299800,5,2,3,3,3,3,5,2,26
9CJMWSTFB,ぷらちないと,9VDEWVP01,瑠璃乃の集い,2,5680,5299600,6,1,2,1,1,1,5,1,18
ZCDR3HFX1,ケータ,NDFW9C99C,蓮じらし,4,5681,5299550,1,1,1,1,1,1,1,1,8
GTXC3A731,rit10-,5YXVKDEKV,サークル(仮),3,5682,5299500,1,4,1,1,1,1,4,4,17
AU0BM86Z8,ししゃも,FPD8YEJ90,一年限定,6,5683,5299250,5,3,5,3,4,4,5,3,32
M5B5O23IZ,もっちゃん,JVUNVCT8P,梢先輩のASMR,13,5684,5299000,1,3,7,2,6,4,2,5,30
NDFULIX3S,Mix委員長,R7VEXFUBP,蓮ノ空応援クラブ,4,5684,5299000,4,1,1,1,1,1,4,1,14
X7SBBLANO,ゆー,,,5,5684,5299000,1,1,1,1,1,1,1,1,8
3K3NU4T84,柳書戀,R9NGK6L48,のんびりサークル,0,5687,5298850,5,5,5,5,5,5,5,9,44
EA1BYPXXU,やいり,3YWMY4JVN,82プロ,4,5688,5298800,5,2,1,1,2,1,4,8,24
UJ1F03REC,らやかの空,TXNCTRR1U,瑠璃乃推し隊,2,5689,5298650,4,1,1,1,1,1,4,4,17
48TBWPLQE,かたこと,58FD7UF8J,としとしサークル,1,5690,5298500,4,1,1,1,1,1,4,1,14
BSG9GKEGX,タツルン,V1C2TB6KA,伊達ヶ丘,7,5691,5298450,8,1,1,1,1,1,6,2,21
4U2FNHMDE,すずきゅん,CMWVFLRFM,みょ〜ん,0,5692,5298400,8,1,1,1,1,1,7,1,21
C2H8D3M3L,ゆき,BBNEWB1UA,蓮ノ空紅茶部,2,5693,5298150,1,1,2,1,7,1,1,1,15
44GBW4ND5,さかとも,N83DW3NYG,†極最強倶楽部†,0,5694,5297950,4,1,1,1,1,1,4,1,14
P28HVY3DW,はの,4KRBU0KFF,ノーチャン会,0,5694,5297950,4,3,1,2,1,1,4,3,19
GW3NJ26TY,にゃしにゃし,9DKR4Y2CJ,蓮ノ空老人会,4,5696,5297300,4,2,4,4,4,3,3,1,25
MLB8XWLM4,ほたて,LMC8CUT41,ほたて,0,5697,5297250,4,4,1,4,1,1,4,4,23
