player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,A分数,A rank,B分数,B rank,C分数,C rank,姬芽,泉,さやか,花帆,瑠璃乃,小铃,吟子,塞拉斯
BF5D7HWTE,スケマサ,BT3GEWM5L,ささやか村の集い,6,7090,9902355,478786983.0,10518.0,1427546202.0,9673.0,422221241.0,11061.0,4,5,7,5,5,4,5,7
R5HGYUJAF,Megumegu,41N8G98LV,花帆梢百合応援部,0,7091,9902270,370545119.0,10734.0,12860769954.0,8207.0,492714810690.0,7037.0,1,5,1,4,1,1,1,8
H2BGR0HRQ,Shino,YADX9DY49,ﾊｽﾉｿﾗｰ,0,7092,9901365,838320426.0,10125.0,1644732810849.0,6238.0,54408677865.0,8302.0,4,4,1,5,1,1,1,7
YTA0K5987,リゼ,PWK02KG0F,メメントの森公園,0,7093,9900700,124418892761.0,8008.0,2137064849.0,9297.0,305408537361.0,7395.0,1,3,1,1,1,2,1,9
MTW3ERAFZ,ゆーと,WLFW6UCX5,無敵級ビリーバー,10,7094,9900615,2671897437876.0,6259.0,2071485607.0,9320.0,527541860.0,10739.0,2,4,1,2,1,1,2,1
VKQ9B91BJ,和水月,C2M5GJD7D,せーので！埼ノ玉,6,7095,9900510,13884183193.0,8924.0,2018016707475.0,6141.0,14651576717.0,8813.0,3,3,5,6,2,4,3,6
9G6B9PL26,み！,XG1BTAK77,ひとり！,0,7096,9900500,51723196627.0,8468.0,54717163507.0,7619.0,17414366220.0,8748.0,1,1,3,1,1,1,4,1
9S6PEIF7L,シュウ,T0FBA8EWA,蓮ノ空まったり部,0,7097,9900130,152624255845.0,7872.0,2268555173.0,9246.0,330650006692.0,7353.0,1,4,10,1,2,10,1,5
6OAIL7N17,モップ,A84BK7PL4,ゆるっとホリディ,3,7098,9899915,37556000418.0,8587.0,74979193116.0,7508.0,111577664845.0,7985.0,1,5,1,1,1,1,1,5
HHC5LB690,三毛猫,3YPGAUM04,ゆのくに天門,8,7099,9899900,23695448136.0,8756.0,132975559356.0,7307.0,12806521159.0,8864.0,2,1,4,4,2,2,2,5
IYL6TQZOU,ノラ,,,0,7100,9899800,157382058495.0,7851.0,2362853394.0,9223.0,195649135188.0,7682.0,1,1,4,5,4,4,2,5
Z4EGPQ6BY,bluemoon,FTUJJ5KM9,無言◎私生活優先,0,7101,9899350,144987695440.0,7914.0,20430625613.0,7991.0,30238428212.0,8545.0,1,4,1,2,1,1,4,4
DBAN28L5A,よろし,23PGPJ3NV,蓮ビギナーの集い,1,7101,9899350,94193137066.0,8156.0,1528818854.0,9594.0,149928605043.0,7823.0,1,4,1,1,3,1,1,4
A7AWUK1ET,かがみん,06DCWC1RE,とりあえず参戦用,11,7101,9899350,203948574298598.0,2014.0,294176619396459.0,1413.0,,,5,6,5,6,5,6,5,6
XAWE5NVNJ,あゆみ,NCX28D4VB,Lyric,0,7104,9899225,97565721531.0,8137.0,12755884839.0,8210.0,200249843052.0,7662.0,1,5,1,4,1,1,4,7
3Z9DOQMDW,Tonizaki,H0DV3JJGA,かほさやてぇてぇ,6,7105,9898760,1911192102205.0,6432.0,1325480413811.0,6348.0,660306227.0,10481.0,5,1,1,1,1,5,1,1
YLN4JT7XN,じゃがりこ,976BY5JWK,ハルカカナタ,0,7106,9898700,44281529189.0,8521.0,23878382177.0,7925.0,53275716273.0,8309.0,1,4,1,4,1,2,1,4
Q2CH26NBP,むせる,T8X0G07YB,なければ立てる！,8,7107,9898245,0.0,14172.0,10417749342944.0,5148.0,846472487101.0,6646.0,1,4,1,1,3,1,2,4
54929T0NK,あおじそ,,,0,7108,9897700,26479974799.0,8720.0,78987744266.0,7486.0,102261911462.0,8024.0,1,1,4,6,1,4,5,5
JCUBBM2DC,比企子守にいと,N9B8HXXR0,25時、残陽で。,2,7109,9897350,171521192564.0,7793.0,3680205465.0,8902.0,215813634498.0,7623.0,4,4,1,4,1,4,4,5
FFGIOIHH8,日守咲夜,VP0K6KF0K,蓮ノ空大好き!!,3,7110,9897050,30891442387.0,8664.0,4764553159.0,8736.0,106166265831.0,8009.0,1,4,4,7,4,1,2,7
ND0GGJKEG,りんご,DFXEH0E0B,香港の初心者♪,4,7111,9897000,194136232756.0,7725.0,1662422008.0,9510.0,278415898242.0,7462.0,3,7,1,4,2,1,1,10
D5PSSDZJB,Apr.15,DKNHY5HH6,なす料理研究会,5,7112,9896500,4955347784.0,9274.0,83080080143.0,7466.0,63901150930.0,8241.0,1,4,4,1,1,4,1,4
2HYMJF604,優曇(うどん),A8BJ5V3ET,はすのそら,1,7113,9896450,112262559486.0,8063.0,2442569627.0,9188.0,87108724887.0,8102.0,1,4,1,5,1,1,1,5
FKSH83QL8,「シビ辛」,LX25CP0TG,深夜の芋煮処,4,7114,9896300,32356259171.0,8642.0,42009946585.0,7725.0,10247155683.0,8930.0,1,4,1,5,4,1,1,4
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,7115,9895895,746922892.0,10199.0,96076925671.0,7406.0,152161140224.0,7812.0,2,4,3,4,1,1,4,4
VA3YHVRXW,りる,1618JMRED,リンクラ自習室,2,7116,9895800,19060876634.0,8824.0,61867309105.0,7573.0,115554806606.0,7968.0,1,1,1,1,1,1,1,1
E5Y0X0GHC,オガ,0NLHKATWL,生きてるだけ偉い,0,7117,9895600,125090616086.0,8004.0,1920035690.0,9379.0,836558424772.0,6652.0,4,5,1,2,1,1,1,9
37S728DGO,えっしー,F2CFWVMY9,藤島め組,9,7118,9895550,250459635262.0,7559.0,176657714509.0,7207.0,1480929213.0,9813.0,1,1,1,1,1,1,1,1
Y0HPDUHA5,あくえりあす,88DJ300PJ,めぐ党 • 永遠,0,7119,9895500,64533512873.0,8368.0,51509917038.0,7643.0,2527994962.0,9518.0,1,4,3,4,1,1,4,5
Y09U3DYJV,boomx,XHJLF3R8H,ゆったりプレイ,8,7120,9895440,28951925118.0,8685.0,191321341670.0,7187.0,792873387.0,10275.0,1,5,1,1,2,1,1,7
J9R5RCNEF,けいた,,,0,7121,9895000,126117543486.0,7998.0,4809712624.0,8729.0,136686115689.0,7877.0,4,1,4,3,1,1,1,4
NEJ32IKVZ,竹日向旭,Y5J5Y90CD,まるまるサークル,6,7122,9894400,145407165552.0,7908.0,1107825348.0,9993.0,236836417789.0,7570.0,4,4,2,1,1,1,2,8
8BEDLRURJ,デリヴェラ,8M6UDX260,ぽけもん好き,0,7123,9894350,24426794120.0,8746.0,187680117614.0,7192.0,2867829514.0,9450.0,3,3,4,10,4,3,4,5
EJEHECMV2,だいすろーる,AXGGJ4EJ1,所属だけしたい部,1,7124,9893965,255420638663.0,7550.0,683749222.0,10783.0,380607090031.0,7242.0,2,1,2,1,2,2,1,10
4T71LBMXW,にせはな,U6D5XTT5H,ゴリぶちクラブ,5,7125,9893800,37767531398.0,8585.0,54601547920.0,7626.0,71563561428.0,8196.0,3,4,3,5,3,3,4,5
6CYJPMUHK,ユキオლ•ω •,T2XRMGEAE,蓮根無言会,2,7126,9892700,22875084053.0,8762.0,64743490998.0,7549.0,11241886479.0,8895.0,1,4,2,4,1,1,1,4
OJDCKN78S,とぶぱな,LHU88R0LV,リンクラまったり,8,7127,9892030,604901342371.0,7059.0,254717782638.0,7075.0,75570029367.0,8171.0,2,4,3,5,2,1,1,5
TUA46NLU3,ふたえ,RXX0XLA5D,ふたえのきままに,1,7128,9892000,13854199525.0,8926.0,54029853525.0,7630.0,33908478829.0,8487.0,3,4,3,5,3,7,3,5
VJ12T6FTP,ほのきち,2U4GLJXLJ,泥の中の養分,0,7129,9891580,244704706321.0,7577.0,646825315.0,10881.0,695390291986.0,6782.0,1,3,4,1,1,1,1,1
LQ3YS5YYN,PizzaM01,AT3WYLPP8,SIDF,0,7130,9891355,239669215511.0,7591.0,790603264.0,10534.0,224247449808.0,7607.0,1,7,1,1,2,1,1,7
83T8PIB1G,Mare,1D7T2UXC2,無言でのんびり,3,7131,9891150,7973900790.0,9100.0,100373366605.0,7390.0,18074709130.0,8735.0,1,4,1,1,1,1,3,4
PXDEEAY5A,ゆーり,HHMRTM0P7,つづさや党,0,7131,9891150,112663228459.0,8062.0,4169878599.0,8816.0,181546975733.0,7717.0,1,4,1,4,1,1,1,5
E4PN4JG1C,ハルハル,06KXF4UFK,naoハル,0,7133,9890950,113698320553.0,8057.0,1304436766.0,9791.0,377445852058.0,7249.0,1,6,1,4,1,2,1,7
USZFES9ZK,ライねる,N1JAJ83CA,蓮ノ空園芸部,0,7134,9890785,236422565410.0,7604.0,0.0,13857.0,545352001045.0,6962.0,4,4,1,1,1,1,1,4
G0KPGLRJ3,ありす,NCX28D4VB,Lyric,0,7135,9888050,200923164434.0,7704.0,2359585715.0,9224.0,141744515666.0,7851.0,1,1,1,1,1,2,2,1
3XF3U1RBL,suke398,3A63DYH54,LLすこすこ部,1,7136,9887540,2858644453.0,9486.0,5514685900.0,8644.0,426282073.0,11044.0,4,4,4,5,3,4,4,6
5X5K02YXU,黒澤サファイア,FNMV166UY,蓮ノ空喫茶部,4,7137,9887350,9771228823.0,9032.0,61140641612.0,7582.0,30880137885.0,8535.0,1,6,2,1,1,4,1,5
C88B1ROPS,上月琉璃,2B97MH4YA,同じ話し何回も…,5,7138,9887300,253880531390.0,7554.0,2642427374.0,9129.0,332875521139.0,7347.0,2,4,1,4,4,1,1,7
YEXWXET3U,かまいたち,08DDCV5JN,黒ねこのしっぽ,0,7139,9887150,19155785264.0,8822.0,36938221378.0,7771.0,46160653539.0,8364.0,1,5,2,1,1,1,1,5
JFOVPK5XR,沙優,BT22M41DV,梢花帆吟子同好会,3,7140,9886600,2640952719.0,9515.0,144674325733.0,7271.0,160437497720.0,7786.0,2,1,1,4,1,2,2,7
0VUD6J1N5,アズレン,BPHHYC793,ソロ専の集い,0,7141,9886300,22932008006.0,8761.0,50920140129.0,7648.0,3738452475.0,9324.0,2,4,1,1,1,5,4,4
9YY625C69,Magician,HWWRP6K2J,家に猫がいます,0,7142,9886200,31315934857.0,8655.0,33369482713.0,7808.0,17095704005.0,8754.0,2,1,1,4,1,1,1,4
RDEVXDAZE,ガイベントヴ,88DJ300PJ,めぐ党 • 永遠,6,7143,9886050,189051138764.0,7738.0,1377705959.0,9718.0,137970551466.0,7869.0,1,4,1,2,1,1,1,9
9802Y9YNY,まに,1D7T2UXC2,無言でのんびり,6,7144,9885950,228026148062.0,7628.0,1214935092.0,9876.0,39058315690.0,8432.0,3,5,3,3,3,3,3,5
7JLLPCYVW,マジアベーゼ,GWGDMA3YC,初心者無言自由だ,3,7145,9885445,833946608778.0,6874.0,339734233239.0,6963.0,601981849.0,10568.0,1,2,1,1,1,1,1,2
TBFTEA2FB,優木,GVNKNN878,Aqours,0,7146,9884850,7817271453.0,9105.0,44439341405.0,7704.0,18199483510.0,8733.0,1,3,2,1,2,1,1,1
T1BBWU0YW,みあま,5L9GNT78V,叶え！私達の◯◯,8,7147,9884700,70900217507.0,8319.0,8362394986.0,8402.0,45149160676.0,8372.0,4,6,4,4,4,4,4,6
W4YMOPTA6,アオバ,H6JWBBGCG,蓮天・乙宗一心流,5,7148,9884650,287935630701248.0,1585.0,215494986914784.0,1854.0,,,5,5,5,7,5,5,5,8
ATV83C4LL,ないんのな,FLFXP0T22,沼津内浦メンバー,15,7149,9884450,6678254412.0,9159.0,3534562234.0,8925.0,112922213622.0,7978.0,4,7,4,10,4,4,5,7
BMT6YG5YF,浜松のあっきー,GM816GWEN,無課金こそ全て,6,7150,9884350,7710219958.0,9112.0,66564498644.0,7543.0,50795268109.0,8332.0,1,4,1,4,1,1,4,6
L6RLD7T26,アーシャ,2UKNVBMBU,梢ちゃん同好会,2,7151,9884100,200232133551.0,7708.0,734115860.0,10655.0,352939100809.0,7294.0,1,5,1,1,1,1,2,5
GKEAK0X4V,sasa3,,,0,7152,9883900,7550387039.0,9119.0,62445423640.0,7570.0,21993902874.0,8666.0,2,4,4,4,4,4,1,7
E2LXD1410,我兎,N6LR8C7AE,泥の民,0,7152,9883900,63978820080.0,8374.0,5399484990.0,8658.0,88777814108.0,8094.0,1,1,1,2,3,2,1,1
1EBPVQR5E,紺青ローズマリー,HBD61R6WC,梢先輩すきすき部,7,7154,9883850,25389668553.0,8734.0,31136367388.0,7831.0,50382372292.0,8333.0,5,5,6,7,5,5,6,7
WHKLV2AL3,立華,TCTEAMP9C,虹ちゃん最高！,0,7155,9883720,111915899523.0,8064.0,14043101538.0,8165.0,131406217847.0,7905.0,1,1,1,4,1,3,5,5
5X73VOAM3,幸水梨,JVX27DWXH,和梨好き倶楽部,10,7156,9883570,641850555.0,10304.0,2559769019.0,9158.0,421231154046.0,7164.0,1,4,1,2,1,1,5,9
RL2XH4G1L,N.,MUXWTW1GV,蓮の空見守り隊,2,7157,9883500,2839485073.0,9491.0,4381076576.0,8786.0,199250011010.0,7666.0,1,4,1,4,4,1,4,5
JX3N8TC0X,YUKA,T2G89JA59,なんとかなる！,0,7158,9883325,325245946634.0,7423.0,782189360.0,10550.0,307487114951.0,7388.0,1,4,1,1,1,1,1,7
EJUMCJT83,Casteax,J80MEYHBC,Nymphaea,2,7159,9883300,6534637163161.0,5721.0,1956743537.0,9369.0,1406511693.0,9845.0,4,4,1,5,1,4,4,5
1067BIVOV,np,A6XF7K90J,EN▶こ.こ.こ,2,7160,9882900,25529435878.0,8729.0,25540383287.0,7895.0,55990532799.0,8294.0,1,7,1,1,2,1,2,8
942YW5G6U,たか,36DAM7HBL,蓮隠れノ里,5,7161,9882875,150436036.0,11745.0,48655785496.0,7671.0,296075393.0,11569.0,1,1,4,5,1,2,1,4
397U2F7T5,海渡,XR2P2LDY3,蓮ノ空さいきょー,0,7162,9882805,246884796524.0,7572.0,1003365341.0,10144.0,407548453293.0,7191.0,4,5,2,2,1,4,5,4
9KNMJBYV4,学院生?,828YTYAA9,箱推し社畜の部屋,1,7163,9881990,473755252470.0,7199.0,604633424.0,10997.0,140066024855.0,7857.0,1,2,1,4,1,1,4,4
8D5RDJEFH,Zeta,18YYNRFGA,LotusSky,2,7164,9881695,10074589814.0,9020.0,131698972178.0,7311.0,659278049.0,10484.0,2,1,1,1,1,1,1,1
L52BBDWTV,アユさん,26JDLMBLN,徒町は強く生きる,1,7165,9880700,4817000452.0,9284.0,77435875954.0,7497.0,5883031905.0,9143.0,2,3,4,2,1,6,4,4
4KF1H3ME1,らと,3BE2RELRC,見晴台,2,7166,9879350,165383362582.0,7816.0,1764691512.0,9449.0,293129099762.0,7423.0,1,5,1,4,1,2,1,5
095RD03QJ,ringo,2VJG66JTH,まったり,7,7167,9879250,13144373066.0,8939.0,27927109071.0,7865.0,311785189185.0,7381.0,5,10,4,4,4,6,4,10
P2ZEZIQ73,二次元人,3LPBPHL3V,壁の民の伝説,8,7168,9879200,14059037798.0,8920.0,102138406630.0,7382.0,86037176362.0,8110.0,1,4,1,1,1,1,1,4
7E7FMK721,そはひ,KJDNHL66C,新世界ゲート,0,7169,9878750,2701356763.0,9511.0,29870622839.0,7842.0,2058243799.0,9627.0,3,1,4,5,4,1,1,1
SZO0M1E2M,ぽよ,V6VCA0C4N,ドル家の『D』,4,7170,9878600,22514035362.0,8768.0,34757002621.0,7792.0,73795751492.0,8181.0,2,4,1,2,1,1,1,7
2EZ9WI0HB,小山田,U6D5XTT5H,ゴリぶちクラブ,2,7171,9878350,15620382681.0,8882.0,52313213018.0,7637.0,78650718514.0,8151.0,1,1,1,5,1,1,1,5
28A26DM5W,いなずさ,PH0YEPJD8,蓮ノ空北國金沢校,1,7172,9877200,53986682347.0,8442.0,2022987980.0,9342.0,94052931323.0,8071.0,1,1,1,1,1,1,1,9
TWAW65VMC,咲,,,0,7173,9876145,317164943314.0,7436.0,618863272.0,10956.0,110272876865.0,7993.0,9,1,1,1,1,1,1,1
4P1H06C5W,ユビキタス,WWWUTP96L,異次元からキマシ,1,7174,9875200,705594272440.0,6956.0,68175697564.0,7539.0,151364328527.0,7817.0,1,1,2,1,1,1,1,1
GNYF50H20,とも,C68491XHB,みらくらぽーく！,0,7175,9874845,140490623.0,11850.0,469165224.0,11423.0,11676298764.0,8881.0,1,5,1,1,1,1,1,5
V5CUIKT4V,しゃも,FMKP92LRL,目が霞む人達,2,7176,9874450,90161503029.0,8188.0,63820660064.0,7556.0,38146513824.0,8447.0,1,4,1,2,3,1,1,7
UK8I0VDEG,オカタク,DH97ANN9G,ツキマカセ,6,7177,9874415,309749711842.0,7455.0,810538608.0,10482.0,133336069386.0,7895.0,4,4,1,4,5,1,1,7
RGYGHEWDP,はる,0UTVRAKFL,平穏無言,0,7178,9874200,4349788776.0,9322.0,82589271538.0,7469.0,57279386417.0,8280.0,1,1,1,5,1,1,5,5
BYYMVBM0W,すーーー,03UX84WLY,こやんいくらぶ,0,7179,9872490,410122022937.0,7286.0,1406734831.0,9691.0,215092477787.0,7628.0,2,1,4,8,1,2,1,4
DTXYTBM91,みかんん,V830CTTX3,日野下後輩,4,7180,9872180,10789460348.0,9002.0,22436518120.0,7956.0,156071968513.0,7798.0,1,1,1,1,1,1,1,1
XN44GCYJV,そら,TCTEAMP9C,虹ちゃん最高！,0,7181,9872050,60654384363.0,8401.0,4216470032.0,8810.0,129811922011.0,7914.0,1,1,1,1,1,1,1,5
27BXEDTTF,にゅにゃにょん,ULUELCJ7T,なるようになる？,5,7181,9872050,49356451934.0,8484.0,10319540686.0,8310.0,146223734710.0,7834.0,1,4,1,4,1,1,1,7
3AHPGNCW4,ふら,8MDA3A0AK,イベント用,0,7183,9871860,88089890071.0,8203.0,1103024356.0,10003.0,102737461159.0,8021.0,1,1,1,1,2,2,1,1
OV810QC3H,さんち,BW38LDPRF,蓮浦の星空,4,7184,9871100,12484309868.0,8960.0,22356776264.0,7957.0,12731256976.0,8866.0,1,2,1,1,1,1,4,4
NQQH71DN8,ふぁすと,J0N1E3Y09,月火水木金土日,3,7185,9870950,10585499405.0,9004.0,81594713449.0,7475.0,26985514205.0,8589.0,4,4,1,1,4,4,1,5
ZQNJ7B5B8,でみ,FD24TD6C5,泥人,2,7186,9870225,193520984.0,11419.0,578339901.0,11079.0,498854833443.0,7024.0,1,6,1,1,1,4,4,4
EPTL9UNFU,ひと,88DJ300PJ,めぐ党 • 永遠,2,7187,9869415,32279274037.0,8644.0,949643634210.0,6515.0,32901888055.0,8505.0,4,4,4,5,4,4,2,7
VG9JB9A6P,結城,90871BA4P,蓮ノ空候補生,0,7188,9869100,94672972991.0,8153.0,845591158.0,10416.0,589347813145.0,6894.0,2,3,3,2,4,1,4,3
0E6GQWA2X,┌┤´д`├┐,KLW9TT5TB,あくあ好き好きc,0,7189,9868950,89342637873.0,8196.0,12562718615.0,8220.0,16632670807.0,8762.0,4,1,1,1,4,1,1,1
J81V2824M,oct,414CEUPEH,アフター見よう！,4,7190,9868945,638587160766.0,7015.0,2039422140938.0,6139.0,498738870613.0,7025.0,5,3,4,5,4,4,5,6
W5MNEVWF3,ゆう,WHWT61ELR,【無言】ハスノソ,6,7191,9868650,21699914717.0,8776.0,107990392451.0,7364.0,5313497749.0,9173.0,1,6,2,4,1,1,2,8
0KW9HE6MX,やーぴー,23PGPJ3NV,蓮ビギナーの集い,0,7192,9868315,142161657859.0,7930.0,483353812.0,11378.0,570023801908.0,6918.0,5,2,3,5,4,1,1,8
FWHHGTTD4,リンクラ１６月目,H0CCTJREV,ソロ活動～休止中,4,7193,9867450,9084517806.0,9056.0,17324756517.0,8072.0,54274837634.0,8303.0,5,6,5,6,5,5,5,8
5XVGF8WQA,nakatinn,Y2R7E79U3,カワウソ同好会,5,7194,9866870,1327999512.0,9858.0,4372838544.0,8789.0,400611795.0,11128.0,1,5,1,1,1,2,1,5
VQTTBJHQ1,ティナ,8UJNTV5BX,のんびりと部,2,7195,9866550,5958209117.0,9199.0,175704387504.0,7210.0,18300570283.0,8730.0,6,5,7,10,6,5,5,7
MB43T0FMH,てら,,,2,7196,9866360,603248269221.0,7063.0,1462187111494.0,6301.0,373415678.0,11238.0,2,1,1,1,1,1,1,1
8AXAAWC0R,みお,E7UBFLW56,同好会の同好会,5,7197,9865840,2822562657865.0,6228.0,0.0,13934.0,1424733523266.0,6277.0,1,2,8,5,5,9,1,1
QD8FVRU7B,アカツキ,BXC1T2HY2,初心者の集い,8,7198,9865550,223369953796.0,7642.0,60553539411.0,7589.0,5841453030.0,9147.0,1,2,1,1,1,1,1,10
5XC3K26DL,ムラサン,GMKTGU0RT,フリーフラワーズ,7,7199,9865290,249432034634.0,7564.0,1444320268.0,9655.0,315736634437.0,7374.0,4,7,2,7,1,1,1,7
XAXD3VMC5,samdan,08DDCV5JN,黒ねこのしっぽ,0,7200,9864750,312277463202.0,7450.0,73686676111.0,7516.0,1211594928.0,9946.0,1,1,1,2,1,1,5,1
3ULWDRRWH,イナサク,NLTAB4BLF,蓮ノ空ゆる活動部,1,7201,9864650,2756861941.0,9501.0,27133294258.0,7875.0,62506482522.0,8250.0,1,4,1,4,4,1,1,7
KXCNW1960,ほむを,VA31G0T8X,バター,0,7202,9863850,27036509358.0,8713.0,18943380412.0,8025.0,69704614721.0,8201.0,1,1,2,3,7,4,1,1
RJP5GGCPX,おにく,75UJ5RB97,蓮ノ空雪野球部,2,7203,9863195,35927808972.0,8598.0,0.0,13795.0,7684896935.0,9037.0,5,5,7,8,5,4,3,3
IXPTJR36U,na1195,NMGYE73JP,0,1,7204,9862870,94808614300.0,8152.0,0.0,13820.0,412074727436.0,7183.0,4,2,4,4,5,1,4,2
3V3VP28NH,アクアス,LLDLG20UU,UR取り隊,0,7205,9862835,157426607974.0,7850.0,231289075.0,12450.0,415922935170.0,7170.0,2,4,2,4,2,1,2,7
XTJ0F4QAG,ジャスティンの,UVK38MFR2,蓮の虚無サー,2,7206,9862350,35214803332.0,8607.0,6646863321.0,8537.0,10786934734.0,8916.0,4,4,3,3,3,4,3,8
AHP82X68C,CAINE,89K9Y7MX7,初心者歓迎,1,7207,9862300,20322292598.0,8796.0,163951531390.0,7230.0,2977703227.0,9437.0,1,1,1,8,2,1,2,1
55W688XD8,コール,DH97ANN9G,ツキマカセ,6,7208,9862250,3171855806.0,9443.0,3935345274.0,8860.0,285035765609.0,7444.0,1,5,1,1,1,1,1,7
URFTASSR7,Rao,UHF5Y8PEF,さやちゃん倶楽部,2,7209,9861095,914090416.0,10069.0,5334729328.0,8670.0,1611924206369.0,6190.0,2,5,3,5,2,2,4,7
B213MOIY2,にゃんちゃん,R7VEXFUBP,蓮ノ空応援クラブ,7,7210,9861050,11192571069.0,8988.0,17418125825.0,8066.0,296222898103.0,7418.0,4,3,4,5,4,4,4,5
BN0Y39MFZ,ネンブツ,AR9HR528A,いろいろ実況,2,7211,9861000,9817751561.0,9029.0,162031849521.0,7232.0,16548739594.0,8764.0,1,1,10,1,1,1,1,1
M7V0RWH2M,てん,5R48K950F,EDF蓮ノ空支部,0,7212,9860100,49633622614.0,8483.0,10189849347.0,8315.0,48689321864.0,8345.0,4,6,4,5,5,4,4,10
DQ7Q4K0W0,ひな,,,0,7213,9859595,72951587526.0,8302.0,216808770.0,12530.0,702448002730.0,6774.0,3,3,1,10,4,1,4,6
KGU95TU6C,バシム,KFC62L0FV,ねるねる同好会,7,7214,9859250,119538073141.0,8033.0,2154238183.0,9287.0,234900853955.0,7577.0,1,5,1,4,1,1,2,6
WZ6IB9JWX,はるひん,DF7FA982P,蓮ノ空百合部,2,7215,9859190,121385506978.0,8024.0,1009347261.0,10137.0,322065003180.0,7360.0,1,5,1,1,1,1,2,4
HTK48D836,かりん,61UTNTRU1,初心者さん,0,7216,9857385,204226828660.0,7696.0,978205240.0,10178.0,164346889608.0,7773.0,1,5,2,1,1,1,1,4
33W7012KL,やたまる,NDGW77R2V,こず花帆尊い,0,7217,9856900,87191591846.0,8208.0,2315003175.0,9237.0,435507878840.0,7140.0,2,3,1,1,1,1,1,8
9L4WK7YNL,虚無虚無プリン,V7768X8AC,せーので！,2,7218,9856875,180320054578.0,7767.0,804826131.0,10500.0,135417025776.0,7885.0,1,1,4,1,4,1,1,1
U034J519B,ましろ,VA6X5YNNF,スリーズ分家,1,7219,9856150,22279422288.0,8772.0,68578533183.0,7535.0,8735292910.0,8991.0,1,1,1,1,1,3,3,10
J7TN7NBP2,自称会社員,,,0,7220,9856050,104418273246.0,8098.0,76804037467.0,7500.0,525637758.0,10743.0,1,1,3,2,1,1,1,1
RAE5J6VKA,ヒロロ,YLJ2PP4X4,全日本謝罪同好会,10,7221,9855800,4443759177.0,9315.0,14270596916.0,8159.0,27829696408.0,8573.0,1,4,1,5,1,4,1,7
ILO32VFUO,わかやま,MVMP6NNXD,空き時間らくがき,13,7222,9855500,445427209354009.0,998.0,147774113165801.0,2346.0,213534019190815.0,1258.0,4,4,7,7,7,4,7,9
RDVXLFJIC,ゆね,B1KYU3XF8,LG lotus,4,7223,9855410,751242461009.0,6930.0,0.0,13873.0,569936529063.0,6920.0,1,6,1,5,1,1,1,7
8V7DSGX7O,あかり,HKETDDCK6,ぼっちざ蓮!!,0,7224,9854600,214888240283.0,7664.0,1185799098.0,9905.0,45528004631.0,8367.0,1,1,2,1,1,1,1,1
HN3KH2V3N,爆速の兄貴,WLLWJ8ADP,乙宗筋肉サークル,2,7225,9854500,1760193243.0,9714.0,49803139630.0,7658.0,89950927231.0,8086.0,2,2,1,9,1,1,2,8
08PBRBEPM,あそん,YRKPTXY0Y,どうでしょう,0,7226,9854350,30841465723.0,8665.0,8834470732.0,8371.0,20041217702.0,8698.0,1,5,5,5,4,1,1,5
MK01CM4XP,伊安蒂卡,X87KNX4N3,蓮ノ流星群,10,7227,9854225,1266475238.0,9882.0,923164477.0,10260.0,516576561677.0,6999.0,3,4,1,1,2,2,1,5
N5U0UYUA9,EVI,38KAJGDGU,異次元シャニP,6,7228,9853850,287344984462.0,7495.0,5536927661.0,8642.0,2023815086121.0,6014.0,1,1,4,6,3,1,7,10
TAVGNW30G,ゴー,2AUM7L9BW,蓮初心者クラブ,0,7229,9853775,261785622.0,11069.0,804930863.0,10499.0,2448043660493.0,5889.0,3,6,4,5,3,1,2,5
3FPY8U70L,KENJI,V8XX999F6,卍蓮村幼稚園卍,6,7230,9853700,1735016620.0,9725.0,5786039505.0,8612.0,16164931189.0,8774.0,1,4,1,2,1,1,1,8
80BU4H1DL,あわき,V6DV6KETG,梢好き好きクラブ,4,7231,9852300,156397854320510.0,2352.0,222049095313660.0,1812.0,,,6,4,8,8,5,4,7,8
XNF3TN2KA,ちひろ,7MFVNY6L4,アフターヘイブン,9,7232,9852120,166606211543.0,7809.0,21846384877.0,7968.0,159580673.0,12297.0,1,4,1,1,2,1,1,4
R742012S1,さち,9AYD3XJ2D,ぺんぎん隊,1,7233,9850800,19057896707.0,8825.0,13374294117.0,8193.0,14566494538.0,8817.0,1,4,4,4,2,1,4,4
6FUPM12B3,かどあ,X7C21B7H7,泥,12,7234,9850700,346302259783357.0,1325.0,179716134015727.0,2082.0,,,5,5,6,7,5,5,6,7
9WNJYVXEH,桜,E76N52LMW,イベントのみ,2,7235,9850650,90694551062.0,8182.0,3318359621.0,8963.0,58515795117.0,8275.0,1,1,1,1,1,1,1,9
AOV7FUF0T,まもりん,H6CCL64P9,NATTO,0,7235,9850650,11187235856.0,8990.0,3444819175.0,8944.0,239802275525.0,7565.0,4,6,1,1,1,1,1,10
CUPAY65V3,水甲,DYTW8H2KA,めろんおいしい,0,7237,9850410,88578931904.0,8202.0,2832062320.0,9076.0,165988593209.0,7764.0,2,1,6,1,1,1,1,1
0KYGCP3CK,薫,88DJ300PJ,めぐ党 • 永遠,0,7238,9848300,4369825431.0,9320.0,101933272218.0,7383.0,51509977295.0,8319.0,6,5,6,5,4,4,6,6
