player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
DJFBBUV8E,トルコ,WN5B7VKPU,きんぴられんこん,11,103,36852000,10,10,10,10,10,10,10,10,80,60
7XT268BWG,春はこずめぐ,EYN9H9N16,蓮すきすきクラブ,15,104,36815000,10,10,10,10,10,10,10,10,80,60
49TUEFEKF,もふもふまじん,V6VCA0C4N,ドル家の『D』,15,105,36776000,10,10,10,10,10,10,10,10,80,60
AKMY82517,いずのあいさん,VW65MCVF8,スリスリーズ,15,106,36770000,10,10,10,10,10,10,10,10,80,60
NC6WJYFVX,でら,1BME38BCD,さすさやクラブ,15,107,36766000,10,10,10,10,10,10,10,10,80,60
7PLTVA4SD,どんきちうどん,PBRDPWEY1,満州上野動物園,4,108,36738000,10,10,10,10,10,10,10,10,80,60
QUQRGUWJL,にしおり,49AMYCXCD,ルドベキア,15,109,36721000,10,10,10,10,10,10,10,10,80,60
935BA0WHY,にむ,11FB0EDDT,スクステ同好会,15,110,36688000,10,10,10,10,10,10,10,10,80,60
SM59T811D,Case,RWARTHA1M,乙宗梢大好き部,12,111,36682000,10,10,10,10,10,10,10,10,80,60
LDLTRQ88V,しらたま,YCTM6RYDP,金沢おでん同好会,15,112,36623000,10,10,10,10,10,10,10,10,80,60
2XWFCWBCR,そで,K4TAHF9YA,はすっこ準備室,15,113,36601000,10,10,10,10,10,10,10,10,80,60
EEODMO0PN,kazami,VW65MCVF8,スリスリーズ,9,114,36568000,10,10,10,10,10,10,10,10,80,60
XCRX2GAFB,なる,WN5B7VKPU,きんぴられんこん,15,115,36550000,10,10,10,10,10,10,10,10,80,60
LQEN0GFVZ,ごろーざ,WN5B7VKPU,きんぴられんこん,15,116,36549000,10,10,10,10,10,10,10,10,80,60
CO2UVBYHH,たてもの,VW65MCVF8,スリスリーズ,7,117,36510000,10,10,10,10,10,10,10,10,80,60
NY9X4SWNC,くりマロン,11FB0EDDT,スクステ同好会,15,118,36487000,10,10,10,10,10,10,10,10,80,60
19KYGA4WX,セラ吟かほめぐ党,25PMPEMG7,星見プロ,15,119,36471000,10,10,10,10,10,10,10,10,80,60
