player_id,player_name,search_guild_key,guild_name,DR数量,rank,point,A分数,A rank,B分数,B rank,C分数,C rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
G2NJ8V2QJ,とみ,31A7JKC69,蓮好きの巣窟,3,8599,2851900,120827743188.0,8521.0,61475975920.0,8411.0,31190535257524.0,6213.0,10,10,10,10,10,10,10,10,80,60
ENC2E07TG,らい,8MLVA67AK,聖ミリオン女学園,0,8600,2851650,,,,,,,8,9,7,4,8,5,7,7,55,41
Q3FRRWJMN,金色棉花糖,G0J2F9NAL,さやさやさーくる,5,8601,2851457,1625530467526.0,6741.0,1696484320280.0,6481.0,290362554505.0,8882.0,3,10,3,9,9,4,7,10,55,38
0FN59HRD1,かかかほ☆,AKF1PWWUL,やっぱかほこず♪,2,8602,2850975,2468642638789.0,6400.0,347022873106.0,7565.0,14367231350538.0,6753.0,8,7,2,2,3,2,2,1,27,24
2B088HVCH,竹本,2DYYAPFVN,蓮っ子村,6,8603,2850074,602569925189.0,7521.0,9132067972.0,9159.0,38360365211376.0,6034.0,10,10,10,5,8,5,9,10,67,48
636U5CD4M,元たまごやき,96LWYJ3Y6,無言絡みなし,0,8604,2849401,2453299123284.0,6406.0,178443119657.0,7955.0,1494137315096.0,8080.0,9,10,10,10,9,7,9,10,74,55
KD2G96K9L,比企谷小町,BYA3FA0X8,無言ぼっち同好会,0,8605,2848562,256764305997.0,8116.0,165643504585.0,7992.0,15025605852532.0,6730.0,3,3,2,2,3,1,1,1,16,14
RYB3NTF6X,tamu,K2L5DCVNR,REAL,0,8606,2848050,,,,,,,3,6,6,1,4,1,6,3,30,21
RJP8N7DBT,だる,PEXB6AJ98,異次元なんなん,0,8607,2847600,13594391024.0,9379.0,98487374563.0,8213.0,54378908683345.0,5673.0,8,10,10,10,8,7,7,9,69,53
M87NLLA1X,ノブ,69LBVUA8R,姫芽、さやか推し,0,8608,2846600,581061473583.0,7555.0,447129767542.0,7404.0,378970156478.0,8771.0,1,4,4,8,8,1,6,10,42,26
ZMFLXJQTK,凛曜丸,Y5J5Y90CD,まるまるサークル,1,8609,2846300,465604384184.0,7714.0,452710699108.0,7395.0,301294181409.0,8859.0,7,10,7,6,9,7,7,8,61,46
7TVB43U9V,たいてぃ,U98UKD6RY,異次元フェスP,0,8610,2845799,,,,,,,5,9,6,7,3,5,5,6,46,35
GFDG5R8YX,蓮ノ休息,JD1PFYJWE,瑞蓮隊(無言OK,0,8611,2844974,903632832362.0,7197.0,253132647377.0,7751.0,2674006287702.0,7751.0,4,7,2,3,1,3,5,7,32,20
F7D08CY6V,けんけん,WFPA7YJE1,蓮ノ空文芸部,3,8612,2844534,5945406113153.0,5786.0,375505735569.0,7521.0,8463520415.0,10587.0,5,6,6,6,6,4,5,5,43,33
Z52ALP3BH,Nao,GBEJMUFWT,めぐちゃんズ(仮,11,8613,2843600,,,,,,,10,10,10,10,10,9,8,10,77,59
J9554U643,みさおちゃん,Y8GC9UAGM,ひそかに,9,8614,2843100,446946347797.0,7743.0,105284694975.0,8190.0,1884392921987.0,7947.0,7,10,8,8,8,1,8,9,59,42
PYG5D7VK0,みこと,D7UA5ER1E,UR報酬欲しい！,0,8615,2843050,346663504927.0,7908.0,716678811018.0,7078.0,1464541566559.0,8094.0,6,9,9,5,8,7,3,7,54,44
8Q77TBKAS,TOSI9906,RXXUPMWB9,待機室跡地観測所,4,8616,2842850,627366725192.0,7486.0,507943706355.0,7325.0,1156407463162.0,8235.0,5,7,8,7,8,5,8,10,58,40
AXURY39Y7,石頭和時間走了,DUK0X7DB1,中国愛蓮同好会,0,8617,2841848,,,,,,,2,7,3,1,4,3,1,1,22,20
PK7X9HV1K,リチェルカーレ,LUH7URBF3,初心者サークル,1,8618,2841300,444500171628.0,7748.0,290656774116.0,7673.0,1658007287382.0,8027.0,10,7,3,5,7,8,5,7,52,40
T44XUTGKC,Miyu.,FG4170141,♪さやか愛好会♪,1,8619,2840900,601480718532.0,7523.0,338348050544.0,7582.0,508572592619.0,8656.0,4,8,4,3,7,6,1,2,35,32
YM7NUBRD8,じうむ,YK0X6N2HN,無言OK出入自由,15,8620,2840464,,,,,,,9,8,9,10,10,10,10,10,76,56
J70J2LFW4,かたりべ,JCRNT9GKB,ハントンTKG,5,8621,2840387,,,,,,,3,2,5,1,1,4,5,2,23,16
J6A1H6MKT,tkr,KBJ2P8T0Y,人見知りの集い,2,8622,2840268,4946809515.0,9937.0,3094509066.0,9795.0,17220724734679.0,6650.0,4,8,4,6,8,5,7,7,49,35
LDK5F4B0J,イケメンヌ2世,60D1TTYTV,無言自由会,5,8623,2839712,1969507330491.0,6565.0,1189573076645.0,6738.0,1781167373986.0,7986.0,6,3,6,4,7,7,1,7,41,33
27YRFCT3U,蓮之空掃地工,XTMGPY62U,スクステ初心者,4,8624,2839300,,,,,,,7,8,6,4,6,4,4,6,45,35
8LUB9GXNX,まーち,K95YH6P1C,蓮ノ空泥の会,1,8625,2838688,,,,,,,6,9,7,5,8,1,7,8,51,36
TNKW5RJ2A,七尾,5NPVVUGH7,蓮すきすきクラブ,1,8626,2838651,,,,,,,7,9,8,6,8,7,7,8,60,45
YFVPN1MU2,王,G0J2F9NAL,さやさやさーくる,1,8627,2838050,692506437506.0,7414.0,169796700199.0,7980.0,1032600708930.0,8298.0,10,7,2,7,3,3,8,10,50,32
8CBE4V7WU,GAYASYUN,A3X92L6YU,お試し用サークル,2,8628,2838000,887583322014.0,7214.0,949220472027.0,6890.0,1908473120525.0,7943.0,10,6,7,4,4,1,5,9,46,32
T0KUAMJ4J,アマカラ,BT3GEWM5L,ささやか村の集い,3,8629,2837849,1771321284984.0,6656.0,202583871918.0,7874.0,1450302352691.0,8102.0,4,8,5,8,6,5,6,7,49,36
H9T6UA4HK,くらっちぃ,YLJ2PP4X4,全日本謝罪同好会,13,8630,2837488,,,,,,,10,10,10,10,9,9,8,9,75,58
XAQH78XOV,NAO,03UX84WLY,こやんいくらぶ,8,8631,2837000,1081917680352.0,7056.0,452830776460.0,7394.0,625720922381.0,8570.0,8,10,4,4,10,7,9,9,61,43
G2I1A5CU5,ミナリンスキー,FG4170141,♪さやか愛好会♪,4,8632,2836862,2405714369.0,10440.0,928958835829.0,6907.0,5209967356415.0,7340.0,8,10,8,7,9,8,10,10,70,50
KO204U2QH,黒曜石は砕けない,KND3T7056,ぽかぽかモガの村,15,8633,2836804,,,,,,,7,8,6,8,6,5,9,10,59,40
XAFRPGZIX,ま(*･ω･)ﾉ,HKETDDCK6,ぼっちざ蓮!!,5,8634,2834711,314536690585.0,7981.0,359594824872.0,7544.0,478650329662.0,8680.0,7,9,4,5,9,5,7,7,53,39
1XX18CGSW,kei,DFFYFJ2B6,つづさや好き過ぎ,11,8635,2834200,464744150271.0,7716.0,198993453756.0,7886.0,1939234598998.0,7935.0,5,8,7,6,7,4,4,10,51,37
2UGUHSW7D,ふるーど,MWT91W455,つづこず大好き部,3,8636,2834087,564819829488.0,7573.0,306111074931.0,7647.0,1479291136987.0,8086.0,2,7,4,2,1,1,1,1,19,17
UCCKF4JBN,星の子,BW38LDPRF,蓮浦の星空,1,8637,2833700,445744494211.0,7746.0,470515644275.0,7373.0,2442980505338.0,7795.0,2,4,3,1,6,1,2,6,25,17
HN4Q706Q9,くまごろう,PUJ0ERCMW,蓮ノ空倶楽部,0,8638,2832775,849740364854.0,7254.0,761795848256.0,7035.0,712754064483.0,8498.0,10,10,10,9,10,9,9,10,77,58
66D5GWHXN,ウルトラマグナス,26JDLMBLN,徒町は強く生きる,0,8639,2832150,508447862440.0,7657.0,766683917278.0,7030.0,564784091967.0,8608.0,10,10,6,3,5,1,10,7,52,35
O7N98XA6J,リュウ,UHF5Y8PEF,さやちゃん倶楽部,12,8640,2831911,1598034653952.0,6755.0,728668245180.0,7072.0,1155065524736.0,8237.0,10,10,8,7,9,8,10,10,72,52
7IPXPMYLH,りょぼ,A8BJ5V3ET,はすのそら,0,8641,2831100,587795380900.0,7545.0,805397006218.0,7002.0,1095438525177.0,8270.0,8,8,9,4,4,4,6,6,49,37
BXVTWFWDW,SB,A2N4C0FHE,BRSMS,7,8642,2830937,323104794614.0,7960.0,662169229218.0,7127.0,2313896363853.0,7829.0,4,5,10,2,9,5,5,8,48,35
94WO1N00N,りょう,F2M746D4B,頑張らないクラブ,6,8643,2830799,290196318900.0,8032.0,191159175299.0,7915.0,7643016775661.0,7123.0,7,10,7,8,9,7,7,9,64,48
MM3BJWEWH,D5,3BE2RELRC,見晴台,0,8644,2830470,242884783257.0,8144.0,105915384221.0,8185.0,10052487139.0,10404.0,7,10,4,1,1,1,3,10,37,24
C7RT5WY2E,たま　20号,KC1W74B9B,蓮六園,0,8645,2829750,887769608249.0,7213.0,320206736854.0,7614.0,683707716124.0,8523.0,9,10,10,6,9,5,8,10,67,49
5JCIDFG6K,s,WJ7GF9WVV,愛と想いやり,1,8646,2829400,960503454307.0,7141.0,265146235568.0,7730.0,876988294810.0,8384.0,4,7,6,5,7,1,7,8,45,30
1V5W0LJ7D,☆かなんまる☆,9JTF508LB,スクスタ亡霊部,0,8647,2826037,1208502650814.0,6973.0,,,,,2,6,2,5,1,1,3,2,22,17
BYCYXJX0X,バネ,DLF2YK8WN,サクサクサーカス,0,8648,2825862,1002626542119.0,7111.0,697828778699.0,7098.0,2830502832541.0,7713.0,8,10,9,7,9,6,5,8,62,49
BTK94FDLJ,ジャスミン,AGJ215YND,蓮の空中國分校,3,8649,2824449,568924133122.0,7572.0,8312712350.0,9206.0,3026190141635.0,7670.0,6,7,7,5,5,5,4,7,46,35
RY0H8KJSG,トーマス,LEVHY76NL,トップハムハット,0,8650,2822725,1118262045261.0,7027.0,,,,,6,5,6,6,8,6,1,8,46,37
U4CB3YTEN,ブレーザンギル,3F0M4HXJE,蓮ノ空まったり部,0,8651,2822100,,,,,,,7,10,9,6,5,5,8,6,56,42
XB6RJBL35,モコスケマータ,DFXN9DB2H,どんぐり共和国,1,8652,2822024,1253786525355.0,6946.0,1010588141955.0,6840.0,3351858834836.0,7603.0,8,7,9,6,5,6,1,8,50,41
BL46YMVNY,[Kazuya],GLP0WPDRM,イベント用の泥,0,8653,2821719,889835650229.0,7211.0,30908894738.0,8650.0,14550862832100.0,6745.0,10,10,6,10,10,5,10,10,71,51
FXKE596B7,大熊歩,NX9KJK529,虹ヶ咲学園,2,8654,2821700,,,,,,,6,5,6,5,1,4,2,1,30,27
Y3MI2K1FV,とるねお,LJMD3TWBB,道の駅蓮ノ空,4,8655,2821350,124838397974.0,8501.0,116948377566.0,8150.0,13332885732998.0,6811.0,6,10,8,8,9,7,5,9,62,48
KD32GXHUX,はなれーりん,74HPWML1R,VALORANT,1,8656,2821300,,,,,,,3,9,4,2,3,5,2,5,33,26
LAK6ECNP9,たかけん,D7UA5ER1E,UR報酬欲しい！,2,8657,2820938,46256940744.0,8869.0,8531484123.0,9189.0,10588895342580.0,6944.0,5,10,6,8,9,6,7,9,60,44
NGFCPGMWM,青野パスタ,K69M1X95F,アイリス,0,8658,2820294,586393085238.0,7548.0,,,3419470247977.0,7596.0,6,8,7,7,9,8,7,9,61,45
IUORBEZR6,きま,RGR1NVGWH,無言推奨・自由村,3,8659,2819962,123173389426.0,8509.0,225585502343.0,7824.0,31074874218275.0,6216.0,8,10,8,7,8,7,7,9,64,48
C8ESB6EEW,イクシア二ム,WX1DYC9Y1,ラナンキュラス,3,8660,2819958,,,,,,,7,8,7,5,7,7,7,8,56,41
AHBKTTFTT,るり＠り,7D5TKBG45,リ!リ!リ！,0,8661,2819587,,,,,,,1,3,3,3,3,2,3,2,20,15
CK0PATXX0,トモゾー,2DYYAPFVN,蓮っ子村,0,8662,2819550,56695620845.0,8795.0,102668371877.0,8201.0,27509235261744.0,6315.0,5,10,10,10,5,10,3,10,63,50
UXC2URDTD,だちょう,NGFXVPCGX,うさぎのしっぽ,0,8663,2819174,1011644661148.0,7106.0,496768191883.0,7339.0,730264051549.0,8487.0,5,3,5,2,4,1,4,4,28,20
W51JMI08P,イッチ,0CEA9XFKR,蓮ノ空の泥人会,5,8664,2818006,286192020660.0,8043.0,458207387102.0,7385.0,2038997948358.0,7901.0,5,7,9,7,5,5,5,9,52,38
9L4WK7YNL,虚無虚無プリン,V7768X8AC,せーので！,2,8665,2816550,198046183594.0,8255.0,402106697261.0,7476.0,819433697839.0,8428.0,4,10,4,6,6,2,7,10,49,32
R8L65I5P6,クリム,NMFBD39FM,蓮ノ空分室,0,8666,2816020,1302572336441.0,6913.0,787686273489.0,7017.0,27846565153.0,9758.0,4,7,4,1,5,2,4,5,32,23
U30OV4MB4,秘密の学院生,1618JMRED,リンクラ自習室,5,8667,2815850,316508833398.0,7977.0,618404631288.0,7173.0,489735894535.0,8669.0,7,9,9,7,8,4,4,8,56,44
YAAFYFG1X,カモミール,BT3GEWM5L,ささやか村の集い,4,8668,2814782,,,,,,,5,6,7,5,5,4,1,3,36,32
QU5UELMEL,やまだ,VLY036Y5B,アフター気になる,0,8669,2814750,,,,,,,6,8,8,6,9,5,6,9,57,42
6DC98JW48,Yoichi,XXMU9WLKB,梢の機械さん,0,8670,2814707,12821918771.0,9401.0,25335792374.0,8715.0,55356540300158.0,5654.0,7,10,10,7,8,5,7,8,62,47
BC3S9MXLE,かつ,TK9E1BB1P,無言で自由,3,8671,2814050,769198772040.0,7336.0,654695535935.0,7130.0,748450958418.0,8477.0,6,10,10,8,9,5,7,9,64,48
TFUV0QYEQ,だゆ,1F5EPPMLD,UR貰えればいい,0,8672,2813475,36300993828.0,8982.0,56795470227.0,8443.0,4528624465947.0,7426.0,5,6,6,7,9,6,7,7,53,39
LQ3YS5YYN,PizzaM01,AT3WYLPP8,SIDF,0,8673,2812950,784834271316.0,7323.0,335813602305.0,7586.0,1017704335143.0,8311.0,3,8,6,6,10,1,9,9,52,34
PUKGJ3JV5,ふう,P3T2T39HF,新川地区ノ空,2,8674,2812150,,,,,,,3,3,8,7,5,4,5,7,42,30
TX2OOW3EG,ネギバター,LY0XPW7NL,元カノ概念強火派,2,8675,2811299,40964787131.0,8922.0,356817178228.0,7553.0,243677126090.0,8949.0,4,10,3,1,7,1,8,10,44,26
FNPM3P7V4,レイヴ,BEMED3RY1,無言無課金ok,1,8676,2810670,8666341011.0,9604.0,613991196542.0,7179.0,19009413584597.0,6579.0,9,10,10,9,10,10,10,10,78,58
QQQW5MJS2,まぐ,0JY7F3EKU,さやか愛でる会,2,8677,2810190,103951662332.0,8589.0,149135847107.0,8035.0,19384828622184.0,6564.0,1,10,7,1,6,3,4,4,36,28
Y3WF398P1,ルード,UYCT3Y4JK,蓮っ子,2,8678,2809950,679709165116.0,7432.0,745265982401.0,7054.0,530657877033.0,8640.0,10,9,10,5,5,5,3,7,54,44
302VLG4RG,nanu,METTKFVC3,サムズアップ村,0,8679,2809937,266017914794.0,8092.0,61513627296.0,8410.0,22638129484376.0,6448.0,1,2,2,1,1,1,1,1,10,8
4R11WNLR9,マッカラン,387J15240,蓮ノ空登山部,0,8680,2809400,351603317436.0,7896.0,221399904322.0,7831.0,1853010960929.0,7958.0,8,8,7,4,7,5,8,10,57,39
JYD5BVN7J,みさっぴ,28XJ8NK4L,蓮ノ空まったり部,4,8681,2809250,651231864434.0,7455.0,445460664421.0,7409.0,365638680134.0,8788.0,4,10,7,7,8,4,8,8,56,40
R0XPQOQJS,パーエリア,W3YKKRWHG,ルリと愉快な一家,12,8682,2807060,1669554865735.0,6708.0,1178219103098.0,6746.0,9645096983.0,10455.0,10,10,10,10,10,10,10,10,80,60
USNAH5PIU,いかりんぐ,B2KV0EVPD,蓮ちゅきクラブ,5,8683,2807049,41389127472.0,8918.0,26043514006.0,8704.0,62038437183601.0,5509.0,3,3,3,3,2,3,1,3,21,17
9WNJYVXEH,桜,E76N52LMW,イベントのみ,2,8684,2806850,702776620150.0,7399.0,180320989159.0,7950.0,762807176224.0,8469.0,4,7,4,7,10,4,5,10,51,36
0LJ6CMYCU,ウパウパ,94401GCCP,クローズド,0,8685,2805849,514768196288.0,7649.0,647143360937.0,7142.0,666085878614.0,8538.0,9,10,9,7,9,7,9,8,68,51
SASJ1VX2B,チェリオ,AND13836G,乙宗梢親衛隊,1,8686,2805474,697560824640.0,7409.0,549157922217.0,7265.0,2746559932477.0,7729.0,6,3,2,5,5,2,5,9,37,23
G05NYL0MP,やまだい,T2XRMGEAE,蓮根無言会,0,8687,2805250,87449762151.0,8643.0,269727598969.0,7717.0,46172918473374.0,5836.0,9,4,2,4,1,1,1,1,23,21
YCC6WN5PA,さいく,PXDL7Y3VM,ビギナーズ改,0,8688,2804887,6898189807.0,9732.0,4881945535.0,9507.0,59503841202193.0,5574.0,10,10,10,10,10,10,10,10,80,60
0PZEK8HMC,しまかぜ,G8F0M2PH2,アフターウォール,5,8689,2803950,304828524310.0,7997.0,482657134206.0,7355.0,868404783120.0,8390.0,2,8,6,7,7,5,7,10,52,35
P9BR11GA7,天地無用,0NLHKATWL,生きてるだけ偉い,0,8690,2803599,271933044302.0,8074.0,52603082418.0,8474.0,42984563459001.0,5912.0,8,10,9,8,8,7,6,8,64,50
W1XAEMK31,アヒル,DFXN9DB2H,どんぐり共和国,4,8691,2802537,,,,,,,4,2,9,6,7,1,7,7,43,29
LMRPCW71K,いなほ,LT9K2FP23,いな民リンクラ部,2,8692,2802350,491618865869.0,7676.0,483410472906.0,7352.0,924196904902.0,8359.0,7,5,6,6,4,3,4,3,38,31
F77JUETL7,カザハ,82CY1DN9W,みらくるねす,0,8693,2802337,201332676775.0,8248.0,191470337045.0,7914.0,12967042290238.0,6824.0,4,5,7,4,2,5,2,5,34,27
4TJB69XDB,アサヒ,RN24L196L,るりーーー,5,8694,2801300,,,,,,,10,10,10,10,10,10,10,10,80,60
70CZR63DB,いもぎらい,0TCF0A6Y5,泥です,0,8695,2800411,522584187092.0,7640.0,832146956331.0,6984.0,1411790274255.0,8119.0,7,9,2,7,9,4,8,9,55,38
93EJK8C92,だご,FE282F3VH,天悶部,2,8696,2800100,135284245460.0,8473.0,68982288476.0,8365.0,24492100242761.0,6387.0,10,10,10,7,8,6,6,10,67,51
7U9AWFF5B,シモンニキ,DULFP3TRN,めぐ党員の部屋,1,8697,2799132,10814718153.0,9488.0,146804356099.0,8046.0,83739664092709.0,5098.0,10,10,10,7,7,1,8,7,60,45
DD58G93VJ,坂本/えふぴー,VU0UYYA8K,蓮ノ空日野下厩舎,0,8698,2798500,774388853689.0,7331.0,360629457751.0,7543.0,2111927367361.0,7882.0,10,7,2,7,7,1,5,9,48,34
KLGVC1YVL,HRM,1EL57CDR0,なんもわからん,2,8699,2798262,557668887787.0,7584.0,13976948230.0,8950.0,1095044299224.0,8271.0,7,2,2,5,1,7,1,1,26,24
3582AAJ3F,コジコジ,EMAN1DMK8,いつものメンバー,4,8700,2797530,55556976384.0,8801.0,753317808655.0,7043.0,3987398101824.0,7499.0,7,8,7,6,9,9,8,10,64,46
531FB04RX,うどーーん！！！,T56X6LP0L,光の海,2,8701,2797399,,,,,,,8,9,9,5,8,7,8,9,63,46
KMER63EW5,けい,YDYH4VRRP,レンクウ,9,8702,2796641,,,,,,,6,6,7,1,1,1,1,4,27,22
EHLVHAFWG,バサラ,CWPWP1266,さすさや,0,8703,2796425,,,,,,,8,9,9,7,7,4,7,9,60,44
7MHGMBTXV,きるふぇぼん,0FRFJDBER,主体思想研究部,1,8704,2795623,,,,,,,8,10,7,6,8,8,7,7,61,47
R0D34M3CD,キンケドゥ,L10A3854K,ラベンジャー部,3,8705,2795084,26081835575.0,9116.0,4497218501.0,9547.0,11953360840.0,10224.0,7,8,7,7,9,7,7,7,59,45
B1T08VNDR,つばゆう,08DDCV5JN,黒ねこのしっぽ,2,8706,2793697,150244012438.0,8426.0,77935551195.0,8319.0,24044729027661.0,6406.0,7,10,6,3,2,2,2,7,39,30
A8E7FMMD2,P1 GASLY,HB9AU9DJJ,聖心党,5,8707,2793266,899571240187.0,7203.0,1025440445.0,10680.0,53697257114999.0,5687.0,1,9,2,8,4,6,5,10,45,30
SZO0M1E2M,ぽよ,V6VCA0C4N,ドル家の『D』,4,8708,2793250,181199479848.0,8318.0,7001760613.0,9296.0,16360896033668.0,6680.0,8,10,8,8,8,5,7,8,62,47
85VA1VR6D,みらぱ推し,DFXN9DB2H,どんぐり共和国,4,8709,2793012,70114926434.0,8719.0,599218008530.0,7195.0,627388266201.0,8567.0,7,6,5,2,6,5,3,5,39,31
G5LB3VNP0,ましゅろ,L6MF2MPBN,みらくらぱーく党,2,8710,2792600,490383378180.0,7678.0,559549699384.0,7250.0,1282516337719.0,8174.0,10,9,8,4,8,5,7,8,59,44
