player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,姬芽,吟子,小铃,慈,瑠璃乃,さやか,花帆,缀理,梢
WEULFLYT4,6691,4792577250162,宮本シルブプレ,NLTAB4BLF,蓮ノ空ゆる活動部,0,4,2,4,4,4,7,4,8,4
3RMCYVMEM,6692,4791826416226,さや大好き,0MF6U6UPK,あなたなら大丈部,1,4,1,1,1,4,1,2,4,2
3YFEPKVLU,6693,4789188647183,臥龍梅,06DCWC1RE,とりあえず参戦用,0,1,1,1,2,1,2,2,2,2
8YP0FMXRT,6694,4784114118705,まついちゃん,HWJ8XPW0T,箱推しなのだけど,0,2,3,1,7,9,2,2,4,5
E3XB5MWDW,6695,4763153808871,ソーマ,919XF8V2V,蓮之空大三腳,2,1,1,1,8,5,5,6,7,6
4LJTGX6SV,6696,4762279655757,N,N8L41JAA7,無言 ノルマなし,2,1,4,1,4,4,4,4,6,4
89J49V9DT,6697,4762086183255,侑大,GW4CH70HK,TKG同好会,0,2,1,1,4,4,4,4,5,5
413EV1YU8,6698,4761308115804,redsonic,MJX5YVH56,日豊本線ソロの会,4,4,3,4,6,4,6,4,6,4
8694DGVGL,6699,4759422971351,マナ,5L9GNT78V,叶え！私達の◯◯,0,1,5,5,5,5,5,4,5,6
N0RU7XDMX,6700,4758246496496,ショウ,VY26V3P0K,AltF4され隊,2,4,4,4,5,4,4,2,7,5
3XVJ9HC1U,6701,4757592676446,テンペスタス,2JVBK752G,卍愛蓮説卍,2,1,5,1,4,1,6,1,4,4
F5Y7SFS17,6702,4756105984066,ayami,YM72HRVCF,ワンニャン部,0,2,2,1,7,4,4,3,4,8
HE63NU2CU,6703,4751639851857,とどまぐろ,N6LR8C7AE,泥の民,2,3,4,7,6,1,1,1,1,4
55JD4IS35,6704,4747477789480,水無月ちとせ,8XR91CRG2,道立一限遅刻学院,2,2,4,4,5,4,5,5,4,5
XUSL5TPJH,6705,4744500236414,休みがあああああ,N8L41JAA7,無言 ノルマなし,13,4,8,5,5,8,7,5,7,6
WBHM2GEEL,6706,4725654995533,ハ,YHWN0NJ03,ドカ食い気絶部,0,1,5,1,7,6,7,1,3,4
B301FOVVA,6707,4721890865231,いきゅー,C2M5GJD7D,せーので！埼ノ玉,1,4,1,2,5,7,6,1,4,2
YXJIU926B,6708,4720164431400,マコリカ,WLLWJ8ADP,乙宗筋肉サークル,0,4,4,4,4,4,4,7,4,6
R4YYO1MV6,6709,4705210834077,伊達男,PULJ8VCHJ,蓮ノ空を推す会,2,1,1,4,4,4,7,4,1,10
LFA75VADY,6710,4698863264781,ジョン・スミス,9EYH317R8,イカトンブライ部,1,1,2,1,4,2,1,1,2,2
VAFXEPELX,6711,4698450390062,レッサー,VP0K6KF0K,蓮ノ空大好き!!,10,1,4,2,5,5,6,5,7,7
1X8KCD19M,6712,4696774988749,雪乃は専業主婦勢,B2KV0EVPD,蓮ちゅきクラブ,2,5,6,4,7,5,2,5,4,6
M5B5O23IZ,6713,4695131521143,もっちゃん,JVUNVCT8P,梢先輩のASMR,11,5,5,5,6,6,7,7,6,5
2L3GY1RU8,6714,4692483811387,まめた,WVNCLDKHC,宮尾美也学会,1,1,1,1,3,10,1,1,5,3
XXH1QBRDU,6715,4691582278564,岩石,XEENRBXCG,蓮ノ空休日クラブ,1,4,4,4,1,6,2,4,1,4
FMNW3QU6R,6716,4691114273755,りん,GVY1F8C9D,花咲くラブライ部,2,4,5,4,6,4,4,4,5,4
APEHNRI7A,6717,4685792899097,あめ,NGFXVPCGX,うさぎのしっぽ,0,1,1,2,6,4,4,1,5,5
4APA2VDGH,6718,4676971043447,みのりん,3BE2RELRC,見晴台,6,6,4,5,4,4,5,5,7,5
X4UY21YVU,6719,4673019156953,まゆげ,KJU0BU77M,無言交流なし,1,1,1,1,1,10,2,1,1,2
KY1VX4AQD,6720,4661793988478,sakura,J5CJ60JTY,Jサポx蓮ノ空,0,2,1,4,1,4,6,4,5,2
CSR2NOO0A,6721,4648980287236,やみ,XLBU65J86,花の壁飾りクラブ,5,1,1,1,9,8,4,1,1,2
JS5PSBIYS,6722,4647804826768,8888,VB9VUYC97,JIMOAI,3,1,1,5,5,7,4,4,4,4
878M61F6Q,6723,4645017133246,TamTam,T8X0G07YB,なければ立てる！,3,4,6,4,6,4,4,4,4,6
CWH8HF8R9,6724,4632537052508,Risu,Y4G0KF6NB,無言でやる会,0,1,2,1,3,5,4,4,4,2
GQ5JG9SZ2,6725,4628616135623,紺野由真,4HN9A6RD9,瑠璃色ストラップ,0,4,4,4,6,4,4,4,5,4
S72ELIAZO,6726,4607472890550,がさき,JTX1G19BP,さやかほ癒し会,3,1,2,1,1,1,1,1,4,5
F4PBK8NTY,6727,4604156766203,ラックン,Y6JNPC60C,綴理メイト,2,4,4,4,7,5,4,4,10,9
NTDWETGJS,6728,4602644306848,豆ナッツ,UH9MFGU8M,???,0,1,1,2,7,4,4,5,5,4
DIP8Z8GIN,6729,4601280768576,めいどさん,ADV0547D7,蓮ノ美食殿,3,5,1,1,4,8,4,4,5,4
CG2A21NE6,6730,4597678947115,ゆぐ,JE7V5MM31,蓮ノ沼に沈んだ泥,3,5,5,4,5,5,5,5,4,5
15CKY3A2V,6731,4592229116546,corona,998H940YN,お嬢様筋トレ部,4,4,4,4,1,5,4,4,1,2
79BXJPF3A,6732,4588523342866,くまお,GVT61ATX0,なのだけれど,0,1,1,1,6,9,4,4,4,4
22H2J1DEN,6733,4587916711468,稗田就是DD啊,DW13FCXPT,Mulbungs,9,1,2,3,5,10,2,2,7,4
OA1BJAVYF,6734,4581690701457,リピアー,7DRAN8UAK,光の星,0,4,6,4,6,2,1,4,4,6
ABRRERTPY,6735,4575604453832,こここ,JX3A0BCAU,かにたんく,2,1,5,2,5,10,1,2,1,5
05EFCDDY6,6736,4560938913282,ひなち,LAKRG5NK9,ログイン勢,0,1,1,1,5,3,3,1,5,5
3DXBEN93X,6737,4547439996979,葵,GKR9TEBYC,毎日がホリデイ♪,2,4,2,4,1,5,5,4,2,3
TUNJCP0TL,6738,4545696736484,苺大福,WHWT61ELR,【無言】ハスノソ,2,6,4,4,4,4,4,4,5,6
EQN26HUTB,6739,4544692967734,ヤマパパ,MV95R5E0Y,まるさんかく,6,1,1,2,4,1,1,1,5,4
LTBVFC3EB,6740,4544063097869,なつき蓮,D075KXX86,花うさぎ,2,1,2,1,5,1,1,1,1,2
T9X357GJG,6741,4541960539253,アクアマリン黒澤,EE4BKR0AR,まったりプレイ,2,2,5,4,6,6,5,1,4,4
B5KPAWVLC,6742,4537815378890,Sonny,J80MEYHBC,Nymphaea,0,1,1,2,1,2,9,1,1,4
23A9ABC8X,6743,4532032193887,学院生,7B8K574NX,GEAR,0,4,4,3,4,4,4,4,4,3
JFR6299R4,6744,4521832066819,ぐっち,WJGWLM56V,ぎるてぃぱーく,0,2,2,1,1,4,4,4,1,2
JSJQFXYFP,6745,4520469893795,だばす,FTUJJ5KM9,無言◎私生活優先,2,1,1,1,4,4,4,4,4,5
ULRGDTTA0,6746,4511279362151,テンパ,C021HVB2B,第3芸能科,0,1,1,1,1,4,1,5,1,4
DCFGCRPR8,6747,4505492566503,ゆふ,7J3DF36RX,綴理しか勝たん。,2,2,1,1,1,5,4,5,4,2
VTRTJEJ7F,6748,4502728198456,つっきー,LT9K2FP23,いな民リンクラ部,2,1,1,1,4,1,1,2,2,4
GH5MWFD2T,6749,4500395004605,かんのぎ,05KN1RR3U,さやかほ花卉園,0,2,1,2,5,5,9,4,4,5
FHERZM9S9,6750,4499399826218,レドノフ,E58FYF67C,ロータスランド,7,5,3,6,8,8,8,7,8,7
EA3CQLHAU,6751,4499272358411,しましま,XPRA8TRVE,蓮ノ空ロボット部,2,5,5,5,5,6,4,5,6,6
EU6A1XDUE,6752,4499186960611,氷雨(ひさめ),UX96YX4T1,『位置について』,0,4,4,4,5,4,4,4,5,6
DWADKXMKX,6753,4498909299173,Pisces,YM0T1129Y,魚腹捕,0,1,1,4,3,5,2,5,2,3
YJZCJLEDY,6754,4496799967323,シンセロ,F56XEUUBE,みらくら自習室,7,4,4,4,7,4,4,5,6,6
2HDNJGQB4,6755,4489529091156,caps,17AEM7PUN,SIFcord,3,4,4,4,5,4,4,4,4,5
H1JJFFVG3,6756,4482904895298,tkmm,N9B8HXXR0,25時、残陽で。,0,3,7,4,7,10,6,3,8,7
J588FB7VN,6757,4472821444821,マリマリ,0B8RTHY4D,のんびり屋さん,0,1,4,1,5,4,4,4,2,6
CYUFNGD5G,6758,4449493777721,しっきー,60KU468X3,はっすーず,2,4,1,1,8,6,5,4,7,7
GJ02FWXCW,6759,4449101486064,タイショウ,HMBW9DXY2,蓮好き皆あつまれ,0,1,1,1,1,1,1,1,1,5
BBVXVKXYD,6760,4445164213775,朕アナゴ,6KUYCDLGR,かよちんは宇宙,2,1,4,5,4,4,5,1,4,4
QZM0LBU7X,6761,4433313722178,ミナヅキ,UJJ4KVDMV,水彩世界は正座,0,1,1,1,2,1,1,1,1,2
L0BH47W87,6762,4423157923210,歌詠少女,LLDLG20UU,UR取り隊,0,1,1,1,3,1,2,2,1,3
Y68CPTM01,6763,4419999600125,ごろちゃん,U740C25T1,ごろちゃんず,0,1,2,3,7,5,4,4,4,5
CNEB4DJA3,6764,4408992928798,慈、働きなさい,1JB7FM8YY,アラキドン酸Na,2,1,1,2,4,4,4,1,1,5
A85GTHE7F,6765,4408709848156,ソメスグリーン,8BAYBXUXC,スリブ大好き♪,1,1,6,6,5,4,4,1,6,8
XSEWWV0PG,6766,4408344675634,おもち,TDHKGHFPA,無言参加○！,0,1,1,5,4,4,4,1,4,2
WLWT8K18X,6767,4405492824273,ひゃくらん,N0EXH1CM1,ぱちぱち徒町,1,1,1,1,7,4,4,1,1,2
15YB1UV01,6768,4398140755433,とーとー,CWG5LH3VE,蓮好きPの集い,0,1,1,1,1,2,1,4,2,10
TW6V1UTMW,6769,4393161821267,カプ厨ーノ,XE8513HNP,喫茶カワウ空✨,0,1,1,1,1,2,1,2,3,2
J9LEM6N17,6770,4392100053564,h,0UTVRAKFL,平穏無言,2,1,4,4,5,5,4,5,4,8
BDH1MLY61,6771,4389074938899,ヨッシー,,,2,4,4,1,4,1,1,4,4,5
0466ARGKW,6772,4388306671070,おしゃ,R1RM3X0WV,後方腕組みオタク,2,1,1,2,4,2,9,1,4,4
2X79N2W6Y,6773,4385955058677,りの,E76N52LMW,イベントのみ,2,3,1,4,7,5,2,1,7,7
6U71PYRHE,6774,4377881030591,珀,DYTW8H2KA,めろんおいしい,1,1,2,9,3,3,4,6,5,4
ZYDH4J2RW,6775,4373836890468,とってい,CW1FEUNC0,リンクラゆるぼ,1,4,4,4,6,5,4,4,2,4
GNKK5VHXA,6776,4369635038125,うみ,A7WWE0463,蓮ノ空初心者部,0,3,1,2,4,8,3,1,5,5
YTV1JHRGL,6777,4366480509584,しもべ1号,P8W50773L,蓮ノ空見守り隊,8,4,4,5,1,4,4,5,1,2
LNJ8BYKNG,6778,4366275861306,はいで,J5CKL5YPX,ログイン勢かもん,0,2,4,4,7,9,5,4,6,5
94JLM5EB9,6779,4364804870530,Shin,0YLUK30K6,蓮っコの集い,0,1,1,4,6,4,5,6,4,6
F8RFD5E6J,6780,4362701338173,ふらっしゅ,8J1GJT2BC,近畿の大金沢,0,4,4,1,7,2,1,6,4,5
G3B1MVRHM,6781,4362605300810,さく,FD24TD6C5,泥人,0,2,2,2,7,4,4,4,6,6
3YNHB7RXA,6782,4359050352353,ニジカン,GK7JNB0NW,参加賞取り隊,0,1,1,1,4,7,1,1,4,4
W4D18M9BG,6783,4350133690522,はとび,K5RXNH1TK,藤黄学園芸学部,0,1,2,2,1,2,4,3,2,3
3VYFWBLKM,6784,4348857005150,ゆっぺ,GN9EEL045,きらくに,0,1,1,1,1,1,2,8,2,2
KYFKHTHHR,6785,4336633957091,たくぼん,DDKKFN9Y5,箱推単推両方OK,0,2,2,2,6,7,8,6,6,8
FPF9IZE6W,6786,4334566740049,なんかす,X87KNX4N3,蓮ノ流星群,2,1,1,1,4,1,1,1,4,5
UEU2XJPPT,6787,4334104942089,尨茸,XLBU65J86,花の壁飾りクラブ,2,1,1,2,8,4,6,4,8,9
7CM3LCYL4,6788,4333058431716,さかな,2VJG66JTH,まったり,0,1,1,4,6,4,6,4,6,6
PD9U9BGR0,6789,4330823343740,秋ナスの木,06DCWC1RE,とりあえず参戦用,0,2,1,1,4,3,2,3,4,4
ZWRJ7QBKH,6790,4327542747814,PATARIRO,UHWA4YLWP,蓮ノ空を見守る会,0,1,4,4,4,5,4,6,7,4
6ALFPCRDA,6791,4323237529368,Syrup,RN24L196L,るりーーー,0,1,1,1,9,1,7,1,1,3
FHC871YN6,6792,4312305032240,はこ,1G89KTD5X,サークルひとり,0,1,3,4,5,4,5,6,6,5
MFQOSYBDB,6793,4311792480001,ミュウ,6HV2RH6TU,イベント用、無言,0,1,5,1,5,4,4,1,6,5
VJAMB0PTH,6794,4311317269393,キャロル,T56X6LP0L,光の海,7,4,4,4,4,4,4,4,4,4
VFR7CH5PC,6795,4311226979659,リトー,LAKRG5NK9,ログイン勢,0,1,4,1,6,4,4,2,2,6
M6ERFL81R,6796,4306242195379,じゃがえもん,828YTYAA9,箱推し社畜の部屋,0,6,4,4,8,5,4,4,6,7
3CN66NH61,6797,4303675324581,トーロー,18YYNRFGA,LotusSky,0,2,1,2,4,5,5,5,5,4
4A5XXFC9P,6798,4303507274089,チェイサー,1GJC67JLM,無言の泥,2,1,3,7,6,1,3,9,3,5
DY1K0GXV0,6799,4291957459269,おてらま,F5C8MT9J6,テスト,1,1,9,3,4,5,5,2,1,6
9DXCYY8XM,6800,4290935287484,おもちゃ箱,0FGGRVVKX,めぐぱい党,0,1,1,4,10,4,5,6,4,5
U31GD64E5,6801,4288629995743,kaoru,HA6MUTC30,自由なのだけれど,1,4,4,2,4,6,3,4,1,3
4W70J0GNT,6802,4287836766343,ニコ・ベリック,6C9R15BLY,スクスタ避難民,0,4,4,4,6,5,6,4,4,6
U4F3WGHX7,6803,4284150015486,たっぷう,LB0K3MHND,フラワー,3,6,5,4,6,5,7,5,5,5
IIQEFT5KR,6804,4267895798685,とらきち,2JK7E4115,ラ！推し,2,4,1,4,1,4,4,1,4,4
B6WJVC6CQ,6805,4266397342491,自堕落,FM9RNU8L0,蓮ノ空APOP部,4,6,5,6,10,6,5,7,7,5
OD4JCJSRW,6806,4265066023585,Kei,BT22M41DV,梢花帆吟子同好会,11,5,5,5,10,9,5,6,5,5
TKN4K5KDJ,6807,4264279394990,cosmos,M49MMBK4F,スリーズパーク,0,3,2,1,9,4,7,4,5,4
BGK8N7CUY,6808,4259604544986,やしき,6FWRD1K40,いちじょ海賊団,1,2,2,2,5,5,4,7,5,8
JJW9NIOIO,6809,4258941197708,クラトキノ,JU476V6K9,ポチッ！,6,4,5,6,4,7,4,5,4,7
ABRD1T0NW,6810,4256117737211,さしゃ,YXKR0GGM4,蓮ノ空好き好き,0,5,1,1,7,2,2,6,2,3
1S1DRMJLF,6811,4255358389872,雨上咲,5L9GNT78V,叶え！私達の◯◯,0,1,2,1,10,4,7,4,1,5
ZKEI4XFRC,6812,4253157549642,yako,4RATY4E84,DC大好きクラブ,1,5,1,1,2,5,1,1,6,2
666921WMW,6813,4251863439176,零一風儀,BELCUYCMH,蓮hkg香港分部,6,1,2,1,4,2,3,1,1,2
YCW908DDE,6814,4251206994616,おによろ,UK30B7DG2,ずらまる卯どん。,0,4,6,4,5,4,4,4,4,4
V3EEMNT8G,6815,4249642284249,ケイゴ,3194B9E93,初心者寄り合い所,2,1,4,2,5,4,7,4,7,5
N54Z1G52G,6816,4247130329157,しゅがああ,VF517JBVB,無言でいいよ。,4,5,1,1,3,1,5,1,4,5
IK9M4RM0F,6817,4246784889897,秋音,762FM3JV4,一蓮托生,0,4,5,4,6,4,4,4,5,6
N4FA1VTLG,6818,4243445806353,strikeb,NA8FEYN0M,蓮ノ空飲酒クラブ,0,1,1,4,5,5,4,4,4,8
N743U4ERU,6819,4238216970314,もな,424NLTEE8,無言な異次元部屋,4,1,7,1,4,3,1,7,5,9
X630L7DDK,6820,4236284478447,あさみ,X87KNX4N3,蓮ノ流星群,0,4,1,2,4,4,5,4,4,5
NWWX3QOSS,6821,4230173823602,セブン,HBD61R6WC,梢先輩すきすき部,6,1,2,1,8,2,7,1,1,4
KRVGKRBL1,6822,4228215215562,シロン,DALU6BL7L,東方星蓮船,4,2,1,2,1,1,6,1,6,6
56NB3GXAG,6823,4226430567675,げんくま,WNA5GTJPP,蓮ノ空百合クラブ,2,1,4,1,7,6,8,5,6,7
Y8FIQLCTA,6824,4213788923721,T_GinA,9FF5JBNDF,めぐすきクラブ,5,1,5,5,4,4,4,4,1,4
V52XI1Q8J,6825,4212922755671,t2,P8W50773L,蓮ノ空見守り隊,1,4,4,4,7,1,1,1,1,2
VR9AG0M3D,6826,4212704234524,Engulf_,UEJMMVF33,さやかほ緩々会,0,2,1,4,1,1,3,2,2,5
FTJ52CVFM,6827,4212259315812,めかぶ,BEMED3RY1,無言無課金ok,0,1,2,1,3,6,6,5,5,5
EWP4UN41C,6828,4210695098619,ぴーなつ@めぐ党,N94LEWF2D,無言よわよわの会,4,5,4,1,1,5,1,3,4,9
P3H7LU5K2,6829,4209309952390,ここな好き好き,NC2YT2V28,蓮之愛同予者何人,6,6,7,4,2,3,6,2,3,4
V8N2DW921,6830,4207123029753,ドーン,0YLUK30K6,蓮っコの集い,2,4,4,4,10,4,4,4,4,4
0PV2L5WG7,6831,4204034892740,カニコロッケ,7MPNTWKTN,Dreamers,0,1,1,5,5,5,5,4,6,8
KDE5JANNY,6832,4198579978884,シェバ,V78LAX1HN,蓮ノ空ボドゲ部,2,1,1,4,4,4,4,4,6,4
J29JRJDK6,6833,4193570874093,きょうそ,3LM0DRLRJ,〼研スクステ部,0,1,1,2,4,4,4,1,2,6
R0JJ23TY7,6834,4184325076062,Starwing,0MF6U6UPK,あなたなら大丈部,5,4,4,4,6,7,7,5,5,5
R4KMJE91V,6835,4173644761763,Ktk,XLBU65J86,花の壁飾りクラブ,2,1,1,1,5,5,1,1,6,5
45J84EHYA,6836,4171662708973,眼鏡ノッポ,NPDK1A7BD,機械さん学部,0,1,1,1,4,4,6,4,10,2
70JWEB9JC,6837,4169103475058,純喫茶パフェ子,BKUHCT7WF,蓮女お嬢様部,2,4,4,5,4,4,4,4,4,4
KM183V16C,6838,4165761826871,パープル,3DP2YYXX6,天才なのかも…,4,1,2,1,8,9,4,4,4,6
FN1RVYY6V,6839,4164691811900,ちーぎゅう太,PMME7169X,蓮っ子動物園,0,1,1,1,1,1,1,1,4,3
5VXRAOUAD,6840,4163982080881,かにかま,TK9E1BB1P,無言で自由,2,1,3,2,2,7,2,1,2,4
6B49G7EFX,6841,4161109525453,アンノウンxy,WKG02VMU6,先輩で遊ぶ一年生,0,5,1,1,1,4,1,4,2,2
PK6X4URJR,6842,4160524739138,あやみつ,2DYYAPFVN,蓮っ子村,0,4,4,4,7,2,2,1,6,7
DC8KUMLGZ,6843,4155579956431,B5=BAM,HC7H303E2,Solo,3,1,1,5,1,1,6,1,4,4
1YV3FGBA8,6844,4152939188901,Be,8GAY2WBT6,(・8・),2,1,7,1,9,2,1,9,8,6
BFJN3NNYW,6845,4138666526781,あきさん,05KN1RR3U,さやかほ花卉園,2,1,3,2,5,6,6,5,1,5
U05IAC8FL,6846,4137624696773,ディスカス,LUDNM40F8,ふくふく無言OK,1,4,6,4,2,4,5,4,1,3
UGUAF2TDN,6847,4137552682946,上班不彈下班彈,AWFDLJ1HC,小蓮花（重生版x,6,1,1,1,1,4,4,1,6,2
LF2B2G96N,6848,4136627743101,46ピョン,95TAREFPT,ご自由にどうぞ,0,1,2,1,1,5,4,4,1,4
VV23NV2RL,6849,4135597215123,FLareS,T045NDKW0,♬さやか愛好会♬,0,1,3,1,4,2,2,3,4,2
XBGTPJN3T,6850,4134524028911,yochan,,,0,1,6,1,1,5,5,4,6,2
V5NR4LDLV,6851,4131752461443,くっしー,VK5AU7U2U,蓮アフタークラブ,0,1,5,2,9,4,5,5,8,7
4TGPELCUJ,6852,4130708599290,メルファ,XHJLF3R8H,ゆったりプレイ,0,4,4,4,4,5,4,4,4,4
Y98FR4G08,6853,4127917684941,けんたん,GMYGNRHPJ,のんびりん,0,1,4,4,6,4,5,5,4,4
UH1N8E8CR,6854,4125072240538,スイッチ,3JDDUYURT,無言,3,1,2,1,4,2,1,3,1,3
XALK4JFBD,6855,4124214982390,わたがし,2VJG66JTH,まったり,2,1,8,1,5,4,4,6,1,3
6HH8HG3CX,6856,4123096800888,ろくがつ,X87KNX4N3,蓮ノ流星群,0,1,1,2,5,4,5,7,5,3
8UM8D4M1L,6857,4119819999405,サクヤ,L0FARL5TT,JazzPark,0,2,1,1,4,10,1,1,5,2
6EA5VF2GH,6858,4119469261906,「スミロ」,9JTF508LB,スクスタ亡霊部,10,9,1,1,7,4,4,1,6,6
DF4T3MJW6,6859,4118414150616,takofly,0H64RCBD0,シャットダウン？,0,5,4,4,6,6,6,6,6,7
11Z3XADM7,6860,4114771846322,どんぐり@,MYTCXJ12B,つーりすと@蓮部,3,2,3,2,4,2,7,4,5,4
Z2OFBS1QW,6861,4107308371203,52ばん,F53AELUNC,ソロっと倶楽部,5,1,2,3,9,3,3,1,2,4
N5RXNRMNM,6862,4105828885902,ミック,VVMVJE2R7,吟子ちゃん応援団,11,1,3,2,7,4,4,1,8,5
T4EZV19EO,6863,4105119819033,tek,5P8A9KP3U,＿,0,4,4,4,5,7,5,5,6,6
WP4WB6E2G,6864,4093405353511,キララ,P2J37FNLG,乙宗先生指導会,0,2,1,2,5,1,4,4,4,6
LC25AJNBT,6865,4092772449020,りゆ,E76N52LMW,イベントのみ,2,4,4,4,5,2,4,4,4,6
DG1CJYP8B,6866,4091540536538,はくてゐ,G1HBGEKAL,みらぱは飛び道具,0,2,2,5,4,2,6,1,5,5
S8OW4YBAS,6867,4080985249882,dhrs,8FR866PRY,蓮っ子みらくラブ,11,4,4,4,4,6,4,5,4,5
H49UXG0TR,6868,4074084901950,Houseki1,18YYNRFGA,LotusSky,2,4,4,4,4,8,8,5,4,4
WT03JBC31,6869,4073167520269,輝秋光,WKG02VMU6,先輩で遊ぶ一年生,0,4,1,4,1,4,4,1,4,5
EGEGJP2VB,6870,4072086173167,闇桜,3BDTCERX6,打ち返した流れ星,3,1,1,9,1,1,1,1,1,2
3PP6J384M,6871,4071470787877,颯,UYCT3Y4JK,蓮っ子,4,1,7,1,1,1,1,1,1,4
6Y40BUUGB,6872,4070819765077,シユゥ,M67ACEP3M,オーバーブースト,0,1,2,1,1,1,1,2,3,3
7U3C8K7VU,6873,4069473396570,しまい,VD7N7A4WH,氷青色,0,1,6,1,6,4,5,4,2,2
PXNCYHWG4,6874,4068248911220,がんばるくいな,75UJ5RB97,蓮ノ空雪野球部,1,6,5,4,3,4,4,5,1,4
9ZOTN8MNC,6875,4067928025675,カジキマグロ,K95YH6P1C,蓮ノ空泥の会,2,5,3,1,1,6,1,1,2,2
RHJ3B7PYF,6876,4058648991174,きょう,Y7KJ3PM8P,蓮すきすき同好会,0,1,4,1,4,4,4,6,4,6
642WWEE5U,6877,4046905780905,輝世夢和歌,N94LEWF2D,無言よわよわの会,0,1,3,1,4,1,8,8,5,6
FCV8B4U8P,6878,4036796306192,西木野真姬,AGJ215YND,蓮の空中國分校,0,1,1,1,10,2,2,4,3,3
W7XRMLGNL,6879,4028010189467,蓮好きすきクラブ,BT3GEWM5L,ささやか村の集い,0,1,5,1,4,1,2,2,1,5
WE40D860K,6880,4023201944018,ふがく,JWUL2T36L,チーム初心者,2,2,2,3,4,2,10,2,5,4
MYP1BFM9U,6881,4022803174719,むっく,NK17PY5LW,のんびり,3,1,1,1,2,4,8,4,7,5
20971MMGV,6882,4022571713215,みっきー,MG1G6F487,蓮ノ空無微課金部,0,2,2,1,4,5,1,1,5,4
D4HWFBVWX,6883,4020263141603,こう,6R5WAYC4D,どら,2,2,1,1,6,6,7,6,5,5
C98FXCD6Y,6884,4015585552241,なし,H0DV3JJGA,かほさやてぇてぇ,4,1,1,1,4,4,6,4,4,5
WU13PV8T5,6885,4007279777683,ぬのきり,DW13FCXPT,Mulbungs,1,2,5,7,6,6,5,2,9,3
ZAZ7MLGDM,6886,4003718198448,シュウ,T8X0G07YB,なければ立てる！,4,2,1,2,2,9,4,2,1,6
ERJP2B63R,6887,3994897515237,kaede,4NDAG5E9N,国産牛のにげあし,0,1,2,1,5,5,3,4,2,9
7CPNMY4QI,6888,3989667795170,ふるむ,AG9PKMMC3,ぱかぱか同好会,5,1,1,1,1,1,4,4,1,2
4F4RNBLT1,6889,3986881101764,ジョーカー,PJ3NB5XFM,箱推し,2,4,4,4,6,7,5,1,8,6
BY6JEY5PB,6890,3985311370931,侑,08DDCV5JN,黒ねこのしっぽ,0,1,1,1,7,4,4,5,4,4
6XZ7KVNY8,6891,3983676161548,卯月,T8X0G07YB,なければ立てる！,4,1,1,1,4,4,4,1,5,4
YTDGKC8R0,6892,3977100116611,akane,PUJ0ERCMW,蓮ノ空倶楽部,2,4,4,4,4,5,5,5,6,6
WXL1LTNX3,6893,3976054346877,Harasin,K7LC46V5M,Link！ラ部,0,4,5,4,6,4,4,7,7,6
KH736D50G,6894,3970645577044,アルカダム,5XMCT8EV9,サークル,2,1,5,1,5,4,4,2,2,6
Y08K0DWL7,6895,3959853055112,迷子の領分,GNECRHV59,夏の空色,3,4,6,5,4,6,6,5,4,4
KNHAGV0NY,6896,3959563129841,みー,7U20138DB,LGP,2,4,4,3,6,2,2,3,6,6
4DA1CCHD9,6897,3958992205700,あっち,EP27EEH81,毎日がホリデイ,3,5,4,5,1,5,4,4,1,4
3X9TXJEX6,6898,3958324705477,あいるー,23PGPJ3NV,蓮ビギナーの集い,1,3,5,1,6,4,2,4,5,5
AR54J818J,6899,3953195117417,たっこ,J0N1E3Y09,月火水木金土日,0,1,2,1,1,1,2,2,2,3
LDXW39W4W,6900,3952028526555,ハーレイ,RN24L196L,るりーーー,2,4,2,2,10,2,5,10,5,7
5SK98OCWL,6901,3950098189571,もとけん,P4GUGLKTB,WINS蓮ノ空,1,4,1,1,1,7,1,1,6,7
TXI7D0VP5,6902,3947656848159,みほ氏,LHXNEF3D5,まるまるサークル,12,4,4,4,7,5,8,5,7,4
2X56WRRL8,6903,3945266965616,疾風,NPDK1A7BD,機械さん学部,0,1,1,4,5,2,3,9,2,5
YFTK3VNDF,6904,3942502407062,ケイ,N83DW3NYG,†極最強倶楽部†,0,1,3,1,8,7,4,6,6,8
TRNTHR1XK,6905,3936555474596,キャベニキ,J62DRC7J5,蓮ノ空好き好き会,0,1,2,1,10,4,4,4,8,6
2BVCKHMHW,6906,3931608784401,だいあ,A9MA307FX,楽しいが一番,0,4,4,4,4,6,4,4,4,3
936LNGCY6,6907,3929829853573,山法師,FMKP92LRL,目が霞む人達,0,1,1,1,4,4,1,2,3,4
BSG9NCDIN,6908,3923473190985,哈哈,YAD615PCK,蓮を咲かせる泥達,0,2,1,1,5,1,2,1,3,2
VMNE91BLD,6909,3921940312866,ドンホウ,7UX6117P2,重曹圖書館,2,2,1,2,4,1,4,4,4,4
0BJM3MLYT,6910,3914947098470,やました,JWUL2T36L,チーム初心者,0,1,4,2,5,5,5,7,4,5
EBBCP59KP,6911,3908082408554,ようぶん,R083H7WRN,サークル無言,0,1,7,2,5,4,1,5,4,6
OWZRL8RVJ,6912,3905834651551,春樹,J8HXTJ8TB,流し素麺同好会,7,4,4,4,2,1,1,4,1,2
VXWG3VTY9,6913,3905181546995,Fanfan,JA2C658FW,さや綴理の村人,0,3,3,4,5,3,6,4,5,7
