player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,音游分数,音游 rank,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
PE4EU1BE7,アーク,48BTAPMBG,蓮ノ空魔術部,795,5,1122,11674000,9623706817.0,582.0,10,10,10,10,10,10,10,10,80
0NNB11D72,リック,W3YKKRWHG,ルリと愉快な一家,1398,16,1123,11673000,10177536028.0,559.0,10,10,10,10,10,10,10,10,80
LIVH0U0S2,アキ,AH27N260E,百生信託銀行,1126,10,1124,11670000,8554400724.0,621.0,10,10,10,10,10,10,10,10,80
7BFDBP9XB,かよちん,W3F0URUJC,梢先輩応援団,749,4,1125,11667000,9250652229.0,595.0,10,6,8,9,9,10,6,5,63
H6L9HBBMW,卯木,AH27N260E,百生信託銀行,715,2,1126,11661000,,,10,10,10,10,10,10,10,10,80
GJYTSRBIE,キイロイトリ,PPAHU1TNY,蓮ノ空のんびり部,1381,10,1126,11661000,11708205586.0,505.0,10,10,10,10,10,10,10,10,80
2RXBMCHH9,ぶるおんせん,YE7CX8RNP,蓮ノ大三十角ex,1289,16,1128,11659000,8416371317.0,629.0,10,10,10,10,10,10,10,10,80
DM845G6CU,Mea.,Y2HV0YEF7,蓮ノ空を応援し隊,1263,16,1129,11650000,7981584270.0,653.0,10,10,10,10,10,10,10,10,80
5XA221NB7,茶ダム,FE282F3VH,天悶部,1202,6,1130,11648000,,,10,10,10,10,10,10,10,10,80
43YKLH543,リュウ,BT22M41DV,梢花帆吟子同好会,1470,18,1131,11644800,10513219191.0,546.0,10,10,10,10,10,10,10,10,80
792K5TKXF,TMY「,NMT63RUDV,泥村,1479,4,1132,11642000,,,10,10,10,10,10,10,10,10,80
AR5VWPKV5,みらくらぽーく,F8MLHU2NV,乙宗梢様､､､,1234,15,1133,11640000,9983988638.0,564.0,10,9,10,10,10,10,10,10,79
Y9D6E6KK8,ぷん,K8C99H42D,ルリと喜ド！愛楽,1037,8,1134,11634000,,,10,10,10,10,10,10,10,10,80
7H13P2EPG,せとか,6XX7GBM0K,ぷちぐる同好会,1443,18,1135,11633000,,,10,10,10,10,10,10,10,10,80
