player_id,player_name,search_guild_key,guild_name,DR数量,rank,point, 结算前A分数 , 结算前A rank , 结算前B分数 , 结算前B rank , 结算前C分数 , 结算前C rank ,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级,104季度等级
GQ5JG9SZ2,紺野由真,4HN9A6RD9,瑠璃色ストラップ,1,7032,2263700," 1,281,501,977,047 "," 6,930 "," 1,135,125,697,545 "," 6,401 "," 1,270,551,257,729 "," 7,294 ",3,5,5,5,7,4,4,7,40,29
PK50F4041,ダイヤ,36DAM7HBL,蓮隠れノ里,3,7033,2263350," 1,314,777,212,973 "," 6,915 "," 1,353,201,460,940 "," 6,268 "," 1,570,422,507,372 "," 7,143 ",1,7,1,6,8,4,5,8,40,27
XWC27ERTD,あんげ,HB9AU9DJJ,聖心党,4,7034,2263200," 1,166,764,095,376 "," 6,988 "," 1,128,829,072,376 "," 6,407 "," 1,946,937,559,243 "," 7,019 ",1,7,8,5,8,7,2,5,43,36
7MYPV03UE,urume,KJU0BU77M,無言交流なし,4,7035,2263150," 2,406,153,851,525 "," 6,538 "," 786,586,983,949 "," 6,664 "," 3,397,825,863,560 "," 6,691 ",1,8,1,6,8,5,4,8,41,29
XU1CM0TF2,Lequel,29TKRJB1G,星夏,1,7036,2262000," 1,379,660,752,887 "," 6,882 "," 747,174,864,270 "," 6,708 "," 753,036,944,148 "," 7,670 ",2,6,1,2,8,1,4,6,30,20
DBCX1EE3Z,塩レモン,HK0E91U71,放課後写真部,4,7037,2261100," 1,166,866,375,734 "," 6,987 "," 334,373,697,672 "," 7,299 "," 7,491,859,826,571 "," 6,182 ",1,6,5,4,5,4,4,7,36,25
0KKHW7C3R,hiroshi,7XH3K4GBT,LLP,12,7038,2260950," 42,899,279,042,742 "," 4,113 "," 9,477,178,722,119 "," 4,791 "," 17,495,764,613,666 "," 5,522 ",2,6,8,8,5,1,7,7,44,30
DVINSITS6,櫻井ヒトシ,9UKKACGDU,蓮っ子CLUB,15,7039,2260800," 1,518,284,177,851 "," 6,808 "," 2,212,070,238,365 "," 5,923 "," 599,844,180,483 "," 7,815 ",4,7,6,4,4,4,4,10,43,29
37U523EBY,ななつぼし,YDYH4VRRP,レンクウ,6,7040,2260737," 4,202,399,452,421 "," 6,216 "," 3,025,752,096,806 "," 5,705 ", - , - ,1,4,5,1,1,4,4,7,27,16
ZM3MG4DLU,ヨッシー,422KR6BPC,推しを愛する者達,6,7041,2259850," 3,106,596,783,578 "," 6,392 "," 219,033,230,060 "," 7,609 "," 2,542,601,478,308 "," 6,862 ",1,4,1,1,1,1,2,1,12,9
NPNP4C1J6,ポム,N1DJVPGP8,いつでも咲けるよ,2,7042,2258600," 469,206,101,807 "," 7,618 "," 1,392,386,274,088 "," 6,248 "," 2,630,811,117,113 "," 6,838 ",1,9,9,8,10,4,5,10,56,41
HWLRGHWPR,あぶ,YAD615PCK,蓮を咲かせる泥達,3,7043,2258550," 3,572,360,199,188 "," 6,331 "," 780,285,829,253 "," 6,672 "," 4,911,101,073,485 "," 6,455 ",1,7,8,5,9,5,7,7,49,35
K1R4FP7K2,ショウ.,L6MF2MPBN,みらくらぱーく党,1,7044,2258450," 516,929,692,496 "," 7,559 "," 805,404,365,468 "," 6,646 "," 424,554,967,813 "," 8,059 ",2,5,7,2,6,4,1,4,31,26
8J67T8FM0,トワイライト,5YEE75CB4,ロビーで待ってる,3,7045,2256700," 884,555,664,449 "," 7,185 "," 519,356,631,978 "," 6,987 "," 8,895,196,787,602 "," 6,078 ",1,5,1,1,1,2,1,1,13,11
7XVKGJKT4,れして,,,0,7046,2255950," 1,845,584,485,911 "," 6,686 "," 1,702,204,452,348 "," 6,104 "," 1,870,225,722,006 "," 7,036 ",2,3,2,1,1,3,1,1,14,12
2R7A1GAWJ,あわ,2JVBK752G,卍愛蓮説卍,0,7047,2254320," 20,298,134,018,156 "," 5,024 "," 129,530,126 "," 12,111 "," 161,570,815,790 "," 8,602 ",2,3,1,1,1,1,1,1,11,9
5KF4F7XWM,もりりん,3F0M4HXJE,蓮ノ空まったり部,1,7048,2253900," 539,346,058,074 "," 7,539 "," 114,096,481,618 "," 8,039 "," 29,247,644,405,313 "," 5,036 ",1,8,1,7,8,4,4,5,38,29
LYDQ4DN72,舞姫,XN2VEA6DN,無言,1,7049,2252600," 795,602,554,419 "," 7,257 "," 942,197,843,054 "," 6,541 "," 986,688,459,645 "," 7,482 ",2,6,1,4,4,1,2,5,25,18
02RXY12V7,ぬ,MTBRETXHJ,(*´°`*),3,7050,2252500," 975,470,373,126 "," 7,118 "," 394,903,819,323 "," 7,179 "," 4,150,415,017,936 "," 6,563 ",4,5,4,6,10,1,1,5,36,30
6KTF4MF77,なりりんご,ULUELCJ7T,なるようになる？,6,7051,2251750," 3,209,280,041,608 "," 6,381 "," 87,507,803,002 "," 8,170 "," 6,411,212,697,974 "," 6,285 ",1,8,5,1,4,1,4,7,31,20
K8KIAE882,青,LY0XPW7NL,元カノ概念強火派,7,7052,2250850," 529,241,941,067 "," 7,548 "," 120,673,185,554 "," 8,000 "," 626,297,911,787 "," 7,791 ",1,6,5,1,1,1,1,1,17,15
ZZ6KTO273,かつまる,1UBNNHVLG,蓮箱推し（仮）,4,7053,2250475," 1,728,897,401,794 "," 6,727 "," 736,827,775,612 "," 6,722 ", - , - ,1,6,1,3,1,1,4,7,24,13
HOHL07UQZ,まか,3HDDYR4FU,旅人,7,7054,2250450," 4,800,636,457,555 "," 6,145 "," 3,699,354,096,825 "," 5,566 "," 9,187,642,222,944 "," 6,046 ",1,7,7,5,8,4,4,8,44,32
LMB2KPT23,PIRIN,7R8NKPAB1,花帆推し倶楽部,10,7055,2249713, - , - , - , - , - , - ,7,8,8,8,8,7,5,8,59,46
6R97BN7AW,うなこ,BY88H1W9J,吟!!蓮女塾,5,7056,2249499," 5,826,296,739,546 "," 6,010 "," 2,053,733,699,085 "," 5,978 "," 10,421,750,402,087 "," 5,961 ",4,8,2,10,10,1,3,7,45,35
JGDJBL79N,ろこ,998H940YN,お嬢様筋トレ部,4,7057,2249150," 15,215,397,392 "," 9,304 "," 15,649,892,309 "," 8,865 "," 16,979,023,180 "," 9,493 ",5,7,6,5,6,5,5,10,49,34
EXI22U5ZR,R,B2KV0EVPD,蓮ちゅきクラブ,7,7058,2248900," 113,579,076,164 "," 8,499 "," 664,544,845,984 "," 6,793 "," 4,521,792,047,365 "," 6,502 ",1,6,5,1,8,1,1,8,31,22
Z5JEWMET3,えんじぇー,9YM3DBTB7,泥民館,4,7059,2248500," 854,641,179,290 "," 7,210 "," 2,390,556,277,685 "," 5,871 "," 1,425,422,047,114 "," 7,206 ",1,7,5,8,7,5,5,9,47,33
UGFRABV9M,Ｙ・濱,RLCCC50JA,【驚寒の殿堂】,0,7060,2248350," 2,525,829,485,357 "," 6,503 "," 1,108,218,970,595 "," 6,422 "," 1,430,983,875,209 "," 7,202 ",6,7,5,1,4,1,1,7,32,24
G1CKNEUM3,ぬ,7B0W0EWVA,ソロの為の避難所,1,7060,2248350," 1,469,160,169,054 "," 6,833 "," 144,165,274,579 "," 7,896 "," 3,601,528,260,967 "," 6,659 ",1,2,1,1,1,1,1,1,9,7
E4WTTYGKN,しらたま,E050K9859,蓮党,12,7062,2248300," 1,249,803,134,415 "," 6,939 "," 1,408,190,939,217 "," 6,240 "," 1,479,409,494,056 "," 7,178 ",4,7,5,4,7,4,5,6,42,31
23LY1KLNG,ふらっぐ,V26546K3D,乙宗気合筋肉,2,7063,2248287," 280,623,161,159 "," 7,959 "," 19,545,660,840 "," 8,779 "," 70,166,669,851 "," 8,994 ",2,6,6,6,5,1,4,7,37,26
A1XTG2FKM,あいきよ,0NLHKATWL,生きてるだけ偉い,0,7064,2248162," 2,165,053,871,661 "," 6,588 "," 684,524,012,557 "," 6,770 "," 9,241,877,276,158 "," 6,041 ",5,7,5,6,8,4,4,8,47,35
4ORAL6L8W,もなか,31A7JKC69,蓮好きの巣窟,12,7065,2247285, - , - , - , - , - , - ,1,7,5,4,6,4,4,4,35,27
UERBWT7D0,雪梅,2HUHCWHK5,ゆずいろ,1,7066,2247254, - , - , - , - , - , - ,1,3,1,1,1,1,1,1,10,8
R80M776XY,カナメ,GVT61ATX0,なのだけれど,2,7067,2247100," 21,923,817,633,503 "," 4,938 "," 4,683,152,166,934 "," 5,396 "," 47,124,734,132,425 "," 4,387 ",2,4,7,1,1,1,1,1,18,16
RGT5PH9MW,みんみん,9FF5JBNDF,めぐすきクラブ,13,7068,2246850," 825,793,549,150 "," 7,235 "," 446,944,876,998 "," 7,093 "," 5,160,094,908,570 "," 6,427 ",4,10,8,8,9,5,6,6,56,44
465B7V60E,破壊世界奇々怪々,7MPNTWKTN,Dreamers,1,7069,2245900," 341,422,939,772 "," 7,821 "," 1,249,916,223,992 "," 6,328 "," 2,309,498,156,847 "," 6,908 ",1,2,1,1,9,1,1,8,24,15
TB482C738,紫吹蘭,F999KJPDR,スターライト学園,1,7070,2245500," 1,175,685,546,808 "," 6,981 "," 928,587,320,078 "," 6,556 "," 2,568,212,950,733 "," 6,858 ",1,5,6,1,5,2,5,7,32,20
97U0KEBEL,Kaya,X45T3U322,アニメ最高クラブ,8,7071,2244800," 547,236,550,400 "," 7,527 "," 247,347,500,969 "," 7,535 "," 3,831,096,521,015 "," 6,616 ",5,3,1,2,2,2,1,2,18,15
8JPBBP7D0,みやこ,407VAU0TT,ログボ勢の集い,1,7072,2244650," 1,515,029,238,259 "," 6,812 "," 710,037,176,314 "," 6,748 "," 1,023,182,712,358 "," 7,452 ",3,5,3,4,1,1,1,1,19,17
GQCKJ7OUD,いちはな,RNJ306W6N,日曜日よりの使者,8,7073,2244100," 864,538,344,361 "," 7,201 "," 839,079,432,890 "," 6,625 ", - , - ,4,6,6,6,7,4,4,7,44,33
8UM8D4M1L,サクヤ,L0FARL5TT,JazzPark,2,7074,2243950," 186,818,072,787 "," 8,190 "," 326,252,670,282 "," 7,319 "," 1,960,489,073,040 "," 7,016 ",1,9,5,4,8,4,4,10,45,31
2KN2HF9VW,nao,PMME7169X,蓮っ子動物園,4,7075,2242550," 2,055,010,815,674 "," 6,613 "," 820,953,161,691 "," 6,636 "," 3,262,809,733,639 "," 6,716 ",1,2,1,1,1,1,3,1,11,7
MB43T0FMH,てら,X19MP0NTT,蓮之空河豚养殖場,2,7076,2242211," 3,656,566,642,741 "," 6,316 "," 1,115,357,599,687 "," 6,418 "," 1,298,895,278,883 "," 7,277 ",1,2,6,1,1,1,2,1,15,12
27XHCEVK6,ぬめ,G6EH0KHT7,なんもわからん,0,7077,2242200," 1,901,908,524,184 "," 6,668 "," 2,758,039,057,221 "," 5,775 "," 181,121,954,321 "," 8,535 ",3,7,6,6,9,4,6,8,49,35
U3VJ1Y612,ゼオン,9U8KNU6U9,対抗戦用,0,7078,2241750," 738,196,873,981 "," 7,311 "," 322,723,140,855 "," 7,330 "," 8,058,514,695,924 "," 6,149 ",1,6,5,5,5,1,4,7,34,23
UNF3T9URX,みてるか,UCF93JAPM,スワンプマン,0,7079,2241400, - , - ," 9,044,801,189,031 "," 4,845 "," 28,032,030,553,957 "," 5,084 ",2,8,5,5,8,4,3,4,39,32
58VT5VFJA,烏龍茶達人,H837E0M9R,沙知先輩大好き部,2,7080,2241350," 1,078,732,625,787 "," 7,052 "," 254,480,429,190 "," 7,518 "," 1,569,005,740,295 "," 7,144 ",1,6,1,2,7,1,3,8,29,18
V5M34BBH7,ワラカラ,9AYD3XJ2D,ぺんぎん隊,12,7081,2241050," 976,562,448,989 "," 7,117 "," 2,545,887,281,379 "," 5,832 "," 482,958,888,006 "," 7,958 ",1,8,8,7,8,7,2,7,48,39
FMNW3QU6R,りん,GVY1F8C9D,花咲くラブライ部,2,7082,2240850," 16,713,039,566,072 "," 5,208 "," 3,959,896,874,755 "," 5,524 "," 38,101,335,356,399 "," 4,695 ",1,7,5,6,7,2,2,1,31,28
3V9XC1L4K,ゆきモッチ,7B0W0EWVA,ソロの為の避難所,2,7083,2240837," 2,423,067,610,389 "," 6,531 "," 522,646,041,662 "," 6,985 "," 2,357,177,072,424 "," 6,903 ",4,8,1,7,10,4,7,10,51,34
FCBC2NL1B,みょいんみょいん,N0EXH1CM1,ぱちぱち徒町,0,7084,2240699," 297,415,789,865 "," 7,914 "," 1,409,590,072,846 "," 6,239 "," 5,893,634,432,794 "," 6,346 ",1,2,1,1,1,1,1,3,11,7
IUORBEZR6,きま,RGR1NVGWH,無言推奨・自由村,3,7085,2240450," 633,200,565,124 "," 7,413 "," 363,188,366,002 "," 7,231 "," 990,588,344,346 "," 7,478 ",2,7,6,5,7,4,4,7,42,31
23P90VRCM,tomo,3FF3NB77X,せーはす愛好会,2,7086,2240176," 60,583,559,742 "," 8,799 "," 3,566,890,628,431 "," 5,593 ", - , - ,1,8,7,4,3,1,3,1,28,24
RDY0PFJ7R,south,0V99GN8YT,（仮）,2,7087,2239750," 577,597,298,554 "," 7,482 "," 675,232,710,553 "," 6,782 "," 2,167,543,017,434 "," 6,945 ",4,7,6,7,7,5,5,8,49,36
K0J002WDA,イサ,GPKTRBCTT,騎空団蓮ノ空支部,1,7088,2239461," 669,825,675,403 "," 7,381 "," 386,013,860,779 "," 7,192 "," 15,787,867,593,832 "," 5,612 ",2,6,5,5,7,4,4,7,40,29
60XNEPMPY,はむさぶ,LUMM4W0UF,蓮ノ空社辞部,0,7089,2238700," 95,146,971,406 "," 8,606 "," 225,890,060,560 "," 7,587 "," 2,613,131,853,766 "," 6,845 ",2,7,7,7,7,1,4,5,40,31
VCPALRCCN,ちろ,75UJ5RB97,蓮ノ空雪野球部,4,7090,2238199," 2,022,137,382,524 "," 6,625 "," 750,330,942,415 "," 6,704 "," 7,163,401,875,866 "," 6,206 ",4,8,7,1,1,1,1,7,30,22
KIMSN6FAG,シトラス,PMM9J5DHL,シトラス,0,7091,2238100," 1,556,203,491,214 "," 6,794 "," 687,876,238,787 "," 6,767 "," 4,352,602,927,491 "," 6,526 ",3,7,7,7,7,4,5,8,48,35
VDJRCI39A,レーゼ,X7XHWE03H,石川県不審者情報,2,7092,2237450," 2,183,517,684,296 "," 6,578 "," 99,115,928,847 "," 8,117 "," 344,319,707,197 "," 8,188 ",2,7,7,5,8,1,2,8,40,30
0RVW2NW6W,ひめめぐ党,7MPNTWKTN,Dreamers,0,7093,2236650," 285,104,148,972 "," 7,947 "," 840,515,700,276 "," 6,624 "," 1,186,987,386,396 "," 7,347 ",4,8,5,5,5,1,4,7,39,28
G1VN7WPWJ,Gilber,0HB7NEL1U,ItaClub,0,7094,2235500," 1,391,264,892,911 "," 6,880 "," 710,402,383,493 "," 6,746 "," 769,492,633,775 "," 7,653 ",2,9,2,2,5,1,5,5,31,21
RDMV014Y3,あめ,T045NDKW0,♬さやか愛好会♬,4,7095,2235000," 1,045,203,384,857 "," 7,074 "," 1,731,352,625,248 "," 6,089 "," 1,645,856,548,443 "," 7,110 ",1,6,5,1,9,1,3,7,33,23
DKNB3NE74,ユーリ,G0WRCNRWK,県立沢庵図書館,3,7096,2234900," 22,306,244,080,299 "," 4,915 "," 13,190,951,040,168 "," 4,449 "," 7,228,101,742,498 "," 6,198 ",1,7,1,7,7,1,1,7,32,24
RBNWWF1BB,白i,E76N52LMW,イベントのみ,0,7097,2234650," 341,862,267,035 "," 7,819 "," 303,745,376,863 "," 7,381 "," 1,522,252,354,385 "," 7,158 ",1,6,5,4,5,1,4,5,31,22
QN0VROOIL,ヨッシー,Y6JNPC60C,綴理メイト,0,7098,2234600," 638,360,546,037 "," 7,407 "," 1,325,569,502,161 "," 6,283 "," 903,020,603,523 "," 7,541 ",1,7,7,6,4,4,5,8,42,29
80LMREA88,Akanon,AAHB7C276,HaCordVN,2,7099,2233950," 59,550,649,975 "," 8,806 "," 1,352,855,971,641 "," 6,269 "," 1,666,317,182,970 "," 7,101 ",1,6,9,4,4,4,3,4,35,28
VW3L0CJ71,evo,427WENUC4,心の癒し～蓮ノ空,0,7100,2233900," 354,119,781,504 "," 7,793 "," 377,556,044,934 "," 7,208 "," 1,919,018,893,607 "," 7,029 ",6,5,8,6,6,5,6,10,52,36
MLPH4D5LY,Nao4,BXC1T2HY2,初心者の集い,2,7101,2231650, - , - , - , - , - , - ,2,7,7,7,7,1,5,8,44,31
479J7C6T2,しめさば,73N4AB3LR,かほ子のイオン,5,7102,2231500," 20,101,788,196,568 "," 5,035 "," 11,373,686,515,095 "," 4,616 "," 19,643,636,518,366 "," 5,409 ",2,7,7,5,8,4,4,8,45,33
C25964W1K,ぶぶるー,C021HVB2B,第3芸能科,2,7103,2231450," 988,241,162,931 "," 7,111 "," 931,837,852,353 "," 6,551 "," 917,555,001,650 "," 7,533 ",1,2,1,1,2,1,1,1,10,8
J9X4L4DHJ,梢先輩すきすき,BELCUYCMH,蓮hkg香港分部,0,7104,2231420," 21,223,790,188,243 "," 4,979 "," 7,894,461,307 "," 9,089 "," 18,510,397,472,753 "," 5,468 ",2,4,1,4,1,2,1,9,24,14
8I879SG6X,ぽんこつ,R083H7WRN,サークル無言,11,7105,2230900," 971,046,096,411 "," 7,123 "," 811,446,151,277 "," 6,642 "," 1,193,326,676,160 "," 7,345 ",1,7,5,6,5,1,1,5,31,25
5LYRP3AMV,もりつ,GR65FP8VN,蓮好き,14,7106,2230850," 899,566,314,126 "," 7,170 "," 776,516,805,461 "," 6,676 "," 1,440,528,534,860 "," 7,198 ",4,6,5,2,2,8,6,10,43,27
Q85ILMBY4,さくのきてる,9JTF508LB,スクスタ亡霊部,2,7107,2230675," 2,090,709,340,382 "," 6,601 "," 179,928,379,721 "," 7,748 "," 16,753,300,530,848 "," 5,561 ",1,6,5,5,5,1,4,4,31,23
UV9VXAR2J,蟹,JH5FX56N2,のんびり,4,7108,2230289, - , - , - , - , - , - ,3,6,6,4,8,4,3,4,38,31
AWD2YPC26,皆城総士,,,4,7109,2229750," 188,944,887,092 "," 8,185 "," 68,195,376,318 "," 8,286 "," 27,061,502,062,574 "," 5,111 ",1,7,7,5,5,4,4,9,42,29
18JU66WE8,ボブ,9WJB6YPPN,温室花畑,0,7110,2229300," 757,646,128,810 "," 7,292 "," 789,731,879,835 "," 6,661 "," 1,116,376,684,884 "," 7,394 ",3,6,1,4,7,4,1,7,33,25
JXG9N1PYV,みなれい,9WJB6YPPN,温室花畑,6,7111,2228300," 1,134,486,563,744 "," 7,004 "," 971,675,219,003 "," 6,518 "," 1,077,254,097,084 "," 7,414 ",1,6,5,5,7,4,5,7,40,28
ZEE7VELC1,アキ,PN4VA24XF,みーかるぱーく！,0,7112,2228000," 846,971,526,618 "," 7,217 "," 757,979,257,174 "," 6,694 "," 1,421,400,856,848 "," 7,209 ",1,4,4,1,6,4,3,6,29,20
RJFX8NFUU,えるえる(ドクQ,4FXPC55PY,PPIHクラブ,1,7113,2227510," 1,899,163,990 "," 10,218 "," 1,493,783,212 "," 9,792 "," 3,702,324,095,291 "," 6,630 ",1,7,5,5,5,4,2,7,36,27
7TM99X83D,カッシー,1EL57CDR0,なんもわからん,0,7114,2227450," 3,683,735,432,233 "," 6,309 "," 5,217,840,176,922 "," 5,318 "," 13,316,029,150,011 "," 5,759 ",7,5,4,4,4,4,4,8,40,28
LAK6ECNP9,たかけん,D7UA5ER1E,UR報酬欲しい！,2,7115,2227100," 50,830,969,123 "," 8,869 "," 51,812,984,733 "," 8,406 "," 2,202,735,870,403 "," 6,935 ",1,7,1,5,7,4,4,5,34,25
N7PB9WEJA,よっちぃ,XTMGPY62U,スクステ初心者,0,7116,2226450," 412,465,763,942 "," 7,705 "," 69,039,905,454 "," 8,280 "," 10,106,342,030,314 "," 5,981 ",1,8,1,7,7,1,1,7,33,25
4TWV82BPB,キャザファ,,,0,7117,2225850," 996,614,528,105 "," 7,105 "," 827,376,840,596 "," 6,634 "," 1,453,008,550,020 "," 7,192 ",1,4,4,1,4,1,4,4,23,15
A76S977ZM,翠雨,RM7N1JDB5,無言推奨不干渉会,0,7118,2225000," 1,092,373,974,270 "," 7,041 "," 1,749,188,921,724 "," 6,085 "," 1,285,790,318,126 "," 7,286 ",1,6,5,4,7,1,4,7,35,24
2FWIED89S,ラフライフ！,FTF09PHBU,だっぷとサークル,0,7119,2224950," 803,753,960,192 "," 7,251 "," 1,200,273,833,773 "," 6,358 "," 980,021,902,717 "," 7,488 ",1,7,7,5,8,4,4,9,45,32
16J4RMFUM,めぐります,MUXWTW1GV,蓮の空見守り隊,0,7120,2224800," 5,303,256,272,925 "," 6,081 "," 7,115,113,241 "," 9,128 "," 12,825,002,684,256 "," 5,790 ",4,3,1,1,1,1,3,4,18,11
QKH1LW457,しまう,GWGDMA3YC,初心者無言自由だ,2,7121,2224000," 2,605,287,011,092 "," 6,482 "," 3,485,545,390,790 "," 5,615 "," 3,691,297,564,399 "," 6,634 ",5,7,1,2,7,1,2,1,26,23
T9X357GJG,アクアマリン黒澤,EE4BKR0AR,まったりプレイ,2,7122,2223350," 1,092,668,284,672 "," 7,039 "," 537,415,229,787 "," 6,960 "," 435,106,289,044 "," 8,047 ",3,6,5,4,5,1,5,4,33,24
PJ1RYYBTM,ヒトミ✪,BXJ6WV4TB,中国club,2,7123,2222600," 5,583,598,240,191 "," 6,043 "," 4,381,806,117 "," 9,306 "," 16,707,785,173,978 "," 5,566 ",1,7,1,2,5,1,1,5,23,17
4BBWK0TPE,はやとん,TD87P23DJ,黄昏の旅団,1,7124,2222450," 85,409,038,253 "," 8,656 "," 36,261,401,769 "," 8,546 "," 9,832,130,264,927 "," 6,003 ",1,5,1,4,1,1,2,1,16,13
36PIBUZ40,シュン,E12PR824F,ゆるっと蓮ノ空,3,7125,2220600," 295,031,348,317 "," 7,921 "," 1,629,654,155,207 "," 6,130 "," 1,059,038,917,611 "," 7,430 ",1,7,5,6,7,4,4,7,41,30
21YFWJ0TD,からあげ,J5FJNX88N,無言,2,7126,2220400," 3,324,007,929,819 "," 6,361 "," 378,708,440,061 "," 7,206 "," 383,758,487,154 "," 8,115 ",1,5,1,1,7,1,3,5,24,16
UHA511CC3,ヒープリ,976BY5JWK,ハルカカナタ,0,7127,2220000," 1,802,235,712,755 "," 6,695 "," 366,081,798,714 "," 7,226 "," 2,319,664,033,197 "," 6,905 ",4,7,3,4,7,4,4,7,40,29
G31ETRHL6,北野ゆりな,U57VPUTEE,ゆったりクラブ,1,7128,2219882, - , - , - , - , - , - ,1,4,1,1,1,3,1,1,13,11
90BVR94X0,たらこ,W09WBG3HY,どろんちゅ,6,7129,2219839, - , - , - , - , - , - ,3,3,1,7,7,1,7,1,30,22
QMSEE6IHB,橙叶,WHWT61ELR,【無言】ハスノソ,10,7130,2219749," 2,927,258,936,141 "," 6,417 "," 1,560,737,110,220 "," 6,158 "," 2,916,867,027,552 "," 6,778 ",3,6,5,5,1,1,4,7,32,21
RMLJ0EEG4,レーゼ,V6VCA0C4N,ドル家の『D』,5,7131,2219400," 1,565,104,693,216 "," 6,792 "," 699,590,263,972 "," 6,757 "," 6,103,878,560,504 "," 6,316 ",1,6,1,7,7,1,4,5,32,23
C55GKKR0X,七夕祭り,NJBBTCY3A,かにかに！,13,7132,2219100," 29,405,380,086 "," 9,089 "," 4,682,710,611 "," 9,274 "," 19,014,907,446,863 "," 5,433 ",3,8,5,2,7,3,2,6,36,28
KMNJY7G0N,ヨハネ,AL5YV097L,個人,0,7132,2219100," 1,318,245,350,561 "," 6,913 "," 698,505,188,313 "," 6,758 "," 1,182,991,164,737 "," 7,353 ",4,6,5,5,4,6,3,6,39,30
IKCHP3S44,カタクリ,9FF5JBNDF,めぐすきクラブ,4,7134,2218850," 4,311,730,130,106 "," 6,200 "," 7,134,735,779 "," 9,123 "," 7,608,985,462,058 "," 6,180 ",2,7,7,1,1,4,4,8,34,22
YBX9MJV17,たまゆら,GBGFR3LVR,ココン東西南北,1,7134,2218850," 1,344,676,627,525 "," 6,898 "," 234,094,353,488 "," 7,569 "," 1,236,951,715,399 "," 7,319 ",1,3,7,4,6,4,4,7,36,25
0U2JP4E00,みや,V33FGRFC4,1限目に遅刻ラブ,7,7136,2218800," 1,498,339,072 "," 10,390 "," 909,239,206,190 "," 6,573 "," 10,243,104,715 "," 9,733 ",1,2,7,4,5,1,1,7,28,20
4FV4A6Y41,泥団子,TDHKGHFPA,無言参加○！,10,7137,2218550," 2,058,504,507,207 "," 6,612 "," 1,048,113,505,704 "," 6,470 "," 568,693,640,058 "," 7,841 ",1,6,1,9,5,1,2,10,35,23
NCCWM5M6V,妃愛,3F0M4HXJE,蓮ノ空まったり部,0,7138,2218350," 1,791,741,114,623 "," 6,699 "," 326,367,979,171 "," 7,318 "," 2,016,297,498,435 "," 6,993 ",4,7,5,5,7,4,5,8,45,32
AWI3WQKEX,「みやび」,T8X0G07YB,なければ立てる！,15,7139,2217112," 393,773,349,154 "," 7,734 "," 1,073,163,062,726 "," 6,450 "," 776,500,670,494 "," 7,649 ",3,10,9,2,9,1,7,10,51,34
J0BKGG4A0,しーらんす,RWG56GK19,e+本社ヲ爆破ス,9,7140,2216924," 4,967,670,628,352 "," 6,121 "," 929,471,117,657 "," 6,555 "," 4,883,363,118,309 "," 6,458 ",1,7,1,4,5,5,5,6,34,23
UXWC13T3C,える,YXKR0GGM4,蓮ノ空好き好き,4,7141,2216836," 7,841,734,958,545 "," 5,798 "," 92,244,583,202 "," 8,147 "," 6,046,480,097,312 "," 6,326 ",3,2,1,7,1,1,1,5,21,15
FPF9IZE6W,なんかす,X87KNX4N3,蓮ノ流星群,10,7142,2216800," 991,606,015,264 "," 7,109 "," 675,542,180,930 "," 6,781 "," 1,232,282,523,698 "," 7,322 ",1,6,1,1,4,1,1,1,16,14
1126N34B7,ヴぁい吉,5VBB4F8N2,灰色ペンギン,2,7143,2216087," 2,826,778,013,315 "," 6,436 "," 1,318,456,458,282 "," 6,288 "," 22,859,257,656,681 "," 5,268 ",1,7,7,4,5,4,4,8,40,28
3DBNYN3TE,あいね,17AEM7PUN,SIFcord,1,7144,2215912, - , - , - , - , - , - ,2,4,1,1,1,1,1,2,13,10
FD3744HWG,JUNE,XVTV7MVCX,雪月花,0,7145,2215400," 1,201,026,451,119 "," 6,963 "," 79,671,629,630 "," 8,214 "," 1,672,751,306,904 "," 7,097 ",1,4,1,1,1,1,1,1,11,9
79U9F0N2C,頼叶,AG9PKMMC3,ぱかぱか同好会,6,7146,2214900," 34,726,931,615 "," 9,022 "," 81,918,244,167 "," 8,200 "," 6,575,446,480,562 "," 6,265 ",3,8,2,6,7,4,6,9,45,30
7317XERM1,犬,R3UE4PGCE,うさぎ小屋,0,7147,2214800," 1,660,827,672,235 "," 6,748 "," 240,103,789,358 "," 7,551 "," 4,440,893,191,084 "," 6,514 ",1,6,5,4,4,1,1,1,23,21
RYJ8D68MW,しらたま,HBCC35887,そりゃー!!!,0,7148,2213900," 13,328,774,574,453 "," 5,405 "," 12,347,426,540,149 "," 4,516 "," 11,922,183,398,210 "," 5,856 ",3,9,8,7,9,4,5,7,52,40
P12VI80B3,卯月桃花,A3X92L6YU,お試し用サークル,8,7149,2213650," 3,509,059,270,646 "," 6,337 "," 202,534,153,244 "," 7,660 "," 1,199,196,048,963 "," 7,342 ",1,8,8,6,7,5,5,8,48,35
LH9UNY8YM,ZERO.B,HMB9LYA8Y,スリブのオタク,1,7150,2213583, - , - , - , - ," 2,993,395,162,613 "," 6,766 ",2,5,5,1,1,4,4,4,26,18
9ZI5UJDW9,カリーバーグ,7B0W0EWVA,ソロの為の避難所,3,7151,2213500," 1,438,310,405,804 "," 6,855 "," 890,506,020,027 "," 6,591 "," 545,830,183,432 "," 7,872 ",1,7,5,5,7,4,4,8,41,29
