player_id,rank,point,player_name,search_guild_key,guild_name,DR数量,さやか,吟子,梢,小铃,花帆,姬芽,缀理,慈,瑠璃乃
SSDM1G282,720,1072981727560279,ポポノタン,9DKR4Y2CJ,蓮ノ空老人会,4,10,10,10,10,9,8,10,10,9
BTPB6DXYH,721,1072433780952947,みやび,CX967RTGY,おんゆあさーくる,0,10,10,10,10,9,7,10,10,10
LFPRT4DAP,722,1071448931411961,Wolfram,4XRHRYDW4,無言でエンジョイ,0,10,10,10,10,10,10,10,10,10
GCX1WCK13,723,1070229077693972,りんぴー,FC8NBAJBT,ラー麺二郎金沢店,4,8,6,10,8,9,6,10,6,8
UI5ZNYZLE,724,1069141413272411,勝勝,FTY0R8KPH,泥の皆様,3,10,10,10,10,10,10,10,10,10
9I1VJ6KP7,725,1069072634395618,MYAS,0TKFF5EG3,サークル名募集中,12,10,10,10,10,10,10,10,10,10
E98RC4JEB,726,1068747258058413,ししまい,998H940YN,お嬢様筋トレ部,4,10,10,10,10,10,10,10,10,9
W7VN7JF3V,727,1066465218071073,みはなだ,79C17CHA2,蓮ノ空出張部,6,10,10,10,10,10,10,10,10,10
V3HW6H9CB,728,1065967209077781,うま,0UT59MJ8U,かほすこ同好会,6,10,10,10,10,10,10,10,10,10
82A32W326,729,1064925691240828,高架線,Y2R7E79U3,カワウソ同好会,10,10,10,10,10,10,10,10,10,10
2WAIQS7WK,730,1063962258634570,AIMe2,TK9E1BB1P,無言で自由,12,10,10,10,10,10,10,10,10,10
5SXCHU3EV,731,1063673239218033,まさまさ,HBM31HMUY,YUKIZURI,12,10,10,10,10,10,10,10,10,10
63GWN43GA,732,1063560819099238,アモモンガ,WAT20PN3Y,こな党,12,10,10,9,10,10,6,10,9,10
MVPXJHBPH,733,1060992669587726,迦弥,YCTM6RYDP,金沢おでん同好会,9,10,10,10,10,10,9,10,10,9
7D5US0PU3,734,1059942906293888,へきぬま,W26TRPM1R,めぐ党藤島派,3,10,9,10,10,9,7,9,10,8
L7JJ2A0Y8,735,1059931500755776,たっつん,KXU941RFJ,トマなードさん,5,10,10,10,10,10,8,10,10,8
WF83ZKPDV,736,1058944719997187,ねてる,CTW8DKV5P,まったり,4,10,10,10,10,10,8,10,10,10
E414UTOTC,737,1058061739938788,コッシー,DKNHY5HH6,なす料理研究会,5,9,9,7,6,9,6,8,10,9
82XHVVXLA,738,1057128420750125,Tep(TH),0UT59MJ8U,かほすこ同好会,12,7,8,8,8,6,5,7,7,7
2RXBMCHH9,739,1055724262837419,ぶるおんせん,YE7CX8RNP,蓮ノ大三十角,10,10,10,9,10,10,10,10,10,10
VP8ALT1CU,740,1055343691534726,どら,GXR6C85BT,花帆ちゃん親衛隊,6,10,10,10,9,10,8,10,10,8
3IQMB1JNB,741,1055175004698310,さしすせそ,N8L41JAA7,無言 ノルマなし,12,10,10,10,10,10,9,10,10,10
EY3R9SBM8,742,1054502059370193,くぼT,1BME38BCD,さすさやクラブ,15,10,10,10,10,10,10,10,10,10
PGX2KTFY4,743,1054060328168599,アスマン・ザラ,Y2HV0YEF7,蓮ノ空を応援し隊,3,9,8,9,10,10,7,10,9,9
PAXUDJ0ZL,744,1053994356325076,ゆねる,CX967RTGY,おんゆあさーくる,10,10,10,10,10,10,10,10,10,10
6J8FP70CC,745,1053370890987704,氷の礫,PBRDPWEY1,村村会,11,10,10,10,10,10,7,10,7,7
G2YIR4WCH,746,1052449637812349,みかん,CM5THHYHB,「」ノ空だけれど,4,9,10,10,9,7,7,9,8,7
UZQ6XQT5R,747,1052422491915540,クロ,JE7V5MM31,蓮ノ沼に沈んだ泥,15,10,10,10,10,10,10,10,10,10
U9WAMY512,748,1051545259068781,やこ,PBRDPWEY1,村村会,8,10,10,10,10,10,8,10,10,8
VJ89ASDAM,749,1051535112086308,まぐろお,7U20138DB,LGP,9,8,10,10,9,10,8,10,10,8
FKVUW0K7Q,750,1051011833419149,TA93,Y2HV0YEF7,蓮ノ空を応援し隊,6,8,10,10,10,9,7,10,10,7
67IVLJVB0,751,1046491228610633,めぐねこ@るて,CX967RTGY,おんゆあさーくる,15,10,9,9,10,10,8,10,8,9
LCM66GHDC,752,1046447846079442,amoamo,DH6C5B7WF,蓮ノ空FC,0,10,10,10,9,10,9,10,10,9
APVOZ787T,753,1046365049500133,ラナ,11FB0EDDT,スクステ同好会,14,9,10,10,10,9,6,10,9,6
33VFCO5AQ,754,1045966453290568,パイセン,KW0RM1LEP,はすっこくらぶ,14,10,10,10,10,10,10,10,10,9
RBD738713,755,1045459513980929,エル,M5LHG6R4T,乙宗動物園,3,9,8,9,10,8,4,9,9,7
6ZGKMMMSV,756,1044851189591771,カヅキ,4WWM4VVDK,蓮ノ空遊戯開発部,11,10,10,10,10,10,10,10,10,10
LG4WRR8XI,757,1043780877892240,ともてんてー,FG5VFFNRK,蓮ノ空おじさん,7,10,10,10,10,10,10,10,10,10
H28HW286V,758,1043310503537649,みょん,JTX1G19BP,さやかほ癒し会,4,10,10,10,9,10,7,9,9,8
V4BF6FLLT,759,1042188978762971,あめたま,2K5AM4RV0,とろぺりです,8,10,10,10,10,9,7,10,10,8
PE08U0X7E,760,1038727702115243,きちよぎ,0EL43A30P,こころのいろは,11,10,10,10,10,10,7,10,10,9
IEQVGJ4Z2,761,1037017004211304,坊,G59NGM0XA,シュリーレン,5,10,8,10,10,9,7,10,10,9
L6CZJ4VSZ,762,1036192080758254,Char,7XH3K4GBT,LLP,12,7,7,7,7,7,5,8,6,6
12B0F5BMB,763,1033905388367556,おにぎり,KW0RM1LEP,はすっこくらぶ,2,9,10,10,9,9,6,10,10,9
CTI33F3UI,764,1033840466420156,霜月ゆう,B5V2LNN43,WMW,8,10,10,10,9,9,7,10,9,8
EUGC8KAFF,765,1033651135826803,クロト,51CF1LTGY,ラ研連合,1,8,7,9,6,10,5,10,10,6
BXBVF1D52,766,1032937499737044,ともすと,N752V1LD6,思想の溜まり場,3,10,10,10,10,10,10,10,10,10
OS5RF4SH8,767,1032690194345806,ふゆ,GXR6C85BT,花帆ちゃん親衛隊,11,10,10,10,10,10,10,10,10,10
3FE67G88N,768,1032361878666809,えーすい,Y2R7E79U3,カワウソ同好会,7,8,8,9,6,6,5,10,7,9
1H1KKK4WJ,769,1031590962308236,ぺるりん,6XX7GBM0K,ぷちぐる同好会,12,10,10,10,10,10,7,10,10,8
FVPWHIUS5,770,1030897725976650,いっしー,X33HHA9F8,アルストロメリア,6,10,10,10,10,10,9,10,10,10
BBBE3EN0X,771,1030714329410197,がだい,KW0RM1LEP,はすっこくらぶ,2,10,10,10,10,10,10,10,10,10
ZLU168QJU,772,1029927155204679,かつ,48BTAPMBG,蓮ノ空魔術部,15,10,10,10,10,10,10,10,10,10
EQM3PYC53,773,1029810972746389,プリン,7XH3K4GBT,LLP,11,10,10,10,10,10,10,10,10,10
0AF3ZJV16,774,1029113593000908,あどび,GVT61ATX0,なのだけれど,3,8,9,10,10,10,7,10,10,9
L9GURE5F0,775,1028976873009197,Shin,NA8FEYN0M,蓮ノ空飲酒クラブ,2,10,10,10,10,10,10,10,10,10
Z5AGF2FTZ,776,1027961526325729,とまと,M5LHG6R4T,乙宗動物園,7,10,10,10,4,9,6,10,10,6
K8XEDFZF2,777,1027704950952642,だいこんばたけ,8R49BTWW6,蓮女お嬢様クラブ,9,10,10,10,10,10,10,10,10,10
J1M106G9U,778,1026866266510967,ことりのおやつ,3BE2RELRC,見晴台,5,10,10,10,9,10,7,10,10,9
0N6HXDW65,779,1024446511231565,masao,CX967RTGY,おんゆあさーくる,0,9,9,8,9,9,6,9,10,8
VYLOH1FQ3,780,1024144227485420,YUUKI☆,WN5B7VKPU,きんぴられんこん,7,10,10,10,10,10,8,10,10,7
DHZOI3DZ1,781,1023978305465107,たけのこ,L3NN1RWMY,アポロベイ海賊団,13,9,8,8,8,8,4,8,8,5
XX2YW3264,782,1023582016206093,あるて,RWARTHA1M,乙宗梢大好き部,11,10,10,10,10,10,10,10,10,10
06JQ821HY,783,1023459718048763,sagi,GXR6C85BT,花帆ちゃん親衛隊,7,10,10,10,10,10,10,10,10,10
KA05V4AMK,784,1022422743889906,上様,75UJ5RB97,蓮ノ空雪野球部,0,10,10,10,10,10,10,10,10,10
128RLH2UB,785,1021337758503864,脱兎ちゃん,0TKFF5EG3,サークル名募集中,6,10,9,10,8,10,7,10,10,8
9HZSVL4CY,786,1019523424667168,ダイバー,WHWT61ELR,【無言】ハスノソ,7,10,9,10,8,10,7,10,10,9
6ZQDZ2WMR,787,1017852840431966,星野愛久愛海,FE282F3VH,天悶部,6,7,9,8,7,8,6,8,7,6
EMBXUN4WM,788,1015803693095361,夜空,T045NDKW0,♬さやか愛好会♬,0,10,8,9,9,8,5,10,9,7
KYT4WV5UC,789,1015253846929255,D,EP27EEH81,毎日がホリデイ,12,10,10,10,10,10,10,10,10,10
7U92CFGRY,790,1015222858362212,フラジャイル,FTY0R8KPH,泥の皆様,1,10,10,10,10,9,8,10,8,7
3TMJPAKPH,791,1014959143812086,saklas,ABALH0AL3,楽園計画,5,10,10,10,10,10,10,10,10,10
168SPSCGQ,792,1014143901966646,しるふぁ,CTW8DKV5P,まったり,4,10,10,10,10,10,10,10,10,10
X7RPCH2CD,793,1008776410694632,アレックス,0TKFF5EG3,サークル名募集中,3,10,10,10,10,10,7,10,10,8
D0VHL5AE9,794,1007780287554880,シエル,JFNRLDKWA,Edelweiß,0,10,10,10,10,10,10,10,10,10
G9KZQ5RPT,795,1007378716781834,あずまき,CTW8DKV5P,まったり,1,9,8,10,9,10,5,9,10,10
SDS1BUPY2,796,1007057039135162,にる,11XTEEEJT,リンクラ料理部,5,8,4,9,3,1,2,9,7,3
Z8YYF2JJZ,797,1006650967543804,木崎拓人@ルリラ,X7C21B7H7,泥,12,10,10,10,10,9,8,10,10,9
3DK4BALBB,798,1006191488597771,inoi,J7N4W6Y1K,こずミックラブ♡,2,10,10,10,10,10,10,10,10,10
XREWTWWBK,799,1005806205824250,六眼のガキ,11XTEEEJT,リンクラ料理部,10,8,10,9,9,10,4,9,7,8
PJWWM7VB6,800,1005749595994027,すいみんみん,414CEUPEH,アフター見よう！,2,8,8,9,9,8,6,10,9,7
UPYDB5L52,801,1004920828078002,もも,M8LEKM6U4,ルリめぐ,8,10,10,10,10,10,10,10,10,10
9KW789LG7,802,1004739394137923,しずおぢ,1BME38BCD,さすさやクラブ,12,10,10,10,10,9,6,10,10,9
60NX9PMR1,803,1004056328099252,なたまご,25PMPEMG7,星見プロ,11,10,10,10,10,9,8,10,10,10
9NUAF91LJ,804,1002996797531864,シエル,KW0RM1LEP,はすっこくらぶ,3,7,8,8,9,8,7,8,8,7
00P6ZFILR,805,1002830768641744,でにっしゅ,RFYKY8DCD,LA.LA.LA,12,10,10,10,10,10,7,10,10,9
0FFKIEWPN,806,1002443747923542,yn,0UT59MJ8U,かほすこ同好会,15,10,10,10,10,10,9,10,10,10
Y111EK3MP,807,1001811715275243,青春の輪郭,PBRDPWEY1,村村会,5,10,10,10,10,10,10,10,10,10
UTYSFLDSK,808,1001660283172083,てんどう,V78LAX1HN,蓮ノ空ボドゲ部,2,10,10,10,10,10,10,10,10,10
3DV369HW4,809,1001555375592448,はとたらう,V4A5MP41E,徒町チャレンジ！,0,10,9,8,9,9,7,10,9,8
YZTKEETUC,810,1001464928675928,イブ,005CDHF0W,Catlike,2,9,7,10,9,8,8,10,10,7
4T6CLBPT1,811,999176719798815,かいじんさん,TXNCTRR1U,瑠璃乃推し隊,8,10,10,10,10,10,10,10,10,10
FWJDTTNBY,812,998997062161871,超ベジータ3,494DMR1RJ,蓮ノ空推し活部,13,10,10,10,10,10,10,10,10,10
8ZJCO1B8D,813,998774372317379,️,VW65MCVF8,スリスリーズ,6,7,10,10,7,10,7,8,7,7
GHRKDWYUH,814,998768973104437,すわぼた,JTX1G19BP,さやかほ癒し会,6,10,10,10,10,10,10,10,10,10
VTNY8S6TV,815,998593409773627,cocoa,BCJRMHE75,梢すきすきクラブ,5,8,10,10,8,8,7,10,9,6
DCD6T5RYF,816,998556930009469,かえるけろけろ,6XX7GBM0K,ぷちぐる同好会,11,10,10,10,9,10,7,10,9,9
DWCERKRUG,817,997940519118264,Porafa,CXG25026E,泥のみんなS,6,9,8,9,7,9,7,8,10,8
C59J9TNAX,818,996836950182286,さくらもち,CV62FGL1U,花咲かせ隊,11,9,10,10,10,10,6,9,9,7
N5TJTH86P,819,995153450959247,トオル,KFC62L0FV,ねるねる同好会,4,10,8,10,9,10,7,10,10,8
C1Y7XAVVD,820,993327708052187,みよし,0TKFF5EG3,サークル名募集中,7,9,10,10,9,9,9,8,10,9
4XE6YEVVK,821,992757724942118,こなちフィーバー,FK5MUK0ET,くる♡すきクラブ,10,10,10,10,10,10,10,10,10,10
94GKSM6XV,822,991772450941367,ストレイド,BCJRMHE75,梢すきすきクラブ,7,8,10,9,10,9,7,8,9,8
C2W5FBJLP,823,991352419308624,wolfram,GXR6C85BT,花帆ちゃん親衛隊,12,10,10,9,9,7,5,10,9,10
1PO8KIG7E,824,990986031122865,なしこ,YCTM6RYDP,金沢おでん同好会,3,9,10,8,10,8,7,9,8,8
A1YL665HX,825,990803791769424,dai,YCTM6RYDP,金沢おでん同好会,3,9,9,9,8,9,6,8,9,7
EIKH27TI8,826,990544694185861,あおはる,GKR9TEBYC,毎日がホリデイ♪,13,10,10,10,10,10,10,10,10,10
RWCQ6YE13,827,990186776629881,おかじゅん,M5LHG6R4T,乙宗動物園,4,10,10,10,10,10,9,10,10,9
0KCH6B5TN,828,990017909314359,ぴょんた,49AMYCXCD,ルドベキア,11,10,8,10,8,9,7,9,8,8
JNM0HFUXA,829,989896725501051,唯,NC2YT2V28,蓮之愛同予者何人,2,8,4,10,7,5,5,8,8,7
EMD3LH3WH,830,988073770776544,リリス,11XTEEEJT,リンクラ料理部,12,10,10,10,10,10,10,10,10,10
1Q6V88SU7,831,987256857941204,ぱるぱ,L3NN1RWMY,アポロベイ海賊団,9,8,10,8,8,9,8,10,9,8
STYD2YWWM,832,987099930133514,ごば,11FB0EDDT,スクステ同好会,12,9,10,10,10,8,5,10,7,8
M96XRQZRW,833,986116792268985,一輝,RFYKY8DCD,LA.LA.LA,12,10,10,10,10,10,10,10,10,10
CHLCVOL10,834,986032126455528,れあす,PBRDPWEY1,村村会,0,7,7,7,7,8,6,7,8,7
4OG9NTQN1,835,983996018008107,ちゃん,9FF5JBNDF,めぐすきクラブ,13,10,10,10,10,10,10,10,10,10
XP37Y6W68,836,983679585617511,#るる,R181MKNX1,みらくらは人生！,1,10,10,10,10,10,10,10,10,10
0RB9J6BF4,837,983549264191581,ぺお,G0WRCNRWK,県立沢庵図書館,14,10,10,10,9,10,8,10,9,8
3JGXE5B5W,838,982757269850426,まもりんちゅ,GVY1F8C9D,花咲くラブライ部,10,10,10,10,10,10,10,10,10,10
MW3MXMPCY,839,982485818664553,きんこ,0MF6U6UPK,あなたなら大丈部,6,9,3,8,5,8,5,9,8,8
79D79HTEC,840,981444788326519,いっちー,D7H8MN2U4,LLD,2,9,9,10,9,9,7,10,10,6
PK3CH1XXE,841,980843995057325,なつめ,NMT63RUDV,泥村,7,10,10,10,10,10,10,10,10,10
ILU42GY1Q,842,978499381581367,てむ,BH244Y5H0,休暇建設協会,6,9,10,10,10,10,7,9,9,7
L13896J13,843,978181536921888,XLD,NC2YT2V28,蓮之愛同予者何人,13,10,10,10,10,10,8,10,10,8
MBMH5XA5A,844,978004892631765,しあふす,JDAG79TG7,百合ノ空観察部,3,10,10,9,7,8,7,10,8,8
BL0BGN2JZ,845,977736945078737,せて,6XX7GBM0K,ぷちぐる同好会,7,10,10,10,10,10,9,10,10,10
1H7GW06VS,846,977118952040629,miya,HBUK6F7CC,乙宗梢なりきり部,10,10,10,10,10,10,10,10,10,10
70R8DJV1N,847,976472528158613,アブソ,GKR9TEBYC,毎日がホリデイ♪,1,6,10,8,10,10,6,10,10,7
89RH4G5PY,848,974703728979059,KC,494DMR1RJ,蓮ノ空推し活部,8,10,10,10,10,10,10,9,10,10
W23S0ECDZ,849,973292740782838,もりっく,2DYYAPFVN,蓮っ子村,15,10,10,10,10,10,10,10,10,10
AUJANDO8S,850,972924109595091,ひめっち,JE7V5MM31,蓮ノ沼に沈んだ泥,12,10,10,10,10,10,10,10,10,10
K58KYI7W9,851,970733783192915,さわ,CTW8DKV5P,まったり,2,10,8,10,9,9,6,9,8,7
38UURDB7I,852,970339487815653,♡中村果蓮♡,FK5MUK0ET,くる♡すきクラブ,12,6,10,8,6,10,7,9,10,6
8WYMG9D4G,853,968944284589608,らり,R181MKNX1,みらくらは人生！,2,10,10,10,10,10,7,10,10,7
9L8A47NPK,854,968615445669875,大坪あなご,FG5VFFNRK,蓮ノ空おじさん,5,10,9,10,10,9,7,10,10,7
30CWC728L,855,968404937851912,naonao,2K5AM4RV0,とろぺりです,2,10,10,10,10,10,9,10,10,10
MGO4M6TKM,856,968039093334527,ユノ,RHU8M5VUL,幼馴染同好会,3,10,10,10,10,10,10,10,10,10
YJ6XMPJT5,857,967681980122414,れる,UYCT3Y4JK,蓮っ子,11,10,10,10,10,10,10,10,10,10
F0546GHPH,858,966145966870123,ようへい,D5A2EEG7F,わたくしは大丈部,1,10,10,10,10,10,8,10,9,8
F4GBY0CFD,859,965842631217469,merumo,UEJMMVF33,さやかほ緩々会,12,10,10,10,10,10,9,10,10,8
3UUFFQO14,860,965722809214597,ちびっ子,FVJFA973A,蓮ノ空愛好会,9,8,10,10,8,10,6,10,10,7
VNF3FHCBR,861,965688980466327,グリード,8R49BTWW6,蓮女お嬢様クラブ,0,10,10,10,10,10,10,10,10,10
73OUNPHVO,862,965604762858414,こう,KW0RM1LEP,はすっこくらぶ,4,10,10,10,10,10,9,10,10,9
8NUNT9NTA,863,965419008466251,れん,CV62FGL1U,花咲かせ隊,0,10,9,10,8,10,7,10,10,8
YUSY1HVSS,864,965113380934082,月ノ瀬,11XTEEEJT,リンクラ料理部,15,8,10,8,9,7,7,10,10,10
5LTYV6RWU,865,963314279981466,みあ,GXR6C85BT,花帆ちゃん親衛隊,12,9,7,9,9,9,5,8,10,6
O9LDNC83Q,866,962911569196744,mrn,EECF9C0N3,蓮ノ空　茨城分校,11,10,10,10,10,10,6,10,10,10
GXADUIMKY,867,961950792103660,みず,G59NGM0XA,シュリーレン,0,10,10,10,9,10,9,10,10,10
GLC6K11GM,868,961131697970155,三途,BCJRMHE75,梢すきすきクラブ,14,10,10,10,10,10,10,10,10,10
X0REUC1B0,869,961033427188311,ジークハルト,KW0RM1LEP,はすっこくらぶ,14,10,10,10,10,10,9,10,9,9
6X2PSP3DZ,870,960841124001259,ざっきー,P4NGERDXF,こじらせ部,4,7,8,10,7,8,7,10,10,7
TF32F8ZP2,871,960093604214884,ヨツヤマン,0TKFF5EG3,サークル名募集中,2,9,9,10,9,6,6,8,8,5
63AJ2C8JK,872,959765896209780,ながれぼし,PBRDPWEY1,村村会,2,10,10,10,6,10,7,10,10,10
PH2NH2JMT,873,959092884238156,タヒ,V26546K3D,乙宗気合筋肉,9,10,10,10,10,10,10,10,10,10
XOHZ2K3YU,874,958862131248450,silly,HBUK6F7CC,乙宗梢なりきり部,12,10,10,10,10,10,6,10,10,10
WNK2YLKKY,875,957333249683438,なす,Y6JNPC60C,綴理メイト,4,10,10,10,10,10,10,10,9,10
CQSYMDA64,876,957209162710003,やっちゃん,1DU9LCND7,蓮ノ空すこやか部,8,7,9,9,6,6,6,10,8,6
IWQELTQ3D,877,956706827819488,すなを,CX967RTGY,おんゆあさーくる,12,10,10,10,10,10,10,10,10,10
YYT3VDTXD,878,956308916301108,イノベ,MUXWTW1GV,蓮の空見守り隊,0,10,9,10,8,9,6,10,10,8
VQIBWKYIO,879,951837069588848,シン,N8L41JAA7,無言 ノルマなし,7,10,10,10,10,10,10,10,10,10
C772TTBCE,880,951411059634462,watt,CX967RTGY,おんゆあさーくる,4,10,10,10,10,10,10,10,10,10
2KWBH4L96,881,951258911418238,ぽけ,KXU941RFJ,トマなードさん,7,9,9,10,9,9,6,8,10,7
56DXP4XGM,882,950369249002694,aki_,0UT59MJ8U,かほすこ同好会,4,9,10,9,8,9,7,8,10,7
P5UU1U4YW,883,949243529598026,ヒロ,JTX1G19BP,さやかほ癒し会,6,8,9,8,8,8,6,9,9,7
J8LJOFWI4,884,948553398221825,八城,9FF5JBNDF,めぐすきクラブ,10,10,10,10,10,10,10,10,10,10
R2YH223CW,885,947213637806706,丸亀製麺,FVJFA973A,蓮ノ空愛好会,1,8,10,10,10,8,8,8,9,9
C4KHHI0XS,886,946888310246928,カルト,UCF93JAPM,スワンプマン,14,10,10,10,10,10,10,10,10,10
K81OFWD3N,887,946093633024201,炊きたてライス,PPAHU1TNY,蓮ノ空のんびり部,3,10,10,10,10,10,9,10,10,10
7TQ0F31K6,888,946061184180987,こらそん,1BME38BCD,さすさやクラブ,13,8,10,10,10,9,6,10,10,7
P4KGS0JI8,889,945700979943614,けーる,CM5THHYHB,「」ノ空だけれど,12,10,10,9,10,9,6,10,9,8
YLGV922B9,890,945453286489300,ラビ,79C17CHA2,蓮ノ空出張部,12,10,10,10,10,10,10,10,10,10
5Z53SYIYH,891,943732305098325,Shio,11FB0EDDT,スクステ同好会,12,9,10,10,9,10,8,10,10,7
M75U576BU,892,943260046511705,らんしょー⁶,VN1LXEHLR,綴理、愛,2,10,10,10,10,10,10,10,10,10
AADHJTAH6,893,942599197939680,ハッピー至上主義,0UT59MJ8U,かほすこ同好会,1,9,9,9,9,9,5,10,10,8
A24H959V1,894,942500831613924,やまう,7R8NKPAB1,花帆推し倶楽部,2,8,8,9,8,8,5,9,7,5
2JEPGGIMS,895,942426080965385,さちうさま,YCTM6RYDP,金沢おでん同好会,2,9,8,8,8,8,6,9,9,6
XGA0TTJ7I,896,938748798795929,ときのき,YCTM6RYDP,金沢おでん同好会,12,10,10,10,9,9,8,10,9,9
P6OYR4PGF,897,935317045884581,フナッチ,WN5B7VKPU,きんぴられんこん,13,10,10,10,10,10,10,10,10,10
8PYU8KCYR,898,935171566690720,デンキ,ABALH0AL3,楽園計画,10,10,10,10,10,10,10,10,10,10
455CW4684,899,934017498014045,キングカズキ,W3YKKRWHG,ルリと愉快な一家,11,10,10,10,8,8,6,10,10,5
M30MWLT24,900,933622018341296,ゆあゆあ,05KN1RR3U,さやかほ花卉園,15,10,10,10,10,10,10,10,10,10
6EX2OW7N5,901,933201803917958,花咲かじいさん,6045Y2RW7,ポチっと！蓮ノ空,7,10,9,10,8,9,7,8,10,8
L31NRD4ON,902,931323193126083,はる,JA2C658FW,さや綴理の村人,0,9,9,9,9,8,7,10,9,7
MK43XM5R6,903,931247887525081,ぐらしあ。,AXG81GPMP,蓮ノ空マタギ部,12,8,10,10,9,10,6,10,10,7
6DVNE2G8H,904,929617814055100,エクレア,2ULM366U6,毎日がエブリデイ,9,8,9,7,6,6,7,10,7,7
HV0CBWWHY,905,929441869756039,たまごやき,HBUK6F7CC,乙宗梢なりきり部,5,9,9,10,9,9,7,9,8,7
DXN1X5JYF,906,928711457145246,ここのん,W26TRPM1R,めぐ党藤島派,4,10,8,10,10,9,6,10,10,8
P34EPD352,907,928377758185754,ゆー,9JTF508LB,スクスタ亡霊部,8,10,10,10,10,10,7,10,10,9
5T6YJZCD4,908,927541153604372,まんだ,M5LHG6R4T,乙宗動物園,3,9,10,10,10,10,7,10,8,9
22YY2M6K0,909,927390590822825,らもーる,6H800PBV7,新鮮館,1,10,10,10,10,10,10,10,10,10
3BU4KGTMM,910,926850079368158,いもたん,1DU9LCND7,蓮ノ空すこやか部,0,10,10,10,10,10,7,10,10,9
3CUF2RF7K,911,926183673612280,大和銀,KW0RM1LEP,はすっこくらぶ,15,10,10,10,10,10,10,10,9,10
4EEDGJ5MY,912,925884837294787,前ショー,JTX1G19BP,さやかほ癒し会,4,10,10,10,10,10,10,10,10,10
2ENXPB1UW,913,923320081500339,かれ,V4A5MP41E,徒町チャレンジ！,8,10,10,10,10,10,10,10,10,10
ECAEK0TJX,914,922908416509841,アカツキ,49AMYCXCD,ルドベキア,8,10,7,10,10,10,8,10,10,8
16J4RMFUM,915,922417554854949,めぐります,MUXWTW1GV,蓮の空見守り隊,0,10,10,10,9,10,7,9,10,8
0K9AYHMNP,916,922239841375195,茉莉,VW65MCVF8,スリスリーズ,9,10,9,10,10,8,9,10,10,7
TG7EGU3PX,917,920229995308254,パトリック・雄平,BCJRMHE75,梢すきすきクラブ,2,10,10,10,10,10,10,10,10,10
WZ5XYVPP1,918,919938260024026,トイトイ,D5A2EEG7F,わたくしは大丈部,12,10,10,10,10,10,10,10,10,10
966KRJZVB,919,919721319006956,きょん,MVMP6NNXD,空き時間らくがき,9,9,10,10,10,6,5,9,7,7
6PF7RFY9G,920,919353683968307,powetcho,RNJ306W6N,日曜日よりの使者,11,9,5,8,9,6,5,9,9,10
XWXVACCBL,921,918873398148817,しお,RWARTHA1M,乙宗梢大好き部,1,10,10,10,10,10,6,10,10,8
E01ZW4GUK,922,917339981379004,のものも,424NLTEE8,無言な異次元部屋,3,8,9,9,10,8,6,9,9,7
KUX508348,923,916436426481622,すくたれもの,79C17CHA2,蓮ノ空出張部,4,8,6,10,10,9,6,9,8,8
BAM3IRQNY,924,915797261165691,Zero,RWARTHA1M,乙宗梢大好き部,2,9,9,10,9,9,7,9,10,8
82UULA4JD,925,914123888875514,コリラックマ,RFYKY8DCD,LA.LA.LA,14,10,10,10,10,10,9,10,10,9
UUHBT43RB,926,913512294966892,あずきんご,6XX7GBM0K,ぷちぐる同好会,4,10,9,10,10,10,8,10,10,8
TJ2EL63EH,927,913469083528123,まっちゃん,GXR6C85BT,花帆ちゃん親衛隊,9,10,10,10,9,10,8,10,9,8
4T25D1T60,928,913195879122425,S,WTJV514G9,蓮ノ空のお弁当屋,0,9,9,9,8,9,5,9,9,8
VFXK1UUMF,929,912248096076292,やまやまと,GMEF2K8DL,花咲く泥も好き²,4,9,8,9,10,7,6,9,10,7
YITVM7SHL,930,912093556162235,s27,11XTEEEJT,リンクラ料理部,9,10,10,10,8,9,7,10,10,8
47E9NM0MC,931,911948322584133,バルト,79C17CHA2,蓮ノ空出張部,10,10,10,10,9,8,5,10,8,10
O8A9ZD5IG,932,911204886003608,堅揚げポテト,YCTM6RYDP,金沢おでん同好会,12,8,6,10,8,6,6,9,10,6
NUJYM1WUV,933,911165490922974,dohho,ABALH0AL3,楽園計画,8,10,10,10,10,10,10,10,10,10
AZBZEUQGQ,934,910791225470610,あんこなう,R9T0YKDW8,かちまち応援隊,3,10,10,10,10,10,9,10,10,10
U88YYDC6B,935,910299383199453,beer!!,38KAJGDGU,異次元シャニP,0,10,9,10,10,10,9,10,10,9
66VFZ9V1V,936,909888678384583,「」止已,NMT63RUDV,泥村,15,10,10,9,10,9,8,10,8,8
FUUC30B3H,937,909712521394473,かほめぐer,R181MKNX1,みらくらは人生！,2,8,8,10,8,9,5,9,9,6
A0PQIHNP6,938,909463459442094,カメリア,H837E0M9R,沙知先輩大好き部,6,9,9,9,8,10,6,10,9,7
39Z2746WP,939,908241359902302,かより,NA8FEYN0M,蓮ノ空飲酒クラブ,3,7,7,10,6,7,6,10,7,8
BVM8BKKVK,940,907848413458101,伊吹,GVY1F8C9D,花咲くラブライ部,0,10,8,8,5,10,5,8,8,7
U7A4C0567,941,907732185918712,moropii,0TKFF5EG3,サークル名募集中,10,10,10,10,10,10,10,10,10,10
YUI8OT8S0,942,907413530977963,つっつー,YE7CX8RNP,蓮ノ大三十角,7,10,10,10,10,10,10,10,10,10
TFGJ6BEY9,943,905625228897879,がっくん,V6DV6KETG,梢好き好きクラブ,6,7,9,8,10,9,6,8,9,7
